Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,22,(23)Roberto Bautista Agut[ESP] [yr|ev],d.,32,(28)Benoit Paire[FRA] [yr|ev],6-3 7-5 6-2,1.50,1.2%,70.9%,80.3%,44.0%,4/5,17.0%,47.2%,76.0%,35.7%,4/9,1:52,9
R16,65,Sam Querrey[USA] [yr|ev],d.,94,Tennys Sandgren[USA] [yr|ev],6-4 6-7(7) 7-6(3) 7-6(5),1.12,17.1%,65.8%,83.3%,60.0%,4/4,8.7%,65.1%,79.4%,59.6%,4/5,2:57,11
R16,2,(3)Rafael Nadal[ESP] [yr|ev],d.,69,Joao Sousa[POR] [yr|ev],6-2 6-2 6-2,2.22,8.2%,57.4%,85.7%,69.2%,0/0,5.3%,68.4%,55.8%,45.8%,2/8,1:45,1
R16,7,(8)Kei Nishikori[JPN] [yr|ev],d.,58,Mikhail Kukushkin[KAZ] [yr|ev],6-3 3-6 6-3 6-4,1.17,3.3%,59.2%,66.2%,61.2%,8/11,8.2%,66.4%,65.4%,43.9%,8/13,2:43,4
R16,3,(2)Roger Federer[SUI] [yr|ev],d.,20,(17)Matteo Berrettini[ITA] [yr|ev],6-1 6-2 6-2,2.77,8.2%,68.9%,88.1%,68.4%,1/1,5.2%,44.8%,69.2%,34.4%,1/7,1:14,1
R32,1,(1)Novak Djokovic[SRB] [yr|ev],d.,48,Hubert Hurkacz[POL] [yr|ev],7-5 6-7(5) 6-1 6-4,1.31,6.8%,65.9%,81.6%,51.1%,3/3,9.6%,60.7%,68.3%,52.8%,13/17,3:00,1
R32,66,Ugo Humbert[FRA] [yr|ev],d.,21,(19)Felix Auger Aliassime[CAN] [yr|ev],6-4 7-5 6-3,1.43,4.8%,62.7%,78.8%,61.3%,3/4,10.9%,66.3%,73.1%,35.3%,5/10,2:10,13
R32,23,(21)David Goffin[BEL] [yr|ev],d.,13,(11)Daniil Medvedev[RUS] [yr|ev],4-6 6-2 3-6 6-3 7-5,1.30,7.4%,49.6%,83.6%,51.5%,6/11,11.5%,59.8%,64.4%,47.1%,11/18,3:31,7
R32,37,Fernando Verdasco[ESP] [yr|ev],d.,89,Thomas Fabbiano[ITA] [yr|ev],6-4 7-6(1) 6-4,1.23,11.1%,64.8%,77.1%,47.4%,10/12,2.0%,59.0%,61.0%,56.1%,6/10,2:19,7
R32,26,(26)Guido Pella[ARG] [yr|ev],d.,8,(4)Kevin Anderson[RSA] [yr|ev],6-4 6-3 7-6(4),1.00,3.3%,70.2%,76.5%,44.4%,8/9,14.9%,62.8%,81.4%,42.9%,8/11,2:34,20
R32,17,(15)Milos Raonic[CAN] [yr|ev],d.,63,Reilly Opelka[USA] [yr|ev],7-6(1) 6-2 6-1,2.94,17.8%,75.3%,92.7%,61.1%,3/3,14.8%,68.2%,58.3%,50.0%,6/10,1:42,3
R32,22,(23)Roberto Bautista Agut[ESP] [yr|ev],d.,9,(10)Karen Khachanov[RUS] [yr|ev],6-3 7-6(3) 6-1,1.87,4.9%,69.1%,82.1%,76.0%,0/0,10.7%,64.3%,66.7%,56.7%,8/11,1:53,9
R32,32,(28)Benoit Paire[FRA] [yr|ev],d.,124,(Q)Jiri Vesely[CZE] [yr|ev],5-7 7-6(5) 6-3 7-6(2),1.11,13.6%,57.1%,82.5%,63.3%,3/4,13.1%,76.6%,77.1%,53.1%,8/9,2:45,18
R32,65,Sam Querrey[USA] [yr|ev],d.,64,John Millman[AUS] [yr|ev],7-6(3) 7-6(8) 6-3,1.20,26.5%,65.7%,85.1%,51.4%,0/1,4.0%,67.3%,70.6%,63.6%,3/6,1:53,11
R32,94,Tennys Sandgren[USA] [yr|ev],d.,10,(12)Fabio Fognini[ITA] [yr|ev],6-3 7-6(12) 6-3,1.27,11.3%,62.6%,68.1%,69.8%,5/7,4.5%,66.7%,63.5%,54.1%,6/10,2:28,41
R32,69,Joao Sousa[POR] [yr|ev],d.,61,Daniel Evans[GBR] [yr|ev],4-6 6-4 7-5 4-6 6-4,0.94,2.7%,65.0%,63.9%,50.0%,17/24,3.3%,62.7%,67.0%,51.8%,8/16,3:56,28
R32,2,(3)Rafael Nadal[ESP] [yr|ev],d.,72,Jo-Wilfried Tsonga[FRA] [yr|ev],6-2 6-3 6-2,2.88,17.5%,69.8%,88.6%,73.7%,0/0,13.6%,55.6%,68.9%,36.1%,6/11,1:48,1
R32,7,(8)Kei Nishikori[JPN] [yr|ev],d.,71,Steve Johnson[USA] [yr|ev],6-4 6-3 6-2,2.15,3.2%,74.6%,85.1%,56.3%,0/1,5.3%,61.9%,67.1%,27.9%,8/14,1:50,4
R32,58,Mikhail Kukushkin[KAZ] [yr|ev],d.,33,(33)Jan Lennard Struff[GER] [yr|ev],6-3 7-6(5) 4-6 7-5,0.95,4.2%,70.5%,66.7%,55.1%,13/15,18.2%,51.7%,82.4%,46.4%,10/13,3:18,39
R32,20,(17)Matteo Berrettini[ITA] [yr|ev],d.,24,(24)Diego Schwartzman[ARG] [yr|ev],6-7(5) 7-6(2) 4-6 7-6(5) 6-3,0.89,10.9%,60.2%,80.2%,50.0%,13/15,1.2%,66.5%,73.0%,69.0%,7/9,4:19,6
R32,3,(2)Roger Federer[SUI] [yr|ev],d.,28,(27)Lucas Pouille[FRA] [yr|ev],7-5 6-2 7-6(4),1.35,5.9%,69.6%,76.1%,58.1%,3/4,5.7%,48.1%,66.7%,54.5%,5/9,2:06,1
R64,1,(1)Novak Djokovic[SRB] [yr|ev],d.,111,Denis Kudla[USA] [yr|ev],6-3 6-2 6-2,1.88,17.8%,67.1%,79.6%,54.2%,3/5,3.9%,67.1%,54.9%,28.0%,6/13,1:33,1
R64,48,Hubert Hurkacz[POL] [yr|ev],d.,59,Leonardo Mayer[ARG] [yr|ev],6-7(4) 6-1 7-6(7) 6-3,1.30,6.7%,69.6%,74.5%,56.1%,3/4,8.2%,60.4%,71.6%,41.5%,4/8,2:55,6
R64,21,(19)Felix Auger Aliassime[CAN] [yr|ev],d.,84,(Q)Corentin Moutet[FRA] [yr|ev],6-3 4-6 6-4 6-2,1.15,6.5%,62.6%,69.0%,55.8%,12/14,1.6%,70.7%,67.8%,36.1%,8/13,3:02,6
R64,66,Ugo Humbert[FRA] [yr|ev],d.,105,(Q)Marcel Granollers[ESP] [yr|ev],6-4 7-6(3) 7-5,1.21,6.8%,61.9%,75.3%,55.6%,5/7,1.8%,65.5%,68.9%,46.2%,9/13,2:39,13
R64,13,(11)Daniil Medvedev[RUS] [yr|ev],d.,101,(Q)Alexei Popyrin[AUS] [yr|ev],6-7(6) 6-1 6-4 6-4,1.77,9.3%,57.4%,85.5%,65.2%,1/2,4.5%,64.2%,70.9%,37.5%,8/13,2:31,1
R64,23,(21)David Goffin[BEL] [yr|ev],d.,81,Jeremy Chardy[FRA] [yr|ev],6-2 6-4 6-3,1.44,11.5%,62.8%,77.6%,55.2%,2/3,6.7%,63.3%,61.4%,45.5%,7/13,1:41,7
R64,37,Fernando Verdasco[ESP] [yr|ev],d.,30,(30)Kyle Edmund[GBR] [yr|ev],4-6 4-6 7-6(3) 6-3 6-4,1.20,11.0%,63.7%,77.4%,50.9%,2/8,3.2%,66.5%,73.8%,36.5%,7/13,3:43,7
R64,89,Thomas Fabbiano[ITA] [yr|ev],d.,80,Ivo Karlovic[CRO] [yr|ev],6-3 6-7(6) 6-3 6-7(4) 6-4,1.12,5.6%,74.4%,79.0%,65.9%,1/1,26.0%,64.4%,83.0%,53.8%,4/7,3:07,70
R64,8,(4)Kevin Anderson[RSA] [yr|ev],d.,288,Janko Tipsarevic[SRB] [yr|ev],6-4 6-7(5) 6-1 6-4,1.78,21.6%,66.7%,87.8%,59.5%,1/1,2.2%,64.5%,65.2%,55.1%,4/8,2:59,5
R64,26,(26)Guido Pella[ARG] [yr|ev],d.,73,Andreas Seppi[ITA] [yr|ev],6-4 4-6 4-6 7-5 6-1,1.11,5.3%,66.9%,74.3%,46.4%,14/18,10.3%,58.1%,71.1%,47.7%,13/19,3:37,20
R64,63,Reilly Opelka[USA] [yr|ev],d.,19,(22)Stan Wawrinka[SUI] [yr|ev],7-5 3-6 4-6 6-4 8-6,0.85,14.1%,71.2%,71.6%,66.0%,10/12,11.8%,60.4%,81.6%,63.2%,7/10,3:13,17
R64,17,(15)Milos Raonic[CAN] [yr|ev],d.,76,Robin Haase[NED] [yr|ev],7-6(1) 7-5 7-6(4),1.70,31.1%,63.1%,83.1%,73.7%,3/4,7.1%,68.5%,67.8%,60.0%,6/8,2:33,3
R64,9,(10)Karen Khachanov[RUS] [yr|ev],d.,54,Feliciano Lopez[ESP] [yr|ev],4-6 6-4 7-5 6-4,1.24,8.4%,63.9%,81.6%,53.5%,8/10,13.2%,63.2%,75.6%,46.0%,6/10,2:44,8
R64,22,(23)Roberto Bautista Agut[ESP] [yr|ev],d.,221,Steve Darcis[BEL] [yr|ev],6-3 6-2 4-2 RET,1.71,6.8%,67.1%,79.6%,58.3%,0/0,7.6%,57.0%,66.7%,35.3%,6/10,1:33,9
R64,32,(28)Benoit Paire[FRA] [yr|ev],d.,67,Miomir Kecmanovic[SRB] [yr|ev],7-6(5) 6-4 RET,1.17,12.7%,57.7%,82.9%,50.0%,5/6,1.2%,65.1%,66.7%,58.6%,4/6,1:32,18
R64,124,(Q)Jiri Vesely[CZE] [yr|ev],d.,45,Pablo Cuevas[URU] [yr|ev],4-6 7-6(5) 6-4 6-4,1.36,17.9%,72.6%,82.4%,53.1%,3/5,6.3%,62.2%,69.7%,57.4%,10/13,2:57,35
R64,65,Sam Querrey[USA] [yr|ev],d.,79,Andrey Rublev[RUS] [yr|ev],6-3 6-2 6-3,1.68,33.3%,67.9%,84.9%,48.0%,5/5,6.7%,56.7%,50.8%,60.0%,8/13,1:36,11
R64,64,John Millman[AUS] [yr|ev],d.,35,(31)Laslo Djere[SRB] [yr|ev],6-3 6-2 6-1,1.57,2.4%,61.4%,74.5%,56.3%,7/8,6.5%,56.5%,59.0%,36.2%,9/16,2:07,33
R64,94,Tennys Sandgren[USA] [yr|ev],d.,25,(20)Gilles Simon[FRA] [yr|ev],6-2 6-3 4-6 3-6 8-6,1.01,13.4%,58.0%,73.6%,39.4%,7/14,2.6%,67.7%,69.5%,36.0%,4/13,3:48,41
R64,10,(12)Fabio Fognini[ITA] [yr|ev],d.,51,Marton Fucsovics[HUN] [yr|ev],6-7(6) 6-4 7-6(3) 2-6 6-3,0.99,2.9%,57.1%,73.0%,53.3%,10/14,9.6%,55.4%,72.8%,55.4%,5/9,3:38,9
R64,69,Joao Sousa[POR] [yr|ev],d.,18,(13)Marin Cilic[CRO] [yr|ev],6-4 6-4 6-4,1.43,10.2%,53.4%,83.0%,63.4%,12/12,8.4%,47.7%,82.4%,44.6%,6/9,2:12,28
R64,61,Daniel Evans[GBR] [yr|ev],d.,16,(18)Nikoloz Basilashvili[GEO] [yr|ev],6-3 6-2 7-6(2),1.38,5.0%,62.4%,71.4%,57.9%,6/8,2.7%,64.5%,57.7%,46.2%,10/16,2:26,21
R64,72,Jo-Wilfried Tsonga[FRA] [yr|ev],d.,77,Ricardas Berankis[LTU] [yr|ev],7-6(4) 6-3 6-3,1.41,14.8%,59.1%,86.5%,61.1%,3/4,2.4%,50.6%,71.4%,61.0%,3/7,1:46,5
R64,2,(3)Rafael Nadal[ESP] [yr|ev],d.,43,Nick Kyrgios[AUS] [yr|ev],6-3 3-6 7-6(5) 7-6(3),1.36,8.7%,63.5%,82.2%,71.4%,0/2,23.8%,71.3%,75.9%,57.1%,3/5,3:04,1
R64,7,(8)Kei Nishikori[JPN] [yr|ev],d.,55,Cameron Norrie[GBR] [yr|ev],6-4 6-4 6-0,2.16,1.6%,70.5%,79.1%,66.7%,0/2,1.2%,63.9%,56.6%,30.0%,5/12,1:48,4
R64,71,Steve Johnson[USA] [yr|ev],d.,29,(25)Alex De Minaur[AUS] [yr|ev],3-6 7-6(4) 6-3 3-6 6-3,0.86,7.2%,57.5%,74.0%,56.3%,7/10,9.1%,64.4%,77.6%,59.6%,2/4,3:21,21
R64,33,(33)Jan Lennard Struff[GER] [yr|ev],d.,31,Taylor Fritz[USA] [yr|ev],6-4 6-3 5-7 7-6(2),1.14,16.4%,58.2%,83.3%,58.9%,2/3,11.3%,64.5%,77.5%,54.5%,0/3,2:15,21
R64,58,Mikhail Kukushkin[KAZ] [yr|ev],d.,12,(9)John Isner[USA] [yr|ev],6-4 6-7(3) 4-6 6-1 6-4,1.23,4.0%,79.2%,76.3%,58.1%,7/8,22.5%,75.5%,70.2%,54.1%,5/9,3:06,39
R64,20,(17)Matteo Berrettini[ITA] [yr|ev],d.,135,Marcos Baghdatis[CYP] [yr|ev],6-1 7-6(4) 6-3,1.94,20.3%,69.6%,85.5%,66.7%,0/1,1.2%,53.6%,77.8%,41.0%,4/8,1:42,6
R64,24,(24)Diego Schwartzman[ARG] [yr|ev],d.,130,Dominik Koepfer[GER] [yr|ev],6-0 6-3 7-5,1.52,3.7%,70.7%,72.4%,58.3%,3/4,6.6%,56.6%,66.7%,32.6%,9/15,1:53,8
R64,28,(27)Lucas Pouille[FRA] [yr|ev],d.,116,(Q)Gregoire Barrere[FRA] [yr|ev],6-1 7-6(0) 6-4,2.49,8.2%,60.3%,88.6%,72.4%,0/0,0.9%,61.3%,63.1%,43.9%,5/9,1:37,10
R64,3,(2)Roger Federer[SUI] [yr|ev],d.,169,Jay Clarke[GBR] [yr|ev],6-1 7-6(3) 6-2,2.62,13.7%,63.0%,91.3%,70.4%,2/2,1.2%,58.1%,62.0%,50.0%,1/5,1:37,1
R128,1,(1)Novak Djokovic[SRB] [yr|ev],d.,57,Philipp Kohlschreiber[GER] [yr|ev],6-3 7-5 6-3,1.80,15.8%,65.8%,84.0%,57.7%,3/5,9.0%,52.0%,61.5%,47.9%,8/14,2:03,1
R128,111,Denis Kudla[USA] [yr|ev],d.,100,Malek Jaziri[TUN] [yr|ev],6-4 6-1 6-3,1.84,12.9%,58.6%,80.5%,69.0%,0/0,8.3%,62.5%,63.3%,41.7%,6/11,1:40,53
R128,59,Leonardo Mayer[ARG] [yr|ev],d.,92,Ernests Gulbis[LAT] [yr|ev],6-1 7-6(12) 6-2,1.70,2.2%,56.7%,78.4%,66.7%,2/3,1.9%,53.7%,69.0%,38.0%,12/17,2:17,21
R128,48,Hubert Hurkacz[POL] [yr|ev],d.,36,(32)Dusan Lajovic[SRB] [yr|ev],6-3 4-6 6-4 6-4,1.44,7.6%,72.0%,76.5%,63.6%,7/8,1.3%,65.8%,63.3%,56.9%,12/15,2:34,6
R128,21,(19)Felix Auger Aliassime[CAN] [yr|ev],d.,187,Vasek Pospisil[CAN] [yr|ev],5-7 6-2 6-4 6-3,1.35,7.3%,56.4%,79.0%,58.3%,4/6,7.1%,65.1%,68.3%,43.2%,6/12,2:47,6
R128,84,(Q)Corentin Moutet[FRA] [yr|ev],d.,49,Grigor Dimitrov[BUL] [yr|ev],2-6 3-6 7-6(4) 6-3 6-1,0.98,2.7%,65.3%,66.7%,47.1%,6/12,8.2%,68.7%,66.3%,47.8%,12/19,2:58,51
R128,105,(Q)Marcel Granollers[ESP] [yr|ev],d.,46,Lorenzo Sonego[ITA] [yr|ev],7-6(4) 6-4 6-4,1.44,5.3%,64.2%,82.0%,52.9%,5/7,6.6%,72.1%,67.0%,38.2%,15/19,2:36,19
R128,66,Ugo Humbert[FRA] [yr|ev],d.,15,(16)Gael Monfils[FRA] [yr|ev],6-7(6) 3-6 6-4 7-5 3-0 RET,1.10,5.2%,58.2%,69.7%,53.1%,11/15,6.7%,66.5%,67.9%,41.8%,10/16,3:18,13
R128,13,(11)Daniil Medvedev[RUS] [yr|ev],d.,106,Paolo Lorenzi[ITA] [yr|ev],6-3 7-6(2) 7-6(2),1.89,16.5%,65.9%,90.0%,64.5%,0/1,2.7%,61.1%,73.9%,50.0%,11/13,2:08,1
R128,101,(Q)Alexei Popyrin[AUS] [yr|ev],d.,50,Pablo Carreno Busta[ESP] [yr|ev],7-6(2) 7-5 6-2,1.79,17.6%,61.2%,86.5%,57.6%,1/3,0.9%,60.4%,67.2%,38.6%,12/17,1:53,23
R128,81,Jeremy Chardy[FRA] [yr|ev],d.,56,Martin Klizan[SVK] [yr|ev],3-6 6-0 6-3 6-4,1.68,12.8%,64.9%,86.9%,48.5%,5/7,7.2%,62.4%,66.7%,36.2%,12/18,2:19,25
R128,23,(21)David Goffin[BEL] [yr|ev],d.,87,Bradley Klahn[USA] [yr|ev],6-4 6-4 6-4,1.51,9.0%,52.6%,90.2%,62.2%,0/0,6.5%,55.4%,70.6%,58.5%,5/8,1:50,7
R128,30,(30)Kyle Edmund[GBR] [yr|ev],d.,90,Jaume Munar[ESP] [yr|ev],6-4 6-4 6-4,1.33,3.9%,69.9%,69.4%,64.5%,6/8,7.3%,63.5%,68.9%,37.1%,10/15,2:15,14
R128,37,Fernando Verdasco[ESP] [yr|ev],d.,108,(Q)Kamil Majchrzak[POL] [yr|ev],6-4 6-4 6-4,1.46,14.8%,50.6%,87.8%,62.5%,2/3,5.6%,59.6%,71.7%,52.8%,9/13,1:48,7
R128,80,Ivo Karlovic[CRO] [yr|ev],d.,219,(Q)Andrea Arnaboldi[ITA] [yr|ev],6-4 6-4 7-6(4),1.73,25.3%,72.3%,91.7%,60.9%,0/0,9.0%,53.9%,79.2%,61.0%,2/4,1:41,14
R128,89,Thomas Fabbiano[ITA] [yr|ev],d.,6,(7)Stefanos Tsitsipas[GRE] [yr|ev],6-4 3-6 6-4 6-7(8) 6-3,1.14,0.7%,68.4%,79.8%,52.1%,8/10,6.7%,57.9%,74.7%,56.5%,6/11,3:23,70
R128,8,(4)Kevin Anderson[RSA] [yr|ev],d.,39,Pierre Hugues Herbert[FRA] [yr|ev],6-3 6-4 6-2,1.87,20.3%,58.2%,80.4%,72.7%,7/7,4.9%,67.1%,60.0%,51.9%,3/7,1:46,5
R128,288,Janko Tipsarevic[SRB] [yr|ev],d.,68,Yoshihito Nishioka[JPN] [yr|ev],6-4 6-7(2) 6-2 5-7 6-2,1.08,9.8%,64.9%,73.5%,47.5%,14/17,2.6%,64.1%,64.0%,57.1%,7/14,3:56,8
R128,73,Andreas Seppi[ITA] [yr|ev],d.,53,Nicolas Jarry[CHI] [yr|ev],6-3 6-7(8) 6-1 6-2,1.66,5.4%,59.5%,84.8%,62.2%,1/2,19.0%,61.2%,74.3%,36.2%,7/13,2:23,18
R128,26,(26)Guido Pella[ARG] [yr|ev],d.,88,Marius Copil[ROU] [yr|ev],7-6(11) 5-7 6-3 6-4,1.13,1.5%,74.4%,72.7%,64.7%,3/6,15.0%,65.4%,79.5%,43.2%,4/8,2:54,20
R128,19,(22)Stan Wawrinka[SUI] [yr|ev],d.,171,(Q)Ruben Bemelmans[BEL] [yr|ev],6-3 6-2 6-2,1.97,9.6%,57.5%,76.2%,77.4%,0/0,1.2%,61.4%,58.8%,46.9%,6/11,1:27,3
R128,63,Reilly Opelka[USA] [yr|ev],d.,518,Cedrik Marcel Stebe[GER] [yr|ev],6-3 7-6(4) 6-1,1.46,12.8%,64.0%,78.2%,58.1%,5/6,2.1%,61.7%,58.6%,55.6%,10/16,1:48,17
R128,76,Robin Haase[NED] [yr|ev],d.,165,Jozef Kovalik[SVK] [yr|ev],6-1 6-3 6-1,2.14,11.5%,57.4%,82.9%,65.4%,2/2,2.7%,64.9%,58.3%,26.9%,3/10,1:21,33
R128,17,(15)Milos Raonic[CAN] [yr|ev],d.,93,Prajnesh Gunneswaran[IND] [yr|ev],7-6(1) 6-4 6-2,1.73,16.5%,67.1%,82.5%,67.9%,2/2,5.4%,66.7%,67.7%,48.4%,4/7,1:48,3
R128,9,(10)Karen Khachanov[RUS] [yr|ev],d.,125,(Q)Soon Woo Kwon[KOR] [yr|ev],7-6(6) 6-4 4-6 7-5,1.08,12.2%,64.6%,75.8%,46.2%,8/12,4.2%,63.9%,71.7%,46.2%,10/15,3:08,8
R128,54,Feliciano Lopez[ESP] [yr|ev],d.,155,(Q)Marcos Giron[USA] [yr|ev],6-4 6-2 6-4,2.01,23.2%,63.8%,95.5%,56.0%,0/0,3.7%,64.6%,62.3%,62.1%,3/7,1:34,12
R128,221,Steve Darcis[BEL] [yr|ev],d.,213,Mischa Zverev[GER] [yr|ev],6-2 6-4 6-4,1.30,4.0%,67.0%,73.1%,51.5%,11/12,7.5%,59.1%,67.3%,39.5%,6/11,1:50,38
R128,22,(23)Roberto Bautista Agut[ESP] [yr|ev],d.,121,Peter Gojowczyk[GER] [yr|ev],6-3 6-2 6-3,1.78,6.8%,68.9%,76.5%,65.2%,5/6,11.8%,54.1%,71.7%,28.2%,6/12,1:30,9
R128,32,(28)Benoit Paire[FRA] [yr|ev],d.,60,Juan Ignacio Londero[ARG] [yr|ev],4-6 6-4 6-4 7-6(4),1.08,12.3%,58.2%,72.9%,52.5%,7/10,3.8%,68.9%,68.1%,46.3%,5/9,2:48,18
R128,67,Miomir Kecmanovic[SRB] [yr|ev],d.,74,Roberto Carballes Baena[ESP] [yr|ev],2-6 6-3 6-3 6-1,1.27,5.8%,62.1%,76.6%,48.7%,4/6,2.0%,61.0%,68.9%,38.5%,9/14,2:04,27
R128,45,Pablo Cuevas[URU] [yr|ev],d.,91,Damir Dzumhur[BIH] [yr|ev],4-6 7-6(8) 2-6 6-4 6-2,1.01,6.9%,51.2%,73.2%,52.6%,6/12,4.6%,71.2%,64.2%,59.1%,10/16,3:06,19
R128,124,(Q)Jiri Vesely[CZE] [yr|ev],d.,5,(6)Alexander Zverev[GER] [yr|ev],4-6 6-3 6-2 7-5,1.25,5.9%,66.9%,79.7%,51.3%,6/7,21.2%,68.1%,74.0%,38.9%,3/8,2:31,35
R128,65,Sam Querrey[USA] [yr|ev],d.,4,(5)Dominic Thiem[AUT] [yr|ev],6-7(4) 7-6(1) 6-3 6-0,1.28,16.3%,51.1%,89.9%,56.1%,6/6,13.5%,61.3%,75.0%,51.2%,0/4,2:29,11
R128,79,Andrey Rublev[RUS] [yr|ev],d.,34,Cristian Garin[CHI] [yr|ev],4-6 6-4 7-5 6-4,1.40,10.2%,61.0%,76.4%,54.3%,5/9,4.7%,58.5%,64.0%,42.3%,20/26,2:54,5
R128,64,John Millman[AUS] [yr|ev],d.,83,Hugo Dellien[BOL] [yr|ev],6-2 6-3 6-4,1.41,5.6%,55.6%,80.0%,62.5%,6/6,2.7%,67.6%,66.0%,50.0%,2/6,1:39,33
R128,35,(31)Laslo Djere[SRB] [yr|ev],d.,114,Guido Andreozzi[ARG] [yr|ev],3-6 7-6(3) 7-6(3) 6-3,1.21,9.3%,59.7%,79.2%,55.8%,4/7,3.5%,66.2%,72.3%,45.8%,4/7,3:04,27
R128,25,(20)Gilles Simon[FRA] [yr|ev],d.,123,(Q)Salvatore Caruso[ITA] [yr|ev],7-6(7) 6-3 6-2,1.26,2.7%,60.9%,64.2%,51.2%,10/13,0.9%,61.7%,53.0%,41.5%,4/11,2:32,6
R128,94,Tennys Sandgren[USA] [yr|ev],d.,180,(Q)Yasutaka Uchiyama[JPN] [yr|ev],3-6 6-2 6-4 6-3,1.32,7.3%,71.9%,72.5%,55.6%,1/4,4.9%,57.3%,64.4%,47.7%,6/12,2:11,41
R128,51,Marton Fucsovics[HUN] [yr|ev],d.,104,(Q)Dennis Novak[AUT] [yr|ev],3-6 6-4 7-6(2) 6-2,1.33,2.9%,67.6%,73.9%,48.5%,1/7,0.7%,62.5%,58.8%,47.1%,11/19,2:34,31
R128,10,(12)Fabio Fognini[ITA] [yr|ev],d.,38,Frances Tiafoe[USA] [yr|ev],5-7 6-4 6-3 4-6 6-4,1.05,7.4%,63.6%,68.9%,55.9%,3/8,8.6%,67.1%,65.7%,56.0%,3/9,3:23,9
R128,18,(13)Marin Cilic[CRO] [yr|ev],d.,42,Adrian Mannarino[FRA] [yr|ev],7-6(6) 7-6(4) 6-3,1.18,13.4%,64.7%,83.1%,50.0%,4/5,11.5%,60.2%,76.5%,51.1%,6/8,2:48,3
R128,69,Joao Sousa[POR] [yr|ev],d.,431,Paul Jubb[GBR] [yr|ev],6-0 6-3 6-7(8) 6-1,1.50,10.7%,57.1%,75.0%,60.4%,1/3,1.7%,58.1%,64.7%,36.7%,6/14,2:16,28
