Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Karol Kucera,SVK,2,411,65.6%,35.5%,10,4.7%,14,6.6%,57.5%,68.0%,44.4%,58.0%,25,56.0%,42.2%,19,57.9%,50.4%,1.01,5:02
,Stefan Koubek,AUT,5,1265,68.1%,32.6%,31,5.0%,19,3.1%,62.8%,61.6%,50.0%,57.3%,67,55.2%,43.3%,69,44.9%,50.1%,1.01,11:51
,Adrian Voinea,ROU,4,1051,80.0%,20.2%,32,6.0%,26,4.9%,57.5%,74.8%,50.2%,64.3%,44,61.4%,35.5%,41,41.5%,50.0%,1.00,10:23
32,Tommy Robredo,ESP,2,422,67.6%,32.4%,7,3.3%,15,7.2%,57.4%,66.7%,47.2%,58.4%,21,47.6%,41.8%,19,57.9%,50.0%,1.00,4:15
4,Yevgeny Kafelnikov,RUS,2,341,75.0%,28.6%,12,6.7%,15,8.4%,53.9%,77.1%,43.9%,61.8%,24,70.8%,38.0%,11,72.7%,50.4%,1.00,3:09
2,Gustavo Kuerten,BRA,1,303,79.2%,12.0%,12,7.8%,3,2.0%,61.4%,77.7%,49.2%,66.7%,11,54.5%,33.3%,11,27.3%,50.2%,1.00,3:09
14,Alex Corretja,ESP,1,293,66.7%,20.0%,3,2.2%,6,4.5%,52.2%,57.1%,57.8%,57.5%,15,53.3%,42.1%,13,30.8%,49.1%,0.99,2:51
,Andrea Gaudenzi,ITA,2,513,67.5%,35.0%,11,4.2%,17,6.5%,49.4%,68.5%,46.6%,57.4%,34,61.8%,41.6%,26,53.8%,49.7%,0.98,5:41
24,Thomas Enqvist,SWE,2,453,75.0%,31.4%,16,6.9%,14,6.1%,56.3%,69.2%,48.5%,60.2%,31,71.0%,39.2%,20,55.0%,49.9%,0.98,4:41
,Ota Fukarek,CZE,1,382,74.1%,14.8%,7,3.6%,2,1.0%,67.5%,69.9%,45.3%,61.9%,25,72.0%,36.8%,16,25.0%,49.7%,0.97,4:32
,Juan Balcells,ESP,1,285,85.0%,15.0%,3,2.2%,4,2.9%,65.4%,67.4%,53.2%,62.5%,11,72.7%,36.2%,13,23.1%,48.8%,0.97,3:03
,James Blake,USA,2,578,73.8%,28.6%,10,3.4%,11,3.7%,61.4%,62.3%,49.6%,57.4%,25,56.0%,40.7%,30,40.0%,49.3%,0.96,5:25
,Davide Sanguinetti,ITA,1,244,72.2%,11.1%,9,8.3%,2,1.9%,55.6%,68.3%,47.9%,59.3%,14,64.3%,39.0%,12,16.7%,48.0%,0.96,2:15
5,Sebastien Grosjean,FRA,2,594,77.3%,16.3%,13,4.2%,5,1.6%,57.6%,68.5%,51.1%,61.2%,27,63.0%,37.2%,19,36.8%,49.7%,0.96,6:28
22,Hicham Arazi,MAR,2,431,63.6%,27.3%,7,3.3%,4,1.9%,55.0%,67.0%,46.8%,57.9%,19,36.8%,40.5%,25,36.0%,49.0%,0.96,4:25
,David Nalbandian,ARG,2,586,73.8%,21.4%,10,3.4%,11,3.8%,57.9%,64.5%,54.5%,60.3%,27,59.3%,38.1%,33,27.3%,49.1%,0.96,5:59
,Daniel Vacek,CZE,1,258,78.9%,15.0%,4,3.4%,4,3.4%,57.1%,73.5%,49.0%,63.0%,14,71.4%,35.3%,13,23.1%,48.1%,0.95,2:33
1,Lleyton Hewitt,AUS,1,263,61.1%,33.3%,6,4.7%,10,7.9%,43.3%,63.6%,44.4%,52.8%,15,53.3%,44.9%,19,31.6%,48.7%,0.95,3:33
,Julien Boutter,FRA,2,594,85.4%,14.6%,54,18.4%,23,7.8%,55.4%,81.0%,48.9%,66.7%,25,72.0%,31.7%,24,29.2%,49.0%,0.95,6:03
Q,Raemon Sluiter,NED,1,255,73.7%,11.1%,16,14.0%,5,4.4%,51.8%,69.5%,52.7%,61.4%,14,64.3%,36.2%,13,15.4%,47.5%,0.94,2:22
,Markus Hipfl,AUT,2,401,61.3%,34.4%,2,1.0%,10,4.9%,64.7%,65.9%,36.1%,55.4%,26,53.8%,42.1%,21,52.4%,48.9%,0.94,4:35
Q,Olivier Rochus,BEL,1,284,78.3%,18.2%,2,1.5%,1,0.8%,68.7%,63.3%,61.0%,62.6%,9,44.4%,35.3%,10,40.0%,47.9%,0.94,2:55
Q,Mardy Fish,USA,2,400,72.4%,23.3%,18,8.7%,9,4.3%,57.7%,67.5%,48.9%,59.6%,25,68.0%,38.0%,14,50.0%,49.3%,0.94,4:13
Q,Jean Francois Bachelot,FRA,2,339,60.7%,32.1%,8,4.6%,5,2.9%,58.6%,60.8%,48.6%,55.7%,25,56.0%,41.2%,14,64.3%,48.7%,0.93,3:32
,Vladimir Voltchkov,BLR,2,435,71.0%,22.6%,11,4.9%,11,4.9%,60.6%,66.4%,42.7%,57.1%,25,64.0%,39.7%,22,31.8%,48.7%,0.93,4:50
WC,Richard Fromberg,AUS,1,230,64.7%,17.6%,6,5.5%,7,6.4%,63.6%,71.4%,35.0%,58.2%,11,45.5%,38.3%,12,25.0%,47.8%,0.92,2:38
,Andrew Ilie,AUS,1,265,57.9%,15.8%,5,4.2%,4,3.4%,63.0%,65.3%,40.9%,56.3%,14,42.9%,40.4%,10,30.0%,47.5%,0.92,2:27
10,Goran Ivanisevic,CRO,2,532,86.0%,11.4%,60,21.1%,17,6.0%,58.5%,80.7%,48.3%,67.3%,21,71.4%,29.8%,14,35.7%,49.8%,0.91,5:24
,Martin Damm Sr,CZE,1,266,81.8%,13.6%,16,12.2%,5,3.8%,58.0%,73.7%,54.5%,65.6%,9,55.6%,31.1%,9,33.3%,48.1%,0.91,2:42
Q,Tomas Behrend,GER,1,236,50.0%,31.3%,1,0.9%,10,9.3%,46.7%,62.0%,42.1%,51.4%,23,65.2%,44.2%,17,29.4%,47.5%,0.91,2:21
31,Andreas Vinciguerra,SWE,2,316,78.6%,22.2%,6,3.8%,4,2.5%,66.0%,70.5%,51.9%,64.2%,8,25.0%,32.5%,15,40.0%,48.4%,0.91,2:59
Q,Olivier Patience,FRA,1,274,82.6%,13.0%,6,4.3%,1,0.7%,63.6%,69.7%,56.9%,65.0%,7,42.9%,31.3%,6,50.0%,48.5%,0.90,3:13
29,Xavier Malisse,BEL,2,394,65.5%,28.6%,8,3.9%,5,2.4%,55.8%,65.2%,44.0%,55.8%,29,65.5%,39.9%,29,27.6%,48.2%,0.90,3:59
,Nikolay Davydenko,RUS,1,227,50.0%,33.3%,8,7.1%,4,3.6%,45.5%,80.4%,29.5%,52.7%,16,43.8%,42.6%,9,66.7%,47.6%,0.90,2:38
17,Carlos Moya,ESP,2,649,71.1%,19.6%,14,4.3%,12,3.7%,58.8%,64.9%,53.0%,60.0%,29,55.2%,36.1%,29,31.0%,48.1%,0.90,6:41
,Flavio Saretta,BRA,1,228,75.0%,12.5%,5,4.4%,3,2.6%,63.2%,66.7%,50.0%,60.5%,11,63.6%,35.1%,10,20.0%,47.8%,0.89,2:30
,Christophe Rochus,BEL,2,444,74.2%,21.2%,14,5.9%,14,5.9%,53.4%,69.0%,47.3%,58.9%,25,68.0%,36.5%,24,29.2%,48.4%,0.89,4:14
,Ivan Ljubicic,CRO,3,852,84.4%,17.5%,59,13.3%,16,3.6%,58.8%,74.7%,48.1%,63.7%,43,76.7%,32.1%,24,45.8%,48.6%,0.89,8:28
WC,Todd Reid,AUS,1,223,76.5%,11.8%,3,2.7%,5,4.4%,65.5%,67.6%,46.2%,60.2%,10,60.0%,35.5%,12,16.7%,48.0%,0.89,2:19
,Franco Squillari,ARG,1,231,66.7%,16.7%,5,4.0%,2,1.6%,71.8%,68.5%,40.0%,60.5%,15,60.0%,34.6%,6,50.0%,48.5%,0.88,2:24
,Nicolas Massu,CHI,1,80,60.0%,20.0%,4,8.0%,1,2.0%,50.0%,72.0%,36.0%,54.0%,8,75.0%,40.0%,1,100.0%,48.8%,0.87,0:58
,Fernando Vicente,ESP,2,559,73.9%,17.8%,2,0.7%,11,3.9%,61.8%,68.8%,45.9%,60.0%,28,57.1%,34.7%,21,38.1%,47.6%,0.87,5:49
,Max Mirnyi,BLR,1,207,73.7%,11.1%,8,7.7%,2,1.9%,63.5%,68.2%,57.9%,64.4%,8,37.5%,31.1%,8,25.0%,47.8%,0.87,1:58
,Alexandre Simoni,BRA,2,446,75.8%,21.9%,6,2.8%,6,2.8%,69.1%,64.0%,49.3%,59.4%,23,65.2%,35.4%,25,28.0%,47.1%,0.87,5:03
,David Sanchez,ESP,1,253,60.0%,25.0%,2,1.5%,4,3.1%,56.2%,61.6%,47.4%,55.4%,18,55.6%,38.2%,10,50.0%,47.0%,0.86,2:34
,Attila Savolt,HUN,2,470,78.9%,13.2%,18,7.4%,13,5.3%,53.3%,80.8%,43.0%,63.1%,19,57.9%,31.9%,12,41.7%,48.1%,0.86,5:17
,Michael Russell,USA,1,248,50.0%,30.0%,1,0.8%,8,6.5%,57.7%,60.6%,40.4%,52.0%,14,28.6%,40.8%,13,46.2%,46.4%,0.85,2:30
Q,Cecil Mamiit,PHI,1,253,66.7%,16.7%,7,5.4%,4,3.1%,64.6%,59.5%,50.0%,56.2%,16,62.5%,37.4%,9,33.3%,47.0%,0.85,2:44
WC,Scott Draper,AUS,1,207,76.5%,12.5%,3,3.0%,3,3.0%,51.5%,70.6%,58.3%,64.6%,8,50.0%,29.6%,6,33.3%,46.4%,0.84,2:00
,Jose Acasuso,ARG,2,498,64.9%,21.6%,9,3.5%,12,4.7%,43.8%,69.9%,47.6%,57.4%,22,40.9%,35.8%,21,38.1%,47.0%,0.84,4:52
20,Fabrice Santoro,FRA,1,217,62.5%,18.8%,2,1.9%,3,2.9%,58.7%,55.7%,55.8%,55.8%,11,45.5%,37.2%,13,23.1%,46.1%,0.84,2:23
,Albert Montanes,ESP,1,366,56.0%,26.9%,5,2.5%,9,4.5%,65.2%,58.0%,38.6%,51.2%,29,62.1%,40.6%,16,43.8%,46.4%,0.83,3:52
,Mariano Zabaleta,ARG,1,254,75.0%,10.5%,3,2.3%,6,4.7%,51.2%,75.8%,44.4%,60.5%,16,68.8%,32.8%,8,25.0%,46.9%,0.83,2:50
Q,Nicolas Thomann,FRA,1,205,56.3%,18.8%,6,6.5%,2,2.2%,58.7%,63.0%,44.7%,55.4%,9,22.2%,37.2%,16,18.8%,45.4%,0.83,2:06
,Ivo Heuberger,SUI,1,269,60.0%,30.0%,7,5.0%,9,6.4%,43.3%,70.5%,40.0%,53.2%,20,60.0%,38.3%,11,54.5%,46.1%,0.82,2:49
18,Albert Portas,ESP,2,389,66.7%,26.7%,4,1.9%,12,5.7%,59.0%,63.2%,43.7%,55.2%,20,50.0%,36.7%,14,57.1%,46.8%,0.82,3:40
,Jacobo Diaz,ESP,1,247,73.7%,15.8%,5,3.7%,4,2.9%,64.7%,61.4%,56.3%,59.6%,13,61.5%,33.3%,5,60.0%,47.8%,0.82,2:50
,Felix Mantilla,ESP,1,208,72.2%,17.6%,1,1.0%,0,0.0%,56.0%,62.5%,59.1%,61.0%,12,58.3%,31.5%,9,33.3%,45.7%,0.81,2:32
Q,Stefano Galvani,ITA,1,211,43.8%,31.3%,2,2.0%,5,5.0%,50.0%,58.0%,38.0%,48.0%,14,35.7%,41.4%,16,31.3%,44.5%,0.80,2:14
WC,Jaymon Crabb,AUS,1,244,50.0%,22.2%,8,7.1%,1,0.9%,54.5%,55.7%,47.1%,51.8%,17,47.1%,38.6%,15,26.7%,44.7%,0.80,2:22
LL,Irakli Labadze,GEO,1,289,60.0%,32.0%,11,7.3%,19,12.6%,57.6%,63.2%,34.4%,51.0%,18,44.4%,39.1%,14,57.1%,45.3%,0.80,2:54
27,Sjeng Schalken,NED,1,210,46.7%,31.3%,0,0.0%,2,2.0%,71.0%,52.1%,41.4%,49.0%,14,42.9%,40.9%,13,38.5%,44.8%,0.80,2:47
WC,Paul Henri Mathieu,FRA,1,261,71.4%,14.3%,9,6.3%,3,2.1%,52.1%,67.6%,45.6%,57.0%,13,53.8%,34.5%,9,33.3%,46.7%,0.80,2:51
,Andre Sa,BRA,1,183,62.5%,20.0%,3,3.4%,2,2.3%,60.9%,56.6%,55.9%,56.3%,7,14.3%,34.4%,5,60.0%,44.8%,0.79,1:57
19,Jan Michael Gambill,USA,1,226,73.3%,6.7%,9,7.3%,7,5.6%,39.5%,73.5%,46.7%,57.3%,13,69.2%,33.3%,4,25.0%,46.5%,0.78,2:22
Q,Noam Okun,ISR,1,232,55.6%,11.1%,4,3.3%,5,4.2%,56.7%,61.8%,46.2%,55.0%,17,52.9%,33.9%,6,33.3%,44.8%,0.75,2:24
,Michael Llodra,FRA,1,240,55.6%,15.8%,7,5.9%,14,11.9%,51.7%,70.5%,36.8%,54.2%,13,38.5%,33.6%,8,37.5%,43.8%,0.73,2:19
Q,Jack Brasington,USA,1,244,76.5%,11.8%,7,5.0%,15,10.7%,55.0%,68.8%,39.7%,55.7%,16,75.0%,31.7%,4,50.0%,45.5%,0.72,2:32
,Antony Dupuis,FRA,1,166,60.0%,13.3%,4,4.5%,3,3.4%,63.6%,57.1%,53.1%,55.7%,10,40.0%,30.8%,2,100.0%,44.0%,0.69,1:52
,Jarkko Nieminen,FIN,1,174,64.3%,7.1%,4,4.2%,2,2.1%,68.4%,58.5%,56.7%,57.9%,13,61.5%,29.1%,2,50.0%,44.8%,0.69,1:38
,Michael Chang,USA,1,190,64.3%,6.7%,2,1.9%,0,0.0%,55.8%,65.5%,43.5%,55.8%,12,58.3%,30.2%,4,25.0%,44.2%,0.68,2:06
,Axel Pretzsch,GER,1,223,41.2%,23.5%,2,1.8%,10,9.2%,57.8%,47.6%,41.3%,45.0%,16,37.5%,36.8%,9,44.4%,40.8%,0.67,2:22
,Sargis Sargsian,ARM,1,173,64.3%,7.1%,1,1.1%,2,2.3%,54.5%,70.8%,37.5%,55.7%,11,54.5%,29.4%,5,20.0%,42.8%,0.66,2:02
,Federico Luzzi,ITA,1,164,71.4%,0.0%,4,4.8%,3,3.6%,60.7%,68.6%,57.6%,64.3%,12,66.7%,22.5%,0,-,43.9%,0.63,1:37
Q,Michael Kohlmann,GER,1,159,61.5%,0.0%,7,9.1%,4,5.2%,49.4%,71.1%,43.6%,57.1%,7,28.6%,26.8%,9,0.0%,41.5%,0.63,1:27
,Wayne Arthurs,AUS,1,207,88.9%,5.6%,17,15.3%,12,10.8%,45.9%,88.2%,48.3%,66.7%,6,66.7%,20.8%,1,100.0%,45.4%,0.63,2:04
WC,Todd Larkham,AUS,1,177,57.1%,7.1%,3,3.1%,5,5.2%,66.0%,54.7%,45.5%,51.5%,12,50.0%,30.0%,6,16.7%,41.8%,0.62,1:55
WC,Paradorn Srichaphan,THA,1,173,41.7%,8.3%,1,1.0%,3,3.1%,49.0%,55.3%,40.8%,47.9%,20,65.0%,32.5%,8,12.5%,41.0%,0.62,1:43
,Fernando Meligeni,BRA,1,144,53.8%,8.3%,2,2.9%,3,4.4%,54.4%,62.2%,35.5%,50.0%,9,33.3%,30.3%,3,33.3%,39.6%,0.61,1:32
,Nicolas Kiefer,GER,1,148,25.0%,18.2%,0,0.0%,6,7.4%,48.1%,43.6%,38.1%,40.7%,17,47.1%,35.8%,5,40.0%,38.5%,0.60,1:45
,Galo Blanco,ESP,1,194,80.0%,0.0%,7,6.9%,3,2.9%,57.8%,67.8%,55.8%,62.7%,6,50.0%,21.7%,7,0.0%,43.3%,0.58,1:58
,Michal Tabara,CZE,1,138,36.4%,8.3%,0,0.0%,4,5.5%,57.5%,64.3%,22.6%,46.6%,9,22.2%,27.7%,3,33.3%,37.7%,0.52,1:05
,Martin Lee,GBR,1,157,53.8%,8.3%,2,2.4%,2,2.4%,51.8%,51.2%,40.0%,45.8%,12,50.0%,27.0%,3,33.3%,36.9%,0.50,1:34
,Jiri Vanek,CZE,1,142,64.3%,7.7%,8,10.5%,4,5.3%,55.3%,57.1%,47.1%,52.6%,6,16.7%,18.2%,2,50.0%,36.6%,0.38,1:20
,Andrei Stoliarov,RUS,1,149,50.0%,0.0%,7,7.4%,4,4.3%,40.4%,57.9%,39.3%,46.8%,15,60.0%,12.7%,0,-,34.2%,0.24,1:19
,All Main Draw Players,,127.0,,75.7%,24.3%,,7.0%,,3.9%,59.4%,69.7%,49.8%,61.6%,,59.4%,38.4%,,40.6%,50.0%,1.00,
