Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,92,Igor Kunitsyn[RUS] [yr|ev],d.,86,Guillermo Garcia Lopez[ESP] [yr|ev],4-6 6-3 7-5 2-6 7-5,1.01,3.9%,56.2%,66.0%,46.2%,8/17,4.6%,52.3%,68.4%,44.4%,5/14,3:47,35
R128,38,Philipp Kohlschreiber[GER] [yr|ev],d.,83,Mariano Zabaleta[ARG] [yr|ev],6-2 6-2 6-4,1.59,3.9%,55.8%,79.1%,58.8%,5/6,3.7%,50.0%,56.1%,48.8%,5/11,1:42,16
R128,11,(11)Mikhail Youzhny[RUS] [yr|ev],d.,117,Nicolas Devilder[FRA] [yr|ev],6-0 6-1 6-2,1.67,8.8%,52.9%,66.7%,56.3%,3/5,1.4%,42.0%,44.8%,30.0%,4/13,1:41,8
R128,16,(16)Lleyton Hewitt[AUS] [yr|ev],d.,71,Amer Delic[BIH] [yr|ev],6-2 6-4 6-2,3.03,13.1%,63.9%,94.9%,68.2%,0/0,10.6%,55.3%,61.7%,47.4%,6/11,1:37,1
R128,58,Agustin Calleri[ARG] [yr|ev],d.,79,Andreas Seppi[ITA] [yr|ev],6-4 6-4 3-6 7-5,1.21,10.3%,59.8%,74.3%,55.3%,4/7,8.2%,50.3%,73.8%,45.6%,10/15,2:49,16
R128,118,(Q)Dudi Sela[ISR] [yr|ev],d.,80,Nicolas Lapentti[ECU] [yr|ev],5-7 6-2 6-1 6-3,1.41,8.0%,64.3%,75.0%,50.0%,7/10,3.4%,70.6%,54.8%,45.7%,5/13,2:46,29
R128,23,(23)Juan Monaco[ARG] [yr|ev],d.,102,Edouard Roger-Vasselin[FRA] [yr|ev],6-2 3-6 6-1 7-5,1.31,9.6%,59.6%,74.2%,50.0%,3/7,1.0%,61.2%,68.3%,30.0%,4/12,2:20,10
R128,33,(31)Jurgen Melzer[AUT] [yr|ev],d.,75,Diego Hartfield[ARG] [yr|ev],6-4 7-5 7-5,1.15,9.3%,72.9%,77.9%,43.8%,9/9,5.0%,60.0%,75.0%,47.5%,6/9,2:18,8
R128,57,Juan Martin del Potro[ARG] [yr|ev],d.,72,Nicolas Mahut[FRA] [yr|ev],6-0 6-4 6-2,1.69,19.4%,61.1%,79.5%,53.6%,2/3,8.2%,54.6%,56.6%,38.6%,15/22,1:56,3
R128,35,Radek Stepanek[CZE] [yr|ev],d.,76,Carlos Berlocq[ARG] [yr|ev],7-6(3) 6-7(4) 6-4 6-2,1.50,7.2%,65.6%,80.5%,62.8%,5/7,2.7%,57.4%,64.7%,57.1%,10/15,3:13,8
R128,3,(3)Novak Djokovic[SRB] [yr|ev],d.,95,(LL)Robin Haase[NED] [yr|ev],6-2 6-1 6-3,2.08,7.6%,60.6%,82.5%,65.4%,1/1,6.2%,63.9%,59.7%,31.4%,11/17,1:36,1
R128,94,Teymuraz Gabashvili[RUS] [yr|ev],d.,7,(7)Fernando Gonzalez[CHI] [yr|ev],6-4 6-1 3-6 5-7 6-4,1.05,11.1%,58.3%,83.3%,40.0%,5/9,7.5%,62.7%,71.4%,50.0%,5/11,2:53,43
R128,64,Robby Ginepri[USA] [yr|ev],d.,54,Olivier Rochus[BEL] [yr|ev],6-0 6-3 6-1,1.57,11.9%,67.9%,77.2%,40.7%,3/3,0.0%,72.3%,51.7%,30.4%,5/12,1:44,15
R128,49,Stan Wawrinka[SUI] [yr|ev],d.,81,Evgeny Korolev[KAZ] [yr|ev],4-6 6-3 4-6 6-4 7-5,1.05,9.7%,47.4%,78.1%,44.4%,8/16,7.9%,53.3%,69.1%,46.5%,9/18,3:49,3
R128,25,(25)Marat Safin[RUS] [yr|ev],d.,69,(Q)Frank Dancevic[CAN] [yr|ev],7-5 7-6(5) 7-6(7),1.27,17.8%,54.2%,81.0%,57.1%,3/6,8.3%,57.9%,68.6%,52.9%,7/11,2:24,1
R128,22,(20)Juan Ignacio Chela[ARG] [yr|ev],d.,614,(WC)Michael Mcclune[USA] [yr|ev],6-2 6-1 7-6(0),1.72,3.4%,61.8%,83.6%,58.8%,5/5,5.4%,54.3%,72.0%,35.7%,6/10,2:02,15
R128,153,(WC)Wayne Odesnik[USA] [yr|ev],d.,111,Danai Udomchoke[THA] [yr|ev],6-7(2) 6-3 6-1 3-6 7-6(2),1.19,7.1%,61.3%,72.6%,55.0%,6/10,2.7%,60.4%,67.3%,47.2%,10/17,3:45,77
R128,98,(Q)Andrei Pavel[ROU] [yr|ev],d.,236,(Q)Dominik Meffert[GER] [yr|ev],3-6 6-3 6-2 7-5,1.24,12.5%,66.3%,82.6%,45.7%,0/2,6.9%,51.7%,75.0%,50.0%,4/9,2:34,13
R128,12,(12)Ivan Ljubicic[CRO] [yr|ev],d.,82,Kristof Vliegen[BEL] [yr|ev],6-1 7-6(1) 6-1,1.64,31.1%,57.8%,82.7%,60.5%,4/4,6.7%,59.6%,64.2%,44.4%,6/10,1:53,3
R128,15,(15)David Ferrer[ESP] [yr|ev],d.,51,Florian Mayer[GER] [yr|ev],6-3 6-2 6-3,1.98,4.0%,73.3%,83.6%,55.0%,4/4,3.8%,56.3%,60.0%,42.9%,2/7,1:35,3
R128,89,Florent Serra[FRA] [yr|ev],d.,52,Werner Eschauer[AUT] [yr|ev],6-7(3) 7-6(2) 6-4 6-2,1.34,5.1%,55.1%,80.0%,62.3%,8/9,16.0%,53.5%,77.9%,44.8%,4/8,2:54,36
R128,67,Xavier Malisse[BEL] [yr|ev],d.,99,Kristian Pless[DEN] [yr|ev],6-4 6-7(5) 6-3 7-5,0.97,13.9%,57.0%,69.8%,60.0%,8/10,8.3%,71.7%,75.6%,44.1%,3/8,2:38,19
R128,24,(24)David Nalbandian[ARG] [yr|ev],d.,103,Ivan Navarro[ESP] [yr|ev],7-5 7-6(4) 7-6(6),1.38,10.5%,57.9%,90.9%,54.2%,5/6,12.6%,52.0%,81.8%,49.2%,8/10,3:04,3
R128,91,Tim Henman[GBR] [yr|ev],d.,27,(27)Dmitry Tursunov[RUS] [yr|ev],6-4 3-6 6-3 6-4,1.07,10.0%,65.4%,70.6%,48.9%,6/9,6.9%,50.0%,74.1%,46.6%,2/7,2:42,4
R128,74,Jo-Wilfried Tsonga[FRA] [yr|ev],d.,53,Oscar Hernandez[ESP] [yr|ev],7-5 6-1 6-3,2.56,9.0%,68.7%,84.8%,76.2%,2/3,2.4%,67.1%,59.6%,42.9%,7/13,1:33,5
R128,56,Janko Tipsarevic[SRB] [yr|ev],d.,264,(WC)Ryan Sweeting[USA] [yr|ev],5-7 6-2 6-4 6-2,1.15,10.9%,50.4%,83.3%,44.1%,5/8,14.7%,57.8%,79.1%,30.6%,6/13,2:37,8
R128,2,(2)Rafael Nadal[ESP] [yr|ev],d.,123,(WC)Alun Jones[AUS] [yr|ev],7-5 3-6 6-4 6-1,1.19,3.5%,63.5%,64.4%,59.5%,5/9,5.2%,69.6%,61.3%,42.9%,8/15,2:42,1
