Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
15,David Ferrer,ESP,6,1348,79.6%,32.1%,27,4.2%,11,1.7%,67.1%,69.6%,55.5%,64.9%,44,50.0%,41.7%,72,47.2%,52.7%,1.19,15:46
,Sebastien Grosjean,FRA,3,625,88.0%,22.4%,33,10.6%,9,2.9%,54.3%,82.8%,50.0%,67.8%,27,77.8%,37.6%,23,47.8%,52.6%,1.17,7:05
2,Rafael Nadal,ESP,4,780,81.5%,31.3%,13,3.3%,14,3.5%,68.7%,68.8%,58.9%,65.7%,27,55.6%,40.1%,38,52.6%,53.1%,1.17,9:48
WC,Donald Young,USA,3,516,92.5%,17.5%,17,7.0%,8,3.3%,60.9%,78.4%,52.6%,68.3%,8,62.5%,37.0%,21,33.3%,51.7%,1.17,5:07
16,Lleyton Hewitt,AUS,2,386,81.3%,25.0%,18,10.3%,5,2.9%,61.1%,79.4%,48.5%,67.4%,11,45.5%,37.9%,25,32.0%,51.3%,1.16,4:18
,Stan Wawrinka,SUI,4,1082,79.5%,29.5%,53,10.0%,15,2.8%,51.2%,76.8%,50.6%,64.0%,35,48.6%,41.0%,57,45.6%,52.3%,1.14,13:00
19,Andy Murray,GBR,3,742,77.4%,39.6%,38,10.3%,19,5.1%,53.0%,67.9%,51.1%,60.0%,39,69.2%,45.4%,43,48.8%,52.7%,1.14,8:00
24,David Nalbandian,ARG,3,734,84.5%,24.1%,31,8.3%,16,4.3%,57.5%,77.6%,52.5%,66.9%,25,64.0%,37.8%,27,51.9%,52.6%,1.14,8:49
23,Juan Monaco,ARG,4,945,79.5%,32.4%,22,4.7%,15,3.2%,61.8%,67.4%,55.6%,62.8%,37,59.5%,42.0%,41,58.5%,52.4%,1.13,10:35
11,Mikhail Youzhny,RUS,2,382,80.0%,35.7%,12,6.4%,8,4.3%,56.9%,68.2%,49.4%,60.1%,13,53.8%,44.8%,24,41.7%,52.4%,1.12,4:37
20,Juan Ignacio Chela,ARG,5,1125,78.9%,28.1%,16,2.8%,15,2.7%,57.9%,71.2%,54.0%,63.9%,46,58.7%,39.7%,48,52.1%,51.8%,1.10,13:15
,Radek Stepanek,CZE,2,629,90.2%,15.7%,21,6.9%,7,2.3%,63.7%,79.0%,55.0%,70.3%,11,54.5%,32.8%,22,36.4%,51.0%,1.10,7:54
,Igor Andreev,RUS,2,527,88.6%,14.3%,11,4.2%,5,1.9%,66.3%,72.6%,60.7%,68.6%,7,28.6%,34.2%,16,37.5%,51.4%,1.09,5:42
17,Carlos Moya,ESP,5,1165,87.0%,22.2%,46,7.6%,22,3.6%,62.7%,72.6%,55.8%,66.3%,51,76.5%,36.5%,43,46.5%,52.0%,1.08,12:18
Q,Dudi Sela,ISR,2,480,70.3%,29.7%,12,5.3%,11,4.8%,63.2%,68.1%,46.4%,60.1%,23,52.2%,42.9%,25,44.0%,51.0%,1.07,5:17
14,Guillermo Canas,ARG,2,436,72.2%,27.0%,22,10.4%,9,4.2%,52.4%,77.5%,47.5%,63.2%,21,52.4%,38.8%,20,50.0%,50.7%,1.06,5:37
10,Tommy Haas,GER,5,1280,79.6%,26.0%,56,8.4%,22,3.3%,61.0%,73.2%,50.4%,64.3%,59,64.4%,37.7%,61,42.6%,51.6%,1.06,13:58
,Agustin Calleri,ARG,3,708,79.6%,23.6%,32,9.2%,13,3.8%,61.3%,70.3%,53.7%,63.9%,29,62.1%,38.4%,30,43.3%,50.8%,1.06,7:23
6,James Blake,USA,4,1110,72.8%,32.1%,46,8.7%,24,4.5%,55.2%,70.0%,47.5%,59.9%,46,52.2%,42.1%,71,38.0%,50.6%,1.05,11:56
28,Nicolas Almagro,ESP,3,476,82.1%,25.0%,31,12.4%,5,2.0%,58.8%,74.8%,53.4%,66.0%,27,74.1%,35.8%,14,71.4%,51.7%,1.05,5:18
,Florent Serra,FRA,2,519,76.9%,20.5%,11,4.3%,9,3.5%,52.9%,72.1%,54.5%,63.8%,24,62.5%,38.2%,19,42.1%,50.9%,1.05,5:28
,Michael Berrer,GER,2,439,71.0%,28.1%,13,6.6%,5,2.6%,61.7%,66.9%,50.7%,60.7%,18,50.0%,40.7%,31,29.0%,49.7%,1.04,5:00
,Hyung Taik Lee,KOR,4,1009,74.0%,30.3%,25,5.0%,12,2.4%,62.7%,69.0%,45.7%,60.3%,49,59.2%,41.2%,53,43.4%,50.6%,1.04,11:06
,Kristian Pless,DEN,1,271,76.2%,9.1%,10,8.3%,3,2.5%,71.7%,75.6%,44.1%,66.7%,8,37.5%,34.4%,10,20.0%,48.7%,1.03,2:38
,Fernando Verdasco,ESP,3,642,74.0%,32.0%,17,5.2%,15,4.6%,67.8%,66.5%,48.6%,60.7%,29,55.2%,40.5%,35,45.7%,50.8%,1.03,7:14
22,Paul Henri Mathieu,FRA,1,293,68.2%,31.8%,7,5.2%,6,4.5%,60.4%,69.1%,43.4%,59.0%,11,36.4%,42.1%,18,38.9%,49.8%,1.03,3:24
,Arnaud Clement,FRA,2,655,86.0%,14.0%,28,8.8%,13,4.1%,54.7%,75.4%,57.2%,67.2%,16,56.3%,33.4%,26,26.9%,49.9%,1.02,7:49
Q,Philipp Petzschner,GER,2,512,75.6%,19.0%,32,13.2%,11,4.5%,54.1%,75.6%,49.5%,63.6%,20,50.0%,36.7%,27,29.6%,49.4%,1.01,5:15
,Thomas Johansson,SWE,3,669,77.4%,14.8%,35,10.4%,13,3.9%,60.2%,74.4%,53.7%,66.2%,28,57.1%,33.7%,17,47.1%,50.1%,1.00,7:48
,Jonas Bjorkman,SWE,2,516,73.7%,22.2%,16,5.9%,9,3.3%,59.6%,67.1%,49.5%,60.0%,26,61.5%,39.4%,24,33.3%,50.2%,0.99,5:31
,Guillermo Garcia Lopez,ESP,1,329,64.0%,34.6%,7,4.6%,7,4.6%,52.3%,68.4%,44.4%,57.0%,14,35.7%,42.7%,17,52.9%,49.2%,0.99,3:47
,Feliciano Lopez,ESP,4,940,88.9%,13.6%,64,13.3%,23,4.8%,60.4%,79.7%,50.5%,68.1%,27,66.7%,31.5%,23,47.8%,50.2%,0.99,9:52
18,Marcos Baghdatis,CYP,1,290,85.7%,9.5%,2,1.4%,8,5.6%,39.4%,82.1%,54.7%,65.5%,7,57.1%,33.8%,10,20.0%,49.3%,0.98,3:21
,Luis Horna,PER,2,337,82.1%,7.7%,15,9.1%,7,4.3%,65.9%,74.1%,55.4%,67.7%,8,37.5%,31.8%,12,16.7%,49.3%,0.98,3:30
26,Jarkko Nieminen,FIN,1,301,95.7%,0.0%,13,8.8%,8,5.4%,68.7%,78.2%,58.7%,72.1%,3,66.7%,27.3%,7,0.0%,49.2%,0.98,3:08
,Nicolas Kiefer,GER,2,319,74.1%,15.4%,18,11.5%,10,6.4%,53.2%,74.7%,50.7%,63.5%,13,46.2%,35.6%,14,28.6%,49.2%,0.97,3:40
WC,Wayne Odesnik,USA,2,506,73.7%,20.5%,20,8.2%,12,4.9%,61.1%,69.1%,49.5%,61.5%,24,58.3%,37.4%,18,44.4%,49.0%,0.97,5:36
WC,John Isner,USA,3,719,89.5%,8.8%,67,18.2%,11,3.0%,68.0%,73.7%,59.3%,69.1%,21,71.4%,29.7%,15,33.3%,49.9%,0.96,7:17
,Evgeny Korolev,KAZ,1,306,64.0%,30.8%,12,7.9%,7,4.6%,53.3%,69.1%,46.5%,58.6%,18,50.0%,39.6%,16,50.0%,49.0%,0.96,3:49
,Jose Acasuso,ARG,2,211,80.0%,25.0%,14,12.3%,6,5.3%,65.8%,80.0%,38.5%,65.8%,8,50.0%,33.0%,7,71.4%,50.7%,0.96,1:41
Q,Paul Capdeville,CHI,2,500,65.8%,31.7%,16,6.8%,7,3.0%,59.6%,63.6%,47.4%,57.0%,23,43.5%,41.1%,32,40.6%,48.6%,0.96,5:07
,Tim Henman,GBR,2,496,85.0%,20.0%,18,6.9%,8,3.1%,67.4%,71.0%,48.2%,63.6%,19,68.4%,34.5%,11,72.7%,49.8%,0.95,5:19
Q,Rik De Voest,RSA,2,265,81.0%,20.0%,13,9.6%,3,2.2%,62.5%,68.2%,52.9%,62.5%,12,66.7%,35.7%,10,40.0%,49.4%,0.95,2:39
,Simone Bolelli,ITA,2,362,81.8%,15.6%,18,9.7%,2,1.1%,65.6%,74.6%,53.1%,67.2%,13,53.8%,31.3%,10,50.0%,49.7%,0.95,3:49
7,Fernando Gonzalez,CHI,1,278,75.0%,16.7%,10,7.5%,7,5.2%,62.7%,71.4%,50.0%,63.4%,11,45.5%,34.7%,9,44.4%,48.6%,0.95,2:53
,Dominik Hrbaty,SVK,1,374,60.7%,28.6%,12,6.3%,12,6.3%,57.8%,64.9%,43.2%,55.7%,23,52.2%,41.8%,16,50.0%,48.9%,0.94,3:58
Q,Andrei Pavel,ROU,2,427,88.2%,14.3%,21,9.9%,11,5.2%,65.1%,76.8%,45.9%,66.0%,12,66.7%,32.1%,9,55.6%,48.9%,0.94,5:02
27,Dmitry Tursunov,RUS,1,246,73.7%,15.8%,8,6.9%,11,9.5%,50.0%,74.1%,46.6%,60.3%,7,28.6%,36.9%,9,33.3%,48.0%,0.93,2:42
,Janko Tipsarevic,SRB,2,361,73.3%,26.7%,24,12.8%,12,6.4%,53.5%,79.0%,37.9%,59.9%,19,57.9%,36.8%,15,53.3%,48.8%,0.92,4:14
,Igor Kunitsyn,RUS,2,527,66.7%,26.8%,8,2.9%,8,2.9%,56.0%,65.4%,45.8%,56.8%,23,39.1%,39.4%,25,44.0%,48.4%,0.91,5:54
8,Tommy Robredo,ESP,3,625,82.7%,15.7%,8,2.4%,4,1.2%,73.3%,63.9%,64.8%,64.1%,26,65.4%,31.4%,16,50.0%,48.6%,0.88,6:55
Q,Rainer Schuettler,GER,1,344,55.6%,32.0%,14,7.3%,4,2.1%,66.8%,55.8%,46.9%,52.8%,31,61.3%,41.7%,14,57.1%,48.0%,0.88,3:39
29,Filippo Volandri,ITA,1,245,73.7%,15.0%,1,0.8%,2,1.7%,70.0%,65.5%,52.8%,61.7%,13,61.5%,33.6%,13,23.1%,47.3%,0.88,2:34
WC,Ryan Sweeting,USA,1,235,63.2%,15.8%,17,14.7%,8,6.9%,57.8%,79.1%,30.6%,58.6%,13,46.2%,36.1%,8,37.5%,47.2%,0.87,2:37
,Gilles Simon,FRA,2,256,59.1%,30.0%,13,9.2%,4,2.8%,50.7%,59.7%,51.4%,55.6%,23,60.9%,38.6%,11,54.5%,48.0%,0.87,2:50
25,Marat Safin,RUS,2,406,77.4%,12.5%,24,11.8%,13,6.4%,54.7%,74.8%,48.9%,63.1%,16,56.3%,32.0%,15,26.7%,47.5%,0.87,4:20
,Michael Llodra,FRA,2,391,71.9%,18.8%,12,6.1%,10,5.1%,59.9%,65.3%,54.4%,60.9%,21,57.1%,34.0%,19,31.6%,47.6%,0.87,3:57
,Diego Hartfield,ARG,1,218,82.4%,0.0%,5,5.0%,9,9.0%,60.0%,75.0%,47.5%,64.0%,9,66.7%,31.4%,9,0.0%,46.3%,0.87,2:18
31,Jurgen Melzer,AUT,2,376,73.3%,20.0%,16,7.8%,5,2.4%,71.4%,67.3%,39.0%,59.2%,22,63.6%,35.3%,12,50.0%,48.4%,0.87,3:53
Q,Steve Darcis,BEL,1,241,81.0%,4.5%,7,6.1%,6,5.3%,64.9%,82.4%,55.0%,72.8%,5,20.0%,23.6%,5,20.0%,46.9%,0.87,2:33
,Max Mirnyi,BLR,2,546,85.4%,9.5%,30,10.6%,27,9.5%,53.9%,77.1%,49.6%,64.4%,17,64.7%,30.5%,9,44.4%,48.2%,0.86,6:27
,Michael Russell,USA,1,250,87.5%,5.9%,5,3.9%,5,3.9%,59.4%,69.7%,48.1%,60.9%,13,84.6%,33.6%,3,33.3%,47.6%,0.86,2:41
WC,Alun Jones,AUS,1,230,63.2%,21.1%,6,5.2%,7,6.1%,69.6%,61.3%,42.9%,55.7%,15,53.3%,37.4%,9,44.4%,46.5%,0.84,2:42
,Danai Udomchoke,THA,1,337,72.0%,16.7%,5,2.7%,10,5.5%,60.4%,67.3%,47.2%,59.3%,17,58.8%,34.2%,10,40.0%,47.8%,0.84,3:45
32,Ivo Karlovic,CRO,1,346,81.5%,14.8%,38,21.3%,4,2.2%,67.4%,70.8%,43.1%,61.8%,15,66.7%,32.1%,11,36.4%,47.4%,0.84,4:06
,Andreas Seppi,ITA,1,276,76.2%,15.0%,13,8.2%,10,6.3%,50.3%,73.8%,45.6%,59.7%,15,66.7%,33.3%,7,42.9%,48.6%,0.83,2:49
LL,Bobby Reynolds,USA,1,177,76.9%,0.0%,7,9.3%,5,6.7%,61.3%,65.2%,62.1%,64.0%,3,0.0%,29.4%,9,0.0%,44.1%,0.82,1:59
,Teymuraz Gabashvili,RUS,2,402,66.7%,22.2%,22,10.4%,15,7.1%,57.8%,75.4%,37.1%,59.2%,21,42.9%,33.5%,13,61.5%,47.0%,0.82,4:08
,Benjamin Becker,GER,1,265,77.3%,18.2%,6,4.3%,14,10.1%,47.5%,78.8%,45.2%,61.2%,13,61.5%,31.7%,9,44.4%,47.2%,0.82,2:41
,Nicolas Massu,CHI,1,219,73.7%,21.1%,10,8.7%,2,1.7%,55.7%,68.8%,51.0%,60.9%,10,50.0%,31.7%,7,57.1%,47.0%,0.81,2:43
,Xavier Malisse,BEL,2,437,80.6%,17.1%,26,10.7%,8,3.3%,55.7%,70.6%,50.9%,61.9%,17,58.8%,30.6%,10,60.0%,48.1%,0.80,4:27
Q,Dominik Meffert,GER,1,220,73.7%,10.5%,8,6.9%,12,10.3%,51.7%,75.0%,50.0%,62.9%,9,44.4%,29.8%,2,100.0%,47.3%,0.80,2:34
Q,Frank Dancevic,CAN,1,228,77.8%,16.7%,10,8.3%,5,4.1%,57.9%,68.6%,52.9%,62.0%,11,63.6%,29.9%,6,50.0%,46.9%,0.79,2:24
Q,Michal Przysiezny,POL,1,270,61.1%,16.7%,13,8.2%,9,5.7%,61.0%,61.9%,40.3%,53.5%,26,73.1%,36.0%,8,37.5%,46.3%,0.77,3:14
,Robert Kendrick,USA,1,210,73.3%,12.5%,5,4.6%,5,4.6%,54.1%,69.5%,42.0%,56.9%,13,69.2%,32.7%,3,66.7%,45.2%,0.76,2:10
,Edouard Roger-Vasselin,FRA,1,207,55.6%,22.2%,1,1.0%,2,1.9%,61.2%,68.3%,30.0%,53.4%,12,33.3%,35.6%,7,57.1%,44.4%,0.76,2:20
,Werner Eschauer,AUT,1,280,81.0%,4.8%,23,16.0%,11,7.6%,53.5%,77.9%,44.8%,62.5%,8,50.0%,27.9%,9,11.1%,45.7%,0.75,2:54
,Ruben Ramirez Hidalgo,ESP,1,237,65.0%,20.0%,9,7.2%,5,4.0%,52.0%,67.7%,46.7%,57.6%,14,50.0%,31.3%,9,44.4%,45.1%,0.74,3:15
30,Potito Starace,ITA,1,203,81.3%,5.9%,3,2.9%,6,5.9%,62.7%,68.8%,55.3%,63.7%,6,50.0%,26.7%,5,20.0%,45.3%,0.74,1:57
,Peter Luczak,AUS,1,217,87.5%,5.9%,11,9.6%,2,1.7%,68.7%,74.7%,44.4%,65.2%,8,75.0%,25.5%,3,33.3%,46.5%,0.73,2:14
,Ivan Navarro,ESP,1,241,88.9%,5.6%,16,12.6%,10,7.9%,52.0%,81.8%,49.2%,66.1%,10,80.0%,24.6%,6,16.7%,46.5%,0.73,3:04
,Nicolas Lapentti,ECU,1,231,55.6%,16.7%,4,3.4%,0,0.0%,70.6%,54.8%,45.7%,52.1%,13,38.5%,33.9%,10,30.0%,43.3%,0.71,2:46
,Chris Guccione,AUS,1,262,73.7%,0.0%,9,6.3%,4,2.8%,64.3%,70.7%,39.2%,59.4%,12,58.3%,28.6%,2,0.0%,45.4%,0.70,2:28
21,Juan Carlos Ferrero,ESP,1,170,71.4%,6.7%,8,9.1%,6,6.8%,54.5%,62.5%,52.5%,58.0%,9,55.6%,28.0%,3,33.3%,43.5%,0.67,1:43
,Carlos Berlocq,ARG,1,273,76.2%,9.5%,4,2.7%,1,0.7%,57.4%,64.7%,57.1%,61.5%,15,66.7%,25.6%,7,28.6%,45.1%,0.66,3:13
,Juan Pablo Guzman,ARG,1,188,78.6%,0.0%,8,8.4%,4,4.2%,55.8%,75.5%,42.9%,61.1%,8,62.5%,25.8%,7,0.0%,43.6%,0.66,1:56
,Julien Benneteau,FRA,1,209,70.6%,11.1%,7,6.6%,8,7.5%,66.0%,67.1%,38.9%,57.5%,10,50.0%,28.2%,5,40.0%,43.1%,0.66,2:14
Q,Bjorn Phau,GER,1,151,58.3%,0.0%,4,5.6%,2,2.8%,38.9%,64.3%,47.7%,54.2%,9,44.4%,29.1%,3,0.0%,41.1%,0.64,1:29
,Olivier Rochus,BEL,1,167,36.4%,0.0%,0,0.0%,6,7.2%,72.3%,51.7%,30.4%,45.8%,12,41.7%,34.5%,3,0.0%,40.1%,0.64,1:44
Q,Pablo Cuevas,URU,1,156,36.4%,8.3%,1,1.3%,5,6.4%,43.6%,50.0%,40.9%,44.9%,17,58.8%,34.6%,7,14.3%,39.7%,0.63,1:42
,Mariano Zabaleta,ARG,1,159,53.8%,7.7%,3,3.7%,7,8.5%,50.0%,56.1%,48.8%,52.4%,11,45.5%,29.9%,6,16.7%,41.5%,0.63,1:42
,Justin Gimelstob,USA,1,181,80.0%,0.0%,8,8.4%,5,5.3%,61.1%,70.7%,59.5%,66.3%,5,40.0%,20.9%,2,0.0%,44.8%,0.62,1:58
,Kristof Vliegen,BEL,1,179,66.7%,0.0%,6,6.7%,4,4.5%,59.6%,64.2%,44.4%,56.2%,10,60.0%,26.7%,4,0.0%,41.3%,0.61,1:53
Q,Alexander Waske,GER,1,107,50.0%,11.1%,3,6.3%,4,8.3%,50.0%,62.5%,37.5%,50.0%,6,33.3%,30.5%,6,16.7%,39.3%,0.61,1:17
,Nicolas Devilder,FRA,1,137,10.0%,18.2%,1,1.4%,1,1.4%,42.0%,44.8%,30.0%,36.2%,13,30.8%,38.2%,5,40.0%,37.2%,0.60,1:41
WC,Alex Kuznetsov,USA,1,151,71.4%,0.0%,7,9.5%,3,4.1%,51.4%,81.6%,52.8%,67.6%,6,33.3%,19.5%,1,0.0%,43.0%,0.60,1:36
,Nicolas Mahut,FRA,1,169,41.7%,8.3%,8,8.2%,6,6.2%,54.6%,56.6%,38.6%,48.5%,22,68.2%,30.6%,3,33.3%,40.8%,0.59,1:56
WC,Michael Mcclune,USA,1,181,69.2%,0.0%,5,5.4%,2,2.2%,54.3%,72.0%,35.7%,55.4%,10,60.0%,25.8%,5,0.0%,40.9%,0.58,2:02
,Sergio Roitman,ARG,1,158,53.8%,7.1%,3,3.7%,0,0.0%,56.8%,58.7%,40.0%,50.6%,9,33.3%,28.6%,4,25.0%,39.9%,0.58,1:37
,Vincent Spadea,USA,1,179,71.4%,6.7%,0,0.0%,5,5.1%,60.6%,61.7%,48.7%,56.6%,12,66.7%,23.8%,1,100.0%,41.9%,0.55,1:56
WC,Jesse Levine,CAN,1,155,41.7%,0.0%,4,4.6%,8,9.2%,58.6%,51.0%,41.7%,47.1%,14,50.0%,27.9%,5,0.0%,38.7%,0.53,1:39
Q,Thierry Ascione,FRA,1,75,40.0%,0.0%,1,2.9%,6,17.1%,62.9%,54.5%,23.1%,42.9%,5,40.0%,30.0%,1,0.0%,36.0%,0.53,0:45
,Marc Gicquel,FRA,1,179,71.4%,6.7%,2,2.0%,3,3.1%,42.9%,71.4%,44.6%,56.1%,10,60.0%,22.2%,3,33.3%,40.8%,0.51,1:54
,Sam Querrey,USA,1,160,61.5%,0.0%,6,7.3%,7,8.5%,61.0%,66.0%,37.5%,54.9%,7,28.6%,23.1%,7,0.0%,39.4%,0.51,1:22
Q,Bruno Echagaray,MEX,1,145,50.0%,7.7%,4,5.3%,3,3.9%,63.2%,56.3%,35.7%,48.7%,13,53.8%,26.1%,3,33.3%,37.9%,0.51,1:35
,Florian Mayer,GER,1,155,61.5%,0.0%,3,3.8%,3,3.8%,56.3%,60.0%,42.9%,52.5%,7,28.6%,24.0%,4,0.0%,38.7%,0.51,1:35
Q,Scoville Jenkins,USA,1,154,69.2%,0.0%,9,11.1%,7,8.6%,66.7%,68.5%,40.7%,59.3%,9,55.6%,20.5%,2,0.0%,40.9%,0.50,1:30
LL,Robin Haase,NED,1,163,50.0%,0.0%,6,6.2%,4,4.1%,63.9%,59.7%,31.4%,49.5%,17,64.7%,24.2%,1,0.0%,39.3%,0.48,1:36
,Albert Montanes,ESP,1,216,56.3%,5.6%,3,2.6%,2,1.7%,73.9%,58.8%,46.7%,55.7%,15,53.3%,20.8%,5,20.0%,39.4%,0.47,2:31
,Oscar Hernandez,ESP,1,152,57.1%,7.1%,2,2.4%,1,1.2%,67.1%,59.6%,42.9%,54.1%,13,53.8%,17.9%,3,33.3%,38.2%,0.39,1:33
,Amer Delic,BIH,1,146,61.5%,0.0%,9,10.6%,1,1.2%,55.3%,61.7%,47.4%,55.3%,11,54.5%,14.8%,0,-,38.4%,0.33,1:37
,Martin Vassallo Arguello,ARG,1,75,42.9%,0.0%,6,17.1%,1,2.9%,94.3%,48.5%,0.0%,45.7%,6,33.3%,17.5%,0,-,30.7%,0.32,0:09
,Paul Goldstein,USA,1,79,33.3%,0.0%,1,2.0%,4,7.8%,56.9%,51.7%,36.4%,45.1%,11,63.6%,14.3%,0,-,34.2%,0.26,0:45
,All Main Draw Players,,127.0,,78.1%,21.9%,,8.2%,,3.8%,60.5%,71.7%,50.6%,63.4%,,58.1%,36.6%,,41.9%,50.0%,1.00,
