Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,2,(2)Andy Roddick[USA] [yr|ev],d.,31,(29)Guillermo Canas[ARG] [yr|ev],6-1 6-3 6-3,1.91,29.2%,70.8%,84.3%,57.1%,5/5,3.3%,62.6%,66.7%,35.3%,9/14,1:36,1
R64,1,(1)Roger Federer[SUI] [yr|ev],d.,240,(Q)Marcos Baghdatis[CYP] [yr|ev],6-2 6-7(4) 6-3 6-1,1.69,7.7%,58.7%,82.0%,58.1%,2/4,4.3%,54.7%,64.1%,39.6%,2/10,2:04,1
R64,34,(31)Fabrice Santoro[FRA] [yr|ev],d.,63,Dmitry Tursunov[RUS] [yr|ev],6-1 6-3 6-4,1.98,2.8%,59.7%,86.0%,58.6%,0/0,4.8%,53.0%,65.9%,33.3%,3/8,1:39,17
R64,74,Hyung Taik Lee[KOR] [yr|ev],d.,58,Alberto Martin[ESP] [yr|ev],6-4 7-6(3) 6-1,1.31,3.0%,67.3%,67.6%,63.6%,4/5,2.1%,49.5%,68.1%,43.8%,6/10,2:16,36
R64,18,(16)Andrei Pavel[ROU] [yr|ev],d.,36,Fernando Verdasco[ESP] [yr|ev],7-5 6-3 7-6(2),1.48,7.8%,67.0%,82.6%,61.8%,3/3,7.5%,57.5%,67.2%,60.0%,6/8,2:04,13
R64,54,Sargis Sargsian[ARM] [yr|ev],d.,11,(10)Nicolas Massu[CHI] [yr|ev],6-7(6) 6-4 3-6 7-6(6) 6-4,0.98,11.0%,50.0%,70.3%,53.8%,9/15,7.4%,62.2%,64.1%,60.6%,9/15,5:09,38
R64,88,Paul Henri Mathieu[FRA] [yr|ev],d.,22,(21)Taylor Dent[USA] [yr|ev],6-7(6) 6-4 6-3 7-6(6),1.25,4.5%,59.8%,70.9%,62.3%,6/9,9.4%,50.3%,66.3%,51.9%,11/17,3:16,12
R64,26,(25)Jiri Novak[CZE] [yr|ev],d.,106,Alex Calatrava[ESP] [yr|ev],7-5 6-1 6-3,1.55,9.9%,70.4%,71.9%,62.5%,3/4,5.7%,68.2%,56.7%,42.9%,0/6,1:32,5
R64,7,(6)Andre Agassi[USA] [yr|ev],d.,37,Florian Mayer[GER] [yr|ev],7-5 2-6 6-2 1-0 RET,1.17,7.7%,57.1%,73.1%,48.7%,5/9,2.4%,57.6%,59.2%,52.8%,2/7,1:36,1
R64,4,(3)Carlos Moya[ESP] [yr|ev],d.,245,(WC)Amer Delic[BIH] [yr|ev],6-2 3-6 6-3 6-2,1.50,6.7%,54.8%,82.5%,59.6%,1/2,20.0%,63.5%,67.1%,42.9%,9/14,2:00,1
R64,100,Olivier Rochus[BEL] [yr|ev],d.,93,(Q)Potito Starace[ITA] [yr|ev],6-1 4-6 4-6 6-0 6-3,1.33,2.5%,55.1%,75.4%,62.3%,3/5,8.1%,64.9%,69.4%,41.0%,4/11,2:24,24
R64,23,(22)Dominik Hrbaty[SVK] [yr|ev],d.,118,Karol Kucera[SVK] [yr|ev],6-4 6-3 1-6 5-7 6-4,1.07,2.7%,61.6%,63.3%,51.8%,8/16,8.8%,60.8%,66.7%,39.7%,7/15,3:10,12
R64,15,(15)Paradorn Srichaphan[THA] [yr|ev],d.,157,(Q)Paul Goldstein[USA] [yr|ev],6-4 7-6(4) 6-0,1.33,13.0%,57.6%,75.5%,59.0%,2/3,1.0%,63.0%,68.3%,40.5%,7/12,1:49,9
R64,61,Thomas Johansson[SWE] [yr|ev],d.,10,(9)Gaston Gaudio[ARG] [yr|ev],6-3 2-6 6-4 6-4,1.06,8.1%,52.4%,73.8%,49.2%,5/9,3.6%,63.4%,66.2%,48.8%,8/13,2:30,7
R64,20,(19)Nicolas Kiefer[GER] [yr|ev],d.,62,Cyril Saulnier[FRA] [yr|ev],7-6(0) 6-3 7-6(4),1.26,8.8%,43.0%,87.8%,50.8%,5/7,6.5%,48.6%,69.2%,47.3%,8/11,2:47,4
R64,149,(Q)Michal Tabara[CZE] [yr|ev],d.,28,(26)Mardy Fish[USA] [yr|ev],6-3 3-6 1-6 6-3 6-3,1.06,4.8%,50.0%,74.6%,54.0%,7/11,16.5%,45.7%,72.4%,53.6%,3/8,2:42,47
R64,6,(5)Tim Henman[GBR] [yr|ev],d.,339,(Q)Jerome Golmard[FRA] [yr|ev],6-2 6-4 4-6 7-6(1),1.29,17.6%,61.6%,72.7%,56.3%,2/6,7.9%,55.1%,65.7%,45.6%,8/14,2:45,4
R64,38,Mikhail Youzhny[RUS] [yr|ev],d.,9,(8)David Nalbandian[ARG] [yr|ev],6-7(4) 6-4 7-5 2-6 6-4,1.00,7.7%,71.6%,64.5%,35.4%,9/18,1.2%,64.1%,67.3%,36.7%,4/14,3:58,8
R64,68,Tomas Berdych[CZE] [yr|ev],d.,277,(Q)Tuomas Ketola[FIN] [yr|ev],6-3 7-6(1) 6-3,1.29,10.3%,59.8%,80.0%,44.7%,13/15,8.6%,51.6%,64.6%,46.7%,6/10,2:01,4
R64,113,(Q)Ricardo Mello[BRA] [yr|ev],d.,64,David Sanchez[ESP] [yr|ev],6-1 6-1 6-3,1.58,2.6%,48.7%,67.6%,71.8%,6/6,4.2%,66.2%,61.7%,33.3%,5/11,1:33,50
R64,45,Tommy Haas[GER] [yr|ev],d.,13,(12)Sebastien Grosjean[FRA] [yr|ev],6-4 6-4 1-6 6-1,1.16,7.1%,54.0%,65.6%,55.8%,8/12,6.7%,46.7%,75.0%,37.5%,14/20,2:29,2
R64,51,Nikolay Davydenko[RUS] [yr|ev],d.,39,Robin Soderling[SWE] [yr|ev],6-1 2-6 7-5 6-4,1.28,12.5%,66.7%,71.9%,46.9%,3/8,5.8%,60.0%,63.9%,37.5%,7/15,2:10,3
R64,72,Karol Beck[SVK] [yr|ev],d.,353,Kristian Pless[DEN] [yr|ev],6-1 7-6(3) 7-5,1.43,9.4%,49.1%,73.1%,59.3%,3/6,7.8%,61.2%,58.7%,40.0%,2/8,2:05,36
R64,32,(30)Feliciano Lopez[ESP] [yr|ev],d.,99,(Q)Philipp Kohlschreiber[GER] [yr|ev],7-5 7-5 6-7(5) 1-6 6-2,1.09,15.9%,48.2%,75.6%,52.3%,9/14,6.9%,45.7%,74.7%,47.9%,11/17,3:24,12
R64,5,(4)Lleyton Hewitt[AUS] [yr|ev],d.,41,Hicham Arazi[MAR] [yr|ev],7-6(7) 6-1 6-2,1.50,10.1%,55.1%,79.6%,47.5%,7/9,1.1%,67.4%,53.2%,36.7%,6/13,1:53,1
R64,97,Stefan Koubek[AUT] [yr|ev],d.,8,(7)Juan Carlos Ferrero[ESP] [yr|ev],7-6(2) 4-6 6-7(6) 6-2 6-3,1.08,6.6%,58.8%,68.2%,48.0%,17/24,4.2%,57.3%,70.0%,39.0%,9/18,4:00,20
R64,30,(28)Joachim Johansson[SWE] [yr|ev],d.,77,Jan Michael Gambill[USA] [yr|ev],6-4 7-5 7-5,1.35,27.8%,59.8%,81.0%,59.0%,0/1,21.4%,50.0%,82.1%,42.9%,8/12,2:04,9
R64,40,Jurgen Melzer[AUT] [yr|ev],d.,24,(23)Vincent Spadea[USA] [yr|ev],6-3 4-6 3-6 6-3 6-4,1.02,2.9%,64.5%,72.1%,34.4%,10/16,7.9%,55.0%,66.2%,47.6%,7/14,3:14,8
R64,56,Michael Llodra[FRA] [yr|ev],d.,171,(Q)Andreas Seppi[ITA] [yr|ev],6-0 6-3 3-6 6-3,1.39,4.9%,70.6%,76.4%,56.7%,5/6,5.7%,52.4%,61.8%,56.0%,8/13,2:05,21
R64,130,(Q)Alexander Peya[AUT] [yr|ev],d.,59,Thomas Enqvist[SWE] [yr|ev],1-6 6-3 6-3 6-2,1.19,16.8%,66.4%,73.2%,41.7%,5/9,4.1%,51.2%,67.7%,42.4%,9/15,2:13,92
R64,19,(18)Tommy Robredo[ESP] [yr|ev],d.,66,Arnaud Clement[FRA] [yr|ev],6-3 6-3 3-6 6-4,1.14,11.4%,58.5%,70.8%,43.1%,9/14,0.8%,62.6%,64.9%,34.8%,6/14,2:40,5
R64,31,(29)Guillermo Canas[ARG] [yr|ev],d.,60,Filippo Volandri[ITA] [yr|ev],6-4 7-5 6-1,1.47,8.5%,58.5%,79.2%,55.9%,4/5,0.0%,49.5%,69.2%,41.5%,8/14,2:10,8
R64,2,(2)Andy Roddick[USA] [yr|ev],d.,49,Rafael Nadal[ESP] [yr|ev],6-0 6-3 6-4,1.71,13.5%,60.8%,68.9%,65.5%,3/4,0.0%,82.4%,49.2%,23.1%,4/11,1:36,1
R128,1,(1)Roger Federer[SUI] [yr|ev],d.,44,Albert Costa[ESP] [yr|ev],7-5 6-2 6-4,1.57,15.1%,67.1%,79.6%,45.8%,0/3,0.9%,58.7%,56.3%,42.2%,12/19,2:00,1
R128,240,(Q)Marcos Baghdatis[CYP] [yr|ev],d.,116,Olivier Mutis[FRA] [yr|ev],2-6 6-2 6-1 7-5,1.19,17.3%,48.1%,78.0%,42.6%,1/6,1.8%,55.3%,61.9%,39.2%,3/11,2:16,8
R128,63,Dmitry Tursunov[RUS] [yr|ev],d.,53,Mariano Zabaleta[ARG] [yr|ev],4-6 6-3 6-7(5) 6-3 6-2,1.11,10.7%,58.9%,73.7%,55.1%,6/8,5.9%,60.5%,68.5%,53.3%,13/18,3:18,20
R128,34,(31)Fabrice Santoro[FRA] [yr|ev],d.,96,Todd Martin[USA] [yr|ev],4-6 6-4 6-4 7-5,1.11,5.6%,49.6%,72.6%,58.7%,1/4,12.5%,68.8%,70.5%,42.5%,4/9,3:00,17
R128,74,Hyung Taik Lee[KOR] [yr|ev],d.,25,(24)Ivan Ljubicic[CRO] [yr|ev],3-6 6-3 1-1 RET,1.03,1.4%,65.8%,68.8%,56.0%,2/3,13.2%,59.2%,77.8%,41.9%,5/6,1:35,36
R128,58,Alberto Martin[ESP] [yr|ev],d.,85,Antony Dupuis[FRA] [yr|ev],3-6 6-2 6-4 6-4,1.03,9.0%,54.9%,73.1%,47.3%,3/7,5.9%,45.5%,69.6%,52.7%,2/8,2:29,34
R128,36,Fernando Verdasco[ESP] [yr|ev],d.,50,Igor Andreev[RUS] [yr|ev],6-3 6-4 4-6 2-6 7-5,0.99,7.1%,64.5%,67.0%,55.0%,16/21,7.4%,50.7%,78.3%,47.8%,2/7,3:13,7
R128,18,(16)Andrei Pavel[ROU] [yr|ev],d.,71,Jarkko Nieminen[FIN] [yr|ev],6-3 7-5 6-7(5) 6-3,1.16,9.5%,52.6%,70.8%,47.7%,12/18,3.8%,54.1%,60.0%,45.8%,10/21,2:51,13
R128,11,(10)Nicolas Massu[CHI] [yr|ev],d.,79,Jose Acasuso[ARG] [yr|ev],6-4 6-0 6-2,1.58,9.6%,56.2%,87.8%,40.6%,1/2,9.9%,49.4%,62.5%,34.1%,7/14,1:55,9
R128,54,Sargis Sargsian[ARM] [yr|ev],d.,92,Alex Corretja[ESP] [yr|ev],2-6 6-4 6-0 6-1,1.55,14.3%,48.8%,80.5%,53.5%,5/8,3.2%,48.4%,58.7%,38.8%,5/13,2:12,38
R128,88,Paul Henri Mathieu[FRA] [yr|ev],d.,94,Raemon Sluiter[NED] [yr|ev],6-2 7-6(3) 7-6(12),1.23,8.2%,47.5%,75.9%,60.9%,8/10,15.2%,58.0%,78.5%,36.2%,6/10,2:48,12
R128,22,(21)Taylor Dent[USA] [yr|ev],d.,80,Younes El Aynaoui[MAR] [yr|ev],6-1 2-1 RET,4.55,13.0%,56.5%,76.9%,100.0%,0/0,0.0%,75.0%,41.7%,37.5%,2/5,0:43,21
R128,26,(25)Jiri Novak[CZE] [yr|ev],d.,69,Radek Stepanek[CZE] [yr|ev],7-5 6-1 6-3,1.50,3.9%,70.1%,75.9%,39.1%,2/5,8.7%,55.3%,61.4%,30.4%,8/16,1:58,5
R128,106,Alex Calatrava[ESP] [yr|ev],d.,206,(Q)Alex Bogdanovic[GBR] [yr|ev],6-3 3-6 4-6 6-1 6-4,1.25,13.8%,61.0%,77.3%,54.2%,3/7,9.6%,61.0%,74.7%,37.7%,9/15,2:47,44
R128,37,Florian Mayer[GER] [yr|ev],d.,104,Flavio Saretta[BRA] [yr|ev],6-4 6-2 6-1,1.46,8.1%,57.0%,71.4%,54.1%,3/5,6.8%,44.6%,63.6%,34.1%,7/14,1:46,18
R128,7,(6)Andre Agassi[USA] [yr|ev],d.,47,Robby Ginepri[USA] [yr|ev],7-6(5) 6-4 6-2,1.35,9.3%,53.6%,73.1%,53.3%,5/9,8.8%,70.8%,60.0%,30.3%,7/14,1:55,1
R128,4,(3)Carlos Moya[ESP] [yr|ev],d.,179,(WC)Brian Baker[USA] [yr|ev],6-7(6) 6-4 6-4 6-2,1.30,18.8%,44.4%,84.7%,51.4%,7/10,2.8%,64.3%,60.9%,47.1%,9/16,3:03,1
R128,245,(WC)Amer Delic[BIH] [yr|ev],d.,115,(LL)Janko Tipsarevic[SRB] [yr|ev],6-1 6-3 6-4,1.39,6.0%,57.1%,68.8%,61.1%,8/10,5.1%,63.3%,54.0%,48.3%,8/15,1:33,60
R128,93,(Q)Potito Starace[ITA] [yr|ev],d.,81,Alexander Popp[GER] [yr|ev],1-6 6-3 6-4 6-3,1.14,9.0%,63.1%,71.4%,51.2%,6/9,6.1%,64.9%,60.8%,55.0%,7/12,2:20,27
R128,100,Olivier Rochus[BEL] [yr|ev],d.,29,(27)Mario Ancic[CRO] [yr|ev],7-5 6-2 7-6(6),1.28,0.0%,62.1%,73.4%,56.4%,3/5,21.1%,54.4%,71.4%,41.5%,0/5,2:19,24
R128,23,(22)Dominik Hrbaty[SVK] [yr|ev],d.,87,Oscar Hernandez[ESP] [yr|ev],6-1 6-2 6-1,2.79,20.3%,55.9%,90.9%,65.4%,0/0,0.0%,60.0%,44.4%,41.7%,2/9,1:06,12
R128,118,Karol Kucera[SVK] [yr|ev],d.,43,Xavier Malisse[BEL] [yr|ev],6-1 1-6 1-6 6-4 6-1,1.05,4.1%,48.8%,74.6%,41.9%,9/16,10.8%,59.5%,65.2%,42.2%,9/17,2:41,6
R128,157,(Q)Paul Goldstein[USA] [yr|ev],d.,201,(Q)Takao Suzuki[JPN] [yr|ev],7-6(5) 2-6 6-2 6-1,1.10,2.4%,64.8%,67.9%,54.5%,10/13,11.7%,57.7%,68.8%,46.8%,6/12,2:25,58
R128,15,(15)Paradorn Srichaphan[THA] [yr|ev],d.,86,Victor Hanescu[ROU] [yr|ev],4-6 6-4 6-1 6-1,1.31,8.9%,56.4%,78.9%,52.3%,7/9,5.7%,58.1%,59.0%,54.5%,5/12,2:02,9
R128,10,(9)Gaston Gaudio[ARG] [yr|ev],d.,82,Juan Monaco[ARG] [yr|ev],7-6(6) 4-6 6-3 6-2,1.17,3.8%,47.4%,74.6%,57.1%,7/10,6.1%,64.1%,64.3%,51.1%,11/16,3:17,5
R128,61,Thomas Johansson[SWE] [yr|ev],d.,123,Daniel Elsner[GER] [yr|ev],7-6(3) 6-4 6-3,1.24,14.5%,49.1%,72.2%,44.6%,8/14,5.1%,45.9%,64.4%,34.0%,7/15,2:16,7
R128,62,Cyril Saulnier[FRA] [yr|ev],d.,91,Greg Rusedski[GBR] [yr|ev],6-4 3-6 6-1 3-6 7-6(7),1.36,14.2%,55.1%,81.4%,70.2%,1/3,12.3%,58.9%,81.4%,48.3%,9/12,2:53,48
R128,20,(19)Nicolas Kiefer[GER] [yr|ev],d.,124,(Q)Nicolas Mahut[FRA] [yr|ev],6-3 7-5 6-2,1.47,10.8%,51.8%,86.0%,47.5%,2/5,11.1%,60.0%,63.0%,36.1%,4/11,2:05,4
R128,28,(26)Mardy Fish[USA] [yr|ev],d.,55,David Ferrer[ESP] [yr|ev],7-5 6-3 6-2,1.39,9.6%,47.9%,80.0%,51.0%,3/5,0.9%,64.1%,57.3%,40.5%,11/17,2:02,7
R128,149,(Q)Michal Tabara[CZE] [yr|ev],d.,65,Max Mirnyi[BLR] [yr|ev],6-4 3-6 6-4 6-4,1.04,2.6%,44.8%,76.9%,56.3%,2/5,26.4%,57.6%,76.4%,47.2%,10/15,2:33,47
R128,339,(Q)Jerome Golmard[FRA] [yr|ev],d.,46,Irakli Labadze[GEO] [yr|ev],7-6(2) RET,1.06,17.9%,56.4%,77.3%,64.7%,2/3,16.7%,73.3%,77.3%,50.0%,0/1,0:40,22
R128,6,(5)Tim Henman[GBR] [yr|ev],d.,52,Ivo Karlovic[CRO] [yr|ev],7-6(3) 6-7(7) 4-6 6-4 6-4,1.01,6.0%,54.8%,83.5%,54.7%,0/2,20.9%,64.4%,85.1%,42.9%,8/11,3:37,4
R128,9,(8)David Nalbandian[ARG] [yr|ev],d.,73,Dennis Van Scheppingen[NED] [yr|ev],6-4 7-6(5) 6-3,1.15,7.0%,50.4%,65.5%,45.6%,8/13,5.4%,52.7%,64.4%,32.1%,8/15,2:18,3
R128,38,Mikhail Youzhny[RUS] [yr|ev],d.,83,Albert Montanes[ESP] [yr|ev],6-1 6-3 6-2,3.30,8.6%,65.5%,86.8%,80.0%,0/0,0.0%,53.7%,52.3%,44.7%,6/12,1:16,8
R128,277,(Q)Tuomas Ketola[FIN] [yr|ev],d.,101,Jeff Morrison[USA] [yr|ev],6-1 3-6 6-3 7-6(8),1.15,6.0%,57.5%,70.1%,61.4%,8/10,12.6%,56.3%,80.6%,36.5%,5/9,2:27,N/A
R128,68,Tomas Berdych[CZE] [yr|ev],d.,35,(32)Jonas Bjorkman[SWE] [yr|ev],6-3 2-6 6-2 1-6 6-3,1.02,10.9%,62.0%,70.6%,40.4%,8/14,6.1%,46.2%,68.9%,49.3%,7/13,2:42,4
R128,113,(Q)Ricardo Mello[BRA] [yr|ev],d.,17,(17)Juan Ignacio Chela[ARG] [yr|ev],6-2 7-6(1) 2-6 2-6 6-2,1.04,4.9%,75.5%,67.6%,45.7%,9/14,3.3%,75.8%,62.1%,56.8%,13/18,3:16,50
R128,64,David Sanchez[ESP] [yr|ev],d.,480,(WC)Wayne Odesnik[USA] [yr|ev],4-6 7-6(7) 6-2 6-3,1.23,5.8%,65.8%,83.5%,36.6%,8/10,7.9%,54.3%,72.4%,45.3%,9/14,2:21,41
R128,45,Tommy Haas[GER] [yr|ev],d.,102,Davide Sanguinetti[ITA] [yr|ev],6-1 5-7 6-2 3-6 6-2,1.45,14.0%,49.1%,78.6%,60.3%,3/7,6.3%,57.6%,63.9%,44.3%,8/16,2:29,2
R128,13,(12)Sebastien Grosjean[FRA] [yr|ev],d.,111,Olivier Patience[FRA] [yr|ev],7-5 6-7(6) 6-2 6-1,1.22,10.4%,43.3%,79.3%,55.3%,8/10,7.1%,63.0%,70.0%,38.3%,10/17,2:44,4
R128,39,Robin Soderling[SWE] [yr|ev],d.,16,(14)Fernando Gonzalez[CHI] [yr|ev],6-4 7-6(3) 6-7(4) 6-1,1.32,8.5%,55.4%,77.8%,60.3%,5/7,10.4%,56.7%,69.7%,48.3%,7/12,2:47,4
R128,51,Nikolay Davydenko[RUS] [yr|ev],d.,57,Mark Philippoussis[AUS] [yr|ev],1-6 6-3 3-6 7-6(5) 4-1 RET,1.05,4.4%,68.9%,67.7%,54.8%,10/14,11.7%,49.0%,78.9%,45.9%,4/8,3:23,3
R128,72,Karol Beck[SVK] [yr|ev],d.,112,Thierry Ascione[FRA] [yr|ev],6-3 7-6(4) 6-4,1.84,18.2%,58.4%,88.9%,56.3%,1/4,4.7%,66.0%,64.3%,36.1%,6/11,1:53,36
