Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Jan Lennard Struff,GER,1,314,77.3%,8.7%,27,17.4%,6,3.9%,54.8%,83.5%,42.9%,65.2%,13,61.5%,33.3%,14,14.3%,49.0%,0.96,3:16
,Mikhail Youzhny,RUS,2,483,76.9%,20.0%,8,3.3%,2,0.8%,67.9%,67.3%,52.6%,62.6%,18,50.0%,35.8%,17,47.1%,49.3%,0.96,5:39
,Teymuraz Gabashvili,RUS,1,246,72.2%,22.2%,10,8.7%,6,5.2%,64.3%,71.6%,41.5%,60.9%,13,61.5%,37.4%,16,25.0%,48.4%,0.96,2:20
20,Kevin Anderson,RSA,1,341,88.5%,7.4%,28,17.3%,5,3.1%,63.6%,86.4%,39.0%,69.1%,5,40.0%,29.6%,6,33.3%,48.4%,0.96,3:35
,Diego Schwartzman,ARG,1,257,68.2%,26.1%,0,0.0%,3,2.3%,66.7%,68.2%,47.7%,61.4%,15,53.3%,36.8%,9,66.7%,49.4%,0.95,2:30
,Albert Ramos,ESP,3,745,86.4%,15.0%,23,5.9%,11,2.8%,69.9%,67.9%,60.2%,65.6%,29,72.4%,32.9%,17,52.9%,50.1%,0.95,7:56
,Donald Young,USA,2,439,76.5%,17.6%,5,2.3%,5,2.3%,64.5%,71.0%,42.1%,60.7%,19,57.9%,37.3%,22,27.3%,48.7%,0.95,4:18
Q,Lukas Lacko,SVK,3,674,83.9%,18.2%,23,6.5%,9,2.6%,63.4%,73.5%,54.3%,66.5%,30,70.0%,31.4%,16,62.5%,49.7%,0.94,7:03
,Benjamin Becker,GER,2,305,80.0%,20.0%,14,9.0%,7,4.5%,67.1%,76.0%,39.2%,63.9%,12,58.3%,34.0%,12,41.7%,49.2%,0.94,2:43
,Janko Tipsarevic,SRB,1,271,75.0%,14.3%,6,4.9%,4,3.3%,52.5%,68.8%,51.7%,60.7%,8,37.5%,36.9%,11,27.3%,47.6%,0.94,3:29
,Taro Daniel,JPN,1,265,63.2%,20.0%,4,3.4%,4,3.4%,57.3%,61.2%,50.0%,56.4%,10,30.0%,40.5%,18,22.2%,47.5%,0.93,2:47
,Daniel Evans,GBR,3,665,80.4%,24.5%,23,6.6%,16,4.6%,61.3%,65.1%,56.7%,61.8%,33,69.7%,35.1%,25,48.0%,49.0%,0.92,6:39
Q,Matthew Barton,AUS,2,677,98.1%,5.7%,48,14.1%,16,4.7%,64.4%,84.5%,54.5%,73.8%,5,80.0%,24.0%,14,21.4%,49.0%,0.92,6:18
,Fabio Fognini,ITA,2,597,72.3%,25.5%,9,2.9%,18,5.8%,59.5%,63.8%,53.2%,59.5%,30,56.7%,37.4%,20,60.0%,48.9%,0.92,5:55
,Damir Dzumhur,BIH,2,579,70.5%,24.4%,7,2.3%,11,3.7%,65.2%,62.1%,50.0%,57.9%,29,55.2%,38.2%,23,47.8%,48.4%,0.91,5:24
,Albert Montanes,ESP,1,301,84.6%,11.1%,9,6.0%,4,2.6%,66.2%,67.0%,66.7%,66.9%,7,42.9%,30.0%,6,50.0%,48.5%,0.91,2:58
,Pierre Hugues Herbert,FRA,3,712,86.9%,15.3%,34,9.1%,27,7.2%,57.3%,74.9%,55.0%,66.4%,16,50.0%,30.6%,20,45.0%,49.4%,0.91,6:30
26,Benoit Paire,FRA,2,649,74.5%,18.8%,26,8.0%,17,5.2%,54.0%,71.0%,46.7%,59.8%,28,57.1%,36.5%,22,40.9%,48.2%,0.91,6:23
,Dustin Brown,JAM,2,557,87.2%,10.6%,29,9.9%,15,5.1%,61.6%,74.6%,58.4%,68.4%,25,76.0%,28.5%,10,50.0%,49.6%,0.90,4:12
,Sam Groth,AUS,1,205,60.0%,12.5%,15,14.6%,6,5.8%,52.4%,66.7%,46.9%,57.3%,13,53.8%,38.2%,10,20.0%,47.8%,0.90,2:09
Q,Marcus Willis,GBR,2,379,76.9%,18.5%,23,10.4%,14,6.3%,62.0%,69.3%,42.9%,59.3%,32,81.3%,36.7%,11,45.5%,49.9%,0.90,3:24
29,Pablo Cuevas,URU,1,274,83.3%,12.0%,15,10.7%,2,1.4%,58.6%,73.2%,56.9%,66.4%,8,50.0%,29.9%,7,42.9%,48.5%,0.89,2:38
Q,Dennis Novikov,USA,2,485,85.0%,14.6%,20,7.8%,14,5.4%,60.3%,72.3%,52.9%,64.6%,18,66.7%,31.6%,13,46.2%,49.1%,0.89,4:25
,Sergiy Stakhovsky,UKR,2,410,82.9%,14.7%,26,11.9%,9,4.1%,62.6%,75.2%,52.4%,66.7%,16,62.5%,29.3%,7,71.4%,49.3%,0.88,4:17
,Juan Monaco,ARG,2,417,69.7%,25.0%,10,4.4%,5,2.2%,71.9%,61.6%,46.9%,57.5%,32,68.8%,37.0%,14,57.1%,48.2%,0.87,4:09
14,Roberto Bautista Agut,ESP,3,495,67.9%,22.2%,9,3.5%,7,2.8%,65.0%,64.8%,61.8%,63.8%,19,52.6%,31.1%,17,35.3%,47.9%,0.86,5:01
,Gastao Elias,POR,1,231,73.7%,15.0%,7,6.1%,4,3.5%,57.4%,72.7%,46.9%,61.7%,7,28.6%,32.8%,7,42.9%,47.2%,0.86,2:22
,Robin Haase,NED,2,500,73.8%,17.1%,26,10.3%,7,2.8%,60.9%,69.5%,49.5%,61.7%,23,52.2%,32.8%,21,33.3%,47.4%,0.86,4:46
,Leonardo Mayer,ARG,1,276,75.0%,15.0%,5,3.4%,8,5.4%,58.8%,71.3%,39.3%,58.1%,19,73.7%,35.9%,12,25.0%,47.8%,0.86,2:51
,Horacio Zeballos,ARG,1,208,77.8%,5.6%,11,10.8%,2,2.0%,75.5%,66.2%,64.0%,65.7%,6,33.3%,29.2%,6,16.7%,47.1%,0.85,2:21
,Nicolas Almagro,ESP,2,522,82.9%,12.5%,23,8.4%,9,3.3%,56.4%,70.8%,52.9%,63.0%,22,68.2%,31.3%,11,45.5%,47.9%,0.85,4:56
,Dmitry Tursunov,RUS,1,334,73.1%,23.1%,12,6.4%,4,2.1%,64.7%,67.8%,45.5%,59.9%,20,65.0%,34.0%,9,66.7%,48.5%,0.85,3:13
,Ricardas Berankis,LTU,1,223,64.3%,7.1%,2,2.4%,5,5.9%,65.9%,58.9%,44.8%,54.1%,9,44.4%,38.4%,20,5.0%,44.4%,0.84,2:00
Q,Marius Copil,ROU,1,215,72.2%,10.5%,12,11.5%,3,2.9%,61.5%,64.1%,60.0%,62.5%,6,16.7%,31.5%,3,66.7%,46.5%,0.84,2:04
,Radek Stepanek,CZE,1,239,68.4%,10.5%,11,9.1%,6,5.0%,52.1%,76.2%,48.3%,62.8%,16,62.5%,31.4%,3,66.7%,47.3%,0.84,2:25
Q,Igor Sijsling,NED,1,204,80.0%,0.0%,1,1.0%,3,3.0%,64.0%,71.9%,47.2%,63.0%,8,62.5%,30.8%,7,0.0%,46.6%,0.83,2:03
Q,Luke Saville,AUS,1,258,81.0%,9.5%,4,3.0%,8,6.0%,64.9%,66.7%,53.2%,61.9%,10,60.0%,31.5%,3,66.7%,47.3%,0.83,2:26
,Malek Jaziri,TUN,1,207,64.7%,23.5%,8,7.5%,5,4.7%,56.6%,75.0%,37.0%,58.5%,9,33.3%,34.7%,7,57.1%,46.9%,0.83,2:07
,Gilles Muller,LUX,2,565,92.0%,4.0%,64,21.8%,4,1.4%,64.8%,81.6%,55.3%,72.4%,12,66.7%,22.1%,7,28.6%,48.1%,0.80,5:58
Q,Edouard Roger-Vasselin,FRA,2,383,63.3%,19.4%,7,3.5%,6,3.0%,69.8%,61.0%,45.9%,56.4%,25,56.0%,34.3%,16,37.5%,46.0%,0.79,3:44
,Rajeev Ram,USA,1,187,75.0%,12.5%,9,9.6%,4,4.3%,61.7%,69.0%,52.8%,62.8%,7,42.9%,29.0%,5,40.0%,46.0%,0.78,1:43
Q,Ruben Bemelmans,BEL,1,271,87.5%,12.0%,8,5.3%,6,3.9%,64.5%,71.4%,59.3%,67.1%,9,66.7%,25.2%,4,75.0%,48.7%,0.77,2:39
,Victor Estrella,DOM,1,250,77.8%,11.1%,2,1.4%,3,2.1%,68.1%,60.4%,53.3%,58.2%,14,71.4%,32.1%,7,28.6%,46.8%,0.77,2:38
,Kyle Edmund,GBR,1,190,53.3%,20.0%,7,7.1%,10,10.2%,61.2%,65.0%,31.6%,52.0%,10,30.0%,37.0%,6,50.0%,44.7%,0.77,2:02
,Paolo Lorenzi,ITA,1,261,66.7%,13.6%,10,7.1%,3,2.1%,61.7%,65.5%,46.3%,58.2%,11,36.4%,31.7%,7,42.9%,46.0%,0.76,2:54
,Inigo Cervantes Huegun,ESP,1,200,81.3%,6.3%,10,9.2%,7,6.4%,49.5%,74.1%,52.7%,63.3%,14,78.6%,27.5%,3,33.3%,47.0%,0.75,1:59
,Borna Coric,CRO,1,205,94.1%,0.0%,4,3.8%,1,1.0%,72.1%,77.3%,72.4%,76.0%,3,66.7%,17.8%,1,0.0%,47.3%,0.74,2:12
,Ivan Dodig,CRO,1,288,66.7%,22.7%,18,11.5%,4,2.5%,67.5%,64.2%,39.2%,56.1%,17,58.8%,32.1%,12,41.7%,45.1%,0.73,3:23
,Aljaz Bedene,SLO,1,200,64.3%,7.1%,7,6.9%,4,4.0%,57.4%,63.8%,39.5%,53.5%,12,58.3%,33.3%,7,14.3%,43.5%,0.72,2:12
,Ernests Gulbis,LAT,1,173,73.3%,6.7%,7,8.0%,11,12.5%,63.6%,66.1%,46.9%,59.1%,7,42.9%,28.2%,4,25.0%,43.9%,0.69,1:32
17,Gael Monfils,FRA,1,277,66.7%,4.5%,19,13.7%,7,5.0%,65.5%,64.8%,41.7%,56.8%,13,46.2%,29.7%,9,11.1%,43.3%,0.69,2:36
,Evgeny Donskoy,RUS,1,219,78.9%,10.0%,8,6.7%,3,2.5%,65.0%,71.8%,54.8%,65.8%,11,63.6%,23.2%,5,40.0%,46.6%,0.68,1:59
,Facundo Bagnis,ARG,1,158,58.3%,0.0%,0,0.0%,3,3.8%,65.0%,57.7%,53.6%,56.3%,10,50.0%,29.5%,3,0.0%,43.0%,0.67,1:20
,Illya Marchenko,UKR,1,195,73.3%,6.7%,8,8.0%,6,6.0%,60.0%,73.3%,42.5%,61.0%,8,50.0%,26.3%,4,25.0%,44.1%,0.67,2:14
,Paul Henri Mathieu,FRA,1,171,53.8%,14.3%,3,3.5%,8,9.3%,55.8%,54.2%,50.0%,52.3%,9,33.3%,31.8%,7,28.6%,42.1%,0.67,1:36
,Florian Mayer,GER,1,182,81.3%,0.0%,3,3.1%,7,7.2%,61.9%,78.3%,45.9%,66.0%,6,50.0%,22.4%,0,-,45.6%,0.66,1:36
,Jordan Thompson,AUS,1,149,61.5%,7.1%,7,9.9%,4,5.6%,54.9%,76.9%,37.5%,59.2%,6,16.7%,26.9%,2,50.0%,42.3%,0.66,1:34
,Marcos Baghdatis,CYP,1,199,81.3%,11.8%,9,8.7%,6,5.8%,52.9%,74.5%,55.1%,65.4%,9,66.7%,22.1%,2,100.0%,44.7%,0.64,2:16
,Guillermo Garcia Lopez,ESP,1,151,41.7%,8.3%,5,6.9%,7,9.7%,51.4%,59.5%,31.4%,45.8%,9,22.2%,34.2%,4,25.0%,39.7%,0.63,1:34
,James Ward,GBR,1,192,64.3%,7.1%,10,9.7%,5,4.9%,57.3%,66.1%,40.9%,55.3%,10,50.0%,28.1%,9,11.1%,42.7%,0.63,2:02
Q,Yoshihito Nishioka,JPN,1,155,71.4%,6.7%,0,0.0%,3,3.8%,76.9%,66.7%,50.0%,62.8%,4,0.0%,23.4%,3,33.3%,43.2%,0.63,1:27
,Lukas Rosol,CZE,1,385,78.1%,9.4%,13,5.9%,9,4.1%,62.3%,74.5%,47.0%,64.1%,22,68.2%,22.4%,3,100.0%,46.2%,0.62,3:21
,Pablo Carreno Busta,ESP,1,196,80.0%,0.0%,6,5.9%,1,1.0%,65.7%,68.7%,40.0%,58.8%,11,72.7%,25.5%,2,0.0%,42.9%,0.62,1:53
,Brian Baker,USA,1,179,73.3%,0.0%,4,4.4%,5,5.5%,58.2%,64.2%,50.0%,58.2%,8,50.0%,25.0%,6,0.0%,41.9%,0.60,1:49
Q,Alexander Kudryavtsev,RUS,1,167,61.5%,7.1%,4,4.8%,4,4.8%,52.4%,68.2%,37.5%,53.6%,8,37.5%,27.7%,4,25.0%,40.7%,0.60,1:32
,Taylor Fritz,USA,1,268,75.0%,4.8%,6,3.9%,3,1.9%,58.4%,66.7%,46.9%,58.4%,12,58.3%,24.6%,3,33.3%,44.0%,0.59,2:23
,Brydan Klein,AUS,1,192,81.3%,6.3%,12,11.0%,8,7.3%,56.9%,72.6%,44.7%,60.6%,6,50.0%,22.9%,1,100.0%,44.3%,0.58,1:59
,Guido Pella,ARG,1,213,93.8%,0.0%,5,4.2%,1,0.8%,63.0%,66.7%,61.4%,64.7%,9,88.9%,19.1%,0,-,44.6%,0.54,2:05
Q,Tristan Lamasine,FRA,1,161,61.5%,0.0%,3,3.4%,1,1.1%,64.0%,59.6%,46.9%,55.1%,14,64.3%,23.6%,2,0.0%,41.0%,0.53,1:34
Q,Bjorn Fratangelo,USA,1,149,69.2%,0.0%,7,9.0%,5,6.4%,59.0%,58.7%,59.4%,59.0%,6,33.3%,21.1%,0,-,40.9%,0.51,1:29
,Liam Broady,GBR,1,159,69.2%,0.0%,2,2.4%,2,2.4%,67.9%,59.6%,48.1%,56.0%,8,50.0%,22.7%,2,0.0%,40.3%,0.51,1:42
,Stephane Robert,FRA,1,153,33.3%,7.7%,10,11.5%,8,9.2%,52.9%,65.2%,29.3%,48.3%,17,52.9%,24.2%,4,25.0%,37.9%,0.47,1:31
,Dudi Sela,ISR,1,125,36.4%,0.0%,2,3.1%,2,3.1%,67.7%,45.5%,47.6%,46.2%,13,46.2%,23.3%,1,0.0%,35.2%,0.43,1:14
,Alexander Ward,GBR,1,150,50.0%,0.0%,2,2.2%,4,4.3%,57.6%,62.3%,30.8%,48.9%,16,62.5%,17.2%,0,-,36.7%,0.34,1:31
,All Main Draw Players,,127.0,,82.5%,17.5%,,9.6%,,3.5%,63.4%,73.8%,52.0%,65.8%,,60.9%,34.2%,,39.1%,50.0%,1.00,
