Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
9,Richard Gasquet,FRA,3,813,89.2%,23.8%,34,9.0%,9,2.4%,64.2%,80.6%,53.3%,70.8%,18,61.1%,38.3%,42,35.7%,53.4%,1.31,8:10
,Michael Llodra,FRA,2,259,86.4%,19.0%,23,19.5%,5,4.2%,62.7%,81.1%,56.8%,72.0%,7,57.1%,36.2%,7,57.1%,52.5%,1.29,2:22
,Fernando Verdasco,ESP,5,1076,91.0%,21.3%,62,12.1%,27,5.3%,61.2%,80.6%,55.8%,71.0%,18,55.6%,37.3%,48,39.6%,53.3%,1.28,11:53
,Feliciano Lopez,ESP,3,520,88.1%,20.9%,48,19.8%,6,2.5%,60.9%,82.4%,58.9%,73.3%,10,50.0%,34.3%,26,34.6%,52.5%,1.28,5:20
,Lukasz Kubot,POL,5,812,88.1%,24.6%,50,12.8%,18,4.6%,61.5%,77.6%,54.3%,68.6%,23,65.2%,39.0%,42,38.1%,53.3%,1.24,8:59
7,Tomas Berdych,CZE,5,1103,89.7%,19.5%,62,11.8%,16,3.0%,56.6%,81.5%,55.7%,70.3%,35,74.3%,36.9%,55,30.9%,52.8%,1.24,11:51
24,Jerzy Janowicz,POL,6,1211,90.9%,18.4%,103,17.6%,37,6.3%,62.6%,82.6%,52.5%,71.3%,36,75.0%,35.5%,60,30.0%,52.8%,1.24,12:40
,Adrian Mannarino,FRA,4,627,94.1%,23.1%,36,11.6%,6,1.9%,61.9%,77.1%,61.0%,71.0%,21,85.7%,35.6%,30,40.0%,53.1%,1.23,6:42
,Vasek Pospisil,CAN,2,528,87.8%,15.4%,51,20.7%,5,2.0%,65.9%,85.8%,42.9%,71.1%,13,61.5%,35.1%,19,31.6%,51.9%,1.22,5:24
13,Tommy Haas,GER,4,788,88.1%,21.9%,53,13.6%,9,2.3%,67.9%,75.5%,58.4%,70.0%,27,70.4%,36.7%,31,45.2%,53.2%,1.22,8:06
4,David Ferrer,ESP,5,1277,85.7%,24.0%,34,5.6%,23,3.8%,67.3%,74.9%,53.3%,67.8%,33,57.6%,38.1%,66,34.8%,52.2%,1.19,13:23
21,Sam Querrey,USA,1,305,92.0%,16.0%,36,24.2%,5,3.4%,63.8%,85.3%,51.9%,73.2%,8,75.0%,32.1%,13,30.8%,52.1%,1.19,2:34
17,Milos Raonic,CAN,2,379,93.5%,12.9%,41,22.7%,9,5.0%,69.1%,81.6%,53.6%,72.9%,6,66.7%,31.8%,16,25.0%,51.5%,1.18,3:55
15,Nicolas Almagro,ESP,3,649,90.7%,14.8%,50,15.9%,11,3.5%,66.3%,82.3%,53.8%,72.7%,8,37.5%,32.0%,21,38.1%,51.8%,1.17,6:08
,Steve Darcis,BEL,2,240,88.2%,17.6%,13,10.7%,2,1.7%,59.5%,73.6%,57.1%,66.9%,7,71.4%,38.7%,11,27.3%,52.9%,1.17,2:55
26,Alexandr Dolgopolov,UKR,3,669,83.0%,26.9%,35,10.4%,6,1.8%,60.8%,76.6%,52.3%,67.1%,27,66.7%,38.3%,33,42.4%,52.8%,1.16,6:07
32,Tommy Robredo,ESP,3,514,88.6%,18.6%,21,7.9%,4,1.5%,67.9%,77.2%,61.2%,72.1%,9,44.4%,32.1%,22,36.4%,52.7%,1.15,5:31
12,Kei Nishikori,JPN,3,685,82.0%,26.4%,6,1.8%,13,3.9%,67.6%,67.7%,57.0%,64.2%,19,52.6%,41.1%,34,41.2%,52.3%,1.15,7:07
20,Mikhail Youzhny,RUS,4,923,88.9%,17.8%,22,5.0%,8,1.8%,64.6%,76.0%,56.1%,68.9%,23,65.2%,35.5%,44,29.5%,51.4%,1.14,10:36
,James Blake,USA,2,341,81.5%,28.6%,18,11.3%,5,3.1%,56.0%,75.3%,51.4%,64.8%,9,44.4%,39.0%,22,36.4%,51.0%,1.11,2:47
,Sergiy Stakhovsky,UKR,3,692,87.5%,18.2%,38,10.9%,10,2.9%,63.8%,74.8%,61.1%,69.8%,17,58.8%,33.4%,24,41.7%,51.7%,1.11,6:35
,Ivan Dodig,CRO,4,894,87.7%,20.3%,63,13.9%,16,3.5%,62.9%,75.4%,53.0%,67.1%,28,71.4%,36.1%,40,32.5%,51.8%,1.10,8:43
6,Jo-Wilfried Tsonga,FRA,2,360,89.3%,16.7%,27,15.3%,7,4.0%,68.2%,78.3%,50.0%,69.3%,9,66.7%,33.7%,16,31.3%,51.1%,1.10,3:53
WC,Nicolas Mahut,FRA,2,341,92.9%,16.7%,34,21.0%,6,3.7%,67.9%,83.6%,53.8%,74.1%,6,66.7%,28.5%,10,50.0%,50.1%,1.10,3:33
,Denis Istomin,UZB,1,328,92.6%,11.1%,17,11.0%,2,1.3%,62.3%,81.3%,55.2%,71.4%,5,60.0%,31.0%,7,42.9%,50.0%,1.09,3:18
,Jurgen Melzer,AUT,4,1062,87.1%,22.4%,40,7.6%,7,1.3%,68.2%,69.2%,60.7%,66.5%,39,71.8%,36.7%,46,41.3%,51.5%,1.09,10:43
25,Benoit Paire,FRA,3,589,83.0%,21.3%,46,16.5%,11,3.9%,58.8%,77.4%,47.0%,64.9%,15,46.7%,38.4%,24,41.7%,50.9%,1.09,5:25
,Radek Stepanek,CZE,2,265,85.7%,23.8%,9,6.5%,4,2.9%,63.8%,71.6%,54.0%,65.2%,10,70.0%,37.8%,12,41.7%,52.1%,1.09,2:47
Q,Jan Lennard Struff,GER,2,467,91.4%,20.0%,32,13.5%,8,3.4%,57.4%,75.0%,56.4%,67.1%,19,84.2%,34.8%,19,36.8%,51.2%,1.06,4:37
,Roberto Bautista Agut,ESP,2,496,81.1%,22.2%,8,3.1%,2,0.8%,75.7%,66.3%,57.1%,64.1%,21,66.7%,38.0%,17,47.1%,51.6%,1.06,5:28
,Viktor Troicki,SRB,3,539,89.1%,15.6%,44,16.3%,15,5.6%,65.2%,80.1%,50.0%,69.6%,16,68.8%,32.3%,26,26.9%,51.0%,1.06,5:28
Q,Michal Przysiezny,POL,2,337,86.7%,20.7%,10,5.6%,6,3.4%,58.4%,79.8%,56.8%,70.2%,10,60.0%,31.4%,9,66.7%,51.9%,1.06,3:25
,Guido Pella,ARG,1,276,77.3%,18.2%,15,11.5%,3,2.3%,64.6%,69.0%,56.5%,64.6%,8,37.5%,37.0%,19,21.1%,50.0%,1.05,2:47
Q,Stephane Robert,FRA,2,437,75.8%,21.9%,9,4.3%,8,3.8%,64.6%,68.1%,48.6%,61.2%,15,46.7%,40.4%,19,36.8%,50.3%,1.04,3:45
Q,Go Soeda,JPN,2,426,66.7%,26.5%,11,5.3%,5,2.4%,55.5%,72.4%,48.4%,61.7%,20,45.0%,39.6%,15,60.0%,50.5%,1.04,4:24
Q,Dustin Brown,JAM,3,604,89.8%,18.8%,41,12.8%,10,3.1%,64.7%,77.3%,46.9%,66.6%,25,80.0%,34.2%,18,50.0%,51.3%,1.02,5:20
,Leonardo Mayer,ARG,2,389,82.8%,21.4%,18,9.1%,9,4.5%,64.1%,71.7%,49.3%,63.6%,18,72.2%,37.2%,12,50.0%,50.6%,1.02,4:19
,Lleyton Hewitt,AUS,2,480,80.0%,19.4%,17,7.4%,5,2.2%,55.9%,69.5%,54.5%,62.9%,16,56.3%,37.5%,25,28.0%,49.6%,1.01,4:38
,Lukas Rosol,CZE,1,377,84.6%,11.1%,21,11.6%,13,7.2%,58.6%,74.5%,53.3%,65.7%,17,76.5%,34.2%,17,17.6%,49.3%,1.00,3:30
,Andrey Kuznetsov,RUS,2,379,81.8%,15.2%,24,13.0%,6,3.2%,63.8%,76.3%,53.7%,68.1%,21,71.4%,32.0%,17,29.4%,49.6%,1.00,3:23
,Kenny De Schepper,FRA,4,595,89.1%,15.2%,40,12.9%,11,3.5%,70.1%,73.9%,51.6%,67.2%,25,80.0%,32.7%,21,33.3%,50.8%,1.00,6:03
28,Jeremy Chardy,FRA,3,707,85.5%,10.7%,39,11.4%,19,5.6%,64.9%,74.3%,56.7%,68.1%,24,66.7%,31.2%,27,22.2%,49.1%,0.98,7:17
Q,Julian Reister,GER,2,662,89.6%,10.9%,32,9.3%,15,4.4%,69.1%,71.7%,50.9%,65.3%,29,82.8%,33.5%,26,19.2%,50.0%,0.97,6:16
,Igor Sijsling,NED,3,460,84.6%,13.2%,32,13.4%,11,4.6%,63.0%,75.3%,54.5%,67.6%,19,68.4%,31.1%,9,55.6%,50.0%,0.96,4:28
,Guillaume Rufin,FRA,2,481,76.9%,25.0%,23,9.7%,15,6.3%,55.5%,79.5%,41.5%,62.6%,22,59.1%,35.8%,17,58.8%,49.1%,0.96,5:04
Q,Denis Kudla,USA,2,507,76.3%,23.7%,8,3.1%,8,3.1%,58.9%,67.1%,55.7%,62.4%,30,70.0%,35.7%,22,40.9%,49.3%,0.95,4:47
Q,Wayne Odesnik,USA,1,325,65.4%,32.0%,6,3.4%,2,1.1%,70.1%,59.8%,53.8%,58.0%,25,64.0%,39.7%,12,66.7%,49.5%,0.95,3:53
23,Andreas Seppi,ITA,4,916,87.5%,14.1%,28,5.8%,10,2.1%,60.5%,72.9%,52.6%,64.9%,30,70.0%,33.3%,25,40.0%,49.9%,0.95,9:33
,Ernests Gulbis,LAT,3,556,82.2%,15.9%,41,14.3%,18,6.3%,63.3%,75.7%,45.7%,64.7%,28,71.4%,33.3%,17,41.2%,49.5%,0.94,6:11
WC,James Ward,GBR,1,337,91.3%,4.3%,18,10.7%,4,2.4%,61.9%,74.0%,54.7%,66.7%,15,86.7%,31.4%,13,7.7%,49.0%,0.94,3:35
,Grega Zemlja,SLO,3,833,87.5%,12.3%,51,12.0%,15,3.5%,62.4%,76.6%,49.4%,66.4%,38,78.9%,31.4%,20,40.0%,49.2%,0.93,8:29
,Rajeev Ram,USA,2,491,85.0%,15.0%,26,10.3%,3,1.2%,71.9%,72.5%,47.9%,65.6%,17,64.7%,31.9%,19,31.6%,49.3%,0.93,4:43
Q,James Duckworth,AUS,1,287,68.2%,17.4%,19,14.1%,5,3.7%,57.8%,80.8%,35.1%,61.5%,15,53.3%,35.5%,17,23.5%,47.7%,0.92,2:41
31,Julien Benneteau,FRA,2,482,89.2%,18.9%,19,7.3%,9,3.4%,62.6%,73.2%,51.0%,64.9%,16,75.0%,32.3%,14,50.0%,50.0%,0.92,5:15
,Paul Henri Mathieu,FRA,2,388,83.9%,10.0%,29,15.2%,8,4.2%,57.1%,78.9%,51.2%,67.0%,14,64.3%,30.5%,10,30.0%,48.5%,0.92,3:59
,Marinko Matosevic,AUS,1,233,55.6%,22.2%,6,5.1%,3,2.5%,52.5%,69.4%,39.3%,55.1%,14,42.9%,40.9%,12,33.3%,48.1%,0.91,2:35
,Alejandro Falla,COL,1,234,56.3%,29.4%,1,0.8%,6,4.9%,58.5%,58.3%,43.1%,52.0%,15,53.3%,43.2%,9,55.6%,47.9%,0.90,2:05
,Daniel Brands,GER,2,531,90.5%,9.8%,38,13.8%,4,1.4%,68.5%,75.7%,56.3%,69.6%,15,73.3%,27.1%,9,44.4%,49.2%,0.89,4:53
,Santiago Giraldo,COL,2,477,84.6%,14.6%,23,9.3%,2,0.8%,68.7%,70.4%,59.7%,67.1%,23,73.9%,29.4%,10,60.0%,48.8%,0.89,4:41
,Michael Russell,USA,1,265,68.4%,10.0%,10,7.8%,5,3.9%,65.9%,70.6%,38.6%,59.7%,10,40.0%,36.0%,11,18.2%,47.5%,0.89,2:30
16,Philipp Kohlschreiber,GER,1,323,91.3%,4.3%,14,8.3%,3,1.8%,57.1%,78.1%,51.4%,66.7%,12,83.3%,29.7%,6,16.7%,48.9%,0.89,3:04
,Edouard Roger-Vasselin,FRA,1,230,76.5%,11.8%,5,4.5%,5,4.5%,65.8%,65.8%,55.3%,62.2%,8,50.0%,33.6%,11,18.2%,47.4%,0.89,2:27
Q,Alex Kuznetsov,USA,1,179,78.6%,0.0%,8,10.4%,1,1.3%,61.0%,83.0%,36.7%,64.9%,4,25.0%,31.4%,6,0.0%,45.8%,0.89,1:33
11,Stan Wawrinka,SUI,1,204,62.5%,13.3%,12,11.4%,2,1.9%,60.0%,65.1%,47.6%,58.1%,15,60.0%,36.4%,10,20.0%,47.5%,0.87,2:12
,Bernard Tomic,AUS,4,1114,88.5%,10.5%,53,9.0%,5,0.8%,75.6%,72.3%,48.6%,66.5%,41,75.6%,29.3%,30,30.0%,49.0%,0.87,9:55
,Daniel Gimeno Traver,ESP,1,349,88.5%,0.0%,20,11.5%,3,1.7%,69.0%,77.5%,50.0%,69.0%,8,62.5%,26.9%,4,0.0%,47.9%,0.87,3:02
Q,Jimmy Wang,TPE,2,488,69.2%,22.0%,16,6.7%,5,2.1%,69.2%,65.7%,45.9%,59.6%,20,40.0%,34.7%,25,36.0%,46.9%,0.86,5:24
5,Rafael Nadal,ESP,1,240,82.4%,11.8%,6,5.0%,3,2.5%,67.2%,65.0%,53.8%,61.3%,11,72.7%,33.1%,7,28.6%,47.1%,0.86,2:55
,Ricardas Berankis,LTU,1,308,87.0%,4.3%,19,11.6%,10,6.1%,52.4%,84.9%,46.2%,66.5%,10,70.0%,28.5%,8,12.5%,48.7%,0.85,3:03
WC,Steve Johnson,USA,1,335,88.5%,8.3%,25,13.8%,8,4.4%,55.2%,76.0%,48.1%,63.5%,16,81.3%,31.2%,11,18.2%,48.7%,0.85,3:20
Q,Bobby Reynolds,USA,2,529,84.2%,7.5%,30,10.9%,6,2.2%,64.4%,68.4%,54.1%,63.3%,29,79.3%,30.7%,16,18.8%,47.6%,0.84,5:14
,Tobias Kamke,GER,1,259,70.0%,10.0%,3,2.4%,2,1.6%,69.1%,70.6%,36.8%,60.2%,12,50.0%,33.1%,7,28.6%,45.9%,0.83,2:42
,Yen Hsun Lu,TPE,2,527,86.8%,5.3%,13,4.7%,8,2.9%,66.4%,72.8%,47.3%,64.3%,28,82.1%,29.6%,18,11.1%,47.8%,0.83,5:36
,Jesse Levine,CAN,2,462,77.8%,16.2%,31,12.6%,17,6.9%,62.2%,68.0%,48.4%,60.6%,30,73.3%,32.4%,11,54.5%,47.4%,0.82,4:46
,Marcel Granollers,ESP,1,275,77.3%,9.1%,11,7.5%,3,2.1%,71.9%,69.5%,36.6%,60.3%,16,68.8%,32.6%,5,40.0%,47.3%,0.82,2:56
,Horacio Zeballos,ARG,1,299,80.0%,8.3%,17,11.0%,6,3.9%,60.6%,70.2%,60.7%,66.5%,9,44.4%,26.4%,9,22.2%,47.2%,0.79,3:06
30,Fabio Fognini,ITA,1,262,60.0%,19.0%,3,2.3%,2,1.5%,65.9%,59.8%,46.7%,55.3%,15,46.7%,35.4%,12,33.3%,45.4%,0.79,2:30
Q,Teymuraz Gabashvili,RUS,1,223,73.3%,12.5%,5,4.7%,5,4.7%,58.5%,64.5%,47.7%,57.5%,10,60.0%,32.5%,8,25.0%,44.4%,0.77,2:29
,Albert Montanes,ESP,1,222,77.8%,10.5%,7,6.1%,8,7.0%,73.0%,70.2%,45.2%,63.5%,16,75.0%,28.0%,9,22.2%,46.4%,0.77,1:54
14,Janko Tipsarevic,SRB,1,196,86.7%,0.0%,3,3.0%,1,1.0%,61.4%,75.8%,53.8%,67.3%,10,80.0%,25.3%,4,0.0%,46.9%,0.77,1:54
,Xavier Malisse,BEL,1,240,68.4%,5.3%,7,5.6%,1,0.8%,62.9%,61.5%,52.2%,58.1%,11,45.5%,31.9%,2,50.0%,45.4%,0.76,2:19
,Paolo Lorenzi,ITA,1,205,80.0%,0.0%,4,4.1%,2,2.0%,54.1%,75.5%,48.9%,63.3%,8,62.5%,28.0%,6,0.0%,44.9%,0.76,2:04
,Ryan Harrison,USA,1,274,85.7%,4.8%,18,11.6%,2,1.3%,64.5%,70.0%,54.5%,64.5%,17,82.4%,26.1%,3,33.3%,47.8%,0.73,2:50
,David Goffin,BEL,1,191,81.3%,0.0%,2,2.0%,3,3.0%,70.7%,65.7%,65.5%,65.7%,6,50.0%,25.0%,1,0.0%,46.1%,0.73,1:54
,Lukas Lacko,SVK,1,256,76.2%,4.8%,13,9.6%,2,1.5%,64.0%,75.9%,36.7%,61.8%,16,68.8%,27.5%,3,33.3%,45.7%,0.72,2:27
,Marcos Baghdatis,CYP,1,151,71.4%,6.7%,4,5.6%,5,7.0%,60.6%,72.1%,57.1%,66.2%,6,33.3%,23.8%,1,100.0%,43.7%,0.70,1:33
,Martin Alund,ARG,1,210,66.7%,10.5%,8,7.3%,2,1.8%,73.6%,65.4%,44.8%,60.0%,12,50.0%,28.0%,3,66.7%,44.8%,0.70,2:09
,Benjamin Becker,GER,1,165,61.5%,7.1%,5,6.3%,1,1.3%,59.5%,61.7%,43.8%,54.4%,10,50.0%,31.4%,5,20.0%,42.4%,0.69,1:53
,Dmitry Tursunov,RUS,1,193,81.3%,0.0%,5,5.3%,4,4.2%,55.8%,69.8%,57.1%,64.2%,6,50.0%,24.5%,4,0.0%,44.0%,0.68,2:01
WC,Matthew Ebden,AUS,1,175,57.1%,7.7%,8,8.5%,6,6.4%,60.6%,68.4%,32.4%,54.3%,11,45.5%,30.9%,2,50.0%,43.4%,0.67,1:41
,Aljaz Bedene,SLO,1,177,69.2%,0.0%,7,8.2%,3,3.5%,60.0%,66.7%,47.1%,58.8%,7,42.9%,27.2%,6,0.0%,42.4%,0.66,1:57
,Adrian Ungur,ROU,1,221,66.7%,11.1%,2,1.6%,5,4.0%,58.9%,58.9%,49.0%,54.8%,13,53.8%,28.9%,2,100.0%,43.4%,0.64,1:51
,Evgeny Donskoy,RUS,1,190,86.7%,0.0%,4,4.2%,4,4.2%,65.3%,75.8%,45.5%,65.3%,4,50.0%,22.1%,0,-,43.7%,0.64,1:43
,Blaz Kavcic,SLO,1,181,61.5%,0.0%,7,7.3%,1,1.0%,58.3%,71.4%,30.0%,54.2%,14,64.3%,29.4%,9,0.0%,42.5%,0.64,1:36
,Robin Haase,NED,1,215,82.4%,0.0%,7,5.7%,2,1.6%,68.3%,72.6%,38.5%,61.8%,21,85.7%,23.9%,2,0.0%,45.6%,0.63,2:18
,Guillermo Garcia Lopez,ESP,1,142,69.2%,0.0%,4,6.1%,4,6.1%,66.7%,72.7%,45.5%,63.6%,7,42.9%,22.4%,3,0.0%,41.5%,0.62,1:15
,Jarkko Nieminen,FIN,1,178,80.0%,6.3%,3,3.1%,3,3.1%,64.6%,71.0%,52.9%,64.6%,6,50.0%,22.0%,1,100.0%,44.9%,0.62,1:33
Q,Bastian Knittel,GER,1,169,57.1%,7.7%,4,4.3%,12,12.9%,58.1%,61.1%,43.6%,53.8%,14,57.1%,27.6%,1,100.0%,42.0%,0.60,1:37
,Igor Andreev,RUS,1,153,46.2%,14.3%,5,6.3%,2,2.5%,68.8%,50.9%,36.0%,46.3%,11,36.4%,31.5%,3,66.7%,39.2%,0.59,1:40
,Florian Mayer,GER,1,195,80.0%,0.0%,3,2.8%,0,0.0%,60.2%,70.8%,46.5%,61.1%,11,72.7%,23.0%,3,0.0%,44.1%,0.59,1:56
Q,Matt Reid,AUS,1,158,61.5%,0.0%,12,14.1%,7,8.2%,60.0%,66.7%,35.3%,54.1%,12,58.3%,26.0%,2,0.0%,41.1%,0.57,1:32
Q,Marc Gicquel,FRA,1,207,71.4%,6.7%,7,5.9%,6,5.0%,58.8%,58.6%,55.1%,57.1%,12,66.7%,23.9%,6,16.7%,43.0%,0.56,1:48
,Albert Ramos,ESP,1,155,53.8%,7.1%,7,9.2%,4,5.3%,57.9%,68.2%,25.0%,50.0%,8,25.0%,27.8%,6,16.7%,38.7%,0.56,1:48
,Rogerio Dutra Silva,BRA,1,152,61.5%,0.0%,1,1.3%,3,3.9%,53.9%,65.9%,48.6%,57.9%,8,37.5%,23.7%,2,0.0%,40.8%,0.56,1:20
WC,Kyle Edmund,GBR,1,166,61.5%,0.0%,4,4.4%,3,3.3%,71.1%,60.9%,38.5%,54.4%,21,76.2%,25.0%,4,0.0%,41.0%,0.55,1:27
,Andreas Haider Maurer,AUT,1,195,66.7%,12.5%,8,7.3%,6,5.5%,56.4%,69.4%,37.5%,55.5%,9,44.4%,24.7%,2,100.0%,42.1%,0.55,1:56
,Gastao Elias,POR,1,160,61.5%,7.1%,0,0.0%,6,7.0%,43.0%,59.5%,53.1%,55.8%,10,50.0%,23.0%,2,50.0%,40.6%,0.52,1:20
,Jan Hajek,CZE,1,147,64.3%,0.0%,4,5.1%,0,0.0%,69.6%,61.8%,58.3%,60.8%,8,37.5%,20.6%,1,0.0%,42.2%,0.52,1:30
,Philipp Petzschner,GER,1,154,61.5%,7.1%,3,4.1%,0,0.0%,64.9%,64.6%,42.3%,56.8%,8,37.5%,22.5%,4,25.0%,39.0%,0.52,1:34
,Martin Klizan,SVK,1,179,78.6%,0.0%,5,5.2%,6,6.2%,63.9%,61.3%,51.4%,57.7%,9,66.7%,22.0%,3,0.0%,41.3%,0.52,1:50
,Thiemo De Bakker,NED,1,148,50.0%,0.0%,7,8.4%,3,3.6%,63.9%,56.6%,46.7%,53.0%,17,64.7%,23.1%,1,0.0%,39.9%,0.49,1:11
,Alex Bogomolov Jr,RUS,1,140,61.5%,0.0%,1,1.3%,4,5.3%,78.7%,59.3%,50.0%,57.3%,14,64.3%,20.0%,0,-,40.0%,0.47,1:27
,Carlos Berlocq,ARG,1,176,71.4%,0.0%,4,3.8%,2,1.9%,64.4%,62.7%,48.6%,57.7%,12,66.7%,19.4%,1,0.0%,42.0%,0.46,1:46
19,Gilles Simon,FRA,1,204,80.0%,0.0%,5,4.2%,6,5.0%,59.7%,69.0%,56.3%,63.9%,10,70.0%,15.3%,0,-,43.6%,0.42,2:02
,Jurgen Zopp,EST,1,207,88.2%,0.0%,11,8.9%,11,8.9%,52.4%,78.5%,45.8%,62.9%,10,80.0%,13.3%,0,-,43.0%,0.36,1:52
,Simone Bolelli,ITA,1,149,61.5%,0.0%,4,4.7%,2,2.3%,59.3%,66.7%,37.1%,54.7%,11,54.5%,15.9%,0,-,38.3%,0.35,1:22
,Pablo Andujar,ESP,1,140,50.0%,0.0%,1,1.2%,3,3.6%,60.2%,64.0%,36.4%,53.0%,13,53.8%,15.8%,0,-,37.9%,0.34,1:30
LL,Olivier Rochus,BEL,1,153,58.3%,0.0%,0,0.0%,0,0.0%,62.4%,51.7%,48.6%,50.5%,10,50.0%,11.7%,0,-,35.3%,0.24,1:18
,Victor Hanescu,ROU,1,117,45.5%,0.0%,3,4.9%,1,1.6%,85.2%,50.0%,33.3%,47.5%,8,25.0%,12.5%,0,-,30.8%,0.24,1:09
,All Main Draw Players,,127.0,,83.7%,16.3%,,10.1%,,3.1%,64.1%,74.0%,52.1%,66.2%,,65.5%,33.8%,,34.5%,50.0%,1.00,
