Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
30,Greg Rusedski,GBR,3,865,94.1%,10.1%,59,13.6%,25,5.8%,59.9%,82.3%,53.4%,70.7%,20,80.0%,32.5%,17,41.2%,51.7%,1.11,8:54
28,Hicham Arazi,MAR,3,730,81.0%,23.7%,23,6.5%,7,2.0%,61.3%,75.1%,51.8%,66.1%,29,62.1%,37.8%,40,35.0%,51.5%,1.11,8:01
22,Andrei Pavel,ROU,2,399,78.8%,18.2%,25,13.7%,2,1.1%,69.2%,74.6%,48.2%,66.5%,11,36.4%,37.3%,18,33.3%,50.6%,1.11,3:53
7,Yevgeny Kafelnikov,RUS,6,1237,76.0%,31.4%,67,10.8%,38,6.1%,49.9%,75.9%,49.4%,62.6%,61,60.7%,41.5%,76,42.1%,52.1%,1.11,13:00
Q,Andre Sa,BRA,2,431,80.0%,23.5%,11,5.2%,4,1.9%,60.7%,68.8%,56.6%,64.0%,13,46.2%,39.5%,21,38.1%,51.5%,1.10,4:31
9,Tim Henman,GBR,3,894,80.9%,22.9%,20,4.6%,22,5.1%,58.5%,72.2%,53.6%,64.5%,34,61.8%,38.7%,41,39.0%,51.1%,1.09,10:03
29,Nicolas Kiefer,GER,1,143,75.0%,27.3%,3,4.8%,2,3.2%,46.8%,65.5%,57.6%,61.3%,7,57.1%,40.7%,9,33.3%,49.7%,1.05,2:00
,Jonas Bjorkman,SWE,2,512,86.8%,18.4%,8,3.1%,15,5.8%,62.6%,70.8%,55.2%,65.0%,14,64.3%,36.9%,16,43.8%,51.0%,1.05,5:19
Q,George Bastl,SUI,2,445,78.4%,27.0%,35,15.7%,8,3.6%,65.5%,68.5%,50.6%,62.3%,23,65.2%,39.6%,24,41.7%,51.0%,1.05,4:48
27,Guillermo Canas,ARG,2,491,86.5%,23.7%,13,5.2%,9,3.6%,69.4%,69.1%,57.1%,65.5%,23,78.3%,36.4%,22,40.9%,51.3%,1.05,4:59
24,Sjeng Schalken,NED,3,680,80.7%,25.0%,12,3.5%,12,3.5%,58.7%,70.3%,56.3%,64.5%,26,57.7%,37.2%,29,48.3%,51.0%,1.05,6:40
11,Alex Corretja,ESP,3,680,86.5%,13.5%,28,8.5%,13,3.9%,55.9%,78.4%,52.7%,67.1%,22,68.2%,33.8%,25,28.0%,50.0%,1.03,8:02
23,Dominik Hrbaty,SVK,2,391,72.7%,31.3%,16,7.6%,16,7.6%,56.7%,72.3%,45.1%,60.5%,17,47.1%,40.3%,14,71.4%,51.2%,1.02,3:53
31,Nicolas Escude,FRA,2,469,83.8%,30.6%,15,6.1%,11,4.5%,61.2%,74.7%,41.1%,61.6%,22,72.7%,39.3%,24,45.8%,51.0%,1.02,5:27
,Ivan Ljubicic,CRO,2,519,97.5%,7.7%,44,16.2%,7,2.6%,57.9%,78.3%,60.5%,70.8%,10,90.0%,29.8%,8,37.5%,51.3%,1.02,5:30
,Mikhail Youzhny,RUS,3,531,84.6%,23.1%,20,7.5%,9,3.4%,61.3%,70.6%,52.4%,63.5%,23,73.9%,37.0%,24,37.5%,50.3%,1.01,4:59
,Olivier Rochus,BEL,1,233,68.8%,18.8%,3,3.0%,4,4.0%,61.6%,70.5%,55.3%,64.6%,8,37.5%,35.8%,15,20.0%,48.1%,1.01,2:14
25,Albert Portas,ESP,3,560,79.1%,24.4%,34,11.7%,22,7.6%,49.7%,77.8%,47.3%,62.4%,22,59.1%,37.8%,21,47.6%,50.5%,1.01,5:39
,Julien Boutter,FRA,1,231,82.4%,11.8%,25,22.5%,10,9.0%,50.5%,89.3%,47.3%,68.5%,8,62.5%,31.7%,9,22.2%,49.4%,1.00,2:27
Q,Ramon Delgado,PAR,3,748,80.3%,23.3%,43,11.8%,10,2.7%,57.4%,71.8%,52.9%,63.7%,16,25.0%,36.2%,35,40.0%,49.6%,1.00,8:21
WC,Taylor Dent,USA,2,369,82.1%,13.8%,15,8.3%,15,8.3%,51.4%,78.5%,48.9%,64.1%,12,58.3%,35.6%,22,18.2%,49.6%,0.99,3:34
,Stefan Koubek,AUT,1,317,81.0%,19.0%,6,3.9%,3,1.9%,65.2%,58.4%,63.0%,60.0%,19,78.9%,39.5%,19,21.1%,49.5%,0.99,2:53
,Andrei Stoliarov,RUS,2,397,86.7%,12.9%,14,7.1%,9,4.6%,48.5%,83.2%,50.5%,66.3%,9,55.6%,33.3%,10,40.0%,49.6%,0.99,3:44
,Kristian Pless,DEN,2,402,78.8%,20.6%,14,6.8%,12,5.8%,58.3%,76.7%,47.7%,64.6%,19,63.2%,34.7%,21,33.3%,50.0%,0.98,3:44
,Sergi Bruguera,ESP,1,245,63.2%,26.3%,21,19.1%,14,12.7%,55.5%,72.1%,36.7%,56.4%,15,53.3%,43.0%,11,45.5%,49.0%,0.98,2:10
,Wayne Ferreira,RSA,1,303,91.3%,16.0%,26,16.8%,7,4.5%,56.8%,79.5%,50.7%,67.1%,12,83.3%,31.8%,12,33.3%,49.8%,0.97,2:51
,Rainer Schuettler,GER,2,476,75.0%,21.6%,18,7.1%,18,7.1%,57.3%,71.7%,50.0%,62.5%,28,67.9%,36.3%,15,53.3%,50.2%,0.97,5:51
,Michel Kratochvil,SUI,1,261,65.2%,30.4%,12,8.9%,17,12.6%,54.8%,77.0%,39.3%,60.0%,18,55.6%,38.9%,10,70.0%,49.8%,0.97,2:39
,Fernando Meligeni,BRA,2,423,86.5%,13.9%,13,6.0%,12,5.5%,56.9%,75.8%,56.4%,67.4%,15,66.7%,31.2%,13,38.5%,49.9%,0.96,4:40
,Davide Sanguinetti,ITA,2,356,79.3%,24.1%,9,4.7%,4,2.1%,51.6%,66.7%,57.0%,62.0%,16,62.5%,36.6%,17,41.2%,50.3%,0.96,3:52
,Jan Siemerink,NED,2,536,76.9%,22.5%,45,16.2%,28,10.1%,46.6%,76.7%,48.0%,61.4%,26,65.4%,36.7%,21,42.9%,49.4%,0.95,5:41
,Chris Woodruff,USA,2,417,84.8%,24.2%,9,4.0%,11,4.8%,63.4%,71.5%,49.4%,63.4%,28,82.1%,34.2%,13,61.5%,50.1%,0.94,4:30
Q,Justin Gimelstob,USA,2,474,68.4%,30.6%,16,6.9%,25,10.8%,53.9%,71.2%,41.1%,57.3%,23,47.8%,39.7%,24,45.8%,48.3%,0.93,5:04
,Nicolas Massu,CHI,2,518,76.3%,18.9%,23,8.6%,7,2.6%,56.6%,72.2%,50.0%,62.5%,31,71.0%,34.7%,16,43.8%,49.0%,0.93,6:43
,Magnus Larsson,SWE,1,290,78.3%,13.0%,11,8.0%,5,3.6%,62.0%,76.5%,46.2%,65.0%,6,16.7%,32.7%,13,23.1%,47.9%,0.93,3:05
,Lars Burgsmuller,GER,1,203,80.0%,0.0%,2,2.2%,4,4.3%,51.6%,66.7%,60.0%,63.4%,10,70.0%,33.6%,10,0.0%,47.3%,0.92,2:03
,Agustin Calleri,ARG,1,297,68.0%,20.8%,18,11.8%,4,2.6%,61.4%,72.3%,42.4%,60.8%,16,50.0%,36.1%,11,45.5%,48.8%,0.92,3:13
,Michal Tabara,CZE,1,298,56.5%,29.2%,7,4.4%,11,7.0%,49.4%,57.7%,51.2%,54.4%,17,41.2%,42.1%,15,46.7%,48.7%,0.92,3:22
,Arnaud Di Pasquale,FRA,1,280,66.7%,33.3%,8,5.2%,10,6.5%,61.4%,67.0%,35.6%,54.9%,16,56.3%,40.9%,7,100.0%,48.6%,0.91,3:17
,Tommy Robredo,ESP,4,979,84.0%,13.2%,51,9.7%,35,6.7%,60.6%,74.2%,50.7%,65.0%,45,73.3%,31.5%,30,33.3%,49.4%,0.90,9:54
WC,Robby Ginepri,USA,2,347,64.3%,23.3%,7,3.9%,11,6.1%,54.1%,63.3%,51.8%,58.0%,18,44.4%,38.0%,16,43.8%,48.4%,0.90,2:58
,Kenneth Carlsen,DEN,1,179,71.4%,26.7%,9,9.7%,5,5.4%,50.5%,70.2%,52.2%,61.3%,11,63.6%,34.9%,8,50.0%,48.6%,0.90,2:03
,Andrea Gaudenzi,ITA,2,455,80.0%,11.4%,10,4.2%,23,9.7%,53.0%,76.0%,48.6%,63.1%,20,65.0%,32.9%,16,25.0%,48.6%,0.89,4:57
,Vladimir Voltchkov,BLR,2,481,80.0%,8.1%,22,9.4%,24,10.3%,56.0%,78.6%,45.6%,64.1%,18,55.6%,31.6%,16,18.8%,47.4%,0.88,4:40
,Andreas Vinciguerra,SWE,1,232,81.3%,11.8%,2,1.8%,8,7.0%,54.4%,71.0%,51.9%,62.3%,11,72.7%,33.1%,7,28.6%,47.4%,0.88,2:18
,Andrew Ilie,AUS,2,483,73.0%,13.5%,13,5.3%,14,5.7%,52.8%,71.5%,47.4%,60.2%,26,61.5%,35.0%,20,25.0%,47.8%,0.88,4:33
,Jacobo Diaz,ESP,1,221,73.7%,10.5%,8,7.1%,7,6.3%,46.4%,59.6%,65.0%,62.5%,9,44.4%,33.0%,3,66.7%,48.0%,0.88,2:32
,Martin Lee,GBR,1,311,73.9%,25.0%,17,10.7%,5,3.1%,62.9%,67.0%,44.1%,58.5%,19,68.4%,36.2%,19,31.6%,47.6%,0.87,3:02
,Jiri Vanek,CZE,1,258,57.9%,26.3%,10,8.1%,5,4.0%,58.1%,63.9%,48.1%,57.3%,15,46.7%,37.3%,11,45.5%,46.9%,0.87,2:41
,Alexandre Simoni,BRA,1,225,94.1%,0.0%,19,17.1%,5,4.5%,56.8%,82.5%,47.9%,67.6%,8,87.5%,28.1%,6,0.0%,47.6%,0.87,2:25
19,Thomas Enqvist,SWE,1,241,63.2%,21.1%,7,5.9%,9,7.6%,54.6%,72.3%,38.9%,57.1%,13,46.2%,36.9%,10,40.0%,46.9%,0.86,2:25
,Fernando Vicente,ESP,2,475,77.8%,14.7%,23,8.8%,15,5.7%,53.6%,75.0%,44.6%,60.9%,22,63.6%,33.2%,14,35.7%,48.4%,0.85,4:37
21,Fabrice Santoro,FRA,2,510,76.9%,15.4%,18,6.5%,3,1.1%,54.2%,65.8%,56.3%,61.5%,30,70.0%,32.8%,12,50.0%,48.2%,0.85,5:18
,Karim Alami,MAR,1,193,73.3%,7.1%,3,3.4%,3,3.4%,63.6%,69.6%,43.8%,60.2%,14,71.4%,33.3%,5,20.0%,45.6%,0.84,1:53
Q,Jan Vacek,CZE,1,345,70.8%,17.4%,8,4.6%,11,6.3%,58.3%,62.7%,49.3%,57.1%,20,65.0%,35.9%,18,22.2%,46.7%,0.84,3:52
,Galo Blanco,ESP,1,271,66.7%,15.8%,5,3.6%,5,3.6%,62.1%,63.2%,45.3%,56.4%,18,66.7%,36.6%,6,50.0%,46.9%,0.84,2:45
,Christophe Rochus,BEL,2,415,62.5%,24.2%,6,2.6%,12,5.3%,58.3%,60.2%,46.3%,54.4%,25,52.0%,38.0%,18,44.4%,47.0%,0.83,3:50
Q,Bjorn Phau,GER,2,363,63.3%,23.3%,16,8.6%,7,3.8%,49.5%,70.7%,41.5%,55.9%,20,45.0%,36.2%,15,46.7%,46.3%,0.82,3:32
,Alberto Martin,ESP,1,236,68.4%,15.8%,8,6.8%,8,6.8%,52.5%,71.0%,44.6%,58.5%,20,70.0%,33.9%,10,30.0%,46.2%,0.82,2:15
WC,Hugo Armando,USA,1,176,66.7%,14.3%,3,3.6%,4,4.8%,60.7%,70.6%,39.4%,58.3%,9,44.4%,33.7%,5,40.0%,45.5%,0.81,1:38
,Francisco Clavet,ESP,1,241,68.8%,23.5%,4,3.2%,1,0.8%,51.2%,60.9%,52.5%,56.8%,12,58.3%,34.5%,10,40.0%,46.1%,0.80,3:23
,Antony Dupuis,FRA,1,203,56.3%,12.5%,8,8.5%,7,7.4%,60.6%,71.9%,32.4%,56.4%,12,41.7%,34.9%,11,18.2%,44.8%,0.80,2:13
Q,Cristiano Caratti,ITA,1,194,71.4%,6.7%,4,4.3%,5,5.4%,60.9%,64.3%,55.6%,60.9%,8,50.0%,31.4%,6,16.7%,45.4%,0.80,2:00
,Nikolay Davydenko,RUS,1,211,76.5%,11.1%,3,2.8%,6,5.6%,49.5%,77.4%,46.3%,61.7%,10,60.0%,29.8%,9,22.2%,46.0%,0.78,2:16
Q,Jack Brasington,USA,2,546,77.3%,11.6%,17,5.9%,24,8.3%,57.9%,74.4%,41.0%,60.3%,28,64.3%,30.9%,21,23.8%,46.5%,0.78,5:24
,Harel Levy,ISR,1,175,56.3%,26.7%,6,7.2%,3,3.6%,62.7%,59.6%,38.7%,51.8%,11,36.4%,37.0%,8,50.0%,44.0%,0.77,1:33
,Gaston Gaudio,ARG,1,233,75.0%,11.8%,4,3.1%,10,7.8%,65.6%,67.9%,43.2%,59.4%,12,66.7%,31.4%,6,33.3%,46.8%,0.77,2:22
,Daniel Vacek,CZE,1,274,85.0%,4.8%,15,9.7%,5,3.2%,58.1%,74.4%,46.2%,62.6%,14,78.6%,28.6%,8,12.5%,47.8%,0.76,2:20
,Raemon Sluiter,NED,1,306,85.7%,0.0%,12,7.3%,6,3.7%,56.1%,71.7%,47.2%,61.0%,16,81.3%,29.6%,8,0.0%,46.4%,0.76,3:36
WC,Alex Bogomolov Jr,RUS,1,217,66.7%,16.7%,3,2.7%,10,8.8%,56.6%,65.6%,46.9%,57.5%,12,50.0%,31.7%,9,33.3%,45.2%,0.75,2:13
,Michael Russell,USA,1,219,68.8%,12.5%,3,2.5%,7,5.8%,63.6%,58.4%,50.0%,55.4%,10,50.0%,33.7%,5,40.0%,45.7%,0.75,2:13
,Alex Calatrava,ESP,1,202,50.0%,29.4%,6,6.4%,7,7.4%,44.7%,57.1%,36.5%,45.7%,11,27.3%,40.7%,9,55.6%,43.1%,0.75,1:58
WC,Mardy Fish,USA,1,193,80.0%,6.7%,11,11.6%,2,2.1%,52.6%,76.0%,48.9%,63.2%,9,66.7%,27.6%,5,20.0%,45.1%,0.75,1:53
,Felix Mantilla,ESP,2,353,74.2%,19.4%,15,8.2%,7,3.8%,50.3%,66.3%,56.0%,61.2%,11,27.3%,28.8%,11,54.5%,45.6%,0.74,3:40
,Bohdan Ulihrach,CZE,1,278,73.7%,0.0%,6,4.1%,12,8.1%,52.0%,75.3%,40.8%,58.8%,16,68.8%,30.0%,9,0.0%,45.3%,0.73,2:37
,Juan Balcells,ESP,1,199,64.3%,7.1%,3,3.1%,4,4.1%,64.3%,58.7%,48.6%,55.1%,11,54.5%,32.7%,6,16.7%,43.7%,0.73,1:59
Q,Cyril Saulnier,FRA,1,221,85.0%,5.0%,17,14.2%,6,5.0%,55.8%,82.1%,49.1%,67.5%,9,66.7%,23.8%,1,100.0%,47.5%,0.73,2:27
,David Prinosil,GER,1,174,50.0%,21.4%,7,7.8%,10,11.1%,48.9%,56.8%,41.3%,48.9%,14,50.0%,36.9%,6,50.0%,43.1%,0.72,1:51
,Markus Hipfl,AUT,1,243,61.1%,11.8%,6,4.5%,10,7.5%,53.7%,65.3%,37.1%,52.2%,19,63.2%,33.9%,14,14.3%,44.0%,0.71,2:29
Q,John Van Lottum,NED,1,181,50.0%,21.4%,7,7.4%,2,2.1%,46.3%,65.9%,39.2%,51.6%,13,46.2%,33.7%,6,50.0%,43.1%,0.70,2:02
,Marc Rosset,SUI,1,200,81.3%,0.0%,22,21.0%,13,12.4%,62.9%,75.8%,43.6%,63.8%,6,50.0%,25.3%,1,0.0%,45.5%,0.70,1:53
,Jose Acasuso,ARG,1,153,57.1%,14.3%,9,11.3%,3,3.8%,46.3%,75.7%,41.9%,57.5%,11,45.5%,28.8%,4,50.0%,43.8%,0.68,1:31
,Martin Damm Sr,CZE,1,197,86.7%,0.0%,14,14.3%,5,5.1%,52.0%,78.4%,51.1%,65.3%,7,71.4%,23.2%,4,0.0%,44.2%,0.67,2:03
Q,Eric Taino,PHI,1,223,73.7%,5.3%,11,9.3%,4,3.4%,55.9%,68.2%,50.0%,60.2%,9,44.4%,26.7%,2,50.0%,44.4%,0.67,2:09
WC,Levar Harper Griffith,USA,1,174,57.1%,7.7%,1,1.1%,6,6.5%,50.5%,66.0%,41.3%,53.8%,14,57.1%,30.9%,9,11.1%,43.1%,0.67,1:50
,Edwin Kempes,NED,1,239,63.2%,15.8%,5,3.8%,9,6.8%,49.6%,57.6%,46.3%,51.9%,19,63.2%,32.1%,5,60.0%,43.1%,0.67,2:36
,Magnus Gustafsson,SWE,1,178,50.0%,20.0%,5,5.6%,5,5.6%,58.4%,57.7%,37.8%,49.4%,12,41.7%,33.7%,5,60.0%,41.6%,0.67,2:06
,Wayne Arthurs,AUS,1,235,61.1%,5.6%,12,9.7%,8,6.5%,54.8%,63.2%,50.0%,57.3%,19,63.2%,28.8%,8,12.5%,43.8%,0.67,2:21
WC,Bob Bryan,USA,1,210,81.3%,5.9%,9,8.0%,6,5.4%,53.6%,73.3%,48.1%,61.6%,12,75.0%,25.5%,2,50.0%,44.8%,0.66,2:11
8,Sebastien Grosjean,FRA,1,176,60.0%,14.3%,5,5.1%,5,5.1%,49.5%,73.5%,36.0%,54.5%,13,53.8%,29.9%,5,40.0%,43.8%,0.66,1:49
Q,Paradorn Srichaphan,THA,1,152,64.3%,0.0%,7,9.3%,7,9.3%,54.7%,78.0%,38.2%,60.0%,8,37.5%,26.0%,0,-,42.8%,0.65,1:29
Q,Ivo Heuberger,SUI,1,179,50.0%,15.4%,6,5.7%,4,3.8%,55.2%,60.3%,40.4%,51.4%,13,46.2%,31.1%,5,40.0%,43.0%,0.64,1:44
,David Sanchez,ESP,1,171,53.8%,14.3%,1,1.0%,7,7.1%,53.1%,65.4%,34.8%,51.0%,13,53.8%,30.1%,3,66.7%,42.1%,0.62,1:42
,Hyung Taik Lee,KOR,1,143,36.4%,0.0%,3,4.9%,4,6.6%,59.0%,55.6%,28.0%,44.3%,8,12.5%,34.1%,6,0.0%,38.5%,0.61,1:35
,Cedric Pioline,FRA,1,164,61.5%,0.0%,8,8.9%,7,7.8%,51.1%,63.0%,45.5%,54.4%,11,54.5%,27.0%,3,0.0%,42.1%,0.59,1:43
,Younes El Aynaoui,MAR,1,241,86.4%,0.0%,10,7.8%,4,3.1%,71.3%,68.5%,62.2%,66.7%,7,57.1%,18.8%,0,-,44.4%,0.56,2:28
,Michael Chang,USA,1,173,64.3%,7.1%,3,3.0%,5,5.1%,44.4%,72.7%,43.6%,56.6%,12,58.3%,24.3%,2,50.0%,42.8%,0.56,2:29
Q,Sebastien De Chaunac,FRA,1,141,61.5%,0.0%,2,2.8%,2,2.8%,46.5%,69.7%,47.4%,57.7%,9,44.4%,22.9%,2,0.0%,40.4%,0.54,1:28
Q,Mike Bryan,USA,1,139,33.3%,9.1%,3,3.8%,6,7.5%,62.5%,56.0%,26.7%,45.0%,14,42.9%,28.8%,2,50.0%,38.1%,0.52,1:15
,Slava Dosedel,CZE,1,168,61.5%,0.0%,2,2.0%,3,3.0%,49.0%,65.3%,41.2%,53.0%,18,72.2%,20.6%,1,0.0%,39.9%,0.44,1:46
,German Puentes,ESP,1,130,45.5%,0.0%,4,5.1%,6,7.6%,59.5%,51.1%,40.6%,46.8%,14,57.1%,5.9%,0,-,30.8%,0.11,1:01
,All Main Draw Players,,127.0,,79.9%,20.1%,,9.0%,,4.9%,57.7%,73.3%,50.8%,63.8%,,62.1%,36.2%,,37.9%,50.0%,1.00,
