Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,
R16,18,(18)Andy Roddick[USA] [yr|ev],d.,39,Tommy Robredo[ESP] [yr|ev],6-2 6-2 6-4,1.72,8.2%,52.1%,86.8%,60.0%,2/2,9.4%,58.8%,62.0%,45.7%,5/10,1:30
R16,103,Mariano Zabaleta[ARG] [yr|ev],d.,43,Xavier Malisse[BEL] [yr|ev],6-4 7-6(4) 7-5,1.27,5.5%,59.6%,81.5%,54.5%,5/6,11.7%,56.2%,71.4%,51.7%,14/17,2:26
R16,3,(3)Marat Safin[RUS] [yr|ev],d.,14,(14)Thomas Johansson[SWE] [yr|ev],6-2 2-6 6-4 7-6(3),1.19,13.8%,54.1%,79.7%,58.0%,1/3,15.8%,61.7%,76.8%,43.1%,9/12,2:33
R16,10,(10)Pete Sampras[USA] [yr|ev],d.,6,(6)Patrick Rafter[AUS] [yr|ev],6-3 6-2 6-7(5) 6-4,1.35,17.2%,54.3%,85.7%,64.2%,2/2,13.0%,66.7%,74.4%,53.7%,10/14,2:31
R16,2,(2)Andre Agassi[USA] [yr|ev],d.,13,(13)Roger Federer[SUI] [yr|ev],6-1 6-2 6-4,1.59,7.5%,66.3%,71.7%,70.4%,9/9,1.7%,47.5%,60.7%,48.4%,1/6,1:23
R32,1,(1)Gustavo Kuerten[BRA] [yr|ev],d.,44,Max Mirnyi[BLR] [yr|ev],6-7(5) 5-7 7-6(4) 7-6(3) 6-2,1.21,18.5%,66.9%,81.5%,62.7%,2/3,11.5%,68.1%,78.5%,52.5%,10/12,3:31
R32,40,Albert Costa[ESP] [yr|ev],d.,16,(15)Goran Ivanisevic[CRO] [yr|ev],6-4 7-6(4) 7-6(2),1.07,4.4%,66.7%,75.0%,50.0%,4/6,23.8%,51.5%,78.8%,49.0%,4/7,2:09
R32,12,(12)Arnaud Clement[FRA] [yr|ev],d.,17,(17)Carlos Moya[ESP] [yr|ev],6-7(3) 6-4 6-4 6-0,1.27,1.7%,65.0%,68.4%,56.1%,0/3,9.8%,58.3%,64.9%,40.0%,12/20,2:59
R32,7,(7)Yevgeny Kafelnikov[RUS] [yr|ev],d.,80,(Q)David Nalbandian[ARG] [yr|ev],3-6 6-4 6-2 6-2,1.12,8.0%,45.7%,69.8%,53.3%,15/18,5.5%,60.9%,67.2%,39.5%,5/11,2:27
R32,4,(4)Lleyton Hewitt[AUS] [yr|ev],d.,25,(25)Albert Portas[ESP] [yr|ev],6-1 6-3 6-4,1.67,5.2%,48.1%,70.3%,67.5%,3/5,8.7%,44.6%,63.4%,35.3%,5/12,1:48
R32,15,(16)Tommy Haas[GER] [yr|ev],d.,41,Jiri Novak[CZE] [yr|ev],6-3 6-4 6-2,1.69,16.3%,65.1%,87.5%,46.7%,5/5,3.8%,63.5%,57.6%,50.0%,12/16,1:39
R32,18,(18)Andy Roddick[USA] [yr|ev],d.,11,(11)Alex Corretja[ESP] [yr|ev],6-4 6-2 6-2,1.57,20.8%,62.3%,75.0%,62.1%,3/4,7.4%,45.7%,73.0%,36.4%,3/9,1:44
R32,39,Tommy Robredo[ESP] [yr|ev],d.,5,(5)Juan Carlos Ferrero[ESP] [yr|ev],7-6(5) 4-6 6-4 4-6 7-6(1),1.02,10.2%,60.2%,79.0%,54.5%,9/12,6.9%,64.2%,75.7%,56.5%,6/8,3:31
R32,103,Mariano Zabaleta[ARG] [yr|ev],d.,30,(30)Greg Rusedski[GBR] [yr|ev],6-7(5) 6-4 7-5 7-6(2),1.24,4.8%,63.0%,79.3%,61.1%,2/2,11.5%,56.4%,80.6%,47.2%,13/15,3:06
R32,43,Xavier Malisse[BEL] [yr|ev],d.,9,(9)Tim Henman[GBR] [yr|ev],6-7(6) 6-3 7-5 4-6 6-4,1.15,4.6%,58.6%,72.5%,50.0%,9/15,2.5%,59.5%,66.0%,45.5%,5/13,3:47
R32,14,(14)Thomas Johansson[SWE] [yr|ev],d.,56,Marcelo Rios[CHI] [yr|ev],6-4 2-6 6-3 6-2,1.14,10.0%,54.5%,78.3%,50.0%,4/7,5.6%,56.1%,63.3%,57.4%,8/13,2:08
R32,3,(3)Marat Safin[RUS] [yr|ev],d.,28,(28)Hicham Arazi[MAR] [yr|ev],7-5 6-4 7-6(5),1.10,11.4%,49.5%,88.5%,41.5%,4/7,4.4%,56.1%,70.3%,50.0%,12/17,2:31
R32,6,(6)Patrick Rafter[AUS] [yr|ev],d.,26,(26)Nicolas Lapentti[ECU] [yr|ev],7-6(3) 6-2 6-2,1.65,4.8%,69.0%,77.6%,61.5%,2/3,5.5%,56.0%,60.8%,47.5%,1/6,2:03
R32,10,(10)Pete Sampras[USA] [yr|ev],d.,65,Mikhail Youzhny[RUS] [yr|ev],6-3 6-2 6-2,2.51,14.7%,75.0%,86.3%,64.7%,0/0,1.0%,68.0%,57.4%,40.6%,8/13,1:29
R32,13,(13)Roger Federer[SUI] [yr|ev],d.,24,(24)Sjeng Schalken[NED] [yr|ev],6-4 7-5 7-6(3),1.56,11.8%,58.1%,87.0%,53.8%,1/3,3.6%,61.8%,66.2%,45.2%,2/6,1:58
R32,2,(2)Andre Agassi[USA] [yr|ev],d.,119,(Q)Ramon Delgado[PAR] [yr|ev],7-5 7-6(5) 6-3,1.19,8.0%,64.0%,75.0%,47.2%,4/7,13.8%,55.3%,69.2%,45.2%,0/5,1:58
R64,1,(1)Gustavo Kuerten[BRA] [yr|ev],d.,91,Kristian Pless[DEN] [yr|ev],6-3 6-4 6-4,1.54,16.7%,43.6%,88.2%,65.9%,0/1,5.7%,55.7%,73.5%,48.7%,5/9,1:29
R64,44,Max Mirnyi[BLR] [yr|ev],d.,27,(27)Guillermo Canas[ARG] [yr|ev],6-3 3-6 7-5 6-3,1.32,14.8%,57.4%,80.3%,57.1%,1/3,2.1%,74.5%,63.8%,52.8%,11/15,2:38
R64,40,Albert Costa[ESP] [yr|ev],d.,22,(23)Dominik Hrbaty[SVK] [yr|ev],6-4 6-4 7-6(5),1.51,9.2%,79.3%,75.4%,72.2%,1/3,8.8%,54.9%,73.2%,47.8%,4/8,1:55
R64,16,(15)Goran Ivanisevic[CRO] [yr|ev],d.,174,(Q)Justin Gimelstob[USA] [yr|ev],6-3 6-3 6-3,1.52,28.6%,52.4%,88.6%,52.5%,6/7,8.7%,56.5%,75.0%,32.5%,3/8,1:42
R64,12,(12)Arnaud Clement[FRA] [yr|ev],d.,96,Jan Siemerink[NED] [yr|ev],6-7(4) 6-4 7-6(1) 6-1,1.28,2.2%,75.6%,75.5%,48.5%,5/6,12.6%,47.6%,77.9%,44.0%,11/15,3:00
R64,17,(17)Carlos Moya[ESP] [yr|ev],d.,66,Fernando Vicente[ESP] [yr|ev],3-6 7-5 6-1 6-3,1.57,13.0%,55.0%,78.2%,64.4%,1/3,7.0%,49.0%,74.3%,38.4%,9/15,2:19
R64,80,(Q)David Nalbandian[ARG] [yr|ev],d.,31,(31)Nicolas Escude[FRA] [yr|ev],4-6 6-3 4-6 6-3 7-5,1.22,3.1%,65.0%,71.7%,57.9%,12/16,4.9%,62.0%,74.3%,35.5%,10/16,3:52
R64,7,(7)Yevgeny Kafelnikov[RUS] [yr|ev],d.,120,(Q)George Bastl[SUI] [yr|ev],2-6 5-7 6-1 6-4 6-3,1.20,18.2%,50.8%,85.1%,50.8%,7/10,17.3%,62.6%,66.7%,53.8%,12/17,2:57
R64,4,(4)Lleyton Hewitt[AUS] [yr|ev],d.,95,(WC)James Blake[USA] [yr|ev],6-4 3-6 2-6 6-3 6-0,1.07,5.1%,51.4%,71.8%,47.8%,6/11,9.0%,57.2%,68.7%,41.9%,11/18,3:06
R64,25,(25)Albert Portas[ESP] [yr|ev],d.,75,Andrei Stoliarov[RUS] [yr|ev],6-2 7-6(6) 6-3,1.38,13.5%,58.3%,80.4%,55.0%,3/4,5.9%,40.6%,75.6%,46.7%,4/8,1:51
R64,41,Jiri Novak[CZE] [yr|ev],d.,199,(Q)Bjorn Phau[GER] [yr|ev],6-1 6-1 6-2,2.58,8.6%,75.9%,79.5%,71.4%,2/2,1.6%,46.9%,56.7%,29.4%,3/10,1:07
R64,15,(16)Tommy Haas[GER] [yr|ev],d.,63,Felix Mantilla[ESP] [yr|ev],6-1 6-0 6-7(5) 6-3,2.73,22.2%,48.9%,97.7%,69.6%,0/0,8.2%,51.8%,59.6%,49.1%,1/7,2:09
R64,11,(11)Alex Corretja[ESP] [yr|ev],d.,47,Jerome Golmard[FRA] [yr|ev],7-5 7-6(4) 7-5,1.07,8.3%,64.8%,81.4%,57.9%,4/5,9.3%,51.9%,76.8%,65.4%,2/5,2:42
R64,18,(18)Andy Roddick[USA] [yr|ev],d.,223,(Q)Jack Brasington[USA] [yr|ev],6-2 6-1 5-7 7-6(4),1.56,13.1%,60.7%,80.0%,59.5%,5/7,6.3%,64.3%,70.4%,31.1%,5/11,2:03
R64,39,Tommy Robredo[ESP] [yr|ev],d.,34,(32)Todd Martin[USA] [yr|ev],6-3 7-5 3-6 6-3,0.96,7.9%,55.7%,80.8%,48.4%,7/8,12.8%,57.8%,76.2%,56.5%,9/12,2:39
R64,5,(5)Juan Carlos Ferrero[ESP] [yr|ev],d.,78,Vladimir Voltchkov[BLR] [yr|ev],7-6(2) 6-1 6-4,1.47,14.1%,63.0%,79.3%,55.9%,3/4,5.8%,50.0%,72.1%,41.9%,2/6,1:49
R64,103,Mariano Zabaleta[ARG] [yr|ev],d.,132,(WC)Taylor Dent[USA] [yr|ev],6-3 6-3 6-4,1.23,4.0%,71.0%,67.6%,69.0%,8/8,7.9%,60.5%,73.9%,40.0%,3/7,1:41
R64,30,(30)Greg Rusedski[GBR] [yr|ev],d.,51,Jonas Bjorkman[SWE] [yr|ev],7-5 7-5 6-7(8) 7-6(6),1.15,14.6%,60.5%,81.1%,48.4%,3/5,3.2%,64.7%,67.3%,56.4%,4/8,3:20
R64,43,Xavier Malisse[BEL] [yr|ev],d.,20,(21)Fabrice Santoro[FRA] [yr|ev],6-0 3-6 6-3 6-2,1.55,9.2%,58.2%,82.5%,53.7%,5/6,4.9%,50.8%,51.6%,56.7%,11/17,2:13
R64,9,(9)Tim Henman[GBR] [yr|ev],d.,87,Fernando Meligeni[BRA] [yr|ev],6-3 6-4 3-6 6-4,1.50,10.2%,56.1%,80.0%,72.1%,2/3,7.9%,55.3%,73.0%,54.9%,3/6,2:24
R64,14,(14)Thomas Johansson[SWE] [yr|ev],d.,57,Andrea Gaudenzi[ITA] [yr|ev],4-6 6-2 6-3 6-3,1.35,17.6%,60.2%,75.4%,53.5%,5/8,1.6%,49.2%,66.7%,43.5%,7/14,2:32
R64,56,Marcelo Rios[CHI] [yr|ev],d.,21,(22)Andrei Pavel[ROU] [yr|ev],7-5 6-4 6-0,1.25,9.1%,58.6%,79.3%,46.3%,8/9,9.1%,61.0%,74.5%,30.0%,3/9,1:44
R64,28,(28)Hicham Arazi[MAR] [yr|ev],d.,90,Chris Woodruff[USA] [yr|ev],6-4 7-6(1) 7-5,1.53,10.4%,60.4%,84.5%,60.5%,0/1,4.2%,63.6%,69.3%,48.8%,14/17,2:17
R64,3,(3)Marat Safin[RUS] [yr|ev],d.,48,Ivan Ljubicic[CRO] [yr|ev],7-6(5) 6-7(2) 7-6(5) 7-6(5),1.22,10.7%,54.0%,86.4%,58.0%,0/1,12.2%,57.6%,78.8%,52.1%,5/6,3:27
R64,6,(6)Patrick Rafter[AUS] [yr|ev],d.,79,Christophe Rochus[BEL] [yr|ev],7-5 6-2 6-1,1.66,24.7%,59.7%,80.4%,54.8%,2/3,1.1%,63.4%,55.9%,41.2%,7/14,1:40
R64,26,(26)Nicolas Lapentti[ECU] [yr|ev],d.,54,Davide Sanguinetti[ITA] [yr|ev],6-4 7-5 6-3,1.37,4.5%,55.1%,77.6%,52.5%,7/9,3.5%,48.7%,57.1%,50.8%,10/16,2:23
R64,65,Mikhail Youzhny[RUS] [yr|ev],d.,19,(20)Jan Michael Gambill[USA] [yr|ev],6-4 4-1 RET,1.76,11.1%,63.9%,78.3%,61.5%,0/1,10.2%,49.0%,58.3%,44.0%,4/8,0:53
R64,10,(10)Pete Sampras[USA] [yr|ev],d.,111,(Q)Andre Sa[BRA] [yr|ev],7-6(4) 6-4 6-3,1.51,18.4%,57.5%,84.0%,59.5%,1/2,7.6%,69.5%,64.4%,50.0%,4/8,1:55
R64,13,(13)Roger Federer[SUI] [yr|ev],d.,327,(WC)Robby Ginepri[USA] [yr|ev],6-2 7-5 6-1,1.70,19.3%,66.3%,80.0%,57.1%,5/5,1.1%,51.7%,63.0%,41.9%,4/10,1:25
R64,24,(24)Sjeng Schalken[NED] [yr|ev],d.,88,Andrew Ilie[AUS] [yr|ev],6-2 3-6 6-3 6-0,1.58,4.9%,62.2%,80.4%,64.5%,0/1,8.3%,56.0%,76.6%,37.8%,1/7,1:40
R64,119,(Q)Ramon Delgado[PAR] [yr|ev],d.,59,Rainer Schuettler[GER] [yr|ev],6-4 6-7(5) 7-6(7) 2-6 6-2,1.02,9.9%,58.4%,69.1%,58.2%,3/8,7.6%,59.3%,76.5%,45.7%,13/19,3:51
R64,2,(2)Andre Agassi[USA] [yr|ev],d.,86,Nicolas Massu[CHI] [yr|ev],6-7(4) 6-4 6-2 7-6(1),1.52,7.1%,68.3%,80.2%,60.0%,2/4,11.9%,55.6%,70.2%,47.8%,16/21,3:20
R128,1,(1)Gustavo Kuerten[BRA] [yr|ev],d.,761,Daniel Vacek[CZE] [yr|ev],6-4 6-4 3-6 7-5,1.31,15.1%,60.5%,83.3%,53.2%,7/8,9.7%,58.1%,74.4%,46.2%,11/14,2:20
R128,91,Kristian Pless[DEN] [yr|ev],d.,38,Alberto Martin[ESP] [yr|ev],3-6 6-3 6-2 7-5,1.23,7.6%,60.2%,78.9%,46.8%,7/10,6.8%,52.5%,71.0%,44.6%,14/20,2:15
R128,44,Max Mirnyi[BLR] [yr|ev],d.,53,Gaston Gaudio[ARG] [yr|ev],7-6(6) 6-3 7-6(4),1.29,12.4%,57.1%,81.7%,51.1%,4/6,3.1%,65.6%,67.9%,43.2%,8/12,2:22
R128,27,(27)Guillermo Canas[ARG] [yr|ev],d.,58,Wayne Arthurs[AUS] [yr|ev],6-1 3-6 6-7(7) 6-2,1.48,9.0%,63.1%,77.1%,61.0%,7/8,9.7%,54.8%,63.2%,50.0%,12/19,2:21
R128,22,(23)Dominik Hrbaty[SVK] [yr|ev],d.,70,Alex Calatrava[ESP] [yr|ev],6-2 2-6 6-2 6-3,1.33,6.5%,58.3%,71.4%,42.2%,4/9,6.4%,44.7%,57.1%,36.5%,3/11,1:58
R128,40,Albert Costa[ESP] [yr|ev],d.,297,(WC)Levar Harper Griffith[USA] [yr|ev],6-3 6-3 6-3,1.50,4.9%,63.0%,80.4%,50.0%,8/9,1.1%,50.5%,66.0%,41.3%,8/14,1:50
R128,174,(Q)Justin Gimelstob[USA] [yr|ev],d.,50,Michal Tabara[CZE] [yr|ev],6-4 3-6 4-6 6-4 6-2,1.08,5.7%,52.1%,68.5%,46.3%,8/15,4.4%,49.4%,57.7%,51.2%,7/17,3:22
R128,16,(15)Goran Ivanisevic[CRO] [yr|ev],d.,115,(WC)Hugo Armando[USA] [yr|ev],6-4 6-4 6-3,1.24,27.2%,52.2%,83.3%,47.7%,3/5,3.6%,60.7%,70.6%,39.4%,4/9,1:38
R128,12,(12)Arnaud Clement[FRA] [yr|ev],d.,45,Galo Blanco[ESP] [yr|ev],6-2 4-6 6-3 6-4,1.19,9.9%,56.5%,70.3%,54.4%,3/6,3.6%,62.1%,63.2%,45.3%,12/18,2:45
R128,96,Jan Siemerink[NED] [yr|ev],d.,94,Jiri Vanek[CZE] [yr|ev],7-6(5) 4-6 6-0 6-4,1.15,20.1%,45.5%,75.4%,52.1%,6/11,8.1%,58.1%,63.9%,48.1%,7/15,2:41
R128,66,Fernando Vicente[ESP] [yr|ev],d.,42,Andreas Vinciguerra[SWE] [yr|ev],7-6(8) 6-3 7-6(6),1.14,11.0%,59.3%,75.7%,54.2%,5/7,1.8%,54.4%,71.0%,51.9%,8/11,2:18
R128,17,(17)Carlos Moya[ESP] [yr|ev],d.,192,(WC)Mardy Fish[USA] [yr|ev],6-3 7-6(3) 6-3,1.34,14.3%,50.0%,83.7%,61.2%,4/5,11.6%,52.6%,76.0%,48.9%,6/9,1:53
R128,31,(31)Nicolas Escude[FRA] [yr|ev],d.,67,Hyung Taik Lee[KOR] [yr|ev],6-2 6-1 6-2,1.63,8.5%,59.8%,75.5%,51.5%,6/6,4.9%,59.0%,55.6%,28.0%,1/8,1:35
R128,80,(Q)David Nalbandian[ARG] [yr|ev],d.,1259,(WC)Alex Bogomolov Jr[RUS] [yr|ev],6-1 3-6 6-4 6-4,1.34,7.7%,58.7%,82.0%,48.8%,6/9,2.7%,56.6%,65.6%,46.9%,6/12,2:13
R128,120,(Q)George Bastl[SUI] [yr|ev],d.,64,David Prinosil[GER] [yr|ev],6-4 6-2 6-4,1.38,13.1%,70.2%,71.2%,44.0%,3/6,7.8%,48.9%,56.8%,41.3%,7/14,1:51
R128,7,(7)Yevgeny Kafelnikov[RUS] [yr|ev],d.,68,Michel Kratochvil[SUI] [yr|ev],1-6 6-1 5-7 6-4 6-4,1.03,12.7%,46.0%,77.6%,47.1%,3/10,8.9%,54.8%,77.0%,39.3%,10/18,2:39
R128,4,(4)Lleyton Hewitt[AUS] [yr|ev],d.,81,Magnus Gustafsson[SWE] [yr|ev],6-3 6-2 7-5,1.50,4.5%,55.1%,77.6%,52.5%,2/5,5.6%,58.4%,57.7%,37.8%,5/12,2:06
R128,95,(WC)James Blake[USA] [yr|ev],d.,89,David Sanchez[ESP] [yr|ev],6-3 6-4 6-2,1.63,5.5%,63.0%,73.9%,63.0%,1/3,1.0%,53.1%,65.4%,34.8%,7/13,1:42
R128,75,Andrei Stoliarov[RUS] [yr|ev],d.,92,Marc Rosset[SUI] [yr|ev],6-2 7-6(5) 7-5,1.43,8.4%,56.8%,88.9%,56.1%,1/1,21.0%,62.9%,75.8%,43.6%,3/6,1:53
R128,25,(25)Albert Portas[ESP] [yr|ev],d.,197,(Q)Cristiano Caratti[ITA] [yr|ev],6-1 6-4 7-6(4),1.25,12.7%,46.1%,87.2%,52.7%,5/6,4.3%,60.9%,64.3%,55.6%,4/8,2:00
R128,199,(Q)Bjorn Phau[GER] [yr|ev],d.,23,(19)Thomas Enqvist[SWE] [yr|ev],6-3 4-6 6-3 6-4,1.16,12.3%,50.8%,77.4%,48.3%,6/10,5.9%,54.6%,72.3%,38.9%,6/13,2:25
R128,41,Jiri Novak[CZE] [yr|ev],d.,134,(Q)Ivo Heuberger[SUI] [yr|ev],6-2 6-3 6-4,1.56,5.4%,63.5%,72.3%,63.0%,3/5,5.7%,55.2%,60.3%,40.4%,6/13,1:44
R128,63,Felix Mantilla[ESP] [yr|ev],d.,77,Jose Acasuso[ARG] [yr|ev],6-3 6-3 6-4,1.48,8.2%,47.9%,77.1%,65.8%,2/4,11.3%,46.3%,75.7%,41.9%,5/11,1:31
R128,15,(16)Tommy Haas[GER] [yr|ev],d.,178,(Q)John Van Lottum[NED] [yr|ev],6-2 6-2 7-6(5),1.44,18.6%,62.8%,77.8%,46.9%,3/6,7.4%,46.3%,65.9%,39.2%,6/13,2:02
R128,11,(11)Alex Corretja[ESP] [yr|ev],d.,93,Raemon Sluiter[NED] [yr|ev],7-6(4) 6-7(4) 6-4 6-2,1.32,9.2%,54.9%,78.2%,60.9%,8/8,7.3%,56.1%,71.7%,47.2%,13/16,3:36
R128,47,Jerome Golmard[FRA] [yr|ev],d.,140,(Q)Cyril Saulnier[FRA] [yr|ev],7-5 3-6 6-3 6-4,1.37,19.8%,65.3%,81.8%,65.7%,0/1,14.2%,55.8%,82.1%,49.1%,6/9,2:27
R128,223,(Q)Jack Brasington[USA] [yr|ev],d.,108,Gianluca Pozzi[ITA] [yr|ev],6-3 6-4 2-6 3-6 7-6(6),0.90,5.5%,53.0%,78.2%,46.8%,13/17,9.4%,45.0%,82.1%,54.9%,11/14,3:21
R128,18,(18)Andy Roddick[USA] [yr|ev],d.,121,Slava Dosedel[CZE] [yr|ev],6-4 6-1 6-2,2.28,25.0%,58.8%,80.0%,78.6%,1/1,2.0%,49.0%,65.3%,41.2%,13/18,1:46
R128,34,(32)Todd Martin[USA] [yr|ev],d.,85,Michael Russell[USA] [yr|ev],6-4 6-4 7-5,1.33,13.3%,59.2%,74.1%,55.0%,3/5,2.5%,63.6%,58.4%,50.0%,5/10,2:13
R128,39,Tommy Robredo[ESP] [yr|ev],d.,74,Olivier Rochus[BEL] [yr|ev],7-6(4) 6-2 7-6(8),0.99,11.2%,67.2%,70.0%,52.3%,12/15,3.0%,61.6%,70.5%,55.3%,3/8,2:14
R128,78,Vladimir Voltchkov[BLR] [yr|ev],d.,36,Wayne Ferreira[RSA] [yr|ev],4-6 6-3 7-6(5) 1-6 6-4,1.04,11.5%,59.5%,81.8%,48.3%,8/12,16.8%,56.8%,79.5%,50.7%,10/12,2:51
R128,5,(5)Juan Carlos Ferrero[ESP] [yr|ev],d.,82,Arnaud Di Pasquale[FRA] [yr|ev],1-6 6-3 2-6 7-6(2) 6-0,1.10,5.5%,63.0%,62.5%,53.2%,0/7,5.2%,61.4%,67.0%,35.6%,9/16,3:17
R128,103,Mariano Zabaleta[ARG] [yr|ev],d.,8,(8)Sebastien Grosjean[FRA] [yr|ev],6-4 6-3 6-4,1.52,9.1%,55.8%,81.4%,55.9%,3/5,5.1%,49.5%,73.5%,36.0%,7/13,1:49
R128,132,(WC)Taylor Dent[USA] [yr|ev],d.,125,Karim Alami[MAR] [yr|ev],6-3 6-4 6-4,1.19,8.6%,44.8%,83.0%,53.4%,4/5,3.4%,63.6%,69.6%,43.8%,10/14,1:53
R128,51,Jonas Bjorkman[SWE] [yr|ev],d.,61,Juan Balcells[ESP] [yr|ev],7-6(3) 6-2 6-2,1.37,3.0%,59.4%,76.7%,53.7%,5/6,3.1%,64.3%,58.7%,48.6%,6/11,1:59
R128,30,(30)Greg Rusedski[GBR] [yr|ev],d.,49,Younes El Aynaoui[MAR] [yr|ev],6-7(4) 7-5 6-4 6-3,1.78,15.2%,64.3%,86.1%,72.5%,0/0,7.8%,71.3%,68.5%,62.2%,4/7,2:28
R128,20,(21)Fabrice Santoro[FRA] [yr|ev],d.,182,Magnus Larsson[SWE] [yr|ev],7-5 6-4 6-7(6) 7-6(6),1.07,7.8%,56.9%,75.9%,56.1%,10/13,8.0%,62.0%,76.5%,46.2%,1/6,3:05
R128,43,Xavier Malisse[BEL] [yr|ev],d.,262,Kenneth Carlsen[DEN] [yr|ev],6-1 4-6 3-6 2-1 RET,1.11,12.8%,61.6%,81.1%,39.4%,4/8,9.7%,50.5%,70.2%,52.2%,7/11,2:03
R128,87,Fernando Meligeni[BRA] [yr|ev],d.,109,Nikolay Davydenko[RUS] [yr|ev],2-6 6-2 6-3 6-4,1.29,3.8%,58.7%,78.7%,58.1%,7/9,2.8%,49.5%,77.4%,46.3%,6/10,2:16
R128,9,(9)Tim Henman[GBR] [yr|ev],d.,107,(Q)Jan Vacek[CZE] [yr|ev],6-3 6-2 6-7(5) 3-6 6-3,1.19,3.5%,58.8%,74.0%,50.0%,14/18,4.6%,58.3%,62.7%,49.3%,13/20,3:52
R128,14,(14)Thomas Johansson[SWE] [yr|ev],d.,116,German Puentes[ESP] [yr|ev],6-1 6-2 6-2,9.04,15.7%,58.8%,93.3%,95.2%,0/0,5.1%,59.5%,51.1%,40.6%,8/14,1:01
R128,57,Andrea Gaudenzi[ITA] [yr|ev],d.,100,Alexandre Simoni[BRA] [yr|ev],6-4 7-6(3) 7-6(4),1.16,7.0%,57.0%,84.6%,55.1%,6/6,17.1%,56.8%,82.5%,47.9%,7/8,2:25
R128,56,Marcelo Rios[CHI] [yr|ev],d.,73,Markus Hipfl[AUT] [yr|ev],3-6 7-5 6-2 6-0,1.41,11.0%,55.0%,71.7%,59.2%,12/14,4.5%,53.7%,65.3%,37.1%,12/19,2:29
R128,21,(22)Andrei Pavel[ROU] [yr|ev],d.,171,(Q)Eric Taino[PHI] [yr|ev],6-4 5-7 6-2 6-2,1.49,17.1%,75.2%,74.7%,69.2%,1/2,9.3%,55.9%,68.2%,50.0%,4/9,2:09
