Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,28,(24)Casper Ruud[NOR] [yr|ev],d.,49,Jordan Thompson[AUS] [yr|ev],6-3 6-3 2-1 RET,1.96,6.6%,68.9%,83.3%,63.2%,3/3,7.0%,63.4%,57.8%,50.0%,1/4,1:32,2
R128,53,Tommy Paul[USA] [yr|ev],d.,40,Nikoloz Basilashvili[GEO] [yr|ev],6-4 7-6(0) 6-4,1.29,10.8%,71.6%,71.2%,51.7%,7/10,2.8%,57.5%,62.3%,46.7%,9/14,2:10,9
R128,121,(WC)Christopher Oconnell[AUS] [yr|ev],d.,37,Jan Lennard Struff[GER] [yr|ev],7-6(2) 7-6(5) 6-1,1.22,9.3%,58.3%,87.3%,51.1%,6/6,14.0%,60.0%,81.7%,42.5%,2/4,2:02,53
R128,85,Radu Albot[MDA] [yr|ev],d.,13,(12)Roberto Bautista Agut[ESP] [yr|ev],6-7(1) 6-0 6-4 7-6(5),1.30,8.5%,60.5%,75.6%,47.1%,4/8,5.1%,66.2%,58.9%,43.5%,6/14,3:15,39
R128,113,(WC)Alexei Popyrin[AUS] [yr|ev],d.,15,(13)David Goffin[BEL] [yr|ev],3-6 6-4 6-7(4) 7-6(6) 6-3,1.11,7.5%,59.1%,71.3%,56.9%,4/9,4.4%,59.4%,71.0%,47.9%,7/13,3:43,23
R128,91,Lloyd Harris[RSA] [yr|ev],d.,188,(LL)Mikael Torpegaard[DEN] [yr|ev],4-6 6-3 6-2 6-2,1.72,22.1%,68.4%,80.0%,70.0%,4/5,5.8%,53.4%,65.5%,54.2%,6/11,2:25,31
R128,192,Mackenzie Mcdonald[USA] [yr|ev],d.,82,Marco Cecchinato[ITA] [yr|ev],3-6 6-3 6-2 6-2,1.43,14.7%,65.3%,79.0%,54.5%,5/7,2.6%,64.9%,68.9%,37.5%,5/11,2:12,37
R128,25,(22)Borna Coric[CRO] [yr|ev],d.,44,Guido Pella[ARG] [yr|ev],6-3 7-6(5) 7-5,1.52,24.5%,70.2%,78.8%,64.3%,1/3,3.7%,62.0%,70.1%,46.3%,7/11,2:23,12
R128,33,(28)Filip Krajinovic[SRB] [yr|ev],d.,197,(LL)Robin Haase[NED] [yr|ev],7-6(4) 6-3 4-6 6-2,1.27,12.5%,66.1%,82.4%,55.3%,0/2,14.2%,60.4%,70.3%,59.5%,3/7,2:14,26
R128,59,Pablo Andujar[ESP] [yr|ev],d.,207,(Q)Quentin Halys[FRA] [yr|ev],6-4 7-5 7-5,1.48,2.1%,73.7%,77.1%,48.0%,2/4,16.0%,55.7%,71.2%,34.0%,7/12,2:14,32
R128,99,Roberto Carballes Baena[ESP] [yr|ev],d.,94,Attila Balazs[HUN] [yr|ev],7-5 3-6 6-2 6-3,1.81,8.4%,73.7%,81.4%,64.0%,2/4,4.4%,52.9%,69.4%,45.3%,14/19,2:38,49
R128,4,(4)Daniil Medvedev[RUS] [yr|ev],d.,63,Vasek Pospisil[CAN] [yr|ev],6-2 6-2 6-4,1.70,10.8%,67.6%,78.0%,66.7%,1/1,7.7%,57.7%,71.1%,36.4%,4/9,1:47,1
R128,6,(5)Stefanos Tsitsipas[GRE] [yr|ev],d.,66,Gilles Simon[FRA] [yr|ev],6-1 6-2 6-1,2.61,1.8%,58.9%,81.8%,73.9%,0/0,0.0%,66.2%,57.8%,17.4%,3/10,1:32,3
R128,267,(WC)Thanasi Kokkinakis[AUS] [yr|ev],d.,97,Soon Woo Kwon[KOR] [yr|ev],6-4 6-1 6-1,2.20,30.6%,66.1%,82.9%,71.4%,1/1,3.2%,55.6%,60.0%,46.4%,1/7,1:33,65
R128,141,(Q)Carlos Alcaraz[ESP] [yr|ev],d.,151,(Q)Botic Van De Zandschulp[NED] [yr|ev],6-1 6-4 6-4,1.52,2.4%,57.1%,77.1%,63.9%,3/4,4.4%,54.4%,71.4%,39.0%,7/12,1:54,1
R128,95,Mikael Ymer[SWE] [yr|ev],d.,30,(26)Hubert Hurkacz[POL] [yr|ev],3-6 6-3 3-6 7-5 6-3,0.84,3.8%,75.5%,65.5%,44.4%,13/17,14.1%,70.4%,70.5%,57.5%,3/8,3:44,50
R128,20,(19)Karen Khachanov[RUS] [yr|ev],d.,196,(WC)Aleksandar Vukic[AUS] [yr|ev],6-3 6-7(4) 7-6(2) 6-4,1.09,6.8%,57.5%,79.8%,53.2%,7/9,11.5%,56.5%,77.0%,50.9%,8/12,3:06,8
R128,73,Ricardas Berankis[LTU] [yr|ev],d.,144,(WC)Sumit Nagal[IND] [yr|ev],6-2 7-5 6-3,1.25,1.9%,62.3%,72.7%,47.5%,9/11,2.0%,77.6%,59.2%,36.4%,8/14,2:10,50
R128,199,(Q)Tomas Machac[CZE] [yr|ev],d.,181,(Q)Mario Vilella Martinez[ESP] [yr|ev],6-7(5) 7-5 6-0 3-0 RET,1.58,11.2%,65.3%,79.7%,55.9%,5/6,11.7%,50.0%,68.3%,41.7%,6/12,2:32,20
R128,10,(9)Matteo Berrettini[ITA] [yr|ev],d.,81,Kevin Anderson[RSA] [yr|ev],7-6(9) 7-5 6-3,1.86,14.7%,75.8%,88.9%,65.2%,3/3,16.1%,75.9%,71.8%,59.3%,5/7,2:23,6
R128,17,(16)Fabio Fognini[ITA] [yr|ev],d.,84,Pierre Hugues Herbert[FRA] [yr|ev],6-4 6-2 6-3,1.37,2.6%,55.1%,79.1%,60.0%,0/0,10.7%,46.4%,71.8%,48.9%,6/11,1:54,9
R128,78,Salvatore Caruso[ITA] [yr|ev],d.,139,(Q)Henri Laaksonen[SUI] [yr|ev],6-2 6-4 6-3,1.56,6.8%,62.2%,80.4%,46.4%,2/4,8.1%,57.6%,64.9%,28.6%,11/18,1:47,76
R128,72,Pablo Cuevas[URU] [yr|ev],d.,108,Andreas Seppi[ITA] [yr|ev],6-4 4-6 6-2 6-2,1.37,9.9%,61.4%,79.0%,59.0%,1/3,6.7%,51.0%,66.0%,54.9%,0/6,2:20,19
R128,23,(21)Alex De Minaur[AUS] [yr|ev],d.,51,Tennys Sandgren[USA] [yr|ev],7-5 6-1 6-1,2.53,6.3%,67.2%,86.0%,71.4%,0/0,12.1%,53.5%,64.2%,39.1%,6/12,1:48,6
R128,69,Cameron Norrie[GBR] [yr|ev],d.,26,(30)Daniel Evans[GBR] [yr|ev],6-4 4-6 6-4 7-5,1.28,6.8%,68.4%,71.3%,59.5%,3/6,6.0%,62.9%,65.3%,46.4%,11/16,3:27,8
R128,183,(Q)Roman Safiullin[RUS] [yr|ev],d.,110,Ilya Ivashka[BLR] [yr|ev],6-4 6-3 6-4,1.28,13.0%,60.9%,76.8%,41.7%,7/10,5.6%,56.2%,62.0%,41.0%,9/15,2:06,36
R128,177,(Q)Michael Mmoh[USA] [yr|ev],d.,202,(Q)Viktor Troicki[SRB] [yr|ev],7-6(3) 6-7(3) 3-6 7-6(3) 7-5,0.94,4.9%,66.3%,69.7%,40.3%,7/13,9.0%,68.5%,64.8%,57.1%,5/11,4:06,81
R128,2,(2)Rafael Nadal[ESP] [yr|ev],d.,56,Laslo Djere[SRB] [yr|ev],6-3 6-4 6-1,1.65,6.9%,66.7%,83.3%,45.8%,4/5,5.3%,54.7%,63.4%,38.2%,5/11,1:52,1
