Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Illya Marchenko,UKR,4,888,78.3%,33.3%,24,5.8%,33,8.0%,49.5%,75.6%,49.8%,62.6%,34,55.9%,41.8%,49,44.9%,51.5%,1.12,10:15
20,John Isner,USA,3,783,89.2%,12.3%,100,26.5%,17,4.5%,60.3%,83.8%,54.0%,72.0%,19,63.2%,31.4%,21,38.1%,51.0%,1.12,9:03
,Pablo Carreno Busta,ESP,3,726,72.7%,39.3%,20,5.6%,12,3.4%,54.5%,70.3%,46.6%,59.5%,33,54.5%,44.6%,45,48.9%,51.9%,1.10,8:20
,Joao Sousa,POR,3,590,76.1%,37.8%,3,1.0%,14,4.7%,65.4%,67.0%,51.0%,61.5%,37,70.3%,42.6%,33,51.5%,52.2%,1.10,6:34
Q,Jared Donaldson,USA,3,634,83.7%,28.0%,29,9.3%,12,3.8%,47.8%,73.8%,56.4%,64.7%,20,60.0%,38.8%,26,53.8%,51.6%,1.10,6:59
,Nicolas Mahut,FRA,3,506,80.5%,23.8%,22,9.1%,8,3.3%,51.9%,72.2%,55.6%,64.2%,22,63.6%,39.5%,24,41.7%,51.4%,1.10,5:40
Q,Ryan Harrison,USA,3,777,76.4%,33.3%,25,6.4%,27,6.9%,56.0%,74.0%,45.9%,61.6%,44,70.5%,41.7%,44,40.9%,51.7%,1.09,8:47
8,Dominic Thiem,AUT,4,819,76.9%,31.7%,31,7.6%,11,2.7%,62.9%,66.8%,53.0%,61.7%,38,60.5%,41.3%,43,46.5%,51.4%,1.08,9:02
,Jeremy Chardy,FRA,2,471,78.4%,29.7%,27,11.5%,14,6.0%,60.3%,73.0%,48.4%,63.2%,20,60.0%,39.7%,23,47.8%,51.4%,1.08,5:00
,Janko Tipsarevic,SRB,2,546,77.3%,25.0%,22,7.9%,17,6.1%,47.8%,79.7%,49.0%,63.7%,19,47.4%,39.2%,19,57.9%,51.6%,1.08,6:39
,Paolo Lorenzi,ITA,3,749,72.4%,36.8%,6,1.5%,17,4.4%,56.3%,68.0%,47.1%,58.9%,38,57.9%,44.4%,36,58.3%,51.9%,1.08,9:55
30,Gilles Simon,FRA,2,507,67.6%,36.8%,5,2.0%,10,3.9%,59.8%,60.1%,52.4%,57.0%,22,45.5%,45.8%,23,60.9%,51.5%,1.07,6:45
5,Milos Raonic,CAN,2,499,78.4%,18.9%,33,13.8%,19,7.9%,56.1%,74.6%,53.3%,65.3%,21,61.9%,37.3%,28,25.0%,50.7%,1.07,5:20
,Jiri Vesely,CZE,2,337,56.0%,44.0%,6,4.0%,9,6.0%,58.3%,59.1%,49.2%,55.0%,19,42.1%,47.8%,29,37.9%,51.0%,1.06,3:47
,Kyle Edmund,GBR,4,757,82.0%,25.0%,36,9.3%,16,4.1%,56.3%,74.8%,50.9%,64.3%,31,64.5%,37.8%,33,45.5%,51.4%,1.06,8:42
21,Ivo Karlovic,CRO,4,954,94.7%,7.9%,120,25.3%,26,5.5%,65.2%,82.5%,54.5%,72.8%,19,78.9%,29.0%,20,30.0%,50.7%,1.06,10:09
,Evgeny Donskoy,RUS,1,319,82.6%,20.8%,8,5.1%,5,3.2%,55.4%,69.0%,57.1%,63.7%,14,71.4%,38.3%,17,29.4%,50.8%,1.05,3:12
11,David Ferrer,ESP,3,549,72.1%,33.3%,11,4.2%,16,6.1%,58.0%,69.9%,46.8%,60.2%,29,58.6%,41.4%,28,50.0%,50.5%,1.04,6:28
,Daniel Evans,GBR,3,852,82.8%,25.0%,9,2.1%,25,5.7%,57.3%,70.8%,53.2%,63.3%,39,71.8%,38.2%,34,47.1%,51.1%,1.04,9:41
,Gastao Elias,POR,1,290,72.7%,26.1%,7,4.9%,6,4.2%,55.2%,69.6%,50.0%,60.8%,12,50.0%,40.8%,11,54.5%,50.7%,1.04,3:20
22,Grigor Dimitrov,BUL,4,878,74.6%,28.4%,21,4.7%,26,5.8%,61.3%,71.1%,44.8%,60.9%,33,48.5%,40.6%,50,38.0%,50.9%,1.04,9:59
,Borna Coric,CRO,1,50,100.0%,25.0%,0,0.0%,4,17.4%,65.2%,66.7%,50.0%,60.9%,2,100.0%,40.7%,2,50.0%,50.0%,1.04,0:31
,Vasek Pospisil,CAN,2,356,86.2%,25.0%,20,10.3%,13,6.7%,53.1%,78.6%,48.4%,64.4%,17,76.5%,36.4%,12,58.3%,51.7%,1.02,4:15
27,Alexander Zverev,GER,2,502,79.5%,17.9%,10,4.1%,16,6.6%,62.3%,71.1%,51.1%,63.5%,18,55.6%,37.2%,26,26.9%,50.0%,1.02,5:44
,Radu Albot,MDA,1,355,73.1%,25.9%,4,2.5%,10,6.2%,56.8%,71.7%,44.3%,59.9%,12,41.7%,40.9%,25,28.0%,49.6%,1.02,4:23
,Nicolas Almagro,ESP,3,605,73.9%,26.7%,21,6.9%,19,6.2%,50.0%,76.5%,48.4%,62.4%,31,61.3%,38.1%,25,48.0%,50.4%,1.01,6:27
24,Lucas Pouille,FRA,5,1284,79.4%,24.0%,60,9.3%,40,6.2%,51.6%,72.7%,51.3%,62.3%,51,58.8%,37.9%,53,45.3%,50.2%,1.01,14:54
,Donald Young,USA,2,478,78.9%,21.6%,8,3.5%,15,6.5%,62.6%,69.4%,52.3%,63.0%,17,52.9%,37.5%,20,40.0%,49.8%,1.01,4:59
,Damir Dzumhur,BIH,2,456,67.6%,26.5%,6,2.8%,7,3.3%,61.8%,59.5%,56.8%,58.5%,27,59.3%,41.0%,22,40.9%,49.1%,0.99,4:24
,Taylor Fritz,USA,1,327,72.0%,36.0%,17,10.1%,7,4.1%,56.2%,75.8%,37.8%,59.2%,20,65.0%,40.5%,15,60.0%,50.2%,0.99,3:20
,Andrey Kuznetsov,RUS,3,682,70.8%,26.5%,30,8.8%,24,7.1%,54.6%,70.3%,44.8%,58.7%,37,62.2%,40.8%,38,34.2%,49.7%,0.99,7:48
,Guido Pella,ARG,2,371,71.4%,25.0%,8,4.5%,5,2.8%,67.8%,59.2%,59.6%,59.3%,18,55.6%,39.7%,22,31.8%,49.1%,0.98,4:08
31,Albert Ramos,ESP,2,529,71.1%,28.9%,13,4.9%,11,4.2%,56.4%,67.1%,46.1%,58.0%,26,57.7%,41.1%,28,39.3%,49.5%,0.98,6:15
,Jordan Thompson,AUS,1,369,74.1%,25.0%,15,8.0%,8,4.3%,51.9%,71.1%,51.1%,61.5%,20,65.0%,37.9%,15,46.7%,49.9%,0.98,4:11
,John Millman,AUS,1,287,70.8%,25.0%,8,5.7%,1,0.7%,58.9%,66.3%,53.4%,61.0%,17,58.8%,38.4%,11,54.5%,49.5%,0.98,3:05
,Dudi Sela,ISR,1,263,59.1%,36.4%,3,2.5%,10,8.4%,53.8%,67.2%,41.8%,55.5%,13,30.8%,43.1%,17,47.1%,48.7%,0.97,3:02
Q,Alessandro Giannessi,ITA,2,457,69.7%,23.5%,9,4.2%,16,7.5%,67.0%,66.9%,47.1%,60.4%,23,56.5%,38.4%,28,28.6%,48.6%,0.97,5:16
,Teymuraz Gabashvili,RUS,1,398,63.0%,32.1%,7,3.4%,19,9.1%,46.2%,66.7%,49.1%,57.2%,25,60.0%,41.6%,20,45.0%,49.7%,0.97,4:47
,Federico Delbonis,ARG,2,536,76.2%,23.8%,14,5.3%,10,3.8%,58.9%,68.4%,52.8%,62.0%,28,64.3%,37.0%,19,52.6%,49.3%,0.97,6:32
,Frances Tiafoe,USA,1,297,84.0%,15.4%,4,2.6%,5,3.3%,68.6%,73.3%,58.3%,68.6%,9,55.6%,30.6%,11,36.4%,50.2%,0.97,3:27
16,Feliciano Lopez,ESP,2,280,68.2%,18.2%,16,11.5%,7,5.0%,52.5%,79.5%,39.4%,60.4%,9,22.2%,38.3%,16,25.0%,49.3%,0.97,3:10
Q,Mischa Zverev,GER,2,403,70.0%,16.7%,6,3.0%,10,5.0%,63.2%,66.9%,48.6%,60.2%,16,43.8%,38.1%,12,41.7%,49.1%,0.96,4:10
,Thomaz Bellucci,BRA,1,269,73.7%,15.8%,8,6.2%,10,7.7%,46.9%,78.7%,44.9%,60.8%,17,70.6%,37.4%,10,30.0%,48.7%,0.95,2:56
32,Benoit Paire,FRA,2,485,72.5%,24.4%,22,8.8%,13,5.2%,50.0%,68.0%,54.4%,61.2%,23,52.2%,37.0%,26,38.5%,49.5%,0.95,4:48
Q,Marco Chiudinelli,SUI,2,509,70.7%,23.8%,12,4.5%,12,4.5%,52.4%,73.6%,47.2%,61.0%,24,50.0%,37.2%,17,58.8%,49.7%,0.95,6:07
,James Duckworth,AUS,2,574,81.8%,18.2%,22,7.2%,11,3.6%,50.2%,75.3%,51.0%,63.2%,37,78.4%,34.8%,17,47.1%,50.0%,0.95,6:08
Q,Saketh Myneni,IND,1,337,56.0%,44.0%,13,7.0%,2,1.1%,57.0%,61.3%,40.0%,52.2%,29,62.1%,45.0%,19,57.9%,49.0%,0.94,3:47
,Mackenzie Mcdonald,USA,1,280,68.2%,18.2%,4,3.2%,4,3.2%,52.4%,68.2%,48.3%,58.7%,13,46.2%,39.0%,20,20.0%,47.9%,0.94,3:06
,Fabio Fognini,ITA,2,701,62.0%,32.0%,21,6.1%,25,7.2%,51.6%,63.7%,47.6%,55.9%,40,52.5%,41.2%,41,39.0%,48.5%,0.94,8:12
18,Pablo Cuevas,URU,2,501,69.2%,30.8%,18,6.6%,15,5.5%,60.1%,65.6%,50.9%,59.8%,26,53.8%,37.4%,22,54.5%,49.5%,0.93,5:26
Q,Steve Darcis,BEL,2,615,79.2%,14.9%,12,4.0%,8,2.6%,54.8%,75.9%,51.8%,65.0%,20,50.0%,32.4%,24,29.2%,48.5%,0.93,7:05
,Lukas Lacko,SVK,1,235,73.7%,25.0%,15,12.1%,7,5.6%,53.2%,66.7%,48.3%,58.1%,10,50.0%,38.7%,7,71.4%,48.9%,0.92,2:56
,Ernesto Escobedo,MEX,2,447,75.0%,17.1%,14,6.3%,7,3.1%,52.7%,66.1%,54.7%,60.7%,23,60.9%,36.3%,18,33.3%,48.5%,0.92,5:21
,Viktor Troicki,SRB,2,564,69.0%,22.0%,28,9.4%,11,3.7%,59.4%,66.1%,44.6%,57.4%,37,64.9%,39.1%,19,47.4%,48.8%,0.92,6:41
,Malek Jaziri,TUN,1,274,68.4%,20.0%,8,6.2%,9,6.9%,43.1%,75.0%,45.9%,58.5%,14,57.1%,38.2%,14,28.6%,47.8%,0.92,2:52
,Robin Haase,NED,1,312,76.0%,16.0%,16,10.4%,10,6.5%,57.8%,71.9%,50.8%,63.0%,11,45.5%,34.2%,12,33.3%,48.4%,0.92,3:08
,Jan Lennard Struff,GER,1,254,61.9%,27.3%,8,6.3%,18,14.2%,48.0%,68.9%,45.5%,56.7%,14,42.9%,39.4%,12,50.0%,48.0%,0.91,2:39
,Ricardas Berankis,LTU,2,444,69.7%,21.2%,8,3.4%,15,6.4%,59.4%,63.3%,51.6%,58.5%,23,56.5%,37.6%,23,30.4%,48.6%,0.91,4:47
Q,Jan Satral,CZE,2,475,78.4%,21.1%,20,7.7%,9,3.4%,56.7%,70.3%,49.6%,61.3%,32,75.0%,35.0%,15,53.3%,49.5%,0.91,5:04
,Marcel Granollers,ESP,2,416,73.3%,16.1%,8,3.7%,6,2.8%,50.0%,69.4%,51.9%,60.6%,20,60.0%,36.0%,18,27.8%,48.8%,0.91,5:09
,Julien Benneteau,FRA,1,275,66.7%,23.8%,10,7.0%,15,10.6%,53.5%,71.1%,40.9%,57.0%,16,56.3%,39.1%,11,45.5%,48.4%,0.91,3:21
,Dusan Lajovic,SRB,1,287,68.2%,22.7%,2,1.4%,5,3.6%,73.6%,63.1%,45.9%,58.6%,17,58.8%,36.7%,14,35.7%,47.4%,0.89,2:38
,Stephane Robert,FRA,1,231,61.1%,22.2%,6,5.4%,8,7.2%,39.6%,65.9%,46.3%,54.1%,14,50.0%,40.8%,11,36.4%,47.2%,0.89,2:23
,Andreas Seppi,ITA,2,391,60.0%,29.0%,11,5.5%,10,5.0%,51.8%,62.1%,42.7%,52.8%,23,47.8%,42.2%,21,42.9%,47.6%,0.89,4:40
,Horacio Zeballos,ARG,2,389,87.5%,9.7%,18,8.7%,16,7.7%,58.7%,82.0%,46.5%,67.3%,15,73.3%,28.7%,6,50.0%,49.4%,0.88,3:59
,Bjorn Fratangelo,USA,1,177,71.4%,6.7%,5,6.0%,2,2.4%,67.5%,67.9%,51.9%,62.7%,9,55.6%,33.0%,7,14.3%,46.9%,0.88,1:54
,Guillermo Garcia Lopez,ESP,1,312,61.9%,22.7%,3,2.0%,7,4.6%,55.6%,67.9%,38.8%,55.0%,16,50.0%,39.8%,15,33.3%,47.1%,0.88,3:30
,Juan Monaco,ARG,1,231,76.5%,17.6%,4,3.5%,3,2.6%,70.2%,66.3%,41.2%,58.8%,12,66.7%,35.0%,8,37.5%,46.8%,0.85,2:47
,Ivan Dodig,CRO,1,297,61.9%,18.2%,11,6.7%,12,7.4%,48.5%,68.4%,45.2%,56.4%,18,55.6%,36.6%,8,50.0%,47.5%,0.84,3:50
,Denis Kudla,USA,1,226,61.1%,33.3%,11,9.1%,11,9.1%,52.1%,69.8%,37.9%,54.5%,17,58.8%,38.1%,11,54.5%,46.9%,0.84,2:48
29,Sam Querrey,USA,1,283,71.4%,14.3%,18,13.5%,15,11.3%,46.6%,72.6%,46.5%,58.6%,10,40.0%,34.7%,9,33.3%,45.9%,0.84,3:14
,Mikhail Kukushkin,KAZ,1,223,58.8%,22.2%,7,5.8%,4,3.3%,51.7%,64.5%,44.8%,55.0%,15,53.3%,37.9%,9,44.4%,47.1%,0.84,2:14
,Alexandr Dolgopolov,UKR,1,68,60.0%,16.7%,1,2.8%,4,11.1%,47.2%,58.8%,52.6%,55.6%,3,33.3%,37.5%,1,100.0%,47.1%,0.84,0:39
19,Steve Johnson,USA,2,491,76.3%,13.2%,19,7.7%,8,3.3%,58.1%,67.8%,50.5%,60.6%,27,66.7%,33.1%,18,27.8%,46.8%,0.84,5:20
,Diego Schwartzman,ARG,1,204,68.8%,18.8%,7,7.1%,4,4.1%,56.1%,67.3%,48.8%,59.2%,8,37.5%,34.0%,7,42.9%,46.1%,0.83,2:37
Q,Guilherme Clezar,BRA,1,241,68.4%,26.3%,14,11.9%,9,7.6%,55.1%,70.8%,39.6%,56.8%,9,33.3%,35.8%,13,38.5%,46.1%,0.83,2:58
12,David Goffin,BEL,1,244,63.2%,15.8%,1,0.8%,17,13.2%,54.3%,65.7%,47.5%,57.4%,13,46.2%,34.8%,8,37.5%,46.7%,0.82,2:39
Q,Marton Fucsovics,HUN,1,199,64.3%,13.3%,5,5.2%,8,8.3%,39.6%,63.2%,51.7%,56.3%,10,50.0%,35.9%,6,33.3%,45.7%,0.82,2:14
17,Bernard Tomic,AUS,1,291,65.0%,23.8%,12,7.5%,8,5.0%,55.9%,64.4%,42.3%,54.7%,18,61.1%,36.9%,16,31.3%,46.7%,0.81,2:39
,Yen Hsun Lu,TPE,1,362,96.6%,3.4%,15,7.9%,16,8.4%,53.4%,83.3%,59.6%,72.3%,8,87.5%,22.2%,5,20.0%,48.6%,0.80,3:46
,Fernando Verdasco,ESP,1,202,87.5%,0.0%,9,8.8%,3,2.9%,59.8%,72.1%,51.2%,63.7%,5,60.0%,29.0%,4,0.0%,46.5%,0.80,2:17
,Brian Baker,USA,1,308,73.9%,8.3%,9,5.5%,12,7.3%,53.7%,77.3%,43.4%,61.6%,13,53.8%,29.9%,11,18.2%,46.8%,0.78,3:44
,Sergiy Stakhovsky,UKR,2,435,65.7%,17.6%,10,4.4%,17,7.6%,52.4%,68.6%,42.1%,56.0%,21,42.9%,34.3%,14,42.9%,45.5%,0.78,4:59
,Adrian Mannarino,FRA,1,210,53.3%,25.0%,4,3.5%,9,7.9%,56.1%,54.7%,52.0%,53.5%,17,58.8%,36.5%,9,44.4%,45.7%,0.78,2:18
,Rajeev Ram,USA,1,221,61.1%,15.8%,10,9.1%,8,7.3%,55.5%,57.4%,55.1%,56.4%,12,41.7%,34.2%,8,37.5%,45.2%,0.78,2:30
,Inigo Cervantes Huegun,ESP,1,201,66.7%,13.3%,8,8.0%,9,9.0%,51.0%,70.6%,42.9%,57.0%,11,54.5%,33.7%,5,40.0%,45.3%,0.78,2:15
Q,Thomas Fabbiano,ITA,1,226,72.2%,10.5%,0,0.0%,6,5.3%,65.8%,62.7%,48.7%,57.9%,13,61.5%,32.1%,5,40.0%,45.1%,0.76,2:29
LL,Daniel Brands,GER,1,230,78.9%,10.5%,7,5.6%,9,7.1%,55.6%,70.0%,48.2%,60.3%,12,66.7%,29.8%,4,50.0%,46.5%,0.75,2:35
,Pierre Hugues Herbert,FRA,1,258,73.7%,10.5%,9,6.5%,12,8.7%,54.3%,68.0%,44.4%,57.2%,11,54.5%,31.7%,4,50.0%,45.3%,0.74,2:47
Q,Ilya Ivashka,BLR,1,197,23.1%,30.8%,3,2.9%,4,3.8%,61.0%,45.3%,34.1%,41.0%,20,50.0%,42.4%,10,40.0%,41.6%,0.72,2:05
,Michael Mmoh,USA,1,184,53.8%,14.3%,5,5.5%,4,4.4%,67.0%,57.4%,50.0%,54.9%,16,62.5%,32.3%,5,40.0%,43.5%,0.72,1:54
,Jerzy Janowicz,POL,1,231,61.1%,11.1%,5,4.3%,13,11.1%,53.8%,63.5%,40.7%,53.0%,20,65.0%,33.3%,12,16.7%,43.3%,0.71,2:37
25,Philipp Kohlschreiber,GER,1,131,63.6%,9.1%,7,10.8%,7,10.8%,46.2%,70.0%,37.1%,52.3%,6,33.3%,33.3%,5,20.0%,42.7%,0.70,1:27
,Florian Mayer,GER,1,199,80.0%,6.3%,5,4.9%,2,1.9%,67.0%,71.0%,47.1%,63.1%,6,50.0%,25.0%,3,33.3%,44.7%,0.68,2:03
LL,Jozef Kovalik,SVK,1,140,58.3%,0.0%,3,4.8%,5,8.1%,46.8%,69.0%,48.5%,58.1%,8,37.5%,28.2%,2,0.0%,41.4%,0.67,1:36
,Yoshihito Nishioka,JPN,1,185,66.7%,12.5%,2,2.1%,5,5.2%,63.5%,63.9%,42.9%,56.3%,13,61.5%,29.2%,4,50.0%,43.2%,0.67,2:18
,Gilles Muller,LUX,1,181,80.0%,0.0%,5,5.3%,7,7.4%,45.7%,83.7%,45.1%,62.8%,8,62.5%,24.1%,2,0.0%,44.2%,0.65,2:05
,Aljaz Bedene,SLO,1,182,73.3%,6.7%,12,12.0%,3,3.0%,59.0%,59.3%,58.5%,59.0%,13,69.2%,26.8%,3,33.3%,44.5%,0.65,1:57
,Denis Istomin,UZB,1,157,41.7%,7.7%,3,3.7%,7,8.6%,63.0%,60.8%,33.3%,50.6%,12,41.7%,31.6%,5,20.0%,41.4%,0.64,2:06
,Dustin Brown,JAM,1,177,73.3%,6.3%,2,2.2%,6,6.6%,57.1%,73.1%,43.6%,60.4%,9,55.6%,24.4%,3,33.3%,42.9%,0.62,1:43
Q,Radek Stepanek,CZE,1,156,53.8%,7.7%,4,5.1%,4,5.1%,56.4%,56.8%,41.2%,50.0%,8,25.0%,30.8%,2,50.0%,40.4%,0.62,1:51
28,Martin Klizan,SVK,1,160,18.2%,18.2%,3,3.3%,13,14.4%,43.3%,48.7%,33.3%,40.0%,16,43.8%,37.1%,5,40.0%,38.8%,0.62,1:50
,Facundo Bagnis,ARG,1,127,60.0%,10.0%,4,6.1%,9,13.6%,50.0%,69.7%,33.3%,51.5%,8,50.0%,29.5%,7,14.3%,40.9%,0.61,1:29
,Rogerio Dutra Silva,BRA,1,168,57.1%,13.3%,3,3.5%,10,11.6%,44.2%,68.4%,37.5%,51.2%,14,57.1%,29.3%,4,50.0%,40.5%,0.60,1:58
,Benjamin Becker,GER,1,199,56.3%,12.5%,7,6.4%,10,9.1%,58.2%,62.5%,34.8%,50.9%,13,46.2%,29.2%,7,28.6%,41.2%,0.60,2:10
13,Richard Gasquet,FRA,1,134,50.0%,7.7%,3,4.5%,3,4.5%,51.5%,67.6%,34.4%,51.5%,7,14.3%,26.5%,1,100.0%,38.8%,0.55,1:40
Q,Christian Harrison,USA,1,127,20.0%,9.1%,2,3.4%,0,0.0%,50.0%,41.4%,31.0%,36.2%,12,33.3%,34.8%,2,50.0%,35.4%,0.55,1:29
Q,Guido Andreozzi,ARG,1,165,71.4%,6.7%,5,5.5%,7,7.7%,52.7%,66.7%,51.2%,59.3%,13,69.2%,21.6%,1,100.0%,42.4%,0.53,1:46
,Lukas Rosol,CZE,1,153,58.3%,0.0%,3,3.6%,8,9.6%,59.0%,67.3%,32.4%,53.0%,13,61.5%,24.3%,0,-,39.9%,0.52,1:51
,Carlos Berlocq,ARG,1,137,50.0%,7.7%,2,3.0%,7,10.6%,62.1%,61.0%,28.0%,48.5%,10,40.0%,26.8%,5,20.0%,37.2%,0.52,1:45
,Victor Estrella,DOM,1,125,20.0%,0.0%,3,5.0%,6,10.0%,58.3%,42.9%,36.0%,40.0%,16,50.0%,27.7%,5,0.0%,33.6%,0.46,1:17
,All Main Draw Players,,127.0,,75.4%,24.6%,,7.2%,,5.4%,56.2%,71.2%,49.4%,61.6%,,58.7%,38.4%,,41.3%,50.0%,1.00,
