Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,12,(10)Gael Monfils[FRA] [yr|ev],d.,44,Marcos Baghdatis[CYP] [yr|ev],6-3 6-2 6-3,1.35,8.8%,72.5%,66.2%,50.0%,3/5,0.0%,35.7%,44.0%,51.1%,4/11,1:58,6
R16,142,Juan Martin del Potro[ARG] [yr|ev],d.,10,(8)Dominic Thiem[AUT] [yr|ev],6-3 3-2 RET,1.41,4.0%,52.0%,80.8%,50.0%,2/3,2.2%,71.7%,57.6%,38.5%,0/3,1:12,3
R16,3,(3)Stan Wawrinka[SUI] [yr|ev],d.,63,Illya Marchenko[UKR] [yr|ev],6-4 6-1 6-7(5) 6-3,1.32,5.9%,60.7%,73.2%,56.6%,7/10,4.2%,50.0%,65.0%,46.7%,8/15,2:45,3
R16,7,(6)Kei Nishikori[JPN] [yr|ev],d.,23,(21)Ivo Karlovic[CRO] [yr|ev],6-3 6-4 7-6(4),1.53,6.5%,60.2%,83.9%,70.3%,2/2,22.3%,68.1%,76.6%,46.7%,5/7,2:01,4
R16,2,(2)Andy Murray[GBR] [yr|ev],d.,24,(22)Grigor Dimitrov[BUL] [yr|ev],6-1 6-2 6-2,1.67,12.2%,52.7%,79.5%,54.3%,5/6,2.5%,61.7%,52.0%,35.5%,4/11,2:00,1
R32,1,(1)Novak Djokovic[SRB] [yr|ev],d.,61,Mikhail Youzhny[RUS] [yr|ev],4-2 RET,5.72,0.0%,61.5%,100.0%,80.0%,0/0,8.0%,40.0%,50.0%,60.0%,1/2,0:31,1
R32,84,Kyle Edmund[GBR] [yr|ev],d.,21,(20)John Isner[USA] [yr|ev],6-4 3-6 6-2 7-6(5),0.94,10.7%,55.7%,80.8%,51.7%,6/7,24.8%,63.3%,79.7%,52.5%,1/4,2:42,14
R32,11,(9)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,35,(23)Kevin Anderson[RSA] [yr|ev],6-3 6-4 7-6(4),1.25,11.6%,58.9%,80.3%,58.7%,7/7,12.3%,59.4%,77.8%,44.2%,13/15,2:50,5
R32,27,(26)Jack Sock[USA] [yr|ev],d.,9,(7)Marin Cilic[CRO] [yr|ev],6-4 6-3 6-3,1.92,9.5%,58.1%,86.0%,71.0%,0/0,8.3%,48.6%,74.3%,48.6%,2/6,1:41,8
R32,5,(4)Rafael Nadal[ESP] [yr|ev],d.,47,Andrey Kuznetsov[RUS] [yr|ev],6-1 6-4 6-2,1.42,1.2%,64.6%,71.7%,48.3%,4/6,5.2%,49.4%,60.5%,35.9%,8/15,1:58,1
R32,25,(24)Lucas Pouille[FRA] [yr|ev],d.,17,(15)Roberto Bautista Agut[ESP] [yr|ev],3-6 7-5 2-6 7-5 6-1,0.94,8.5%,56.7%,68.8%,52.1%,10/14,2.7%,64.7%,73.2%,47.2%,8/13,3:24,10
R32,12,(10)Gael Monfils[FRA] [yr|ev],d.,48,Nicolas Almagro[ESP] [yr|ev],6-4 6-2 6-4,1.49,11.8%,56.6%,86.0%,42.4%,3/6,1.1%,50.0%,65.2%,37.0%,9/16,1:49,6
R32,44,Marcos Baghdatis[CYP] [yr|ev],d.,120,(Q)Ryan Harrison[USA] [yr|ev],6-3 7-6(4) 1-6 6-1,1.11,8.4%,43.7%,69.2%,55.2%,5/9,6.3%,58.7%,68.9%,40.4%,10/16,2:52,8
R32,10,(8)Dominic Thiem[AUT] [yr|ev],d.,39,Pablo Carreno Busta[ESP] [yr|ev],1-6 6-4 6-4 7-5,1.09,8.1%,51.9%,72.9%,47.7%,10/15,5.3%,55.7%,69.9%,41.4%,8/14,2:50,3
R32,142,Juan Martin del Potro[ARG] [yr|ev],d.,13,(11)David Ferrer[ESP] [yr|ev],7-6(3) 6-2 6-3,1.38,6.5%,56.5%,80.8%,55.0%,3/5,1.2%,60.5%,63.5%,50.0%,7/12,2:24,3
R32,63,Illya Marchenko[UKR] [yr|ev],d.,16,(14)Nick Kyrgios[AUS] [yr|ev],4-6 6-4 6-1 RET,1.32,10.4%,54.5%,81.0%,48.6%,5/7,19.1%,59.6%,60.7%,47.4%,5/10,1:55,49
R32,3,(3)Stan Wawrinka[SUI] [yr|ev],d.,64,Daniel Evans[GBR] [yr|ev],4-6 6-3 6-7(6) 7-6(8) 6-2,1.23,7.2%,60.8%,78.2%,52.3%,5/8,2.6%,55.4%,68.2%,51.2%,12/17,4:02,3
R32,7,(6)Kei Nishikori[JPN] [yr|ev],d.,42,Nicolas Mahut[FRA] [yr|ev],4-6 6-1 6-2 6-2,1.26,5.3%,46.0%,67.3%,62.3%,8/10,2.2%,51.1%,61.7%,48.9%,5/12,2:16,4
R32,23,(21)Ivo Karlovic[CRO] [yr|ev],d.,122,(Q)Jared Donaldson[USA] [yr|ev],6-4 7-6(3) 6-3,1.33,15.9%,54.5%,79.2%,70.0%,0/1,10.8%,49.5%,71.7%,61.7%,2/5,2:02,14
R32,24,(22)Grigor Dimitrov[BUL] [yr|ev],d.,36,Joao Sousa[POR] [yr|ev],6-4 6-1 3-6 6-2,1.22,6.8%,59.8%,72.9%,48.9%,7/10,0.8%,72.9%,60.5%,40.6%,11/18,2:38,3
R32,2,(2)Andy Murray[GBR] [yr|ev],d.,40,Paolo Lorenzi[ITA] [yr|ev],7-6(4) 5-7 6-2 6-3,1.30,9.5%,53.4%,79.0%,50.0%,2/6,2.1%,55.9%,61.7%,46.9%,11/18,3:16,1
R64,1,(1)Novak Djokovic[SRB] [yr|ev],d.,49,Jiri Vesely[CZE] [yr|ev],W/O,,,,,,,,,,,,,1
R64,61,Mikhail Youzhny[RUS] [yr|ev],d.,51,Guido Pella[ARG] [yr|ev],6-2 6-1 7-6(3),1.19,7.2%,52.3%,65.5%,50.9%,10/13,3.6%,67.5%,44.6%,63.0%,4/11,2:14,8
R64,21,(20)John Isner[USA] [yr|ev],d.,106,(Q)Steve Darcis[BEL] [yr|ev],6-3 6-4 6-7(10) 6-3,1.32,30.4%,56.8%,93.0%,55.6%,4/4,3.3%,61.2%,77.0%,57.4%,2/5,2:54,8
R64,84,Kyle Edmund[GBR] [yr|ev],d.,201,Ernesto Escobedo[MEX] [yr|ev],7-5 6-4 6-4,1.36,9.1%,50.5%,86.0%,55.1%,7/8,5.3%,55.8%,68.3%,50.0%,12/16,2:25,14
R64,11,(9)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,195,James Duckworth[AUS] [yr|ev],6-4 3-6 6-3 6-4,1.24,15.0%,52.2%,84.7%,50.0%,4/6,7.4%,50.3%,68.0%,52.7%,21/25,3:00,5
R64,35,(23)Kevin Anderson[RSA] [yr|ev],d.,123,Vasek Pospisil[CAN] [yr|ev],7-6(3) 6-4 6-4,1.23,16.0%,56.0%,76.8%,54.5%,2/4,11.2%,50.0%,75.9%,43.1%,11/15,2:39,5
R64,27,(26)Jack Sock[USA] [yr|ev],d.,127,(Q)Mischa Zverev[GER] [yr|ev],6-1 6-1 6-2,1.84,15.6%,68.8%,68.2%,80.0%,1/1,4.9%,64.2%,53.8%,37.9%,5/12,1:23,8
R64,9,(7)Marin Cilic[CRO] [yr|ev],d.,92,Sergiy Stakhovsky[UKR] [yr|ev],6-1 6-2 6-3,2.09,7.5%,41.8%,85.7%,69.2%,2/2,5.1%,55.1%,55.8%,42.9%,4/10,1:39,3
R64,5,(4)Rafael Nadal[ESP] [yr|ev],d.,87,Andreas Seppi[ITA] [yr|ev],6-0 7-5 6-1,1.54,2.5%,55.6%,66.7%,58.3%,5/7,3.8%,45.6%,58.3%,30.2%,4/12,2:17,1
R64,47,Andrey Kuznetsov[RUS] [yr|ev],d.,33,(31)Albert Ramos[ESP] [yr|ev],7-5 6-4 7-6(5),1.15,11.4%,60.2%,71.6%,44.9%,8/12,4.6%,56.5%,64.9%,42.1%,9/15,2:54,39
R64,25,(24)Lucas Pouille[FRA] [yr|ev],d.,144,(Q)Marco Chiudinelli[SUI] [yr|ev],4-6 3-6 7-6(6) 6-2 6-0,1.32,9.7%,56.5%,78.6%,55.6%,4/8,3.5%,52.8%,69.7%,45.6%,4/11,3:09,10
R64,17,(15)Roberto Bautista Agut[ESP] [yr|ev],d.,43,Federico Delbonis[ARG] [yr|ev],5-7 6-2 6-3 6-2,1.37,1.8%,63.3%,73.9%,50.0%,2/6,5.9%,58.0%,60.9%,40.0%,9/17,2:48,9
R64,12,(10)Gael Monfils[FRA] [yr|ev],d.,226,(Q)Jan Satral[CZE] [yr|ev],7-5 6-4 6-3,1.47,13.6%,70.5%,72.6%,76.9%,1/2,7.5%,57.0%,62.3%,60.9%,8/12,1:58,6
R64,48,Nicolas Almagro[ESP] [yr|ev],d.,20,(18)Pablo Cuevas[URU] [yr|ev],7-6(5) 6-4 7-6(9),1.24,11.7%,52.3%,84.5%,54.7%,6/9,11.0%,61.4%,67.9%,55.1%,5/9,2:24,9
R64,44,Marcos Baghdatis[CYP] [yr|ev],d.,34,(32)Benoit Paire[FRA] [yr|ev],6-2 6-4 3-6 6-4,1.37,2.1%,50.5%,79.2%,59.6%,6/9,6.8%,50.5%,63.5%,52.9%,3/9,2:10,8
R64,120,(Q)Ryan Harrison[USA] [yr|ev],d.,6,(5)Milos Raonic[CAN] [yr|ev],6-7(4) 7-5 7-5 6-1,1.12,4.1%,55.6%,74.5%,50.7%,16/19,11.8%,56.2%,67.4%,49.3%,11/18,3:37,40
R64,10,(8)Dominic Thiem[AUT] [yr|ev],d.,89,Ricardas Berankis[LTU] [yr|ev],6-4 6-3 6-2,1.49,11.3%,67.5%,72.2%,61.5%,8/9,2.2%,50.0%,53.3%,53.3%,3/9,1:55,3
R64,39,Pablo Carreno Busta[ESP] [yr|ev],d.,250,Janko Tipsarevic[SRB] [yr|ev],3-6 4-6 6-1 6-4 6-4,1.03,5.2%,54.8%,74.3%,49.2%,4/9,3.9%,49.2%,76.2%,47.7%,3/10,3:25,10
R64,142,Juan Martin del Potro[ARG] [yr|ev],d.,22,(19)Steve Johnson[USA] [yr|ev],7-6(5) 6-3 6-2,1.53,17.0%,67.0%,84.7%,48.3%,3/4,4.8%,57.1%,68.8%,44.4%,6/10,2:08,3
R64,13,(11)David Ferrer[ESP] [yr|ev],d.,38,Fabio Fognini[ITA] [yr|ev],6-0 4-6 5-7 6-1 6-4,1.21,4.8%,59.6%,71.3%,45.8%,10/16,3.2%,53.5%,60.7%,43.8%,10/20,3:25,3
R64,16,(14)Nick Kyrgios[AUS] [yr|ev],d.,71,Horacio Zeballos[ARG] [yr|ev],7-5 6-4 6-4,2.19,34.6%,61.5%,93.8%,63.3%,0/0,5.4%,59.8%,77.6%,35.6%,9/12,1:56,13
R64,63,Illya Marchenko[UKR] [yr|ev],d.,72,Damir Dzumhur[BIH] [yr|ev],6-2 6-4 6-3,1.50,4.8%,48.2%,80.0%,55.8%,2/4,1.2%,63.4%,48.1%,56.7%,5/11,1:45,49
R64,64,Daniel Evans[GBR] [yr|ev],d.,28,(27)Alexander Zverev[GER] [yr|ev],6-4 6-4 5-7 6-2,1.19,0.8%,59.1%,73.1%,53.7%,11/14,4.3%,62.9%,65.9%,46.2%,8/14,3:09,21
R64,3,(3)Stan Wawrinka[SUI] [yr|ev],d.,243,(Q)Alessandro Giannessi[ITA] [yr|ev],6-1 7-6(4) 7-5,1.31,4.0%,51.6%,81.3%,55.0%,10/11,4.7%,65.4%,60.0%,56.8%,8/12,2:28,3
R64,7,(6)Kei Nishikori[JPN] [yr|ev],d.,95,(Q)Karen Khachanov[RUS] [yr|ev],6-4 4-6 6-4 6-3,0.99,4.8%,55.6%,81.4%,41.1%,5/8,18.0%,62.2%,82.6%,33.3%,11/16,2:36,4
R64,42,Nicolas Mahut[FRA] [yr|ev],d.,70,Paul Henri Mathieu[FRA] [yr|ev],6-4 6-4 6-2,1.37,20.0%,49.4%,83.3%,60.5%,5/5,5.9%,52.9%,68.9%,52.5%,4/8,1:57,37
R64,23,(21)Ivo Karlovic[CRO] [yr|ev],d.,56,Donald Young[USA] [yr|ev],6-4 7-6(4) 6-4,1.08,19.8%,66.9%,77.8%,50.0%,6/6,0.0%,69.9%,73.6%,48.4%,3/5,2:20,14
R64,122,(Q)Jared Donaldson[USA] [yr|ev],d.,32,Viktor Troicki[SRB] [yr|ev],7-5 6-3 6-3,1.22,6.7%,48.1%,74.0%,51.9%,5/7,6.7%,61.9%,60.0%,45.0%,6/12,2:18,48
R64,36,Joao Sousa[POR] [yr|ev],d.,18,(16)Feliciano Lopez[ESP] [yr|ev],6-2 6-4 1-6 7-5,1.03,0.0%,65.3%,67.5%,51.2%,10/14,9.8%,54.5%,80.3%,37.3%,1/7,2:39,28
R64,24,(22)Grigor Dimitrov[BUL] [yr|ev],d.,55,Jeremy Chardy[FRA] [yr|ev],4-6 6-4 3-6 6-4 6-2,1.09,4.8%,61.6%,76.7%,42.9%,2/7,7.8%,61.0%,67.4%,49.1%,9/15,3:06,3
R64,40,Paolo Lorenzi[ITA] [yr|ev],d.,31,(30)Gilles Simon[FRA] [yr|ev],3-6 6-2 6-2 6-7(1) 7-6(3),1.10,0.6%,61.3%,67.0%,38.8%,7/15,0.6%,61.2%,56.9%,43.5%,9/20,4:54,33
R64,2,(2)Andy Murray[GBR] [yr|ev],d.,45,Marcel Granollers[ESP] [yr|ev],6-4 6-1 6-4,1.53,5.8%,43.0%,78.4%,65.3%,5/6,4.0%,48.5%,62.5%,49.0%,7/12,2:22,1
R128,1,(1)Novak Djokovic[SRB] [yr|ev],d.,247,Jerzy Janowicz[POL] [yr|ev],6-3 5-7 6-2 6-1,1.41,10.5%,62.3%,69.0%,62.8%,10/12,4.3%,53.8%,63.5%,40.7%,13/20,2:37,1
R128,49,Jiri Vesely[CZE] [yr|ev],d.,143,(Q)Saketh Myneni[IND] [yr|ev],7-6(5) 4-6 2-6 6-2 7-5,1.06,4.0%,58.3%,59.1%,49.2%,8/19,7.0%,57.0%,61.3%,40.0%,18/29,3:47,35
R128,51,Guido Pella[ARG] [yr|ev],d.,115,Bjorn Fratangelo[USA] [yr|ev],6-3 6-4 6-4,1.13,5.3%,68.1%,71.9%,56.7%,6/7,6.0%,67.5%,67.9%,51.9%,5/9,1:54,20
R128,61,Mikhail Youzhny[RUS] [yr|ev],d.,29,(28)Martin Klizan[SVK] [yr|ev],6-2 6-1 6-1,1.62,8.6%,55.7%,66.7%,58.1%,3/5,3.3%,43.3%,48.7%,33.3%,7/16,1:50,8
R128,21,(20)John Isner[USA] [yr|ev],d.,125,Frances Tiafoe[USA] [yr|ev],3-6 4-6 7-6(5) 6-2 7-6(3),1.03,24.3%,61.1%,79.5%,53.6%,7/11,2.6%,68.6%,73.3%,58.3%,5/9,3:27,8
R128,106,(Q)Steve Darcis[BEL] [yr|ev],d.,91,Jordan Thompson[AUS] [yr|ev],5-7 3-6 7-6(5) 6-4 7-5,1.02,4.4%,50.5%,75.0%,48.9%,8/15,8.0%,51.9%,71.1%,51.1%,13/20,4:11,38
R128,201,Ernesto Escobedo[MEX] [yr|ev],d.,99,Lukas Lacko[SVK] [yr|ev],6-4 4-6 4-6 6-3 RET,1.08,7.2%,49.5%,63.6%,58.9%,2/7,12.1%,53.2%,66.7%,48.3%,5/10,2:56,67
R128,84,Kyle Edmund[GBR] [yr|ev],d.,15,(13)Richard Gasquet[FRA] [yr|ev],6-2 6-2 6-3,1.83,14.7%,55.9%,81.6%,63.3%,0/1,4.5%,51.5%,67.6%,34.4%,1/7,1:40,14
R128,11,(9)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,133,(Q)Guido Andreozzi[ARG] [yr|ev],6-3 6-4 6-4,1.88,21.6%,59.5%,95.5%,53.3%,0/1,5.5%,52.7%,66.7%,51.2%,9/13,1:46,5
R128,195,James Duckworth[AUS] [yr|ev],d.,62,Robin Haase[NED] [yr|ev],4-6 7-5 6-3 4-6 6-3,1.08,7.0%,50.0%,82.3%,49.4%,8/12,10.4%,57.8%,71.9%,50.8%,5/11,3:08,46
R128,123,Vasek Pospisil[CAN] [yr|ev],d.,126,(LL)Jozef Kovalik[SVK] [yr|ev],6-1 6-3 6-3,1.49,9.0%,57.7%,82.2%,57.6%,2/2,4.8%,46.8%,69.0%,48.5%,3/8,1:36,25
R128,35,(23)Kevin Anderson[RSA] [yr|ev],d.,85,Yoshihito Nishioka[JPN] [yr|ev],6-3 7-5 6-4,1.50,19.1%,59.6%,83.0%,52.8%,2/4,2.1%,63.5%,63.9%,42.9%,8/13,2:18,5
R128,27,(26)Jack Sock[USA] [yr|ev],d.,53,Taylor Fritz[USA] [yr|ev],7-6(3) 7-5 3-6 1-6 6-4,1.01,12.0%,53.2%,77.4%,39.2%,6/15,10.1%,56.2%,75.8%,37.8%,13/20,3:20,8
R128,127,(Q)Mischa Zverev[GER] [yr|ev],d.,114,Pierre Hugues Herbert[FRA] [yr|ev],6-4 7-6(6) 4-6 6-0,1.35,1.7%,62.5%,76.0%,55.6%,2/4,6.5%,54.3%,68.0%,44.4%,6/11,2:47,25
R128,92,Sergiy Stakhovsky[UKR] [yr|ev],d.,60,Gastao Elias[POR] [yr|ev],6-1 3-6 2-6 6-3 7-6(4),0.96,4.1%,51.0%,76.0%,41.7%,5/11,4.9%,55.2%,69.6%,50.0%,6/12,3:20,31
R128,9,(7)Marin Cilic[CRO] [yr|ev],d.,108,Rogerio Dutra Silva[BRA] [yr|ev],6-4 7-5 6-1,1.67,14.6%,50.0%,87.8%,53.7%,2/4,3.5%,44.2%,68.4%,37.5%,8/14,1:58,3
R128,5,(4)Rafael Nadal[ESP] [yr|ev],d.,107,Denis Istomin[UZB] [yr|ev],6-1 6-4 6-2,1.56,2.6%,57.9%,81.8%,50.0%,4/5,3.7%,63.0%,60.8%,33.3%,5/12,2:06,1
R128,87,Andreas Seppi[ITA] [yr|ev],d.,52,Stephane Robert[FRA] [yr|ev],6-2 3-6 6-4 6-3,1.13,6.7%,55.8%,64.2%,52.8%,7/11,5.4%,39.6%,65.9%,46.3%,7/14,2:23,18
R128,47,Andrey Kuznetsov[RUS] [yr|ev],d.,65,Thomaz Bellucci[BRA] [yr|ev],6-4 3-6 6-1 7-6(6),1.05,8.6%,52.5%,74.0%,50.0%,7/10,6.2%,46.9%,78.7%,44.9%,12/17,2:56,39
R128,33,(31)Albert Ramos[ESP] [yr|ev],d.,248,Julien Benneteau[FRA] [yr|ev],3-6 6-3 6-3 2-6 6-1,1.10,5.3%,56.4%,69.3%,50.0%,6/11,7.0%,53.5%,71.1%,40.9%,9/16,3:21,17
R128,25,(24)Lucas Pouille[FRA] [yr|ev],d.,67,Mikhail Kukushkin[KAZ] [yr|ev],3-6 6-2 6-4 6-2,1.19,17.5%,42.7%,79.5%,49.2%,5/9,5.8%,51.7%,64.5%,44.8%,8/15,2:14,10
R128,144,(Q)Marco Chiudinelli[SUI] [yr|ev],d.,203,(Q)Guilherme Clezar[BRA] [yr|ev],2-6 7-6(6) 6-2 6-4,1.21,5.7%,52.0%,78.1%,49.2%,8/13,11.9%,55.1%,70.8%,39.6%,3/9,2:58,52
R128,43,Federico Delbonis[ARG] [yr|ev],d.,312,Brian Baker[USA] [yr|ev],3-6 6-7(6) 6-4 6-2 6-2,1.29,4.9%,59.7%,74.4%,63.8%,9/11,5.5%,53.7%,77.3%,43.4%,7/13,3:44,33
R128,17,(15)Roberto Bautista Agut[ESP] [yr|ev],d.,50,Guillermo Garcia Lopez[ESP] [yr|ev],7-5 6-1 6-7(5) 7-6(3),1.13,1.9%,67.7%,70.6%,38.5%,10/15,2.0%,55.6%,67.9%,38.8%,8/16,3:30,9
R128,12,(10)Gael Monfils[FRA] [yr|ev],d.,37,Gilles Muller[LUX] [yr|ev],6-4 6-2 7-6(5),1.54,6.9%,69.0%,83.3%,59.3%,2/2,5.3%,45.7%,83.7%,45.1%,5/8,2:05,6
R128,226,(Q)Jan Satral[CZE] [yr|ev],d.,406,Mackenzie Mcdonald[USA] [yr|ev],4-6 3-6 6-3 6-2 6-2,1.06,7.8%,56.5%,75.9%,41.8%,16/20,3.2%,52.4%,68.2%,48.3%,6/13,3:06,136
R128,48,Nicolas Almagro[ESP] [yr|ev],d.,155,(Q)Marton Fucsovics[HUN] [yr|ev],6-1 6-4 7-6(7),1.22,6.8%,47.6%,77.6%,51.9%,4/6,5.2%,39.6%,63.2%,51.7%,5/10,2:14,9
R128,20,(18)Pablo Cuevas[URU] [yr|ev],d.,80,Dudi Sela[ISR] [yr|ev],6-3 6-2 0-6 5-7 6-3,1.03,2.8%,59.0%,63.5%,47.5%,9/17,2.5%,53.8%,67.2%,41.8%,4/13,3:02,19
R128,34,(32)Benoit Paire[FRA] [yr|ev],d.,59,Dusan Lajovic[SRB] [yr|ev],6-2 2-6 3-6 7-5 6-1,1.13,10.2%,49.7%,71.2%,55.4%,9/14,1.4%,73.6%,63.1%,45.9%,10/17,2:38,18
R128,44,Marcos Baghdatis[CYP] [yr|ev],d.,90,Facundo Bagnis[ARG] [yr|ev],6-4 6-2 1-1 RET,1.64,4.9%,55.7%,76.5%,63.0%,6/7,6.1%,50.0%,69.7%,33.3%,4/8,1:29,8
R128,120,(Q)Ryan Harrison[USA] [yr|ev],d.,54,Adrian Mannarino[FRA] [yr|ev],6-4 7-6(5) 6-3,1.28,10.4%,53.1%,80.4%,44.4%,5/9,3.5%,56.1%,54.7%,52.0%,10/17,2:18,40
R128,6,(5)Milos Raonic[CAN] [yr|ev],d.,86,Dustin Brown[JAM] [yr|ev],7-5 6-3 6-4,1.62,17.4%,55.8%,87.5%,60.5%,2/3,2.2%,57.1%,73.1%,43.6%,5/9,1:43,3
R128,10,(8)Dominic Thiem[AUT] [yr|ev],d.,66,John Millman[AUS] [yr|ev],6-3 2-6 5-7 6-4 6-3,1.02,6.8%,67.8%,62.6%,59.6%,5/11,5.7%,58.9%,66.3%,53.4%,10/17,3:05,3
R128,89,Ricardas Berankis[LTU] [yr|ev],d.,68,Malek Jaziri[TUN] [yr|ev],3-6 7-6(3) 6-4 6-2,1.09,4.2%,65.3%,68.1%,50.0%,10/14,6.2%,43.1%,75.0%,45.9%,8/14,2:52,50
R128,39,Pablo Carreno Busta[ESP] [yr|ev],d.,182,(Q)Ilya Ivashka[BLR] [yr|ev],6-0 7-5 6-2,1.39,6.5%,52.2%,64.6%,50.0%,6/10,2.9%,61.0%,45.3%,34.1%,10/20,2:05,10
R128,250,Janko Tipsarevic[SRB] [yr|ev],d.,30,(29)Sam Querrey[USA] [yr|ev],7-6(4) 6-7(0) 6-3 6-3,1.19,11.3%,46.7%,82.9%,50.0%,6/9,13.5%,46.6%,72.6%,46.5%,4/10,3:14,8
R128,22,(19)Steve Johnson[USA] [yr|ev],d.,79,Evgeny Donskoy[RUS] [yr|ev],4-6 1-6 7-6(2) 6-3 6-3,0.95,9.3%,58.6%,67.4%,53.7%,12/17,5.1%,55.4%,69.0%,57.1%,10/14,3:12,21
R128,142,Juan Martin del Potro[ARG] [yr|ev],d.,69,Diego Schwartzman[ARG] [yr|ev],6-4 6-4 7-6(3),1.20,10.4%,53.8%,71.9%,59.2%,4/7,7.1%,56.1%,67.3%,48.8%,3/8,2:37,3
R128,38,Fabio Fognini[ITA] [yr|ev],d.,105,Teymuraz Gabashvili[RUS] [yr|ev],6-7(9) 3-6 7-6(5) 7-5 6-4,1.03,8.4%,50.0%,66.3%,50.5%,11/20,3.4%,46.2%,66.7%,49.1%,15/25,4:47,9
R128,13,(11)David Ferrer[ESP] [yr|ev],d.,57,Alexandr Dolgopolov[UKR] [yr|ev],6-5 RET,1.19,9.4%,43.8%,85.7%,44.4%,0/1,2.8%,47.2%,58.8%,52.6%,1/3,0:39,3
R128,16,(14)Nick Kyrgios[AUS] [yr|ev],d.,77,Aljaz Bedene[SLO] [yr|ev],6-4 6-4 6-4,1.53,17.1%,61.0%,86.0%,53.1%,2/3,12.0%,59.0%,59.3%,58.5%,9/13,1:57,13
R128,71,Horacio Zeballos[ARG] [yr|ev],d.,58,Florian Mayer[GER] [yr|ev],6-3 6-4 7-6(7),1.48,12.5%,57.3%,87.3%,58.5%,2/3,4.9%,67.0%,71.0%,47.1%,3/6,2:03,39
R128,63,Illya Marchenko[UKR] [yr|ev],d.,74,Ivan Dodig[CRO] [yr|ev],6-3 6-4 6-7(4) 7-5,1.19,5.2%,47.0%,79.4%,49.3%,4/8,6.7%,48.5%,68.4%,45.2%,10/18,3:50,49
