Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,
R32,20,Andrei Medvedev[UKR] [yr|ev],d.,102,(Q)Agustin Calleri[ARG] [yr|ev],6-3 3-6 6-4 6-3,1.23,3.7%,60.6%,72.7%,60.5%,6/9,9.0%,53.2%,78.0%,40.4%,5/10,2:16
R32,12,(12)Marat Safin[RUS] [yr|ev],d.,21,Tommy Haas[GER] [yr|ev],7-6(2) 6-3 6-3,1.53,9.7%,60.2%,76.8%,64.9%,5/6,2.0%,52.0%,68.6%,44.7%,6/10,1:57
R32,6,(6)Cedric Pioline[FRA] [yr|ev],d.,66,Albert Portas[ESP] [yr|ev],6-4 6-3 6-3,1.81,16.4%,54.8%,85.0%,63.6%,0/1,6.5%,54.3%,74.0%,33.3%,8/13,1:51
R32,5,(5)Gustavo Kuerten[BRA] [yr|ev],d.,33,Michael Chang[USA] [yr|ev],6-3 6-7(9) 6-1 6-4,1.31,15.0%,55.0%,83.3%,40.7%,1/4,2.1%,49.0%,57.1%,49.3%,9/18,2:59
R32,11,(11)Nicolas Lapentti[ECU] [yr|ev],d.,48,Wayne Ferreira[RSA] [yr|ev],5-7 6-3 7-5 6-3,1.30,7.2%,68.8%,73.3%,48.7%,3/7,2.8%,35.5%,72.0%,46.2%,12/19,3:10
R32,31,Fernando Vicente[ESP] [yr|ev],d.,13,(13)Tim Henman[GBR] [yr|ev],7-5 4-6 6-4 4-6 6-3,1.06,1.1%,77.0%,63.4%,57.5%,19/25,4.1%,55.8%,69.5%,47.7%,19/26,3:38
R32,4,(4)Yevgeny Kafelnikov[RUS] [yr|ev],d.,34,Sebastien Grosjean[FRA] [yr|ev],6-3 6-1 5-7 6-4,1.16,0.8%,54.5%,77.8%,43.3%,8/11,6.3%,62.5%,55.0%,58.3%,8/15,2:44
R32,54,Roger Federer[SUI] [yr|ev],d.,120,(Q)Michel Kratochvil[SUI] [yr|ev],7-6(5) 6-4 2-6 6-7(4) 8-6,1.12,7.8%,56.4%,74.3%,51.3%,10/16,2.8%,47.6%,66.3%,54.1%,17/23,4:25
R32,10,(10)Alex Corretja[ESP] [yr|ev],d.,36,Richard Krajicek[NED] [yr|ev],4-6 6-2 6-3 6-2,1.44,6.4%,46.8%,76.5%,67.2%,5/6,18.1%,51.4%,81.5%,35.3%,5/10,2:29
R32,16,(16)Juan Carlos Ferrero[ESP] [yr|ev],d.,26,Mariano Puerta[ARG] [yr|ev],6-2 3-2 RET,1.78,11.8%,50.0%,64.7%,76.5%,1/2,0.0%,54.8%,52.2%,42.1%,8/12,0:53
R32,25,Mark Philippoussis[AUS] [yr|ev],d.,28,Hicham Arazi[MAR] [yr|ev],6-2 6-1 3-6 6-3,1.41,12.5%,51.9%,81.5%,56.0%,4/5,3.3%,48.9%,60.0%,53.2%,6/11,2:13
R64,40,Karol Kucera[SVK] [yr|ev],d.,1,(1)Andre Agassi[USA] [yr|ev],2-6 7-5 6-1 6-0,1.20,5.3%,52.6%,68.0%,48.9%,6/11,2.4%,57.6%,63.3%,33.3%,9/18,2:00
R64,45,Franco Squillari[ARG] [yr|ev],d.,88,Jiri Vanek[CZE] [yr|ev],7-5 6-3 6-7(5) 6-4,1.07,5.5%,57.9%,64.2%,47.8%,13/19,0.0%,52.8%,65.8%,41.2%,15/24,3:19
R64,81,Jason Stoltenberg[AUS] [yr|ev],d.,75,Nicolas Massu[CHI] [yr|ev],6-3 6-1 7-5,1.35,9.6%,62.8%,76.3%,37.1%,5/8,5.4%,50.5%,53.2%,43.5%,9/17,2:11
R64,15,(15)Younes El Aynaoui[MAR] [yr|ev],d.,56,Juan Ignacio Chela[ARG] [yr|ev],6-3 6-4 6-0,1.62,13.0%,49.4%,86.8%,56.4%,1/1,11.3%,56.7%,65.5%,38.1%,13/18,1:33
R64,9,(9)Lleyton Hewitt[AUS] [yr|ev],d.,94,Markus Hantschk[GER] [yr|ev],2-6 6-3 3-6 6-2 6-3,1.11,8.6%,53.9%,75.4%,45.8%,13/18,4.5%,56.0%,65.3%,47.5%,16/22,3:25
R64,149,(Q)Attila Savolt[HUN] [yr|ev],d.,32,Stefan Koubek[AUT] [yr|ev],3-6 7-5 6-0 5-2 DEF,1.35,7.9%,48.3%,86.0%,47.8%,9/13,5.0%,55.4%,66.1%,40.0%,9/17,2:18
R64,18,Albert Costa[ESP] [yr|ev],d.,93,Hernan Gumy[ARG] [yr|ev],4-6 6-3 7-5 1-0 RET,1.05,4.6%,63.3%,60.9%,55.0%,11/16,3.6%,63.9%,67.9%,36.7%,6/13,2:38
R64,7,(7)Thomas Enqvist[SWE] [yr|ev],d.,47,Gaston Gaudio[ARG] [yr|ev],6-3 6-2 6-0,2.18,16.4%,76.1%,78.4%,68.8%,2/2,2.7%,53.3%,52.5%,42.9%,8/14,1:19
R64,3,(3)Magnus Norman[SWE] [yr|ev],d.,29,Fabrice Santoro[FRA] [yr|ev],6-1 6-4 6-2,1.76,8.5%,52.1%,89.2%,50.0%,3/5,1.0%,40.8%,57.5%,41.4%,13/20,1:59
R64,60,Sargis Sargsian[ARM] [yr|ev],d.,59,Arnaud Clement[FRA] [yr|ev],6-7(5) 6-3 2-6 6-0 6-4,1.07,3.4%,67.6%,58.0%,50.0%,17/25,2.0%,46.4%,62.9%,43.2%,15/26,3:36
R64,20,Andrei Medvedev[UKR] [yr|ev],d.,37,Marc Rosset[SUI] [yr|ev],6-1 6-2 6-2,1.81,3.8%,54.4%,81.4%,58.3%,4/4,2.6%,60.3%,48.9%,45.2%,4/10,1:29
R64,102,(Q)Agustin Calleri[ARG] [yr|ev],d.,14,(14)Dominik Hrbaty[SVK] [yr|ev],6-7(2) 6-1 6-4 6-4,1.18,8.8%,46.0%,74.6%,54.1%,9/12,4.9%,51.2%,68.3%,45.0%,15/22,2:25
R64,12,(12)Marat Safin[RUS] [yr|ev],d.,38,Andrew Ilie[AUS] [yr|ev],7-5 4-6 5-7 6-3 5-0 RET,1.11,7.1%,50.6%,65.8%,57.1%,14/18,1.3%,57.3%,67.8%,43.3%,13/20,3:00
R64,21,Tommy Haas[GER] [yr|ev],d.,74,Andrea Gaudenzi[ITA] [yr|ev],4-6 3-6 7-6(3) 7-6(4) 6-1,1.00,5.2%,49.4%,70.9%,43.2%,16/24,1.0%,57.6%,58.2%,55.6%,16/24,4:12
R64,66,Albert Portas[ESP] [yr|ev],d.,122,(Q)Juan Balcells[ESP] [yr|ev],4-6 6-3 7-5 6-3,1.25,3.5%,67.5%,71.4%,59.5%,3/7,5.7%,72.4%,62.9%,50.0%,11/18,2:11
R64,6,(6)Cedric Pioline[FRA] [yr|ev],d.,24,Patrick Rafter[AUS] [yr|ev],7-6(5) 6-3 6-4,1.31,4.3%,50.5%,83.0%,65.2%,0/0,1.1%,62.0%,70.2%,60.0%,7/9,2:21
R64,5,(5)Gustavo Kuerten[BRA] [yr|ev],d.,230,(Q)Marcelo Charpentier[ARG] [yr|ev],7-6(5) 6-2 6-2,1.38,10.6%,52.1%,81.6%,46.7%,2/4,0.8%,71.0%,53.4%,47.2%,15/21,1:58
R64,33,Michael Chang[USA] [yr|ev],d.,62,Thomas Johansson[SWE] [yr|ev],7-6(2) 7-6(5) 2-6 6-3,1.10,3.7%,55.2%,64.9%,55.0%,11/17,5.6%,38.0%,66.7%,50.0%,8/13,3:22
R64,48,Wayne Ferreira[RSA] [yr|ev],d.,295,(Q)Guillermo Coria[ARG] [yr|ev],6-3 6-1 4-6 7-5,1.36,11.0%,50.0%,80.8%,57.5%,9/11,2.4%,45.2%,68.4%,49.3%,7/13,2:17
R64,11,(11)Nicolas Lapentti[ECU] [yr|ev],d.,96,(Q)Bohdan Ulihrach[CZE] [yr|ev],7-6(4) 6-3 6-7(4) 6-3,1.06,10.6%,59.0%,69.5%,54.5%,12/14,4.4%,51.5%,71.4%,50.0%,6/10,3:21
R64,13,(13)Tim Henman[GBR] [yr|ev],d.,195,(Q)Christian Vinck[GER] [yr|ev],6-2 6-4 7-6(3),1.44,6.7%,50.0%,86.7%,53.3%,3/5,2.0%,61.8%,52.4%,64.1%,12/17,2:10
R64,31,Fernando Vicente[ESP] [yr|ev],d.,91,Ronald Agenor[USA] [yr|ev],6-1 6-0 6-3,1.44,7.8%,54.5%,66.7%,45.7%,8/11,1.3%,61.5%,41.7%,33.3%,7/17,1:39
R64,34,Sebastien Grosjean[FRA] [yr|ev],d.,123,(LL)Federico Browne[ARG] [yr|ev],6-1 6-3 2-6 6-7(6) 6-2,1.18,2.9%,68.8%,60.5%,51.9%,20/27,2.7%,61.1%,58.2%,37.9%,12/23,3:36
R64,4,(4)Yevgeny Kafelnikov[RUS] [yr|ev],d.,46,Mariano Zabaleta[ARG] [yr|ev],6-2 3-6 6-7(6) 6-4 6-4,1.03,3.2%,56.1%,75.9%,51.5%,9/12,11.3%,50.9%,71.6%,56.4%,6/12,3:31
R64,54,Roger Federer[SUI] [yr|ev],d.,69,Jan Michael Gambill[USA] [yr|ev],7-6(5) 6-3 6-3,1.18,6.5%,64.5%,70.0%,56.8%,9/10,6.1%,64.3%,65.1%,48.6%,2/6,2:12
R64,120,(Q)Michel Kratochvil[SUI] [yr|ev],d.,104,Orlin Stanoytchev[BUL] [yr|ev],6-7(6) 7-5 6-2 6-1,1.30,6.0%,66.9%,73.3%,34.0%,9/14,1.3%,69.7%,48.1%,48.9%,10/20,3:07
R64,36,Richard Krajicek[NED] [yr|ev],d.,209,(Q)Werner Eschauer[AUT] [yr|ev],7-5 6-3 7-5,1.64,17.2%,65.5%,88.2%,45.0%,1/3,1.6%,80.5%,55.3%,60.0%,13/19,2:21
R64,10,(10)Alex Corretja[ESP] [yr|ev],d.,42,Fernando Meligeni[BRA] [yr|ev],4-6 6-3 6-3 4-6 6-3,1.20,6.8%,49.6%,80.3%,46.3%,7/13,4.7%,53.8%,65.9%,43.6%,16/25,3:36
R64,16,(16)Juan Carlos Ferrero[ESP] [yr|ev],d.,55,Slava Dosedel[CZE] [yr|ev],1-6 2-6 6-2 6-4 6-4,0.98,3.0%,59.8%,63.3%,34.8%,14/23,2.0%,65.8%,56.1%,47.1%,14/23,3:10
R64,26,Mariano Puerta[ARG] [yr|ev],d.,49,Francisco Clavet[ESP] [yr|ev],6-2 6-1 6-3,1.70,5.3%,77.7%,71.2%,57.1%,7/8,2.4%,57.8%,47.9%,42.9%,6/13,2:00
R64,28,Hicham Arazi[MAR] [yr|ev],d.,105,Markus Hipfl[AUT] [yr|ev],6-3 3-6 5-7 6-2 6-1,1.19,3.4%,58.8%,63.2%,57.4%,9/15,5.1%,65.0%,56.9%,47.3%,7/16,3:10
R64,25,Mark Philippoussis[AUS] [yr|ev],d.,80,Paul Goldstein[USA] [yr|ev],6-4 6-7(3) 6-0 6-2,1.31,10.4%,50.4%,79.3%,54.4%,2/3,2.7%,69.9%,58.2%,52.9%,12/19,2:41
R128,1,(1)Andre Agassi[USA] [yr|ev],d.,116,(WC)Antony Dupuis[FRA] [yr|ev],7-6(7) 6-3 6-4,1.28,8.1%,67.7%,73.1%,59.4%,2/4,9.0%,52.0%,73.1%,45.8%,9/13,2:12
R128,40,Karol Kucera[SVK] [yr|ev],d.,219,(Q)Oscar Serrano[ESP] [yr|ev],6-1 6-2 6-1,1.83,17.5%,60.3%,71.1%,52.0%,4/6,0.0%,75.8%,26.0%,56.3%,14/23,1:15
R128,88,Jiri Vanek[CZE] [yr|ev],d.,83,Alberto Berasategui[ESP] [yr|ev],6-1 6-1 6-7(5) 5-7 6-1,1.42,5.6%,58.0%,70.2%,50.0%,7/13,0.6%,68.6%,54.2%,27.3%,12/25,3:07
R128,45,Franco Squillari[ARG] [yr|ev],d.,110,Alexander Popp[GER] [yr|ev],3-6 6-3 6-2 6-0,1.29,2.0%,56.0%,66.1%,56.8%,4/7,2.3%,58.1%,54.0%,47.2%,9/17,1:57
R128,75,Nicolas Massu[CHI] [yr|ev],d.,130,(Q)Jacobo Diaz[ESP] [yr|ev],6-4 6-3 6-3,1.19,5.6%,50.6%,66.7%,52.3%,6/9,2.2%,67.4%,60.0%,34.5%,5/12,2:10
R128,81,Jason Stoltenberg[AUS] [yr|ev],d.,43,Jiri Novak[CZE] [yr|ev],6-4 6-3 3-6 6-1,1.30,4.5%,52.7%,74.6%,49.1%,3/8,1.0%,65.7%,59.4%,36.1%,5/13,1:57
R128,56,Juan Ignacio Chela[ARG] [yr|ev],d.,22,Todd Martin[USA] [yr|ev],4-6 6-3 6-4 6-4,1.04,3.6%,50.7%,70.0%,57.4%,12/15,8.2%,59.0%,72.2%,48.0%,10/15,2:38
R128,15,(15)Younes El Aynaoui[MAR] [yr|ev],d.,148,(WC)Jean Rene Lisnard[MON] [yr|ev],3-6 2-6 6-4 6-3 6-1,0.98,7.1%,52.1%,67.0%,43.2%,16/23,1.5%,62.7%,58.3%,54.0%,12/20,3:11
R128,9,(9)Lleyton Hewitt[AUS] [yr|ev],d.,58,Jeff Tarango[USA] [yr|ev],7-6(5) 7-6(3) 6-3,1.22,10.1%,45.9%,78.0%,61.0%,1/3,7.1%,57.5%,70.8%,50.0%,7/10,2:25
R128,94,Markus Hantschk[GER] [yr|ev],d.,127,David Prinosil[GER] [yr|ev],6-2 6-7(7) 7-6(5) 6-4,1.09,5.0%,64.1%,63.8%,53.8%,15/20,6.7%,52.4%,77.9%,33.3%,6/14,3:04
R128,149,(Q)Attila Savolt[HUN] [yr|ev],d.,111,Martin Rodriguez[ARG] [yr|ev],3-6 3-6 6-4 6-4 6-2,1.07,3.7%,66.9%,70.3%,51.1%,12/17,8.5%,53.6%,72.0%,49.3%,10/16,3:27
R128,32,Stefan Koubek[AUT] [yr|ev],d.,68,Galo Blanco[ESP] [yr|ev],6-3 1-6 7-6(5) 6-2,1.10,7.1%,59.8%,73.1%,44.4%,8/13,3.6%,60.4%,62.7%,50.0%,10/16,2:12
R128,18,Albert Costa[ESP] [yr|ev],d.,67,Goran Ivanisevic[CRO] [yr|ev],6-3 6-3 6-0,2.28,18.0%,54.1%,75.8%,82.1%,0/0,9.2%,50.0%,68.4%,34.2%,6/12,1:17
R128,93,Hernan Gumy[ARG] [yr|ev],d.,35,Carlos Moya[ESP] [yr|ev],7-6(4) 6-2 4-6 3-6 6-3,1.08,3.2%,69.2%,69.4%,37.5%,13/20,8.7%,53.5%,66.3%,45.0%,18/26,3:37
R128,47,Gaston Gaudio[ARG] [yr|ev],d.,51,Arnaud Di Pasquale[FRA] [yr|ev],6-2 6-3 6-2,1.42,0.0%,63.8%,59.1%,60.0%,8/12,2.3%,63.2%,45.5%,37.5%,7/17,1:52
R128,7,(7)Thomas Enqvist[SWE] [yr|ev],d.,89,Christophe Rochus[BEL] [yr|ev],6-2 6-0 6-0,2.16,16.1%,60.7%,85.3%,45.5%,8/9,1.4%,51.4%,41.7%,26.5%,9/18,1:05
R128,3,(3)Magnus Norman[SWE] [yr|ev],d.,119,(Q)Thierry Guardiola[FRA] [yr|ev],6-4 6-4 6-0,1.52,11.1%,63.9%,65.2%,69.2%,5/7,1.2%,60.5%,59.2%,34.4%,5/12,1:43
R128,29,Fabrice Santoro[FRA] [yr|ev],d.,78,Magnus Gustafsson[SWE] [yr|ev],6-3 3-6 6-4 6-4,1.22,4.4%,55.3%,69.8%,56.9%,6/10,1.6%,64.0%,60.0%,48.9%,12/18,2:32
R128,60,Sargis Sargsian[ARM] [yr|ev],d.,39,Sjeng Schalken[NED] [yr|ev],5-7 3-6 7-6(1) 6-3 6-2,1.07,2.0%,67.3%,57.4%,49.0%,17/27,2.3%,52.0%,67.4%,34.1%,18/30,3:29
R128,59,Arnaud Clement[FRA] [yr|ev],d.,23,Nicolas Escude[FRA] [yr|ev],7-6(6) 6-4 6-0,1.32,6.4%,63.8%,66.7%,64.7%,7/9,8.0%,47.1%,61.0%,50.0%,10/16,1:58
R128,20,Andrei Medvedev[UKR] [yr|ev],d.,65,Mikael Tillstrom[SWE] [yr|ev],1-6 7-6(7) 7-6(5) 6-2,1.06,6.5%,62.3%,65.1%,44.2%,11/18,4.2%,61.2%,62.4%,42.2%,12/19,2:44
R128,37,Marc Rosset[SUI] [yr|ev],d.,64,Byron Black[ZIM] [yr|ev],7-5 7-5 6-0,1.35,14.7%,65.3%,71.0%,57.6%,6/8,2.5%,68.4%,64.8%,32.0%,6/13,1:45
R128,102,(Q)Agustin Calleri[ARG] [yr|ev],d.,63,Felix Mantilla[ESP] [yr|ev],6-2 6-3 6-4,1.74,10.9%,48.9%,80.0%,66.0%,1/2,1.1%,59.1%,60.0%,42.1%,7/12,1:56
R128,14,(14)Dominik Hrbaty[SVK] [yr|ev],d.,82,Jonas Bjorkman[SWE] [yr|ev],6-3 6-2 6-1,1.54,3.8%,53.8%,83.7%,51.4%,5/5,6.0%,53.0%,70.5%,30.8%,9/15,1:25
R128,12,(12)Marat Safin[RUS] [yr|ev],d.,76,George Bastl[SUI] [yr|ev],6-7(4) 6-1 6-3 6-2,1.33,10.0%,62.5%,74.7%,53.3%,8/9,1.9%,67.9%,59.7%,47.1%,13/20,2:13
R128,38,Andrew Ilie[AUS] [yr|ev],d.,283,(WC)Guillaume Raoux[FRA] [yr|ev],6-3 4-6 6-0 7-5,1.21,3.8%,57.3%,68.0%,58.9%,9/11,4.6%,56.5%,63.9%,46.8%,7/14,2:20
R128,74,Andrea Gaudenzi[ITA] [yr|ev],d.,114,John Van Lottum[NED] [yr|ev],6-3 3-6 7-6(3) 6-0,1.20,0.8%,65.5%,67.9%,53.7%,10/14,3.4%,57.3%,68.7%,38.0%,12/19,2:50
R128,21,Tommy Haas[GER] [yr|ev],d.,19,Marcelo Rios[CHI] [yr|ev],6-3 6-2 RET,1.46,3.6%,34.5%,78.9%,52.8%,5/7,3.8%,50.0%,57.7%,30.8%,5/10,1:06
R128,122,(Q)Juan Balcells[ESP] [yr|ev],d.,198,(WC)Sergi Bruguera[ESP] [yr|ev],6-3 5-7 6-2 1-6 6-0,1.23,7.4%,72.6%,66.3%,45.9%,8/14,4.8%,65.1%,56.1%,43.2%,15/24,2:23
R128,66,Albert Portas[ESP] [yr|ev],d.,27,Andrei Pavel[ROU] [yr|ev],6-2 7-6(1) 6-1,1.47,5.3%,60.0%,68.4%,57.9%,6/8,8.8%,71.3%,57.9%,21.7%,13/19,1:38
R128,24,Patrick Rafter[AUS] [yr|ev],d.,72,Gianluca Pozzi[ITA] [yr|ev],6-3 6-1 6-1,1.90,7.1%,62.9%,81.8%,50.0%,8/9,4.3%,48.6%,52.9%,33.3%,12/19,1:35
R128,6,(6)Cedric Pioline[FRA] [yr|ev],d.,97,Davide Sanguinetti[ITA] [yr|ev],4-6 6-0 4-0 RET,1.62,5.1%,47.5%,85.7%,48.4%,1/3,5.0%,46.7%,57.1%,34.4%,7/13,1:30
R128,5,(5)Gustavo Kuerten[BRA] [yr|ev],d.,53,Andreas Vinciguerra[SWE] [yr|ev],6-0 6-0 6-3,2.17,3.1%,54.7%,65.7%,75.9%,4/5,4.3%,55.7%,38.5%,32.3%,17/25,1:13
R128,230,(Q)Marcelo Charpentier[ARG] [yr|ev],d.,30,Karim Alami[MAR] [yr|ev],6-7(1) 6-4 6-3 1-6 6-3,0.85,2.0%,72.9%,57.2%,51.9%,17/23,7.2%,59.4%,68.3%,53.6%,4/11,3:41
R128,62,Thomas Johansson[SWE] [yr|ev],d.,87,Christian Ruud[NOR] [yr|ev],7-6(4) 6-3 6-3,1.21,7.7%,42.7%,70.0%,53.7%,9/12,7.9%,54.8%,63.8%,38.6%,10/16,2:24
R128,33,Michael Chang[USA] [yr|ev],d.,90,Adrian Voinea[ROU] [yr|ev],6-1 6-2 2-6 6-3,1.44,1.1%,54.0%,78.7%,55.0%,5/8,5.4%,54.8%,62.7%,42.9%,14/21,1:58
R128,48,Wayne Ferreira[RSA] [yr|ev],d.,77,Rainer Schuettler[GER] [yr|ev],7-6(5) 4-6 6-3 6-2,1.22,8.3%,54.9%,75.3%,60.0%,4/6,3.2%,53.6%,62.7%,60.3%,9/13,2:37
R128,295,(Q)Guillermo Coria[ARG] [yr|ev],d.,176,(WC)Michael Llodra[FRA] [yr|ev],6-3 6-7(6) 6-4 6-4,1.24,3.9%,53.1%,63.2%,58.3%,6/11,3.7%,49.7%,58.8%,44.4%,12/21,2:51
R128,96,(Q)Bohdan Ulihrach[CZE] [yr|ev],d.,218,(Q)Bjorn Phau[GER] [yr|ev],6-4 6-1 5-7 6-4,1.11,8.1%,53.0%,68.4%,41.4%,22/28,2.6%,57.8%,56.7%,42.9%,16/25,2:38
R128,11,(11)Nicolas Lapentti[ECU] [yr|ev],d.,95,(WC)Julien Boutter[FRA] [yr|ev],6-4 6-2 6-0,1.64,5.7%,58.6%,70.7%,51.7%,3/6,4.1%,59.5%,47.7%,26.7%,10/19,1:45
R128,13,(13)Tim Henman[GBR] [yr|ev],d.,50,Vincent Spadea[USA] [yr|ev],7-5 7-5 6-4,1.24,3.8%,57.5%,70.5%,48.9%,9/13,0.0%,50.0%,56.9%,47.1%,16/23,2:28
R128,195,(Q)Christian Vinck[GER] [yr|ev],d.,113,(LL)Tomas Behrend[GER] [yr|ev],6-1 6-4 6-4,1.51,1.1%,75.8%,71.0%,59.1%,5/6,6.2%,60.5%,61.2%,37.5%,13/18,1:48
R128,31,Fernando Vicente[ESP] [yr|ev],d.,57,Max Mirnyi[BLR] [yr|ev],3-6 5-7 6-3 6-4 6-4,1.13,2.0%,72.8%,78.2%,48.8%,11/13,11.6%,60.0%,75.3%,53.2%,13/16,2:36
R128,91,Ronald Agenor[USA] [yr|ev],d.,92,Paradorn Srichaphan[THA] [yr|ev],6-2 6-4 3-6 7-6(5),1.18,1.7%,73.3%,67.1%,61.3%,7/11,10.2%,57.8%,71.6%,42.6%,9/15,2:38
R128,34,Sebastien Grosjean[FRA] [yr|ev],d.,61,Richard Fromberg[AUS] [yr|ev],6-4 6-2 1-6 6-1,1.34,1.0%,67.3%,67.6%,48.5%,8/12,1.0%,51.0%,52.8%,43.1%,16/23,2:06
