Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
14,Dominik Hrbaty,SVK,2,423,78.1%,29.0%,9,4.4%,4,2.0%,52.2%,74.5%,47.4%,61.6%,27,74.1%,40.9%,27,33.3%,50.8%,1.06,3:50
,Hicham Arazi,MAR,3,712,77.8%,23.6%,10,2.9%,5,1.5%,51.6%,67.8%,56.0%,62.1%,34,64.7%,40.1%,37,35.1%,50.7%,1.06,7:36
,Arnaud Clement,FRA,2,480,64.9%,38.9%,9,3.7%,8,3.3%,53.1%,64.6%,49.6%,57.6%,35,62.9%,44.7%,41,34.1%,51.2%,1.05,5:34
,Slava Dosedel,CZE,2,587,69.2%,35.1%,5,1.7%,7,2.4%,68.4%,60.1%,53.2%,57.9%,48,75.0%,44.1%,33,39.4%,51.1%,1.05,5:54
,Thomas Johansson,SWE,2,519,77.1%,33.3%,17,6.6%,8,3.1%,40.2%,68.3%,51.6%,58.3%,25,68.0%,43.5%,33,36.4%,50.9%,1.04,5:46
WC,Stephane Huet,FRA,1,338,68.0%,36.0%,9,5.3%,2,1.2%,44.4%,64.0%,53.2%,58.0%,17,52.9%,43.2%,21,42.9%,50.6%,1.03,3:48
WC,Jean Rene Lisnard,MON,1,303,61.9%,31.8%,2,1.5%,4,3.0%,62.7%,58.3%,54.0%,56.7%,20,60.0%,44.4%,23,30.4%,49.8%,1.03,3:11
,Michael Chang,USA,3,719,67.9%,27.3%,9,2.5%,5,1.4%,52.5%,65.4%,52.6%,59.3%,43,58.1%,41.7%,38,39.5%,50.6%,1.03,8:19
,Hernan Gumy,ARG,2,520,65.0%,32.5%,8,3.3%,11,4.6%,67.4%,68.9%,37.2%,58.6%,33,57.6%,42.7%,42,31.0%,50.0%,1.03,6:15
,Mariano Zabaleta,ARG,2,580,71.7%,23.4%,31,10.4%,6,2.0%,49.5%,69.4%,54.7%,62.0%,28,53.6%,39.2%,26,42.3%,50.9%,1.03,6:27
Q,Juan Balcells,ESP,2,498,68.3%,31.7%,17,6.6%,3,1.2%,72.5%,64.7%,47.9%,60.1%,32,59.4%,40.8%,31,41.9%,50.8%,1.02,4:34
Q,Christian Vinck,GER,2,364,79.3%,25.0%,3,1.6%,4,2.1%,68.4%,62.1%,62.3%,62.2%,23,73.9%,38.6%,23,30.4%,51.1%,1.02,3:58
1,Andre Agassi,USA,2,379,64.5%,27.3%,10,5.4%,6,3.3%,63.0%,69.0%,45.6%,60.3%,22,50.0%,40.5%,24,37.5%,50.1%,1.02,4:12
LL,Federico Browne,ARG,2,609,66.7%,38.1%,9,3.1%,7,2.4%,63.4%,62.6%,47.6%,57.1%,36,61.1%,43.8%,53,30.2%,50.1%,1.02,6:46
,Andrew Ilie,AUS,2,552,79.1%,26.2%,7,2.4%,14,4.9%,57.3%,67.9%,50.4%,60.4%,31,71.0%,40.5%,32,34.4%,50.9%,1.02,5:20
,Paul Goldstein,USA,2,427,74.2%,22.6%,3,1.4%,4,1.9%,72.2%,62.3%,55.2%,60.3%,25,68.0%,40.4%,21,33.3%,50.1%,1.02,4:44
,Wayne Arthurs,AUS,1,254,88.9%,10.5%,16,13.4%,7,5.9%,47.9%,86.0%,50.0%,67.2%,9,77.8%,33.3%,13,15.4%,49.2%,1.02,2:27
,Roger Federer,SUI,4,1100,82.1%,18.2%,36,6.4%,20,3.5%,59.4%,72.5%,49.8%,63.3%,53,73.6%,36.9%,43,32.6%,50.5%,1.01,11:40
15,Younes El Aynaoui,MAR,4,779,70.7%,33.9%,27,6.7%,14,3.4%,53.0%,68.4%,45.5%,57.6%,50,66.0%,42.4%,54,35.2%,50.3%,1.00,7:50
Q,Bohdan Ulihrach,CZE,2,562,75.0%,26.8%,18,6.3%,14,4.9%,52.3%,69.8%,45.6%,58.2%,38,73.7%,41.9%,39,28.2%,50.2%,1.00,5:59
,Markus Hantschk,GER,2,607,74.4%,31.0%,15,4.8%,11,3.5%,60.6%,64.4%,50.8%,59.0%,42,73.8%,41.1%,32,40.6%,50.4%,1.00,6:29
4,Yevgeny Kafelnikov,RUS,5,1529,78.5%,26.9%,21,2.8%,37,4.9%,57.3%,72.6%,46.0%,61.3%,78,66.7%,38.6%,79,40.5%,49.8%,1.00,16:00
,Fernando Meligeni,BRA,2,515,64.3%,29.5%,12,4.4%,11,4.0%,53.7%,69.9%,47.6%,59.6%,37,59.5%,39.9%,26,50.0%,50.3%,0.99,5:35
2,Pete Sampras,USA,1,341,89.7%,10.3%,15,9.0%,8,4.8%,65.1%,74.1%,63.8%,70.5%,9,66.7%,29.1%,7,42.9%,49.3%,0.99,3:39
,Markus Hipfl,AUT,2,510,71.8%,28.9%,11,4.5%,7,2.8%,61.5%,61.8%,54.7%,59.1%,23,52.2%,40.3%,27,40.7%,49.4%,0.99,5:15
Q,Guillermo Coria,ARG,2,561,71.8%,27.5%,8,3.1%,9,3.5%,49.2%,65.6%,53.5%,59.4%,24,54.2%,40.1%,32,34.4%,48.8%,0.99,5:08
Q,Attila Savolt,HUN,3,605,68.6%,28.8%,16,5.6%,15,5.2%,58.5%,69.6%,48.7%,61.0%,41,61.0%,38.1%,36,41.7%,48.9%,0.98,7:22
,Sargis Sargsian,ARM,3,779,58.3%,40.0%,12,3.1%,10,2.6%,65.5%,57.5%,45.9%,53.5%,69,63.8%,45.4%,60,40.0%,49.4%,0.98,8:45
,Ivan Ljubicic,CRO,1,299,83.3%,16.7%,22,14.3%,5,3.2%,44.2%,80.9%,52.3%,64.9%,16,75.0%,34.5%,13,30.8%,50.2%,0.98,3:11
,Tommy Haas,GER,3,663,71.4%,29.2%,13,4.0%,24,7.3%,47.7%,71.2%,45.6%,57.8%,41,65.9%,40.8%,40,35.0%,49.2%,0.97,7:15
,Greg Rusedski,GBR,1,274,75.0%,17.6%,9,7.1%,6,4.8%,55.6%,68.6%,51.8%,61.1%,10,60.0%,37.2%,25,12.0%,48.2%,0.96,2:44
,Todd Martin,USA,1,260,73.7%,15.0%,10,8.2%,4,3.3%,59.0%,72.2%,48.0%,62.3%,15,66.7%,36.2%,15,20.0%,48.5%,0.96,2:38
Q,Werner Eschauer,AUT,2,461,75.8%,27.3%,3,1.3%,5,2.2%,74.9%,61.8%,57.9%,60.8%,26,69.2%,37.6%,22,40.9%,49.0%,0.96,4:45
,Nicolas Massu,CHI,2,365,60.7%,35.7%,10,5.5%,7,3.8%,50.5%,59.8%,47.8%,53.8%,26,57.7%,43.2%,20,50.0%,48.5%,0.94,4:21
,Mikael Tillstrom,SWE,1,303,63.2%,35.0%,7,4.2%,8,4.8%,61.2%,62.4%,42.2%,54.5%,19,63.2%,42.8%,18,38.9%,49.2%,0.94,2:44
,Francisco Clavet,ESP,2,347,60.9%,41.7%,5,2.9%,5,2.9%,63.4%,55.0%,48.4%,52.6%,24,62.5%,44.2%,25,40.0%,48.4%,0.93,4:03
,Martin Rodriguez,ARG,1,289,73.9%,21.7%,13,8.5%,6,3.9%,53.6%,72.0%,49.3%,61.4%,16,62.5%,36.0%,17,29.4%,49.5%,0.93,3:27
,Carlos Moya,ESP,1,328,66.7%,29.2%,15,8.7%,7,4.1%,53.5%,66.3%,45.0%,56.4%,26,69.2%,40.4%,20,35.0%,48.8%,0.93,3:37
,Sjeng Schalken,NED,1,321,52.0%,40.0%,4,2.3%,11,6.4%,52.0%,67.4%,34.1%,51.5%,30,60.0%,45.3%,27,37.0%,48.6%,0.93,3:29
,David Prinosil,GER,1,345,61.9%,23.8%,11,6.7%,11,6.7%,52.4%,77.9%,33.3%,56.7%,14,42.9%,39.8%,20,25.0%,47.8%,0.92,3:04
,Gaston Gaudio,ARG,2,298,56.5%,40.0%,2,1.4%,5,3.5%,58.3%,56.0%,50.0%,53.5%,26,61.5%,42.9%,19,52.6%,48.0%,0.92,3:11
,Stefan Koubek,AUT,2,413,62.9%,28.6%,13,6.1%,17,8.0%,57.7%,69.9%,42.2%,58.2%,30,56.7%,38.5%,29,34.5%,48.7%,0.92,4:30
,Ronald Agenor,USA,2,399,53.3%,29.0%,3,1.5%,4,2.1%,68.6%,57.9%,47.5%,54.6%,28,50.0%,41.5%,26,34.6%,47.9%,0.91,4:17
Q,Harel Levy,ISR,1,266,63.6%,31.8%,0,0.0%,0,0.0%,57.8%,59.5%,50.0%,55.5%,14,42.9%,40.6%,16,43.8%,47.7%,0.91,2:56
,Galo Blanco,ESP,1,223,66.7%,27.8%,4,3.6%,5,4.5%,60.4%,62.7%,50.0%,57.7%,16,62.5%,38.4%,13,38.5%,48.0%,0.91,2:12
Q,Bjorn Phau,GER,1,265,55.0%,31.6%,3,2.6%,3,2.6%,57.8%,56.7%,42.9%,50.9%,25,64.0%,44.3%,28,21.4%,47.2%,0.90,2:38
,Max Mirnyi,BLR,1,306,88.0%,8.0%,18,11.6%,5,3.2%,60.0%,75.3%,53.2%,66.5%,16,81.3%,29.8%,13,15.4%,48.4%,0.89,2:36
,Fabrice Santoro,FRA,2,408,65.6%,25.8%,6,2.8%,10,4.7%,48.6%,65.0%,48.6%,56.6%,30,63.3%,38.8%,23,34.8%,48.0%,0.89,4:31
,Marc Rosset,SUI,2,331,70.4%,26.9%,16,9.2%,8,4.6%,63.0%,61.5%,51.6%,57.8%,18,55.6%,37.3%,17,41.2%,48.0%,0.88,3:14
,Orlin Stanoytchev,BUL,2,644,56.8%,28.9%,7,2.2%,16,4.9%,66.0%,55.6%,47.3%,52.8%,41,53.7%,40.9%,31,41.9%,46.9%,0.87,6:55
,Juan Ignacio Chela,ARG,2,434,75.0%,15.6%,16,6.8%,11,4.7%,53.2%,68.0%,50.0%,59.6%,33,75.8%,34.2%,16,31.3%,47.9%,0.85,4:11
,Paradorn Srichaphan,THA,1,244,70.0%,21.1%,13,10.2%,7,5.5%,57.8%,71.6%,42.6%,59.4%,15,60.0%,34.5%,11,36.4%,47.5%,0.85,2:38
Q,Jacobo Diaz,ESP,1,178,50.0%,21.4%,2,2.2%,5,5.6%,67.4%,60.0%,34.5%,51.7%,12,41.7%,40.4%,9,33.3%,46.1%,0.84,2:10
,Christian Ruud,NOR,1,243,60.0%,20.0%,10,7.9%,6,4.8%,54.8%,63.8%,38.6%,52.4%,16,62.5%,39.3%,12,25.0%,46.1%,0.83,2:24
,John Van Lottum,NED,1,236,61.1%,22.2%,4,3.4%,2,1.7%,57.3%,68.7%,38.0%,55.6%,19,63.2%,37.0%,14,28.6%,46.2%,0.83,2:50
,Jeff Tarango,USA,1,222,82.4%,12.5%,8,7.1%,11,9.7%,57.5%,70.8%,50.0%,61.9%,10,70.0%,31.2%,3,66.7%,46.8%,0.82,2:25
WC,Guillaume Raoux,FRA,1,239,61.1%,10.5%,5,4.6%,2,1.9%,56.5%,63.9%,46.8%,56.5%,14,50.0%,35.9%,11,18.2%,45.2%,0.82,2:20
,Rainer Schuettler,GER,1,258,78.9%,10.0%,4,3.2%,3,2.4%,53.6%,62.7%,60.3%,61.6%,13,69.2%,31.6%,6,33.3%,46.1%,0.82,2:37
,Magnus Gustafsson,SWE,1,239,68.4%,21.1%,2,1.6%,4,3.2%,64.0%,60.0%,48.9%,56.0%,18,66.7%,36.0%,10,40.0%,46.4%,0.82,2:32
,Justin Gimelstob,USA,1,259,52.6%,21.1%,5,3.8%,5,3.8%,59.5%,60.3%,39.6%,51.9%,20,55.0%,39.1%,11,36.4%,45.6%,0.81,2:57
,Vincent Spadea,USA,1,208,58.8%,23.5%,0,0.0%,10,9.8%,50.0%,56.9%,47.1%,52.0%,23,69.6%,38.7%,13,30.8%,45.2%,0.81,2:28
WC,Michael Llodra,FRA,1,289,57.1%,25.0%,6,3.7%,5,3.1%,49.7%,58.8%,44.4%,51.6%,21,57.1%,39.1%,11,45.5%,46.0%,0.81,2:51
WC,Sergi Bruguera,ESP,1,261,57.1%,28.6%,6,4.8%,4,3.2%,65.1%,56.1%,43.2%,51.6%,24,62.5%,39.3%,14,42.9%,45.2%,0.81,2:23
Q,Marcelo Charpentier,ARG,2,555,68.4%,24.3%,5,1.5%,11,3.4%,72.1%,55.8%,50.0%,54.2%,44,72.7%,36.6%,15,60.0%,46.8%,0.80,5:39
,Juan Antonio Marin,CRC,1,287,55.0%,15.0%,8,5.4%,2,1.3%,65.8%,60.2%,43.1%,54.4%,26,65.4%,35.5%,13,23.1%,45.3%,0.78,3:10
,Chris Woodruff,USA,1,211,81.3%,6.7%,4,3.7%,4,3.7%,64.8%,70.0%,42.1%,60.2%,16,81.3%,31.1%,8,12.5%,46.0%,0.78,2:13
WC,Antony Dupuis,FRA,1,199,75.0%,13.3%,9,9.0%,6,6.0%,52.0%,73.1%,45.8%,60.0%,13,69.2%,31.3%,4,50.0%,45.7%,0.78,2:12
Q,Eric Prodon,FRA,1,213,65.0%,31.6%,4,3.6%,3,2.7%,67.3%,59.5%,50.0%,56.4%,13,46.2%,34.0%,12,50.0%,45.5%,0.78,1:59
,Alexander Popp,GER,1,186,50.0%,18.8%,2,2.3%,4,4.7%,58.1%,54.0%,47.2%,51.2%,17,52.9%,38.0%,7,42.9%,44.1%,0.78,1:57
,Jiri Novak,CZE,1,217,52.9%,27.8%,1,1.0%,1,1.0%,65.7%,59.4%,36.1%,51.4%,13,38.5%,37.5%,8,62.5%,44.2%,0.77,1:57
,Nicolas Escude,FRA,1,181,57.1%,14.3%,7,8.0%,5,5.7%,47.1%,61.0%,50.0%,55.2%,16,62.5%,34.0%,9,22.2%,44.2%,0.76,1:58
,George Bastl,SUI,1,226,61.1%,5.6%,2,1.9%,4,3.8%,67.9%,59.7%,47.1%,55.7%,20,65.0%,33.3%,9,11.1%,43.8%,0.75,2:13
Q,Nicolas Mahut,FRA,1,205,68.8%,12.5%,3,2.6%,2,1.7%,56.5%,64.6%,50.0%,58.3%,12,58.3%,31.1%,7,28.6%,46.3%,0.75,2:05
,Byron Black,ZIM,1,174,53.3%,13.3%,2,2.5%,2,2.5%,68.4%,64.8%,32.0%,54.4%,13,46.2%,33.7%,8,25.0%,43.1%,0.74,1:45
,Richard Fromberg,AUS,1,205,56.3%,25.0%,1,1.0%,6,5.8%,51.0%,52.8%,43.1%,48.1%,23,69.6%,38.6%,12,33.3%,43.4%,0.74,2:06
,Andre Sa,BRA,1,199,53.8%,7.7%,4,3.9%,5,4.9%,56.3%,60.3%,40.0%,51.5%,18,66.7%,35.4%,6,16.7%,43.7%,0.73,2:03
,Alberto Berasategui,ESP,1,337,43.5%,27.3%,1,0.6%,8,4.6%,68.6%,54.2%,27.3%,45.7%,25,48.0%,38.3%,13,46.2%,42.1%,0.71,3:07
,Arnaud Di Pasquale,FRA,1,156,23.1%,33.3%,2,2.3%,2,2.3%,63.2%,45.5%,37.5%,42.5%,17,41.2%,40.6%,12,33.3%,41.7%,0.71,1:52
,Adrian Voinea,ROU,1,180,56.3%,18.8%,5,5.4%,3,3.2%,54.8%,62.7%,42.9%,53.8%,21,66.7%,32.2%,8,37.5%,43.3%,0.70,1:58
,Guillermo Canas,ARG,1,170,25.0%,18.2%,2,2.6%,4,5.1%,51.3%,55.0%,26.3%,41.0%,17,47.1%,41.3%,11,18.2%,41.2%,0.70,2:03
WC,Cyril Saulnier,FRA,1,217,58.8%,12.5%,3,2.5%,7,5.9%,60.2%,59.2%,40.4%,51.7%,19,63.2%,33.3%,7,28.6%,43.3%,0.69,2:24
,Marcelo Rios,CHI,1,107,37.5%,22.2%,2,3.8%,6,11.5%,50.0%,57.7%,30.8%,44.2%,10,50.0%,38.2%,7,28.6%,41.1%,0.68,1:06
,Andrei Pavel,ROU,1,175,53.8%,14.3%,7,8.8%,2,2.5%,71.3%,57.9%,21.7%,47.5%,19,68.4%,35.8%,8,25.0%,41.1%,0.68,1:38
Q,Thierry Guardiola,FRA,1,153,46.2%,15.4%,1,1.2%,2,2.5%,60.5%,59.2%,34.4%,49.4%,12,41.7%,33.3%,7,28.6%,41.8%,0.66,1:43
LL,Tomas Behrend,GER,1,172,61.5%,7.1%,5,6.2%,2,2.5%,60.5%,61.2%,37.5%,51.9%,18,72.2%,31.9%,6,16.7%,41.3%,0.66,1:48
,Jonas Bjorkman,SWE,1,163,50.0%,0.0%,5,6.0%,5,6.0%,53.0%,70.5%,30.8%,51.8%,15,60.0%,31.3%,5,0.0%,41.7%,0.65,1:25
,Jerome Golmard,FRA,1,166,50.0%,15.4%,5,5.1%,6,6.1%,50.0%,63.3%,40.8%,52.0%,16,56.3%,30.9%,5,40.0%,43.4%,0.64,1:44
,Alberto Martin,ESP,1,179,64.3%,13.3%,1,1.0%,10,10.1%,58.6%,65.5%,43.9%,56.6%,11,54.5%,27.5%,4,50.0%,43.6%,0.63,2:08
,Davide Sanguinetti,ITA,1,119,40.0%,20.0%,3,5.0%,2,3.3%,46.7%,57.1%,34.4%,45.0%,13,53.8%,33.9%,3,66.7%,39.5%,0.62,1:30
WC,Julien Boutter,FRA,1,144,25.0%,25.0%,3,4.1%,2,2.7%,59.5%,47.7%,26.7%,39.2%,19,52.6%,37.1%,6,50.0%,38.2%,0.61,1:45
,Martin Damm Sr,CZE,1,179,73.3%,7.1%,6,6.3%,3,3.2%,60.0%,73.7%,39.5%,60.0%,9,55.6%,23.8%,3,33.3%,43.0%,0.60,1:43
,Tomas Zib,CZE,1,131,41.7%,8.3%,1,1.6%,4,6.3%,65.6%,57.1%,27.3%,46.9%,16,56.3%,31.3%,3,33.3%,38.9%,0.59,1:23
,Felix Mantilla,ESP,1,185,61.5%,7.1%,1,1.1%,3,3.2%,59.1%,60.0%,42.1%,52.7%,12,58.3%,27.2%,2,50.0%,40.0%,0.57,1:56
8,Nicolas Kiefer,GER,1,176,57.1%,7.1%,6,5.8%,10,9.7%,50.5%,63.5%,41.2%,52.4%,23,73.9%,26.0%,2,50.0%,41.5%,0.55,1:48
Q,Oscar Serrano,ESP,1,129,18.2%,18.2%,0,0.0%,1,1.5%,75.8%,26.0%,56.3%,33.3%,23,60.9%,36.5%,6,33.3%,34.9%,0.55,1:15
,Gianluca Pozzi,ITA,1,140,36.4%,8.3%,3,4.3%,2,2.9%,48.6%,52.9%,33.3%,42.9%,19,63.2%,30.0%,9,11.1%,36.4%,0.53,1:35
,Andreas Vinciguerra,SWE,1,134,27.3%,10.0%,3,4.3%,1,1.4%,55.7%,38.5%,32.3%,35.7%,25,68.0%,29.7%,5,20.0%,32.8%,0.46,1:13
,Christophe Rochus,BEL,1,126,10.0%,10.0%,1,1.4%,3,4.3%,51.4%,41.7%,26.5%,34.3%,18,50.0%,30.4%,9,11.1%,32.5%,0.46,1:05
,Goran Ivanisevic,CRO,1,137,50.0%,0.0%,7,9.2%,5,6.6%,50.0%,68.4%,34.2%,51.3%,12,50.0%,21.3%,0,-,38.0%,0.44,1:17
,All Main Draw Players,,127.0,,71.6%,28.4%,,5.3%,,3.7%,57.8%,67.2%,48.9%,59.5%,,63.8%,40.5%,,36.2%,50.0%,1.00,
