Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R64,2,(2)Roger Federer[SUI] [yr|ev],d.,57,Marcel Granollers[ESP] [yr|ev],6-2 7-6(1) 6-3,2.02,3.9%,63.6%,81.6%,71.4%,1/3,2.1%,66.0%,61.3%,43.8%,3/8,1:47,1
R128,1,(1)Novak Djokovic[SRB] [yr|ev],d.,87,Jarkko Nieminen[FIN] [yr|ev],6-2 7-5 6-2,1.49,6.9%,74.7%,72.3%,59.1%,5/6,2.1%,54.7%,69.2%,34.9%,7/13,2:03,1
R128,55,Gilles Muller[LUX] [yr|ev],d.,86,Paolo Lorenzi[ITA] [yr|ev],4-6 4-6 7-6(1) 7-6(5) 6-4,1.07,11.3%,63.1%,79.2%,48.4%,7/12,6.2%,62.7%,72.1%,54.5%,6/10,4:02,21
R128,84,(WC)Thanasi Kokkinakis[AUS] [yr|ev],d.,160,(Q)Nikoloz Basilashvili[GEO] [yr|ev],3-6 6-4 7-6(4) 6-2,1.25,12.3%,61.5%,76.0%,44.7%,8/12,4.3%,63.6%,59.6%,47.1%,8/14,2:55,65
R128,26,(27)Bernard Tomic[AUS] [yr|ev],d.,102,(Q)Luca Vanni[ITA] [yr|ev],6-3 3-6 6-3 6-4,1.10,5.5%,65.4%,73.5%,54.5%,5/6,7.6%,55.1%,64.6%,62.3%,7/10,2:32,17
R128,21,(20)Richard Gasquet[FRA] [yr|ev],d.,209,(Q)Germain Gigounon[BEL] [yr|ev],6-3 6-4 6-0,1.68,7.8%,59.7%,69.6%,61.3%,4/6,1.5%,44.8%,53.3%,35.1%,0/7,1:44,7
R128,111,Carlos Berlocq[ARG] [yr|ev],d.,127,(Q)Illya Marchenko[UKR] [yr|ev],4-6 3-6 6-3 7-5 6-2,1.10,6.7%,65.6%,67.3%,58.9%,13/17,5.2%,58.8%,73.3%,42.9%,11/17,4:08,37
R128,65,Yen Hsun Lu[TPE] [yr|ev],d.,79,Blaz Kavcic[SLO] [yr|ev],6-7(4) 6-1 6-1 7-5,1.25,10.9%,64.5%,76.4%,40.8%,9/11,7.8%,70.9%,63.0%,34.1%,10/18,3:02,33
R128,17,(15)Kevin Anderson[RSA] [yr|ev],d.,73,Tim Smyczek[USA] [yr|ev],6-4 6-4 6-2,1.48,10.7%,57.1%,87.5%,55.6%,10/10,0.0%,70.6%,66.7%,48.0%,6/10,1:53,5
R128,37,Jack Sock[USA] [yr|ev],d.,11,(10)Grigor Dimitrov[BUL] [yr|ev],7-6(7) 6-2 6-3,1.20,2.9%,55.8%,81.0%,60.9%,6/6,4.8%,64.3%,68.5%,63.3%,5/8,1:55,8
R128,61,Pablo Carreno Busta[ESP] [yr|ev],d.,49,Victor Estrella[DOM] [yr|ev],6-3 6-1 6-0,2.17,3.2%,58.1%,75.0%,73.1%,2/2,0.0%,66.7%,46.0%,40.0%,8/15,1:23,10
R128,46,Borna Coric[CRO] [yr|ev],d.,38,Sam Querrey[USA] [yr|ev],7-6(8) 6-3 0-6 6-3,0.89,4.8%,62.9%,62.8%,65.2%,5/8,14.8%,60.2%,75.4%,55.8%,2/5,2:40,12
R128,19,(18)Tommy Robredo[ESP] [yr|ev],d.,135,(LL)Andrey Golubev[KAZ] [yr|ev],3-6 6-1 7-5 6-3,1.21,3.3%,72.1%,69.3%,44.1%,7/11,0.0%,69.6%,57.5%,47.4%,5/13,2:32,5
R128,110,Jurgen Melzer[AUT] [yr|ev],d.,32,(30)Adrian Mannarino[FRA] [yr|ev],7-6(5) 6-3 7-6(4),1.29,1.8%,57.3%,73.0%,55.3%,6/10,2.4%,65.1%,59.8%,47.7%,8/14,2:36,8
R128,120,Andrey Kuznetsov[RUS] [yr|ev],d.,85,Malek Jaziri[TUN] [yr|ev],6-3 6-2 6-4,2.38,10.9%,51.6%,84.8%,77.4%,0/1,1.4%,58.1%,65.1%,41.9%,4/9,1:26,39
R128,154,Nicolas Almagro[ESP] [yr|ev],d.,69,Alexandr Dolgopolov[UKR] [yr|ev],6-3 2-6 6-4 7-6(6),0.97,6.3%,68.8%,72.7%,40.0%,6/9,11.3%,56.5%,74.3%,50.0%,8/11,2:26,9
R128,7,(6)Rafael Nadal[ESP] [yr|ev],d.,296,(WC)Quentin Halys[FRA] [yr|ev],6-3 6-3 6-4,2.00,0.0%,69.4%,82.0%,63.6%,1/2,5.7%,67.8%,61.0%,35.7%,4/9,1:50,1
R128,3,(3)Andy Murray[GBR] [yr|ev],d.,137,(LL)Facundo Arguello[ARG] [yr|ev],6-3 6-3 6-1,1.80,6.8%,63.0%,82.6%,55.6%,2/3,5.3%,69.3%,53.8%,43.5%,2/8,1:45,1
R128,44,Joao Sousa[POR] [yr|ev],d.,53,Vasek Pospisil[CAN] [yr|ev],6-3 7-6(5) 6-1,1.87,10.5%,63.2%,83.3%,57.1%,3/5,6.3%,59.8%,52.2%,48.9%,7/14,1:54,28
R128,121,(Q)Kyle Edmund[GBR] [yr|ev],d.,558,(Q)Stephane Robert[FRA] [yr|ev],2-6 6-4 6-3 5-7 6-2,1.05,5.0%,58.8%,62.8%,47.0%,10/18,4.9%,56.9%,65.9%,38.7%,6/15,2:57,14
R128,30,(29)Nick Kyrgios[AUS] [yr|ev],d.,77,Denis Istomin[UZB] [yr|ev],6-3 6-4 6-3,1.38,7.9%,69.7%,79.0%,40.7%,9/11,5.6%,66.3%,55.9%,53.3%,5/11,1:38,13
R128,18,(17)David Goffin[BEL] [yr|ev],d.,99,Filip Krajinovic[SRB] [yr|ev],3-6 6-2 7-6(3) 6-1,1.37,12.1%,49.5%,81.6%,48.0%,3/7,4.8%,62.9%,55.1%,45.7%,6/14,2:20,7
R128,64,Santiago Giraldo[COL] [yr|ev],d.,52,Donald Young[USA] [yr|ev],6-4 7-5 6-3,1.26,6.6%,67.0%,62.3%,50.0%,2/7,2.4%,57.6%,52.8%,39.6%,18/27,2:31,28
R128,45,Jeremy Chardy[FRA] [yr|ev],d.,145,(Q)Michael Berrer[GER] [yr|ev],4-6 6-3 6-4 6-4,1.94,9.6%,54.3%,86.3%,76.7%,0/1,6.7%,66.7%,72.5%,50.0%,7/10,2:24,25
R128,16,(16)John Isner[USA] [yr|ev],d.,39,Andreas Seppi[ITA] [yr|ev],7-5 6-2 6-3,1.49,24.1%,74.7%,75.4%,50.0%,2/4,2.2%,60.2%,62.5%,40.5%,8/14,1:41,8
R128,10,(9)Marin Cilic[CRO] [yr|ev],d.,80,Robin Haase[NED] [yr|ev],6-2 6-4 6-2,2.12,20.0%,64.3%,88.9%,60.0%,1/1,3.5%,68.6%,61.0%,40.7%,1/6,1:37,3
R128,187,(Q)Andrea Arnaboldi[ITA] [yr|ev],d.,83,James Duckworth[AUS] [yr|ev],4-6 6-7(5) 7-6(4) 7-6(2) 6-0,1.19,7.0%,55.4%,78.6%,59.0%,14/16,8.6%,54.0%,76.2%,50.0%,13/17,4:10,153
R128,50,Jerzy Janowicz[POL] [yr|ev],d.,225,(WC)Maxime Hamou[FRA] [yr|ev],6-7(4) 6-3 6-4 6-4,1.30,11.4%,65.2%,74.4%,56.5%,7/10,0.7%,66.9%,63.6%,49.0%,13/19,2:55,14
R128,22,(23)Leonardo Mayer[ARG] [yr|ev],d.,41,Jiri Vesely[CZE] [yr|ev],3-6 7-6(6) 6-3 5-7 6-2,1.03,7.1%,67.5%,72.1%,48.0%,3/8,1.7%,72.1%,69.4%,47.9%,12/17,3:55,21
R128,33,(31)Viktor Troicki[SRB] [yr|ev],d.,98,Jan Lennard Struff[GER] [yr|ev],6-2 6-1 6-7(3) 6-1,1.28,10.9%,62.0%,72.5%,59.2%,11/12,8.3%,56.5%,72.1%,40.4%,6/13,2:24,12
R128,60,Simone Bolelli[ITA] [yr|ev],d.,76,Steve Darcis[BEL] [yr|ev],6-3 6-4 6-3,2.26,2.9%,59.4%,85.4%,75.0%,0/0,7.9%,68.3%,69.6%,31.3%,6/10,1:43,36
R128,66,Daniel Gimeno Traver[ESP] [yr|ev],d.,78,Joao Souza[BRA] [yr|ev],7-6(5) 6-4 6-4,1.16,3.3%,68.3%,75.6%,39.5%,10/12,0.0%,78.7%,61.2%,47.8%,4/8,2:29,48
R128,8,(7)David Ferrer[ESP] [yr|ev],d.,94,Lukas Lacko[SVK] [yr|ev],6-1 6-3 6-1,1.92,11.4%,61.4%,79.1%,55.6%,4/5,6.1%,60.6%,45.0%,38.5%,2/9,1:22,3
R128,5,(5)Kei Nishikori[JPN] [yr|ev],d.,125,(WC)Paul Henri Mathieu[FRA] [yr|ev],6-3 7-5 6-1,1.60,8.9%,49.4%,79.5%,57.5%,1/3,2.0%,50.5%,60.0%,38.8%,8/15,2:10,4
R128,40,Thomaz Bellucci[BRA] [yr|ev],d.,100,Marinko Matosevic[AUS] [yr|ev],6-1 6-2 6-4,1.60,6.8%,57.5%,64.3%,71.0%,2/4,2.6%,64.5%,53.1%,37.0%,3/10,1:30,21
R128,48,Benjamin Becker[GER] [yr|ev],d.,95,Ruben Bemelmans[BEL] [yr|ev],6-3 6-7(5) 2-6 7-6(4) 6-2,1.01,6.0%,65.4%,66.4%,54.0%,8/12,10.8%,71.9%,66.7%,48.9%,8/13,3:36,35
R128,34,(32)Fernando Verdasco[ESP] [yr|ev],d.,168,(Q)Taro Daniel[JPN] [yr|ev],6-3 6-4 6-2,1.69,7.2%,59.4%,80.5%,67.9%,0/1,4.2%,76.4%,58.2%,58.8%,4/9,1:35,7
R128,20,(19)Roberto Bautista Agut[ESP] [yr|ev],d.,527,Florian Mayer[GER] [yr|ev],6-3 6-1 6-3,1.97,5.4%,68.9%,80.4%,60.9%,2/3,3.6%,63.9%,52.8%,43.3%,7/13,1:33,9
R128,43,Lukas Rosol[CZE] [yr|ev],d.,175,(Q)Elias Ymer[SWE] [yr|ev],6-2 7-6(7) 6-3,1.76,7.3%,61.0%,84.0%,68.8%,0/1,1.1%,53.8%,64.0%,58.1%,3/7,1:54,26
R128,35,Juan Monaco[ARG] [yr|ev],d.,82,Federico Delbonis[ARG] [yr|ev],6-7(4) 6-2 6-1 6-7(6) 6-2,1.31,0.0%,76.3%,66.0%,62.5%,4/9,2.4%,64.2%,64.2%,37.3%,12/24,3:28,10
R128,74,Teymuraz Gabashvili[RUS] [yr|ev],d.,12,(11)Feliciano Lopez[ESP] [yr|ev],6-3 7-6(9) 6-3,1.05,8.3%,67.6%,72.6%,65.7%,2/2,11.1%,61.1%,74.5%,60.0%,8/10,2:10,43
R128,15,(14)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,214,(Q)Christian Lindell[SWE] [yr|ev],6-1 6-2 6-2,2.66,6.3%,69.8%,90.9%,57.9%,1/1,0.0%,57.3%,62.8%,31.3%,7/13,1:32,5
R128,91,Dudi Sela[ISR] [yr|ev],d.,58,Mikhail Kukushkin[KAZ] [yr|ev],7-6(5) 6-3 7-6(4),1.16,0.8%,63.9%,71.8%,50.0%,5/8,2.7%,61.6%,63.8%,48.8%,2/6,2:32,29
R128,42,Pablo Andujar[ESP] [yr|ev],d.,63,Albert Ramos[ESP] [yr|ev],6-2 6-4 7-6(3),1.31,2.0%,65.7%,68.7%,54.3%,7/10,6.1%,58.8%,58.2%,44.7%,10/16,2:38,32
