Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Santiago Giraldo,COL,2,448,67.6%,33.3%,8,4.0%,4,2.0%,60.2%,66.9%,50.0%,60.2%,22,50.0%,43.3%,34,35.3%,50.9%,1.09,5:06
,Joao Sousa,POR,2,397,71.0%,28.1%,10,5.1%,6,3.1%,62.6%,73.0%,46.6%,63.1%,18,50.0%,40.1%,18,50.0%,51.4%,1.09,4:24
,Dusan Lajovic,SRB,2,431,75.8%,31.3%,5,2.4%,2,0.9%,65.9%,65.5%,50.0%,60.2%,22,63.6%,43.2%,24,41.7%,51.5%,1.08,4:24
,Thomaz Bellucci,BRA,2,346,75.9%,32.1%,11,6.3%,12,6.8%,61.4%,63.9%,58.8%,61.9%,16,56.3%,40.6%,13,69.2%,51.4%,1.07,3:52
24,Ernests Gulbis,LAT,2,448,77.1%,22.2%,25,12.0%,14,6.7%,54.8%,75.4%,50.0%,63.9%,20,60.0%,38.8%,19,42.1%,50.4%,1.07,5:25
20,Richard Gasquet,FRA,4,858,82.4%,23.9%,15,3.5%,8,1.8%,59.7%,73.4%,48.6%,63.4%,44,72.7%,39.2%,42,38.1%,51.4%,1.07,10:39
16,John Isner,USA,2,397,79.4%,24.2%,36,18.3%,1,0.5%,73.1%,70.1%,49.1%,64.5%,14,50.0%,37.5%,19,42.1%,50.9%,1.06,4:04
,Yen Hsun Lu,TPE,2,533,82.5%,27.5%,23,8.5%,5,1.9%,60.0%,75.9%,43.5%,63.0%,25,72.0%,39.2%,24,45.8%,51.2%,1.06,5:49
13,Gael Monfils,FRA,4,1082,78.2%,25.9%,55,10.1%,27,5.0%,64.1%,71.3%,48.2%,63.0%,48,60.4%,39.3%,54,40.7%,51.2%,1.06,11:00
,Benoit Paire,FRA,3,755,75.4%,29.3%,26,7.1%,17,4.6%,51.4%,70.7%,52.2%,61.7%,32,56.3%,40.6%,38,44.7%,50.9%,1.06,7:16
Q,Kyle Edmund,GBR,2,304,66.7%,39.1%,8,5.0%,2,1.3%,58.8%,62.8%,47.0%,56.3%,18,55.6%,45.8%,15,60.0%,51.3%,1.05,2:57
23,Leonardo Mayer,ARG,3,743,79.7%,21.1%,29,8.2%,14,4.0%,64.2%,74.8%,47.6%,65.1%,25,52.0%,36.8%,39,30.8%,50.2%,1.05,8:38
,Pablo Andujar,ESP,3,742,74.5%,26.4%,6,1.6%,9,2.5%,66.8%,63.7%,55.7%,61.0%,36,61.1%,40.0%,33,42.4%,50.4%,1.03,8:40
,Alexandr Dolgopolov,UKR,1,252,84.2%,15.0%,14,11.3%,3,2.4%,56.5%,74.3%,50.0%,63.7%,11,72.7%,37.5%,9,33.3%,50.4%,1.03,2:26
,Jack Sock,USA,4,873,82.4%,26.2%,17,3.5%,33,6.9%,49.7%,72.3%,53.5%,62.8%,43,72.1%,37.8%,33,51.5%,51.5%,1.02,10:00
21,Pablo Cuevas,URU,3,907,87.0%,22.1%,21,4.3%,9,1.9%,65.0%,66.1%,60.0%,64.0%,48,81.3%,36.6%,29,51.7%,51.3%,1.02,9:43
,Juan Monaco,ARG,2,469,75.0%,31.6%,3,1.4%,4,1.8%,73.9%,62.1%,61.4%,61.9%,16,43.8%,38.6%,35,34.3%,49.5%,1.02,5:13
,Ruben Bemelmans,BEL,1,349,79.2%,16.0%,18,10.8%,3,1.8%,71.9%,66.7%,48.9%,61.7%,13,61.5%,37.9%,12,33.3%,49.3%,0.99,3:36
,Jurgen Melzer,AUT,2,508,71.1%,26.3%,6,2.4%,13,5.1%,59.6%,66.4%,51.5%,60.4%,24,54.2%,39.1%,22,45.5%,49.8%,0.99,5:22
,Radek Stepanek,CZE,2,487,81.6%,17.9%,15,6.0%,7,2.8%,67.3%,68.6%,53.7%,63.7%,25,72.0%,36.0%,17,41.2%,50.3%,0.99,6:00
,Carlos Berlocq,ARG,2,567,77.8%,17.8%,15,5.1%,5,1.7%,61.0%,67.8%,54.8%,62.7%,31,67.7%,36.4%,19,42.1%,50.1%,0.98,7:30
,Jiri Vesely,CZE,1,326,79.2%,19.2%,3,1.7%,6,3.5%,72.1%,69.4%,47.9%,63.4%,17,70.6%,35.7%,8,62.5%,50.3%,0.98,3:55
29,Nick Kyrgios,AUS,3,369,67.9%,29.6%,9,4.7%,9,4.7%,73.3%,64.3%,41.2%,58.1%,24,62.5%,41.0%,21,38.1%,49.9%,0.98,3:37
,Jerzy Janowicz,POL,2,523,77.5%,20.0%,19,7.2%,11,4.2%,69.6%,69.4%,50.0%,63.5%,26,65.4%,35.0%,27,29.6%,49.3%,0.96,5:33
31,Viktor Troicki,SRB,2,412,80.6%,26.7%,23,10.4%,5,2.3%,58.8%,68.5%,49.5%,60.6%,23,73.9%,37.7%,19,42.1%,50.0%,0.96,4:21
28,Fabio Fognini,ITA,2,333,70.4%,30.8%,10,5.5%,8,4.4%,68.1%,61.3%,56.9%,59.9%,25,68.0%,38.4%,16,50.0%,50.2%,0.96,3:13
,Diego Schwartzman,ARG,2,563,77.3%,22.2%,11,3.9%,8,2.9%,63.1%,67.0%,53.4%,62.0%,24,58.3%,36.3%,27,37.0%,49.0%,0.95,5:43
Q,Stephane Robert,FRA,1,304,60.9%,33.3%,7,4.9%,4,2.8%,56.9%,65.9%,38.7%,54.2%,15,40.0%,43.8%,18,44.4%,48.7%,0.95,2:57
26,Guillermo Garcia Lopez,ESP,1,315,66.7%,20.8%,4,2.6%,5,3.2%,57.4%,64.0%,53.0%,59.4%,14,42.9%,38.8%,15,33.3%,48.9%,0.95,3:29
11,Feliciano Lopez,ESP,1,198,85.7%,0.0%,10,11.1%,2,2.2%,61.1%,74.5%,60.0%,68.9%,10,80.0%,29.6%,2,0.0%,47.5%,0.95,2:10
WC,Nicolas Mahut,FRA,3,764,73.3%,24.1%,27,6.8%,7,1.8%,63.0%,69.8%,44.6%,60.5%,38,57.9%,37.6%,39,35.9%,49.6%,0.95,9:18
27,Bernard Tomic,AUS,2,557,86.4%,18.2%,13,4.4%,4,1.3%,63.4%,69.8%,53.2%,63.8%,28,78.6%,34.0%,24,33.3%,49.9%,0.94,5:54
Q,Andrea Arnaboldi,ITA,2,534,82.1%,10.3%,16,5.9%,10,3.7%,58.1%,73.2%,54.0%,65.2%,21,66.7%,32.6%,20,20.0%,49.1%,0.94,5:49
Q,Kimmer Coppejans,BEL,1,219,66.7%,18.8%,6,5.9%,3,2.9%,67.6%,60.9%,57.6%,59.8%,14,64.3%,37.6%,13,23.1%,47.9%,0.94,2:25
,Paolo Lorenzi,ITA,1,345,85.2%,18.5%,11,6.2%,4,2.3%,62.7%,72.1%,54.5%,65.5%,10,60.0%,32.1%,12,41.7%,49.3%,0.93,4:02
,Steve Johnson,USA,3,720,77.6%,19.0%,20,5.5%,9,2.5%,60.7%,71.2%,50.0%,62.8%,34,61.8%,34.2%,22,50.0%,48.8%,0.92,7:24
Q,Illya Marchenko,UKR,1,316,75.0%,16.7%,8,5.2%,6,3.9%,58.8%,73.3%,42.9%,60.8%,17,64.7%,35.6%,17,23.5%,47.8%,0.91,4:08
Q,Luca Vanni,ITA,1,245,83.3%,5.3%,9,7.6%,3,2.5%,55.1%,64.6%,62.3%,63.6%,10,70.0%,33.1%,6,16.7%,47.8%,0.91,2:32
,Marcos Baghdatis,CYP,2,442,77.1%,17.6%,9,4.1%,10,4.5%,41.0%,73.6%,55.0%,62.6%,22,63.6%,34.1%,19,31.6%,48.4%,0.91,4:45
,Benjamin Becker,GER,3,657,80.4%,17.6%,21,6.1%,8,2.3%,65.7%,68.1%,50.8%,62.2%,23,56.5%,33.9%,21,42.9%,48.7%,0.90,6:49
,Nicolas Almagro,ESP,2,437,72.7%,12.5%,10,4.5%,5,2.3%,68.2%,65.3%,42.9%,58.2%,25,64.0%,36.4%,18,22.2%,47.4%,0.87,4:45
,Dudi Sela,ISR,2,374,69.0%,14.3%,2,1.0%,5,2.5%,64.3%,66.4%,46.5%,59.3%,20,55.0%,34.9%,7,57.1%,47.9%,0.86,4:02
,Mikhail Kukushkin,KAZ,1,234,75.0%,17.6%,3,2.7%,1,0.9%,61.6%,63.8%,48.8%,58.0%,6,33.3%,36.1%,8,37.5%,46.6%,0.86,2:32
,Joao Souza,BRA,1,228,75.0%,12.5%,0,0.0%,1,0.9%,78.7%,61.2%,47.8%,58.3%,8,50.0%,35.8%,12,16.7%,46.5%,0.86,2:29
Q,Gastao Elias,POR,1,315,70.8%,20.0%,6,3.6%,7,4.2%,49.7%,67.1%,50.6%,58.8%,14,50.0%,35.3%,15,33.3%,47.6%,0.86,2:59
Q,Matthias Bachinger,GER,1,214,81.3%,0.0%,1,1.0%,8,8.0%,63.0%,65.1%,51.4%,60.0%,7,57.1%,34.2%,7,0.0%,46.3%,0.86,2:33
,Daniel Gimeno Traver,ESP,2,372,71.4%,14.3%,5,2.5%,9,4.6%,66.5%,68.7%,39.4%,58.9%,21,61.9%,34.9%,10,40.0%,47.6%,0.85,4:00
,Gilles Muller,LUX,2,503,75.0%,12.2%,23,9.1%,10,4.0%,60.1%,75.7%,45.5%,63.6%,24,58.3%,30.8%,14,35.7%,47.3%,0.85,5:48
,Aljaz Bedene,SLO,1,305,68.4%,14.3%,9,5.8%,6,3.8%,51.9%,70.4%,41.3%,56.4%,16,62.5%,36.9%,8,37.5%,46.9%,0.85,3:22
,Andreas Haider Maurer,AUT,1,284,71.4%,19.0%,8,5.3%,11,7.3%,52.3%,70.9%,44.4%,58.3%,19,68.4%,35.3%,7,57.1%,47.5%,0.85,2:54
10,Grigor Dimitrov,BUL,1,188,78.6%,0.0%,4,4.8%,4,4.8%,64.3%,68.5%,63.3%,66.7%,8,62.5%,27.9%,6,0.0%,45.2%,0.84,1:55
,James Duckworth,AUS,1,373,84.6%,7.7%,16,8.6%,9,4.8%,54.0%,76.2%,50.0%,64.2%,17,76.5%,30.1%,16,12.5%,47.2%,0.84,4:10
,Borna Coric,CRO,3,684,74.1%,19.6%,12,3.3%,8,2.2%,54.6%,61.5%,58.4%,60.1%,37,62.2%,33.6%,21,52.4%,47.8%,0.84,8:13
LL,Andrey Golubev,KAZ,1,247,57.9%,22.2%,0,0.0%,4,3.2%,69.6%,57.5%,47.4%,54.4%,13,38.5%,37.7%,11,36.4%,46.2%,0.83,2:32
,Marcel Granollers,ESP,2,385,82.8%,16.1%,10,4.8%,8,3.8%,59.1%,73.2%,43.5%,61.1%,15,66.7%,32.2%,10,50.0%,47.8%,0.83,4:20
25,Ivo Karlovic,CRO,1,212,81.3%,6.3%,21,18.8%,11,9.8%,59.8%,76.1%,51.1%,66.1%,14,78.6%,28.0%,3,33.3%,48.1%,0.83,2:21
,Ivan Dodig,CRO,1,208,68.4%,10.5%,9,9.6%,4,4.3%,58.5%,65.5%,53.8%,60.6%,8,25.0%,32.5%,11,18.2%,45.2%,0.82,2:41
WC,Edouard Roger-Vasselin,FRA,1,260,57.9%,15.0%,3,2.4%,3,2.4%,66.9%,61.4%,43.9%,55.6%,12,33.3%,35.3%,15,20.0%,45.0%,0.80,2:38
,Blaz Kavcic,SLO,1,279,57.9%,10.5%,11,7.8%,2,1.4%,70.9%,63.0%,34.1%,54.6%,18,55.6%,36.2%,11,18.2%,45.5%,0.80,3:02
Q,Nikoloz Basilashvili,GEO,1,262,70.0%,21.1%,6,4.3%,8,5.7%,63.6%,59.6%,47.1%,55.0%,14,57.1%,36.1%,12,33.3%,46.2%,0.80,2:55
,Donald Young,USA,1,216,43.8%,33.3%,3,2.4%,5,4.0%,57.6%,52.8%,39.6%,47.2%,27,66.7%,41.8%,7,71.4%,44.9%,0.79,2:31
,Jan Lennard Struff,GER,1,237,56.3%,5.6%,9,8.3%,7,6.5%,56.5%,72.1%,40.4%,58.3%,13,46.2%,32.6%,12,8.3%,44.3%,0.78,2:24
30,Adrian Mannarino,FRA,1,236,64.7%,25.0%,3,2.4%,6,4.8%,65.1%,59.8%,47.7%,55.6%,14,57.1%,34.5%,10,40.0%,45.8%,0.78,2:36
,Albert Ramos,ESP,1,216,60.0%,20.0%,7,6.1%,2,1.8%,58.8%,58.2%,44.7%,52.6%,16,62.5%,36.3%,10,30.0%,44.9%,0.77,2:38
,Federico Delbonis,ARG,1,300,50.0%,21.7%,4,2.4%,8,4.8%,64.2%,64.2%,37.3%,54.5%,24,50.0%,34.8%,9,55.6%,45.7%,0.77,3:28
WC,Maxime Hamou,FRA,1,280,70.0%,14.3%,1,0.7%,2,1.4%,66.9%,63.6%,49.0%,58.8%,19,68.4%,31.8%,10,30.0%,46.1%,0.77,2:55
Q,Igor Sijsling,NED,1,206,75.0%,12.5%,0,0.0%,1,0.9%,70.9%,64.1%,46.9%,59.1%,9,55.6%,30.2%,6,33.3%,45.6%,0.74,2:19
,Sam Groth,AUS,1,229,73.7%,5.0%,18,15.9%,2,1.8%,53.1%,65.0%,64.2%,64.6%,8,37.5%,25.9%,5,20.0%,45.0%,0.73,2:29
,Denis Istomin,UZB,1,178,57.1%,14.3%,5,5.6%,4,4.5%,66.3%,55.9%,53.3%,55.1%,11,45.5%,32.6%,11,18.2%,43.8%,0.73,1:38
,Filip Krajinovic,SRB,1,223,57.9%,23.5%,6,4.8%,4,3.2%,62.9%,55.1%,45.7%,51.6%,14,42.9%,35.4%,7,57.1%,44.4%,0.73,2:20
WC,Lucas Pouille,FRA,1,200,64.7%,11.8%,4,3.8%,4,3.8%,49.1%,57.7%,55.6%,56.6%,15,60.0%,30.9%,5,40.0%,44.5%,0.71,2:16
,Tim Smyczek,USA,1,169,71.4%,0.0%,0,0.0%,2,2.4%,70.6%,66.7%,48.0%,61.2%,10,60.0%,26.2%,10,0.0%,43.8%,0.67,1:53
,Andreas Seppi,ITA,1,180,57.1%,13.3%,2,2.2%,6,6.5%,60.2%,62.5%,40.5%,53.8%,14,57.1%,31.0%,4,50.0%,42.8%,0.67,1:41
,Jarkko Nieminen,FIN,1,182,57.1%,7.1%,2,2.1%,0,0.0%,54.7%,69.2%,34.9%,53.7%,13,53.8%,31.0%,6,16.7%,42.9%,0.67,2:03
,Marsel Ilhan,TUR,1,182,61.5%,0.0%,6,6.3%,2,2.1%,62.5%,65.0%,36.1%,54.2%,13,61.5%,30.2%,6,0.0%,42.9%,0.66,1:36
,Tatsuma Ito,JPN,1,149,50.0%,7.7%,3,4.3%,1,1.4%,63.8%,59.1%,40.0%,52.2%,10,40.0%,30.0%,6,16.7%,40.3%,0.63,1:33
LL,Alejandro Falla,COL,1,190,71.4%,0.0%,2,1.8%,4,3.7%,67.9%,64.9%,45.7%,58.7%,16,75.0%,25.9%,2,0.0%,44.7%,0.63,1:50
WC,Paul Henri Mathieu,FRA,1,178,50.0%,14.3%,2,2.0%,3,3.0%,50.5%,60.0%,38.8%,49.5%,15,53.3%,31.6%,3,66.7%,41.6%,0.63,2:10
,Marinko Matosevic,AUS,1,149,41.7%,15.4%,2,2.6%,1,1.3%,64.5%,53.1%,37.0%,47.4%,10,30.0%,32.9%,4,50.0%,40.3%,0.62,1:30
Q,Germain Gigounon,BEL,1,144,41.7%,15.4%,1,1.5%,3,4.5%,44.8%,53.3%,35.1%,43.3%,7,0.0%,33.8%,6,33.3%,38.2%,0.60,1:44
Q,Taro Daniel,JPN,1,141,61.5%,7.1%,3,4.2%,0,0.0%,76.4%,58.2%,58.8%,58.3%,9,44.4%,24.6%,1,100.0%,41.8%,0.59,1:35
Q,Elias Ymer,SWE,1,175,71.4%,6.7%,1,1.1%,2,2.2%,53.8%,64.0%,58.1%,61.3%,7,42.9%,22.0%,1,100.0%,42.9%,0.57,1:54
,Maximo Gonzalez,ARG,1,167,58.3%,0.0%,0,0.0%,1,1.1%,62.9%,53.6%,51.5%,52.8%,13,61.5%,26.9%,2,0.0%,40.7%,0.57,1:48
LL,Facundo Arguello,ARG,1,148,50.0%,7.7%,4,5.3%,1,1.3%,69.3%,53.8%,43.5%,50.7%,8,25.0%,27.4%,3,33.3%,39.2%,0.56,1:45
,Mikhail Youzhny,RUS,1,93,25.0%,14.3%,0,0.0%,3,6.0%,70.0%,51.4%,13.3%,40.0%,14,57.1%,32.6%,3,33.3%,36.6%,0.54,1:02
,Vasek Pospisil,CAN,1,188,53.3%,15.4%,7,6.3%,5,4.5%,59.8%,52.2%,48.9%,50.9%,14,50.0%,26.3%,5,40.0%,41.0%,0.54,1:54
,Lukas Lacko,SVK,1,136,36.4%,8.3%,4,6.1%,1,1.5%,60.6%,45.0%,38.5%,42.4%,9,22.2%,30.0%,5,20.0%,36.0%,0.52,1:22
Q,Michael Berrer,GER,1,214,84.2%,5.0%,8,6.7%,2,1.7%,66.7%,72.5%,50.0%,65.0%,10,70.0%,18.1%,1,100.0%,44.4%,0.52,2:24
WC,Frances Tiafoe,USA,1,159,50.0%,7.7%,11,12.2%,2,2.2%,60.0%,61.1%,33.3%,50.0%,14,57.1%,26.1%,5,20.0%,39.6%,0.52,1:40
,Ricardas Berankis,LTU,1,164,53.8%,7.1%,0,0.0%,4,4.5%,65.2%,53.4%,51.6%,52.8%,10,40.0%,24.0%,1,100.0%,39.6%,0.51,1:24
,Florian Mayer,GER,1,157,50.0%,7.7%,3,3.6%,3,3.6%,63.9%,52.8%,43.3%,49.4%,13,53.8%,25.7%,3,33.3%,38.2%,0.51,1:33
WC,Quentin Halys,FRA,1,159,64.3%,7.1%,5,5.7%,4,4.6%,67.8%,61.0%,35.7%,52.9%,9,44.4%,23.6%,2,50.0%,39.6%,0.50,1:50
Q,Yoshihito Nishioka,JPN,1,157,61.5%,0.0%,0,0.0%,1,1.2%,63.4%,57.7%,50.0%,54.9%,12,58.3%,22.7%,3,0.0%,39.5%,0.50,1:47
,Robin Haase,NED,1,156,61.5%,0.0%,3,3.5%,2,2.3%,68.6%,61.0%,40.7%,54.7%,6,16.7%,21.4%,1,0.0%,39.7%,0.47,1:37
,Victor Estrella,DOM,1,137,36.4%,0.0%,0,0.0%,1,1.3%,66.7%,46.0%,40.0%,44.0%,15,53.3%,25.8%,2,0.0%,35.8%,0.46,1:23
,Steve Darcis,BEL,1,170,71.4%,0.0%,8,7.9%,4,4.0%,68.3%,69.6%,31.3%,57.4%,10,60.0%,18.8%,0,-,41.8%,0.44,1:43
,Malek Jaziri,TUN,1,138,61.5%,7.1%,1,1.4%,3,4.1%,58.1%,65.1%,41.9%,55.4%,9,44.4%,18.8%,1,100.0%,38.4%,0.42,1:26
,Go Soeda,JPN,1,125,30.0%,0.0%,0,0.0%,1,1.6%,56.3%,38.9%,46.4%,42.2%,10,30.0%,23.0%,1,0.0%,32.8%,0.40,1:26
Q,Christian Lindell,SWE,1,138,45.5%,0.0%,0,0.0%,5,6.7%,57.3%,62.8%,31.3%,49.3%,13,53.8%,19.0%,1,0.0%,35.5%,0.38,1:32
,All Main Draw Players,,127.0,,77.1%,22.9%,,5.8%,,3.1%,61.7%,69.5%,51.2%,62.5%,,60.7%,37.5%,,39.3%,50.0%,1.00,
