Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,8,(7)Marin Cilic[CRO] [yr|ev],d.,56,Kevin Anderson[RSA] [yr|ev],6-3 3-0 RET,1.67,12.5%,53.1%,82.4%,46.7%,0/1,0.0%,48.5%,43.8%,41.2%,0/4,0:48,3
R16,21,(20)Pablo Carreno Busta[ESP] [yr|ev],d.,6,(5)Milos Raonic[CAN] [yr|ev],4-6 7-6(2) 6-7(6) 6-4 8-6,0.98,4.9%,74.3%,66.0%,50.9%,12/18,14.2%,70.5%,72.6%,40.4%,10/17,4:17,10
R16,4,(4)Rafael Nadal[ESP] [yr|ev],d.,18,(17)Roberto Bautista Agut[ESP] [yr|ev],6-1 6-2 6-2,1.79,5.9%,61.8%,69.0%,73.1%,3/4,0.0%,76.3%,51.7%,33.3%,11/18,1:50,1
R16,7,(6)Dominic Thiem[AUT] [yr|ev],d.,65,Horacio Zeballos[ARG] [yr|ev],6-1 6-3 6-1,2.01,6.1%,57.6%,92.1%,46.4%,2/3,1.4%,67.1%,51.0%,33.3%,5/12,1:39,3
R16,2,(2)Novak Djokovic[SRB] [yr|ev],d.,20,(19)Albert Ramos[ESP] [yr|ev],7-6(5) 6-1 6-3,1.32,3.0%,61.6%,72.1%,47.4%,5/8,3.0%,64.6%,53.1%,45.7%,3/10,2:27,1
R32,1,(1)Andy Murray[GBR] [yr|ev],d.,30,(29)Juan Martin del Potro[ARG] [yr|ev],7-6(8) 7-5 6-0,1.38,4.9%,56.9%,69.0%,61.4%,7/9,5.6%,61.1%,65.2%,33.3%,11/17,2:53,1
R32,53,Karen Khachanov[RUS] [yr|ev],d.,22,(21)John Isner[USA] [yr|ev],7-6(1) 6-3 6-7(5) 7-6(3),1.18,5.4%,48.3%,90.1%,61.8%,4/4,10.1%,65.9%,78.0%,57.4%,5/6,3:00,8
R32,37,Fernando Verdasco[ESP] [yr|ev],d.,23,(22)Pablo Cuevas[URU] [yr|ev],6-2 6-1 6-3,1.88,2.8%,66.7%,75.0%,54.2%,6/8,0.0%,50.7%,47.4%,32.4%,6/14,1:33,7
R32,9,(8)Kei Nishikori[JPN] [yr|ev],d.,67,Hyeon Chung[KOR] [yr|ev],7-5 6-4 6-7(4) 0-6 6-4,1.04,4.3%,58.4%,71.3%,52.2%,11/17,4.3%,54.6%,75.3%,45.9%,8/14,3:51,4
R32,3,(3)Stan Wawrinka[SUI] [yr|ev],d.,29,(28)Fabio Fognini[ITA] [yr|ev],7-6(2) 6-0 6-2,1.54,7.6%,62.0%,73.5%,60.0%,4/6,0.0%,53.5%,54.3%,47.5%,5/12,1:51,3
R32,16,(15)Gael Monfils[FRA] [yr|ev],d.,25,(24)Richard Gasquet[FRA] [yr|ev],7-6(5) 5-7 4-3 RET,1.26,4.3%,70.7%,76.9%,55.6%,0/2,1.8%,63.2%,65.3%,59.5%,9/11,2:24,6
R32,56,Kevin Anderson[RSA] [yr|ev],d.,49,Kyle Edmund[GBR] [yr|ev],6-7(6) 7-6(4) 5-7 6-1 6-4,1.25,14.9%,65.2%,78.1%,62.5%,1/2,2.4%,55.1%,75.0%,54.7%,12/15,3:58,5
R32,8,(7)Marin Cilic[CRO] [yr|ev],d.,36,Feliciano Lopez[ESP] [yr|ev],6-1 6-3 6-3,1.58,9.8%,46.3%,68.4%,61.4%,5/7,1.4%,61.4%,55.8%,25.9%,5/12,1:47,3
R32,6,(5)Milos Raonic[CAN] [yr|ev],d.,153,Guillermo Garcia Lopez[ESP] [yr|ev],6-1 1-0 RET,3.71,26.3%,73.7%,92.9%,60.0%,0/0,3.4%,48.3%,50.0%,33.3%,2/5,0:28,3
R32,21,(20)Pablo Carreno Busta[ESP] [yr|ev],d.,13,(11)Grigor Dimitrov[BUL] [yr|ev],7-5 6-3 6-4,1.26,0.0%,63.9%,69.4%,60.0%,6/8,13.6%,53.4%,69.1%,43.8%,6/11,2:18,10
R32,18,(17)Roberto Bautista Agut[ESP] [yr|ev],d.,57,Jiri Vesely[CZE] [yr|ev],6-3 6-4 6-3,1.29,4.5%,60.7%,64.8%,62.9%,2/4,6.3%,53.8%,62.8%,43.2%,9/15,2:02,9
R32,4,(4)Rafael Nadal[ESP] [yr|ev],d.,63,Nikoloz Basilashvili[GEO] [yr|ev],6-0 6-1 6-0,2.79,5.7%,54.7%,75.9%,79.2%,3/3,1.5%,73.8%,39.6%,29.4%,8/16,1:30,1
R32,7,(6)Dominic Thiem[AUT] [yr|ev],d.,26,(25)Steve Johnson[USA] [yr|ev],6-1 7-6(4) 6-3,2.29,12.5%,67.5%,87.0%,65.4%,3/4,4.2%,61.0%,65.3%,37.0%,11/15,2:03,3
R32,65,Horacio Zeballos[ARG] [yr|ev],d.,12,(10)David Goffin[BEL] [yr|ev],4-5 RET,0.80,0.0%,58.3%,71.4%,46.7%,2/3,6.3%,46.9%,93.3%,47.1%,2/2,0:57,39
R32,20,(19)Albert Ramos[ESP] [yr|ev],d.,17,(16)Lucas Pouille[FRA] [yr|ev],6-2 3-6 5-7 6-2 6-1,1.12,1.3%,62.3%,62.8%,59.6%,11/15,3.8%,57.1%,69.7%,40.3%,11/19,3:41,17
R32,2,(2)Novak Djokovic[SRB] [yr|ev],d.,41,Diego Schwartzman[ARG] [yr|ev],5-7 6-3 3-6 6-1 6-1,1.63,6.1%,70.2%,77.5%,55.9%,3/7,2.6%,60.1%,62.0%,39.3%,13/21,3:18,1
R64,1,(1)Andy Murray[GBR] [yr|ev],d.,50,Martin Klizan[SVK] [yr|ev],6-7(3) 6-2 6-2 7-6(3),1.38,7.2%,49.6%,79.0%,61.9%,5/7,3.6%,55.5%,63.2%,54.1%,8/14,3:34,1
R64,30,(29)Juan Martin del Potro[ARG] [yr|ev],d.,69,Nicolas Almagro[ESP] [yr|ev],6-3 3-6 1-1 RET,0.85,10.2%,64.4%,78.9%,47.6%,1/2,13.7%,68.6%,77.1%,62.5%,0/1,1:30,3
R64,22,(21)John Isner[USA] [yr|ev],d.,34,Paolo Lorenzi[ITA] [yr|ev],6-3 7-6(3) 7-6(2),1.20,20.4%,70.9%,84.9%,66.7%,2/2,7.8%,58.9%,79.2%,70.3%,2/3,2:09,8
R64,53,Karen Khachanov[RUS] [yr|ev],d.,14,(13)Tomas Berdych[CZE] [yr|ev],7-5 6-4 6-4,1.29,13.0%,46.7%,88.4%,59.2%,0/0,7.0%,57.0%,68.4%,60.5%,7/10,2:13,8
R64,37,Fernando Verdasco[ESP] [yr|ev],d.,82,Pierre Hugues Herbert[FRA] [yr|ev],6-3 3-6 4-6 6-3 6-3,1.20,3.4%,72.4%,71.4%,60.0%,11/14,7.1%,58.1%,66.7%,55.4%,6/11,3:29,7
R64,23,(22)Pablo Cuevas[URU] [yr|ev],d.,87,Nicolas Kicker[ARG] [yr|ev],6-4 6-4 6-4,1.05,2.2%,58.7%,68.5%,52.6%,5/8,3.8%,65.0%,65.4%,50.0%,7/13,2:00,19
R64,67,Hyeon Chung[KOR] [yr|ev],d.,80,Denis Istomin[UZB] [yr|ev],6-1 7-5 6-1,1.92,4.1%,58.9%,83.7%,60.0%,1/2,4.9%,62.2%,52.9%,45.2%,7/14,1:51,19
R64,9,(8)Kei Nishikori[JPN] [yr|ev],d.,74,Jeremy Chardy[FRA] [yr|ev],6-3 6-0 7-6(5),1.45,5.9%,58.8%,84.0%,42.9%,6/9,7.1%,65.5%,54.5%,48.3%,2/9,1:57,4
R64,3,(3)Stan Wawrinka[SUI] [yr|ev],d.,89,Alexandr Dolgopolov[UKR] [yr|ev],6-4 7-6(5) 7-5,1.17,13.8%,60.3%,74.3%,60.9%,5/7,5.5%,64.5%,71.8%,48.7%,5/9,2:34,3
R64,29,(28)Fabio Fognini[ITA] [yr|ev],d.,83,Andreas Seppi[ITA] [yr|ev],6-4 7-5 6-3,1.19,4.9%,55.9%,70.2%,48.9%,6/9,3.9%,44.7%,58.7%,49.1%,12/18,2:20,9
R64,25,(24)Richard Gasquet[FRA] [yr|ev],d.,90,Victor Estrella[DOM] [yr|ev],6-1 6-0 6-4,1.96,7.0%,56.3%,87.5%,54.8%,4/4,0.0%,67.1%,56.4%,29.6%,5/11,1:43,7
R64,16,(15)Gael Monfils[FRA] [yr|ev],d.,95,Thiago Monteiro[BRA] [yr|ev],6-1 6-4 6-1,1.76,9.0%,79.1%,69.8%,50.0%,2/4,3.2%,63.5%,45.0%,30.4%,4/12,1:31,6
R64,49,Kyle Edmund[GBR] [yr|ev],d.,91,Renzo Olivo[ARG] [yr|ev],7-5 6-3 6-1,1.50,1.3%,61.3%,77.6%,54.8%,3/5,2.2%,62.0%,63.2%,37.1%,3/10,2:02,14
R64,56,Kevin Anderson[RSA] [yr|ev],d.,19,(18)Nick Kyrgios[AUS] [yr|ev],5-7 6-4 6-1 6-2,1.28,18.8%,58.0%,86.2%,42.6%,6/8,13.1%,69.7%,65.9%,43.2%,7/13,2:35,5
R64,36,Feliciano Lopez[ESP] [yr|ev],d.,33,(30)David Ferrer[ESP] [yr|ev],7-5 3-6 7-5 4-6 6-4,1.01,6.4%,59.6%,73.5%,42.0%,12/19,2.9%,59.2%,69.9%,46.5%,16/24,3:52,12
R64,8,(7)Marin Cilic[CRO] [yr|ev],d.,129,Konstantin Kravchuk[RUS] [yr|ev],6-3 6-2 6-2,2.06,15.3%,61.1%,95.5%,50.0%,1/1,6.0%,68.7%,64.9%,30.8%,5/10,1:38,3
R64,6,(5)Milos Raonic[CAN] [yr|ev],d.,79,Rogerio Dutra Silva[BRA] [yr|ev],4-6 6-2 6-3 6-4,1.47,23.8%,72.4%,76.3%,62.1%,4/6,0.8%,61.9%,65.4%,50.0%,15/20,2:23,3
R64,153,Guillermo Garcia Lopez[ESP] [yr|ev],d.,162,(Q)Marco Trungelliti[ARG] [yr|ev],7-5 6-4 7-5,1.25,7.4%,42.6%,72.5%,51.9%,2/7,3.0%,56.8%,61.3%,36.8%,7/15,2:27,23
R64,21,(20)Pablo Carreno Busta[ESP] [yr|ev],d.,102,(Q)Taro Daniel[JPN] [yr|ev],7-5 6-4 4-6 6-0,1.23,12.0%,64.0%,66.3%,60.0%,5/8,4.0%,64.3%,65.4%,37.8%,14/21,2:41,10
R64,13,(11)Grigor Dimitrov[BUL] [yr|ev],d.,274,Tommy Robredo[ESP] [yr|ev],6-3 6-4 7-5,1.39,4.2%,68.4%,86.2%,46.7%,1/1,1.1%,67.8%,63.9%,62.1%,6/9,2:13,3
R64,57,Jiri Vesely[CZE] [yr|ev],d.,52,Aljaz Bedene[SLO] [yr|ev],6-3 6-3 4-6 6-3,1.13,9.8%,56.8%,78.7%,52.6%,12/13,11.0%,49.5%,74.1%,52.7%,4/8,2:52,35
R64,18,(17)Roberto Bautista Agut[ESP] [yr|ev],d.,85,Mikhail Kukushkin[KAZ] [yr|ev],6-3 3-6 6-3 7-6(3),1.14,2.4%,59.5%,72.0%,51.0%,9/14,1.5%,76.2%,60.6%,51.6%,4/10,2:55,9
R64,63,Nikoloz Basilashvili[GEO] [yr|ev],d.,35,Viktor Troicki[SRB] [yr|ev],7-6(3) 7-6(2) 7-6(6),1.21,1.6%,74.0%,73.6%,50.0%,3/7,10.4%,51.9%,75.7%,44.6%,10/14,2:38,16
R64,4,(4)Rafael Nadal[ESP] [yr|ev],d.,46,Robin Haase[NED] [yr|ev],6-1 6-4 6-3,2.00,6.1%,69.7%,76.1%,85.0%,0/0,7.5%,63.7%,62.7%,48.3%,5/10,1:49,1
R64,7,(6)Dominic Thiem[AUT] [yr|ev],d.,470,(Q)Simone Bolelli[ITA] [yr|ev],7-5 6-1 6-3,1.58,9.3%,46.5%,82.5%,58.7%,4/5,0.0%,79.7%,56.9%,34.6%,24/30,2:23,3
R64,26,(25)Steve Johnson[USA] [yr|ev],d.,40,Borna Coric[CRO] [yr|ev],6-2 7-6(8) 3-6 7-6(6),1.11,8.8%,54.7%,81.3%,51.6%,3/5,6.3%,56.3%,68.9%,58.6%,12/15,3:53,21
R64,65,Horacio Zeballos[ARG] [yr|ev],d.,24,(23)Ivo Karlovic[CRO] [yr|ev],7-6(5) 7-6(5) 6-3,1.76,8.3%,71.9%,92.8%,63.0%,0/0,28.4%,62.7%,84.4%,52.6%,2/3,2:13,39
R64,12,(10)David Goffin[BEL] [yr|ev],d.,123,(Q)Sergiy Stakhovsky[UKR] [yr|ev],6-2 6-4 3-6 6-3,1.79,6.2%,62.9%,82.0%,66.7%,4/5,8.2%,61.9%,65.1%,45.1%,12/16,2:34,7
R64,17,(16)Lucas Pouille[FRA] [yr|ev],d.,61,Thomaz Bellucci[BRA] [yr|ev],7-6(5) 6-1 6-2,1.28,4.9%,65.7%,71.6%,45.7%,4/6,3.5%,55.8%,62.5%,39.5%,4/10,2:08,10
R64,20,(19)Albert Ramos[ESP] [yr|ev],d.,266,Benjamin Bonzi[FRA] [yr|ev],6-2 6-1 6-1,2.45,14.0%,66.7%,78.9%,73.7%,0/0,2.9%,55.9%,50.0%,36.7%,7/14,1:24,17
R64,41,Diego Schwartzman[ARG] [yr|ev],d.,187,(Q)Stefano Napolitano[ITA] [yr|ev],6-3 7-5 6-2,1.27,1.8%,63.3%,73.9%,45.0%,9/11,3.5%,59.3%,62.7%,40.0%,12/18,2:08,8
R64,2,(2)Novak Djokovic[SRB] [yr|ev],d.,59,Joao Sousa[POR] [yr|ev],6-1 6-4 6-3,1.46,2.3%,58.0%,80.4%,48.6%,4/5,2.4%,55.4%,60.9%,40.5%,8/14,2:07,1
R128,1,(1)Andy Murray[GBR] [yr|ev],d.,73,Andrey Kuznetsov[RUS] [yr|ev],6-4 4-6 6-2 6-0,1.51,2.0%,58.2%,71.9%,53.7%,3/7,5.9%,51.0%,55.8%,36.0%,1/10,2:32,1
R128,50,Martin Klizan[SVK] [yr|ev],d.,285,Laurent Lokoli[FRA] [yr|ev],7-6(4) 6-3 4-6 0-6 6-4,0.89,2.4%,52.7%,66.7%,47.4%,6/13,13.8%,50.0%,78.3%,46.4%,6/11,3:39,24
R128,69,Nicolas Almagro[ESP] [yr|ev],d.,62,Marcos Baghdatis[CYP] [yr|ev],6-7(3) 6-4 6-3 7-6(1),1.33,12.0%,54.1%,81.9%,57.4%,5/7,3.8%,59.0%,66.3%,53.1%,7/12,3:15,9
R128,30,(29)Juan Martin del Potro[ARG] [yr|ev],d.,115,(Q)Guido Pella[ARG] [yr|ev],6-2 6-1 6-4,2.03,19.4%,71.6%,81.3%,68.4%,0/0,3.4%,62.5%,58.2%,48.5%,10/15,1:49,3
R128,22,(21)John Isner[USA] [yr|ev],d.,92,Jordan Thompson[AUS] [yr|ev],6-3 4-6 7-6(5) 6-3,1.10,24.0%,66.7%,79.1%,51.2%,6/8,7.7%,66.7%,70.5%,59.0%,0/3,2:37,8
R128,34,Paolo Lorenzi[ITA] [yr|ev],d.,188,Ricardas Berankis[LTU] [yr|ev],6-0 6-2 6-4,1.74,10.1%,62.0%,75.5%,63.3%,4/4,2.3%,62.1%,48.1%,51.5%,7/13,1:47,33
R128,53,Karen Khachanov[RUS] [yr|ev],d.,207,(Q)Nicolas Jarry[CHI] [yr|ev],6-4 3-6 7-6(4) 6-1,1.17,7.4%,53.3%,73.8%,54.4%,4/6,5.5%,65.1%,64.2%,49.0%,7/12,2:45,8
R128,14,(13)Tomas Berdych[CZE] [yr|ev],d.,47,Jan Lennard Struff[GER] [yr|ev],6-1 6-1 4-6 6-4,1.36,4.8%,59.6%,75.8%,50.0%,3/6,6.3%,43.3%,69.1%,40.3%,15/23,2:32,4
R128,37,Fernando Verdasco[ESP] [yr|ev],d.,10,(9)Alexander Zverev[GER] [yr|ev],6-4 3-6 6-4 6-2,1.08,0.0%,69.5%,59.6%,51.3%,7/12,6.3%,66.1%,59.5%,41.9%,12/20,2:53,7
R128,82,Pierre Hugues Herbert[FRA] [yr|ev],d.,72,Jared Donaldson[USA] [yr|ev],6-4 7-6(5) 6-4,1.16,9.1%,54.5%,81.5%,57.8%,3/4,7.2%,44.3%,86.0%,50.0%,5/8,2:11,36
R128,87,Nicolas Kicker[ARG] [yr|ev],d.,96,Damir Dzumhur[BIH] [yr|ev],6-3 2-6 6-3 6-4,1.11,0.0%,68.3%,67.6%,57.6%,2/5,6.3%,56.8%,65.1%,54.2%,8/13,2:13,78
R128,23,(22)Pablo Cuevas[URU] [yr|ev],d.,287,(Q)Maxime Hamou[FRA] [yr|ev],6-3 6-2 6-4,1.41,7.3%,59.4%,78.9%,56.4%,6/6,4.9%,63.1%,66.2%,42.1%,5/9,2:03,19
R128,67,Hyeon Chung[KOR] [yr|ev],d.,28,(27)Sam Querrey[USA] [yr|ev],6-4 3-6 6-3 6-3,1.35,5.8%,57.7%,78.3%,56.8%,7/10,15.8%,48.3%,81.0%,37.1%,2/8,2:15,19
R128,80,Denis Istomin[UZB] [yr|ev],d.,75,Ernesto Escobedo[MEX] [yr|ev],7-6(3) 6-3 6-4,1.44,11.7%,59.6%,80.4%,71.1%,6/6,6.5%,52.2%,72.9%,59.1%,3/5,1:58,33
R128,74,Jeremy Chardy[FRA] [yr|ev],d.,88,Radu Albot[MDA] [yr|ev],6-2 6-4 7-6(3),1.33,11.5%,61.5%,81.4%,56.8%,2/2,1.0%,63.5%,63.9%,60.0%,5/8,2:09,25
R128,9,(8)Kei Nishikori[JPN] [yr|ev],d.,,Thanasi Kokkinakis[AUS] [yr|ev],4-6 6-1 6-4 6-4,1.26,2.5%,58.3%,77.1%,50.0%,9/11,8.0%,54.7%,66.7%,45.2%,9/14,3:02,4
R128,3,(3)Stan Wawrinka[SUI] [yr|ev],d.,152,(Q)Jozef Kovalik[SVK] [yr|ev],6-2 7-6(6) 6-3,1.35,2.0%,51.0%,70.0%,68.8%,6/7,6.5%,45.7%,66.7%,52.0%,7/11,1:57,3
R128,89,Alexandr Dolgopolov[UKR] [yr|ev],d.,64,Carlos Berlocq[ARG] [yr|ev],7-5 6-3 6-4,1.05,4.1%,58.2%,84.2%,53.7%,4/4,2.4%,60.2%,66.0%,75.8%,2/5,2:10,13
R128,83,Andreas Seppi[ITA] [yr|ev],d.,107,(Q)Santiago Giraldo[COL] [yr|ev],4-6 6-1 6-2 6-2,1.55,11.6%,60.0%,77.2%,50.0%,4/8,2.8%,54.2%,65.5%,26.5%,7/16,2:11,18
R128,29,(28)Fabio Fognini[ITA] [yr|ev],d.,68,Frances Tiafoe[USA] [yr|ev],6-4 6-3 3-6 1-6 6-0,0.98,2.3%,63.1%,74.4%,33.3%,6/11,10.0%,56.7%,70.6%,46.2%,6/12,2:45,9
R128,25,(24)Richard Gasquet[FRA] [yr|ev],d.,127,(Q)Arthur De Greef[BEL] [yr|ev],6-2 3-6 6-1 6-3,1.37,7.2%,51.5%,76.0%,53.2%,4/7,4.1%,54.1%,66.0%,35.6%,6/13,2:10,7
R128,90,Victor Estrella[DOM] [yr|ev],d.,146,(Q)Teymuraz Gabashvili[RUS] [yr|ev],6-7(9) 2-6 7-6(3) 6-3 6-2,0.98,4.7%,74.0%,65.5%,56.0%,17/21,7.7%,58.9%,68.7%,56.5%,13/18,4:20,43
R128,95,Thiago Monteiro[BRA] [yr|ev],d.,330,Alexandre Muller[FRA] [yr|ev],7-6(4) 2-6 4-6 7-6(3) 6-0,1.12,3.2%,60.0%,72.0%,50.0%,9/16,2.5%,58.0%,68.1%,45.6%,13/20,3:43,61
R128,16,(15)Gael Monfils[FRA] [yr|ev],d.,76,Dustin Brown[JAM] [yr|ev],6-4 7-5 6-0,1.52,2.3%,72.1%,74.2%,54.2%,3/4,5.6%,44.4%,60.0%,46.0%,4/10,1:30,6
R128,91,Renzo Olivo[ARG] [yr|ev],d.,11,(12)Jo-Wilfried Tsonga[FRA] [yr|ev],7-5 6-4 6-7(6) 6-4,1.02,0.0%,67.9%,66.4%,50.0%,6/10,2.4%,65.2%,67.3%,47.4%,16/23,3:31,78
R128,49,Kyle Edmund[GBR] [yr|ev],d.,108,Gastao Elias[POR] [yr|ev],6-3 6-2 7-5,1.49,3.7%,59.3%,81.3%,54.5%,1/3,6.7%,56.0%,73.8%,33.3%,4/10,1:46,14
R128,56,Kevin Anderson[RSA] [yr|ev],d.,71,Malek Jaziri[TUN] [yr|ev],7-6(4) 6-3 7-6(4),1.42,13.3%,67.3%,80.3%,56.3%,2/3,1.6%,55.5%,69.0%,50.9%,11/14,2:35,5
R128,19,(18)Nick Kyrgios[AUS] [yr|ev],d.,43,Philipp Kohlschreiber[GER] [yr|ev],6-3 7-6(4) 6-3,1.19,20.6%,70.1%,80.9%,55.2%,3/3,7.1%,56.5%,81.3%,51.4%,1/3,1:51,13
R128,33,(30)David Ferrer[ESP] [yr|ev],d.,51,Donald Young[USA] [yr|ev],5-7 6-3 4-6 6-3 13-11,1.38,7.3%,60.7%,79.6%,57.1%,10/15,2.3%,59.6%,64.6%,52.3%,14/21,4:27,3
R128,36,Feliciano Lopez[ESP] [yr|ev],d.,138,(Q)Bjorn Fratangelo[USA] [yr|ev],6-4 7-6(4) 6-3,1.45,15.2%,59.8%,83.6%,64.9%,5/6,3.3%,58.7%,66.7%,63.2%,1/4,2:01,12
R128,129,Konstantin Kravchuk[RUS] [yr|ev],d.,139,Federico Delbonis[ARG] [yr|ev],6-3 6-4 7-6(6),0.98,6.1%,64.3%,81.1%,48.8%,5/5,5.2%,55.7%,72.2%,67.4%,6/8,2:25,78
R128,8,(7)Marin Cilic[CRO] [yr|ev],d.,230,Ernests Gulbis[LAT] [yr|ev],6-3 6-3 6-3,1.74,10.7%,52.0%,92.3%,61.1%,0/0,6.2%,56.8%,67.4%,51.4%,1/5,1:41,3
R128,6,(5)Milos Raonic[CAN] [yr|ev],d.,38,Steve Darcis[BEL] [yr|ev],6-3 6-4 6-2,2.20,21.4%,61.4%,88.4%,70.4%,2/2,4.2%,71.8%,64.7%,45.0%,2/6,1:32,3
R128,79,Rogerio Dutra Silva[BRA] [yr|ev],d.,86,Mikhail Youzhny[RUS] [yr|ev],4-6 7-6(5) 2-6 7-6(4) 6-2,1.08,7.3%,53.0%,68.8%,52.1%,4/10,6.4%,57.1%,63.8%,49.4%,13/18,4:11,63
R128,162,(Q)Marco Trungelliti[ARG] [yr|ev],d.,126,Quentin Halys[FRA] [yr|ev],3-6 6-7(4) 7-6(2) 6-4 6-4,1.07,1.7%,58.3%,67.6%,56.2%,4/10,8.7%,50.3%,79.3%,40.7%,8/15,3:54,112
R128,153,Guillermo Garcia Lopez[ESP] [yr|ev],d.,27,(26)Gilles Muller[LUX] [yr|ev],7-6(4) 6-7(2) 6-2 6-2,1.70,14.3%,54.6%,87.7%,64.8%,3/3,14.9%,56.1%,73.5%,46.2%,17/21,3:27,23
R128,21,(20)Pablo Carreno Busta[ESP] [yr|ev],d.,44,Florian Mayer[GER] [yr|ev],6-4 6-2 6-2,1.65,12.0%,56.0%,81.0%,57.6%,6/7,3.0%,55.6%,61.8%,38.6%,7/13,1:36,10
R128,102,(Q)Taro Daniel[JPN] [yr|ev],d.,164,Jerzy Janowicz[POL] [yr|ev],6-4 6-4 6-4,1.48,8.8%,70.3%,75.0%,63.0%,4/5,12.7%,66.7%,69.1%,35.3%,6/10,2:24,58
R128,274,Tommy Robredo[ESP] [yr|ev],d.,55,Daniel Evans[GBR] [yr|ev],5-7 6-4 6-3 6-1,1.42,6.0%,65.0%,67.7%,62.9%,2/7,1.8%,58.0%,67.7%,29.8%,4/13,2:27,5
R128,13,(11)Grigor Dimitrov[BUL] [yr|ev],d.,114,Stephane Robert[FRA] [yr|ev],6-2 6-3 6-4,1.53,9.5%,53.6%,82.2%,51.3%,8/10,1.4%,50.7%,62.2%,38.9%,0/6,1:49,3
R128,57,Jiri Vesely[CZE] [yr|ev],d.,15,(14)Jack Sock[USA] [yr|ev],7-5 7-5 6-3,1.30,6.8%,56.3%,69.0%,62.2%,9/11,6.8%,62.7%,68.9%,34.1%,10/16,2:41,35
R128,52,Aljaz Bedene[SLO] [yr|ev],d.,42,Ryan Harrison[USA] [yr|ev],6-4 6-0 3-6 6-1,1.82,14.8%,44.4%,83.3%,68.9%,1/3,8.8%,49.5%,64.4%,45.7%,2/9,1:59,43
R128,85,Mikhail Kukushkin[KAZ] [yr|ev],d.,113,Tennys Sandgren[USA] [yr|ev],6-2 6-1 6-4,1.59,2.3%,84.9%,72.6%,69.2%,3/3,2.9%,57.1%,72.5%,33.3%,5/10,1:47,39
