Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Nikoloz Basilashvili,GEO,3,585,58.1%,29.5%,3,1.0%,6,2.1%,74.0%,60.6%,43.4%,56.2%,33,45.5%,40.6%,40,32.5%,48.4%,0.93,6:33
,Mikhail Youzhny,RUS,1,354,80.0%,24.0%,13,6.4%,5,2.5%,57.1%,63.8%,49.4%,57.6%,18,72.2%,39.1%,10,60.0%,49.7%,0.92,4:11
9,Alexander Zverev,GER,1,255,55.6%,26.3%,8,6.3%,5,3.9%,66.1%,59.5%,41.9%,53.5%,20,60.0%,43.0%,12,41.7%,48.2%,0.92,2:53
18,Nick Kyrgios,AUS,2,416,81.8%,11.8%,36,16.4%,13,5.9%,69.9%,72.5%,48.5%,65.3%,16,62.5%,32.0%,11,36.4%,49.5%,0.92,4:26
25,Steve Johnson,USA,3,819,85.2%,20.3%,30,7.3%,16,3.9%,55.9%,73.8%,48.6%,62.7%,26,65.4%,34.5%,36,33.3%,48.6%,0.92,9:30
,Diego Schwartzman,ARG,3,774,73.0%,29.0%,9,2.2%,13,3.2%,64.0%,66.5%,43.9%,58.4%,44,61.4%,37.7%,43,41.9%,48.7%,0.91,8:56
,Jordan Thompson,AUS,1,246,85.0%,10.0%,9,7.7%,2,1.7%,66.7%,70.5%,59.0%,66.7%,3,0.0%,30.2%,8,25.0%,47.6%,0.91,2:37
,Daniil Medvedev,RUS,1,236,62.5%,17.6%,6,5.2%,8,6.9%,52.6%,70.5%,43.6%,57.8%,18,66.7%,38.3%,14,21.4%,47.9%,0.91,2:27
,Damir Dzumhur,BIH,1,215,72.2%,16.7%,7,6.3%,2,1.8%,56.8%,65.1%,54.2%,60.4%,13,61.5%,35.6%,5,60.0%,48.4%,0.90,2:13
,Thiago Monteiro,BRA,2,447,58.3%,25.0%,7,3.2%,11,5.0%,61.0%,63.9%,44.7%,56.4%,28,46.4%,39.3%,24,37.5%,47.7%,0.90,5:14
,Janko Tipsarevic,SRB,1,271,63.2%,21.1%,6,4.5%,0,0.0%,52.2%,61.4%,46.9%,54.5%,14,50.0%,40.9%,12,33.3%,47.6%,0.90,3:08
,Alexandre Muller,FRA,1,317,70.8%,29.2%,4,2.5%,5,3.1%,58.0%,68.1%,45.6%,58.6%,20,65.0%,36.8%,16,43.8%,47.9%,0.89,3:43
31,Gilles Simon,FRA,1,209,43.8%,37.5%,0,0.0%,3,2.9%,42.9%,57.8%,41.7%,48.6%,23,60.9%,45.2%,10,60.0%,46.9%,0.88,2:25
,Evgeny Donskoy,RUS,1,210,64.3%,7.1%,4,4.9%,2,2.5%,48.1%,71.8%,47.6%,59.3%,6,16.7%,35.7%,21,4.8%,44.8%,0.88,2:17
,Yuichi Sugita,JPN,1,324,68.0%,11.5%,5,3.0%,6,3.6%,61.5%,65.4%,50.8%,59.8%,17,52.9%,35.5%,6,50.0%,48.1%,0.88,3:34
,Renzo Olivo,ARG,2,498,69.4%,25.0%,2,0.8%,7,2.8%,65.7%,65.3%,44.8%,58.3%,20,45.0%,36.9%,28,32.1%,47.8%,0.88,5:33
Q,Nicolas Jarry,CHI,1,268,73.7%,10.5%,8,5.5%,4,2.7%,65.1%,64.2%,49.0%,58.9%,12,58.3%,35.2%,6,33.3%,48.1%,0.86,2:45
,Jared Donaldson,USA,1,196,81.3%,6.3%,7,7.2%,4,4.1%,44.3%,86.0%,50.0%,66.0%,8,62.5%,29.3%,4,25.0%,47.4%,0.86,2:11
,Denis Istomin,UZB,2,341,75.9%,10.7%,15,8.5%,5,2.8%,60.8%,67.3%,59.4%,64.2%,20,65.0%,30.3%,7,42.9%,47.8%,0.85,3:49
,Philipp Kohlschreiber,GER,1,182,86.7%,0.0%,6,7.1%,4,4.7%,56.5%,81.3%,51.4%,68.2%,3,33.3%,26.8%,3,0.0%,46.2%,0.84,1:51
,Dusan Lajovic,SRB,1,274,66.7%,23.8%,7,4.8%,1,0.7%,63.4%,62.0%,49.1%,57.2%,19,63.2%,35.7%,13,38.5%,47.1%,0.83,2:58
Q,Sergiy Stakhovsky,UKR,2,422,88.2%,9.1%,27,11.9%,5,2.2%,60.2%,74.3%,51.1%,65.0%,16,75.0%,28.6%,12,25.0%,48.1%,0.82,4:41
,Martin Klizan,SVK,2,565,70.5%,16.3%,9,3.0%,18,6.0%,54.0%,65.0%,50.4%,58.3%,27,51.9%,33.8%,18,38.9%,46.9%,0.81,7:13
,Benjamin Bonzi,FRA,2,361,64.3%,22.2%,6,3.2%,6,3.2%,55.9%,64.8%,43.4%,55.3%,28,64.3%,35.8%,18,33.3%,46.0%,0.80,3:51
,Victor Estrella,DOM,2,513,72.2%,13.9%,9,3.3%,9,3.3%,71.9%,62.9%,46.8%,58.4%,32,68.8%,33.5%,22,22.7%,46.8%,0.80,6:03
,Thanasi Kokkinakis,AUS,1,257,72.2%,10.5%,11,8.0%,12,8.8%,54.7%,66.7%,45.2%,56.9%,14,64.3%,34.2%,11,18.2%,46.3%,0.79,3:02
,Adrian Mannarino,FRA,1,174,53.3%,25.0%,6,7.2%,3,3.6%,65.1%,53.7%,48.3%,51.8%,8,12.5%,37.4%,8,50.0%,44.3%,0.78,2:12
14,Jack Sock,USA,1,221,62.5%,11.8%,8,6.8%,4,3.4%,62.7%,68.9%,34.1%,55.9%,16,62.5%,34.0%,11,18.2%,45.7%,0.77,2:41
32,Mischa Zverev,GER,1,234,57.9%,21.1%,8,6.5%,3,2.4%,69.4%,64.0%,34.2%,54.8%,19,57.9%,34.5%,8,50.0%,45.3%,0.76,2:42
,John Millman,AUS,1,182,50.0%,26.7%,6,6.6%,1,1.1%,51.6%,48.9%,50.0%,49.5%,14,50.0%,38.5%,9,44.4%,44.0%,0.76,2:14
,Marcos Baghdatis,CYP,1,289,76.2%,9.1%,6,3.8%,2,1.3%,59.0%,66.3%,53.1%,60.9%,12,58.3%,29.3%,7,28.6%,46.4%,0.75,3:15
,Radu Albot,MDA,1,192,80.0%,0.0%,1,1.0%,3,3.1%,63.5%,63.9%,60.0%,62.5%,8,62.5%,28.1%,2,0.0%,45.3%,0.75,2:09
27,Sam Querrey,USA,1,224,66.7%,15.8%,19,15.8%,6,5.0%,48.3%,81.0%,37.1%,58.3%,8,25.0%,30.8%,10,30.0%,45.5%,0.74,2:15
Q,Jozef Kovalik,SVK,1,190,71.4%,6.7%,6,6.5%,2,2.2%,45.7%,66.7%,52.0%,58.7%,11,63.6%,30.6%,7,14.3%,44.2%,0.74,1:57
,Jan Lennard Struff,GER,1,231,52.9%,17.6%,8,6.3%,8,6.3%,43.3%,69.1%,40.3%,52.8%,23,65.2%,34.6%,6,50.0%,44.6%,0.73,2:32
,Marcel Granollers,ESP,1,189,38.5%,28.6%,5,4.9%,0,0.0%,54.9%,58.9%,34.8%,48.0%,20,60.0%,37.9%,10,40.0%,43.4%,0.73,2:27
Q,Arthur De Greef,BEL,1,195,56.3%,17.6%,4,4.1%,4,4.1%,54.1%,66.0%,35.6%,52.0%,13,46.2%,35.1%,7,42.9%,43.6%,0.73,2:10
,Konstantin Kravchuk,RUS,2,367,82.1%,7.1%,12,6.1%,6,3.0%,66.2%,74.0%,41.8%,63.1%,15,66.7%,26.6%,9,22.2%,46.3%,0.72,4:03
,Yen Hsun Lu,TPE,1,191,86.7%,0.0%,4,4.0%,5,5.1%,60.6%,71.7%,59.0%,66.7%,7,71.4%,23.9%,0,-,46.1%,0.72,2:07
,Donald Young,USA,1,396,78.1%,15.6%,5,2.3%,5,2.3%,59.6%,64.6%,52.3%,59.6%,21,66.7%,29.2%,15,33.3%,46.0%,0.72,4:27
,Daniel Evans,GBR,1,212,52.6%,26.3%,2,1.8%,10,8.9%,58.0%,67.7%,29.8%,51.8%,13,30.8%,34.0%,7,71.4%,43.4%,0.71,2:27
,Mathias Bourgue,FRA,1,189,78.6%,0.0%,8,8.8%,1,1.1%,57.1%,69.2%,53.8%,62.6%,6,50.0%,26.5%,4,0.0%,43.9%,0.71,2:27
,Malek Jaziri,TUN,1,226,81.3%,5.9%,2,1.6%,4,3.1%,55.5%,69.0%,50.9%,60.9%,14,78.6%,27.6%,3,33.3%,46.5%,0.71,2:35
Q,Maxime Hamou,FRA,1,199,69.2%,0.0%,5,4.9%,5,4.9%,63.1%,66.2%,42.1%,57.3%,9,55.6%,30.2%,6,0.0%,44.2%,0.71,2:03
,Ernesto Escobedo,MEX,1,186,86.7%,0.0%,6,6.5%,2,2.2%,52.2%,72.9%,59.1%,66.3%,5,60.0%,23.4%,6,0.0%,44.6%,0.69,1:58
Q,Bjorn Fratangelo,USA,1,184,80.0%,6.3%,3,3.3%,4,4.3%,58.7%,66.7%,63.2%,65.2%,4,25.0%,23.9%,6,16.7%,44.6%,0.69,2:01
,Jerzy Janowicz,POL,1,193,73.3%,6.7%,13,12.7%,6,5.9%,66.7%,69.1%,35.3%,57.8%,10,60.0%,28.6%,5,20.0%,44.0%,0.68,2:24
Q,Marius Copil,ROU,1,243,61.1%,10.5%,8,6.0%,5,3.7%,50.7%,70.6%,37.9%,54.5%,19,63.2%,30.3%,6,33.3%,43.6%,0.67,3:06
,Gastao Elias,POR,1,156,57.1%,13.3%,5,6.7%,1,1.3%,56.0%,73.8%,33.3%,56.0%,10,40.0%,29.6%,3,66.7%,42.3%,0.67,1:46
,Dustin Brown,JAM,1,176,57.1%,7.1%,5,5.6%,9,10.0%,44.4%,60.0%,46.0%,52.2%,10,40.0%,31.4%,4,25.0%,42.0%,0.66,1:30
,Andrey Kuznetsov,RUS,1,200,47.1%,23.5%,6,5.9%,4,3.9%,51.0%,55.8%,36.0%,46.1%,10,10.0%,35.7%,7,57.1%,41.0%,0.66,2:32
,Stephane Robert,FRA,1,157,53.8%,14.3%,1,1.4%,2,2.7%,50.7%,62.2%,38.9%,50.7%,6,0.0%,32.1%,10,20.0%,40.8%,0.65,1:49
,Alex De Minaur,AUS,1,152,50.0%,0.0%,4,5.3%,4,5.3%,63.2%,60.4%,39.3%,52.6%,11,45.5%,30.3%,1,0.0%,41.4%,0.64,1:36
Q,Santiago Giraldo,COL,1,202,43.8%,23.5%,3,2.8%,4,3.7%,54.2%,65.5%,26.5%,47.7%,16,43.8%,33.7%,8,50.0%,41.1%,0.64,2:11
,Tennys Sandgren,USA,1,156,58.3%,0.0%,2,2.9%,0,0.0%,57.1%,72.5%,33.3%,55.7%,10,50.0%,27.9%,3,0.0%,40.4%,0.63,1:47
Q,Stefanos Tsitsipas,GRE,1,209,82.4%,5.9%,8,6.9%,6,5.2%,50.9%,79.7%,47.4%,63.8%,7,57.1%,22.6%,4,25.0%,45.5%,0.62,2:14
,Florian Mayer,GER,1,174,53.8%,7.7%,3,3.0%,2,2.0%,55.6%,61.8%,38.6%,51.5%,13,53.8%,29.3%,7,14.3%,42.0%,0.61,1:36
26,Gilles Muller,LUX,1,267,80.0%,0.0%,22,14.9%,13,8.8%,56.1%,73.5%,46.2%,61.5%,21,81.0%,22.7%,3,0.0%,44.2%,0.59,3:27
,Ricardas Berankis,LTU,1,166,50.0%,0.0%,2,2.3%,2,2.3%,62.1%,48.1%,51.5%,49.4%,13,53.8%,29.1%,4,0.0%,39.8%,0.58,1:47
,Ernests Gulbis,LAT,1,156,69.2%,0.0%,5,6.2%,3,3.7%,56.8%,67.4%,51.4%,60.5%,5,20.0%,22.7%,0,-,42.3%,0.57,1:41
,Benoit Paire,FRA,1,148,33.3%,16.7%,0,0.0%,2,2.4%,48.8%,50.0%,38.1%,43.9%,18,55.6%,31.8%,4,50.0%,38.5%,0.57,1:52
,Nicolas Mahut,FRA,1,159,53.8%,7.7%,6,7.1%,2,2.4%,56.5%,66.7%,37.8%,54.1%,15,60.0%,25.7%,3,33.3%,40.9%,0.56,1:47
,Ryan Harrison,USA,1,172,56.3%,12.5%,8,8.8%,6,6.6%,49.5%,64.4%,45.7%,54.9%,9,22.2%,24.7%,3,66.7%,40.7%,0.55,1:59
Q,Guido Pella,ARG,1,155,58.3%,0.0%,3,3.4%,1,1.1%,62.5%,58.2%,48.5%,54.5%,15,66.7%,22.4%,0,-,40.6%,0.49,1:49
Q,Paul Henri Mathieu,FRA,1,158,50.0%,0.0%,1,1.2%,3,3.5%,60.0%,56.9%,41.2%,50.6%,18,66.7%,23.3%,1,0.0%,38.0%,0.47,1:50
,Steve Darcis,BEL,1,141,69.2%,0.0%,3,4.2%,2,2.8%,71.8%,64.7%,45.0%,59.2%,6,33.3%,18.6%,2,0.0%,39.0%,0.45,1:32
,Bernard Tomic,AUS,1,140,50.0%,0.0%,3,3.8%,2,2.5%,61.3%,61.2%,32.3%,50.0%,9,33.3%,20.0%,0,-,37.1%,0.40,1:20
,All Main Draw Players,,127.0,,76.6%,23.4%,,6.2%,,3.6%,59.9%,70.2%,50.8%,62.4%,,60.0%,37.6%,,40.0%,50.0%,1.00,
