Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,1,(2)Rafael Nadal[ESP] [yr|ev],d.,93,Jiri Vesely[CZE] [yr|ev],6-3 6-3 6-4,1.84,12.3%,68.5%,78.0%,73.9%,0/1,9.5%,63.1%,58.5%,54.8%,3/8,1:53,1
R32,2,(1)Roger Federer[SUI] [yr|ev],d.,64,Jan Lennard Struff[GER] [yr|ev],6-3 7-5 6-2,2.22,13.5%,54.1%,92.5%,67.6%,0/0,11.0%,56.0%,66.1%,47.7%,10/14,1:34,1
R32,26,(22)Adrian Mannarino[FRA] [yr|ev],d.,67,Daniil Medvedev[RUS] [yr|ev],6-4 6-3 4-6 5-7 6-3,1.17,5.8%,66.9%,68.8%,47.8%,4/11,8.3%,52.8%,68.4%,41.2%,5/14,3:12,17
R32,44,Gael Monfils[FRA] [yr|ev],d.,13,(11)Sam Querrey[USA] [yr|ev],5-7 6-4 6-4 6-2,1.24,16.5%,76.1%,77.1%,61.5%,1/2,19.6%,61.6%,75.4%,53.5%,5/9,2:08,6
R32,8,(8)Kevin Anderson[RSA] [yr|ev],d.,27,(25)Philipp Kohlschreiber[GER] [yr|ev],6-3 7-5 7-5,1.68,25.0%,69.3%,86.9%,55.6%,3/4,5.2%,60.8%,59.3%,65.8%,3/7,2:07,5
R32,103,Mackenzie Mcdonald[USA] [yr|ev],d.,82,Guido Pella[ARG] [yr|ev],6-4 6-4 7-6(6),1.09,10.6%,71.2%,81.1%,53.3%,2/2,14.7%,67.4%,79.7%,51.6%,2/4,2:01,37
R32,32,(13)Milos Raonic[CAN] [yr|ev],d.,171,(Q)Dennis Novak[AUT] [yr|ev],7-6(5) 4-6 7-5 6-2,1.90,25.7%,69.7%,86.8%,63.6%,3/5,4.8%,75.3%,65.5%,50.0%,7/11,2:32,3
R32,10,(9)John Isner[USA] [yr|ev],d.,98,Radu Albot[MDA] [yr|ev],6-3 6-3 6-4,1.78,28.8%,82.2%,83.3%,53.8%,0/0,1.3%,68.8%,64.2%,54.2%,0/4,1:36,8
R32,35,(31)Stefanos Tsitsipas[GRE] [yr|ev],d.,133,(Q)Thomas Fabbiano[ITA] [yr|ev],6-2 6-1 6-4,1.55,14.7%,68.0%,72.5%,45.8%,3/6,1.5%,64.7%,47.7%,37.5%,4/12,1:31,3
R32,40,Karen Khachanov[RUS] [yr|ev],d.,52,Frances Tiafoe[USA] [yr|ev],4-6 4-6 7-6(3) 6-2 6-1,1.33,24.1%,68.6%,80.9%,46.5%,3/5,6.8%,57.1%,72.8%,43.5%,7/12,2:57,8
R32,21,(12)Novak Djokovic[SRB] [yr|ev],d.,17,(21)Kyle Edmund[GBR] [yr|ev],4-6 6-3 6-2 6-4,1.63,17.3%,74.0%,81.8%,55.6%,4/5,8.1%,60.0%,65.4%,50.0%,13/17,2:54,1
R32,28,(24)Kei Nishikori[JPN] [yr|ev],d.,18,(15)Nick Kyrgios[AUS] [yr|ev],6-1 7-6(3) 6-4,1.54,8.1%,69.8%,80.0%,69.2%,0/1,16.0%,64.2%,73.1%,48.3%,4/8,1:37,4
R32,138,(Q)Ernests Gulbis[LAT] [yr|ev],d.,3,(4)Alexander Zverev[GER] [yr|ev],7-6(2) 4-6 5-7 6-3 6-0,1.03,11.5%,69.4%,73.4%,58.3%,10/13,6.3%,63.0%,72.5%,59.6%,1/6,3:20,10
R32,4,(5)Juan Martin del Potro[ARG] [yr|ev],d.,47,Benoit Paire[FRA] [yr|ev],6-4 7-6(4) 6-3,1.23,7.3%,57.3%,80.0%,48.8%,3/6,10.8%,50.5%,74.5%,43.5%,7/12,2:24,3
R32,53,Gilles Simon[FRA] [yr|ev],d.,51,Matthew Ebden[AUS] [yr|ev],6-1 6-7(3) 6-3 7-6(2),1.14,5.0%,66.9%,71.0%,63.0%,7/8,11.3%,68.4%,73.6%,42.9%,7/11,2:51,6
R32,93,Jiri Vesely[CZE] [yr|ev],d.,16,(19)Fabio Fognini[ITA] [yr|ev],7-6(4) 3-6 6-3 6-2,1.28,12.9%,74.2%,74.5%,58.8%,13/14,3.8%,66.2%,74.4%,38.6%,3/6,2:54,35
R32,1,(2)Rafael Nadal[ESP] [yr|ev],d.,80,Alex De Minaur[AUS] [yr|ev],6-1 6-2 6-4,1.77,6.6%,57.9%,77.3%,71.9%,3/3,10.4%,55.8%,60.5%,50.0%,7/12,2:02,1
R64,2,(1)Roger Federer[SUI] [yr|ev],d.,73,Lukas Lacko[SVK] [yr|ev],6-4 6-4 6-1,2.94,26.2%,70.5%,93.0%,66.7%,0/0,6.7%,58.9%,66.0%,43.2%,4/9,1:30,1
R64,64,Jan Lennard Struff[GER] [yr|ev],d.,112,Ivo Karlovic[CRO] [yr|ev],6-7(5) 3-6 7-6(4) 7-6(4) 13-11,1.13,15.9%,56.4%,87.3%,65.9%,2/3,28.2%,71.3%,82.5%,56.5%,5/6,3:55,21
R64,26,(22)Adrian Mannarino[FRA] [yr|ev],d.,59,Ryan Harrison[USA] [yr|ev],7-5 7-5 7-6(4),1.17,7.8%,58.6%,73.5%,56.3%,3/6,8.8%,64.0%,65.8%,51.2%,4/9,2:35,17
R64,67,Daniil Medvedev[RUS] [yr|ev],d.,65,Guillermo Garcia Lopez[ESP] [yr|ev],6-3 6-4 6-2,1.49,11.6%,60.5%,80.8%,61.8%,5/5,2.7%,69.9%,68.6%,40.9%,5/9,1:33,1
R64,13,(11)Sam Querrey[USA] [yr|ev],d.,109,Sergiy Stakhovsky[UKR] [yr|ev],7-6(4) 6-3 6-3,1.48,18.3%,64.5%,90.0%,45.5%,2/2,7.6%,65.7%,73.9%,38.9%,2/5,1:49,11
R64,44,Gael Monfils[FRA] [yr|ev],d.,86,Paolo Lorenzi[ITA] [yr|ev],3-6 6-3 7-6(5) 7-6(3),1.10,9.2%,61.8%,75.3%,54.0%,3/7,5.0%,56.1%,66.7%,60.7%,7/11,2:53,6
R64,27,(25)Philipp Kohlschreiber[GER] [yr|ev],d.,60,Gilles Muller[LUX] [yr|ev],7-6(6) 7-6(4) 7-6(3),1.40,20.7%,66.4%,84.4%,69.2%,4/4,21.9%,67.2%,82.6%,47.6%,6/6,2:29,16
R64,8,(8)Kevin Anderson[RSA] [yr|ev],d.,50,Andreas Seppi[ITA] [yr|ev],6-3 6-7(5) 6-3 6-4,1.39,26.8%,65.4%,84.3%,52.3%,4/5,6.0%,65.7%,72.7%,43.5%,6/10,2:39,5
R64,82,Guido Pella[ARG] [yr|ev],d.,5,(3)Marin Cilic[CRO] [yr|ev],3-6 1-6 6-4 7-6(3) 7-5,0.91,9.8%,67.1%,65.6%,66.0%,7/13,18.4%,63.3%,79.6%,50.0%,9/13,3:13,20
R64,103,Mackenzie Mcdonald[USA] [yr|ev],d.,66,Nicolas Jarry[CHI] [yr|ev],7-6(5) 5-7 3-6 6-2 11-9,0.87,3.0%,74.2%,68.7%,54.9%,7/11,13.7%,66.9%,76.1%,56.9%,6/10,3:31,37
R64,171,(Q)Dennis Novak[AUT] [yr|ev],d.,19,(17)Lucas Pouille[FRA] [yr|ev],6-4 6-2 6-7(8) 3-6 6-2,1.19,9.8%,66.9%,71.6%,61.1%,7/10,8.8%,66.2%,68.4%,50.0%,5/11,2:56,85
R64,32,(13)Milos Raonic[CAN] [yr|ev],d.,56,John Millman[AUS] [yr|ev],7-6(4) 7-6(4) 7-6(4),1.26,29.6%,69.6%,85.0%,54.3%,1/2,2.5%,67.8%,72.0%,64.1%,3/4,2:38,3
R64,10,(9)John Isner[USA] [yr|ev],d.,104,(Q)Ruben Bemelmans[BEL] [yr|ev],6-1 6-4 6-7(6) 6-7(3) 7-5,1.38,41.6%,78.6%,80.2%,60.6%,3/3,3.9%,63.5%,73.5%,55.4%,6/10,3:46,8
R64,98,Radu Albot[MDA] [yr|ev],d.,71,Aljaz Bedene[SLO] [yr|ev],6-2 4-6 7-6(3) 5-7 6-3,1.15,4.5%,59.3%,67.6%,58.3%,15/20,13.8%,56.9%,70.9%,42.3%,15/21,4:21,39
R64,35,(31)Stefanos Tsitsipas[GRE] [yr|ev],d.,54,Jared Donaldson[USA] [yr|ev],6-3 6-2 3-6 4-6 6-3,1.37,14.2%,63.8%,76.5%,58.7%,2/5,4.9%,51.8%,75.3%,41.8%,16/21,3:25,3
R64,133,(Q)Thomas Fabbiano[ITA] [yr|ev],d.,224,Stan Wawrinka[SUI] [yr|ev],7-6(7) 6-3 7-6(6),1.10,3.3%,56.2%,76.5%,52.8%,4/5,13.8%,61.8%,69.7%,51.1%,4/6,2:40,70
R64,40,Karen Khachanov[RUS] [yr|ev],d.,95,Marcos Baghdatis[CYP] [yr|ev],6-3 6-4 3-6 6-7(4) 7-5,0.99,20.4%,64.7%,81.5%,40.7%,14/17,9.3%,61.6%,76.3%,53.4%,5/10,3:15,8
R64,52,Frances Tiafoe[USA] [yr|ev],d.,63,Julien Benneteau[FRA] [yr|ev],4-6 6-3 6-4 6-2,1.62,22.4%,54.1%,84.9%,60.0%,2/4,12.4%,62.9%,65.2%,43.6%,1/7,2:17,10
R64,17,(21)Kyle Edmund[GBR] [yr|ev],d.,168,(Q)Bradley Klahn[USA] [yr|ev],6-4 7-6(0) 6-2,2.78,13.2%,59.2%,86.7%,83.9%,0/0,6.3%,61.6%,71.0%,41.9%,9/12,1:55,14
R64,21,(12)Novak Djokovic[SRB] [yr|ev],d.,126,Horacio Zeballos[ARG] [yr|ev],6-1 6-2 6-3,2.51,24.6%,75.4%,89.1%,53.3%,3/3,8.6%,64.2%,65.4%,24.1%,7/13,1:31,1
R64,18,(15)Nick Kyrgios[AUS] [yr|ev],d.,43,Robin Haase[NED] [yr|ev],6-3 6-4 7-5,1.76,23.8%,58.8%,91.5%,54.5%,2/4,7.7%,63.7%,69.0%,39.4%,3/8,1:36,13
R64,28,(24)Kei Nishikori[JPN] [yr|ev],d.,184,(LL)Bernard Tomic[AUS] [yr|ev],2-6 6-3 7-6(7) 7-5,1.20,18.3%,64.1%,76.2%,57.4%,4/7,10.9%,64.6%,74.7%,42.3%,8/11,2:43,4
R64,138,(Q)Ernests Gulbis[LAT] [yr|ev],d.,23,(27)Damir Dzumhur[BIH] [yr|ev],2-6 6-4 6-3 1-6 6-3,1.00,10.6%,62.1%,70.7%,44.0%,6/12,4.0%,65.6%,72.0%,39.5%,9/14,3:01,10
R64,3,(4)Alexander Zverev[GER] [yr|ev],d.,68,Taylor Fritz[USA] [yr|ev],6-4 5-7 6-7(0) 6-1 6-2,1.25,7.4%,67.6%,78.0%,54.2%,6/7,8.6%,55.0%,85.5%,35.3%,11/16,3:12,2
R64,4,(5)Juan Martin del Potro[ARG] [yr|ev],d.,70,Feliciano Lopez[ESP] [yr|ev],6-4 6-1 6-2,5.05,24.5%,60.4%,96.9%,81.0%,0/0,11.6%,50.0%,65.1%,39.5%,5/11,1:35,3
R64,47,Benoit Paire[FRA] [yr|ev],d.,25,(26)Denis Shapovalov[CAN] [yr|ev],0-6 6-2 6-4 7-6(3),0.98,7.8%,63.8%,81.1%,38.1%,8/11,5.2%,53.9%,74.2%,56.6%,8/11,2:12,18
R64,53,Gilles Simon[FRA] [yr|ev],d.,81,Matteo Berrettini[ITA] [yr|ev],6-3 7-6(4) 6-2,1.75,6.8%,55.7%,89.8%,61.5%,6/7,14.5%,50.6%,76.2%,43.9%,2/6,1:57,6
R64,51,Matthew Ebden[AUS] [yr|ev],d.,158,(Q)Stephane Robert[FRA] [yr|ev],6-3 7-6(5) 4-6 6-1,1.22,11.3%,58.1%,80.6%,46.2%,4/8,11.2%,44.8%,75.0%,45.3%,8/14,2:04,39
R64,93,Jiri Vesely[CZE] [yr|ev],d.,11,(14)Diego Schwartzman[ARG] [yr|ev],6-3 6-4 7-6(3),1.05,15.3%,66.7%,73.0%,45.9%,7/9,8.0%,69.0%,61.7%,63.0%,2/6,2:13,35
R64,16,(19)Fabio Fognini[ITA] [yr|ev],d.,154,(LL)Simone Bolelli[ITA] [yr|ev],6-3 6-4 6-1,1.32,5.4%,53.3%,69.4%,55.8%,6/7,3.1%,70.8%,61.8%,25.0%,12/18,1:58,9
R64,80,Alex De Minaur[AUS] [yr|ev],d.,72,Pierre Hugues Herbert[FRA] [yr|ev],6-2 6-7(8) 7-5 6-3,1.32,4.3%,56.7%,77.5%,60.7%,6/8,3.4%,67.6%,71.0%,39.6%,11/17,3:05,6
R64,1,(2)Rafael Nadal[ESP] [yr|ev],d.,77,Mikhail Kukushkin[KAZ] [yr|ev],6-4 6-3 6-4,1.29,5.0%,66.3%,64.2%,70.6%,11/13,3.3%,72.2%,58.5%,52.0%,8/13,2:23,1
R128,2,(1)Roger Federer[SUI] [yr|ev],d.,58,Dusan Lajovic[SRB] [yr|ev],6-1 6-3 6-4,2.66,12.7%,71.4%,91.1%,61.1%,0/0,0.0%,70.2%,59.3%,40.0%,6/11,1:19,1
R128,73,Lukas Lacko[SVK] [yr|ev],d.,284,(Q)Benjamin Bonzi[FRA] [yr|ev],4-6 6-3 7-6(5) 6-4,1.09,7.8%,66.7%,73.3%,53.5%,4/8,9.5%,59.5%,72.5%,51.1%,1/6,2:23,44
R128,112,Ivo Karlovic[CRO] [yr|ev],d.,102,Mikhail Youzhny[RUS] [yr|ev],4-6 7-5 7-6(7) 6-3,1.01,25.9%,69.1%,80.2%,44.2%,6/8,4.0%,68.8%,77.9%,48.7%,3/6,2:40,14
R128,64,Jan Lennard Struff[GER] [yr|ev],d.,36,(32)Leonardo Mayer[ARG] [yr|ev],3-6 6-7(5) 7-6(5) 7-6(5) 6-1,1.16,10.9%,61.5%,89.6%,53.3%,2/4,8.6%,63.2%,77.7%,61.7%,7/9,3:29,21
R128,26,(22)Adrian Mannarino[FRA] [yr|ev],d.,167,(Q)Cristian Garin[CHI] [yr|ev],6-3 1-6 7-6(4) 6-2,1.11,4.6%,54.1%,71.2%,58.0%,7/11,9.7%,61.2%,69.8%,47.5%,1/6,2:06,17
R128,59,Ryan Harrison[USA] [yr|ev],d.,79,Roberto Carballes Baena[ESP] [yr|ev],6-1 6-4 6-2,1.83,12.0%,57.3%,86.0%,59.4%,3/3,1.2%,50.0%,61.0%,46.3%,13/18,1:37,40
R128,65,Guillermo Garcia Lopez[ESP] [yr|ev],d.,118,Gastao Elias[POR] [yr|ev],6-2 6-4 6-2,1.36,0.0%,60.6%,78.9%,43.2%,9/10,6.0%,50.0%,54.8%,50.0%,6/12,2:01,23
R128,67,Daniil Medvedev[RUS] [yr|ev],d.,20,(16)Borna Coric[CRO] [yr|ev],7-6(6) 6-2 6-2,1.43,9.0%,46.1%,87.8%,58.3%,3/4,7.3%,64.6%,69.8%,41.4%,5/10,1:59,1
R128,13,(11)Sam Querrey[USA] [yr|ev],d.,101,Jordan Thompson[AUS] [yr|ev],6-2 6-4 6-3,1.83,20.8%,58.3%,92.9%,56.7%,4/4,7.4%,61.7%,60.0%,58.1%,5/10,1:30,11
R128,109,Sergiy Stakhovsky[UKR] [yr|ev],d.,45,Joao Sousa[POR] [yr|ev],6-3 6-3 5-7 1-6 6-4,0.97,11.5%,62.1%,66.7%,51.5%,17/22,2.0%,64.7%,66.0%,54.7%,6/11,3:30,31
R128,86,Paolo Lorenzi[ITA] [yr|ev],d.,90,Laslo Djere[SRB] [yr|ev],7-6(1) 6-7(3) 6-2 6-4,1.28,4.4%,65.0%,78.7%,60.4%,6/7,9.2%,64.5%,73.6%,48.0%,13/17,3:00,33
R128,44,Gael Monfils[FRA] [yr|ev],d.,31,(23)Richard Gasquet[FRA] [yr|ev],7-6(6) 7-5 6-4,1.17,9.5%,57.8%,83.6%,46.9%,6/7,4.5%,53.6%,69.5%,54.9%,3/6,2:21,6
R128,27,(25)Philipp Kohlschreiber[GER] [yr|ev],d.,83,Evgeny Donskoy[RUS] [yr|ev],6-2 6-4 7-5,1.78,13.6%,56.8%,84.8%,62.9%,2/3,5.5%,55.0%,55.0%,57.1%,14/19,2:00,16
R128,60,Gilles Muller[LUX] [yr|ev],d.,119,(LL)Michael Mmoh[USA] [yr|ev],7-5 4-6 7-6(7) 3-6 6-1,1.16,25.0%,64.6%,79.6%,54.9%,4/7,5.1%,66.2%,72.1%,54.7%,9/13,3:25,21
R128,50,Andreas Seppi[ITA] [yr|ev],d.,211,(Q)John Patrick Smith[AUS] [yr|ev],6-2 6-4 6-1,2.22,10.5%,56.1%,90.6%,60.0%,0/1,4.5%,65.2%,51.7%,45.2%,8/15,1:23,18
R128,8,(8)Kevin Anderson[RSA] [yr|ev],d.,190,(Q)Norbert Gombos[SVK] [yr|ev],6-3 6-4 6-4,1.98,25.3%,68.4%,83.3%,72.0%,1/1,3.7%,61.7%,66.7%,48.8%,5/8,1:56,5
R128,5,(3)Marin Cilic[CRO] [yr|ev],d.,256,Yoshihito Nishioka[JPN] [yr|ev],6-1 6-4 6-4,2.03,26.9%,59.0%,89.1%,62.5%,5/5,1.2%,48.8%,57.1%,54.5%,9/13,1:46,3
R128,82,Guido Pella[ARG] [yr|ev],d.,147,(Q)Jason Kubler[AUS] [yr|ev],6-4 7-5 4-6 7-6(3),1.14,9.2%,69.0%,68.4%,54.5%,12/17,2.8%,68.1%,66.3%,43.5%,10/16,3:08,20
R128,103,Mackenzie Mcdonald[USA] [yr|ev],d.,96,Ricardas Berankis[LTU] [yr|ev],4-6 7-6(6) 6-3 7-6(6),1.10,3.5%,56.3%,77.5%,51.6%,7/11,2.7%,66.7%,64.0%,60.0%,9/13,2:52,37
R128,66,Nicolas Jarry[CHI] [yr|ev],d.,30,(28)Filip Krajinovic[SRB] [yr|ev],6-3 3-6 7-6(5) 6-4,1.19,16.7%,66.7%,77.5%,57.5%,7/9,6.8%,55.3%,76.7%,50.8%,7/10,2:34,16
R128,19,(17)Lucas Pouille[FRA] [yr|ev],d.,84,Denis Kudla[USA] [yr|ev],6-3 6-3 2-6 6-3,1.08,14.4%,61.9%,79.5%,37.8%,7/10,12.8%,55.6%,80.0%,36.5%,13/18,2:07,10
R128,171,(Q)Dennis Novak[AUT] [yr|ev],d.,110,(LL)Peter Polansky[CAN] [yr|ev],6-2 6-3 7-6(7),1.40,9.0%,66.0%,69.7%,73.5%,9/10,9.4%,57.3%,67.3%,48.8%,6/10,1:49,85
R128,56,John Millman[AUS] [yr|ev],d.,137,(Q)Stefano Travaglia[ITA] [yr|ev],6-7(6) 6-3 7-5 6-2,1.70,7.3%,56.9%,77.4%,72.3%,7/9,7.1%,50.6%,66.7%,48.7%,9/16,2:45,33
R128,32,(13)Milos Raonic[CAN] [yr|ev],d.,173,Liam Broady[GBR] [yr|ev],7-5 6-0 6-1,2.43,26.5%,54.4%,89.2%,67.7%,0/0,5.6%,62.5%,55.6%,40.7%,5/11,1:31,3
R128,10,(9)John Isner[USA] [yr|ev],d.,134,(Q)Yannick Maden[GER] [yr|ev],6-2 7-6(4) 7-5,1.71,31.8%,69.3%,82.0%,66.7%,2/2,1.8%,64.6%,67.1%,50.0%,10/13,2:05,8
R128,104,(Q)Ruben Bemelmans[BEL] [yr|ev],d.,42,Steve Johnson[USA] [yr|ev],7-5 6-3 4-6 6-7(0) 8-6,1.01,5.6%,67.4%,77.5%,41.4%,8/11,13.3%,60.1%,76.0%,49.3%,13/19,3:47,84
R128,71,Aljaz Bedene[SLO] [yr|ev],d.,75,Cameron Norrie[GBR] [yr|ev],4-6 7-6(4) 7-6(4) 6-4,1.25,13.4%,62.2%,79.7%,64.6%,6/9,5.6%,59.2%,78.6%,51.7%,6/9,2:49,43
R128,98,Radu Albot[MDA] [yr|ev],d.,12,(20)Pablo Carreno Busta[ESP] [yr|ev],3-6 6-0 6-7(5) 6-2 6-1,1.53,7.8%,64.1%,70.7%,63.0%,7/10,3.1%,60.7%,57.6%,40.6%,14/24,3:01,39
R128,35,(31)Stefanos Tsitsipas[GRE] [yr|ev],d.,188,(Q)Gregoire Barrere[FRA] [yr|ev],6-3 6-4 6-7(3) 7-5,1.37,13.8%,70.7%,75.9%,61.1%,6/8,2.2%,59.6%,65.4%,54.5%,5/10,2:29,3
R128,54,Jared Donaldson[USA] [yr|ev],d.,61,Malek Jaziri[TUN] [yr|ev],7-6(5) 6-3 6-1,1.33,7.9%,43.8%,82.1%,62.0%,1/1,0.0%,48.4%,66.7%,56.3%,5/9,1:56,48
R128,133,(Q)Thomas Fabbiano[ITA] [yr|ev],d.,85,Yuki Bhambri[IND] [yr|ev],2-6 6-3 6-3 6-2,1.18,4.6%,58.3%,69.8%,44.4%,8/13,2.9%,59.1%,59.3%,41.1%,10/18,2:39,70
R128,224,Stan Wawrinka[SUI] [yr|ev],d.,6,(6)Grigor Dimitrov[BUL] [yr|ev],1-6 7-6(3) 7-6(5) 6-4,1.00,6.6%,64.0%,81.6%,34.7%,10/14,9.4%,63.0%,73.8%,48.9%,6/9,2:50,3
R128,95,Marcos Baghdatis[CYP] [yr|ev],d.,7,(7)Dominic Thiem[AUT] [yr|ev],6-4 7-5 2-0 RET,2.78,17.9%,48.2%,92.6%,79.3%,0/0,8.4%,48.2%,80.0%,41.9%,4/7,1:37,8
R128,40,Karen Khachanov[RUS] [yr|ev],d.,37,David Ferrer[ESP] [yr|ev],6-1 7-6(3) 3-6 7-5,1.24,13.6%,73.6%,73.9%,57.6%,6/10,2.6%,63.2%,71.6%,46.5%,5/10,2:27,8
R128,63,Julien Benneteau[FRA] [yr|ev],d.,49,Marton Fucsovics[HUN] [yr|ev],7-5 7-5 6-3,1.26,5.6%,57.0%,75.4%,50.0%,7/10,8.9%,44.7%,63.6%,48.5%,10/17,2:26,25
R128,52,Frances Tiafoe[USA] [yr|ev],d.,34,(30)Fernando Verdasco[ESP] [yr|ev],7-6(6) 7-6(5) 3-6 6-3,0.85,6.5%,63.9%,68.7%,64.3%,13/15,17.1%,59.7%,77.9%,63.5%,2/4,2:41,10
R128,17,(21)Kyle Edmund[GBR] [yr|ev],d.,204,(Q)Alex Bolt[AUS] [yr|ev],6-2 6-3 7-5,2.00,11.0%,68.5%,84.0%,60.9%,2/3,10.1%,60.6%,56.7%,48.7%,6/12,1:43,14
R128,168,(Q)Bradley Klahn[USA] [yr|ev],d.,69,Yuichi Sugita[JPN] [yr|ev],2-6 7-6(6) 6-2 6-2,1.48,11.5%,62.5%,81.7%,63.9%,0/2,5.4%,64.0%,64.8%,60.0%,3/7,2:02,63
R128,126,Horacio Zeballos[ARG] [yr|ev],d.,105,Guido Andreozzi[ARG] [yr|ev],4-6 7-6(1) 6-4 6-4,1.25,10.5%,57.9%,83.1%,55.4%,8/10,7.7%,60.1%,72.1%,52.6%,9/12,3:15,39
R128,21,(12)Novak Djokovic[SRB] [yr|ev],d.,57,Tennys Sandgren[USA] [yr|ev],6-3 6-1 6-2,2.48,0.0%,70.2%,82.5%,70.6%,0/1,5.3%,60.6%,59.6%,29.7%,12/19,1:33,1
R128,18,(15)Nick Kyrgios[AUS] [yr|ev],d.,92,Denis Istomin[UZB] [yr|ev],7-6(3) 7-6(4) 6-7(5) 6-3,0.91,29.2%,72.9%,82.9%,56.4%,5/5,4.8%,68.3%,77.9%,77.5%,2/3,2:34,13
