Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
11,Sam Querrey,USA,3,572,91.8%,18.4%,54,19.5%,10,3.6%,61.7%,84.8%,51.9%,72.2%,15,73.3%,34.6%,17,52.9%,52.8%,1.24,5:27
9,John Isner,USA,6,1714,97.3%,11.5%,214,25.9%,21,2.5%,75.5%,82.4%,55.4%,75.8%,18,77.8%,30.0%,41,41.5%,52.0%,1.24,18:51
,John Millman,AUS,2,499,92.5%,19.5%,11,4.8%,4,1.7%,62.6%,74.3%,68.6%,72.2%,13,76.9%,34.6%,18,44.4%,51.9%,1.24,5:23
14,Diego Schwartzman,ARG,2,347,77.8%,34.5%,13,8.1%,5,3.1%,64.6%,64.4%,61.4%,63.4%,11,45.5%,44.6%,18,55.6%,53.3%,1.22,3:43
,Gilles Simon,FRA,4,969,89.6%,28.8%,29,5.8%,9,1.8%,58.2%,77.7%,51.4%,66.7%,38,78.9%,39.4%,45,46.7%,53.6%,1.18,10:53
8,Kevin Anderson,RSA,7,2083,91.5%,12.8%,182,17.9%,28,2.8%,67.5%,81.2%,55.6%,72.9%,36,58.3%,32.1%,62,35.5%,52.0%,1.18,23:20
30,Fernando Verdasco,ESP,1,284,90.5%,8.7%,22,17.1%,5,3.9%,59.7%,77.9%,63.5%,72.1%,4,50.0%,32.9%,15,13.3%,50.7%,1.18,2:41
,Nicolas Jarry,CHI,2,625,88.5%,13.7%,44,14.9%,10,3.4%,66.8%,76.6%,57.1%,70.2%,19,68.4%,34.8%,21,33.3%,51.5%,1.17,6:05
25,Philipp Kohlschreiber,GER,3,619,90.2%,11.8%,40,13.6%,7,2.4%,61.9%,76.4%,66.1%,72.4%,14,64.3%,32.3%,29,20.7%,51.4%,1.17,6:36
,Matthew Ebden,AUS,3,677,83.6%,19.6%,35,10.4%,25,7.4%,62.4%,78.2%,50.4%,67.8%,21,57.1%,37.5%,30,36.7%,52.6%,1.16,6:28
,Radu Albot,MDA,3,799,80.6%,26.2%,19,5.0%,14,3.7%,62.8%,67.9%,59.2%,64.7%,34,64.7%,41.0%,45,35.6%,52.3%,1.16,8:58
,Ryan Harrison,USA,2,387,83.9%,25.8%,19,10.1%,6,3.2%,61.4%,73.3%,54.8%,66.1%,12,58.3%,38.9%,24,33.3%,52.2%,1.15,4:12
,Mikhail Kukushkin,KAZ,2,401,81.3%,18.2%,6,3.2%,1,0.5%,73.4%,69.6%,60.0%,67.0%,18,66.7%,37.1%,22,27.3%,51.1%,1.12,4:32
26,Denis Shapovalov,CAN,2,476,89.5%,15.4%,27,11.5%,14,6.0%,54.5%,79.7%,57.0%,69.4%,19,78.9%,34.4%,23,26.1%,51.7%,1.12,4:42
,Alex De Minaur,AUS,3,729,82.8%,20.0%,22,6.4%,18,5.2%,55.2%,73.2%,59.7%,67.2%,28,64.3%,36.6%,37,29.7%,51.0%,1.11,8:05
,Andreas Seppi,ITA,2,407,84.4%,23.5%,14,7.3%,7,3.7%,62.8%,77.5%,49.3%,67.0%,11,54.5%,36.6%,20,40.0%,50.9%,1.11,4:02
,Daniil Medvedev,RUS,3,613,81.1%,30.2%,30,9.4%,11,3.4%,53.0%,76.9%,51.3%,64.9%,23,56.5%,39.1%,30,53.3%,52.5%,1.11,6:44
LL,Bernard Tomic,AUS,2,485,91.7%,16.2%,28,11.6%,7,2.9%,65.6%,75.3%,53.0%,67.6%,15,80.0%,35.7%,19,31.6%,51.5%,1.10,4:32
,Denis Istomin,UZB,1,270,95.8%,0.0%,6,4.8%,2,1.6%,68.3%,77.9%,77.5%,77.8%,3,66.7%,24.3%,5,0.0%,49.3%,1.09,2:34
19,Fabio Fognini,ITA,3,647,86.3%,26.0%,17,5.3%,16,5.0%,58.8%,75.9%,48.1%,64.5%,16,56.3%,38.9%,42,31.0%,51.5%,1.09,6:56
24,Kei Nishikori,JPN,5,1190,84.4%,19.6%,49,8.1%,20,3.3%,67.2%,74.1%,51.5%,66.7%,36,58.3%,35.8%,50,36.0%,51.5%,1.08,13:00
Q,Stephane Robert,FRA,2,417,79.4%,29.4%,16,7.9%,14,6.9%,45.0%,78.0%,51.4%,63.4%,19,63.2%,39.1%,19,52.6%,50.8%,1.07,3:55
,Paolo Lorenzi,ITA,2,548,88.1%,17.4%,13,4.7%,6,2.2%,60.5%,73.1%,60.6%,68.1%,18,72.2%,34.2%,24,33.3%,51.3%,1.07,5:53
,Taylor Fritz,USA,2,491,82.9%,16.3%,21,8.7%,12,5.0%,55.6%,85.8%,43.9%,67.2%,21,66.7%,34.8%,14,50.0%,50.7%,1.06,5:20
,Gael Monfils,FRA,4,1040,89.3%,17.4%,50,9.6%,19,3.6%,66.6%,77.5%,51.1%,68.7%,28,67.9%,33.1%,31,48.4%,51.0%,1.06,10:51
,Jay Clarke,GBR,1,282,91.7%,11.1%,6,4.2%,6,4.2%,57.7%,85.4%,56.7%,73.2%,5,60.0%,27.9%,6,50.0%,50.7%,1.04,3:16
15,Nick Kyrgios,AUS,3,608,88.9%,12.7%,74,24.3%,19,6.2%,66.9%,82.4%,53.5%,72.8%,17,64.7%,28.4%,12,58.3%,50.7%,1.04,5:47
,Jiri Vesely,CZE,4,895,85.9%,17.6%,55,11.9%,14,3.0%,69.8%,70.7%,54.3%,65.7%,42,76.2%,35.3%,35,34.3%,51.1%,1.03,9:43
,Joao Sousa,POR,1,324,78.3%,20.8%,3,2.0%,7,4.7%,64.7%,66.0%,54.7%,62.0%,11,54.5%,39.1%,22,22.7%,49.7%,1.03,3:30
,Karen Khachanov,RUS,4,1007,81.0%,20.2%,88,17.2%,20,3.9%,67.1%,75.6%,45.0%,65.5%,46,65.2%,35.4%,35,48.6%,50.7%,1.03,10:25
,Guido Pella,ARG,3,775,80.0%,15.6%,41,10.8%,4,1.1%,67.9%,70.2%,58.2%,66.3%,34,61.8%,33.7%,31,32.3%,49.7%,1.00,8:22
22,Adrian Mannarino,FRA,4,901,75.0%,25.0%,28,6.0%,11,2.4%,64.0%,66.7%,53.3%,61.9%,40,52.5%,38.0%,33,57.6%,50.3%,1.00,9:38
,Guillermo Garcia Lopez,ESP,2,337,80.8%,22.2%,2,1.2%,10,6.0%,64.7%,74.1%,42.4%,62.9%,19,73.7%,37.1%,17,35.3%,49.9%,1.00,3:34
6,Grigor Dimitrov,BUL,1,263,87.0%,20.0%,12,9.4%,4,3.1%,63.0%,73.8%,48.9%,64.6%,9,66.7%,35.3%,14,28.6%,49.4%,1.00,2:50
Q,Thomas Fabbiano,ITA,3,632,70.2%,27.7%,10,3.4%,16,5.4%,58.9%,66.9%,46.7%,58.6%,30,53.3%,41.5%,30,43.3%,49.5%,1.00,6:50
Q,Dennis Novak,AUT,3,762,87.1%,20.3%,32,7.8%,9,2.2%,69.7%,68.8%,61.3%,66.5%,31,74.2%,33.1%,26,46.2%,51.0%,0.99,7:17
,Mikhail Youzhny,RUS,1,264,86.4%,9.1%,5,4.0%,8,6.4%,68.8%,77.9%,48.7%,68.8%,6,50.0%,30.9%,8,25.0%,48.9%,0.99,2:40
Q,Ernests Gulbis,LAT,4,1102,85.1%,14.0%,69,12.3%,26,4.6%,62.4%,74.3%,56.9%,67.7%,39,64.1%,31.8%,33,39.4%,50.1%,0.99,13:05
,Steve Johnson,USA,1,351,80.0%,10.7%,23,13.3%,7,4.0%,60.1%,76.0%,49.3%,65.3%,19,68.4%,34.3%,11,27.3%,49.6%,0.99,3:47
LL,Simone Bolelli,ITA,2,394,80.6%,10.7%,9,4.5%,5,2.5%,73.9%,70.1%,44.2%,63.3%,21,71.4%,35.9%,16,18.8%,49.7%,0.98,4:05
,Benoit Paire,FRA,3,657,80.8%,19.2%,39,11.8%,22,6.7%,58.5%,76.7%,45.3%,63.6%,30,66.7%,35.5%,26,38.5%,49.6%,0.98,6:44
,Aljaz Bedene,SLO,2,627,81.3%,16.0%,42,13.6%,13,4.2%,59.1%,74.7%,50.8%,64.9%,30,70.0%,34.5%,29,27.6%,49.4%,0.98,7:10
,Gilles Muller,LUX,2,545,93.3%,8.9%,64,23.5%,17,6.3%,65.8%,81.0%,51.6%,71.0%,13,76.9%,28.2%,17,23.5%,49.5%,0.97,5:54
,Frances Tiafoe,USA,3,785,86.4%,15.9%,43,10.4%,16,3.9%,58.9%,73.8%,54.7%,65.9%,31,71.0%,32.9%,16,62.5%,50.3%,0.97,7:55
,Stan Wawrinka,SUI,2,507,83.8%,9.8%,26,10.0%,4,1.5%,62.9%,76.1%,42.7%,63.7%,20,70.0%,34.7%,14,28.6%,49.5%,0.96,5:30
,Matteo Berrettini,ITA,2,505,85.4%,15.6%,22,9.0%,7,2.9%,60.2%,81.6%,46.4%,67.6%,12,50.0%,31.0%,21,33.3%,48.7%,0.96,5:42
,Pierre Hugues Herbert,FRA,2,469,74.3%,22.2%,18,7.6%,16,6.7%,68.5%,71.2%,41.3%,61.8%,25,64.0%,36.4%,25,32.0%,49.3%,0.95,4:46
17,Lucas Pouille,FRA,2,546,78.0%,19.0%,30,11.3%,13,4.9%,64.3%,73.1%,44.2%,62.8%,21,57.1%,35.0%,28,28.6%,48.5%,0.94,5:03
,Ivo Karlovic,CRO,2,675,94.8%,6.9%,97,27.3%,15,4.2%,70.4%,81.6%,51.4%,72.7%,14,78.6%,25.6%,9,44.4%,50.4%,0.94,6:35
,Julien Benneteau,FRA,2,433,74.3%,25.7%,19,9.0%,12,5.7%,59.9%,70.1%,47.1%,60.8%,17,47.1%,36.7%,21,42.9%,48.5%,0.94,4:43
,Denis Kudla,USA,1,235,70.6%,16.7%,15,12.8%,7,6.0%,55.6%,80.0%,36.5%,60.7%,18,72.2%,36.4%,10,30.0%,48.5%,0.93,2:07
,Jan Lennard Struff,GER,3,904,91.0%,3.8%,59,13.1%,19,4.2%,58.1%,83.6%,57.7%,72.7%,21,66.7%,25.2%,15,20.0%,48.9%,0.92,8:58
Q,Benjamin Bonzi,FRA,1,245,76.2%,19.0%,11,9.5%,5,4.3%,59.5%,72.5%,51.1%,63.8%,6,16.7%,33.3%,8,50.0%,47.8%,0.92,2:23
,Jared Donaldson,USA,2,473,86.5%,18.9%,15,5.9%,19,7.5%,49.0%,77.4%,49.6%,63.2%,22,77.3%,33.6%,14,50.0%,49.5%,0.92,5:21
,Ricardas Berankis,LTU,1,292,81.0%,16.7%,4,2.7%,7,4.7%,66.7%,64.0%,60.0%,62.7%,13,69.2%,33.8%,11,36.4%,48.6%,0.91,2:52
,Marius Copil,ROU,1,304,87.5%,12.5%,26,17.1%,6,3.9%,57.9%,76.1%,50.0%,65.1%,11,72.7%,31.6%,12,25.0%,48.4%,0.91,2:59
,Mackenzie Mcdonald,USA,4,1095,87.0%,11.4%,27,4.8%,17,3.0%,67.8%,72.7%,53.6%,66.5%,38,68.4%,30.4%,27,37.0%,49.1%,0.91,10:55
Q,Cristian Garin,CHI,1,212,73.7%,22.2%,10,9.7%,4,3.9%,61.2%,69.8%,47.5%,61.2%,6,16.7%,34.9%,11,36.4%,47.6%,0.90,2:06
LL,Jason Jung,TPE,1,237,76.5%,11.1%,1,0.9%,5,4.3%,74.1%,65.1%,50.0%,61.2%,9,55.6%,34.7%,7,28.6%,47.7%,0.89,2:08
Q,Ruben Bemelmans,BEL,2,683,87.3%,10.3%,17,4.8%,10,2.8%,65.4%,75.5%,48.8%,66.3%,21,66.7%,29.7%,22,27.3%,48.8%,0.88,7:33
Q,Jason Kubler,AUS,1,286,72.7%,21.7%,4,2.8%,6,4.2%,68.1%,66.3%,43.5%,59.0%,16,62.5%,35.9%,17,29.4%,47.6%,0.88,3:08
,Robin Haase,NED,2,475,79.5%,12.5%,19,7.8%,11,4.5%,60.1%,73.3%,51.5%,64.6%,20,60.0%,31.0%,15,33.3%,48.2%,0.88,4:35
,Sergiy Stakhovsky,UKR,2,522,79.5%,12.8%,28,10.0%,12,4.3%,63.4%,69.5%,47.1%,61.3%,27,70.4%,33.3%,13,38.5%,48.3%,0.86,5:19
23,Richard Gasquet,FRA,1,226,83.3%,5.9%,5,4.5%,5,4.5%,53.6%,69.5%,54.9%,62.7%,6,50.0%,31.9%,7,14.3%,46.9%,0.86,2:21
32,Leonardo Mayer,ARG,1,319,92.6%,7.1%,14,8.6%,9,5.5%,63.2%,77.7%,61.7%,71.8%,9,77.8%,24.4%,4,50.0%,48.6%,0.86,3:29
LL,Michael Mmoh,USA,1,301,84.0%,11.5%,8,5.1%,10,6.4%,66.2%,72.1%,54.7%,66.2%,13,69.2%,29.2%,7,42.9%,48.5%,0.86,3:25
27,Damir Dzumhur,BIH,2,419,73.5%,17.1%,8,3.8%,13,6.2%,65.6%,70.8%,37.5%,59.3%,23,60.9%,34.8%,14,42.9%,47.0%,0.85,4:34
,Yuki Bhambri,IND,1,245,52.9%,29.4%,4,2.9%,11,8.0%,59.1%,59.3%,41.1%,51.8%,18,55.6%,40.7%,13,38.5%,46.9%,0.85,2:39
,Horacio Zeballos,ARG,2,418,76.5%,9.1%,21,9.8%,9,4.2%,60.3%,76.0%,44.7%,63.6%,23,65.2%,30.9%,15,20.0%,47.6%,0.85,4:46
,Florian Mayer,GER,1,278,78.9%,9.5%,7,5.0%,5,3.5%,60.3%,72.9%,46.4%,62.4%,22,81.8%,32.1%,11,18.2%,47.5%,0.85,2:43
Q,Bradley Klahn,USA,2,395,84.8%,11.4%,18,8.7%,12,5.8%,62.0%,76.0%,51.9%,66.8%,14,64.3%,27.8%,7,57.1%,48.4%,0.84,3:57
28,Filip Krajinovic,SRB,1,252,85.0%,9.5%,9,6.8%,5,3.8%,55.3%,76.7%,50.8%,65.2%,10,70.0%,29.2%,9,22.2%,48.0%,0.84,2:34
,David Ferrer,ESP,1,242,73.7%,18.2%,3,2.6%,7,6.0%,63.2%,71.6%,46.5%,62.4%,10,50.0%,30.4%,10,40.0%,45.9%,0.81,2:27
18,Jack Sock,USA,1,334,79.3%,7.4%,6,3.5%,7,4.0%,60.1%,69.2%,58.0%,64.7%,14,57.1%,28.6%,6,33.3%,47.3%,0.81,3:45
,Cameron Norrie,GBR,1,269,87.0%,13.0%,8,5.6%,3,2.1%,59.2%,78.6%,51.7%,67.6%,9,66.7%,26.0%,9,33.3%,48.0%,0.80,2:49
Q,Christian Harrison,USA,1,258,70.0%,15.8%,6,4.4%,5,3.7%,60.7%,68.3%,37.7%,56.3%,16,62.5%,35.0%,6,50.0%,46.1%,0.80,2:37
,Guido Andreozzi,ARG,1,276,85.7%,9.1%,11,7.7%,8,5.6%,60.1%,72.1%,52.6%,64.3%,12,75.0%,28.6%,10,20.0%,47.1%,0.80,3:15
,Jeremy Chardy,FRA,1,245,85.0%,5.0%,7,5.6%,6,4.8%,67.2%,71.4%,53.7%,65.6%,12,75.0%,27.5%,8,12.5%,46.9%,0.80,2:30
,Mischa Zverev,GER,1,180,57.1%,20.0%,1,1.1%,5,5.6%,61.1%,63.6%,37.1%,53.3%,17,64.7%,36.7%,8,37.5%,45.0%,0.79,1:41
,Feliciano Lopez,ESP,2,277,74.1%,20.0%,28,18.4%,6,3.9%,55.9%,78.8%,46.3%,64.5%,13,46.2%,28.0%,8,62.5%,48.0%,0.79,3:04
,Marton Fucsovics,HUN,1,230,58.8%,18.8%,11,8.9%,10,8.1%,44.7%,63.6%,48.5%,55.3%,17,58.8%,35.5%,10,30.0%,46.1%,0.79,2:26
,Laslo Djere,SRB,1,278,82.6%,4.8%,13,9.2%,10,7.1%,64.5%,73.6%,48.0%,64.5%,17,76.5%,27.7%,7,14.3%,46.4%,0.78,3:00
,Lukas Lacko,SVK,2,396,74.3%,14.7%,16,7.3%,9,4.1%,63.5%,70.5%,48.8%,62.6%,17,47.1%,28.8%,6,83.3%,47.5%,0.77,3:53
,Taro Daniel,JPN,1,197,66.7%,16.7%,4,4.0%,3,3.0%,63.4%,64.1%,48.6%,58.4%,10,40.0%,31.3%,3,100.0%,45.2%,0.75,2:04
,Malek Jaziri,TUN,1,182,71.4%,0.0%,0,0.0%,9,9.7%,48.4%,66.7%,56.3%,61.3%,9,55.6%,29.2%,1,0.0%,45.6%,0.75,1:56
29,Marco Cecchinato,ITA,1,287,77.3%,12.5%,8,5.0%,4,2.5%,62.1%,66.0%,50.8%,60.2%,17,70.6%,29.4%,8,37.5%,46.7%,0.74,2:58
,Gastao Elias,POR,1,178,53.8%,7.7%,5,6.0%,4,4.8%,50.0%,54.8%,50.0%,52.4%,12,50.0%,35.1%,10,10.0%,43.3%,0.74,2:01
Q,Gregoire Barrere,FRA,1,259,76.2%,8.7%,3,2.2%,4,2.9%,59.6%,65.4%,54.5%,61.0%,10,50.0%,28.5%,8,25.0%,45.6%,0.73,2:29
,Pablo Cuevas,URU,1,206,86.7%,0.0%,20,19.4%,10,9.7%,54.4%,82.1%,44.7%,65.0%,9,77.8%,25.2%,3,0.0%,45.1%,0.72,2:07
LL,Peter Polansky,CAN,1,196,73.3%,6.7%,9,9.4%,1,1.0%,57.3%,67.3%,48.8%,59.4%,10,60.0%,29.0%,10,10.0%,43.9%,0.71,1:49
16,Borna Coric,CRO,1,171,66.7%,7.1%,6,7.3%,3,3.7%,64.6%,69.8%,41.4%,59.8%,10,50.0%,28.1%,4,25.0%,43.3%,0.70,1:59
,Yuichi Sugita,JPN,1,207,78.9%,11.1%,6,5.4%,5,4.5%,64.0%,64.8%,60.0%,63.1%,7,42.9%,25.0%,2,100.0%,45.4%,0.68,2:02
,Albert Ramos,ESP,1,177,57.1%,7.1%,2,2.2%,8,8.8%,56.0%,64.7%,40.0%,53.8%,11,45.5%,30.2%,5,20.0%,42.4%,0.66,1:51
20,Pablo Carreno Busta,ESP,1,291,54.5%,14.3%,5,3.1%,10,6.1%,60.7%,57.6%,40.6%,50.9%,24,58.3%,32.0%,10,30.0%,42.6%,0.65,3:01
LL,Hubert Hurkacz,POL,1,207,81.3%,0.0%,9,8.0%,4,3.5%,58.4%,69.7%,42.6%,58.4%,12,75.0%,25.5%,4,0.0%,43.5%,0.61,1:49
LL,Lorenzo Sonego,ITA,1,192,64.7%,11.8%,6,5.9%,4,3.9%,61.8%,66.7%,43.6%,57.8%,7,14.3%,25.6%,5,40.0%,42.7%,0.61,2:08
,Mirza Basic,BIH,1,149,33.3%,16.7%,5,6.7%,4,5.3%,50.7%,50.0%,35.1%,42.7%,9,11.1%,35.1%,5,40.0%,38.9%,0.61,1:30
,Peter Gojowczyk,GER,1,174,71.4%,0.0%,3,3.2%,4,4.2%,52.6%,68.0%,46.7%,57.9%,13,69.2%,25.3%,4,0.0%,43.1%,0.60,1:50
Q,Stefano Travaglia,ITA,1,263,68.2%,10.0%,11,7.1%,5,3.2%,50.6%,66.7%,48.7%,57.8%,16,56.3%,24.8%,9,22.2%,44.1%,0.59,2:45
,Dudi Sela,ISR,1,160,53.8%,7.7%,5,6.0%,4,4.8%,57.1%,62.5%,38.9%,52.4%,14,57.1%,27.6%,4,25.0%,40.6%,0.58,1:50
Q,Yannick Maden,GER,1,201,82.4%,0.0%,2,1.8%,5,4.4%,64.6%,67.1%,50.0%,61.1%,13,76.9%,22.7%,2,0.0%,44.3%,0.58,2:05
,Vasek Pospisil,CAN,1,210,77.8%,5.6%,12,10.7%,7,6.3%,61.6%,68.1%,46.5%,59.8%,9,55.6%,23.5%,5,20.0%,42.9%,0.58,2:09
,Nikoloz Basilashvili,GEO,1,156,42.9%,15.4%,2,2.4%,5,6.1%,63.4%,51.9%,36.7%,46.3%,13,38.5%,31.1%,3,66.7%,39.1%,0.58,1:41
,Evgeny Donskoy,RUS,1,190,66.7%,6.7%,6,5.5%,5,4.6%,55.0%,55.0%,57.1%,56.0%,19,73.7%,24.7%,3,33.3%,42.6%,0.56,2:00
10,David Goffin,BEL,1,165,71.4%,6.7%,3,3.6%,2,2.4%,59.5%,60.0%,55.9%,58.3%,8,50.0%,23.5%,2,50.0%,41.2%,0.56,1:33
,Roberto Carballes Baena,ESP,1,157,58.3%,0.0%,1,1.2%,3,3.7%,50.0%,61.0%,46.3%,53.7%,18,72.2%,25.3%,3,0.0%,40.1%,0.55,1:37
,Jordan Thompson,AUS,1,153,64.3%,0.0%,6,7.4%,2,2.5%,61.7%,60.0%,58.1%,59.3%,10,50.0%,22.2%,4,0.0%,41.8%,0.55,1:30
Q,Alex Bolt,AUS,1,172,60.0%,7.1%,10,10.1%,5,5.1%,60.6%,56.7%,48.7%,53.5%,12,50.0%,23.3%,3,33.3%,40.7%,0.50,1:43
Q,Norbert Gombos,SVK,1,186,78.6%,0.0%,4,3.7%,7,6.5%,61.7%,66.7%,48.8%,59.8%,8,62.5%,20.3%,1,0.0%,43.0%,0.50,1:56
,Yoshihito Nishioka,JPN,1,164,69.2%,0.0%,1,1.2%,0,0.0%,48.8%,57.1%,54.5%,55.8%,13,69.2%,21.8%,5,0.0%,39.6%,0.49,1:46
,Federico Delbonis,ARG,1,138,61.5%,7.1%,3,4.2%,4,5.6%,56.9%,63.4%,51.6%,58.3%,8,37.5%,19.7%,2,50.0%,39.9%,0.47,1:29
Q,John Patrick Smith,AUS,1,146,46.2%,8.3%,4,4.5%,1,1.1%,65.2%,51.7%,45.2%,49.4%,15,53.3%,22.8%,1,100.0%,39.0%,0.45,1:23
,Liam Broady,GBR,1,140,50.0%,0.0%,4,5.6%,2,2.8%,62.5%,55.6%,40.7%,50.0%,11,45.5%,20.6%,0,-,35.7%,0.41,1:31
,Tennys Sandgren,USA,1,151,41.7%,8.3%,5,5.3%,4,4.3%,60.6%,59.6%,29.7%,47.9%,19,63.2%,21.1%,1,100.0%,37.7%,0.40,1:33
,Dusan Lajovic,SRB,1,147,61.5%,0.0%,0,0.0%,1,1.2%,70.2%,59.3%,40.0%,53.6%,11,54.5%,17.5%,0,-,38.1%,0.38,1:19
7,Dominic Thiem,AUT,1,139,75.0%,0.0%,7,8.4%,8,9.6%,48.2%,80.0%,41.9%,60.2%,7,57.1%,14.3%,0,-,41.7%,0.36,1:37
,James Duckworth,AUS,1,150,53.8%,0.0%,8,9.2%,4,4.6%,44.8%,66.7%,37.5%,50.6%,10,40.0%,15.9%,0,-,36.0%,0.32,1:30
,All Main Draw Players,,127.0,,83.5%,16.5%,,10.4%,,3.9%,63.1%,74.4%,52.3%,66.3%,,63.8%,33.7%,,36.2%,50.0%,1.00,
