Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Andrea Gaudenzi,ITA,3,676,83.0%,23.5%,3,0.9%,14,4.2%,60.1%,69.3%,51.5%,62.2%,29,72.4%,39.4%,26,46.2%,50.7%,1.04,7:59
Q,Didac Perez,ESP,1,295,70.8%,20.8%,4,3.0%,2,1.5%,60.0%,67.9%,53.7%,62.2%,15,53.3%,39.4%,18,27.8%,49.8%,1.04,2:47
17,Carlos Moya,ESP,3,789,84.9%,22.2%,24,5.9%,12,2.9%,56.4%,70.0%,51.1%,61.8%,45,82.2%,39.9%,24,50.0%,51.2%,1.04,8:50
,Jonas Bjorkman,SWE,1,232,73.7%,25.0%,6,5.2%,2,1.7%,66.1%,63.2%,56.4%,60.9%,12,58.3%,40.2%,7,71.4%,50.4%,1.03,2:29
,Michel Kratochvil,SUI,2,426,61.3%,40.0%,7,3.2%,7,3.2%,55.4%,59.3%,51.5%,55.9%,30,60.0%,45.6%,30,40.0%,50.9%,1.03,4:34
21,Juan Ignacio Chela,ARG,1,308,56.5%,43.5%,8,5.6%,7,4.9%,53.5%,66.2%,53.7%,60.4%,16,37.5%,40.2%,25,40.0%,49.7%,1.02,3:04
,Olivier Rochus,BEL,2,488,78.4%,23.7%,3,1.2%,8,3.2%,53.6%,65.2%,59.8%,62.7%,27,70.4%,38.1%,20,45.0%,50.8%,1.02,5:28
32,Ivan Ljubicic,CRO,1,325,69.6%,24.0%,13,8.4%,5,3.2%,51.3%,74.7%,45.3%,60.4%,14,50.0%,40.4%,13,46.2%,49.8%,1.02,3:12
19,Thomas Enqvist,SWE,2,527,72.1%,31.0%,12,4.6%,10,3.9%,51.0%,70.5%,48.0%,59.5%,25,52.0%,41.4%,31,41.9%,50.3%,1.02,5:21
,Mark Philippoussis,AUS,2,635,78.0%,17.1%,33,10.6%,21,6.7%,54.5%,72.9%,47.9%,61.5%,26,65.4%,39.3%,28,25.0%,50.2%,1.02,6:45
,Mariano Zabaleta,ARG,4,905,77.8%,23.6%,19,4.1%,16,3.5%,61.6%,72.2%,48.0%,62.9%,36,55.6%,37.4%,46,37.0%,50.4%,1.01,10:36
23,Fabrice Santoro,FRA,2,553,69.8%,28.6%,11,4.2%,6,2.3%,57.0%,64.7%,51.3%,58.9%,28,53.6%,41.4%,26,46.2%,49.7%,1.01,6:49
,Kristian Pless,DEN,1,322,76.0%,25.0%,20,12.3%,6,3.7%,56.2%,70.3%,47.9%,60.5%,12,50.0%,40.0%,10,60.0%,50.3%,1.01,2:59
,Nikolay Davydenko,RUS,2,461,77.1%,28.6%,8,3.6%,7,3.2%,57.9%,65.6%,49.5%,58.8%,13,38.5%,41.7%,18,55.6%,49.9%,1.01,5:25
Q,Jack Brasington,USA,2,353,69.0%,33.3%,14,7.5%,16,8.6%,55.6%,68.3%,44.6%,57.8%,20,55.0%,42.8%,14,64.3%,50.7%,1.01,3:50
16,Younes El Aynaoui,MAR,2,500,82.5%,14.6%,21,8.6%,14,5.7%,60.0%,75.5%,51.0%,65.7%,17,58.8%,34.1%,17,35.3%,49.6%,1.00,5:27
3,Tommy Haas,GER,4,855,78.8%,27.4%,37,8.0%,33,7.2%,50.4%,70.3%,51.3%,60.9%,37,62.2%,39.2%,44,38.6%,50.9%,1.00,8:45
,Hyung Taik Lee,KOR,1,281,77.3%,26.1%,8,5.7%,5,3.6%,69.3%,68.0%,48.8%,62.1%,11,54.5%,37.6%,9,66.7%,49.8%,0.99,3:04
,Todd Martin,USA,2,516,79.5%,14.6%,15,6.0%,14,5.6%,53.2%,77.3%,49.1%,64.1%,25,68.0%,35.4%,18,33.3%,49.2%,0.99,5:44
,Albert Portas,ESP,3,637,77.6%,24.5%,18,5.7%,15,4.7%,57.5%,73.2%,47.4%,62.3%,30,63.3%,37.3%,35,34.3%,49.8%,0.99,6:35
6,Tim Henman,GBR,2,457,75.0%,24.2%,8,3.3%,6,2.5%,70.5%,64.1%,49.3%,59.8%,26,65.4%,39.4%,18,44.4%,50.1%,0.98,5:13
,James Blake,USA,2,344,69.2%,29.2%,4,2.3%,9,5.2%,57.5%,60.0%,54.1%,57.5%,19,57.9%,41.8%,15,46.7%,49.7%,0.98,3:38
,Michael Chang,USA,1,300,58.3%,33.3%,3,2.1%,6,4.1%,62.1%,55.6%,54.5%,55.2%,18,44.4%,43.9%,16,50.0%,49.3%,0.98,3:42
,Flavio Saretta,BRA,2,525,70.3%,25.0%,12,4.5%,7,2.6%,64.9%,64.9%,43.6%,57.5%,32,65.6%,41.6%,27,33.3%,49.7%,0.98,6:08
,Davide Sanguinetti,ITA,2,598,68.2%,31.1%,13,4.4%,12,4.1%,49.7%,66.4%,48.0%,57.1%,33,57.6%,42.1%,29,48.3%,49.5%,0.98,6:10
,Cedric Pioline,FRA,1,340,72.0%,25.0%,10,6.0%,8,4.8%,51.2%,75.3%,40.7%,58.4%,14,50.0%,40.8%,21,28.6%,49.4%,0.98,3:44
,Cecil Mamiit,PHI,2,542,80.0%,20.5%,11,4.0%,9,3.3%,56.7%,72.4%,47.1%,61.5%,28,71.4%,37.8%,27,29.6%,49.8%,0.98,5:58
,Paradorn Srichaphan,THA,3,743,79.7%,20.3%,25,6.7%,19,5.1%,54.4%,73.0%,50.3%,62.7%,31,61.3%,36.4%,33,36.4%,49.7%,0.98,7:32
,Francisco Clavet,ESP,1,287,76.2%,23.8%,3,2.1%,2,1.4%,67.8%,60.6%,57.4%,59.6%,16,68.8%,39.0%,12,41.7%,49.5%,0.97,3:33
9,Thomas Johansson,SWE,2,428,78.6%,21.4%,17,7.1%,9,3.8%,51.7%,71.5%,45.2%,58.8%,26,76.9%,40.0%,13,46.2%,50.5%,0.97,4:46
24,Rainer Schuettler,GER,2,456,60.6%,27.3%,12,5.4%,6,2.7%,55.9%,61.3%,53.1%,57.7%,30,56.7%,41.0%,20,45.0%,49.1%,0.97,5:07
,Julien Boutter,FRA,1,389,70.0%,25.8%,10,5.4%,10,5.4%,53.5%,73.7%,45.3%,60.5%,20,55.0%,38.2%,21,38.1%,48.8%,0.97,4:23
26,Max Mirnyi,BLR,1,273,80.0%,9.5%,7,5.3%,10,7.5%,54.9%,72.6%,53.3%,63.9%,13,69.2%,34.3%,8,25.0%,48.7%,0.95,2:58
Q,Edgardo Massa,ARG,1,292,56.5%,33.3%,11,7.3%,6,4.0%,56.0%,63.1%,42.4%,54.0%,22,54.5%,43.7%,14,57.1%,49.0%,0.95,2:58
13,Andy Roddick,USA,1,347,92.3%,7.4%,6,3.4%,7,4.0%,53.7%,75.5%,63.0%,69.7%,10,80.0%,28.5%,8,25.0%,49.3%,0.94,3:16
Q,Oleg Ogorodov,UZB,2,580,65.9%,28.9%,16,5.6%,9,3.2%,65.8%,67.4%,38.1%,57.4%,38,60.5%,40.2%,35,37.1%,48.6%,0.94,6:09
,Vincent Spadea,USA,3,976,66.7%,28.8%,22,4.3%,46,9.0%,51.8%,66.3%,46.3%,56.7%,65,63.1%,40.1%,41,51.2%,48.8%,0.93,10:43
,Fernando Vicente,ESP,3,715,77.6%,26.8%,7,1.8%,7,1.8%,53.3%,67.2%,53.1%,60.6%,30,56.7%,36.7%,28,53.6%,49.5%,0.93,7:42
,Raemon Sluiter,NED,1,331,76.9%,11.5%,8,4.8%,4,2.4%,63.0%,66.3%,55.7%,62.4%,14,57.1%,34.9%,8,37.5%,48.6%,0.93,3:10
,Markus Hipfl,AUT,1,375,57.1%,33.3%,2,1.0%,5,2.6%,70.3%,56.2%,48.3%,53.8%,29,58.6%,42.8%,26,34.6%,48.5%,0.93,4:13
,Julian Knowle,AUT,1,285,50.0%,35.0%,3,2.0%,12,8.1%,47.3%,58.6%,46.2%,52.0%,18,44.4%,44.5%,18,38.9%,48.4%,0.93,3:08
,Wayne Arthurs,AUS,2,518,87.8%,4.9%,39,15.6%,13,5.2%,56.4%,78.7%,58.7%,70.0%,11,54.5%,28.0%,11,18.2%,48.3%,0.93,5:07
LL,Stefano Galvani,ITA,1,267,84.2%,15.0%,3,2.3%,6,4.7%,57.8%,73.0%,51.9%,64.1%,7,57.1%,33.1%,12,25.0%,47.9%,0.92,2:56
Q,Julien Varlet,FRA,1,373,76.0%,24.0%,5,2.6%,2,1.1%,70.5%,60.4%,53.6%,58.4%,18,66.7%,37.7%,19,31.6%,48.3%,0.91,3:59
WC,Sebastien De Chaunac,FRA,2,486,54.1%,37.8%,13,5.3%,7,2.8%,61.9%,53.6%,50.0%,52.2%,35,51.4%,43.5%,33,42.4%,47.9%,0.91,5:54
27,Nicolas Escude,FRA,1,216,76.5%,17.6%,11,9.9%,6,5.4%,52.3%,82.8%,39.6%,62.2%,15,73.3%,34.3%,11,27.3%,48.6%,0.91,2:15
,Stefan Koubek,AUT,1,172,60.0%,20.0%,2,2.6%,7,9.1%,61.0%,68.1%,36.7%,55.8%,7,14.3%,40.0%,8,37.5%,47.1%,0.91,1:45
,Nicolas Coutelot,FRA,2,451,66.7%,31.4%,7,2.8%,10,4.0%,52.0%,68.2%,42.9%,56.0%,30,60.0%,39.4%,18,61.1%,48.6%,0.90,4:37
12,Pete Sampras,USA,1,271,75.0%,15.8%,11,8.1%,4,2.9%,57.4%,70.5%,46.6%,60.3%,9,44.4%,35.6%,17,17.6%,48.0%,0.90,3:04
,Alex Calatrava,ESP,2,327,71.4%,25.9%,11,6.4%,0,0.0%,69.2%,62.2%,50.9%,58.7%,19,57.9%,36.8%,13,53.8%,48.3%,0.89,3:35
,Irakli Labadze,GEO,2,628,69.4%,22.4%,10,3.1%,19,5.9%,60.5%,66.3%,48.4%,59.3%,40,62.5%,36.2%,28,39.3%,48.1%,0.89,6:49
,Jan Vacek,CZE,1,215,58.8%,22.2%,6,5.9%,3,3.0%,55.4%,67.9%,40.0%,55.4%,16,56.3%,39.5%,9,44.4%,47.0%,0.89,2:18
,Magnus Norman,SWE,1,325,70.8%,24.0%,5,3.0%,4,2.4%,56.3%,57.4%,57.5%,57.5%,15,53.3%,38.0%,17,35.3%,48.0%,0.89,4:00
,Fernando Meligeni,BRA,2,428,72.7%,15.2%,10,4.5%,7,3.1%,68.8%,63.6%,51.4%,59.8%,29,69.0%,35.3%,19,26.3%,48.1%,0.88,4:22
Q,Jens Knippschild,GER,2,454,63.9%,19.4%,12,5.4%,8,3.6%,52.2%,65.8%,49.5%,58.0%,23,43.5%,37.0%,17,41.2%,47.4%,0.88,4:41
WC,Michael Llodra,FRA,1,257,75.0%,25.0%,4,2.9%,9,6.5%,48.2%,70.1%,50.0%,59.7%,8,37.5%,35.6%,8,62.5%,48.6%,0.88,2:48
Q,Oliver Marach,AUT,1,370,62.5%,20.8%,1,0.5%,2,1.1%,57.1%,57.7%,47.4%,53.3%,26,65.4%,41.0%,20,25.0%,47.0%,0.88,4:26
LL,Andrei Stoliarov,RUS,2,485,65.0%,28.2%,9,3.6%,8,3.2%,45.2%,61.1%,49.6%,54.8%,22,36.4%,40.0%,18,61.1%,47.6%,0.88,5:33
,Andre Sa,BRA,1,218,64.7%,17.6%,1,1.0%,3,3.0%,53.0%,69.8%,42.6%,57.0%,11,45.5%,37.3%,13,23.1%,46.3%,0.87,2:41
,Wayne Ferreira,RSA,1,310,56.5%,24.0%,17,9.9%,8,4.7%,45.0%,66.2%,45.7%,55.0%,23,56.5%,38.8%,9,66.7%,47.7%,0.86,3:22
,Mikhail Youzhny,RUS,1,203,50.0%,33.3%,3,3.2%,4,4.2%,65.3%,54.8%,45.5%,51.6%,9,11.1%,41.7%,10,50.0%,46.3%,0.86,2:03
LL,Feliciano Lopez,ESP,2,458,73.7%,23.1%,20,8.2%,9,3.7%,49.6%,71.9%,48.0%,59.8%,28,64.3%,34.6%,19,47.4%,48.0%,0.86,4:25
,Jan Michael Gambill,USA,1,284,79.2%,17.4%,20,13.2%,5,3.3%,55.3%,72.6%,50.0%,62.5%,13,61.5%,31.8%,9,44.4%,48.2%,0.85,3:09
,Michal Tabara,CZE,1,187,66.7%,12.5%,1,1.1%,3,3.4%,52.9%,63.0%,51.2%,57.5%,11,54.5%,36.0%,8,25.0%,46.0%,0.85,1:51
,Antony Dupuis,FRA,1,370,80.8%,8.0%,13,6.5%,7,3.5%,61.5%,69.1%,46.8%,60.5%,29,82.8%,32.9%,11,18.2%,47.8%,0.83,3:41
,Karol Kucera,SVK,1,249,68.4%,5.3%,5,4.0%,7,5.6%,54.8%,62.3%,54.4%,58.7%,12,50.0%,34.1%,6,16.7%,46.6%,0.83,3:03
Q,Martin Vassallo Arguello,ARG,1,313,80.8%,12.0%,9,5.4%,9,5.4%,63.1%,72.6%,48.4%,63.7%,14,64.3%,29.7%,11,27.3%,47.9%,0.82,3:29
Q,Tomas Behrend,GER,1,273,60.9%,18.2%,8,5.8%,10,7.3%,51.1%,68.6%,40.3%,54.7%,11,18.2%,36.8%,8,50.0%,45.8%,0.81,2:41
Q,Giorgio Galimberti,ITA,1,258,57.9%,15.8%,1,0.7%,6,4.4%,56.3%,60.5%,45.8%,54.1%,12,33.3%,37.4%,5,60.0%,46.1%,0.81,2:53
Q,Mariano Puerta,ARG,2,450,65.7%,16.2%,15,6.6%,8,3.5%,61.9%,64.3%,45.3%,57.1%,20,40.0%,33.9%,15,40.0%,45.6%,0.79,4:22
28,Nicolas Lapentti,ECU,1,206,62.5%,20.0%,4,3.7%,3,2.8%,59.8%,70.3%,32.6%,55.1%,11,45.5%,35.4%,9,33.3%,45.6%,0.79,2:30
Q,Robby Ginepri,USA,1,221,50.0%,26.7%,3,2.5%,6,5.1%,62.7%,56.8%,36.4%,49.2%,13,46.2%,39.8%,9,44.4%,44.8%,0.78,2:09
,Franco Squillari,ARG,1,207,64.3%,7.1%,6,5.8%,11,10.7%,59.2%,59.0%,42.9%,52.4%,10,50.0%,36.5%,8,12.5%,44.4%,0.77,2:20
,Galo Blanco,ESP,1,196,73.3%,12.5%,3,3.0%,3,3.0%,48.5%,66.7%,52.9%,59.6%,9,55.6%,30.9%,7,28.6%,45.4%,0.77,2:10
,Jose Acasuso,ARG,1,245,62.5%,18.8%,0,0.0%,4,2.9%,67.1%,52.1%,52.2%,52.1%,22,72.7%,36.2%,10,30.0%,45.3%,0.76,2:43
,Attila Savolt,HUN,1,202,73.3%,6.7%,7,7.2%,9,9.3%,50.5%,71.4%,45.8%,58.8%,12,66.7%,30.5%,9,11.1%,44.1%,0.74,2:20
,Dominik Hrbaty,SVK,1,257,44.4%,22.2%,3,2.3%,5,3.8%,63.1%,50.0%,45.8%,48.5%,25,60.0%,37.8%,13,30.8%,43.2%,0.73,2:52
Q,Alexander Popp,GER,1,202,52.9%,17.6%,5,4.8%,9,8.6%,61.9%,64.6%,35.0%,53.3%,11,27.3%,34.0%,6,50.0%,44.1%,0.73,1:58
,Andrew Ilie,AUS,1,195,73.3%,12.5%,3,3.0%,3,3.0%,46.5%,66.0%,51.9%,58.4%,11,63.6%,29.8%,5,40.0%,44.6%,0.72,1:47
,Michael Russell,USA,1,209,43.8%,23.5%,4,3.4%,0,0.0%,72.0%,43.5%,60.6%,48.3%,23,60.9%,36.3%,4,100.0%,43.1%,0.70,2:13
WC,Richard Gasquet,FRA,1,223,58.8%,17.6%,2,1.6%,9,7.1%,53.5%,61.8%,44.1%,53.5%,15,53.3%,32.3%,3,100.0%,44.4%,0.70,2:21
,Christophe Rochus,BEL,1,234,33.3%,29.4%,0,0.0%,9,7.6%,58.0%,44.9%,42.0%,43.7%,21,42.9%,39.1%,12,41.7%,41.5%,0.70,1:57
8,Roger Federer,SUI,1,165,53.8%,14.3%,5,5.9%,4,4.7%,50.6%,67.4%,35.7%,51.8%,14,57.1%,33.8%,7,28.6%,43.0%,0.70,1:35
,Juan Balcells,ESP,1,162,60.0%,13.3%,6,7.8%,1,1.3%,76.6%,55.9%,61.1%,57.1%,11,45.5%,29.4%,5,40.0%,42.6%,0.69,1:26
,Martin Lee,GBR,1,107,37.5%,25.0%,2,3.4%,3,5.1%,59.3%,62.9%,16.7%,44.1%,12,58.3%,37.5%,6,33.3%,41.1%,0.67,1:05
WC,Jean Rene Lisnard,MON,1,226,61.5%,13.3%,2,1.7%,2,1.7%,62.0%,54.7%,43.5%,50.4%,15,66.7%,32.4%,11,18.2%,42.0%,0.65,2:31
,Federico Luzzi,ITA,1,160,50.0%,14.3%,2,2.7%,8,10.7%,62.7%,53.2%,42.9%,49.3%,10,30.0%,31.8%,6,33.3%,40.0%,0.63,1:43
,Nicolas Kiefer,GER,1,155,50.0%,7.7%,11,14.7%,8,10.7%,58.7%,63.6%,32.3%,50.7%,11,45.5%,31.3%,7,14.3%,40.6%,0.63,1:37
,Ramon Delgado,PAR,1,169,61.5%,0.0%,3,3.6%,6,7.1%,51.2%,60.5%,43.9%,52.4%,8,37.5%,29.4%,5,0.0%,40.8%,0.62,1:47
Q,Ivan Miranda,PER,1,172,33.3%,23.1%,0,0.0%,2,2.7%,65.3%,36.7%,42.3%,38.7%,12,33.3%,37.1%,14,21.4%,37.8%,0.61,1:48
,Agustin Calleri,ARG,1,213,57.9%,21.1%,6,5.3%,8,7.0%,54.4%,64.5%,32.7%,50.0%,14,42.9%,30.3%,4,100.0%,40.8%,0.61,2:14
WC,Julien Benneteau,FRA,1,165,36.4%,8.3%,1,1.2%,2,2.4%,54.9%,55.6%,32.4%,45.1%,15,53.3%,33.7%,9,11.1%,39.4%,0.61,1:51
,Sargis Sargsian,ARM,1,154,38.5%,15.4%,0,0.0%,2,2.4%,59.8%,49.0%,42.4%,46.3%,11,27.3%,30.6%,3,66.7%,39.0%,0.57,1:54
,Bohdan Ulihrach,CZE,1,149,41.7%,8.3%,2,2.5%,8,10.1%,58.2%,52.2%,33.3%,44.3%,16,56.3%,31.4%,5,20.0%,38.3%,0.56,1:33
,Ivo Heuberger,SUI,1,156,50.0%,14.3%,7,8.1%,4,4.7%,53.5%,60.9%,40.0%,51.2%,14,50.0%,27.1%,2,100.0%,40.4%,0.56,1:33
WC,Scott Draper,AUS,1,179,78.6%,0.0%,5,5.4%,5,5.4%,66.7%,71.0%,48.4%,63.4%,6,50.0%,19.8%,0,-,42.5%,0.54,1:34
,Lars Burgsmuller,GER,1,72,60.0%,0.0%,0,0.0%,1,2.4%,68.3%,50.0%,61.5%,53.7%,3,33.3%,22.6%,0,-,40.3%,0.49,0:38
,Harel Levy,ISR,1,85,0.0%,14.3%,0,0.0%,4,8.7%,54.3%,32.0%,23.8%,28.3%,10,30.0%,33.3%,4,25.0%,30.6%,0.46,0:45
Q,Eric Prodon,FRA,1,146,58.3%,0.0%,0,0.0%,8,9.5%,57.1%,58.3%,47.2%,53.6%,17,70.6%,14.5%,0,-,37.0%,0.31,1:12
,All Main Draw Players,,127.0,,72.6%,27.4%,,4.7%,,3.9%,58.0%,67.3%,49.6%,59.9%,,58.7%,40.1%,,41.3%,50.0%,1.00,
