Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
9,Juan Carlos Ferrero,ESP,2,438,72.7%,28.6%,11,5.4%,6,3.0%,50.0%,66.3%,61.4%,63.9%,20,55.0%,41.5%,27,37.0%,51.8%,1.15,4:26
,Greg Rusedski,GBR,4,868,81.7%,25.4%,51,11.9%,19,4.4%,61.9%,78.6%,46.3%,66.3%,36,63.9%,38.8%,39,46.2%,52.4%,1.15,8:49
,Michel Kratochvil,SUI,3,604,85.7%,20.8%,11,3.8%,17,5.8%,63.6%,73.0%,58.5%,67.7%,14,50.0%,37.1%,26,38.5%,51.8%,1.15,6:18
,Agustin Calleri,ARG,2,547,81.0%,24.4%,23,8.8%,11,4.2%,53.6%,80.0%,52.1%,67.0%,18,55.6%,37.8%,25,40.0%,51.7%,1.15,6:09
,Wayne Arthurs,AUS,3,673,84.2%,23.2%,54,17.1%,26,8.2%,48.7%,77.9%,58.0%,67.7%,13,30.8%,37.3%,31,41.9%,51.6%,1.15,7:10
8,Tim Henman,GBR,4,813,78.7%,23.7%,19,4.7%,23,5.6%,60.3%,72.4%,53.1%,64.7%,32,59.4%,39.8%,28,50.0%,52.3%,1.13,9:23
,Andreas Vinciguerra,SWE,4,783,82.5%,30.0%,27,6.5%,18,4.3%,51.7%,73.4%,55.5%,64.7%,33,66.7%,39.6%,25,72.0%,52.9%,1.12,7:18
,Christophe Rochus,BEL,3,716,75.5%,31.4%,13,3.7%,15,4.2%,60.1%,69.6%,46.5%,60.4%,37,64.9%,43.9%,39,41.0%,52.1%,1.11,6:59
,Todd Martin,USA,5,1176,81.1%,22.1%,67,11.4%,31,5.3%,64.7%,74.3%,52.9%,66.7%,46,60.9%,37.0%,49,42.9%,51.9%,1.11,12:42
,Sargis Sargsian,ARM,2,405,64.7%,38.9%,7,3.4%,4,1.9%,62.1%,67.2%,46.2%,59.2%,19,36.8%,44.7%,19,73.7%,52.1%,1.10,4:19
,Rainer Schuettler,GER,4,899,79.7%,26.4%,19,4.3%,19,4.3%,63.7%,69.9%,55.9%,64.8%,33,54.5%,38.4%,45,42.2%,51.4%,1.09,9:33
,Mikhail Youzhny,RUS,3,605,75.0%,35.4%,11,3.6%,11,3.6%,61.2%,67.7%,49.2%,60.5%,29,58.6%,42.5%,27,63.0%,51.6%,1.08,6:13
,Max Mirnyi,BLR,2,482,91.7%,8.6%,17,7.4%,6,2.6%,69.9%,75.0%,55.1%,69.0%,15,80.0%,33.2%,10,30.0%,50.2%,1.07,5:00
,Daniel Nestor,CAN,3,665,78.8%,21.2%,27,8.3%,18,5.5%,56.6%,74.1%,50.0%,63.6%,20,45.0%,38.8%,29,37.9%,51.0%,1.07,6:37
,Matthew Breen,AUS,1,314,82.6%,17.4%,5,3.2%,3,1.9%,52.3%,74.1%,52.7%,63.9%,19,78.9%,38.4%,12,33.3%,51.0%,1.06,3:18
1,Gustavo Kuerten,BRA,2,598,84.0%,22.9%,23,7.6%,13,4.3%,50.7%,75.8%,55.7%,65.9%,29,72.4%,36.1%,27,40.7%,51.2%,1.06,6:04
Q,Guillermo Canas,ARG,2,383,73.3%,28.6%,12,6.5%,3,1.6%,73.0%,64.4%,50.0%,60.5%,21,61.9%,41.4%,24,33.3%,50.7%,1.05,3:57
2,Marat Safin,RUS,4,878,80.3%,25.0%,51,11.3%,12,2.7%,49.3%,79.4%,48.0%,63.5%,36,63.9%,38.0%,29,58.6%,51.1%,1.04,8:55
7,Lleyton Hewitt,AUS,3,868,76.6%,24.2%,44,9.8%,18,4.0%,53.3%,73.2%,47.4%,61.2%,41,63.4%,40.0%,42,38.1%,50.9%,1.03,10:33
,Alex Calatrava,ESP,3,683,84.2%,28.1%,34,9.8%,3,0.9%,57.6%,73.5%,53.1%,64.8%,28,67.9%,36.3%,39,41.0%,50.8%,1.03,7:08
,Andrea Gaudenzi,ITA,1,343,73.1%,24.0%,9,5.5%,10,6.1%,52.1%,64.7%,52.6%,58.9%,16,56.3%,42.2%,23,26.1%,50.1%,1.03,3:37
,Slava Dosedel,CZE,2,572,76.7%,27.3%,10,3.4%,18,6.1%,56.6%,69.6%,49.6%,60.9%,32,68.8%,40.4%,23,52.2%,51.0%,1.03,5:51
,Andrei Pavel,ROU,2,557,79.5%,23.3%,14,4.9%,6,2.1%,60.8%,68.6%,55.0%,63.3%,20,55.0%,38.0%,20,50.0%,50.8%,1.03,5:48
,Alexander Popp,GER,2,518,78.0%,24.4%,11,4.5%,10,4.1%,64.3%,72.0%,48.3%,63.5%,23,60.9%,37.6%,31,32.3%,49.8%,1.03,5:00
,Guillermo Coria,ARG,2,500,76.9%,17.9%,21,8.6%,9,3.7%,56.0%,73.5%,51.4%,63.8%,29,69.0%,37.4%,17,41.2%,50.2%,1.03,4:55
,Bohdan Ulihrach,CZE,2,544,83.3%,23.3%,10,3.6%,13,4.7%,65.2%,67.6%,54.6%,63.1%,14,50.0%,37.7%,19,52.6%,50.7%,1.02,5:25
Q,Nikolay Davydenko,RUS,2,489,77.8%,27.8%,4,1.6%,6,2.4%,67.9%,60.9%,58.8%,60.2%,25,68.0%,40.4%,21,47.6%,50.5%,1.02,5:27
,Roger Federer,SUI,3,647,81.3%,28.0%,31,9.1%,16,4.7%,64.3%,66.8%,52.5%,61.7%,25,64.0%,39.0%,25,56.0%,51.0%,1.02,6:05
,Karol Kucera,SVK,1,307,90.9%,14.3%,6,4.3%,6,4.3%,58.7%,66.7%,61.4%,64.5%,5,60.0%,36.1%,17,17.6%,48.9%,1.02,3:17
,Galo Blanco,ESP,1,270,85.0%,15.8%,9,6.5%,8,5.8%,46.4%,79.7%,52.7%,65.2%,9,66.7%,35.6%,7,42.9%,50.7%,1.02,2:47
,Andrew Ilie,AUS,4,889,73.6%,28.2%,22,4.6%,18,3.8%,58.5%,71.4%,47.2%,61.4%,53,64.2%,38.8%,40,50.0%,51.0%,1.00,8:42
,Julien Boutter,FRA,2,372,76.7%,26.7%,13,6.6%,8,4.1%,60.7%,69.7%,46.8%,60.7%,20,65.0%,39.2%,15,53.3%,50.5%,1.00,3:36
,Mariano Zabaleta,ARG,2,538,68.9%,28.9%,14,5.4%,14,5.4%,56.9%,71.6%,41.1%,58.5%,19,26.3%,41.0%,28,46.4%,49.4%,0.99,5:50
,Chris Woodruff,USA,3,862,83.3%,17.2%,37,8.5%,21,4.8%,61.9%,70.9%,52.1%,63.7%,42,73.8%,35.9%,37,29.7%,49.9%,0.99,9:10
,Sjeng Schalken,NED,1,301,77.3%,21.7%,5,3.3%,8,5.3%,62.3%,63.8%,57.9%,61.6%,10,50.0%,38.0%,13,38.5%,49.8%,0.99,3:18
,Sergi Bruguera,ESP,1,274,61.9%,35.0%,9,6.7%,7,5.2%,61.2%,69.5%,34.6%,56.0%,15,46.7%,43.6%,17,41.2%,49.6%,0.99,2:29
,Gianluca Pozzi,ITA,2,476,77.8%,20.6%,21,8.9%,6,2.6%,42.6%,78.0%,51.1%,62.6%,25,68.0%,36.5%,24,29.2%,49.4%,0.98,5:24
,Harel Levy,ISR,2,386,72.4%,19.4%,8,4.2%,4,2.1%,68.1%,66.2%,50.8%,61.3%,20,60.0%,37.9%,20,30.0%,49.5%,0.98,3:26
,Juan Balcells,ESP,1,338,76.9%,23.1%,8,4.7%,1,0.6%,66.9%,68.1%,53.6%,63.3%,18,66.7%,35.5%,15,40.0%,49.4%,0.97,3:23
13,Cedric Pioline,FRA,3,691,77.8%,22.6%,36,9.9%,18,5.0%,55.8%,75.2%,46.9%,62.7%,27,55.6%,36.2%,24,50.0%,50.1%,0.97,7:27
,David Prinosil,GER,3,660,68.0%,32.7%,18,5.3%,8,2.4%,57.6%,67.3%,45.1%,57.9%,35,54.3%,40.6%,33,51.5%,49.5%,0.97,6:22
,Hyung Taik Lee,KOR,1,350,73.1%,24.0%,4,2.2%,3,1.6%,57.0%,67.0%,47.5%,58.6%,21,66.7%,40.2%,15,40.0%,50.0%,0.97,3:31
3,Pete Sampras,USA,4,1161,80.9%,16.5%,62,10.3%,36,6.0%,60.9%,73.8%,47.9%,63.7%,45,62.2%,34.8%,30,50.0%,49.8%,0.96,11:58
,Nicolas Kiefer,GER,2,440,69.4%,35.3%,21,9.1%,12,5.2%,41.7%,69.8%,47.0%,56.5%,25,56.0%,41.9%,21,57.1%,49.5%,0.96,5:28
,Fabrice Santoro,FRA,2,448,69.7%,20.0%,6,2.7%,5,2.2%,46.0%,75.7%,50.4%,62.1%,20,50.0%,36.6%,20,35.0%,49.3%,0.96,5:09
,Nicolas Escude,FRA,2,522,72.5%,17.9%,12,4.8%,7,2.8%,58.6%,67.8%,55.3%,62.7%,22,50.0%,35.9%,24,29.2%,48.7%,0.96,5:08
,Andre Sa,BRA,2,322,72.0%,25.9%,3,1.9%,2,1.3%,77.1%,65.3%,44.4%,60.5%,17,58.8%,37.6%,16,43.8%,48.8%,0.95,3:20
Q,Lars Burgsmuller,GER,3,725,72.2%,22.2%,17,4.5%,18,4.7%,57.0%,68.1%,47.9%,59.4%,37,59.5%,38.4%,30,40.0%,49.4%,0.95,7:53
,Stefan Koubek,AUT,2,432,76.5%,27.3%,22,10.0%,3,1.4%,58.6%,61.2%,59.3%,60.5%,22,63.6%,37.7%,19,47.4%,49.3%,0.95,4:25
,Daniel Elsner,GER,1,377,74.1%,17.9%,7,3.8%,11,6.0%,53.8%,75.5%,40.5%,59.3%,18,61.1%,37.9%,15,33.3%,48.3%,0.93,4:07
,Michal Tabara,CZE,3,688,68.6%,26.4%,14,4.0%,20,5.7%,48.7%,69.0%,45.0%,56.7%,40,60.0%,40.4%,39,35.9%,48.7%,0.93,6:54
11,Franco Squillari,ARG,2,449,79.4%,28.1%,13,5.3%,26,10.5%,49.8%,69.1%,48.4%,58.7%,25,72.0%,38.1%,14,64.3%,49.4%,0.92,4:25
,Alberto Martin,ESP,2,313,65.2%,25.0%,7,4.3%,9,5.6%,55.6%,58.9%,52.8%,56.2%,15,46.7%,40.4%,11,54.5%,48.6%,0.92,3:15
,Stephane Huet,FRA,1,249,68.4%,26.3%,10,7.9%,8,6.3%,48.0%,60.7%,53.0%,56.7%,15,60.0%,39.3%,10,50.0%,48.2%,0.91,2:43
,Jan Michael Gambill,USA,1,361,76.0%,16.0%,18,9.6%,12,6.4%,55.6%,63.5%,53.0%,58.8%,23,73.9%,37.4%,20,20.0%,48.5%,0.91,4:03
Q,Ivo Heuberger,SUI,2,374,80.0%,23.3%,7,3.6%,9,4.6%,46.2%,74.4%,52.4%,62.6%,21,71.4%,34.1%,10,70.0%,48.9%,0.91,4:07
,Albert Portas,ESP,1,303,75.0%,20.8%,12,8.7%,8,5.8%,50.0%,82.6%,34.8%,58.7%,12,50.0%,37.6%,19,26.3%,47.2%,0.91,3:04
,Cecil Mamiit,PHI,2,575,73.3%,20.0%,22,7.6%,5,1.7%,64.3%,64.7%,51.9%,60.1%,27,55.6%,36.3%,29,31.0%,48.3%,0.91,6:03
WC,Todd Woodbridge,AUS,1,283,70.8%,25.0%,2,1.4%,5,3.4%,60.8%,68.9%,41.4%,58.1%,15,53.3%,37.8%,7,85.7%,48.4%,0.90,3:07
Q,Ladislav Svarc,SVK,1,287,77.3%,22.7%,7,4.9%,6,4.2%,57.6%,72.3%,45.9%,61.1%,20,75.0%,35.0%,12,41.7%,48.1%,0.90,2:58
,Paul Goldstein,USA,2,362,50.0%,40.0%,5,2.6%,5,2.6%,69.4%,52.2%,51.7%,52.0%,28,50.0%,43.4%,20,60.0%,48.1%,0.90,3:28
,Nicolas Lapentti,ECU,2,573,72.5%,23.8%,10,3.6%,19,6.8%,63.7%,66.5%,45.1%,58.7%,25,56.0%,37.3%,28,35.7%,47.8%,0.90,6:05
WC,Nicolas Mahut,FRA,1,281,78.3%,17.4%,8,5.8%,2,1.4%,66.9%,65.6%,54.3%,61.9%,11,54.5%,34.5%,11,36.4%,48.0%,0.90,2:47
Q,Ota Fukarek,CZE,1,241,58.8%,31.3%,3,2.5%,3,2.5%,53.4%,54.0%,49.1%,51.7%,14,50.0%,43.1%,17,29.4%,47.3%,0.89,2:47
,Andrei Medvedev,UKR,2,482,73.0%,18.4%,28,10.9%,9,3.5%,63.3%,68.5%,47.9%,60.9%,19,47.4%,35.0%,15,46.7%,48.8%,0.89,4:35
,Jonas Bjorkman,SWE,1,314,75.0%,17.4%,5,3.2%,5,3.2%,56.7%,67.4%,47.1%,58.6%,12,50.0%,36.9%,10,40.0%,47.8%,0.89,3:42
,Paradorn Srichaphan,THA,1,271,57.1%,27.3%,9,6.3%,7,4.9%,57.7%,64.6%,43.3%,55.6%,19,52.6%,39.5%,14,42.9%,48.0%,0.89,2:31
,Fernando Gonzalez,CHI,1,271,81.0%,14.3%,8,5.8%,13,9.4%,55.4%,77.9%,45.2%,63.3%,5,20.0%,31.8%,10,30.0%,48.0%,0.87,2:31
Q,Marcos Ondruska,RSA,1,250,73.7%,15.8%,1,0.8%,6,4.8%,56.5%,65.7%,50.0%,58.9%,8,37.5%,35.7%,10,30.0%,47.2%,0.87,2:48
Q,Peter Wessels,NED,1,233,73.7%,15.8%,8,6.9%,5,4.3%,64.7%,70.7%,43.9%,61.2%,11,54.5%,33.3%,8,37.5%,47.2%,0.86,2:06
Q,Alex Obrien,USA,1,261,77.8%,15.8%,3,2.2%,1,0.7%,75.7%,65.0%,48.5%,61.0%,14,71.4%,33.6%,9,33.3%,47.9%,0.86,2:56
,Felix Mantilla,ESP,1,210,70.6%,16.7%,7,6.9%,3,2.9%,74.5%,65.8%,42.3%,59.8%,10,50.0%,34.3%,4,75.0%,46.7%,0.85,2:00
Q,Andrei Stoliarov,RUS,1,212,66.7%,16.7%,7,7.0%,6,6.0%,46.0%,67.4%,53.7%,60.0%,11,45.5%,33.9%,9,33.3%,46.2%,0.85,2:09
,Younes El Aynaoui,MAR,1,117,50.0%,11.1%,3,5.3%,2,3.5%,68.4%,66.7%,33.3%,56.1%,5,20.0%,36.7%,6,16.7%,46.2%,0.84,1:14
,Jeff Tarango,USA,1,214,66.7%,16.7%,10,9.4%,3,2.8%,57.5%,67.2%,51.1%,60.4%,11,45.5%,33.3%,10,30.0%,46.7%,0.84,2:04
,Vladimir Voltchkov,BLR,1,248,80.0%,5.3%,9,7.3%,8,6.5%,63.4%,62.8%,57.8%,61.0%,10,60.0%,32.8%,5,20.0%,46.8%,0.84,2:24
Q,Michael Russell,USA,1,303,69.6%,21.7%,1,0.7%,2,1.3%,80.0%,58.3%,50.0%,56.7%,15,53.3%,36.6%,12,41.7%,46.5%,0.84,3:07
,Arnaud Di Pasquale,FRA,1,244,70.0%,15.8%,1,0.8%,2,1.6%,62.9%,61.5%,50.0%,57.3%,10,40.0%,35.8%,8,37.5%,46.7%,0.84,2:12
,Justin Gimelstob,USA,1,343,68.0%,23.1%,12,6.8%,11,6.2%,50.8%,62.2%,47.1%,54.8%,21,61.9%,37.3%,18,33.3%,46.4%,0.83,3:30
,David Sanchez,ESP,1,195,53.8%,14.3%,2,2.3%,1,1.1%,65.5%,57.9%,43.3%,52.9%,10,40.0%,38.9%,12,16.7%,45.1%,0.83,1:53
,Gaston Gaudio,ARG,1,304,72.7%,13.0%,8,5.2%,6,3.9%,55.6%,71.8%,42.6%,58.8%,16,62.5%,33.8%,17,17.6%,46.4%,0.82,3:20
,Michael Chang,USA,1,276,71.4%,20.0%,6,4.3%,4,2.8%,58.9%,68.7%,43.1%,58.2%,14,57.1%,34.1%,13,30.8%,46.4%,0.81,3:14
WC,Takao Suzuki,JPN,1,287,70.0%,10.0%,3,1.9%,4,2.6%,57.8%,61.8%,50.8%,57.1%,17,64.7%,34.6%,8,25.0%,46.7%,0.81,2:44
Q,Jean Rene Lisnard,MON,1,249,52.4%,33.3%,3,2.4%,6,4.7%,52.0%,54.5%,44.3%,49.6%,18,44.4%,40.2%,13,53.8%,45.0%,0.80,2:34
,German Puentes,ESP,1,229,50.0%,23.5%,2,1.8%,6,5.4%,65.8%,58.9%,36.8%,51.4%,16,43.8%,39.0%,9,44.4%,45.0%,0.80,2:11
,Jason Stoltenberg,AUS,1,241,76.5%,17.6%,11,8.5%,2,1.5%,57.7%,68.0%,45.5%,58.5%,10,60.0%,33.3%,6,50.0%,46.9%,0.80,2:31
,Jan Siemerink,NED,2,446,72.2%,14.7%,16,7.1%,17,7.5%,53.1%,71.7%,44.3%,58.8%,23,56.5%,32.7%,11,45.5%,46.0%,0.80,4:49
,Adrian Voinea,ROU,1,201,71.4%,6.7%,6,7.3%,4,4.9%,56.1%,63.0%,50.0%,57.3%,6,33.3%,33.6%,9,11.1%,43.3%,0.79,1:50
,Wayne Black,ZIM,1,183,57.1%,13.3%,2,2.4%,1,1.2%,50.6%,64.3%,41.5%,53.0%,10,40.0%,37.0%,7,28.6%,44.3%,0.79,2:21
,Marc Rosset,SUI,2,338,73.1%,19.2%,23,12.1%,20,10.5%,53.7%,74.5%,40.9%,58.9%,21,66.7%,32.4%,10,50.0%,47.3%,0.79,3:15
,Christian Vinck,GER,1,182,64.3%,7.1%,0,0.0%,1,1.1%,75.9%,60.6%,47.6%,57.5%,9,44.4%,32.6%,4,25.0%,44.5%,0.77,1:45
Q,Yuri Schukin,KAZ,1,225,73.7%,5.0%,2,1.7%,6,5.1%,65.0%,67.1%,56.1%,63.2%,9,44.4%,27.8%,1,100.0%,46.2%,0.76,2:14
,Davide Sanguinetti,ITA,1,184,73.3%,6.7%,4,4.4%,4,4.4%,52.2%,72.3%,53.5%,63.3%,4,0.0%,27.7%,4,25.0%,45.1%,0.75,1:58
,George Bastl,SUI,1,190,57.1%,20.0%,2,2.0%,2,2.0%,65.7%,53.8%,47.1%,51.5%,16,62.5%,35.2%,9,33.3%,43.7%,0.73,2:04
,Jacobo Diaz,ESP,1,169,50.0%,0.0%,3,3.5%,3,3.5%,65.1%,62.5%,36.7%,53.5%,12,50.0%,33.7%,5,0.0%,43.8%,0.73,1:38
WC,Dejan Petrovic,SRB,1,170,46.7%,28.6%,12,14.6%,4,4.9%,50.0%,65.9%,29.3%,47.6%,9,11.1%,37.5%,7,57.1%,42.4%,0.72,1:47
Q,Tommy Robredo,ESP,1,166,60.0%,14.3%,2,2.4%,4,4.8%,54.8%,60.9%,47.4%,54.8%,12,50.0%,31.7%,4,50.0%,43.4%,0.70,1:44
,Hicham Arazi,MAR,1,218,75.0%,12.5%,2,1.7%,3,2.5%,54.2%,65.6%,50.0%,58.5%,9,55.6%,29.0%,8,25.0%,45.0%,0.70,2:39
,Fernando Vicente,ESP,1,207,72.2%,5.9%,2,1.9%,5,4.7%,71.7%,65.8%,46.7%,60.4%,13,61.5%,26.7%,6,16.7%,44.0%,0.67,1:48
WC,Alun Jones,AUS,1,206,66.7%,14.3%,6,5.7%,3,2.9%,56.2%,64.4%,41.3%,54.3%,11,54.5%,30.7%,8,25.0%,42.7%,0.67,1:57
,Richard Fromberg,AUS,1,168,57.1%,7.7%,14,15.2%,6,6.5%,56.5%,63.5%,47.5%,56.5%,15,60.0%,28.9%,6,16.7%,44.0%,0.67,1:45
,Marcelo Rios,CHI,1,173,46.2%,15.4%,2,2.2%,3,3.2%,55.9%,63.5%,34.1%,50.5%,18,61.1%,32.5%,7,28.6%,42.2%,0.66,1:52
Q,Nenad Zimonjic,SRB,1,171,46.2%,15.4%,3,3.5%,9,10.5%,60.5%,55.8%,32.4%,46.5%,13,46.2%,35.3%,8,25.0%,40.9%,0.66,1:41
WC,Todd Perry,AUS,1,225,80.0%,0.0%,2,1.6%,3,2.4%,56.7%,61.1%,60.0%,60.6%,7,57.1%,25.5%,4,0.0%,45.3%,0.65,2:18
,Olivier Rochus,BEL,1,174,53.8%,8.3%,2,2.1%,2,2.1%,54.7%,57.7%,37.2%,48.4%,11,45.5%,32.9%,3,33.3%,41.4%,0.64,1:41
,Jens Knippschild,GER,1,171,53.8%,8.3%,7,8.6%,1,1.2%,44.4%,66.7%,33.3%,48.1%,12,50.0%,32.2%,9,11.1%,39.8%,0.62,1:32
,Byron Black,ZIM,1,206,66.7%,12.5%,1,1.0%,5,5.0%,57.4%,62.1%,39.5%,52.5%,12,58.3%,29.5%,8,25.0%,40.8%,0.62,1:52
,Jiri Vanek,CZE,1,192,46.2%,7.1%,12,10.9%,5,4.5%,52.7%,60.3%,38.5%,50.0%,20,65.0%,29.3%,5,20.0%,41.1%,0.59,1:40
,Karim Alami,MAR,1,180,80.0%,0.0%,5,5.2%,5,5.2%,62.9%,73.8%,44.4%,62.9%,9,66.7%,21.7%,0,-,43.9%,0.58,1:42
WC,Scott Draper,AUS,1,157,73.3%,0.0%,12,15.2%,2,2.5%,59.5%,72.3%,50.0%,63.3%,7,42.9%,20.5%,3,0.0%,42.0%,0.56,1:28
,Raemon Sluiter,NED,1,171,57.1%,14.3%,4,4.3%,11,11.8%,57.0%,73.6%,25.0%,52.7%,12,50.0%,25.6%,2,100.0%,40.4%,0.54,1:41
,Ivan Ljubicic,CRO,1,186,64.3%,7.1%,10,9.1%,2,1.8%,55.5%,65.6%,40.8%,54.5%,10,50.0%,22.4%,3,33.3%,41.4%,0.49,1:56
,Markus Hantschk,GER,1,132,27.3%,9.1%,3,4.2%,6,8.3%,51.4%,56.8%,28.6%,43.1%,13,38.5%,25.0%,3,33.3%,34.8%,0.44,1:21
,Nicolas Massu,CHI,1,139,50.0%,0.0%,6,8.0%,6,8.0%,45.3%,64.7%,39.0%,50.7%,14,57.1%,20.3%,2,0.0%,36.7%,0.41,1:28
Q,Tomas Behrend,GER,1,116,27.3%,0.0%,4,6.2%,10,15.4%,49.2%,53.1%,30.3%,41.5%,9,11.1%,21.6%,0,-,32.8%,0.37,1:07
,All Main Draw Players,,127.0,,76.1%,23.9%,,6.7%,,4.1%,58.5%,70.5%,49.8%,61.9%,,58.5%,38.1%,,41.5%,50.0%,1.00,
