Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,12,(13)Taylor Fritz[USA] [yr|ev],d.,4,(4)Alexander Zverev[GER] [yr|ev],4-6 6-7(4) 6-4 7-6(3) 6-3,1.31,10.3%,66.2%,83.3%,69.4%,1/2,12.4%,75.2%,80.0%,47.4%,2/4,3:29,4
R16,9,(9)Alex De Minaur[AUS] [yr|ev],d.,34,Arthur Fils[FRA] [yr|ev],6-2 6-4 4-6 6-3,1.31,1.8%,53.6%,71.7%,51.9%,9/14,6.5%,57.3%,56.3%,43.4%,7/16,2:54,6
R16,2,(2)Novak Djokovic[SRB] [yr|ev],d.,15,(15)Holger Rune[DEN] [yr|ev],6-3 6-4 6-2,1.52,6.3%,63.7%,74.5%,72.4%,2/2,3.8%,53.8%,69.8%,48.6%,10/14,2:03,1
R32,1,(1)Jannik Sinner[ITA] [yr|ev],d.,52,Miomir Kecmanovic[SRB] [yr|ev],6-1 6-4 6-2,1.94,15.9%,60.9%,85.7%,66.7%,1/1,2.8%,63.4%,73.3%,30.8%,2/7,1:36,1
R32,14,(14)Ben Shelton[USA] [yr|ev],d.,121,Denis Shapovalov[CAN] [yr|ev],6-7(4) 6-2 6-4 4-6 6-2,1.37,5.1%,65.7%,81.1%,61.7%,3/4,3.9%,61.0%,73.4%,51.7%,11/16,3:05,12
R32,10,(10)Grigor Dimitrov[BUL] [yr|ev],d.,33,Gael Monfils[FRA] [yr|ev],6-3 6-4 6-3,3.38,9.2%,60.0%,94.9%,76.9%,2/2,15.8%,58.4%,74.6%,35.7%,6/10,1:47,3
R32,5,(5)Daniil Medvedev[RUS] [yr|ev],d.,41,Jan Lennard Struff[GER] [yr|ev],6-1 6-3 4-6 7-6(3),1.44,12.5%,72.1%,78.7%,58.6%,2/4,7.9%,60.3%,72.4%,44.0%,6/11,2:17,1
R32,3,(3)Carlos Alcaraz[ESP] [yr|ev],d.,29,(29)Frances Tiafoe[USA] [yr|ev],5-7 6-2 4-6 7-6(2) 6-2,1.04,9.8%,65.0%,70.8%,61.4%,7/10,6.0%,60.3%,76.9%,50.0%,3/8,3:50,1
R32,16,(16)Ugo Humbert[FRA] [yr|ev],d.,65,Brandon Nakashima[USA] [yr|ev],7-6(9) 6-3 6-7(5) 7-6(6),1.17,16.6%,60.9%,79.3%,64.4%,2/2,11.6%,68.4%,74.5%,57.1%,7/8,3:37,13
R32,13,(12)Tommy Paul[USA] [yr|ev],d.,23,(23)Alexander Bublik[KAZ] [yr|ev],6-3 6-4 6-2,1.90,12.0%,69.3%,84.6%,60.9%,1/1,19.0%,64.6%,70.6%,32.1%,5/9,1:25,9
R32,112,Roberto Bautista Agut[ESP] [yr|ev],d.,94,Fabio Fognini[ITA] [yr|ev],7-6(6) 3-6 5-7 7-6(1) 6-4,1.03,2.2%,72.8%,67.9%,46.9%,9/15,11.7%,55.8%,82.7%,33.3%,11/16,4:26,9
R32,25,(25)Lorenzo Musetti[ITA] [yr|ev],d.,122,Francisco Comesana[ARG] [yr|ev],6-2 6-7(4) 7-6(3) 6-3,1.30,2.8%,68.1%,71.9%,71.1%,4/4,3.2%,63.2%,68.4%,54.4%,13/16,3:29,11
R32,58,(LL)Giovanni Mpetshi Perricard[FRA] [yr|ev],d.,87,Emil Ruusuvuori[FIN] [yr|ev],4-6 6-2 7-6(5) 6-4,1.47,24.1%,68.8%,84.4%,57.1%,0/1,6.8%,67.7%,68.9%,55.8%,8/11,2:12,29
R32,12,(13)Taylor Fritz[USA] [yr|ev],d.,19,(24)Alejandro Tabilo[CHI] [yr|ev],7-6(3) 6-3 7-5,2.58,23.5%,71.8%,91.8%,70.8%,0/0,6.6%,66.9%,70.4%,50.0%,12/14,1:54,4
R32,4,(4)Alexander Zverev[GER] [yr|ev],d.,42,Cameron Norrie[GBR] [yr|ev],6-4 6-4 7-6(15),2.02,15.6%,76.0%,90.4%,65.2%,0/0,8.5%,76.9%,71.1%,59.3%,6/8,2:31,2
R32,34,Arthur Fils[FRA] [yr|ev],d.,44,Roman Safiullin[RUS] [yr|ev],4-6 6-3 1-6 6-4 6-3,1.07,5.0%,59.7%,77.1%,51.8%,8/12,3.8%,62.4%,68.7%,58.0%,9/13,3:18,14
R32,9,(9)Alex De Minaur[AUS] [yr|ev],d.,212,(Q)Lucas Pouille[FRA] [yr|ev],W/O,,,,,,,,,,,,,6
R32,15,(15)Holger Rune[DEN] [yr|ev],d.,220,(Q)Quentin Halys[FRA] [yr|ev],1-6 6-7(4) 6-4 7-6(4) 6-1,1.04,10.9%,63.9%,74.5%,66.0%,4/6,19.6%,60.1%,84.3%,49.2%,6/9,2:59,4
R32,2,(2)Novak Djokovic[SRB] [yr|ev],d.,47,Alexei Popyrin[AUS] [yr|ev],4-6 6-3 6-4 7-6(3),1.66,16.8%,69.0%,88.5%,60.0%,1/2,14.3%,73.7%,73.5%,45.7%,6/8,3:05,1
R64,1,(1)Jannik Sinner[ITA] [yr|ev],d.,59,Matteo Berrettini[ITA] [yr|ev],7-6(3) 7-6(4) 2-6 7-6(4),1.29,7.4%,65.2%,81.8%,53.2%,3/7,17.3%,71.6%,70.7%,45.7%,8/10,3:42,1
R64,52,Miomir Kecmanovic[SRB] [yr|ev],d.,27,(27)Tallon Griekspoor[NED] [yr|ev],4-6 7-6(7) 1-6 6-2 6-3,1.26,10.9%,61.6%,76.5%,58.5%,8/12,10.8%,58.0%,71.4%,48.5%,12/16,2:51,27
R64,121,Denis Shapovalov[CAN] [yr|ev],d.,80,Daniel Altmaier[GER] [yr|ev],7-6(3) 6-3 1-6 6-7(3) 6-4,0.92,6.0%,57.7%,79.1%,50.8%,4/8,3.4%,57.4%,80.0%,55.6%,5/9,3:29,10
R64,14,(14)Ben Shelton[USA] [yr|ev],d.,118,(Q)Lloyd Harris[RSA] [yr|ev],4-6 7-6(5) 6-7(5) 6-3 7-6(7),1.02,7.7%,68.1%,81.5%,55.2%,6/7,18.1%,73.1%,78.4%,56.5%,4/5,3:49,12
R64,10,(10)Grigor Dimitrov[BUL] [yr|ev],d.,91,Juncheng Shang[CHN] [yr|ev],5-7 6-7(4) 6-4 6-2 6-4,1.32,13.8%,60.1%,89.2%,52.7%,1/3,11.0%,59.8%,74.5%,54.5%,7/12,3:26,3
R64,33,Gael Monfils[FRA] [yr|ev],d.,95,Stan Wawrinka[SUI] [yr|ev],7-6(5) 6-4 7-6(3),1.48,13.0%,62.0%,82.3%,76.3%,2/2,4.8%,57.1%,73.3%,66.7%,9/10,2:03,6
R64,41,Jan Lennard Struff[GER] [yr|ev],d.,38,(32)Zhizhen Zhang[CHN] [yr|ev],5-7 6-3 7-6(1) 7-6(8),1.17,14.6%,54.0%,83.8%,61.9%,4/6,13.0%,65.8%,82.3%,44.0%,8/10,2:53,21
R64,5,(5)Daniil Medvedev[RUS] [yr|ev],d.,102,Alexandre Muller[FRA] [yr|ev],6-7(3) 7-6(4) 6-4 7-5,1.26,9.5%,64.2%,74.7%,60.4%,5/7,3.1%,64.2%,71.2%,44.8%,8/12,3:28,1
R64,3,(3)Carlos Alcaraz[ESP] [yr|ev],d.,69,Aleksandar Vukic[AUS] [yr|ev],7-6(5) 6-2 6-2,1.74,14.9%,66.2%,81.6%,56.0%,1/3,2.3%,62.1%,59.3%,42.4%,5/11,1:48,1
R64,29,(29)Frances Tiafoe[USA] [yr|ev],d.,89,Borna Coric[CRO] [yr|ev],7-6(5) 6-1 6-3,1.48,11.8%,61.2%,86.5%,48.5%,3/4,6.6%,63.7%,58.6%,57.6%,5/10,2:00,10
R64,65,Brandon Nakashima[USA] [yr|ev],d.,40,Jordan Thompson[AUS] [yr|ev],6-3 6-2 6-2,2.05,13.0%,72.5%,82.0%,63.2%,2/2,5.1%,56.4%,65.9%,35.3%,7/12,1:37,31
R64,16,(16)Ugo Humbert[FRA] [yr|ev],d.,97,Botic Van De Zandschulp[NED] [yr|ev],7-6(9) 6-1 6-3,1.71,6.0%,60.7%,82.4%,63.6%,2/3,11.7%,55.3%,71.9%,39.1%,8/13,2:14,13
R64,13,(12)Tommy Paul[USA] [yr|ev],d.,147,(Q)Otto Virtanen[FIN] [yr|ev],4-6 6-3 5-7 7-5 6-4,1.21,6.0%,68.9%,78.8%,57.4%,8/11,7.4%,55.0%,70.7%,61.2%,7/11,3:19,9
R64,23,(23)Alexander Bublik[KAZ] [yr|ev],d.,98,Arthur Cazaux[FRA] [yr|ev],6-4 7-6(1) 6-4,2.19,23.5%,64.2%,94.2%,62.1%,0/0,7.4%,55.8%,79.2%,40.5%,2/4,2:04,17
R64,112,Roberto Bautista Agut[ESP] [yr|ev],d.,54,Lorenzo Sonego[ITA] [yr|ev],6-3 3-6 6-3 6-4,1.22,2.5%,66.7%,73.8%,60.0%,10/12,15.8%,73.7%,67.9%,46.7%,4/8,2:47,9
R64,94,Fabio Fognini[ITA] [yr|ev],d.,8,(8)Casper Ruud[NOR] [yr|ev],6-4 7-5 6-7(1) 6-3,0.93,4.7%,56.2%,71.6%,50.0%,11/13,11.2%,60.4%,71.6%,54.7%,3/8,3:18,9
R64,122,Francisco Comesana[ARG] [yr|ev],d.,101,Adam Walton[AUS] [yr|ev],7-5 1-6 6-7(12) 6-1 7-6(8),1.07,11.2%,59.8%,73.3%,57.4%,5/9,5.2%,70.3%,68.6%,54.9%,7/11,4:08,61
R64,25,(25)Lorenzo Musetti[ITA] [yr|ev],d.,37,Luciano Darderi[ITA] [yr|ev],6-4 4-6 6-7(5) 6-4 6-4,1.52,9.2%,74.5%,79.0%,61.1%,4/7,5.2%,63.4%,68.6%,48.6%,11/16,3:47,11
R64,58,(LL)Giovanni Mpetshi Perricard[FRA] [yr|ev],d.,90,Yoshihito Nishioka[JPN] [yr|ev],6-4 6-1 6-2,2.43,41.5%,69.2%,88.9%,65.0%,2/2,3.0%,74.6%,58.0%,47.1%,2/7,1:11,29
R64,87,Emil Ruusuvuori[FIN] [yr|ev],d.,11,(11)Stefanos Tsitsipas[GRE] [yr|ev],7-6(6) 7-6(10) 3-6 6-3,1.03,5.3%,67.4%,79.8%,53.5%,1/3,14.8%,67.4%,80.2%,50.0%,4/6,2:47,37
R64,12,(13)Taylor Fritz[USA] [yr|ev],d.,76,Arthur Rinderknech[FRA] [yr|ev],6-3 6-4 3-6 6-4,1.37,14.9%,59.4%,81.7%,65.9%,3/4,14.8%,60.9%,82.9%,40.0%,5/8,2:17,4
R64,19,(24)Alejandro Tabilo[CHI] [yr|ev],d.,48,Flavio Cobolli[ITA] [yr|ev],7-6(4) 7-6(4) 4-6 4-6 6-4,0.99,8.5%,63.6%,77.7%,54.7%,7/10,8.9%,49.4%,78.3%,61.2%,5/7,3:53,19
R64,42,Cameron Norrie[GBR] [yr|ev],d.,28,(28)Jack Draper[GBR] [yr|ev],7-6(3) 6-4 7-6(6),1.14,8.4%,65.5%,74.4%,53.7%,3/5,16.1%,60.7%,83.8%,29.5%,1/4,2:34,8
R64,4,(4)Alexander Zverev[GER] [yr|ev],d.,46,Marcos Giron[USA] [yr|ev],6-2 6-1 6-4,2.44,19.7%,67.2%,87.8%,65.0%,0/0,1.4%,56.2%,63.4%,37.5%,2/8,1:34,2
R64,34,Arthur Fils[FRA] [yr|ev],d.,7,(7)Hubert Hurkacz[POL] [yr|ev],7-6(2) 6-4 2-6 6-6 RET,0.87,4.6%,62.5%,74.7%,47.4%,13/17,8.8%,61.0%,71.1%,66.0%,7/10,3:30,14
R64,44,Roman Safiullin[RUS] [yr|ev],d.,39,Tomas Machac[CZE] [yr|ev],6-2 6-4 5-7 6-3,1.29,6.9%,66.4%,79.2%,38.5%,7/12,2.5%,63.6%,57.1%,52.3%,4/12,2:34,36
R64,212,(Q)Lucas Pouille[FRA] [yr|ev],d.,93,Thanasi Kokkinakis[AUS] [yr|ev],2-6 7-5 5-2 RET,0.94,6.9%,68.3%,71.0%,50.0%,6/8,18.4%,64.4%,83.9%,35.5%,7/9,2:11,10
R64,9,(9)Alex De Minaur[AUS] [yr|ev],d.,63,Jaume Munar[ESP] [yr|ev],6-2 6-2 7-5,1.49,9.9%,55.6%,71.1%,55.6%,3/6,3.4%,46.6%,63.4%,31.9%,9/17,2:05,6
R64,15,(15)Holger Rune[DEN] [yr|ev],d.,74,Thiago Seyboth Wild[BRA] [yr|ev],3-6 6-3 6-2 6-2,1.46,16.8%,63.2%,81.7%,60.0%,6/7,6.3%,62.5%,65.7%,54.8%,8/13,2:10,4
R64,220,(Q)Quentin Halys[FRA] [yr|ev],d.,22,(21)Karen Khachanov[RUS] [yr|ev],4-6 6-3 3-6 6-3 6-4,1.10,17.4%,65.2%,85.6%,45.8%,9/11,7.8%,67.4%,75.9%,54.8%,4/7,2:44,54
R64,47,Alexei Popyrin[AUS] [yr|ev],d.,31,(30)Tomas Martin Etcheverry[ARG] [yr|ev],3-6 6-4 4-6 6-4 6-3,1.11,11.2%,71.1%,75.9%,50.0%,10/13,6.2%,65.4%,70.8%,53.6%,3/7,3:58,23
R64,2,(2)Novak Djokovic[SRB] [yr|ev],d.,277,(WC)Jacob Fearnley[GBR] [yr|ev],6-3 6-4 5-7 7-5,1.22,11.4%,66.7%,80.5%,56.1%,4/6,10.7%,65.6%,73.8%,52.4%,3/7,3:00,1
R128,1,(1)Jannik Sinner[ITA] [yr|ev],d.,110,Yannick Hanfmann[GER] [yr|ev],6-3 6-4 3-6 6-3,1.16,12.7%,57.9%,79.5%,49.1%,9/11,10.5%,68.4%,67.9%,47.2%,1/5,2:58,1
R128,59,Matteo Berrettini[ITA] [yr|ev],d.,70,Marton Fucsovics[HUN] [yr|ev],7-6(3) 6-2 3-6 6-1,1.44,9.9%,65.8%,80.8%,57.9%,9/10,10.7%,62.0%,65.3%,54.3%,9/13,2:56,6
R128,52,Miomir Kecmanovic[SRB] [yr|ev],d.,73,Sumit Nagal[IND] [yr|ev],6-2 3-6 6-3 6-4,1.27,5.7%,60.0%,68.3%,59.5%,7/11,2.5%,65.3%,65.8%,35.7%,12/19,2:39,27
R128,27,(27)Tallon Griekspoor[NED] [yr|ev],d.,103,(LL)Daniel Elahi Galan[COL] [yr|ev],7-6(3) 6-3 6-4,1.15,14.4%,55.7%,83.3%,65.1%,0/0,11.4%,67.0%,76.3%,62.1%,7/9,2:01,21
R128,121,Denis Shapovalov[CAN] [yr|ev],d.,20,(19)Nicolas Jarry[CHI] [yr|ev],6-1 7-5 6-4,2.06,11.1%,64.2%,82.7%,75.9%,2/2,6.2%,59.3%,66.7%,48.5%,6/10,1:53,10
R128,80,Daniel Altmaier[GER] [yr|ev],d.,247,(WC)Arthur Fery[GBR] [yr|ev],4-6 7-6(6) 1-6 6-3 6-1,1.06,9.2%,54.9%,79.5%,37.5%,7/14,3.6%,63.5%,59.4%,55.7%,13/21,3:43,47
R128,118,(Q)Lloyd Harris[RSA] [yr|ev],d.,55,Alex Michelsen[USA] [yr|ev],3-6 4-6 7-6(5) 6-2 7-6(9),1.11,22.5%,61.6%,87.1%,41.4%,5/9,5.1%,74.9%,71.8%,50.0%,11/15,3:28,31
R128,14,(14)Ben Shelton[USA] [yr|ev],d.,148,(Q)Mattia Bellucci[ITA] [yr|ev],4-6 6-3 3-6 6-3 6-4,1.01,12.8%,72.5%,74.1%,53.7%,12/14,7.5%,51.7%,78.9%,56.3%,9/12,3:29,12
R128,10,(10)Grigor Dimitrov[BUL] [yr|ev],d.,56,Dusan Lajovic[SRB] [yr|ev],6-3 6-4 7-5,1.83,19.0%,57.1%,91.7%,58.3%,3/4,3.7%,70.7%,65.5%,41.7%,0/4,1:44,3
R128,91,Juncheng Shang[CHN] [yr|ev],d.,106,(Q)Cristian Garin[CHI] [yr|ev],7-5 6-4 6-4,1.52,13.7%,66.3%,87.3%,59.4%,5/5,15.2%,63.0%,77.6%,47.1%,6/9,2:03,47
R128,95,Stan Wawrinka[SUI] [yr|ev],d.,248,(WC)Charles Broom[GBR] [yr|ev],6-3 7-5 6-4,1.18,11.2%,57.1%,76.8%,52.4%,4/6,6.5%,66.7%,62.9%,54.8%,7/12,1:49,3
R128,33,Gael Monfils[FRA] [yr|ev],d.,24,(22)Adrian Mannarino[FRA] [yr|ev],6-4 3-6 7-5 6-4,1.25,13.4%,64.7%,80.5%,52.4%,1/3,0.7%,62.4%,64.8%,60.4%,8/11,2:55,6
R128,38,(32)Zhizhen Zhang[CHN] [yr|ev],d.,225,(Q)Maxime Janvier[FRA] [yr|ev],7-6(4) 6-3 6-2,1.31,14.4%,59.8%,79.3%,56.4%,4/5,6.9%,73.6%,64.1%,52.2%,3/7,1:57,31
R128,41,Jan Lennard Struff[GER] [yr|ev],d.,43,Fabian Marozsan[HUN] [yr|ev],6-4 6-7(4) 6-2 6-3,1.33,18.5%,54.8%,82.4%,53.6%,4/6,8.5%,58.5%,66.7%,49.0%,8/14,2:05,21
R128,102,Alexandre Muller[FRA] [yr|ev],d.,71,(Q)Hugo Gaston[FRA] [yr|ev],6-4 7-6(2) 7-6(5),1.13,5.4%,73.9%,62.2%,55.2%,7/12,1.8%,56.9%,62.9%,44.7%,4/10,2:19,39
R128,5,(5)Daniil Medvedev[RUS] [yr|ev],d.,88,Aleksandar Kovacevic[USA] [yr|ev],6-3 6-4 6-2,1.53,19.8%,65.4%,79.2%,60.7%,3/3,10.7%,63.1%,71.7%,35.5%,4/8,1:46,1
R128,3,(3)Carlos Alcaraz[ESP] [yr|ev],d.,269,(Q)Mark Lajal[EST] [yr|ev],7-6(3) 7-5 6-2,1.56,4.5%,62.9%,83.9%,54.5%,2/4,6.9%,67.6%,58.0%,57.6%,5/10,2:22,1
R128,69,Aleksandar Vukic[AUS] [yr|ev],d.,45,Sebastian Ofner[AUT] [yr|ev],6-7(9) 6-4 6-4 3-6 7-6(8),0.98,8.2%,60.5%,72.0%,48.1%,16/22,13.3%,55.6%,76.0%,47.5%,9/16,3:49,48
R128,89,Borna Coric[CRO] [yr|ev],d.,145,(Q)Felipe Meligeni Alves[BRA] [yr|ev],6-3 7-6(2) 6-3,1.39,12.6%,60.2%,80.6%,63.4%,6/6,5.7%,64.8%,75.4%,41.9%,2/4,2:12,12
R128,29,(29)Frances Tiafoe[USA] [yr|ev],d.,35,Matteo Arnaldi[ITA] [yr|ev],6-7(5) 2-6 6-1 6-3 6-3,1.17,8.8%,60.6%,79.5%,46.3%,4/8,10.9%,67.9%,63.4%,54.5%,4/11,3:09,10
R128,65,Brandon Nakashima[USA] [yr|ev],d.,18,(18)Sebastian Baez[ARG] [yr|ev],6-2 6-3 6-4,1.55,17.5%,70.0%,75.0%,66.7%,2/2,0.0%,73.6%,59.4%,52.2%,7/11,1:55,31
R128,40,Jordan Thompson[AUS] [yr|ev],d.,53,Pavel Kotov[RUS] [yr|ev],5-7 5-7 6-4 6-4 6-4,1.24,9.1%,64.3%,80.4%,56.9%,0/3,6.4%,67.6%,68.4%,58.9%,14/18,4:06,26
R128,97,Botic Van De Zandschulp[NED] [yr|ev],d.,156,(WC)Liam Broady[GBR] [yr|ev],6-2 4-6 6-3 6-2,1.43,8.7%,56.7%,86.4%,44.4%,5/8,1.8%,55.5%,62.3%,44.9%,13/20,2:28,22
R128,16,(16)Ugo Humbert[FRA] [yr|ev],d.,57,Alexander Shevchenko[KAZ] [yr|ev],6-1 4-6 7-6(2) 6-7(3) 6-1,1.40,11.9%,64.2%,79.1%,58.3%,7/10,6.8%,55.3%,64.0%,55.6%,9/16,3:18,13
R128,13,(12)Tommy Paul[USA] [yr|ev],d.,49,Pedro Martinez[ESP] [yr|ev],6-2 6-1 4-6 6-3,1.51,11.0%,52.7%,81.3%,58.1%,2/4,0.9%,66.4%,64.8%,36.1%,4/11,2:16,9
R128,147,(Q)Otto Virtanen[FIN] [yr|ev],d.,68,Max Purcell[AUS] [yr|ev],6-3 6-2 6-2,1.54,24.1%,68.4%,79.6%,56.0%,6/6,5.2%,64.9%,70.0%,33.3%,7/12,1:29,91
R128,98,Arthur Cazaux[FRA] [yr|ev],d.,82,(Q)Zizou Bergs[BEL] [yr|ev],6-1 6-4 6-7(2) 6-7(4) 7-6(8),0.86,11.1%,54.5%,82.4%,52.2%,7/7,8.1%,66.9%,82.2%,54.7%,9/12,4:34,63
R128,23,(23)Alexander Bublik[KAZ] [yr|ev],d.,78,Jakub Mensik[CZE] [yr|ev],4-6 6-7(2) 6-4 6-4 6-2,1.39,22.9%,67.9%,83.2%,48.9%,5/7,7.4%,57.4%,71.3%,47.5%,18/23,3:29,17
R128,54,Lorenzo Sonego[ITA] [yr|ev],d.,32,(31)Mariano Navone[ARG] [yr|ev],6-4 7-6(2) 6-4,1.48,8.3%,74.0%,76.1%,64.0%,3/4,7.1%,64.3%,66.7%,47.5%,8/11,2:24,21
R128,112,Roberto Bautista Agut[ESP] [yr|ev],d.,85,Maximilian Marterer[GER] [yr|ev],6-3 6-1 6-4,1.44,10.5%,68.6%,72.9%,63.0%,7/7,10.3%,62.8%,67.3%,37.9%,5/10,1:49,9
R128,94,Fabio Fognini[ITA] [yr|ev],d.,104,(LL)Luca Van Assche[FRA] [yr|ev],6-1 6-3 7-5,1.22,11.3%,59.4%,73.0%,48.8%,10/11,7.0%,69.0%,59.4%,45.2%,8/14,2:04,9
R128,8,(8)Casper Ruud[NOR] [yr|ev],d.,234,(Q)Alex Bolt[AUS] [yr|ev],7-6(2) 6-4 6-4,1.49,18.4%,63.3%,85.5%,55.6%,9/10,10.6%,62.8%,64.8%,57.1%,10/13,2:13,2
R128,122,Francisco Comesana[ARG] [yr|ev],d.,6,(6)Andrey Rublev[RUS] [yr|ev],6-4 5-7 6-2 7-6(5),1.09,15.4%,69.9%,73.7%,53.7%,8/10,4.6%,55.0%,77.8%,49.2%,1/5,2:59,61
R128,101,Adam Walton[AUS] [yr|ev],d.,72,Federico Coria[ARG] [yr|ev],6-3 6-3 7-5,1.72,5.1%,62.8%,73.5%,79.3%,2/3,4.3%,75.3%,61.4%,47.8%,3/8,2:05,85
R128,37,Luciano Darderi[ITA] [yr|ev],d.,174,(WC)Jan Choinski[GBR] [yr|ev],7-5 4-6 2-6 7-5 6-2,1.19,11.9%,64.3%,78.3%,47.1%,9/14,3.4%,71.6%,66.7%,46.0%,16/22,3:30,32
R128,25,(25)Lorenzo Musetti[ITA] [yr|ev],d.,92,Constant Lestienne[FRA] [yr|ev],4-6 7-6(4) 6-2 6-2,1.12,8.8%,65.7%,63.3%,51.1%,11/16,2.3%,57.9%,70.1%,32.1%,7/15,3:07,11
R128,58,(LL)Giovanni Mpetshi Perricard[FRA] [yr|ev],d.,21,(20)Sebastian Korda[USA] [yr|ev],7-6(5) 6-7(4) 7-6(6) 6-7(4) 6-3,0.94,26.2%,70.8%,84.1%,50.9%,11/11,10.5%,65.5%,84.8%,59.3%,3/4,3:21,29
R128,90,Yoshihito Nishioka[JPN] [yr|ev],d.,50,Nuno Borges[POR] [yr|ev],6-2 7-6(6) 2-6 6-3,0.97,2.4%,61.1%,68.8%,59.2%,6/9,18.8%,64.3%,80.6%,40.0%,7/11,2:28,24
R128,87,Emil Ruusuvuori[FIN] [yr|ev],d.,96,Mackenzie Mcdonald[USA] [yr|ev],7-6(6) 4-6 5-7 7-6(6) 6-3,0.90,7.7%,67.0%,70.5%,53.3%,4/8,8.2%,68.8%,71.8%,60.4%,4/8,3:44,37
R128,11,(11)Stefanos Tsitsipas[GRE] [yr|ev],d.,84,Taro Daniel[JPN] [yr|ev],7-6(5) 6-4 7-5,1.27,13.9%,68.5%,77.0%,58.8%,6/7,8.3%,51.2%,67.7%,59.3%,7/10,2:23,3
R128,12,(13)Taylor Fritz[USA] [yr|ev],d.,79,Christopher Oconnell[AUS] [yr|ev],6-1 6-2 6-4,3.08,28.6%,60.3%,94.7%,68.0%,2/2,3.4%,63.6%,58.9%,37.5%,3/8,1:31,4
