Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Lukas Rosol,CZE,1,312,77.8%,15.4%,10,6.8%,6,4.1%,69.2%,80.2%,35.6%,66.4%,10,40.0%,35.5%,9,44.4%,50.0%,1.06,2:46
,Jason Kubler,AUS,4,808,84.8%,22.4%,30,7.4%,17,4.2%,63.7%,74.6%,52.0%,66.4%,25,60.0%,35.5%,35,42.9%,51.1%,1.06,10:21
27,Lorenzo Sonego,ITA,3,677,79.2%,21.1%,21,6.4%,7,2.1%,69.8%,69.9%,52.5%,64.6%,26,57.7%,37.0%,31,38.7%,50.4%,1.05,8:22
,Jiri Vesely,CZE,3,684,82.1%,16.4%,51,15.2%,31,9.3%,60.6%,80.3%,46.2%,66.9%,29,65.5%,34.7%,31,29.0%,50.4%,1.05,7:12
,Tallon Griekspoor,NED,2,418,86.5%,13.2%,21,10.3%,4,2.0%,60.6%,79.7%,55.0%,70.0%,14,64.3%,31.2%,12,41.7%,50.0%,1.04,4:12
,Max Purcell,AUS,1,345,88.0%,11.1%,24,15.8%,1,0.7%,68.4%,77.9%,43.8%,67.1%,12,75.0%,34.2%,25,12.0%,48.7%,1.04,3:53
20,John Isner,USA,3,775,95.6%,5.9%,116,30.2%,10,2.6%,72.1%,81.9%,53.3%,74.0%,9,66.7%,26.9%,10,40.0%,50.2%,1.03,8:58
,Ricardas Berankis,LTU,2,419,88.6%,14.3%,5,2.3%,6,2.8%,64.3%,74.5%,55.3%,67.6%,18,77.8%,33.5%,11,45.5%,50.8%,1.03,4:41
,Ugo Humbert,FRA,3,791,80.0%,20.6%,30,7.6%,10,2.5%,63.5%,70.0%,54.2%,64.2%,35,62.9%,36.8%,30,43.3%,50.4%,1.03,8:48
,Alex Molcan,SVK,3,603,83.7%,24.4%,18,5.8%,6,1.9%,70.6%,69.2%,53.3%,64.5%,23,65.2%,36.2%,23,47.8%,50.9%,1.02,6:41
,Dennis Novak,AUT,2,434,79.4%,11.4%,20,10.0%,7,3.5%,64.7%,75.4%,47.9%,65.7%,13,46.2%,34.8%,19,21.1%,49.1%,1.01,4:46
16,Pablo Carreno Busta,ESP,1,111,70.0%,33.3%,3,5.8%,1,1.9%,63.5%,63.6%,52.6%,59.6%,4,25.0%,40.7%,9,33.3%,49.5%,1.01,1:16
,Joao Sousa,POR,1,298,80.0%,16.0%,5,3.7%,6,4.4%,60.7%,74.4%,54.7%,66.7%,5,0.0%,33.7%,13,30.8%,48.7%,1.01,3:29
7,Hubert Hurkacz,POL,1,334,85.7%,21.4%,21,12.3%,3,1.8%,59.6%,75.5%,50.7%,65.5%,9,55.6%,34.4%,9,66.7%,50.3%,1.00,3:28
,Alejandro Davidovich Fokina,ESP,2,690,80.4%,14.3%,18,5.3%,11,3.2%,65.7%,71.4%,54.7%,65.7%,21,47.6%,33.8%,24,33.3%,49.6%,0.99,7:20
,Alastair Gray,GBR,2,407,82.8%,18.2%,11,5.4%,8,3.9%,63.4%,74.6%,45.3%,63.9%,19,73.7%,35.6%,17,35.3%,49.9%,0.99,4:29
32,Oscar Otte,GER,3,324,76.0%,32.0%,14,8.0%,19,10.9%,54.9%,71.9%,44.3%,59.4%,21,71.4%,40.3%,13,61.5%,50.6%,0.99,3:11
,Marcos Giron,USA,2,371,82.8%,13.8%,11,6.2%,4,2.3%,57.1%,68.3%,61.8%,65.5%,12,58.3%,34.0%,14,28.6%,49.1%,0.99,4:00
,Mackenzie Mcdonald,USA,2,471,91.4%,8.6%,20,8.1%,10,4.0%,69.0%,74.9%,50.6%,67.3%,24,87.5%,32.3%,14,21.4%,50.7%,0.99,4:34
,Maxime Cressy,USA,2,569,89.1%,11.1%,38,13.2%,26,9.1%,59.9%,75.0%,56.5%,67.6%,12,58.3%,31.9%,16,31.3%,49.9%,0.98,7:11
15,Reilly Opelka,USA,2,504,97.5%,4.8%,40,16.0%,7,2.8%,64.4%,82.0%,61.8%,74.8%,9,88.9%,24.4%,16,12.5%,49.4%,0.97,5:33
,Mikael Ymer,SWE,2,468,77.8%,22.2%,6,2.5%,8,3.3%,65.3%,63.5%,56.6%,61.1%,25,68.0%,37.6%,23,34.8%,49.6%,0.97,5:29
,Aljaz Bedene,SLO,1,268,77.3%,13.6%,14,10.9%,6,4.7%,52.3%,79.1%,47.5%,64.1%,11,54.5%,35.0%,11,27.3%,48.9%,0.97,3:04
,Alexei Popyrin,AUS,1,315,72.7%,29.2%,10,6.3%,7,4.4%,64.4%,61.2%,49.1%,56.9%,16,62.5%,41.9%,12,58.3%,49.5%,0.97,3:09
,Alejandro Tabilo,CHI,2,606,85.1%,12.5%,28,9.0%,14,4.5%,63.7%,76.8%,46.9%,65.9%,22,68.2%,32.9%,14,42.9%,49.8%,0.96,6:15
18,Grigor Dimitrov,BUL,1,98,75.0%,22.2%,7,17.1%,4,9.8%,63.4%,76.9%,40.0%,63.4%,2,0.0%,35.1%,5,40.0%,46.9%,0.96,1:06
,Jordan Thompson,AUS,2,329,74.1%,30.8%,15,8.6%,3,1.7%,67.8%,67.8%,48.2%,61.5%,14,50.0%,36.8%,13,61.5%,49.8%,0.96,3:47
,Richard Gasquet,FRA,3,807,84.4%,19.0%,22,5.2%,19,4.5%,60.1%,72.9%,52.7%,64.9%,37,73.0%,33.4%,27,44.4%,49.9%,0.95,8:38
,Laslo Djere,SRB,1,322,88.5%,16.0%,15,9.2%,10,6.1%,62.0%,76.2%,50.0%,66.3%,6,50.0%,32.1%,9,44.4%,49.4%,0.95,3:21
,Steve Johnson,USA,3,426,76.5%,18.2%,30,13.1%,13,5.7%,55.0%,74.6%,47.6%,62.4%,28,71.4%,35.5%,15,40.0%,50.0%,0.95,4:35
,John Millman,AUS,1,223,72.2%,16.7%,7,6.2%,2,1.8%,62.8%,66.2%,54.8%,61.9%,11,54.5%,35.5%,8,37.5%,48.9%,0.93,2:26
,Ryan Peniston,GBR,2,337,80.8%,21.4%,13,7.8%,10,6.0%,59.9%,71.0%,49.3%,62.3%,16,68.8%,34.7%,15,40.0%,48.4%,0.92,3:37
,Hugo Gaston,FRA,2,530,75.6%,18.4%,10,3.6%,12,4.3%,55.4%,65.4%,50.4%,58.7%,25,60.0%,37.8%,19,36.8%,48.7%,0.92,5:39
25,Miomir Kecmanovic,SRB,3,668,76.9%,17.0%,17,5.1%,8,2.4%,64.8%,67.3%,52.5%,62.1%,30,60.0%,34.5%,28,32.1%,48.4%,0.91,7:13
,Denis Kudla,USA,1,328,70.4%,16.0%,5,3.1%,3,1.9%,60.9%,66.3%,54.0%,61.5%,17,52.9%,34.7%,15,26.7%,47.9%,0.90,3:48
31,Sebastian Baez,ARG,2,362,71.4%,20.7%,4,2.2%,10,5.6%,70.6%,63.8%,45.3%,58.3%,18,55.6%,37.4%,18,33.3%,47.8%,0.90,4:00
,Dominik Koepfer,GER,1,204,70.6%,16.7%,1,1.0%,6,6.1%,64.6%,64.1%,57.1%,61.6%,6,16.7%,34.3%,5,60.0%,47.5%,0.89,2:02
,Paul Jubb,GBR,1,318,80.8%,7.4%,5,3.2%,7,4.5%,64.7%,70.3%,56.4%,65.4%,6,16.7%,30.9%,13,15.4%,47.8%,0.89,3:05
,Francisco Cerundolo,ARG,1,257,68.4%,21.1%,2,1.5%,2,1.5%,66.9%,63.2%,46.5%,57.7%,14,57.1%,37.8%,18,22.2%,47.9%,0.89,3:33
,Jack Draper,GBR,2,446,82.1%,16.7%,22,9.3%,8,3.4%,58.2%,72.5%,51.5%,63.7%,18,61.1%,32.1%,13,46.2%,48.9%,0.88,5:27
,Hugo Grenier,FRA,2,462,75.0%,10.0%,20,8.8%,8,3.5%,71.2%,71.4%,44.6%,63.7%,14,35.7%,31.8%,12,33.3%,47.4%,0.88,5:11
,Jan Lennard Struff,GER,1,380,92.9%,7.4%,23,11.0%,10,4.8%,53.8%,77.9%,48.5%,64.3%,14,85.7%,31.2%,8,25.0%,49.5%,0.87,4:11
,Nuno Borges,POR,1,210,87.5%,0.0%,4,4.2%,2,2.1%,71.9%,68.1%,63.0%,66.7%,5,60.0%,28.9%,8,0.0%,46.2%,0.87,2:03
,Liam Broady,GBR,3,814,80.0%,19.0%,21,4.9%,14,3.3%,68.1%,67.2%,48.2%,61.2%,38,65.8%,33.9%,33,36.4%,48.3%,0.87,9:43
6,Felix Auger Aliassime,CAN,1,312,95.8%,0.0%,28,17.6%,8,5.0%,59.7%,82.1%,50.0%,69.2%,4,75.0%,26.8%,1,0.0%,48.4%,0.87,4:10
,Zizou Bergs,BEL,1,203,81.3%,5.9%,7,7.2%,2,2.1%,67.0%,70.8%,53.1%,64.9%,5,40.0%,30.2%,4,25.0%,46.8%,0.86,2:25
,Marc Andrea Huesler,SUI,1,323,85.7%,12.0%,11,6.5%,12,7.1%,53.0%,75.3%,55.7%,66.1%,11,63.6%,29.0%,7,42.9%,48.3%,0.86,3:38
,Pedro Martinez,ESP,1,269,72.2%,10.5%,3,2.2%,7,5.2%,64.4%,57.5%,60.4%,58.5%,12,58.3%,35.1%,13,15.4%,46.8%,0.85,3:13
,Thanasi Kokkinakis,AUS,2,373,78.6%,13.3%,28,14.5%,11,5.7%,59.6%,73.9%,46.2%,62.7%,20,70.0%,31.7%,10,40.0%,47.7%,0.85,4:29
,Taro Daniel,JPN,1,205,68.8%,12.5%,4,4.0%,2,2.0%,56.4%,66.7%,45.5%,57.4%,15,66.7%,35.6%,9,22.2%,46.3%,0.84,2:21
,Adrian Mannarino,FRA,2,525,79.5%,7.9%,15,5.1%,9,3.1%,59.6%,67.8%,52.5%,61.6%,38,78.9%,32.2%,14,21.4%,48.6%,0.84,5:52
,Tomas Martin Etcheverry,ARG,1,296,82.6%,12.5%,8,5.3%,6,4.0%,70.0%,65.7%,53.3%,62.0%,12,66.7%,31.5%,10,30.0%,47.0%,0.83,3:28
,Kamil Majchrzak,POL,1,213,76.5%,6.3%,4,3.7%,2,1.9%,67.6%,64.4%,60.0%,63.0%,9,55.6%,30.5%,7,14.3%,46.9%,0.82,2:29
,Jay Clarke,GBR,1,211,73.3%,11.1%,7,6.5%,4,3.7%,58.3%,65.1%,55.6%,61.1%,12,66.7%,32.0%,2,100.0%,46.9%,0.82,2:24
,Dusan Lajovic,SRB,2,307,76.9%,11.5%,6,3.7%,3,1.9%,63.4%,67.6%,55.9%,63.4%,15,60.0%,29.5%,6,50.0%,47.2%,0.80,3:17
,Alexander Ritschard,SUI,1,296,72.7%,18.2%,1,0.6%,9,5.6%,58.1%,67.7%,41.8%,56.9%,16,62.5%,34.6%,17,23.5%,46.6%,0.80,3:32
,Chun Hsin Tseng,TPE,1,219,75.0%,6.7%,2,2.0%,4,3.9%,60.8%,67.7%,47.5%,59.8%,8,50.0%,31.6%,10,10.0%,44.7%,0.79,2:25
,Daniel Elahi Galan,COL,3,372,77.4%,16.1%,13,6.4%,7,3.5%,53.5%,72.2%,50.0%,61.9%,21,66.7%,30.0%,7,71.4%,47.3%,0.79,3:53
22,Nikoloz Basilashvili,GEO,3,733,79.4%,14.3%,20,5.1%,24,6.1%,60.1%,73.1%,50.6%,64.1%,32,59.4%,28.2%,16,56.3%,47.6%,0.79,6:52
,Stefan Kozlov,USA,1,179,30.8%,25.0%,3,3.4%,12,13.8%,70.1%,55.7%,15.4%,43.7%,16,43.8%,44.6%,12,25.0%,44.1%,0.79,2:24
,Maximilian Marterer,GER,2,427,80.6%,13.5%,14,6.1%,5,2.2%,59.0%,72.6%,50.0%,63.3%,17,58.8%,28.3%,11,45.5%,47.1%,0.77,4:40
,Enzo Couacaud,FRA,1,325,92.9%,3.4%,13,7.7%,6,3.6%,68.6%,74.1%,66.0%,71.6%,7,71.4%,21.8%,3,33.3%,47.7%,0.77,3:15
,Radu Albot,MDA,1,193,50.0%,20.0%,1,1.0%,5,5.1%,52.5%,65.4%,42.6%,54.5%,17,58.8%,35.1%,13,23.1%,45.1%,0.77,2:03
,Soon Woo Kwon,KOR,1,206,77.8%,10.5%,7,6.9%,5,4.9%,58.8%,75.0%,45.2%,62.7%,8,50.0%,28.8%,6,33.3%,45.6%,0.77,2:27
,Henri Laaksonen,SUI,1,180,57.1%,7.7%,7,7.4%,1,1.1%,63.2%,70.0%,31.4%,55.8%,13,53.8%,34.1%,6,16.7%,45.6%,0.77,1:58
,Fabio Fognini,ITA,1,233,81.0%,9.1%,12,10.4%,5,4.3%,60.9%,78.6%,44.4%,65.2%,6,33.3%,26.3%,5,40.0%,45.5%,0.76,2:06
,Nicola Kuhn,GER,1,235,73.7%,5.0%,4,3.4%,8,6.8%,64.1%,68.0%,50.0%,61.5%,14,64.3%,28.8%,4,25.0%,45.1%,0.75,2:30
,Stan Wawrinka,SUI,1,248,73.7%,10.0%,10,7.6%,3,2.3%,48.5%,70.3%,51.5%,60.6%,15,66.7%,29.3%,5,40.0%,46.0%,0.74,2:41
,Albert Ramos,ESP,1,237,76.5%,11.8%,5,3.9%,7,5.4%,68.2%,63.6%,46.3%,58.1%,15,73.3%,30.6%,6,33.3%,45.6%,0.73,2:44
24,Holger Rune,DEN,1,205,80.0%,0.0%,9,8.3%,5,4.6%,61.1%,72.7%,45.2%,62.0%,12,75.0%,27.8%,4,0.0%,45.9%,0.73,2:12
,Benoit Paire,FRA,1,218,70.6%,5.6%,8,7.1%,13,11.6%,59.8%,79.1%,31.1%,59.8%,11,54.5%,29.2%,4,25.0%,45.0%,0.73,1:54
26,Filip Krajinovic,SRB,2,492,70.7%,17.1%,10,3.8%,6,2.3%,65.8%,64.0%,48.4%,58.6%,27,55.6%,30.1%,13,53.8%,45.5%,0.73,5:12
,Facundo Bagnis,ARG,1,268,85.0%,15.0%,8,5.3%,6,4.0%,62.3%,67.0%,47.4%,59.6%,17,82.4%,29.1%,6,50.0%,46.3%,0.72,2:49
,Daniel Altmaier,GER,1,222,68.8%,11.8%,11,8.9%,4,3.3%,61.0%,62.7%,45.8%,56.1%,17,70.6%,31.3%,6,33.3%,45.0%,0.71,2:26
28,Daniel Evans,GBR,1,153,61.5%,0.0%,5,6.5%,5,6.5%,50.6%,71.8%,47.4%,59.7%,8,37.5%,27.6%,3,0.0%,43.8%,0.69,2:09
,Hugo Dellien,BOL,1,177,50.0%,14.3%,4,4.2%,6,6.3%,66.7%,51.6%,46.9%,50.0%,10,30.0%,34.6%,2,100.0%,42.9%,0.69,1:47
,James Duckworth,AUS,1,222,72.2%,10.5%,10,8.5%,5,4.2%,61.9%,72.6%,37.8%,59.3%,11,54.5%,27.9%,2,100.0%,44.6%,0.69,2:43
,Yoshihito Nishioka,JPN,1,239,72.2%,5.6%,1,0.8%,0,0.0%,67.7%,60.0%,53.5%,57.9%,21,76.2%,29.2%,5,20.0%,45.2%,0.69,2:40
,Carlos Taberner,ESP,1,210,87.5%,0.0%,3,2.6%,12,10.4%,58.3%,76.1%,52.1%,66.1%,11,81.8%,23.2%,3,0.0%,46.7%,0.68,2:28
,Bernabe Zapata Miralles,ESP,1,205,75.0%,11.8%,5,4.4%,5,4.4%,58.8%,62.7%,53.2%,58.8%,13,69.2%,27.5%,2,100.0%,44.9%,0.67,2:13
,Arthur Rinderknech,FRA,1,303,72.0%,4.0%,12,7.5%,7,4.4%,64.8%,72.8%,44.6%,62.9%,15,53.3%,25.0%,6,16.7%,44.9%,0.67,3:23
,Lorenzo Musetti,ITA,1,165,71.4%,6.7%,2,2.5%,5,6.2%,66.7%,68.5%,48.1%,61.7%,8,50.0%,25.0%,4,25.0%,43.0%,0.65,1:44
,Marton Fucsovics,HUN,1,155,58.3%,0.0%,6,7.9%,6,7.9%,63.2%,56.3%,46.4%,52.6%,10,50.0%,30.4%,4,0.0%,41.3%,0.64,1:22
,Mikhail Kukushkin,KAZ,1,154,53.8%,7.7%,2,2.7%,2,2.7%,64.9%,54.2%,38.5%,48.6%,7,14.3%,32.5%,4,25.0%,40.3%,0.63,1:51
,Sam Querrey,USA,1,173,80.0%,0.0%,20,23.0%,7,8.0%,60.9%,73.6%,50.0%,64.4%,6,50.0%,22.1%,2,0.0%,43.4%,0.62,1:39
,Federico Coria,ARG,1,178,71.4%,6.3%,3,3.3%,5,5.4%,62.0%,64.9%,48.6%,58.7%,12,66.7%,25.6%,5,20.0%,42.7%,0.62,1:48
,Elias Ymer,SWE,1,186,62.5%,13.3%,6,5.8%,9,8.7%,51.0%,66.0%,41.2%,53.8%,16,62.5%,28.0%,5,40.0%,42.5%,0.61,2:08
,Roberto Carballes Baena,ESP,1,152,41.7%,8.3%,4,5.1%,4,5.1%,74.7%,52.5%,45.0%,50.6%,11,36.4%,30.1%,3,33.3%,40.8%,0.61,1:43
,Fernando Verdasco,ESP,1,169,53.8%,13.3%,6,6.7%,5,5.6%,57.8%,55.8%,50.0%,53.3%,11,45.5%,27.8%,4,50.0%,41.4%,0.60,1:42
,Pablo Andujar,ESP,1,179,60.0%,7.7%,2,1.9%,9,8.7%,66.0%,63.2%,37.1%,54.4%,11,45.5%,26.3%,2,50.0%,42.5%,0.58,2:02
,Thiago Monteiro,BRA,1,172,66.7%,6.7%,6,6.5%,2,2.2%,57.0%,60.4%,55.0%,58.1%,12,58.3%,24.1%,3,33.3%,42.4%,0.57,2:09
,Peter Gojowczyk,GER,1,144,36.4%,0.0%,3,4.2%,6,8.5%,52.1%,64.9%,23.5%,45.1%,9,22.2%,31.5%,1,0.0%,38.2%,0.57,1:18
,Federico Delbonis,ARG,1,156,64.3%,7.1%,1,1.3%,2,2.5%,68.4%,59.3%,56.0%,58.2%,8,37.5%,23.4%,3,33.3%,41.0%,0.56,1:42
,Zdenek Kolar,CZE,1,150,58.3%,0.0%,2,2.4%,4,4.8%,63.9%,66.0%,36.7%,55.4%,10,50.0%,22.4%,0,-,40.7%,0.50,1:33
,Andrea Vavassori,ITA,1,174,73.3%,6.7%,7,7.1%,10,10.1%,52.5%,75.0%,44.7%,60.6%,10,60.0%,18.7%,4,25.0%,42.5%,0.47,1:47
,Attila Balazs,HUN,1,152,36.4%,0.0%,1,1.2%,3,3.6%,57.1%,54.2%,33.3%,45.2%,16,56.3%,25.0%,4,0.0%,36.2%,0.46,1:32
,Feliciano Lopez,ESP,1,143,61.5%,0.0%,6,8.1%,5,6.8%,50.0%,75.7%,32.4%,54.1%,7,28.6%,20.3%,2,0.0%,37.8%,0.44,1:32
,All Main Draw Players,,127.0,,81.8%,18.2%,,8.3%,,4.1%,62.8%,72.7%,52.0%,65.0%,,62.2%,35.0%,,37.8%,50.0%,1.00,
