Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R64,23,(21)James Blake[USA] [yr|ev],d.,90,Olivier Rochus[BEL] [yr|ev],6-4 3-6 7-6(6) 6-3,1.17,16.7%,46.8%,79.7%,55.2%,5/9,3.9%,70.3%,64.4%,52.6%,10/14,2:44,4
R64,15,(14)Tommy Robredo[ESP] [yr|ev],d.,50,Guillermo Garcia Lopez[ESP] [yr|ev],6-2 4-6 6-2 6-4,1.13,7.6%,57.2%,72.3%,43.5%,12/15,0.8%,52.4%,60.0%,49.2%,12/18,3:11,5
R64,12,(12)Robin Soderling[SWE] [yr|ev],d.,88,Marcel Granollers[ESP] [yr|ev],2-0 RET,-,16.7%,66.7%,100.0%,100.0%,0/0,10.0%,30.0%,33.3%,42.9%,1/2,0:16,4
R64,22,(22)Sam Querrey[USA] [yr|ev],d.,100,Kevin Kim[USA] [yr|ev],7-5 6-7(6) 6-4 6-4,1.19,10.8%,59.0%,80.5%,54.4%,5/6,6.1%,49.0%,79.2%,49.3%,6/10,2:56,11
R64,161,(Q)Marco Chiudinelli[SUI] [yr|ev],d.,60,Mikhail Youzhny[RUS] [yr|ev],2-6 7-6(4) 6-4 6-3,1.09,3.4%,50.4%,61.7%,52.5%,10/17,2.9%,62.8%,59.3%,43.1%,4/12,3:07,52
R64,8,(8)Nikolay Davydenko[RUS] [yr|ev],d.,70,Jan Hernych[CZE] [yr|ev],6-4 6-1 6-2,2.00,2.9%,75.0%,80.4%,58.8%,1/2,1.5%,64.7%,56.8%,37.5%,3/9,1:28,3
R64,4,(4)Novak Djokovic[SRB] [yr|ev],d.,155,(Q)Carsten Ball[AUS] [yr|ev],6-3 6-4 6-4,1.80,4.0%,61.3%,76.1%,79.3%,1/2,8.6%,57.0%,69.8%,45.0%,14/18,1:49,1
R64,276,(Q)Jesse Witten[USA] [yr|ev],d.,79,Maximo Gonzalez[ARG] [yr|ev],6-7(3) 6-4 7-5 6-2,1.16,7.7%,48.5%,74.6%,43.3%,9/15,0.0%,65.2%,55.1%,45.6%,15/24,3:35,163
R64,24,(23)Philipp Kohlschreiber[GER] [yr|ev],d.,162,(Q)Somdev Devvarman[IND] [yr|ev],6-3 6-4 0-6 6-2,1.00,3.9%,58.3%,68.9%,45.3%,16/20,3.0%,63.0%,66.7%,45.9%,8/13,2:48,16
R64,16,(15)Radek Stepanek[CZE] [yr|ev],d.,59,Leonardo Mayer[ARG] [yr|ev],7-6(5) 6-3 6-4,1.07,3.7%,61.1%,81.8%,40.5%,3/5,6.7%,58.9%,66.0%,59.5%,3/7,2:14,8
R64,10,(10)Fernando Verdasco[ESP] [yr|ev],d.,61,Florent Serra[FRA] [yr|ev],6-3 6-0 6-3,1.84,14.1%,51.6%,81.8%,61.3%,1/2,4.4%,57.1%,65.4%,25.6%,7/14,1:29,7
R64,21,(20)Tommy Haas[GER] [yr|ev],d.,77,Robert Kendrick[USA] [yr|ev],6-4 6-4 7-6(3),1.77,11.5%,62.5%,85.0%,66.7%,4/4,6.1%,50.0%,72.7%,50.0%,16/18,2:24,2
R64,55,John Isner[USA] [yr|ev],d.,231,(Q)Marsel Ilhan[TUR] [yr|ev],6-3 6-4 7-6(1),1.45,17.8%,61.1%,81.8%,62.9%,2/3,2.2%,69.6%,62.5%,64.3%,3/6,1:59,8
R64,5,(5)Andy Roddick[USA] [yr|ev],d.,81,Marc Gicquel[FRA] [yr|ev],6-1 6-4 6-4,1.70,16.0%,67.9%,76.4%,73.1%,1/1,5.8%,57.0%,61.2%,54.1%,1/5,1:53,1
R64,7,(7)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,54,Jarkko Nieminen[FIN] [yr|ev],7-5 6-3 6-4,1.84,13.3%,57.8%,91.7%,68.6%,1/1,6.0%,53.6%,73.3%,59.0%,0/3,1:49,5
R64,43,Julien Benneteau[FRA] [yr|ev],d.,31,(30)Viktor Troicki[SRB] [yr|ev],6-1 3-6 6-1 6-0,1.80,4.8%,66.7%,75.0%,64.3%,2/4,5.7%,48.6%,64.7%,33.3%,10/17,2:20,25
R64,18,(17)Tomas Berdych[CZE] [yr|ev],d.,76,(Q)Horacio Zeballos[ARG] [yr|ev],6-3 6-7(3) 7-6(2) 6-2,1.41,13.6%,59.2%,83.8%,58.8%,0/1,7.9%,67.9%,64.2%,60.0%,7/11,3:00,4
R64,11,(11)Fernando Gonzalez[CHI] [yr|ev],d.,103,(Q)Josselin Ouanna[FRA] [yr|ev],6-4 6-7(5) 6-3 6-4,1.19,21.0%,62.1%,84.4%,59.6%,3/3,9.6%,64.9%,75.7%,60.0%,3/8,2:17,5
R64,13,(13)Gael Monfils[FRA] [yr|ev],d.,40,Andreas Beck[GER] [yr|ev],6-3 7-5 6-3,1.28,17.2%,61.6%,77.0%,50.0%,2/3,1.0%,58.3%,66.7%,44.2%,8/13,1:58,6
R64,47,Jose Acasuso[ARG] [yr|ev],d.,19,(18)David Ferrer[ESP] [yr|ev],6-3 3-6 1-6 6-3 6-2,1.02,9.0%,47.4%,76.2%,45.7%,12/17,7.1%,60.0%,73.8%,37.5%,13/19,3:12,20
R64,33,(32)Nicolas Almagro[ESP] [yr|ev],d.,75,Robby Ginepri[USA] [yr|ev],6-7(7) 6-2 6-3 4-6 6-4,1.11,9.5%,59.8%,66.4%,47.4%,21/29,7.3%,66.2%,55.0%,52.9%,9/19,3:35,9
R64,3,(3)Rafael Nadal[ESP] [yr|ev],d.,129,Nicolas Kiefer[GER] [yr|ev],6-0 3-6 6-3 6-4,2.01,3.7%,62.2%,72.5%,83.9%,1/3,5.3%,40.6%,70.4%,41.8%,9/15,2:59,1
R64,6,(6)Juan Martin del Potro[ARG] [yr|ev],d.,38,Jurgen Melzer[AUT] [yr|ev],7-6(6) 6-3 6-3,1.55,15.3%,57.6%,87.8%,61.1%,4/5,7.7%,54.8%,77.2%,46.8%,8/12,2:21,3
R64,62,Daniel Koellerer[AUT] [yr|ev],d.,67,Pablo Cuevas[URU] [yr|ev],3-6 6-2 6-1 6-4,1.13,2.4%,62.4%,74.4%,48.9%,10/11,14.8%,63.0%,70.6%,42.5%,4/9,2:47,55
R64,25,(24)Juan Carlos Ferrero[ESP] [yr|ev],d.,39,Philipp Petzschner[GER] [yr|ev],1-6 3-6 6-4 6-2 6-4,1.08,0.7%,68.5%,66.3%,55.6%,10/16,12.0%,50.7%,77.8%,41.4%,8/14,3:00,1
R64,9,(9)Gilles Simon[FRA] [yr|ev],d.,69,(Q)Thomaz Bellucci[BRA] [yr|ev],6-3 6-2 6-4,1.80,10.7%,50.7%,78.9%,70.3%,1/2,7.9%,63.4%,56.3%,51.4%,8/12,2:02,6
R64,17,(16)Marin Cilic[CRO] [yr|ev],d.,135,(WC)Jesse Levine[CAN] [yr|ev],4-6 2-6 6-0 6-3 6-0,1.25,11.1%,51.6%,75.4%,45.9%,7/12,2.8%,54.2%,60.3%,40.8%,6/15,2:46,3
R64,108,Denis Istomin[UZB] [yr|ev],d.,163,Nicolas Lapentti[ECU] [yr|ev],2-6 6-4 4-6 7-5 7-6(4),1.04,6.9%,62.1%,70.4%,48.5%,10/17,4.5%,60.6%,70.8%,44.9%,12/18,4:48,33
R64,195,(WC)Taylor Dent[USA] [yr|ev],d.,119,Ivan Navarro[ESP] [yr|ev],6-4 5-7 6-7(1) 7-5 7-6(9),1.07,10.2%,69.9%,77.7%,51.8%,2/5,6.3%,82.1%,71.2%,52.9%,7/11,4:12,21
R64,2,(2)Andy Murray[GBR] [yr|ev],d.,87,Paul Capdeville[CHI] [yr|ev],6-2 3-6 6-0 6-2,1.32,15.2%,52.5%,75.0%,55.3%,2/3,6.2%,61.9%,58.3%,48.6%,9/16,2:07,1
R128,1,(1)Roger Federer[SUI] [yr|ev],d.,1370,(WC)Devin Britton[USA] [yr|ev],6-1 6-3 7-5,1.85,8.7%,65.2%,82.2%,54.2%,1/3,6.0%,58.0%,58.6%,35.7%,2/9,1:28,1
R128,65,Simon Greul[GER] [yr|ev],d.,182,(Q)Giovanni Lapentti[ECU] [yr|ev],6-3 4-6 3-6 6-0 7-6(9),1.10,10.6%,51.4%,80.8%,47.8%,9/13,3.3%,52.3%,70.0%,52.1%,11/17,3:37,55
R128,137,Juan Ignacio Chela[ARG] [yr|ev],d.,83,Oscar Hernandez[ESP] [yr|ev],6-4 6-4 6-2,1.54,4.5%,62.9%,85.7%,51.5%,3/3,1.1%,73.4%,68.1%,32.0%,4/8,2:01,15
R128,32,(31)Lleyton Hewitt[AUS] [yr|ev],d.,107,Thiago Alves[BRA] [yr|ev],6-0 6-3 6-4,1.67,7.6%,45.6%,80.6%,58.1%,1/3,5.9%,62.4%,49.1%,43.8%,10/17,1:50,1
R128,23,(21)James Blake[USA] [yr|ev],d.,115,Ruben Ramirez Hidalgo[ESP] [yr|ev],6-1 6-4 7-5,1.42,11.6%,63.2%,70.0%,62.9%,3/5,1.1%,54.7%,55.8%,51.2%,8/14,1:56,4
R128,90,Olivier Rochus[BEL] [yr|ev],d.,42,Igor Kunitsyn[RUS] [yr|ev],6-3 6-0 6-2,1.72,2.4%,62.2%,76.5%,58.1%,10/10,3.8%,60.3%,55.3%,35.5%,5/11,1:47,24
R128,50,Guillermo Garcia Lopez[ESP] [yr|ev],d.,202,(Q)Peter Polansky[CAN] [yr|ev],6-4 6-4 5-7 3-6 6-1,1.12,3.3%,49.7%,75.0%,46.8%,16/22,4.9%,55.6%,70.0%,39.1%,11/19,3:24,23
R128,15,(14)Tommy Robredo[ESP] [yr|ev],d.,185,(Q)Donald Young[USA] [yr|ev],6-4 3-6 6-2 6-3,1.50,7.2%,56.7%,85.5%,61.9%,1/2,1.9%,61.1%,74.2%,45.2%,4/8,2:17,5
R128,12,(12)Robin Soderling[SWE] [yr|ev],d.,48,Albert Montanes[ESP] [yr|ev],6-1 3-6 6-1 6-4,1.53,19.6%,60.9%,85.7%,47.2%,0/2,6.7%,50.5%,79.2%,30.8%,4/10,1:54,4
R128,88,Marcel Granollers[ESP] [yr|ev],d.,53,Mischa Zverev[GER] [yr|ev],2-6 7-5 3-6 6-4 6-0,1.06,5.1%,58.0%,73.8%,50.0%,8/13,5.6%,62.4%,64.1%,57.4%,4/10,2:55,19
R128,100,Kevin Kim[USA] [yr|ev],d.,35,Dudi Sela[ISR] [yr|ev],6-3 0-6 6-2 6-2,1.15,4.4%,50.0%,71.1%,46.7%,3/8,1.1%,57.1%,61.5%,41.0%,6/13,1:50,63
R128,22,(22)Sam Querrey[USA] [yr|ev],d.,253,(Q)Michael Yani[USA] [yr|ev],6-3 7-5 6-4,1.45,10.1%,53.5%,83.0%,60.9%,4/4,5.5%,56.0%,57.4%,64.6%,9/12,2:00,11
R128,60,Mikhail Youzhny[RUS] [yr|ev],d.,27,(26)Paul Henri Mathieu[FRA] [yr|ev],2-6 7-5 6-0 6-2,1.24,9.9%,55.9%,83.9%,34.7%,4/7,5.0%,52.1%,67.7%,36.8%,4/11,2:56,8
R128,161,(Q)Marco Chiudinelli[SUI] [yr|ev],d.,92,Potito Starace[ITA] [yr|ev],7-6(3) 7-6(2) 6-0,1.61,6.5%,63.0%,84.5%,52.9%,5/7,5.7%,74.3%,60.3%,44.4%,3/8,2:08,52
R128,70,Jan Hernych[CZE] [yr|ev],d.,99,Rainer Schuettler[GER] [yr|ev],1-6 7-6(5) 6-4 2-6 6-3,1.05,3.0%,59.0%,70.9%,41.8%,3/10,2.9%,57.6%,65.7%,45.2%,14/20,3:20,59
R128,8,(8)Nikolay Davydenko[RUS] [yr|ev],d.,222,(Q)Dieter Kindlmann[GER] [yr|ev],6-3 6-4 7-5,1.28,6.2%,61.9%,66.7%,64.9%,5/7,1.1%,47.1%,73.2%,41.3%,6/11,2:13,3
R128,4,(4)Novak Djokovic[SRB] [yr|ev],d.,51,Ivan Ljubicic[CRO] [yr|ev],6-3 6-1 6-3,2.30,13.6%,78.8%,82.7%,64.3%,0/0,12.8%,50.0%,59.0%,43.6%,5/10,1:37,1
R128,155,(Q)Carsten Ball[AUS] [yr|ev],d.,188,(Q)Juan Pablo Brzezicki[ARG] [yr|ev],7-6(5) 6-3 6-4,1.35,20.4%,64.5%,81.7%,66.7%,1/1,2.1%,57.4%,68.5%,67.5%,4/6,1:49,N/A
R128,79,Maximo Gonzalez[ARG] [yr|ev],d.,94,Karol Beck[SVK] [yr|ev],2-6 1-6 6-1 6-4 6-3,0.99,0.7%,59.7%,67.5%,37.5%,16/23,5.6%,47.6%,75.0%,38.7%,10/18,3:10,58
R128,276,(Q)Jesse Witten[USA] [yr|ev],d.,30,(29)Igor Andreev[RUS] [yr|ev],6-4 6-0 6-2,1.67,8.9%,46.8%,75.7%,59.5%,4/5,1.2%,43.9%,61.1%,32.6%,7/13,1:37,163
R128,24,(23)Philipp Kohlschreiber[GER] [yr|ev],d.,49,Andreas Seppi[ITA] [yr|ev],6-0 6-4 6-4,1.37,5.6%,57.8%,69.2%,63.2%,8/9,6.2%,49.4%,65.0%,43.9%,7/12,1:58,16
R128,162,(Q)Somdev Devvarman[IND] [yr|ev],d.,106,Frederico Gil[POR] [yr|ev],6-3 6-4 6-3,1.37,4.8%,72.3%,70.0%,56.5%,3/5,0.0%,63.2%,55.2%,51.3%,7/14,2:26,62
R128,59,Leonardo Mayer[ARG] [yr|ev],d.,56,Andrey Golubev[KAZ] [yr|ev],6-4 4-6 7-5 6-3,1.10,5.8%,64.2%,69.3%,53.1%,10/14,3.2%,57.6%,72.2%,43.4%,10/16,2:54,21
R128,16,(15)Radek Stepanek[CZE] [yr|ev],d.,68,Simone Bolelli[ITA] [yr|ev],6-4 6-4 6-4,1.33,12.6%,50.6%,77.3%,51.2%,6/9,4.2%,63.2%,53.3%,51.4%,4/10,2:06,8
R128,10,(10)Fernando Verdasco[ESP] [yr|ev],d.,45,Benjamin Becker[GER] [yr|ev],7-5 6-4 7-5,1.53,14.5%,56.6%,85.1%,58.3%,1/3,0.9%,53.8%,73.7%,42.9%,2/7,2:12,7
R128,61,Florent Serra[FRA] [yr|ev],d.,64,Janko Tipsarevic[SRB] [yr|ev],7-6(8) 7-6(5) 7-6(5),1.06,3.1%,55.9%,73.2%,58.9%,5/8,11.3%,50.7%,84.7%,44.3%,9/12,2:52,36
R128,77,Robert Kendrick[USA] [yr|ev],d.,52,Martin Vassallo Arguello[ARG] [yr|ev],6-3 6-2 6-2,1.81,21.1%,68.4%,84.6%,45.8%,2/3,3.2%,71.0%,61.4%,22.2%,2/8,1:23,69
R128,21,(20)Tommy Haas[GER] [yr|ev],d.,160,(Q)Alejandro Falla[COL] [yr|ev],7-5 4-6 7-6(7) 6-2,1.20,7.0%,58.1%,70.7%,51.9%,3/9,3.4%,51.4%,68.4%,41.7%,7/15,3:10,2
R128,55,John Isner[USA] [yr|ev],d.,29,(28)Victor Hanescu[ROU] [yr|ev],6-1 7-6(14) 7-6(5),1.17,12.3%,64.2%,82.4%,57.9%,0/1,9.0%,70.0%,77.1%,50.0%,3/6,2:27,8
R128,231,(Q)Marsel Ilhan[TUR] [yr|ev],d.,72,Christophe Rochus[BEL] [yr|ev],3-6 6-3 3-6 7-5 7-5,1.08,10.1%,67.1%,71.0%,42.9%,8/14,3.4%,60.0%,64.8%,50.0%,9/17,3:22,77
R128,81,Marc Gicquel[FRA] [yr|ev],d.,36,Dmitry Tursunov[RUS] [yr|ev],6-2 5-7 6-3 6-3,1.19,5.8%,56.2%,75.3%,41.7%,7/11,1.5%,52.6%,59.7%,46.2%,14/22,2:59,37
R128,5,(5)Andy Roddick[USA] [yr|ev],d.,84,Bjorn Phau[GER] [yr|ev],6-1 6-4 6-2,2.10,18.8%,81.2%,80.4%,61.5%,1/2,3.9%,53.9%,65.9%,34.3%,3/9,1:35,1
R128,7,(7)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,920,(WC)Chase Buchanan[USA] [yr|ev],6-0 6-2 6-1,2.81,14.8%,63.0%,88.2%,65.0%,0/1,2.7%,66.7%,52.0%,24.0%,8/16,1:18,5
R128,54,Jarkko Nieminen[FIN] [yr|ev],d.,73,Fabio Fognini[ITA] [yr|ev],7-5 7-6(6) 6-4,1.13,3.5%,61.4%,67.1%,52.3%,5/9,3.6%,48.2%,63.0%,50.0%,8/14,2:21,13
R128,43,Julien Benneteau[FRA] [yr|ev],d.,117,Flavio Cipolla[ITA] [yr|ev],4-6 6-1 6-3 6-3,1.42,8.3%,68.5%,71.6%,61.8%,6/8,0.9%,69.6%,56.4%,52.9%,5/11,2:38,25
R128,31,(30)Viktor Troicki[SRB] [yr|ev],d.,78,(LL)Peter Luczak[AUS] [yr|ev],6-3 6-3 1-6 2-6 6-1,0.97,11.3%,46.8%,67.2%,48.5%,6/12,4.0%,58.4%,53.4%,65.4%,10/17,2:50,12
R128,18,(17)Tomas Berdych[CZE] [yr|ev],d.,86,Wayne Odesnik[USA] [yr|ev],7-5 6-4 6-4,1.23,5.5%,52.7%,79.3%,50.0%,7/8,2.7%,64.9%,68.1%,38.5%,10/14,2:34,4
R128,76,(Q)Horacio Zeballos[ARG] [yr|ev],d.,120,(Q)Michael Berrer[GER] [yr|ev],6-3 7-6(7) 3-6 6-0,1.03,4.8%,57.5%,66.7%,54.8%,15/18,4.3%,69.2%,67.9%,44.4%,8/13,2:58,39
R128,103,(Q)Josselin Ouanna[FRA] [yr|ev],d.,114,Rajeev Ram[USA] [yr|ev],7-6(4) 6-4 3-6 6-3,1.15,8.8%,63.2%,72.2%,60.9%,7/9,7.4%,52.9%,80.6%,43.8%,6/8,2:43,88
R128,11,(11)Fernando Gonzalez[CHI] [yr|ev],d.,89,Nicolas Massu[CHI] [yr|ev],6-3 6-3 6-3,1.58,15.0%,52.5%,73.8%,60.5%,2/4,5.8%,58.3%,53.3%,41.9%,11/17,2:05,5
R128,13,(13)Gael Monfils[FRA] [yr|ev],d.,34,Jeremy Chardy[FRA] [yr|ev],6-1 6-4 6-3,1.46,15.8%,57.9%,81.8%,50.0%,3/4,6.3%,58.8%,68.1%,33.3%,4/10,1:35,6
R128,40,Andreas Beck[GER] [yr|ev],d.,80,Evgeny Korolev[KAZ] [yr|ev],6-3 6-4 2-6 2-6 6-4,0.98,7.5%,61.2%,68.3%,57.7%,4/8,9.9%,62.3%,75.5%,47.4%,7/10,3:08,33
