Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Max Mirnyi,BLR,2,345,86.2%,16.7%,25,14.9%,7,4.2%,64.3%,78.7%,51.7%,69.0%,8,50.0%,32.8%,14,35.7%,50.4%,1.06,3:19
33,Jonas Bjorkman,SWE,3,670,79.2%,27.1%,21,6.3%,19,5.7%,66.3%,69.1%,46.4%,61.4%,27,63.0%,40.5%,33,39.4%,50.9%,1.05,6:48
27,Hicham Arazi,MAR,3,602,85.7%,18.0%,25,8.2%,6,2.0%,58.4%,76.4%,56.7%,68.2%,18,61.1%,33.3%,13,69.2%,51.0%,1.05,5:51
,Andrei Stoliarov,RUS,3,840,84.1%,21.2%,33,8.1%,15,3.7%,52.6%,79.3%,49.0%,64.9%,27,63.0%,36.8%,31,45.2%,50.4%,1.05,8:34
Q,Michael Llodra,FRA,1,259,76.2%,14.3%,12,9.9%,7,5.8%,57.0%,73.9%,53.8%,65.3%,9,44.4%,36.2%,10,30.0%,49.8%,1.04,2:37
,Chris Woodruff,USA,2,504,78.4%,20.5%,7,3.1%,6,2.6%,78.9%,67.0%,50.0%,63.4%,17,52.9%,37.9%,29,27.6%,49.4%,1.04,5:27
LL,Jan Vacek,CZE,1,250,68.4%,26.3%,3,2.5%,5,4.2%,70.6%,64.3%,51.4%,60.5%,12,50.0%,41.2%,11,45.5%,50.4%,1.04,2:06
13,Arnaud Clement,FRA,4,906,82.4%,20.9%,33,7.2%,16,3.5%,63.9%,72.3%,48.5%,63.7%,36,66.7%,37.4%,35,40.0%,50.7%,1.03,8:59
,Markus Hipfl,AUT,1,304,83.3%,13.0%,17,11.6%,6,4.1%,56.5%,74.7%,53.1%,65.3%,9,55.6%,35.7%,11,27.3%,50.0%,1.03,3:11
Q,Bob Bryan,USA,2,399,87.5%,21.9%,27,13.0%,18,8.7%,57.0%,73.7%,52.8%,64.7%,14,71.4%,35.9%,14,50.0%,50.9%,1.02,3:26
,Edwin Kempes,NED,1,426,90.6%,9.4%,18,8.6%,17,8.1%,58.4%,77.9%,50.6%,66.5%,14,78.6%,34.1%,15,20.0%,50.0%,1.02,3:44
26,Sjeng Schalken,NED,3,809,81.3%,19.7%,28,7.2%,25,6.4%,62.4%,75.8%,46.9%,65.0%,32,62.5%,35.9%,36,36.1%,49.9%,1.02,7:55
,Magnus Larsson,SWE,3,652,81.1%,20.0%,27,8.5%,22,6.9%,66.9%,70.3%,53.3%,64.7%,27,63.0%,35.8%,24,45.8%,49.8%,1.01,6:14
,Younes El Aynaoui,MAR,3,877,92.9%,10.1%,40,8.7%,11,2.4%,73.4%,73.0%,54.1%,68.0%,23,78.3%,31.6%,19,36.8%,50.6%,0.99,8:15
11,Thomas Johansson,SWE,2,634,91.3%,10.6%,44,14.1%,9,2.9%,53.4%,81.9%,51.7%,67.8%,20,80.0%,31.9%,27,18.5%,49.5%,0.99,6:01
,Fernando Meligeni,BRA,2,638,72.9%,23.4%,22,6.7%,21,6.4%,56.7%,69.4%,46.5%,59.5%,37,64.9%,39.7%,24,45.8%,49.8%,0.98,7:20
WC,Arvind Parmar,GBR,2,637,72.9%,17.0%,28,9.3%,9,3.0%,63.1%,71.1%,45.0%,61.5%,23,43.5%,37.8%,29,27.6%,49.0%,0.98,6:11
,Rainer Schuettler,GER,2,443,82.4%,11.8%,7,3.1%,5,2.2%,65.3%,68.0%,64.1%,66.7%,19,68.4%,32.6%,11,36.4%,49.9%,0.98,4:26
,Antony Dupuis,FRA,2,532,82.1%,20.0%,27,10.1%,6,2.2%,53.9%,73.6%,53.7%,64.4%,30,76.7%,34.3%,25,32.0%,49.4%,0.97,5:23
,Kenneth Carlsen,DEN,2,619,95.7%,4.3%,40,12.6%,25,7.9%,61.8%,78.1%,55.4%,69.4%,16,87.5%,29.8%,12,16.7%,50.1%,0.97,6:32
25,Albert Portas,ESP,1,344,76.0%,15.4%,8,4.9%,12,7.4%,58.9%,76.0%,41.8%,62.0%,11,45.5%,36.5%,14,28.6%,48.5%,0.96,3:11
,Stefan Koubek,AUT,1,335,70.4%,23.1%,2,1.1%,6,3.4%,67.0%,68.6%,48.3%,61.9%,19,57.9%,36.5%,15,40.0%,49.9%,0.96,3:06
Q,Todd Woodbridge,AUS,2,605,82.2%,20.0%,17,5.4%,26,8.3%,60.9%,70.0%,46.7%,60.9%,25,68.0%,37.2%,29,31.0%,49.4%,0.95,5:44
WC,Kristian Pless,DEN,2,415,90.3%,6.5%,12,6.0%,6,3.0%,65.8%,73.3%,54.4%,66.8%,15,80.0%,31.5%,19,10.5%,48.4%,0.95,4:06
,Marc Rosset,SUI,1,269,77.3%,19.0%,19,13.7%,18,12.9%,50.4%,81.4%,39.1%,60.4%,7,28.6%,37.7%,13,30.8%,49.4%,0.95,2:43
WC,Martin Lee,GBR,2,324,73.1%,29.6%,9,5.3%,11,6.5%,58.2%,71.7%,43.7%,60.0%,15,53.3%,37.7%,18,44.4%,49.4%,0.94,3:22
,Andreas Vinciguerra,SWE,2,470,82.4%,11.1%,32,13.7%,17,7.3%,58.8%,74.5%,50.0%,64.4%,18,66.7%,33.3%,17,23.5%,48.7%,0.94,4:06
,Davide Sanguinetti,ITA,2,619,79.2%,18.8%,33,10.2%,26,8.0%,48.3%,80.8%,43.7%,61.6%,25,60.0%,35.8%,21,42.9%,49.3%,0.93,5:42
Q,Scott Draper,AUS,1,356,84.0%,11.5%,22,12.5%,12,6.8%,52.3%,79.3%,41.7%,61.4%,18,77.8%,35.6%,14,21.4%,48.3%,0.92,3:25
,Nicolas Massu,CHI,3,689,79.6%,16.1%,31,8.9%,8,2.3%,59.1%,71.2%,50.7%,62.8%,27,59.3%,34.2%,26,34.6%,48.6%,0.92,8:08
LL,Andre Sa,BRA,1,399,75.9%,20.7%,11,5.3%,9,4.3%,56.5%,63.6%,52.7%,58.9%,20,65.0%,37.4%,11,54.5%,48.6%,0.91,4:11
,German Puentes,ESP,2,389,86.2%,10.0%,13,6.4%,10,5.0%,68.3%,71.7%,45.3%,63.4%,16,75.0%,33.2%,14,21.4%,48.8%,0.91,3:38
,Andrew Ilie,AUS,1,364,84.6%,7.7%,19,10.4%,11,6.0%,53.6%,82.7%,45.9%,65.6%,18,77.8%,31.5%,14,14.3%,48.6%,0.91,3:28
,Ivan Ljubicic,CRO,1,235,83.3%,11.1%,18,16.1%,9,8.0%,41.1%,89.1%,50.0%,66.1%,4,25.0%,30.9%,10,20.0%,47.7%,0.91,2:24
28,Franco Squillari,ARG,1,292,81.0%,15.0%,12,8.5%,9,6.4%,56.0%,70.9%,50.0%,61.7%,14,71.4%,34.4%,15,20.0%,47.6%,0.90,2:25
,Hyung Taik Lee,KOR,1,255,65.0%,15.0%,7,5.9%,4,3.4%,61.0%,62.5%,52.2%,58.5%,9,22.2%,37.2%,8,37.5%,47.1%,0.90,2:17
Q,Leander Paes,IND,2,389,80.0%,22.6%,22,10.6%,18,8.7%,59.6%,74.2%,42.9%,61.5%,19,68.4%,34.8%,11,63.6%,49.1%,0.90,3:53
32,Gaston Gaudio,ARG,1,279,77.3%,14.3%,5,3.3%,9,5.9%,66.7%,67.6%,52.9%,62.7%,19,73.7%,33.3%,10,30.0%,49.5%,0.89,2:37
WC,Barry Cowan,GBR,2,486,81.6%,17.9%,34,13.2%,18,7.0%,62.6%,74.5%,46.9%,64.2%,27,74.1%,31.4%,17,41.2%,48.8%,0.88,4:47
WC,Jamie Delgado,GBR,2,341,85.7%,13.8%,9,5.1%,7,3.9%,52.8%,81.9%,47.6%,65.7%,16,75.0%,30.1%,8,50.0%,48.7%,0.88,3:08
,Jens Knippschild,GER,1,279,70.0%,15.0%,17,12.4%,8,5.8%,60.6%,62.7%,48.1%,56.9%,14,57.1%,38.0%,14,21.4%,47.3%,0.88,2:38
16,Vladimir Voltchkov,BLR,1,306,63.6%,26.1%,14,9.2%,13,8.5%,57.5%,64.8%,49.2%,58.2%,17,52.9%,36.6%,19,31.6%,47.4%,0.88,2:58
,Slava Dosedel,CZE,2,470,73.7%,20.5%,2,0.8%,6,2.5%,72.1%,67.1%,43.3%,60.4%,21,52.4%,34.3%,16,50.0%,47.7%,0.87,4:36
,Agustin Calleri,ARG,1,249,68.4%,10.0%,17,14.5%,8,6.8%,51.3%,75.0%,52.6%,64.1%,9,33.3%,31.1%,9,22.2%,46.6%,0.87,2:28
Q,Julian Knowle,AUT,1,265,70.0%,14.3%,7,5.3%,18,13.7%,58.0%,69.7%,40.0%,57.3%,14,57.1%,37.3%,9,33.3%,47.2%,0.87,2:39
,Andrei Pavel,ROU,1,270,86.4%,4.5%,7,5.4%,3,2.3%,76.9%,75.0%,50.0%,69.2%,8,62.5%,26.4%,4,25.0%,47.0%,0.86,2:36
,Andrei Medvedev,UKR,1,186,73.3%,0.0%,3,3.5%,3,3.5%,57.6%,81.6%,41.7%,64.7%,7,42.9%,29.7%,6,0.0%,45.7%,0.84,1:40
Q,Cecil Mamiit,PHI,1,336,68.0%,16.0%,12,6.9%,6,3.4%,56.6%,67.7%,50.0%,60.0%,23,65.2%,33.5%,16,25.0%,47.3%,0.84,3:31
21,Carlos Moya,ESP,2,566,82.2%,13.3%,26,8.7%,13,4.3%,57.7%,71.7%,55.1%,64.7%,25,68.0%,29.7%,19,31.6%,48.2%,0.84,5:23
,Tommy Robredo,ESP,2,334,75.0%,13.8%,11,6.6%,11,6.6%,65.9%,73.6%,47.4%,64.7%,15,53.3%,29.3%,7,57.1%,47.0%,0.83,3:10
12,Jan Michael Gambill,USA,1,334,68.0%,17.4%,7,3.7%,1,0.5%,89.0%,59.4%,38.1%,57.1%,24,66.7%,35.7%,10,40.0%,47.9%,0.83,3:49
Q,Stephane Huet,FRA,2,468,75.7%,13.5%,21,8.6%,11,4.5%,52.7%,72.9%,44.8%,59.6%,22,59.1%,32.7%,12,41.7%,46.8%,0.81,4:42
,Felix Mantilla,ESP,2,440,70.6%,22.9%,9,3.9%,10,4.3%,55.2%,70.9%,41.7%,57.8%,21,52.4%,34.3%,19,42.1%,46.6%,0.81,4:43
,Jiri Vanek,CZE,1,288,65.2%,13.0%,10,6.7%,5,3.4%,51.7%,68.8%,47.2%,58.4%,15,46.7%,33.8%,8,37.5%,46.5%,0.81,2:59
WC,Lee Childs,GBR,1,218,77.8%,5.6%,6,5.5%,5,4.6%,46.8%,68.6%,58.6%,63.3%,11,63.6%,29.4%,6,16.7%,46.3%,0.80,2:36
WC,Mark Hilton,GBR,1,196,64.3%,13.3%,7,7.7%,11,12.1%,54.9%,60.0%,51.2%,56.0%,12,58.3%,35.2%,8,25.0%,44.9%,0.80,1:56
34,Harel Levy,ISR,1,145,75.0%,18.2%,1,1.2%,0,0.0%,67.9%,67.3%,50.0%,61.7%,3,0.0%,29.7%,3,66.7%,47.6%,0.78,1:17
,Mariano Puerta,ARG,1,202,81.3%,0.0%,5,4.9%,6,5.9%,59.8%,70.5%,48.8%,61.8%,11,72.7%,30.0%,5,0.0%,46.0%,0.78,1:46
,Juan Balcells,ESP,1,240,94.4%,0.0%,9,7.3%,2,1.6%,69.1%,67.1%,73.7%,69.1%,7,85.7%,23.9%,5,0.0%,47.1%,0.77,2:24
,Daniel Elsner,GER,1,230,58.8%,11.8%,4,3.5%,6,5.2%,60.0%,63.8%,39.1%,53.9%,11,36.4%,35.7%,6,33.3%,44.8%,0.77,2:13
22,Dominik Hrbaty,SVK,1,240,63.2%,15.8%,7,5.5%,9,7.0%,64.8%,59.0%,46.7%,54.7%,16,56.3%,33.9%,10,30.0%,45.0%,0.75,2:20
,Michel Kratochvil,SUI,1,196,64.3%,7.1%,2,1.8%,11,10.1%,49.5%,59.3%,49.1%,54.1%,12,58.3%,34.5%,4,25.0%,45.4%,0.75,1:47
,Bohdan Ulihrach,CZE,1,183,53.8%,7.7%,4,4.3%,5,5.4%,62.4%,58.6%,40.0%,51.6%,11,45.5%,35.6%,6,16.7%,43.7%,0.73,1:26
,Francisco Clavet,ESP,1,190,87.5%,0.0%,4,4.0%,4,4.0%,58.6%,75.9%,61.0%,69.7%,7,71.4%,22.0%,0,-,46.8%,0.73,2:02
,Lars Burgsmuller,GER,1,177,64.3%,13.3%,5,5.3%,5,5.3%,65.3%,58.1%,54.5%,56.8%,9,44.4%,31.7%,5,40.0%,45.2%,0.73,1:47
,Martin Damm Sr,CZE,1,171,57.1%,7.1%,11,12.2%,7,7.8%,57.8%,63.5%,44.7%,55.6%,11,45.5%,32.1%,1,100.0%,44.4%,0.72,1:39
LL,Paradorn Srichaphan,THA,1,238,78.9%,4.8%,9,7.6%,5,4.2%,65.5%,67.9%,56.1%,63.9%,12,66.7%,26.1%,4,25.0%,45.0%,0.72,2:20
,Julien Boutter,FRA,1,215,55.6%,27.8%,6,4.7%,19,15.0%,53.5%,63.2%,40.7%,52.8%,20,60.0%,34.1%,6,83.3%,45.1%,0.72,2:14
,Mariano Zabaleta,ARG,1,185,50.0%,14.3%,6,6.3%,4,4.2%,57.9%,60.0%,40.0%,51.6%,10,30.0%,34.4%,11,18.2%,43.2%,0.71,1:46
,Gianluca Pozzi,ITA,1,167,46.2%,15.4%,3,3.7%,9,11.1%,40.7%,57.6%,43.8%,49.4%,16,56.3%,36.0%,5,40.0%,42.5%,0.71,1:41
,Alex Calatrava,ESP,1,198,64.7%,17.6%,9,8.0%,3,2.7%,61.6%,69.6%,41.9%,58.9%,15,60.0%,29.1%,8,37.5%,46.0%,0.71,1:59
17,Tommy Haas,GER,1,216,50.0%,25.0%,4,3.1%,17,13.4%,53.5%,67.6%,28.8%,49.6%,18,55.6%,34.8%,8,50.0%,43.5%,0.69,2:16
Q,Ivo Heuberger,SUI,1,200,81.3%,6.3%,4,4.1%,1,1.0%,82.7%,64.2%,41.2%,60.2%,6,50.0%,27.5%,7,14.3%,43.5%,0.69,1:43
,Michal Tabara,CZE,1,180,71.4%,0.0%,7,7.8%,3,3.3%,48.9%,70.5%,50.0%,60.0%,10,60.0%,27.8%,3,0.0%,43.9%,0.69,1:38
LL,Mardy Fish,USA,1,170,41.7%,15.4%,9,9.8%,4,4.3%,54.3%,62.0%,33.3%,48.9%,16,56.3%,34.6%,4,50.0%,42.4%,0.68,1:41
14,Wayne Ferreira,RSA,1,167,66.7%,8.3%,11,12.4%,4,4.5%,60.7%,63.0%,40.0%,53.9%,10,60.0%,30.8%,3,33.3%,43.1%,0.67,1:25
,Peter Wessels,NED,1,188,87.5%,0.0%,13,13.1%,7,7.1%,65.7%,75.4%,44.1%,64.6%,6,66.7%,23.6%,0,-,45.2%,0.67,1:52
,Jan Siemerink,NED,1,197,87.5%,0.0%,17,16.2%,12,11.4%,56.2%,81.4%,45.7%,65.7%,9,77.8%,22.8%,2,0.0%,45.7%,0.67,1:56
Q,Yong Il Yoon,KOR,1,162,64.3%,7.1%,5,5.7%,5,5.7%,51.1%,71.1%,46.5%,59.1%,9,44.4%,27.0%,2,50.0%,44.4%,0.66,1:21
,Wayne Arthurs,AUS,1,165,73.3%,0.0%,13,15.3%,14,16.5%,60.0%,84.3%,26.5%,61.2%,8,50.0%,23.8%,0,-,43.0%,0.61,1:33
,Jose Acasuso,ARG,1,176,53.8%,7.7%,6,6.1%,6,6.1%,46.5%,63.0%,45.3%,53.5%,23,73.9%,27.3%,1,100.0%,42.0%,0.59,1:37
,Fernando Vicente,ESP,1,141,53.8%,7.7%,2,2.8%,4,5.6%,54.2%,64.1%,39.4%,52.8%,8,25.0%,27.5%,1,100.0%,40.4%,0.58,1:11
,David Sanchez,ESP,1,168,66.7%,7.1%,6,6.5%,8,8.6%,55.9%,67.3%,43.9%,57.0%,6,16.7%,24.0%,3,33.3%,42.3%,0.56,1:28
Q,Luke Milligan,GBR,1,151,27.3%,9.1%,2,2.3%,5,5.8%,67.4%,51.7%,21.4%,41.9%,14,42.9%,32.3%,3,33.3%,37.7%,0.56,1:24
Q,Artem Derepasko,RUS,1,134,20.0%,9.1%,2,3.1%,3,4.7%,71.9%,45.7%,22.2%,39.1%,12,33.3%,32.9%,3,33.3%,35.8%,0.54,1:23
,Magnus Gustafsson,SWE,1,166,50.0%,7.7%,6,6.2%,5,5.2%,58.8%,57.9%,40.0%,50.5%,21,71.4%,23.2%,3,33.3%,39.2%,0.47,1:45
,Jacobo Diaz,ESP,1,160,61.5%,0.0%,3,3.3%,7,7.6%,69.6%,59.4%,42.9%,54.3%,13,61.5%,20.6%,2,0.0%,40.0%,0.45,1:21
,Sergi Bruguera,ESP,1,151,36.4%,8.3%,2,2.2%,20,22.5%,51.7%,71.7%,18.6%,46.1%,18,61.1%,24.2%,2,50.0%,37.1%,0.45,1:06
,Christophe Rochus,BEL,1,137,50.0%,7.7%,0,0.0%,3,4.2%,48.6%,54.3%,45.9%,50.0%,8,25.0%,21.5%,2,50.0%,36.5%,0.43,1:06
,Daniel Vacek,CZE,1,179,78.6%,0.0%,9,9.1%,2,2.0%,52.5%,67.3%,59.6%,63.6%,10,70.0%,15.0%,0,-,41.9%,0.41,1:45
Q,Fredrik Jonsson,SWE,1,178,80.0%,0.0%,14,13.1%,7,6.5%,57.0%,77.0%,41.3%,61.7%,12,75.0%,15.5%,0,-,43.3%,0.40,1:37
31,Alberto Martin,ESP,1,115,20.0%,0.0%,1,1.5%,4,6.2%,67.7%,45.5%,28.6%,40.0%,15,46.7%,20.0%,0,-,31.3%,0.33,1:00
,Galo Blanco,ESP,1,143,58.3%,0.0%,4,4.9%,3,3.7%,56.1%,54.3%,47.2%,51.2%,14,64.3%,13.1%,0,-,35.0%,0.27,1:15
,All Main Draw Players,,127.0,,81.0%,19.0%,,8.9%,,5.1%,60.8%,73.5%,50.5%,64.4%,,62.3%,35.6%,,37.7%,50.0%,1.00,
