Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,
R16,125,(WC)Goran Ivanisevic[CRO] [yr|ev],d.,40,Greg Rusedski[GBR] [yr|ev],7-6(5) 6-4 6-4,1.52,25.9%,64.7%,92.7%,60.0%,0/0,16.5%,47.3%,88.4%,56.3%,0/2,1:28
R16,13,(10)Thomas Enqvist[SWE] [yr|ev],d.,49,Guillermo Canas[ARG] [yr|ev],6-3 6-3 6-1,1.25,10.4%,53.1%,74.5%,44.4%,9/11,12.0%,56.6%,61.7%,36.1%,6/13,1:42
R16,10,(3)Patrick Rafter[AUS] [yr|ev],d.,85,Mikhail Youzhny[RUS] [yr|ev],2-6 6-3 6-2 7-5,1.43,7.5%,72.6%,77.9%,62.1%,3/5,5.7%,54.9%,74.6%,47.3%,11/15,2:21
R16,38,(24)Nicolas Escude[FRA] [yr|ev],d.,5,(5)Lleyton Hewitt[AUS] [yr|ev],4-6 6-4 6-3 4-6 6-4,1.03,7.9%,64.0%,65.7%,50.8%,8/14,2.6%,50.7%,66.2%,52.0%,6/13,3:26
R16,2,(2)Andre Agassi[USA] [yr|ev],d.,29,(19)Nicolas Kiefer[GER] [yr|ev],6-3 7-5 7-5,1.26,7.1%,63.3%,72.6%,44.4%,5/9,9.9%,48.6%,68.5%,36.8%,9/17,2:13
R32,6,(1)Pete Sampras[USA] [yr|ev],d.,124,Sargis Sargsian[ARM] [yr|ev],6-4 6-4 7-5,1.78,24.4%,60.5%,92.3%,58.8%,0/0,4.5%,59.1%,72.3%,48.9%,10/13,1:54
R32,15,(15)Roger Federer[SUI] [yr|ev],d.,41,(33)Jonas Bjorkman[SWE] [yr|ev],7-6(4) 6-3 7-6(2),1.16,6.9%,62.3%,72.8%,57.1%,10/11,5.6%,68.0%,70.6%,42.5%,6/8,2:21
R32,34,(23)Todd Martin[USA] [yr|ev],d.,280,Magnus Larsson[SWE] [yr|ev],4-6 6-0 6-3 7-5,1.34,17.9%,61.6%,84.1%,48.8%,8/10,7.9%,68.3%,62.3%,56.3%,3/9,1:53
R32,11,(6)Tim Henman[GBR] [yr|ev],d.,28,(26)Sjeng Schalken[NED] [yr|ev],5-7 6-3 6-4 6-2,1.23,1.6%,53.6%,73.1%,58.6%,7/9,5.3%,58.6%,65.4%,49.1%,9/14,2:49
R32,3,(4)Marat Safin[RUS] [yr|ev],d.,46,David Prinosil[GER] [yr|ev],7-6(1) 6-3 5-7 1-6 6-3,1.01,9.2%,63.8%,79.8%,37.3%,11/16,6.8%,52.7%,79.5%,47.1%,9/13,2:47
R32,12,(13)Arnaud Clement[FRA] [yr|ev],d.,98,Raemon Sluiter[NED] [yr|ev],6-7(4) 7-6(7) 6-4 6-4,1.09,8.4%,65.7%,74.5%,59.2%,6/8,8.7%,59.7%,70.8%,60.0%,5/9,2:59
R32,125,(WC)Goran Ivanisevic[CRO] [yr|ev],d.,33,Andy Roddick[USA] [yr|ev],7-6(5) 7-5 3-6 6-3,1.47,37.8%,71.2%,88.6%,59.4%,2/3,18.3%,61.7%,78.4%,58.7%,4/6,1:54
R32,40,Greg Rusedski[GBR] [yr|ev],d.,4,(8)Juan Carlos Ferrero[ESP] [yr|ev],6-1 6-4 6-4,1.75,20.3%,56.8%,88.1%,56.3%,1/2,5.7%,62.1%,66.7%,36.4%,5/10,1:36
R32,49,Guillermo Canas[ARG] [yr|ev],d.,7,(7)Yevgeny Kafelnikov[RUS] [yr|ev],3-6 6-1 6-3 7-6(2),1.18,7.8%,63.3%,71.6%,46.8%,9/13,7.3%,46.0%,82.5%,32.8%,7/14,2:35
R32,13,(10)Thomas Enqvist[SWE] [yr|ev],d.,149,(LL)Wayne Black[ZIM] [yr|ev],7-5 6-4 6-2,1.39,18.4%,52.9%,93.5%,43.9%,3/4,4.0%,52.5%,69.2%,46.8%,7/12,1:42
R32,85,Mikhail Youzhny[RUS] [yr|ev],d.,25,(20)Fabrice Santoro[FRA] [yr|ev],7-5 6-0 2-0 RET,1.61,6.5%,51.6%,81.3%,56.7%,0/0,1.6%,68.3%,55.8%,40.0%,2/7,1:12
R32,10,(3)Patrick Rafter[AUS] [yr|ev],d.,27,(27)Hicham Arazi[MAR] [yr|ev],7-6(3) 6-4 7-5,1.47,10.8%,74.2%,82.6%,66.7%,0/0,9.2%,59.2%,75.9%,57.5%,4/6,2:00
R32,5,(5)Lleyton Hewitt[AUS] [yr|ev],d.,82,Younes El Aynaoui[MAR] [yr|ev],7-5 5-7 6-4 7-6(4),1.35,8.7%,59.1%,80.0%,69.2%,1/2,7.5%,75.3%,70.9%,55.6%,3/5,2:50
R32,38,(24)Nicolas Escude[FRA] [yr|ev],d.,8,(9)Sebastien Grosjean[FRA] [yr|ev],5-7 6-4 6-3 6-4,1.01,4.9%,72.8%,69.5%,45.5%,15/17,5.6%,67.5%,68.2%,51.2%,2/6,2:50
R32,29,(19)Nicolas Kiefer[GER] [yr|ev],d.,92,Andrei Stoliarov[RUS] [yr|ev],7-6(5) 6-4 6-7(4) 6-3,1.09,11.4%,57.7%,72.1%,52.4%,4/8,10.6%,47.0%,79.0%,44.3%,8/14,3:15
R32,2,(2)Andre Agassi[USA] [yr|ev],d.,89,Nicolas Massu[CHI] [yr|ev],6-3 6-1 6-1,1.78,14.1%,64.8%,78.3%,60.0%,2/2,7.1%,53.6%,53.3%,46.2%,3/9,1:21
R64,6,(1)Pete Sampras[USA] [yr|ev],d.,265,(WC)Barry Cowan[GBR] [yr|ev],6-3 6-2 6-7(5) 4-6 6-3,1.56,18.8%,69.6%,81.3%,66.7%,3/5,10.5%,61.8%,73.4%,48.3%,14/19,2:51
R64,124,Sargis Sargsian[ARM] [yr|ev],d.,59,Tommy Robredo[ESP] [yr|ev],6-2 6-4 3-6 6-1,1.86,4.7%,64.0%,81.8%,74.2%,3/4,3.9%,61.2%,73.0%,42.5%,7/12,1:53
R64,41,(33)Jonas Bjorkman[SWE] [yr|ev],d.,48,Michael Chang[USA] [yr|ev],7-6(4) 7-6(1) 6-4,1.09,7.2%,62.4%,61.5%,48.9%,8/14,2.7%,57.5%,63.1%,39.6%,6/13,2:40
R64,15,(15)Roger Federer[SUI] [yr|ev],d.,53,Xavier Malisse[BEL] [yr|ev],6-3 7-5 3-6 4-6 6-3,0.76,5.8%,65.7%,66.4%,54.2%,22/26,6.6%,64.8%,75.9%,62.8%,3/8,2:29
R64,280,Magnus Larsson[SWE] [yr|ev],d.,97,Chris Woodruff[USA] [yr|ev],6-4 6-4 6-2,1.42,15.1%,69.8%,83.3%,50.0%,5/5,3.6%,69.0%,69.0%,46.2%,3/7,1:38
R64,34,(23)Todd Martin[USA] [yr|ev],d.,42,Jiri Novak[CZE] [yr|ev],6-7(3) 2-6 6-4 6-4 6-4,0.93,11.0%,69.0%,70.1%,47.9%,3/8,8.0%,72.5%,73.0%,47.4%,5/11,2:36
R64,28,(26)Sjeng Schalken[NED] [yr|ev],d.,157,(Q)Bob Bryan[USA] [yr|ev],6-4 3-6 6-3 6-4,1.45,13.1%,61.6%,90.2%,52.6%,2/3,10.3%,60.7%,69.0%,58.7%,5/8,2:00
R64,11,(6)Tim Henman[GBR] [yr|ev],d.,130,(WC)Martin Lee[GBR] [yr|ev],6-2 6-3 6-4,1.89,6.8%,60.3%,86.4%,62.1%,1/2,4.8%,63.1%,64.2%,41.9%,5/10,1:41
R64,3,(4)Marat Safin[RUS] [yr|ev],d.,154,(Q)Daniel Nestor[CAN] [yr|ev],7-6(4) 3-6 1-2 RET,0.84,14.5%,71.1%,62.7%,54.2%,3/7,2.7%,76.0%,68.4%,61.1%,1/3,1:27
R64,46,David Prinosil[GER] [yr|ev],d.,67,Davide Sanguinetti[ITA] [yr|ev],6-3 4-6 6-4 4-6 6-0,1.23,6.8%,63.9%,70.6%,60.4%,7/10,7.0%,48.6%,72.5%,46.6%,5/11,2:31
R64,98,Raemon Sluiter[NED] [yr|ev],d.,201,(Q)Todd Woodbridge[AUS] [yr|ev],6-4 7-6(3) 2-6 6-3,1.25,10.3%,62.4%,79.5%,40.9%,6/11,3.0%,54.5%,62.5%,48.3%,6/11,2:19
R64,12,(13)Arnaud Clement[FRA] [yr|ev],d.,99,German Puentes[ESP] [yr|ev],6-3 6-3 6-4,1.59,7.1%,65.9%,80.4%,58.6%,3/3,3.9%,64.7%,62.1%,47.2%,7/11,1:52
R64,33,Andy Roddick[USA] [yr|ev],d.,14,(11)Thomas Johansson[SWE] [yr|ev],7-6(1) 6-1 4-6 7-6(3),1.16,12.9%,65.7%,79.3%,56.3%,8/9,18.5%,56.9%,79.7%,50.0%,4/6,2:33
R64,125,(WC)Goran Ivanisevic[CRO] [yr|ev],d.,22,(21)Carlos Moya[ESP] [yr|ev],6-7(6) 6-3 6-4 6-4,1.31,28.1%,59.5%,87.5%,57.1%,3/4,9.5%,57.9%,72.6%,60.4%,4/8,1:59
R64,40,Greg Rusedski[GBR] [yr|ev],d.,76,Byron Black[ZIM] [yr|ev],6-1 6-3 6-4,2.48,21.9%,54.7%,94.3%,69.0%,1/1,1.2%,70.7%,62.1%,45.8%,5/10,1:23
R64,4,(8)Juan Carlos Ferrero[ESP] [yr|ev],d.,116,Jason Stoltenberg[AUS] [yr|ev],7-6(4) 4-6 6-3 6-7(3) 6-3,1.10,3.1%,62.9%,68.0%,57.6%,3/8,10.0%,58.1%,67.7%,50.7%,7/13,3:07
R64,7,(7)Yevgeny Kafelnikov[RUS] [yr|ev],d.,211,(WC)Arvind Parmar[GBR] [yr|ev],6-7(5) 6-3 6-3 6-1,1.26,7.9%,57.5%,75.3%,57.4%,8/9,10.8%,68.5%,64.5%,48.6%,5/12,2:00
R64,49,Guillermo Canas[ARG] [yr|ev],d.,1013,Kenneth Carlsen[DEN] [yr|ev],7-5 4-6 6-7(1) 7-6(4) 6-4,1.19,5.0%,64.8%,75.9%,61.9%,4/5,11.5%,60.0%,74.2%,52.5%,9/11,4:08
R64,149,(LL)Wayne Black[ZIM] [yr|ev],d.,87,Felix Mantilla[ESP] [yr|ev],6-1 6-2 7-6(5),1.52,6.7%,50.6%,68.9%,63.6%,7/10,2.2%,56.5%,69.2%,22.5%,4/11,2:06
R64,13,(10)Thomas Enqvist[SWE] [yr|ev],d.,179,(Q)Stephane Huet[FRA] [yr|ev],6-2 7-6(1) 6-1,1.69,19.7%,53.9%,75.6%,65.7%,2/3,8.0%,47.7%,66.7%,37.0%,5/11,1:31
R64,85,Mikhail Youzhny[RUS] [yr|ev],d.,69,Antony Dupuis[FRA] [yr|ev],7-6(7) 6-3 6-2,1.66,10.0%,56.7%,86.3%,64.1%,2/2,4.7%,57.5%,73.8%,44.4%,11/14,1:52
R64,25,(20)Fabrice Santoro[FRA] [yr|ev],d.,51,Max Mirnyi[BLR] [yr|ev],7-6(4) 6-1 6-4,1.38,2.2%,72.8%,73.1%,72.0%,5/6,14.8%,58.0%,76.5%,43.2%,4/8,1:46
R64,27,(27)Hicham Arazi[MAR] [yr|ev],d.,63,Olivier Rochus[BEL] [yr|ev],7-6(3) 7-6(3) 7-6(3),0.97,7.6%,62.1%,72.0%,50.0%,5/9,3.6%,64.9%,66.7%,61.5%,3/7,2:23
R64,10,(3)Patrick Rafter[AUS] [yr|ev],d.,102,Slava Dosedel[CZE] [yr|ev],7-5 4-6 6-4 6-1,1.30,3.6%,71.2%,74.7%,62.5%,2/4,0.9%,70.6%,72.7%,37.5%,5/10,2:30
R64,5,(5)Lleyton Hewitt[AUS] [yr|ev],d.,143,(Q)Taylor Dent[USA] [yr|ev],1-6 7-5 6-3 6-7(2) 6-3,1.09,4.7%,60.4%,67.8%,61.0%,5/9,11.2%,62.7%,74.3%,41.7%,10/15,3:06
R64,82,Younes El Aynaoui[MAR] [yr|ev],d.,37,Andreas Vinciguerra[SWE] [yr|ev],6-1 6-4 7-6(4),1.45,11.5%,74.0%,84.5%,44.0%,3/3,8.5%,57.3%,72.3%,48.6%,0/3,1:41
R64,38,(24)Nicolas Escude[FRA] [yr|ev],d.,284,(Q)Leander Paes[IND] [yr|ev],6-3 6-4 6-2,2.77,10.6%,68.2%,91.1%,71.4%,0/0,9.7%,54.8%,72.5%,40.5%,9/13,1:40
R64,8,(9)Sebastien Grosjean[FRA] [yr|ev],d.,54,Rainer Schuettler[GER] [yr|ev],7-5 6-2 7-6(6),1.17,8.5%,65.1%,75.4%,56.8%,6/7,2.9%,63.7%,67.7%,56.8%,5/9,2:02
R64,92,Andrei Stoliarov[RUS] [yr|ev],d.,72,Cedric Pioline[FRA] [yr|ev],3-6 6-7(3) 6-4 6-3 12-10,0.97,5.1%,56.4%,79.1%,49.4%,7/10,12.2%,59.4%,75.2%,55.0%,7/13,3:54
R64,29,(19)Nicolas Kiefer[GER] [yr|ev],d.,100,(WC)Kristian Pless[DEN] [yr|ev],7-6(1) 6-2 6-4,1.46,12.6%,63.1%,74.3%,65.9%,10/10,4.7%,62.6%,65.7%,45.0%,10/13,2:10
R64,89,Nicolas Massu[CHI] [yr|ev],d.,95,Fernando Meligeni[BRA] [yr|ev],6-4 2-6 7-6(2) 6-7(3) 6-3,0.93,5.5%,62.1%,69.0%,50.7%,8/12,10.5%,61.1%,73.7%,50.8%,8/13,4:11
R64,2,(2)Andre Agassi[USA] [yr|ev],d.,182,(WC)Jamie Delgado[GBR] [yr|ev],6-2 6-4 6-3,1.65,3.8%,67.9%,84.9%,56.0%,1/1,7.8%,48.1%,78.4%,42.5%,6/10,1:28
R128,6,(1)Pete Sampras[USA] [yr|ev],d.,56,Francisco Clavet[ESP] [yr|ev],6-4 7-6(5) 6-4,1.38,22.0%,67.0%,90.2%,53.3%,0/0,4.0%,58.6%,75.9%,61.0%,5/7,2:02
R128,265,(WC)Barry Cowan[GBR] [yr|ev],d.,383,(WC)Mark Hilton[GBR] [yr|ev],6-3 6-2 7-6(2),1.25,17.1%,63.8%,76.1%,44.7%,6/8,7.7%,54.9%,60.0%,51.2%,7/12,1:56
R128,124,Sargis Sargsian[ARM] [yr|ev],d.,81,Jose Acasuso[ARG] [yr|ev],6-3 6-1 6-4,1.70,7.8%,62.3%,87.5%,48.3%,0/1,6.1%,46.5%,63.0%,45.3%,17/23,1:37
R128,59,Tommy Robredo[ESP] [yr|ev],d.,30,(34)Harel Levy[ISR] [yr|ev],7-6(5) 6-5 RET,1.29,10.9%,73.4%,74.5%,58.8%,1/3,1.2%,67.9%,67.3%,50.0%,0/3,1:17
R128,41,(33)Jonas Bjorkman[SWE] [yr|ev],d.,70,Lars Burgsmuller[GER] [yr|ev],6-4 6-3 6-4,1.36,6.1%,69.5%,77.2%,48.0%,3/5,5.3%,65.3%,58.1%,54.5%,4/9,1:47
R128,48,Michael Chang[USA] [yr|ev],d.,94,Jiri Vanek[CZE] [yr|ev],6-2 6-2 6-7(4) 4-6 6-2,1.23,10.1%,59.0%,70.7%,59.6%,5/8,6.7%,51.7%,68.8%,47.2%,7/15,2:59
R128,53,Xavier Malisse[BEL] [yr|ev],d.,68,Jacobo Diaz[ESP] [yr|ev],6-2 6-3 6-3,2.22,14.7%,69.1%,89.4%,57.1%,2/2,3.3%,69.6%,59.4%,42.9%,8/13,1:21
R128,15,(15)Roger Federer[SUI] [yr|ev],d.,83,Christophe Rochus[BEL] [yr|ev],6-2 6-3 6-2,2.32,27.7%,76.9%,84.0%,60.0%,1/2,0.0%,48.6%,54.3%,45.9%,2/8,1:06
R128,97,Chris Woodruff[USA] [yr|ev],d.,16,(12)Jan Michael Gambill[USA] [yr|ev],6-4 3-6 6-7(4) 6-3 6-2,1.20,2.8%,84.6%,66.1%,54.5%,6/10,3.7%,89.0%,59.4%,38.1%,16/24,3:49
R128,280,Magnus Larsson[SWE] [yr|ev],d.,75,Marc Rosset[SUI] [yr|ev],6-4 3-6 6-7(0) 6-3 6-2,1.05,4.6%,63.8%,67.5%,53.2%,9/13,13.7%,50.4%,81.4%,39.1%,2/7,2:43
R128,42,Jiri Novak[CZE] [yr|ev],d.,58,Fernando Vicente[ESP] [yr|ev],6-1 6-4 6-3,1.71,5.8%,68.1%,76.6%,63.6%,0/1,2.8%,54.2%,64.1%,39.4%,2/8,1:11
R128,34,(23)Todd Martin[USA] [yr|ev],d.,117,(LL)Paradorn Srichaphan[THA] [yr|ev],6-3 6-4 6-7(4) 6-3,1.39,10.9%,69.7%,83.1%,52.8%,3/4,7.6%,65.5%,67.9%,56.1%,8/12,2:20
R128,28,(26)Sjeng Schalken[NED] [yr|ev],d.,84,Stefan Koubek[AUT] [yr|ev],6-4 3-6 6-4 6-7(2) 7-5,1.04,5.0%,66.0%,75.2%,40.7%,9/15,1.1%,67.0%,68.6%,48.3%,11/19,3:06
R128,157,(Q)Bob Bryan[USA] [yr|ev],d.,44,Bohdan Ulihrach[CZE] [yr|ev],6-3 6-4 6-1,1.36,16.7%,52.2%,80.9%,46.5%,5/6,4.3%,62.4%,58.6%,40.0%,5/11,1:26
R128,130,(WC)Martin Lee[GBR] [yr|ev],d.,74,Gianluca Pozzi[ITA] [yr|ev],6-4 6-3 6-1,1.40,5.8%,53.5%,80.4%,45.0%,3/5,3.7%,40.7%,57.6%,43.8%,9/16,1:41
R128,11,(6)Tim Henman[GBR] [yr|ev],d.,272,(Q)Artem Derepasko[RUS] [yr|ev],6-1 6-1 6-1,1.85,12.9%,65.7%,76.1%,50.0%,2/3,3.1%,71.9%,45.7%,22.2%,4/12,1:23
R128,3,(4)Marat Safin[RUS] [yr|ev],d.,164,(Q)Julian Knowle[AUT] [yr|ev],6-2 7-5 5-7 6-3,1.15,6.7%,59.0%,75.9%,43.6%,6/9,5.3%,58.0%,69.7%,40.0%,8/14,2:39
R128,154,(Q)Daniel Nestor[CAN] [yr|ev],d.,60,Galo Blanco[ESP] [yr|ev],6-2 6-3 6-2,3.72,16.4%,65.6%,92.5%,76.2%,0/0,4.9%,56.1%,54.3%,47.2%,9/14,1:15
R128,46,David Prinosil[GER] [yr|ev],d.,64,Hyung Taik Lee[KOR] [yr|ev],6-7(5) 6-2 6-4 6-4,1.12,5.1%,52.6%,76.4%,47.7%,5/8,5.9%,61.0%,62.5%,52.2%,2/9,2:17
R128,67,Davide Sanguinetti[ITA] [yr|ev],d.,23,(25)Albert Portas[ESP] [yr|ev],6-3 3-6 6-3 6-7(5) 7-5,1.04,12.7%,48.1%,87.4%,41.5%,10/14,4.9%,58.9%,76.0%,41.8%,5/11,3:11
R128,98,Raemon Sluiter[NED] [yr|ev],d.,20,(22)Dominik Hrbaty[SVK] [yr|ev],6-2 5-7 6-4 6-2,1.34,8.0%,52.7%,76.3%,54.7%,7/10,5.5%,64.8%,59.0%,46.7%,9/16,2:20
R128,201,(Q)Todd Woodbridge[AUS] [yr|ev],d.,259,(Q)Scott Draper[AUS] [yr|ev],5-7 6-3 3-6 7-5 6-3,1.09,7.2%,65.6%,74.6%,45.2%,11/14,12.5%,52.3%,79.3%,41.7%,14/18,3:25
R128,99,German Puentes[ESP] [yr|ev],d.,104,Mariano Puerta[ARG] [yr|ev],6-3 7-6(2) 6-4,1.27,9.0%,72.0%,80.6%,42.9%,5/5,4.9%,59.8%,70.5%,48.8%,8/11,1:46
R128,12,(13)Arnaud Clement[FRA] [yr|ev],d.,96,Jens Knippschild[GER] [yr|ev],7-6(5) 5-7 6-1 6-3,1.13,7.7%,66.2%,71.3%,43.8%,11/14,12.4%,60.6%,62.7%,48.1%,8/14,2:38
R128,14,(11)Thomas Johansson[SWE] [yr|ev],d.,65,Andrew Ilie[AUS] [yr|ev],6-4 4-6 6-7(5) 7-6(5) 6-2,1.09,11.0%,50.8%,83.7%,52.8%,12/14,10.4%,53.6%,82.7%,45.9%,14/18,3:28
R128,33,Andy Roddick[USA] [yr|ev],d.,137,(Q)Ivo Heuberger[SUI] [yr|ev],6-4 6-4 7-6(0),1.45,3.9%,80.4%,76.8%,55.0%,6/7,4.1%,82.7%,64.2%,41.2%,3/6,1:43
R128,125,(WC)Goran Ivanisevic[CRO] [yr|ev],d.,197,(Q)Fredrik Jonsson[SWE] [yr|ev],6-4 6-4 6-4,2.47,31.0%,62.0%,90.9%,74.1%,0/0,13.1%,57.0%,77.0%,41.3%,9/12,1:37
R128,22,(21)Carlos Moya[ESP] [yr|ev],d.,133,(Q)Neville Godwin[RSA] [yr|ev],2-6 6-7(4) 6-3 6-4 6-4,0.90,8.0%,57.5%,71.0%,51.4%,13/17,6.2%,53.8%,80.8%,49.3%,10/15,3:24
R128,76,Byron Black[ZIM] [yr|ev],d.,36,(31)Alberto Martin[ESP] [yr|ev],6-1 6-1 6-0,3.00,8.0%,70.0%,77.1%,86.7%,0/0,1.5%,67.7%,45.5%,28.6%,7/15,1:00
R128,40,Greg Rusedski[GBR] [yr|ev],d.,43,Andrei Pavel[ROU] [yr|ev],7-6(2) 6-7(5) 7-6(1) 6-2,1.16,15.0%,60.0%,85.7%,55.4%,3/4,5.4%,76.9%,75.0%,50.0%,5/8,2:36
R128,116,Jason Stoltenberg[AUS] [yr|ev],d.,66,Julien Boutter[FRA] [yr|ev],6-3 6-4 3-6 6-2,1.39,6.8%,56.8%,70.0%,60.5%,1/6,4.7%,53.5%,63.2%,40.7%,12/20,2:14
R128,4,(8)Juan Carlos Ferrero[ESP] [yr|ev],d.,522,(Q)Luke Milligan[GBR] [yr|ev],6-0 6-2 6-2,1.80,6.2%,72.3%,74.5%,50.0%,2/3,2.3%,67.4%,51.7%,21.4%,6/14,1:24
R128,7,(7)Yevgeny Kafelnikov[RUS] [yr|ev],d.,160,(Q)Yong Il Yoon[KOR] [yr|ev],6-4 6-2 6-4,1.51,8.1%,55.4%,85.4%,57.6%,1/2,5.7%,51.1%,71.1%,46.5%,4/9,1:21
R128,211,(WC)Arvind Parmar[GBR] [yr|ev],d.,115,(LL)Andre Sa[BRA] [yr|ev],7-6(3) 6-7(5) 6-4 4-6 8-6,1.10,8.4%,60.0%,75.4%,43.4%,5/11,5.3%,56.5%,63.6%,52.7%,13/20,4:11
R128,1013,Kenneth Carlsen[DEN] [yr|ev],d.,62,Juan Balcells[ESP] [yr|ev],7-5 7-6(4) 7-6(8),1.29,14.5%,65.0%,84.2%,61.0%,5/5,7.3%,69.1%,67.1%,73.7%,6/7,2:24
R128,49,Guillermo Canas[ARG] [yr|ev],d.,39,(32)Gaston Gaudio[ARG] [yr|ev],1-6 6-1 3-6 6-2 7-5,1.12,12.7%,58.7%,78.4%,50.0%,7/10,3.3%,66.7%,67.6%,52.9%,14/19,2:37
R128,149,(LL)Wayne Black[ZIM] [yr|ev],d.,21,(17)Tommy Haas[GER] [yr|ev],6-4 5-7 6-1 3-0 RET,1.45,6.7%,49.4%,68.2%,62.2%,4/8,3.1%,53.5%,67.6%,28.8%,10/18,2:16
R128,87,Felix Mantilla[ESP] [yr|ev],d.,121,(Q)Michael Llodra[FRA] [yr|ev],6-4 6-2 6-7(5) 3-6 2-1 RET,0.96,5.1%,54.3%,72.0%,54.0%,7/10,9.9%,57.0%,73.9%,53.8%,4/9,2:37
R128,179,(Q)Stephane Huet[FRA] [yr|ev],d.,91,Markus Hipfl[AUT] [yr|ev],3-6 3-6 6-4 6-4 6-3,0.97,8.9%,55.4%,75.9%,50.0%,8/11,11.6%,56.5%,74.7%,53.1%,5/9,3:11
R128,13,(10)Thomas Enqvist[SWE] [yr|ev],d.,,Martin Damm Sr[CZE] [yr|ev],6-1 6-3 7-5,1.38,16.0%,40.7%,81.8%,58.3%,0/1,12.2%,57.8%,63.5%,44.7%,5/11,1:39
R128,85,Mikhail Youzhny[RUS] [yr|ev],d.,31,(16)Vladimir Voltchkov[BLR] [yr|ev],6-3 6-7(9) 7-6(8) 7-5,1.14,9.8%,55.6%,80.0%,42.6%,13/19,9.2%,57.5%,64.8%,49.2%,9/17,2:58
R128,69,Antony Dupuis[FRA] [yr|ev],d.,111,(Q)Cecil Mamiit[PHI] [yr|ev],6-4 5-7 6-7(2) 6-3 6-1,1.19,13.7%,51.6%,73.5%,59.0%,12/16,6.9%,56.6%,67.7%,50.0%,15/23,3:31
R128,51,Max Mirnyi[BLR] [yr|ev],d.,45,Wayne Arthurs[AUS] [yr|ev],7-5 6-2 6-4,1.63,15.0%,71.3%,80.7%,65.2%,0/0,15.3%,60.0%,84.3%,26.5%,4/8,1:33
