Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
Q,Carlos Taberner,ESP,1,292,76.2%,4.5%,0,0.0%,6,3.8%,71.2%,72.1%,33.3%,60.9%,13,61.5%,28.7%,5,20.0%,45.9%,0.73,3:31
,Florian Mayer,GER,1,169,69.2%,0.0%,4,5.5%,2,2.7%,63.0%,67.4%,51.9%,61.6%,6,33.3%,28.1%,9,0.0%,42.6%,0.73,1:51
,Dudi Sela,ISR,1,205,57.1%,14.3%,2,1.9%,4,3.7%,50.9%,61.8%,37.7%,50.0%,11,45.5%,36.1%,7,28.6%,43.4%,0.72,2:12
22,Philipp Kohlschreiber,GER,1,217,83.3%,5.3%,4,3.6%,3,2.7%,59.8%,77.6%,44.4%,64.3%,8,62.5%,25.7%,3,33.3%,45.6%,0.72,2:39
Q,Thomaz Bellucci,BRA,1,192,62.5%,6.3%,2,2.1%,3,3.2%,58.5%,60.0%,48.7%,55.3%,9,33.3%,31.6%,7,14.3%,43.2%,0.71,2:11
,Mirza Basic,BIH,1,251,75.0%,0.0%,6,4.7%,3,2.3%,58.1%,64.0%,57.4%,61.2%,10,50.0%,27.0%,3,0.0%,44.6%,0.70,2:24
,John Millman,AUS,1,184,60.0%,13.3%,2,2.0%,3,3.0%,62.6%,61.3%,43.2%,54.5%,12,50.0%,31.8%,4,50.0%,44.0%,0.70,2:03
,Aljaz Bedene,SLO,1,173,46.2%,21.4%,1,1.3%,3,3.8%,42.5%,55.9%,39.1%,46.3%,13,46.2%,37.6%,7,42.9%,41.6%,0.70,2:10
28,Feliciano Lopez,ESP,1,178,38.5%,23.1%,7,7.4%,7,7.4%,49.5%,59.6%,33.3%,46.3%,15,46.7%,37.3%,11,27.3%,42.1%,0.70,1:54
25,Adrian Mannarino,FRA,1,181,71.4%,0.0%,3,3.5%,5,5.8%,60.5%,75.0%,41.2%,61.6%,7,42.9%,26.3%,9,0.0%,43.1%,0.69,2:03
Q,Ilya Ivashka,BLR,1,155,33.3%,15.4%,0,0.0%,8,10.4%,53.2%,63.4%,22.2%,44.2%,14,42.9%,38.5%,6,33.3%,41.3%,0.69,1:44
,Ryan Harrison,USA,1,173,42.9%,21.4%,2,2.6%,5,6.4%,48.7%,55.3%,37.5%,46.2%,9,11.1%,36.8%,9,33.3%,41.0%,0.68,1:54
,Pablo Andujar,ESP,1,173,33.3%,15.4%,1,1.1%,2,2.2%,64.1%,47.5%,42.4%,45.7%,12,33.3%,37.0%,5,40.0%,41.6%,0.68,1:58
Q,Rogerio Dutra Silva,BRA,1,186,57.1%,20.0%,4,4.0%,5,5.0%,70.3%,59.2%,33.3%,51.5%,11,45.5%,32.9%,7,42.9%,43.0%,0.68,2:05
,Maxime Janvier,FRA,1,196,80.0%,0.0%,1,1.0%,1,1.0%,48.0%,72.9%,50.0%,61.0%,9,66.7%,26.0%,10,0.0%,43.9%,0.67,2:19
,Elliot Benchetrit,MAR,1,202,40.0%,18.8%,1,0.9%,5,4.6%,50.0%,55.6%,38.9%,47.2%,16,43.8%,35.1%,11,27.3%,41.6%,0.67,2:10
,Mikhail Kukushkin,KAZ,1,180,57.1%,13.3%,3,2.9%,2,1.9%,52.9%,60.0%,46.9%,53.8%,18,66.7%,30.3%,4,50.0%,43.9%,0.66,2:07
,Tennys Sandgren,USA,1,214,70.6%,5.9%,7,6.1%,7,6.1%,58.3%,74.6%,33.3%,57.4%,8,37.5%,28.3%,4,25.0%,43.9%,0.66,2:11
Q,Denis Kudla,USA,1,176,53.8%,7.7%,1,1.1%,4,4.4%,53.8%,59.2%,40.5%,50.5%,8,25.0%,31.8%,10,10.0%,41.5%,0.64,1:51
,James Duckworth,AUS,1,212,81.3%,5.9%,12,10.0%,4,3.3%,61.7%,67.6%,47.8%,60.0%,12,75.0%,23.9%,1,100.0%,44.3%,0.60,2:13
,Alex De Minaur,AUS,1,159,53.8%,7.1%,3,3.6%,4,4.8%,56.6%,59.6%,44.4%,53.0%,9,33.3%,27.6%,5,20.0%,40.9%,0.59,1:56
,Jiri Vesely,CZE,1,151,58.3%,0.0%,0,0.0%,2,2.7%,58.1%,55.8%,48.4%,52.7%,8,37.5%,27.3%,6,0.0%,39.7%,0.58,1:32
LL,Oscar Otte,GER,1,197,72.2%,5.6%,4,3.8%,5,4.7%,53.8%,77.2%,42.9%,61.3%,12,58.3%,22.0%,2,50.0%,43.1%,0.57,1:58
,Daniil Medvedev,RUS,1,165,61.5%,7.1%,4,4.5%,6,6.7%,48.3%,58.1%,50.0%,53.9%,9,44.4%,26.3%,4,25.0%,41.2%,0.57,1:39
,Andreas Haider Maurer,AUT,1,173,66.7%,13.3%,4,4.4%,6,6.7%,51.1%,69.6%,40.9%,55.6%,10,50.0%,25.3%,3,66.7%,41.0%,0.57,1:53
LL,Mohamed Safwat,EGY,1,171,71.4%,6.7%,6,7.1%,4,4.7%,65.9%,66.1%,44.8%,58.8%,9,55.6%,23.3%,3,33.3%,40.9%,0.56,2:02
,Joao Sousa,POR,1,166,69.2%,0.0%,2,2.2%,5,5.6%,68.9%,59.7%,53.6%,57.8%,8,50.0%,23.7%,3,0.0%,42.2%,0.56,1:50
,Evgeny Donskoy,RUS,1,141,27.3%,9.1%,3,3.9%,3,3.9%,57.1%,47.7%,36.4%,42.9%,16,50.0%,28.1%,5,20.0%,36.2%,0.49,1:20
,Paolo Lorenzi,ITA,1,157,50.0%,7.7%,0,0.0%,4,4.5%,52.8%,57.4%,40.5%,49.4%,15,60.0%,23.5%,3,33.3%,38.2%,0.47,1:42
,Andreas Seppi,ITA,1,133,27.3%,9.1%,1,1.4%,7,9.6%,60.3%,47.7%,24.1%,38.4%,16,50.0%,28.3%,1,100.0%,33.8%,0.46,1:26
,Peter Gojowczyk,GER,1,63,25.0%,0.0%,3,9.4%,1,3.1%,53.1%,41.2%,33.3%,37.5%,7,57.1%,29.0%,1,0.0%,33.3%,0.46,0:41
,Calvin Hemery,FRA,1,133,45.5%,0.0%,5,7.5%,10,14.9%,53.7%,58.3%,29.0%,44.8%,11,45.5%,24.2%,1,0.0%,34.6%,0.44,1:27
,Noah Rubin,USA,1,217,93.8%,0.0%,5,4.1%,5,4.1%,72.7%,67.0%,69.7%,67.8%,11,90.9%,13.5%,2,0.0%,43.8%,0.42,2:18
,Ricardas Berankis,LTU,1,119,36.4%,0.0%,2,3.0%,2,3.0%,65.7%,54.5%,26.1%,44.8%,12,41.7%,15.4%,0,-,31.9%,0.28,1:09
,All Main Draw Players,,127.0,,76.6%,23.4%,,6.0%,,3.5%,61.0%,70.1%,50.1%,62.3%,,59.3%,37.7%,,40.7%,50.0%,1.00,
