Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,1,(1)Rafael Nadal[ESP] [yr|ev],d.,32,(27)Richard Gasquet[FRA] [yr|ev],6-3 6-2 6-2,2.40,4.8%,61.9%,84.6%,70.8%,1/2,9.2%,55.2%,58.3%,41.0%,3/9,1:58,1
R32,70,Maximilian Marterer[GER] [yr|ev],d.,136,(LL)Jurgen Zopp[EST] [yr|ev],6-2 6-1 6-4,1.83,5.6%,54.2%,82.1%,66.7%,0/0,1.4%,66.7%,54.2%,54.2%,2/7,1:39,45
R32,12,(11)Diego Schwartzman[ARG] [yr|ev],d.,40,Borna Coric[CRO] [yr|ev],7-5 6-3 6-3,1.31,8.2%,61.9%,70.0%,56.8%,3/5,3.6%,62.2%,66.7%,33.3%,10/16,2:31,8
R32,7,(6)Kevin Anderson[RSA] [yr|ev],d.,64,Mischa Zverev[GER] [yr|ev],6-1 6-7(3) 6-3 7-6(4),1.66,15.1%,65.5%,84.6%,68.3%,2/2,3.3%,59.3%,75.3%,50.0%,7/10,2:47,5
R32,4,(3)Marin Cilic[CRO] [yr|ev],d.,46,Steve Johnson[USA] [yr|ev],6-3 6-2 6-4,2.51,13.4%,61.2%,87.8%,76.9%,0/0,2.5%,57.5%,60.9%,55.9%,7/11,1:34,3
R32,18,(18)Fabio Fognini[ITA] [yr|ev],d.,17,(16)Kyle Edmund[GBR] [yr|ev],6-3 4-6 3-6 6-4 6-4,1.02,5.0%,64.5%,70.3%,44.0%,5/11,1.4%,58.7%,70.2%,45.8%,10/17,3:34,9
R32,10,(9)John Isner[USA] [yr|ev],d.,87,Pierre Hugues Herbert[FRA] [yr|ev],7-6(1) 6-4 7-6(4),1.67,17.2%,73.7%,83.6%,65.4%,1/1,8.9%,68.5%,71.8%,48.7%,6/7,2:23,8
R32,6,(5)Juan Martin del Potro[ARG] [yr|ev],d.,36,(31)Albert Ramos[ESP] [yr|ev],7-5 6-4 6-1,1.37,9.0%,67.4%,76.7%,48.3%,3/5,9.4%,60.0%,70.6%,32.4%,5/11,2:18,3
R32,9,(8)David Goffin[BEL] [yr|ev],d.,37,(32)Gael Monfils[FRA] [yr|ev],6-7(6) 6-3 4-6 7-5 6-3,1.10,2.3%,57.1%,62.4%,52.6%,12/20,3.5%,66.3%,58.8%,44.8%,8/19,3:58,7
R32,72,Marco Cecchinato[ITA] [yr|ev],d.,11,(10)Pablo Carreno Busta[ESP] [yr|ev],2-6 7-6(5) 6-3 6-1,1.17,3.5%,69.9%,72.2%,52.9%,4/8,2.9%,66.3%,72.5%,37.1%,2/8,2:19,16
R32,22,(20)Novak Djokovic[SRB] [yr|ev],d.,13,(13)Roberto Bautista Agut[ESP] [yr|ev],6-4 6-7(6) 7-6(4) 6-2,1.23,7.8%,63.3%,69.1%,55.3%,3/8,2.0%,59.2%,66.7%,40.3%,10/18,3:48,1
R32,35,(30)Fernando Verdasco[ESP] [yr|ev],d.,5,(4)Grigor Dimitrov[BUL] [yr|ev],7-6(4) 6-2 6-4,1.13,1.9%,70.1%,69.3%,43.8%,7/10,7.1%,69.7%,63.8%,40.0%,4/10,2:21,7
R32,8,(7)Dominic Thiem[AUT] [yr|ev],d.,96,Matteo Berrettini[ITA] [yr|ev],6-3 6-7(5) 6-3 6-2,1.20,5.5%,65.6%,72.6%,56.8%,5/7,8.4%,64.5%,68.1%,47.4%,7/13,2:37,3
R32,21,(19)Kei Nishikori[JPN] [yr|ev],d.,65,Gilles Simon[FRA] [yr|ev],6-3 6-1 6-3,1.77,3.5%,69.8%,76.7%,65.4%,6/6,1.3%,55.3%,59.5%,44.1%,7/12,2:01,4
R32,38,Karen Khachanov[RUS] [yr|ev],d.,16,(15)Lucas Pouille[FRA] [yr|ev],6-3 7-5 6-3,1.46,5.5%,60.4%,78.2%,55.6%,3/4,5.2%,49.1%,59.6%,50.8%,11/16,2:24,8
R32,3,(2)Alexander Zverev[GER] [yr|ev],d.,29,(26)Damir Dzumhur[BIH] [yr|ev],6-2 3-6 4-6 7-6(3) 7-5,1.00,4.6%,65.3%,60.2%,51.7%,11/19,0.6%,63.0%,60.8%,50.9%,9/18,3:54,2
R64,1,(1)Rafael Nadal[ESP] [yr|ev],d.,78,Guido Pella[ARG] [yr|ev],6-2 6-1 6-1,2.24,6.7%,56.7%,85.3%,65.4%,4/4,8.7%,54.3%,66.0%,26.2%,13/20,2:03,1
R64,32,(27)Richard Gasquet[FRA] [yr|ev],d.,63,Malek Jaziri[TUN] [yr|ev],6-2 3-6 6-3 6-0,1.63,5.6%,68.5%,78.7%,57.1%,2/3,3.1%,43.9%,58.1%,50.9%,6/12,2:26,7
R64,70,Maximilian Marterer[GER] [yr|ev],d.,25,(24)Denis Shapovalov[CAN] [yr|ev],5-7 7-6(4) 7-5 6-4,1.19,2.1%,65.7%,76.1%,60.4%,8/11,4.2%,52.8%,77.6%,51.5%,9/13,3:11,45
R64,136,(LL)Jurgen Zopp[EST] [yr|ev],d.,110,(LL)Ruben Bemelmans[BEL] [yr|ev],4-6 4-6 6-3 6-4 6-4,1.05,3.0%,57.2%,74.7%,40.8%,12/18,4.5%,62.2%,66.0%,45.8%,8/15,3:35,71
R64,12,(11)Diego Schwartzman[ARG] [yr|ev],d.,185,(Q)Adam Pavlasek[CZE] [yr|ev],6-1 6-3 6-1,2.27,0.0%,62.7%,85.7%,60.0%,1/1,2.9%,60.0%,59.5%,25.0%,7/13,1:27,8
R64,40,Borna Coric[CRO] [yr|ev],d.,115,Thomas Fabbiano[ITA] [yr|ev],4-6 6-2 6-1 6-1,1.83,14.5%,65.1%,77.8%,58.6%,1/4,1.0%,66.3%,44.9%,51.4%,7/16,2:14,12
R64,64,Mischa Zverev[GER] [yr|ev],d.,127,(LL)Sergiy Stakhovsky[UKR] [yr|ev],6-3 6-7(0) 7-6(2) 6-1,1.33,6.3%,48.4%,83.9%,59.1%,4/5,7.1%,54.3%,75.0%,45.3%,12/17,3:12,25
R64,7,(6)Kevin Anderson[RSA] [yr|ev],d.,75,Pablo Cuevas[URU] [yr|ev],6-3 3-6 7-6(5) 6-4,1.19,18.6%,61.1%,85.5%,59.1%,2/3,10.1%,54.6%,76.9%,63.0%,7/9,2:44,5
R64,4,(3)Marin Cilic[CRO] [yr|ev],d.,188,(Q)Hubert Hurkacz[POL] [yr|ev],6-2 6-2 6-7(3) 7-5,1.27,7.1%,57.1%,76.4%,57.4%,6/7,7.2%,61.2%,68.2%,46.3%,20/26,2:50,3
R64,46,Steve Johnson[USA] [yr|ev],d.,71,Jan Lennard Struff[GER] [yr|ev],4-6 7-6(5) 6-2 6-2,1.19,6.8%,65.3%,76.6%,43.9%,4/7,14.0%,53.5%,67.2%,49.1%,6/12,2:28,21
R64,18,(18)Fabio Fognini[ITA] [yr|ev],d.,122,(Q)Elias Ymer[SWE] [yr|ev],6-4 6-1 6-2,1.34,1.1%,65.2%,71.7%,50.0%,6/7,3.9%,51.9%,65.0%,37.8%,3/9,1:57,9
R64,17,(16)Kyle Edmund[GBR] [yr|ev],d.,45,Marton Fucsovics[HUN] [yr|ev],6-0 1-6 6-2 6-3,1.28,2.2%,44.9%,82.5%,55.1%,4/6,7.7%,50.5%,63.0%,53.3%,5/11,2:16,14
R64,10,(9)John Isner[USA] [yr|ev],d.,103,Horacio Zeballos[ARG] [yr|ev],6-7(8) 7-6(4) 7-6(2) 6-2,1.49,30.4%,68.0%,89.4%,72.5%,0/0,11.9%,66.4%,83.1%,62.2%,5/7,2:49,8
R64,87,Pierre Hugues Herbert[FRA] [yr|ev],d.,86,Jeremy Chardy[FRA] [yr|ev],2-6 6-3 6-2 3-6 9-7,1.10,6.7%,70.7%,73.6%,45.5%,5/9,3.8%,64.3%,68.3%,50.0%,9/14,3:26,36
R64,36,(31)Albert Ramos[ESP] [yr|ev],d.,157,(Q)Casper Ruud[NOR] [yr|ev],6-4 6-2 6-4,1.51,1.3%,73.4%,77.6%,47.6%,3/5,1.0%,64.0%,57.8%,47.2%,5/11,2:07,17
R64,6,(5)Juan Martin del Potro[ARG] [yr|ev],d.,62,Julien Benneteau[FRA] [yr|ev],6-4 6-3 6-2,1.70,14.1%,62.8%,81.6%,58.6%,1/2,9.9%,63.0%,62.7%,40.0%,7/12,1:55,3
R64,9,(8)David Goffin[BEL] [yr|ev],d.,141,Corentin Moutet[FRA] [yr|ev],7-5 6-0 6-1,1.60,2.7%,53.3%,82.5%,48.6%,1/2,0.0%,78.1%,46.3%,47.8%,5/13,2:04,7
R64,37,(32)Gael Monfils[FRA] [yr|ev],d.,117,(Q)Martin Klizan[SVK] [yr|ev],6-2 6-4 6-4,1.33,5.7%,64.4%,69.6%,58.1%,4/6,3.5%,60.0%,58.8%,47.1%,4/10,1:55,6
R64,72,Marco Cecchinato[ITA] [yr|ev],d.,190,(LL)Marco Trungelliti[ARG] [yr|ev],6-1 7-6(1) 6-1,1.62,3.4%,73.6%,73.4%,47.8%,3/6,1.9%,60.6%,52.4%,36.6%,13/20,1:58,16
R64,11,(10)Pablo Carreno Busta[ESP] [yr|ev],d.,69,Federico Delbonis[ARG] [yr|ev],7-6(0) 7-6(2) 3-6 6-4,1.16,4.0%,70.9%,75.7%,52.3%,19/21,5.8%,59.4%,72.8%,50.8%,14/16,3:17,10
R64,13,(13)Roberto Bautista Agut[ESP] [yr|ev],d.,315,(Q)Santiago Giraldo[COL] [yr|ev],6-4 7-5 6-3,1.34,3.4%,50.6%,79.5%,55.8%,3/5,1.9%,66.4%,62.0%,47.2%,6/12,2:07,9
R64,22,(20)Novak Djokovic[SRB] [yr|ev],d.,155,(Q)Jaume Munar[ESP] [yr|ev],7-6(1) 6-4 6-4,1.32,3.0%,69.7%,71.0%,60.0%,4/7,3.2%,61.7%,65.5%,44.4%,2/7,2:18,1
R64,35,(30)Fernando Verdasco[ESP] [yr|ev],d.,108,(Q)Guido Andreozzi[ARG] [yr|ev],6-3 6-2 6-2,1.42,5.4%,71.7%,71.2%,50.0%,6/7,0.0%,46.9%,60.5%,41.9%,8/14,2:01,7
R64,5,(4)Grigor Dimitrov[BUL] [yr|ev],d.,57,Jared Donaldson[USA] [yr|ev],6-7(2) 6-4 4-6 6-4 10-8,1.10,10.3%,59.4%,77.6%,55.2%,3/7,4.4%,51.4%,73.1%,56.8%,7/13,4:19,3
R64,8,(7)Dominic Thiem[AUT] [yr|ev],d.,39,Stefanos Tsitsipas[GRE] [yr|ev],6-2 2-6 6-4 6-4,1.38,4.9%,61.2%,76.2%,57.5%,5/8,4.7%,58.6%,64.0%,47.2%,8/13,2:40,3
R64,96,Matteo Berrettini[ITA] [yr|ev],d.,160,(Q)Ernests Gulbis[LAT] [yr|ev],6-2 3-6 6-4 6-3,1.29,6.3%,61.6%,65.2%,72.1%,2/4,6.8%,49.2%,70.7%,46.7%,7/12,2:45,6
R64,21,(19)Kei Nishikori[JPN] [yr|ev],d.,51,Benoit Paire[FRA] [yr|ev],6-3 2-6 4-6 6-2 6-3,1.10,0.7%,62.2%,75.3%,42.6%,7/12,10.8%,44.6%,77.6%,44.4%,6/13,2:59,4
R64,65,Gilles Simon[FRA] [yr|ev],d.,15,(12)Sam Querrey[USA] [yr|ev],1-6 7-6(3) 6-4 6-1,1.21,8.7%,56.3%,77.6%,53.3%,2/5,9.7%,46.0%,76.9%,45.9%,2/7,2:32,6
R64,16,(15)Lucas Pouille[FRA] [yr|ev],d.,85,Cameron Norrie[GBR] [yr|ev],6-2 6-4 5-7 7-6(3),1.29,8.3%,53.3%,73.4%,58.9%,6/10,4.3%,61.9%,62.8%,47.2%,11/17,2:43,10
R64,38,Karen Khachanov[RUS] [yr|ev],d.,67,Guillermo Garcia Lopez[ESP] [yr|ev],6-2 7-6(7) 6-7(0) 6-3,1.19,9.2%,56.3%,76.3%,48.4%,5/9,0.0%,59.6%,60.5%,52.7%,5/13,3:12,8
R64,29,(26)Damir Dzumhur[BIH] [yr|ev],d.,97,Radu Albot[MDA] [yr|ev],6-3 6-3 5-7 1-6 7-5,1.02,1.9%,65.8%,60.4%,47.3%,4/14,0.0%,64.5%,54.2%,55.9%,7/17,3:47,23
R64,3,(2)Alexander Zverev[GER] [yr|ev],d.,60,Dusan Lajovic[SRB] [yr|ev],2-6 7-5 4-6 6-1 6-2,1.20,6.7%,57.0%,77.9%,46.6%,5/10,0.0%,57.4%,67.7%,43.5%,16/23,3:24,2
R128,1,(1)Rafael Nadal[ESP] [yr|ev],d.,129,(LL)Simone Bolelli[ITA] [yr|ev],6-4 6-3 7-6(9),1.31,1.8%,57.8%,74.6%,58.7%,5/7,1.9%,76.6%,56.1%,64.0%,6/10,2:57,1
R128,78,Guido Pella[ARG] [yr|ev],d.,49,Joao Sousa[POR] [yr|ev],6-2 6-3 6-4,1.78,13.2%,68.4%,80.8%,66.7%,3/3,2.2%,68.9%,59.7%,53.6%,4/8,1:50,20
R128,63,Malek Jaziri[TUN] [yr|ev],d.,98,Mikhail Youzhny[RUS] [yr|ev],2-6 6-2 6-2 3-6 6-2,1.04,3.2%,46.2%,72.2%,46.4%,13/18,3.5%,51.8%,58.9%,54.4%,13/20,3:33,42
R128,32,(27)Richard Gasquet[FRA] [yr|ev],d.,50,Andreas Seppi[ITA] [yr|ev],6-0 6-2 6-2,2.18,11.7%,63.3%,84.2%,50.0%,0/1,1.4%,60.3%,47.7%,24.1%,8/16,1:26,7
R128,25,(24)Denis Shapovalov[CAN] [yr|ev],d.,59,John Millman[AUS] [yr|ev],7-5 6-4 6-2,1.43,4.7%,54.1%,76.1%,59.0%,2/4,2.0%,62.6%,61.3%,43.2%,6/12,2:03,10
R128,70,Maximilian Marterer[GER] [yr|ev],d.,56,Ryan Harrison[USA] [yr|ev],6-1 6-3 7-5,1.46,6.3%,55.8%,71.7%,52.4%,6/9,2.6%,48.7%,55.3%,37.5%,1/9,1:54,45
R128,110,(LL)Ruben Bemelmans[BEL] [yr|ev],d.,93,Yuki Bhambri[IND] [yr|ev],6-4 6-4 6-1,1.29,3.9%,59.2%,65.6%,45.2%,4/8,0.0%,60.0%,49.2%,38.1%,10/18,2:10,84
R128,136,(LL)Jurgen Zopp[EST] [yr|ev],d.,14,(14)Jack Sock[USA] [yr|ev],6-7(4) 6-2 4-6 7-6(5) 6-3,1.22,9.4%,65.1%,77.3%,48.1%,4/8,6.3%,66.3%,63.8%,52.5%,13/19,3:45,71
R128,12,(11)Diego Schwartzman[ARG] [yr|ev],d.,130,Calvin Hemery[FRA] [yr|ev],6-1 6-3 6-1,2.28,1.5%,74.2%,85.7%,47.1%,1/1,7.5%,53.7%,58.3%,29.0%,5/11,1:27,8
R128,185,(Q)Adam Pavlasek[CZE] [yr|ev],d.,81,Mirza Basic[BIH] [yr|ev],6-7(4) 7-5 6-2 6-2,1.43,13.1%,72.1%,75.0%,67.6%,3/3,4.7%,58.1%,64.0%,57.4%,5/10,2:24,72
R128,115,Thomas Fabbiano[ITA] [yr|ev],d.,73,Matthew Ebden[AUS] [yr|ev],6-4 5-7 6-2 3-6 6-2,1.10,1.9%,66.7%,61.3%,56.6%,12/18,8.7%,65.7%,67.3%,33.9%,12/21,3:40,70
R128,40,Borna Coric[CRO] [yr|ev],d.,24,(22)Philipp Kohlschreiber[GER] [yr|ev],6-3 3-6 6-3 6-4,1.39,9.5%,59.0%,83.9%,60.5%,2/3,3.6%,59.8%,77.6%,44.4%,5/8,2:39,12
R128,127,(LL)Sergiy Stakhovsky[UKR] [yr|ev],d.,33,(28)Feliciano Lopez[ESP] [yr|ev],6-2 6-4 6-2,1.44,6.0%,60.2%,72.0%,48.5%,8/11,7.4%,49.5%,59.6%,33.3%,7/15,1:54,31
R128,64,Mischa Zverev[GER] [yr|ev],d.,90,Florian Mayer[GER] [yr|ev],6-2 6-1 7-6(3),1.36,8.3%,61.5%,84.7%,51.4%,9/9,5.5%,63.0%,67.4%,51.9%,2/6,1:51,25
R128,75,Pablo Cuevas[URU] [yr|ev],d.,66,Aljaz Bedene[SLO] [yr|ev],6-4 6-3 6-2,1.43,5.4%,53.8%,68.0%,55.8%,4/7,1.3%,42.5%,55.9%,39.1%,6/13,2:10,19
R128,7,(6)Kevin Anderson[RSA] [yr|ev],d.,74,Paolo Lorenzi[ITA] [yr|ev],6-1 6-2 6-4,2.15,26.5%,64.7%,88.6%,54.2%,2/3,0.0%,52.8%,57.4%,40.5%,9/15,1:42,5
R128,4,(3)Marin Cilic[CRO] [yr|ev],d.,1072,James Duckworth[AUS] [yr|ev],6-3 7-5 7-6(4),1.67,14.1%,62.0%,84.2%,62.9%,0/1,10.0%,61.7%,67.6%,47.8%,9/12,2:13,3
R128,188,(Q)Hubert Hurkacz[POL] [yr|ev],d.,54,Tennys Sandgren[USA] [yr|ev],6-2 6-2 3-6 6-3,1.51,6.1%,65.7%,76.9%,61.8%,3/4,6.1%,58.3%,74.6%,33.3%,3/8,2:11,6
R128,71,Jan Lennard Struff[GER] [yr|ev],d.,79,Evgeny Donskoy[RUS] [yr|ev],6-1 6-3 6-0,2.03,7.8%,42.2%,74.1%,70.3%,4/5,3.9%,57.1%,47.7%,36.4%,8/16,1:20,21
R128,46,Steve Johnson[USA] [yr|ev],d.,26,(25)Adrian Mannarino[FRA] [yr|ev],7-6(1) 6-2 6-2,1.46,6.3%,49.5%,83.0%,64.6%,9/9,3.5%,60.5%,75.0%,41.2%,3/7,2:03,21
R128,18,(18)Fabio Fognini[ITA] [yr|ev],d.,128,Pablo Andujar[ESP] [yr|ev],6-4 6-2 6-1,1.47,3.7%,63.0%,66.7%,56.7%,3/5,1.1%,64.1%,47.5%,42.4%,4/12,1:58,9
R128,122,(Q)Elias Ymer[SWE] [yr|ev],d.,104,Dudi Sela[ISR] [yr|ev],7-6(3) 6-3 6-1,1.39,6.2%,59.8%,70.7%,53.8%,5/7,1.9%,50.9%,61.8%,37.7%,5/11,2:12,105
R128,45,Marton Fucsovics[HUN] [yr|ev],d.,88,Vasek Pospisil[CAN] [yr|ev],6-3 6-3 7-6(5),1.30,4.2%,58.3%,75.0%,55.0%,1/3,4.7%,62.3%,74.2%,27.5%,5/10,2:11,31
R128,17,(16)Kyle Edmund[GBR] [yr|ev],d.,105,Alex De Minaur[AUS] [yr|ev],6-2 6-4 6-3,1.70,2.6%,53.9%,85.4%,57.1%,4/5,3.6%,56.6%,59.6%,44.4%,3/9,1:56,14
R128,10,(9)John Isner[USA] [yr|ev],d.,173,Noah Rubin[USA] [yr|ev],6-3 7-6(7) 7-6(7),2.38,29.2%,72.9%,90.0%,76.9%,2/2,4.1%,72.7%,67.0%,69.7%,10/11,2:18,8
R128,103,Horacio Zeballos[ARG] [yr|ev],d.,48,Yuichi Sugita[JPN] [yr|ev],6-4 6-7(3) 6-4 6-2,1.17,9.9%,59.6%,82.1%,47.4%,6/7,7.6%,57.3%,70.7%,51.8%,6/11,2:59,39
R128,87,Pierre Hugues Herbert[FRA] [yr|ev],d.,124,(LL)Peter Polansky[CAN] [yr|ev],6-3 4-6 6-2 6-2,1.31,9.5%,65.5%,69.7%,62.5%,6/8,1.9%,70.5%,56.8%,58.1%,10/16,2:26,36
R128,86,Jeremy Chardy[FRA] [yr|ev],d.,20,(17)Tomas Berdych[CZE] [yr|ev],7-6(5) 7-6(8) 1-6 5-7 6-2,0.99,11.0%,65.7%,78.8%,37.3%,4/9,13.2%,60.4%,81.8%,38.9%,16/20,4:13,25
R128,36,(31)Albert Ramos[ESP] [yr|ev],d.,83,Mikhail Kukushkin[KAZ] [yr|ev],7-6(0) 6-4 6-1,1.53,3.9%,59.2%,75.6%,61.3%,2/4,2.9%,52.9%,60.0%,46.9%,12/18,2:07,17
R128,157,(Q)Casper Ruud[NOR] [yr|ev],d.,91,Jordan Thompson[AUS] [yr|ev],6-1 6-4 2-6 4-6 6-3,1.11,8.3%,63.2%,67.9%,46.9%,6/12,2.3%,70.7%,62.8%,38.5%,7/15,3:00,2
R128,62,Julien Benneteau[FRA] [yr|ev],d.,42,Leonardo Mayer[ARG] [yr|ev],2-6 7-6(4) 6-2 6-3,1.27,8.3%,57.5%,78.3%,56.9%,4/6,6.4%,55.3%,73.1%,46.0%,10/13,3:05,25
R128,6,(5)Juan Martin del Potro[ARG] [yr|ev],d.,116,Nicolas Mahut[FRA] [yr|ev],1-6 6-1 6-2 6-4,1.32,9.6%,60.6%,71.9%,64.9%,2/4,3.2%,60.2%,75.0%,35.1%,5/10,2:07,3
R128,9,(8)David Goffin[BEL] [yr|ev],d.,44,Robin Haase[NED] [yr|ev],4-6 4-6 6-4 6-1 6-0,1.36,14.6%,54.5%,74.6%,51.8%,9/14,6.0%,64.9%,62.1%,31.9%,7/17,2:52,7
R128,141,Corentin Moutet[FRA] [yr|ev],d.,92,Ivo Karlovic[CRO] [yr|ev],7-6(7) 6-2 7-6(5),1.33,4.0%,71.0%,81.7%,75.9%,4/4,27.7%,68.1%,87.5%,43.3%,3/5,2:08,51
R128,117,(Q)Martin Klizan[SVK] [yr|ev],d.,101,Laslo Djere[SRB] [yr|ev],7-6(6) 4-6 7-6(6) 6-1,1.14,7.8%,58.6%,73.3%,52.8%,6/10,3.7%,60.0%,71.6%,42.6%,4/10,3:23,24
R128,37,(32)Gael Monfils[FRA] [yr|ev],d.,306,Elliot Benchetrit[MAR] [yr|ev],3-6 6-1 6-2 6-1,1.50,1.1%,52.1%,75.5%,53.3%,8/11,0.9%,50.0%,55.6%,38.9%,7/16,2:10,6
R128,190,(LL)Marco Trungelliti[ARG] [yr|ev],d.,206,(Q)Bernard Tomic[AUS] [yr|ev],6-4 5-7 6-4 6-4,1.16,12.2%,53.4%,72.9%,57.4%,9/12,8.5%,61.7%,69.0%,46.3%,13/18,2:54,112
R128,72,Marco Cecchinato[ITA] [yr|ev],d.,94,Marius Copil[ROU] [yr|ev],2-6 6-7(4) 7-5 6-2 10-8,1.13,7.6%,64.9%,78.4%,58.3%,5/7,13.1%,56.3%,76.8%,55.8%,10/14,3:41,16
R128,69,Federico Delbonis[ARG] [yr|ev],d.,278,(Q)Thomaz Bellucci[BRA] [yr|ev],6-1 6-3 3-6 6-1,1.41,6.1%,69.4%,73.5%,56.7%,6/7,2.1%,58.5%,60.0%,48.7%,3/9,2:11,33
R128,11,(10)Pablo Carreno Busta[ESP] [yr|ev],d.,146,(Q)Jozef Kovalik[SVK] [yr|ev],4-6 6-1 7-5 7-6(5),1.05,2.7%,65.1%,67.0%,51.9%,6/10,5.8%,55.8%,76.1%,39.6%,8/14,3:01,10
R128,13,(13)Roberto Bautista Agut[ESP] [yr|ev],d.,100,Denis Istomin[UZB] [yr|ev],6-2 6-7(3) 1-6 6-4 6-4,1.00,4.7%,58.0%,72.4%,54.0%,7/12,8.0%,70.3%,71.1%,48.8%,11/17,3:30,9
R128,315,(Q)Santiago Giraldo[COL] [yr|ev],d.,84,Marcos Baghdatis[CYP] [yr|ev],3-6 3-4 RET,0.99,6.3%,62.5%,70.0%,55.6%,2/4,3.5%,45.6%,80.8%,51.6%,2/2,1:18,28
