Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,33,(26)Feliciano Lopez[ESP] [yr|ev],d.,17,(10)Mario Ancic[CRO] [yr|ev],6-4 6-4 6-2,1.88,10.1%,68.1%,87.2%,59.1%,2/3,17.2%,45.2%,78.6%,43.1%,10/15,1:40,12
R16,22,(12)Thomas Johansson[SWE] [yr|ev],d.,36,Max Mirnyi[BLR] [yr|ev],6-4 7-5 6-4,1.34,12.1%,66.7%,77.3%,57.6%,5/6,14.7%,54.9%,76.8%,41.3%,2/6,2:13,7
R16,19,(18)David Nalbandian[ARG] [yr|ev],d.,20,(27)Richard Gasquet[FRA] [yr|ev],6-4 7-6(3) 6-0,1.45,3.2%,66.0%,77.4%,50.0%,3/4,2.7%,73.2%,59.8%,36.7%,11/16,2:15,3
R16,27,(9)Sebastien Grosjean[FRA] [yr|ev],d.,152,Dmitry Tursunov[RUS] [yr|ev],6-4 6-7(5) 6-3 3-6 6-1,1.02,7.9%,52.1%,73.3%,46.8%,10/15,10.6%,57.0%,70.4%,45.9%,9/17,3:28,4
R16,4,(2)Andy Roddick[USA] [yr|ev],d.,18,(15)Guillermo Coria[ARG] [yr|ev],6-3 7-6(1) 6-4,1.40,13.8%,62.8%,78.0%,54.3%,7/9,5.4%,58.6%,72.3%,34.8%,8/13,1:52,1
R32,1,(1)Roger Federer[SUI] [yr|ev],d.,26,(25)Nicolas Kiefer[GER] [yr|ev],6-2 6-7(5) 6-1 7-5,1.37,12.2%,70.4%,71.6%,64.7%,2/4,4.6%,51.9%,78.6%,36.5%,2/9,2:35,1
R32,31,(23)Juan Carlos Ferrero[ESP] [yr|ev],d.,57,Florian Mayer[GER] [yr|ev],3-6 6-2 6-1 6-1,1.70,8.4%,60.2%,78.0%,63.6%,3/4,1.9%,60.4%,62.5%,38.1%,8/15,1:49,1
R32,24,(21)Fernando Gonzalez[CHI] [yr|ev],d.,10,(11)Joachim Johansson[SWE] [yr|ev],6-4 6-4 6-2,2.53,27.8%,68.1%,87.8%,73.9%,4/4,8.3%,77.1%,63.1%,40.0%,9/13,1:34,5
R32,34,(31)Mikhail Youzhny[RUS] [yr|ev],d.,97,Jonas Bjorkman[SWE] [yr|ev],7-5 6-3 3-6 7-6(9),1.10,4.2%,52.1%,68.9%,47.1%,9/16,3.6%,53.6%,64.4%,42.3%,9/17,3:15,8
R32,2,(3)Lleyton Hewitt[AUS] [yr|ev],d.,123,(LL)Justin Gimelstob[USA] [yr|ev],7-6(5) 6-4 7-5,1.20,12.7%,61.8%,80.9%,52.4%,3/3,13.2%,61.4%,65.7%,61.4%,7/9,2:31,1
R32,30,(24)Taylor Dent[USA] [yr|ev],d.,49,Tomas Berdych[CZE] [yr|ev],6-3 7-6(5) 6-3,1.18,17.9%,53.8%,82.5%,53.1%,6/7,9.2%,60.2%,67.8%,56.4%,6/9,1:55,21
R32,17,(10)Mario Ancic[CRO] [yr|ev],d.,83,Gael Monfils[FRA] [yr|ev],6-3 6-3 6-1,2.55,15.9%,68.3%,93.0%,60.0%,0/0,4.2%,52.8%,65.8%,44.1%,4/9,1:21,7
R32,33,(26)Feliciano Lopez[ESP] [yr|ev],d.,5,(5)Marat Safin[RUS] [yr|ev],6-4 7-6(4) 6-3,1.23,14.3%,60.2%,89.8%,53.8%,4/4,7.2%,63.9%,79.2%,53.3%,0/2,1:49,12
R32,36,Max Mirnyi[BLR] [yr|ev],d.,28,(28)Jiri Novak[CZE] [yr|ev],5-7 7-5 6-4 7-6(2),1.39,19.5%,71.9%,80.4%,55.6%,3/6,5.4%,73.2%,65.1%,57.5%,6/10,2:43,18
R32,22,(12)Thomas Johansson[SWE] [yr|ev],d.,108,Janko Tipsarevic[SRB] [yr|ev],6-2 6-3 6-1,1.97,17.9%,67.2%,86.7%,54.5%,4/4,9.1%,63.6%,57.1%,45.8%,2/8,1:14,7
R32,19,(18)David Nalbandian[ARG] [yr|ev],d.,312,(WC)Andy Murray[GBR] [yr|ev],6-7(4) 1-6 6-0 6-4 6-1,1.21,2.1%,67.9%,64.2%,51.1%,9/15,4.1%,49.0%,64.8%,39.2%,11/21,3:13,3
R32,20,(27)Richard Gasquet[FRA] [yr|ev],d.,69,Gilles Muller[LUX] [yr|ev],7-6(3) 6-3 6-3,1.58,13.8%,70.1%,85.2%,57.7%,2/2,7.1%,72.7%,63.9%,63.0%,5/8,1:41,7
R32,152,Dmitry Tursunov[RUS] [yr|ev],d.,134,Alexander Popp[GER] [yr|ev],5-7 7-6(5) 6-2 6-2,1.34,8.7%,57.5%,83.6%,48.1%,10/12,5.0%,58.6%,69.5%,41.4%,11/16,2:34,20
R32,27,(9)Sebastien Grosjean[FRA] [yr|ev],d.,128,(Q)Novak Djokovic[SRB] [yr|ev],7-5 6-4 5-7 6-4,0.96,5.0%,56.4%,75.9%,57.4%,3/4,4.8%,69.8%,75.0%,55.3%,6/9,2:51,4
R32,18,(15)Guillermo Coria[ARG] [yr|ev],d.,38,Jurgen Melzer[AUT] [yr|ev],3-6 3-6 6-2 6-2 6-4,1.10,6.7%,55.6%,68.0%,53.3%,6/10,4.7%,57.6%,66.7%,45.2%,16/22,2:49,3
R32,4,(2)Andy Roddick[USA] [yr|ev],d.,42,Igor Andreev[RUS] [yr|ev],6-2 6-2 7-6(4),1.83,17.4%,76.7%,86.4%,40.0%,6/6,1.9%,70.5%,59.5%,45.2%,7/11,1:54,1
R64,1,(1)Roger Federer[SUI] [yr|ev],d.,99,Ivo Minar[CZE] [yr|ev],6-4 6-4 6-1,2.27,13.9%,75.0%,85.2%,66.7%,2/2,3.2%,54.8%,68.6%,40.5%,3/7,1:22,1
R64,26,(25)Nicolas Kiefer[GER] [yr|ev],d.,93,Alessio Di Mauro[ITA] [yr|ev],6-3 7-5 6-3,1.56,18.3%,70.7%,79.3%,41.7%,1/4,3.6%,72.1%,55.0%,38.7%,11/18,2:06,4
R64,31,(23)Juan Carlos Ferrero[ESP] [yr|ev],d.,67,Hyung Taik Lee[KOR] [yr|ev],6-4 3-6 4-6 6-3 6-3,1.29,7.6%,65.6%,69.8%,68.9%,6/9,3.0%,61.8%,76.5%,34.9%,13/18,3:36,1
R64,57,Florian Mayer[GER] [yr|ev],d.,59,Fernando Verdasco[ESP] [yr|ev],7-6(6) 7-5 6-3,1.26,4.6%,63.0%,75.0%,60.0%,7/8,11.9%,62.4%,69.1%,48.8%,3/6,2:05,18
R64,10,(11)Joachim Johansson[SWE] [yr|ev],d.,40,Greg Rusedski[GBR] [yr|ev],7-6(10) 3-6 6-4 7-6(5),0.90,15.6%,66.0%,79.4%,54.0%,2/4,14.7%,57.4%,84.6%,58.6%,3/4,2:52,9
R64,24,(21)Fernando Gonzalez[CHI] [yr|ev],d.,62,Tomas Zib[CZE] [yr|ev],6-4 7-6(6) 6-3,1.40,28.6%,61.2%,81.7%,65.8%,2/2,6.3%,65.6%,73.0%,51.5%,1/3,1:52,5
R64,34,(31)Mikhail Youzhny[RUS] [yr|ev],d.,98,Jean Rene Lisnard[MON] [yr|ev],1-6 7-5 6-3 6-4,1.10,8.2%,56.6%,76.8%,52.8%,8/11,3.1%,53.1%,73.9%,50.8%,9/13,2:29,8
R64,97,Jonas Bjorkman[SWE] [yr|ev],d.,7,(8)Nikolay Davydenko[RUS] [yr|ev],6-7(4) 1-2 RET,1.13,8.3%,66.7%,84.4%,43.8%,1/1,1.5%,64.2%,69.8%,62.5%,5/5,1:13,4
R64,2,(3)Lleyton Hewitt[AUS] [yr|ev],d.,66,Jan Hernych[CZE] [yr|ev],6-2 7-5 3-6 6-3,1.28,13.4%,60.7%,80.9%,54.5%,2/4,1.7%,71.4%,62.4%,61.8%,7/12,2:24,1
R64,123,(LL)Justin Gimelstob[USA] [yr|ev],d.,29,(29)Nicolas Massu[CHI] [yr|ev],6-3 4-6 7-6(5) 7-6(0),0.99,12.2%,55.4%,82.9%,42.4%,9/12,7.9%,57.5%,78.1%,48.1%,2/5,3:28,63
R64,30,(24)Taylor Dent[USA] [yr|ev],d.,71,Kevin Kim[USA] [yr|ev],6-3 6-4 6-4,1.16,8.0%,58.0%,86.2%,38.1%,10/11,5.3%,66.0%,66.1%,50.0%,6/10,1:45,21
R64,49,Tomas Berdych[CZE] [yr|ev],d.,91,Lars Burgsmuller[GER] [yr|ev],6-3 6-3 6-1,1.80,10.3%,69.1%,85.1%,57.1%,0/0,12.1%,71.2%,63.8%,42.1%,3/8,1:17,4
R64,17,(10)Mario Ancic[CRO] [yr|ev],d.,161,(Q)Danai Udomchoke[THA] [yr|ev],7-6(6) 3-6 6-3 6-3,1.12,17.5%,59.2%,87.3%,49.0%,6/8,0.8%,65.0%,75.6%,54.8%,3/7,2:38,7
R64,83,Gael Monfils[FRA] [yr|ev],d.,25,(22)Dominik Hrbaty[SVK] [yr|ev],6-3 6-3 2-6 7-5,1.09,12.5%,49.2%,81.4%,42.6%,6/10,4.8%,58.1%,68.1%,44.2%,5/11,2:17,6
R64,33,(26)Feliciano Lopez[ESP] [yr|ev],d.,261,(WC)David Sherwood[GBR] [yr|ev],6-2 6-4 6-2,1.70,12.3%,58.9%,83.7%,60.0%,1/1,6.5%,53.2%,63.4%,47.2%,4/9,1:19,12
R64,5,(5)Marat Safin[RUS] [yr|ev],d.,142,(WC)Mark Philippoussis[AUS] [yr|ev],7-6(4) 7-6(4) 6-4,1.35,19.6%,67.6%,87.0%,57.6%,5/5,20.0%,66.7%,82.9%,42.9%,0/1,2:23,1
R64,36,Max Mirnyi[BLR] [yr|ev],d.,35,(33)Olivier Rochus[BEL] [yr|ev],7-6(4) 6-2 7-6(3),2.14,36.3%,67.0%,91.8%,66.7%,3/3,0.9%,64.7%,70.7%,53.7%,6/8,2:14,18
R64,28,(28)Jiri Novak[CZE] [yr|ev],d.,53,Fabrice Santoro[FRA] [yr|ev],6-1 4-6 7-6(4) 6-3,1.09,5.8%,69.2%,67.6%,54.2%,20/23,4.5%,51.8%,68.4%,50.9%,4/9,2:43,5
R64,108,Janko Tipsarevic[SRB] [yr|ev],d.,153,(Q)Yen Hsun Lu[TPE] [yr|ev],2-6 6-3 6-2 4-6 7-5,1.01,7.6%,55.2%,71.3%,52.3%,9/14,14.7%,65.7%,73.4%,40.8%,5/11,3:17,8
R64,22,(12)Thomas Johansson[SWE] [yr|ev],d.,41,Andrei Pavel[ROU] [yr|ev],3-6 7-6(4) 6-4 7-6(4),1.32,10.7%,55.7%,79.4%,64.8%,2/5,12.7%,60.5%,74.7%,48.4%,10/13,3:08,7
R64,312,(WC)Andy Murray[GBR] [yr|ev],d.,13,(14)Radek Stepanek[CZE] [yr|ev],6-4 6-4 6-4,1.35,9.3%,47.7%,90.2%,55.6%,3/4,5.4%,68.8%,68.8%,48.3%,5/9,1:50,1
R64,19,(18)David Nalbandian[ARG] [yr|ev],d.,157,Karol Kucera[SVK] [yr|ev],6-2 6-4 6-3,1.52,5.1%,69.2%,72.2%,66.7%,0/1,9.4%,58.8%,60.0%,48.6%,10/15,1:46,3
R64,20,(27)Richard Gasquet[FRA] [yr|ev],d.,191,(Q)Gilles Elseneer[BEL] [yr|ev],7-6(7) 7-6(3) 6-7(3) 6-2,1.03,12.0%,71.3%,81.3%,48.8%,2/2,8.5%,54.2%,77.9%,63.1%,5/7,2:51,7
R64,69,Gilles Muller[LUX] [yr|ev],d.,3,(4)Rafael Nadal[ESP] [yr|ev],6-4 4-6 6-3 6-4,1.18,11.0%,55.9%,84.8%,55.8%,12/13,10.4%,65.1%,71.0%,59.5%,7/10,2:28,21
R64,152,Dmitry Tursunov[RUS] [yr|ev],d.,9,(6)Tim Henman[GBR] [yr|ev],3-6 6-2 3-6 6-3 8-6,0.91,10.8%,56.5%,74.3%,40.7%,17/22,5.0%,65.5%,73.6%,43.8%,3/9,3:37,20
R64,134,Alexander Popp[GER] [yr|ev],d.,85,Wayne Arthurs[AUS] [yr|ev],6-3 6-7(4) 3-6 7-6(4) 14-12,1.04,11.8%,67.5%,80.3%,56.1%,8/9,18.9%,60.8%,79.1%,59.0%,14/17,4:09,74
R64,128,(Q)Novak Djokovic[SRB] [yr|ev],d.,81,Guillermo Garcia Lopez[ESP] [yr|ev],3-6 3-6 7-6(5) 7-6(3) 6-4,1.04,4.6%,60.7%,71.4%,45.6%,9/18,3.3%,59.3%,70.4%,44.6%,10/17,4:08,1
R64,27,(9)Sebastien Grosjean[FRA] [yr|ev],d.,60,Victor Hanescu[ROU] [yr|ev],6-3 6-4 6-2,1.91,15.1%,63.0%,84.8%,66.7%,2/2,8.9%,63.3%,64.0%,48.3%,3/7,1:37,4
R64,18,(15)Guillermo Coria[ARG] [yr|ev],d.,51,Xavier Malisse[BEL] [yr|ev],3-6 6-3 7-5 6-7(3) 6-4,1.09,3.9%,56.1%,80.5%,51.5%,8/11,11.8%,61.2%,72.1%,53.0%,7/12,3:17,3
R64,38,Jurgen Melzer[AUT] [yr|ev],d.,125,Alex Calatrava[ESP] [yr|ev],6-4 6-4 6-1,1.62,12.0%,50.7%,89.5%,62.2%,1/1,6.5%,64.9%,70.0%,44.4%,8/12,1:29,8
R64,42,Igor Andreev[RUS] [yr|ev],d.,64,Davide Sanguinetti[ITA] [yr|ev],6-4 6-2 3-6 6-3,1.52,5.4%,71.0%,72.7%,70.4%,0/3,3.9%,52.8%,73.1%,40.0%,6/12,2:06,18
R64,4,(2)Andy Roddick[USA] [yr|ev],d.,120,(LL)Daniele Bracciali[ITA] [yr|ev],7-5 6-3 6-7(3) 4-6 6-3,1.11,14.8%,69.7%,80.6%,53.2%,1/2,10.1%,48.3%,84.7%,54.5%,8/11,2:54,1
R128,1,(1)Roger Federer[SUI] [yr|ev],d.,58,Paul Henri Mathieu[FRA] [yr|ev],6-4 6-2 6-4,1.83,25.0%,70.8%,84.3%,57.1%,1/2,2.1%,62.1%,62.7%,47.2%,10/15,1:50,1
R128,99,Ivo Minar[CZE] [yr|ev],d.,109,Michal Tabara[CZE] [yr|ev],6-4 6-4 6-4,1.13,11.0%,65.0%,76.9%,45.7%,3/4,9.9%,58.2%,64.2%,57.9%,2/6,1:34,62
R128,93,Alessio Di Mauro[ITA] [yr|ev],d.,313,(WC)Josh Goodall[GBR] [yr|ev],6-3 7-6(4) 6-3,1.35,14.3%,53.3%,82.1%,55.1%,3/4,11.8%,52.9%,81.0%,33.9%,5/8,2:18,68
R128,26,(25)Nicolas Kiefer[GER] [yr|ev],d.,126,Julien Benneteau[FRA] [yr|ev],6-3 7-6(5) 5-7 3-6 6-4,0.96,11.8%,54.0%,75.9%,45.9%,7/12,11.0%,66.5%,73.0%,44.8%,4/10,4:10,4
R128,31,(23)Juan Carlos Ferrero[ESP] [yr|ev],d.,212,(Q)Jamie Delgado[GBR] [yr|ev],7-6(2) 6-1 6-4,1.58,13.1%,68.7%,73.5%,64.5%,8/9,5.8%,57.7%,56.7%,50.0%,6/10,2:04,1
R128,67,Hyung Taik Lee[KOR] [yr|ev],d.,131,Thomas Enqvist[SWE] [yr|ev],6-3 6-7(4) 7-5 6-4,1.32,8.9%,68.5%,78.8%,53.8%,1/2,10.1%,62.4%,71.0%,46.4%,7/12,2:38,36
R128,57,Florian Mayer[GER] [yr|ev],d.,110,Santiago Ventura[ESP] [yr|ev],6-4 7-5 6-2,1.26,2.1%,66.0%,72.6%,50.0%,7/9,5.8%,58.1%,66.0%,41.7%,2/8,1:43,18
R128,59,Fernando Verdasco[ESP] [yr|ev],d.,14,(13)Tommy Robredo[ESP] [yr|ev],6-1 6-2 7-5,1.51,12.5%,53.1%,76.5%,57.8%,11/12,0.0%,69.3%,59.0%,33.3%,6/12,1:53,7
R128,10,(11)Joachim Johansson[SWE] [yr|ev],d.,82,Albert Montanes[ESP] [yr|ev],7-6(5) 6-4 7-5,1.63,14.4%,66.7%,90.0%,63.3%,0/0,10.6%,65.4%,73.5%,61.1%,5/7,1:39,9
R128,40,Greg Rusedski[GBR] [yr|ev],d.,52,Alberto Martin[ESP] [yr|ev],6-3 4-6 6-2 6-1,1.27,19.0%,64.8%,85.3%,43.2%,7/8,2.2%,62.6%,66.7%,55.9%,4/10,1:50,4
R128,62,Tomas Zib[CZE] [yr|ev],d.,46,Jose Acasuso[ARG] [yr|ev],7-5 6-3 6-3,1.83,16.3%,61.3%,85.7%,61.3%,3/4,14.9%,64.4%,67.7%,36.1%,1/6,1:51,51
R128,24,(21)Fernando Gonzalez[CHI] [yr|ev],d.,218,(WC)Alan Mackin[GBR] [yr|ev],6-3 6-4 6-4,1.53,14.5%,65.8%,82.0%,53.8%,1/3,0.0%,76.5%,60.0%,50.0%,4/9,1:27,5
R128,34,(31)Mikhail Youzhny[RUS] [yr|ev],d.,90,Marcos Baghdatis[CYP] [yr|ev],6-2 3-6 6-1 6-4,1.35,5.2%,58.3%,71.4%,60.0%,3/6,6.0%,56.0%,64.3%,43.2%,3/10,1:53,8
R128,98,Jean Rene Lisnard[MON] [yr|ev],d.,80,Oscar Hernandez[ESP] [yr|ev],6-4 2-1 RET,1.29,11.1%,60.0%,88.9%,50.0%,4/4,0.0%,62.5%,80.0%,41.7%,1/2,0:54,84
R128,97,Jonas Bjorkman[SWE] [yr|ev],d.,107,(Q)Jeff Morrison[USA] [yr|ev],6-3 6-3 4-6 2-6 6-2,1.19,6.2%,62.0%,76.3%,44.9%,8/12,6.8%,64.9%,69.8%,34.6%,8/14,2:41,4
R128,7,(8)Nikolay Davydenko[RUS] [yr|ev],d.,787,Scott Draper[AUS] [yr|ev],7-6(4) 6-4 6-3,1.34,13.5%,64.6%,75.8%,55.9%,2/4,6.0%,64.0%,67.2%,41.7%,3/7,1:43,3
R128,2,(3)Lleyton Hewitt[AUS] [yr|ev],d.,47,Christophe Rochus[BEL] [yr|ev],6-3 6-3 6-1,1.80,24.7%,57.5%,78.6%,64.5%,4/5,2.3%,59.8%,53.8%,45.7%,5/11,1:33,1
R128,66,Jan Hernych[CZE] [yr|ev],d.,102,(WC)James Blake[USA] [yr|ev],1-6 6-4 7-6(6) 7-6(4),1.03,6.4%,70.2%,72.7%,42.9%,7/12,4.8%,65.3%,70.8%,47.1%,10/14,2:44,59
R128,123,(LL)Justin Gimelstob[USA] [yr|ev],d.,169,(Q)Adrian Garcia[CHI] [yr|ev],6-3 6-4 7-6(5),1.24,16.3%,58.7%,80.3%,55.8%,9/10,2.1%,65.3%,69.4%,51.5%,6/9,1:59,63
R128,29,(29)Nicolas Massu[CHI] [yr|ev],d.,92,Sargis Sargsian[ARM] [yr|ev],7-6(7) 6-3 6-4,1.07,10.2%,55.9%,77.3%,57.7%,6/6,8.9%,65.3%,68.2%,62.9%,4/6,2:32,9
R128,30,(24)Taylor Dent[USA] [yr|ev],d.,105,(Q)Dick Norman[BEL] [yr|ev],7-6(4) 7-6(4) 4-6 6-7(7) 6-1,1.14,13.9%,63.3%,81.9%,60.7%,5/6,13.9%,69.9%,76.7%,56.0%,5/8,3:22,21
R128,71,Kevin Kim[USA] [yr|ev],d.,195,(WC)Alex Bogdanovic[GBR] [yr|ev],6-7(4) 6-1 6-4 6-2,1.25,17.1%,67.5%,72.2%,42.1%,6/10,5.5%,64.1%,64.6%,32.6%,9/18,2:08,63
R128,49,Tomas Berdych[CZE] [yr|ev],d.,116,(Q)Antony Dupuis[FRA] [yr|ev],7-6(5) 7-5 3-6 7-6(4),1.20,13.7%,57.6%,82.5%,55.9%,4/6,13.0%,67.3%,70.6%,54.7%,9/11,3:15,4
R128,91,Lars Burgsmuller[GER] [yr|ev],d.,11,(16)Mariano Puerta[ARG] [yr|ev],6-1 6-1 6-4,1.85,14.9%,58.2%,84.6%,53.6%,1/2,2.4%,73.2%,48.3%,45.5%,10/17,1:31,65
R128,17,(10)Mario Ancic[CRO] [yr|ev],d.,178,(Q)Tobias Summerer[GER] [yr|ev],6-3 7-5 6-1,1.77,25.0%,60.5%,84.8%,63.3%,1/1,11.6%,57.0%,63.3%,51.4%,5/10,1:38,7
R128,161,(Q)Danai Udomchoke[THA] [yr|ev],d.,78,Stefan Koubek[AUT] [yr|ev],5-7 6-4 4-6 6-3 8-6,1.09,2.1%,62.7%,67.8%,45.8%,15/22,8.9%,57.0%,64.7%,44.2%,8/17,3:49,77
R128,83,Gael Monfils[FRA] [yr|ev],d.,154,(Q)Noam Okun[ISR] [yr|ev],3-6 6-4 6-4 7-6(14),1.19,10.8%,44.6%,84.5%,59.7%,5/8,5.7%,64.5%,74.7%,48.0%,6/9,2:51,6
R128,25,(22)Dominik Hrbaty[SVK] [yr|ev],d.,48,Cyril Saulnier[FRA] [yr|ev],7-6(0) 6-0 6-2,1.67,9.1%,59.7%,78.3%,54.8%,3/5,5.2%,52.1%,56.0%,39.1%,6/13,1:34,12
R128,33,(26)Feliciano Lopez[ESP] [yr|ev],d.,103,Bjorn Phau[GER] [yr|ev],5-7 7-6(8) 6-7(5) 6-2 6-4,1.28,17.2%,59.5%,82.5%,59.1%,4/6,8.9%,50.8%,74.2%,56.4%,11/15,3:33,12
R128,261,(WC)David Sherwood[GBR] [yr|ev],d.,54,Ricardo Mello[BRA] [yr|ev],6-3 6-4 6-4,1.35,7.6%,48.9%,80.0%,61.7%,3/4,3.6%,72.3%,61.7%,56.5%,1/5,1:42,214
R128,142,(WC)Mark Philippoussis[AUS] [yr|ev],d.,43,Karol Beck[SVK] [yr|ev],7-5 6-4 6-2,1.60,19.3%,61.4%,80.4%,62.5%,4/6,10.6%,65.9%,64.3%,44.8%,4/10,1:45,8
R128,5,(5)Marat Safin[RUS] [yr|ev],d.,45,Paradorn Srichaphan[THA] [yr|ev],6-2 6-4 6-4,1.83,12.7%,69.6%,80.0%,62.5%,6/7,4.1%,58.8%,56.1%,50.0%,7/12,1:45,1
R128,35,(33)Olivier Rochus[BEL] [yr|ev],d.,101,(LL)Paul Goldstein[USA] [yr|ev],6-4 6-2 6-2,1.86,0.0%,76.0%,77.2%,66.7%,3/3,1.7%,45.4%,66.7%,41.5%,9/14,1:59,24
R128,36,Max Mirnyi[BLR] [yr|ev],d.,72,Rainer Schuettler[GER] [yr|ev],6-3 6-3 6-4,2.35,26.5%,70.6%,91.7%,65.0%,2/2,0.0%,69.0%,65.5%,53.8%,2/6,1:30,18
R128,53,Fabrice Santoro[FRA] [yr|ev],d.,74,Stan Wawrinka[SUI] [yr|ev],6-2 6-7(7) 7-5 6-1,1.47,3.7%,61.9%,74.7%,62.7%,9/10,7.4%,60.8%,69.2%,36.2%,19/25,3:18,17
R128,28,(28)Jiri Novak[CZE] [yr|ev],d.,79,Peter Wessels[NED] [yr|ev],7-6(4) 6-3 6-4,1.02,8.4%,77.3%,59.8%,66.7%,7/10,14.3%,68.1%,69.4%,41.4%,8/13,1:38,5
R128,108,Janko Tipsarevic[SRB] [yr|ev],d.,23,(19)Tommy Haas[GER] [yr|ev],6-2 2-1 RET,2.03,10.3%,48.3%,78.6%,73.3%,0/0,6.4%,55.3%,73.1%,23.8%,3/6,0:37,8
R128,153,(Q)Yen Hsun Lu[TPE] [yr|ev],d.,121,(Q)Arnaud Clement[FRA] [yr|ev],7-6(4) 0-6 6-1 3-6 6-3,1.20,7.5%,63.3%,76.3%,54.5%,7/12,13.8%,55.9%,74.1%,46.9%,7/11,3:12,33
R128,41,Andrei Pavel[ROU] [yr|ev],d.,179,(Q)Roko Karanusic[CRO] [yr|ev],6-2 4-6 6-2 6-4,1.49,6.1%,69.7%,81.2%,56.7%,5/6,8.7%,60.9%,65.7%,53.3%,10/15,1:53,13
R128,22,(12)Thomas Johansson[SWE] [yr|ev],d.,119,Bohdan Ulihrach[CZE] [yr|ev],6-3 6-2 6-2,1.89,10.0%,63.7%,82.4%,62.1%,4/4,2.9%,70.0%,57.1%,42.9%,2/7,1:26,7
R128,13,(14)Radek Stepanek[CZE] [yr|ev],d.,73,Robby Ginepri[USA] [yr|ev],6-7(5) 6-3 6-4 6-2,1.22,12.5%,68.8%,74.7%,42.2%,12/15,6.1%,63.5%,60.6%,50.0%,14/21,2:50,8
R128,312,(WC)Andy Murray[GBR] [yr|ev],d.,146,(Q)George Bastl[SUI] [yr|ev],6-4 6-2 6-2,1.91,10.1%,55.1%,81.6%,71.0%,0/0,3.8%,65.8%,69.2%,29.6%,7/12,1:40,1
