Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R64,6,(6)Andy Roddick[USA] [yr|ev],d.,39,Igor Kunitsyn[RUS] [yr|ev],6-4 6-2 3-6 6-2,1.74,20.9%,69.8%,83.3%,61.5%,1/2,6.0%,66.4%,64.9%,48.7%,7/12,2:07,1
R64,3,(3)Andy Murray[GBR] [yr|ev],d.,74,Ernests Gulbis[LAT] [yr|ev],6-2 7-5 6-3,2.44,15.5%,73.2%,88.5%,68.4%,2/2,16.3%,69.6%,68.8%,35.7%,2/7,1:29,1
R64,31,(30)Viktor Troicki[SRB] [yr|ev],d.,98,Daniel Gimeno Traver[ESP] [yr|ev],6-7(5) 6-0 1-6 6-3 7-5,1.15,16.0%,63.3%,74.7%,54.5%,9/12,2.8%,61.7%,74.7%,42.6%,3/9,3:03,12
R64,18,(19)Stan Wawrinka[SUI] [yr|ev],d.,57,Martin Vassallo Arguello[ARG] [yr|ev],6-3 6-2 6-2,2.22,14.9%,56.7%,86.8%,72.4%,3/3,3.1%,67.7%,63.6%,42.9%,2/7,1:25,3
R64,133,(Q)Jesse Levine[CAN] [yr|ev],d.,125,(LL)Pablo Cuevas[URU] [yr|ev],6-2 6-1 4-6 4-6 6-3,1.24,4.3%,60.0%,72.6%,50.0%,3/7,9.9%,64.1%,60.4%,45.1%,7/15,2:38,69
R64,10,(10)Fernando Gonzalez[CHI] [yr|ev],d.,64,Leonardo Mayer[ARG] [yr|ev],6-7(4) 6-4 6-4 6-4,1.08,11.9%,66.9%,88.6%,56.4%,3/3,10.1%,64.2%,82.9%,64.1%,1/4,2:21,5
R64,70,(WC)Juan Carlos Ferrero[ESP] [yr|ev],d.,37,Fabrice Santoro[FRA] [yr|ev],6-7(1) 6-3 6-4 6-3,1.56,7.3%,59.6%,78.5%,65.9%,4/6,5.0%,61.4%,67.4%,44.4%,13/19,2:42,1
R64,28,(31)Victor Hanescu[ROU] [yr|ev],d.,96,Nicolas Devilder[FRA] [yr|ev],6-2 6-3 6-1,1.69,15.3%,66.7%,77.1%,58.3%,5/5,5.3%,54.7%,53.7%,47.1%,5/11,1:29,26
R64,7,(8)Gilles Simon[FRA] [yr|ev],d.,118,(LL)Thiago Alves[BRA] [yr|ev],5-7 6-3 6-4 6-4,1.26,18.1%,48.8%,83.9%,55.4%,11/13,3.6%,50.0%,78.6%,44.3%,10/14,2:38,6
R64,50,Andreas Seppi[ITA] [yr|ev],d.,59,Marc Gicquel[FRA] [yr|ev],7-5 6-4 6-7(3) 5-7 6-4,1.04,4.5%,63.1%,67.6%,55.4%,11/16,11.1%,64.7%,73.2%,40.3%,10/17,3:50,18
R64,26,(29)Igor Andreev[RUS] [yr|ev],d.,113,Vincent Spadea[USA] [yr|ev],6-3 7-5 6-2,1.56,7.7%,67.9%,75.5%,64.0%,3/4,4.1%,60.2%,64.4%,43.6%,5/11,1:42,18
R64,34,(24)Tommy Haas[GER] [yr|ev],d.,137,Michael Llodra[FRA] [yr|ev],4-3 RET,1.33,14.3%,76.2%,93.8%,20.0%,0/0,10.5%,63.2%,75.0%,57.1%,0/0,0:30,2
R64,13,(11)Marin Cilic[CRO] [yr|ev],d.,47,Sam Querrey[USA] [yr|ev],4-6 7-6(3) 6-3 6-7(4) 6-4,0.94,7.0%,58.4%,76.9%,54.5%,12/15,15.6%,69.5%,77.6%,51.1%,3/7,3:24,3
R64,15,(15)Tommy Robredo[ESP] [yr|ev],d.,189,Stefan Koubek[AUT] [yr|ev],3-6 4-6 6-4 7-6(5) 6-1,1.24,7.7%,61.5%,77.3%,56.4%,5/8,1.6%,63.8%,70.0%,47.1%,18/23,3:30,5
R64,46,Dudi Sela[ISR] [yr|ev],d.,29,(18)Rainer Schuettler[GER] [yr|ev],7-6(3) 6-3 6-2,1.51,2.2%,66.7%,83.3%,43.3%,0/1,2.8%,63.0%,57.4%,50.0%,6/10,2:04,29
R64,25,(28)Mardy Fish[USA] [yr|ev],d.,51,Janko Tipsarevic[SRB] [yr|ev],6-4 3-6 6-1 6-4,1.49,11.7%,60.6%,77.2%,59.5%,2/5,6.8%,53.0%,59.7%,50.9%,7/13,2:30,7
R64,4,(4)Novak Djokovic[SRB] [yr|ev],d.,106,(Q)Simon Greul[GER] [yr|ev],7-5 6-1 6-4,1.29,13.4%,64.9%,63.5%,52.9%,6/10,0.0%,60.9%,49.1%,47.1%,7/15,2:00,1
R64,8,(7)Fernando Verdasco[ESP] [yr|ev],d.,82,Kristof Vliegen[BEL] [yr|ev],7-6(3) 6-7(3) 7-6(4) 6-4,1.13,14.3%,65.7%,78.3%,68.8%,0/0,8.3%,71.0%,74.8%,64.3%,4/5,2:55,7
R64,33,(32)Albert Montanes[ESP] [yr|ev],d.,140,Guillermo Canas[ARG] [yr|ev],6-4 6-3 4-6 6-3,1.06,3.0%,55.6%,70.3%,54.2%,14/17,3.8%,50.5%,77.4%,44.2%,4/10,2:47,22
R64,36,(22)Ivo Karlovic[CRO] [yr|ev],d.,77,Steve Darcis[BEL] [yr|ev],7-5 6-3 6-4,2.12,31.2%,70.1%,85.2%,78.3%,0/0,3.2%,62.1%,78.0%,41.7%,7/10,1:44,14
R64,9,(9)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,63,Simone Bolelli[ITA] [yr|ev],W/O,,,,,,,,,,,,,5
R64,12,(13)Robin Soderling[SWE] [yr|ev],d.,111,Marcel Granollers[ESP] [yr|ev],4-6 7-6(7) 6-4 7-5,1.02,9.0%,61.7%,81.7%,56.9%,2/3,17.7%,60.8%,82.3%,54.9%,3/5,2:47,4
R64,48,Nicolas Almagro[ESP] [yr|ev],d.,143,(LL)Karol Beck[SVK] [yr|ev],6-4 7-6(2) 3-6 3-6 7-5,0.98,18.9%,52.0%,76.6%,62.0%,7/10,10.4%,63.6%,74.5%,62.5%,5/7,3:04,9
R64,32,(27)Philipp Kohlschreiber[GER] [yr|ev],d.,78,Ivo Minar[CZE] [yr|ev],6-4 3-6 4-6 6-2 8-6,1.36,7.1%,67.9%,81.1%,55.6%,3/5,7.8%,65.4%,68.4%,53.2%,9/13,2:56,16
R64,2,(2)Roger Federer[SUI] [yr|ev],d.,42,Guillermo Garcia Lopez[ESP] [yr|ev],6-2 6-2 6-4,1.69,14.7%,64.0%,91.7%,48.1%,2/2,4.1%,74.3%,63.6%,47.4%,2/7,1:30,1
R128,5,(5)Juan Martin del Potro[ARG] [yr|ev],d.,53,Arnaud Clement[FRA] [yr|ev],6-3 6-1 6-2,2.57,16.9%,69.5%,85.4%,72.2%,0/0,4.1%,37.0%,70.4%,41.3%,3/9,1:37,3
R128,56,Lleyton Hewitt[AUS] [yr|ev],d.,107,Robby Ginepri[USA] [yr|ev],6-4 6-1 6-1,2.06,19.1%,58.8%,92.5%,46.4%,3/4,3.4%,55.7%,49.0%,41.0%,11/18,1:32,1
R128,55,Philipp Petzschner[GER] [yr|ev],d.,160,(Q)Rajeev Ram[USA] [yr|ev],2-6 6-1 7-6(3) 6-1,1.43,17.1%,50.5%,81.1%,65.4%,5/7,12.4%,63.9%,72.6%,42.9%,5/9,1:56,35
R128,45,Mischa Zverev[GER] [yr|ev],d.,22,(25)Dmitry Tursunov[RUS] [yr|ev],6-4 6-2 3-0 RET,1.83,9.7%,74.2%,80.4%,56.3%,1/1,8.1%,55.4%,73.2%,27.3%,5/10,1:23,25
R128,23,(23)Radek Stepanek[CZE] [yr|ev],d.,178,(Q)Alejandro Falla[COL] [yr|ev],6-4 6-4 6-1,1.54,6.2%,63.0%,74.5%,56.7%,4/5,2.2%,60.4%,61.8%,33.3%,3/9,1:50,8
R128,80,Potito Starace[ITA] [yr|ev],d.,43,Jose Acasuso[ARG] [yr|ev],7-6(0) 6-3 RET,2.40,5.9%,78.4%,90.0%,63.6%,0/0,5.8%,63.8%,72.7%,44.0%,3/5,1:17,27
R128,66,Fabio Fognini[ITA] [yr|ev],d.,71,Denis Istomin[UZB] [yr|ev],1-6 6-7(3) 6-4 3-1 RET,0.96,6.0%,65.8%,66.2%,50.0%,6/9,4.5%,62.4%,73.5%,44.0%,14/17,2:24,9
R128,21,(16)David Ferrer[ESP] [yr|ev],d.,86,Kevin Kim[USA] [yr|ev],7-5 6-3 4-6 6-2,1.21,6.0%,63.2%,67.6%,46.5%,8/14,3.5%,54.0%,63.9%,36.5%,5/14,2:25,3
R128,11,(12)Nikolay Davydenko[RUS] [yr|ev],d.,305,(WC)Daniel Evans[GBR] [yr|ev],6-2 6-3 6-3,1.82,4.7%,73.4%,76.6%,52.9%,0/3,3.1%,66.3%,53.8%,30.3%,7/15,1:49,3
R128,87,Victor Crivoi[ROU] [yr|ev],d.,79,Bjorn Phau[GER] [yr|ev],4-6 6-1 7-6(3) 2-6 6-3,1.12,3.5%,67.1%,64.6%,61.7%,5/10,9.0%,51.7%,64.0%,54.3%,7/12,2:58,75
R128,38,Paul Henri Mathieu[FRA] [yr|ev],d.,83,Frederico Gil[POR] [yr|ev],6-1 2-6 6-4 6-2,1.29,13.0%,64.0%,82.8%,41.7%,3/5,12.4%,61.9%,71.7%,37.8%,6/11,2:05,12
R128,20,(20)Tomas Berdych[CZE] [yr|ev],d.,191,(WC)Alex Bogdanovic[GBR] [yr|ev],6-3 6-4 6-4,2.43,12.5%,61.1%,93.2%,75.0%,0/0,6.8%,63.5%,78.7%,44.4%,2/5,1:28,4
R128,30,(26)Jurgen Melzer[AUT] [yr|ev],d.,109,Wayne Odesnik[USA] [yr|ev],6-1 6-4 6-2,1.65,20.0%,63.7%,76.5%,58.6%,3/4,6.0%,62.7%,57.7%,38.7%,9/15,1:25,8
R128,49,Benjamin Becker[GER] [yr|ev],d.,110,(Q)Roko Karanusic[CRO] [yr|ev],6-4 6-4 6-1,2.17,18.3%,63.4%,91.1%,61.5%,5/6,4.3%,61.4%,58.1%,55.6%,1/6,1:13,35
R128,39,Igor Kunitsyn[RUS] [yr|ev],d.,342,(WC)Grigor Dimitrov[BUL] [yr|ev],3-6 6-0 3-0 RET,1.50,6.9%,53.4%,71.0%,55.6%,3/5,4.3%,57.1%,55.0%,33.3%,8/13,1:15,35
R128,6,(6)Andy Roddick[USA] [yr|ev],d.,41,Jeremy Chardy[FRA] [yr|ev],6-3 7-6(3) 4-6 6-3,1.77,19.8%,71.7%,89.5%,60.0%,1/3,11.7%,52.5%,81.0%,50.9%,7/10,2:12,1
R128,3,(3)Andy Murray[GBR] [yr|ev],d.,76,Robert Kendrick[USA] [yr|ev],7-5 6-7(3) 6-3 6-4,1.32,15.9%,58.7%,85.1%,57.7%,1/2,13.2%,66.9%,72.5%,51.1%,4/8,2:38,1
R128,74,Ernests Gulbis[LAT] [yr|ev],d.,268,(Q)Riccardo Ghedin[ITA] [yr|ev],6-2 6-4 6-4,1.46,13.8%,56.3%,80.0%,60.0%,1/2,7.9%,55.3%,64.3%,50.0%,1/6,1:28,10
R128,98,Daniel Gimeno Traver[ESP] [yr|ev],d.,266,(Q)Taylor Dent[USA] [yr|ev],7-5 7-6(6) 4-6 6-7(3) 6-4,1.16,3.1%,69.8%,77.0%,57.1%,3/6,6.6%,51.6%,81.9%,50.0%,11/15,3:25,48
R128,31,(30)Viktor Troicki[SRB] [yr|ev],d.,99,Brian Dabul[ARG] [yr|ev],6-4 6-4 6-3,1.44,12.6%,57.5%,80.0%,59.5%,6/7,3.3%,64.1%,67.8%,42.4%,2/7,1:45,12
R128,18,(19)Stan Wawrinka[SUI] [yr|ev],d.,108,Eduardo Schwank[ARG] [yr|ev],7-5 6-4 6-1,1.46,12.4%,60.7%,79.6%,57.1%,6/6,8.3%,62.5%,70.0%,36.1%,2/7,1:52,3
R128,57,Martin Vassallo Arguello[ARG] [yr|ev],d.,123,Pablo Andujar[ESP] [yr|ev],4-6 6-3 6-2 6-2,1.30,4.0%,70.3%,71.8%,53.3%,3/6,2.1%,59.4%,59.6%,51.3%,4/11,2:19,47
R128,125,(LL)Pablo Cuevas[URU] [yr|ev],d.,60,Christophe Rochus[BEL] [yr|ev],3-6 4-6 6-4 6-1 11-9,1.21,22.0%,66.7%,80.0%,46.0%,4/9,0.0%,70.7%,62.9%,60.4%,7/14,3:04,19
R128,133,(Q)Jesse Levine[CAN] [yr|ev],d.,24,(14)Marat Safin[RUS] [yr|ev],6-2 3-6 7-6(4) 6-4,1.22,9.2%,57.1%,86.8%,49.0%,11/13,10.6%,63.4%,70.5%,53.3%,4/8,2:16,69
R128,10,(10)Fernando Gonzalez[CHI] [yr|ev],d.,88,Teymuraz Gabashvili[RUS] [yr|ev],7-5 7-5 6-3,1.22,16.5%,57.8%,79.4%,52.2%,4/5,7.6%,45.7%,75.0%,49.1%,8/12,2:14,5
R128,64,Leonardo Mayer[ARG] [yr|ev],d.,75,Oscar Hernandez[ESP] [yr|ev],6-0 6-0 6-3,2.64,16.9%,64.4%,92.1%,52.4%,3/3,1.6%,71.0%,47.7%,27.8%,4/11,1:11,21
R128,70,(WC)Juan Carlos Ferrero[ESP] [yr|ev],d.,44,Mikhail Youzhny[RUS] [yr|ev],6-3 7-6(3) 6-3,1.34,6.3%,66.7%,78.1%,71.9%,5/6,6.4%,71.8%,78.6%,40.9%,2/5,1:54,1
R128,37,Fabrice Santoro[FRA] [yr|ev],d.,35,(33)Nicolas Kiefer[GER] [yr|ev],6-4 6-2 6-2,1.44,13.4%,61.0%,76.0%,62.5%,2/2,3.4%,47.7%,69.0%,47.8%,7/12,1:47,17
R128,28,(31)Victor Hanescu[ROU] [yr|ev],d.,68,Ivan Navarro[ESP] [yr|ev],6-3 6-7(5) 6-4 6-7(5) 12-10,1.07,6.1%,68.5%,75.6%,62.9%,5/6,9.6%,57.2%,77.6%,58.8%,3/7,4:11,26
R128,96,Nicolas Devilder[FRA] [yr|ev],d.,121,Nicolas Lapentti[ECU] [yr|ev],3-6 6-4 6-3 4-6 7-5,0.95,7.5%,65.3%,65.5%,55.0%,11/16,3.3%,57.9%,71.6%,53.1%,8/14,3:43,60
R128,118,(LL)Thiago Alves[BRA] [yr|ev],d.,907,Andrei Pavel[ROU] [yr|ev],6-3 2-6 6-1 2-6 6-1,1.07,2.5%,66.1%,70.0%,41.5%,4/8,5.0%,56.7%,69.1%,42.3%,9/16,2:20,88
R128,7,(8)Gilles Simon[FRA] [yr|ev],d.,94,Bobby Reynolds[USA] [yr|ev],6-4 6-3 6-3,1.66,17.9%,64.1%,78.0%,64.3%,2/3,4.3%,63.8%,66.7%,35.3%,5/10,1:36,6
R128,50,Andreas Seppi[ITA] [yr|ev],d.,17,(17)James Blake[USA] [yr|ev],7-5 6-4 7-6(5),1.20,8.3%,63.9%,69.6%,61.5%,4/6,8.7%,63.8%,67.9%,45.7%,11/15,2:09,18
R128,59,Marc Gicquel[FRA] [yr|ev],d.,128,(Q)Adrian Mannarino[FRA] [yr|ev],6-2 6-2 6-4,1.67,6.8%,52.7%,79.5%,62.9%,3/4,10.0%,63.7%,58.8%,41.4%,3/9,1:32,37
R128,113,Vincent Spadea[USA] [yr|ev],d.,84,Paul Capdeville[CHI] [yr|ev],6-0 6-4 7-5,1.83,13.9%,65.3%,87.2%,64.0%,1/1,14.5%,61.8%,76.6%,37.9%,2/7,1:26,18
R128,26,(29)Igor Andreev[RUS] [yr|ev],d.,101,Evgeny Korolev[KAZ] [yr|ev],4-6 7-6(2) 6-4 7-6(4),1.23,15.3%,58.0%,80.3%,60.0%,1/4,9.8%,68.0%,69.2%,57.1%,8/11,2:50,18
R128,34,(24)Tommy Haas[GER] [yr|ev],d.,197,(Q)Alexander Peya[AUT] [yr|ev],6-7(5) 7-6(0) 6-3 6-4,1.03,7.5%,60.0%,79.2%,46.9%,12/14,8.7%,58.3%,68.9%,60.4%,8/12,2:54,2
R128,137,Michael Llodra[FRA] [yr|ev],d.,188,(WC)Josh Goodall[GBR] [yr|ev],4-6 7-6(5) 6-4 3-6 6-4,1.15,16.7%,67.3%,77.2%,59.2%,6/9,9.8%,63.0%,77.1%,50.0%,15/18,3:14,21
R128,47,Sam Querrey[USA] [yr|ev],d.,120,(LL)Danai Udomchoke[THA] [yr|ev],6-3 6-4 6-4,1.28,13.6%,70.9%,86.3%,30.0%,7/7,4.8%,66.3%,66.7%,51.4%,7/10,1:41,11
R128,13,(11)Marin Cilic[CRO] [yr|ev],d.,95,Alberto Martin[ESP] [yr|ev],6-3 6-4 6-4,1.38,13.3%,63.3%,73.7%,69.7%,4/4,2.2%,62.9%,64.3%,57.6%,5/8,1:50,3
R128,15,(15)Tommy Robredo[ESP] [yr|ev],d.,195,(Q)Luka Gregorc[SLO] [yr|ev],7-6(4) 6-4 5-7 7-6(3),1.29,9.4%,64.0%,86.5%,50.0%,5/7,9.9%,64.2%,77.3%,44.4%,10/12,3:00,5
R128,189,Stefan Koubek[AUT] [yr|ev],d.,172,(Q)Edouard Roger-Vasselin[FRA] [yr|ev],7-5 6-3 4-6 3-6 6-3,1.00,6.0%,57.0%,70.6%,50.0%,8/12,2.6%,64.9%,67.0%,51.9%,6/12,3:14,20
