Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R64,5,(6)Juan Carlos Ferrero[ESP] [yr|ev],d.,95,Stefan Koubek[AUT] [yr|ev],4-6 7-5 5-7 7-6(6) 8-6,0.90,1.0%,68.3%,67.4%,60.9%,12/16,5.6%,65.9%,73.7%,59.0%,6/10,3:40,1
R64,6,(5)Tim Henman[GBR] [yr|ev],d.,137,(Q)Ivo Heuberger[SUI] [yr|ev],7-5 6-3 6-2,1.64,4.6%,65.5%,77.2%,56.7%,6/8,4.0%,68.0%,55.9%,40.6%,9/15,2:07,4
R64,39,(32)Hicham Arazi[MAR] [yr|ev],d.,49,David Ferrer[ESP] [yr|ev],6-7(5) 6-4 6-3 7-6(7),1.18,4.2%,66.2%,66.0%,62.5%,8/13,6.1%,68.7%,65.2%,43.1%,12/19,3:15,22
R64,26,(24)Fernando Gonzalez[CHI] [yr|ev],d.,64,Igor Andreev[RUS] [yr|ev],7-5 6-3 5-7 6-7(4) 6-3,0.99,7.1%,57.1%,78.4%,52.1%,3/5,3.3%,61.3%,77.2%,51.7%,8/12,3:04,5
R64,17,(11)Mark Philippoussis[AUS] [yr|ev],d.,56,Martin Verkerk[NED] [yr|ev],4-6 6-3 7-6(5) 7-5,1.21,21.9%,63.2%,87.5%,59.5%,1/3,20.5%,67.0%,84.0%,48.6%,1/4,2:16,8
R64,51,Xavier Malisse[BEL] [yr|ev],d.,100,Tommy Haas[GER] [yr|ev],3-6 6-3 6-2 6-4,1.56,16.5%,52.6%,90.2%,54.3%,4/6,2.6%,58.1%,70.6%,40.8%,3/8,2:08,19
R64,71,Karol Beck[SVK] [yr|ev],d.,19,(20)Tommy Robredo[ESP] [yr|ev],6-3 6-2 7-6(2),1.55,6.2%,58.8%,75.4%,62.5%,11/13,3.8%,71.7%,52.6%,56.7%,7/12,1:52,36
R64,25,(25)Dominik Hrbaty[SVK] [yr|ev],d.,479,(WC)Mark Hilton[GBR] [yr|ev],7-5 6-4 6-2,1.94,6.3%,72.2%,80.7%,72.7%,1/1,6.6%,62.6%,70.2%,38.2%,5/9,1:37,12
R64,63,Mario Ancic[CRO] [yr|ev],d.,80,(LL)Julien Benneteau[FRA] [yr|ev],4-6 7-6(8) 6-2 5-7 6-4,1.06,8.4%,62.6%,66.1%,55.2%,8/13,2.9%,69.8%,62.5%,53.8%,6/12,3:39,7
R64,8,(8)Rainer Schuettler[GER] [yr|ev],d.,165,(WC)Greg Rusedski[GBR] [yr|ev],6-7(5) 7-6(10) 6-7(5) 6-2 6-2,1.11,1.7%,70.6%,73.6%,59.6%,7/9,12.5%,58.9%,78.8%,47.8%,11/17,3:39,5
R64,30,(30)Vincent Spadea[USA] [yr|ev],d.,127,Felix Mantilla[ESP] [yr|ev],6-1 6-2 6-2,1.88,12.8%,62.8%,79.6%,62.1%,7/7,4.5%,41.8%,64.3%,38.5%,4/10,1:21,18
R64,57,Thomas Enqvist[SWE] [yr|ev],d.,18,(21)Juan Ignacio Chela[ARG] [yr|ev],6-3 6-7(4) 6-1 3-6 6-3,1.26,6.5%,54.0%,74.7%,67.2%,3/5,5.3%,72.4%,65.5%,59.5%,10/15,2:39,4
R64,23,(12)Sjeng Schalken[NED] [yr|ev],d.,72,Todd Martin[USA] [yr|ev],6-3 6-2 4-6 6-3,1.23,6.4%,76.4%,75.0%,46.2%,4/5,9.8%,70.5%,70.9%,36.4%,6/11,2:19,11
R64,90,Alexander Popp[GER] [yr|ev],d.,78,Albert Montanes[ESP] [yr|ev],6-1 6-0 6-1,2.42,9.6%,73.1%,78.9%,57.1%,0/1,0.0%,61.9%,35.9%,33.3%,4/13,1:02,74
R64,103,Kenneth Carlsen[DEN] [yr|ev],d.,21,(22)Andrei Pavel[ROU] [yr|ev],7-6(9) 6-4 6-3,1.54,18.8%,67.7%,89.2%,41.9%,0/1,5.2%,80.0%,62.0%,52.2%,5/8,2:00,41
R64,31,(26)Taylor Dent[USA] [yr|ev],d.,143,(LL)Stefano Pescosolido[ITA] [yr|ev],6-3 6-3 7-6(3),1.40,9.8%,60.9%,73.2%,58.3%,3/6,1.0%,67.0%,62.3%,38.2%,9/15,1:49,21
R64,2,(2)Andy Roddick[USA] [yr|ev],d.,128,(LL)Alexander Peya[AUT] [yr|ev],6-3 7-6(2) 6-4,1.59,15.1%,59.3%,86.3%,57.1%,4/5,3.5%,64.6%,64.4%,50.0%,9/13,1:48,1
R128,1,(1)Roger Federer[SUI] [yr|ev],d.,295,(WC)Alex Bogdanovic[GBR] [yr|ev],6-3 6-3 6-0,2.35,9.4%,67.2%,86.0%,66.7%,2/2,3.5%,74.4%,57.8%,36.4%,6/12,1:20,1
R128,138,(Q)Alejandro Falla[COL] [yr|ev],d.,209,(Q)Julian Knowle[AUT] [yr|ev],2-6 6-3 6-1 6-3,1.19,5.5%,60.9%,68.7%,58.1%,4/6,2.3%,60.2%,67.9%,42.9%,0/5,1:57,50
R128,53,Fabrice Santoro[FRA] [yr|ev],d.,61,Alberto Martin[ESP] [yr|ev],7-5 6-2 3-6 6-2,1.29,3.6%,55.5%,80.3%,51.0%,5/8,3.8%,68.3%,62.0%,48.5%,3/9,2:42,17
R128,123,Thomas Johansson[SWE] [yr|ev],d.,33,(29)Nicolas Kiefer[GER] [yr|ev],4-6 4-6 6-4 6-3 6-0,1.16,16.2%,55.1%,77.3%,49.2%,4/8,15.5%,59.7%,70.1%,42.3%,6/13,2:42,7
R128,22,(18)Feliciano Lopez[ESP] [yr|ev],d.,529,(WC)Richard Bloomfield[GBR] [yr|ev],6-4 6-2 7-5,2.30,23.6%,59.7%,93.0%,69.0%,0/0,10.1%,65.7%,72.3%,41.2%,7/11,1:38,12
R128,83,Cyril Saulnier[FRA] [yr|ev],d.,50,Michael Llodra[FRA] [yr|ev],7-5 4-6 7-6(6) 7-6(3),1.12,9.4%,54.0%,80.0%,65.6%,3/4,13.8%,58.7%,72.8%,66.7%,5/6,2:41,48
R128,99,Gilles Elseneer[BEL] [yr|ev],d.,162,(WC)Arvind Parmar[GBR] [yr|ev],7-6(5) 7-6(5) 7-6(3),1.17,15.4%,64.6%,81.0%,54.3%,6/8,6.5%,63.4%,73.1%,55.6%,4/6,2:21,97
R128,62,Ivo Karlovic[CRO] [yr|ev],d.,14,(13)Paradorn Srichaphan[THA] [yr|ev],3-6 6-4 6-4 6-4,1.21,14.3%,63.4%,85.9%,39.0%,5/8,6.9%,56.9%,70.3%,51.8%,10/14,2:13,14
R128,7,(9)Carlos Moya[ESP] [yr|ev],d.,93,(Q)Olivier Patience[FRA] [yr|ev],6-4 3-6 7-5 6-7(6) 6-1,1.39,19.9%,54.8%,83.8%,59.1%,10/11,3.9%,57.0%,72.5%,48.1%,10/15,3:06,1
R128,67,Radek Stepanek[CZE] [yr|ev],d.,85,Alex Corretja[ESP] [yr|ev],4-6 6-3 6-2 5-7 6-4,1.28,8.6%,63.6%,77.5%,64.7%,5/7,9.0%,57.6%,73.5%,54.1%,6/10,3:14,8
R128,48,Sargis Sargsian[ARM] [yr|ev],d.,120,Marc Lopez[ESP] [yr|ev],6-4 6-3 4-6 6-2,1.39,8.9%,66.3%,73.1%,47.1%,3/9,1.4%,71.7%,51.9%,46.3%,8/17,2:19,38
R128,70,Dmitry Tursunov[RUS] [yr|ev],d.,15,(19)Marat Safin[RUS] [yr|ev],4-6 7-5 6-3 7-6(1),1.12,12.7%,60.6%,75.6%,51.8%,8/11,6.5%,64.5%,68.8%,50.0%,7/11,2:32,20
R128,415,Goran Ivanisevic[CRO] [yr|ev],d.,35,(31)Mikhail Youzhny[RUS] [yr|ev],6-3 7-6(4) 6-2,1.68,16.3%,76.7%,84.8%,50.0%,2/2,11.0%,68.0%,64.7%,53.1%,5/8,1:27,2
R128,52,Filippo Volandri[ITA] [yr|ev],d.,301,(Q)Jamie Delgado[GBR] [yr|ev],6-1 6-3 6-3,1.66,5.3%,63.2%,72.9%,75.0%,5/5,1.3%,65.0%,67.3%,35.7%,10/15,1:16,25
R128,45,Irakli Labadze[GEO] [yr|ev],d.,107,Kristof Vliegen[BEL] [yr|ev],6-2 6-4 3-6 6-2,1.28,4.8%,69.2%,80.6%,31.3%,6/9,7.0%,58.3%,62.7%,45.8%,5/12,2:14,42
R128,10,(7)Lleyton Hewitt[AUS] [yr|ev],d.,42,Jurgen Melzer[AUT] [yr|ev],6-2 6-4 6-2,2.02,6.8%,57.5%,81.0%,71.0%,4/4,6.0%,63.9%,58.5%,43.3%,5/10,1:30,1
R128,3,(3)Guillermo Coria[ARG] [yr|ev],d.,106,Wesley Moodie[RSA] [yr|ev],6-4 6-7(3) 6-3 6-7(3) 6-3,1.05,7.7%,66.3%,76.8%,61.4%,2/3,9.6%,73.9%,75.9%,53.7%,9/13,3:06,3
R128,66,Florian Mayer[GER] [yr|ev],d.,96,Wayne Arthurs[AUS] [yr|ev],7-6(4) 7-6(5) 7-6(4),0.92,11.9%,71.4%,78.9%,61.1%,1/1,25.9%,65.5%,85.5%,57.5%,6/6,1:59,18
R128,76,Karol Kucera[SVK] [yr|ev],d.,88,Oscar Hernandez[ESP] [yr|ev],6-1 6-2 6-2,6.11,9.4%,66.0%,91.4%,88.9%,0/0,1.7%,66.1%,53.8%,20.0%,3/9,1:07,6
R128,82,Wayne Ferreira[RSA] [yr|ev],d.,29,(28)Ivan Ljubicic[CRO] [yr|ev],5-7 7-6(5) 7-5 6-2,1.53,10.5%,61.3%,82.9%,66.7%,0/1,10.2%,59.2%,75.3%,48.4%,7/10,3:12,6
R128,27,(17)Jonas Bjorkman[SWE] [yr|ev],d.,79,Raemon Sluiter[NED] [yr|ev],5-7 6-1 7-5 6-1,1.14,6.6%,64.7%,69.3%,54.2%,11/13,7.5%,62.6%,65.7%,47.5%,6/13,2:30,4
R128,101,Yen Hsun Lu[TPE] [yr|ev],d.,133,Jan Vacek[CZE] [yr|ev],6-3 4-6 6-3 6-2,1.27,6.7%,70.0%,71.4%,50.0%,6/9,7.3%,55.6%,69.6%,38.2%,7/14,2:27,33
R128,43,Joachim Johansson[SWE] [yr|ev],d.,47,Arnaud Clement[FRA] [yr|ev],6-2 7-6(3) 7-6(7),1.36,31.8%,68.2%,82.2%,64.7%,5/5,11.2%,64.5%,82.6%,42.1%,4/6,2:09,9
R128,20,(14)Mardy Fish[USA] [yr|ev],d.,228,(Q)Ivan Navarro[ESP] [yr|ev],6-3 6-2 6-3,1.62,16.7%,56.4%,79.5%,64.7%,3/3,10.3%,46.2%,77.8%,38.1%,4/9,1:33,7
R128,13,(10)Sebastien Grosjean[FRA] [yr|ev],d.,86,Thierry Ascione[FRA] [yr|ev],6-4 6-2 6-4,2.42,15.1%,53.4%,89.7%,73.5%,5/5,1.7%,56.9%,68.2%,42.0%,12/16,1:53,4
R128,69,Gregory Carraz[FRA] [yr|ev],d.,74,Olivier Rochus[BEL] [yr|ev],7-6(5) 6-4 6-4,1.15,16.3%,70.2%,82.2%,41.9%,4/5,3.8%,57.1%,73.3%,55.6%,6/9,1:59,54
R128,218,(Q)Daniele Bracciali[ITA] [yr|ev],d.,118,(Q)Jan Hernych[CZE] [yr|ev],3-6 4-6 6-2 6-3 6-3,1.28,5.2%,56.9%,80.3%,50.0%,1/5,3.3%,66.0%,57.6%,58.8%,14/21,2:31,49
R128,84,Jan Michael Gambill[USA] [yr|ev],d.,28,(23)Max Mirnyi[BLR] [yr|ev],6-3 7-5 6-4,1.24,21.3%,72.3%,85.3%,42.3%,4/4,24.7%,68.2%,74.1%,51.9%,6/9,1:46,14
R128,34,(27)Robby Ginepri[USA] [yr|ev],d.,136,(Q)Janko Tipsarevic[SRB] [yr|ev],4-6 7-5 6-3 6-3,1.19,7.1%,68.3%,75.6%,37.5%,8/11,7.0%,58.6%,67.4%,41.5%,12/18,3:22,15
R128,40,Fernando Verdasco[ESP] [yr|ev],d.,141,(Q)Glenn Weiner[USA] [yr|ev],6-4 6-4 6-4,1.21,17.4%,57.0%,79.6%,59.5%,0/1,9.5%,55.4%,80.5%,45.5%,0/4,2:46,7
R128,95,Stefan Koubek[AUT] [yr|ev],d.,97,Jose Acasuso[ARG] [yr|ev],4-6 6-4 6-1 6-1,1.69,6.3%,67.4%,78.1%,64.5%,4/5,5.0%,53.2%,63.5%,46.2%,14/20,2:03,20
R128,5,(6)Juan Carlos Ferrero[ESP] [yr|ev],d.,488,Julien Boutter[FRA] [yr|ev],6-4 7-6(4) 6-3,1.46,6.2%,68.0%,80.3%,61.3%,0/0,13.2%,61.4%,77.1%,38.6%,9/11,2:02,1
R128,6,(5)Tim Henman[GBR] [yr|ev],d.,89,Ruben Ramirez Hidalgo[ESP] [yr|ev],4-6 7-6(6) 6-4 6-2,1.22,9.7%,56.5%,75.7%,53.7%,2/5,2.1%,65.0%,65.6%,46.0%,8/13,3:02,4
R128,137,(Q)Ivo Heuberger[SUI] [yr|ev],d.,68,Flavio Saretta[BRA] [yr|ev],5-7 6-0 6-1 7-6(9),1.50,6.5%,63.6%,73.5%,56.4%,3/7,0.8%,58.9%,57.5%,41.2%,4/12,2:17,102
R128,49,David Ferrer[ESP] [yr|ev],d.,75,Victor Hanescu[ROU] [yr|ev],7-6(5) 6-4 6-7(4) 7-5,1.13,10.5%,72.4%,67.3%,52.4%,8/12,3.2%,68.8%,65.1%,43.8%,8/14,3:21,3
R128,39,(32)Hicham Arazi[MAR] [yr|ev],d.,255,(Q)Andre Sa[BRA] [yr|ev],6-1 6-4 6-2,2.19,4.8%,58.7%,81.1%,73.1%,0/1,6.3%,60.0%,60.4%,37.5%,5/11,1:27,22
R128,26,(24)Fernando Gonzalez[CHI] [yr|ev],d.,108,Martin Vassallo Arguello[ARG] [yr|ev],6-4 6-2 6-4,1.65,6.4%,60.3%,85.1%,64.5%,2/2,3.6%,73.8%,69.4%,40.9%,5/9,1:31,5
R128,64,Igor Andreev[RUS] [yr|ev],d.,115,John Van Lottum[NED] [yr|ev],2-6 6-2 6-0 6-3,1.25,11.5%,60.4%,72.4%,44.7%,2/6,5.5%,57.1%,59.6%,41.0%,6/14,1:41,18
R128,56,Martin Verkerk[NED] [yr|ev],d.,59,Nikolay Davydenko[RUS] [yr|ev],4-6 6-3 6-4 7-5,1.12,16.4%,62.5%,78.8%,52.1%,5/7,6.1%,69.5%,73.6%,45.0%,12/16,2:31,14
R128,17,(11)Mark Philippoussis[AUS] [yr|ev],d.,122,(Q)Christophe Rochus[BEL] [yr|ev],6-3 6-4 6-2,1.49,26.2%,59.5%,86.0%,47.1%,4/4,3.7%,82.7%,59.7%,35.7%,5/9,1:32,8
R128,51,Xavier Malisse[BEL] [yr|ev],d.,16,(16)Jiri Novak[CZE] [yr|ev],6-3 6-4 6-4,1.82,8.8%,53.8%,86.0%,64.9%,1/2,2.1%,72.6%,66.7%,30.8%,3/7,1:30,19
R128,100,Tommy Haas[GER] [yr|ev],d.,92,Antony Dupuis[FRA] [yr|ev],2-6 2-6 7-6(8) 6-4 8-6,1.10,8.2%,63.3%,81.7%,53.7%,6/10,11.9%,60.1%,74.3%,59.7%,10/12,3:36,2
