Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
5,Tim Henman,GBR,5,1165,84.6%,24.2%,50,9.0%,32,5.7%,63.0%,75.5%,52.4%,67.0%,36,61.1%,40.0%,48,45.8%,52.9%,1.21,13:14
11,Mark Philippoussis,AUS,4,916,92.4%,15.8%,96,21.1%,35,7.7%,62.3%,82.0%,55.6%,72.0%,15,60.0%,33.5%,28,42.9%,52.6%,1.20,9:18
,Joachim Johansson,SWE,4,1022,96.3%,8.8%,123,24.2%,20,3.9%,67.5%,83.4%,54.5%,74.0%,20,85.0%,30.4%,23,30.4%,52.1%,1.17,10:00
32,Hicham Arazi,MAR,3,691,78.2%,32.7%,15,4.5%,5,1.5%,65.2%,68.4%,58.3%,64.8%,26,53.8%,41.3%,41,41.5%,52.5%,1.17,7:27
WC,Greg Rusedski,GBR,2,566,84.4%,15.6%,41,15.1%,21,7.7%,58.3%,81.0%,55.8%,70.5%,24,70.8%,34.2%,19,36.8%,51.6%,1.16,5:37
,Ivo Karlovic,CRO,4,993,93.8%,8.6%,111,23.4%,23,4.9%,65.6%,85.5%,57.7%,75.9%,19,73.7%,27.9%,24,29.2%,50.9%,1.16,9:27
27,Robby Ginepri,USA,4,928,83.6%,27.9%,38,8.5%,6,1.3%,65.4%,72.9%,47.4%,64.0%,35,68.6%,41.2%,48,39.6%,52.2%,1.15,9:04
,Sargis Sargsian,ARM,2,643,78.8%,28.3%,22,7.3%,10,3.3%,62.9%,74.2%,51.8%,65.9%,19,42.1%,39.0%,32,46.9%,51.6%,1.14,6:20
,Filippo Volandri,ITA,2,462,86.5%,30.6%,13,5.5%,8,3.4%,63.0%,73.0%,55.2%,66.4%,13,61.5%,37.9%,28,39.3%,52.4%,1.13,3:49
,Karol Beck,SVK,3,743,79.7%,22.8%,29,8.0%,20,5.5%,55.7%,75.6%,53.8%,65.9%,37,67.6%,38.2%,32,40.6%,51.7%,1.12,7:01
,Mario Ancic,CRO,6,1379,86.2%,23.4%,75,10.7%,28,4.0%,63.7%,74.8%,52.0%,66.5%,45,66.7%,37.5%,66,37.9%,52.2%,1.12,14:09
,Thomas Johansson,SWE,3,592,80.4%,28.6%,32,10.5%,4,1.3%,56.7%,77.5%,46.2%,63.9%,22,54.5%,39.7%,26,53.8%,52.2%,1.10,5:54
,Igor Andreev,RUS,2,507,81.0%,23.3%,16,6.5%,11,4.5%,61.0%,75.3%,49.0%,65.0%,18,55.6%,38.3%,19,52.6%,51.3%,1.10,4:45
26,Taylor Dent,USA,3,577,91.1%,22.2%,26,8.8%,17,5.7%,67.3%,74.0%,54.6%,67.7%,16,75.0%,35.4%,22,45.5%,52.0%,1.09,5:17
,Wayne Arthurs,AUS,1,242,100.0%,0.0%,30,25.9%,7,6.0%,65.5%,85.5%,57.5%,75.9%,6,100.0%,26.2%,1,0.0%,50.0%,1.09,1:59
21,Juan Ignacio Chela,ARG,2,508,82.1%,22.0%,12,4.6%,5,1.9%,71.9%,67.7%,59.5%,65.4%,24,70.8%,37.1%,17,52.9%,51.8%,1.07,4:45
,Jan Michael Gambill,USA,3,640,84.3%,22.0%,55,17.1%,9,2.8%,63.9%,79.5%,43.1%,66.4%,19,57.9%,36.1%,30,36.7%,51.2%,1.07,6:46
17,Jonas Bjorkman,SWE,3,717,91.1%,21.4%,37,10.0%,18,4.9%,62.6%,74.5%,55.1%,67.2%,25,80.0%,35.1%,27,44.4%,51.6%,1.07,7:27
,Florian Mayer,GER,5,1162,88.2%,16.5%,53,9.3%,13,2.3%,69.4%,76.1%,53.4%,69.2%,24,54.2%,33.0%,47,31.9%,50.7%,1.07,10:22
,Thomas Enqvist,SWE,3,870,84.5%,17.6%,45,10.5%,21,4.9%,55.8%,74.1%,59.8%,67.8%,30,63.3%,34.6%,29,41.4%,50.9%,1.07,8:15
LL,Julien Benneteau,FRA,2,541,80.5%,26.2%,11,4.1%,4,1.5%,71.0%,67.0%,51.3%,62.5%,20,60.0%,39.7%,24,45.8%,51.0%,1.06,5:22
,Kenneth Carlsen,DEN,3,800,88.1%,10.2%,40,10.4%,13,3.4%,63.5%,76.3%,51.8%,67.4%,24,70.8%,34.1%,24,25.0%,50.1%,1.04,7:54
LL,Alexander Peya,AUT,2,366,79.3%,28.6%,11,5.9%,5,2.7%,68.6%,69.0%,50.8%,63.3%,21,71.4%,37.6%,23,34.8%,50.8%,1.03,3:16
,Dennis Van Scheppingen,NED,1,385,76.7%,23.3%,21,10.9%,11,5.7%,59.1%,70.2%,50.6%,62.2%,17,58.8%,39.1%,15,46.7%,50.6%,1.03,3:37
,Yen Hsun Lu,TPE,2,424,75.0%,27.3%,14,6.6%,7,3.3%,68.1%,69.0%,45.6%,61.5%,20,60.0%,39.3%,20,45.0%,50.5%,1.02,4:22
Q,Ivo Heuberger,SUI,2,418,69.7%,30.3%,11,5.3%,8,3.9%,65.7%,64.7%,49.3%,59.4%,22,54.5%,41.2%,20,50.0%,50.2%,1.02,4:24
8,Rainer Schuettler,GER,3,802,77.8%,21.0%,13,3.4%,11,2.8%,68.0%,70.1%,51.6%,64.2%,26,46.2%,36.5%,37,35.1%,49.9%,1.02,8:18
,Goran Ivanisevic,CRO,3,660,80.8%,15.4%,50,15.2%,24,7.3%,69.3%,76.3%,43.6%,66.3%,32,68.8%,33.8%,16,50.0%,50.0%,1.00,5:26
14,Mardy Fish,USA,2,417,87.9%,17.6%,38,17.6%,7,3.2%,60.2%,74.6%,53.5%,66.2%,14,71.4%,33.8%,14,42.9%,50.6%,1.00,4:04
,Martin Verkerk,NED,2,485,88.1%,14.3%,44,18.3%,19,7.9%,64.6%,81.3%,50.6%,70.4%,11,54.5%,29.4%,19,31.6%,49.7%,0.99,4:47
,David Ferrer,ESP,2,611,75.0%,24.4%,26,8.3%,8,2.5%,70.5%,66.2%,47.3%,60.6%,31,64.5%,38.5%,27,40.7%,49.9%,0.98,6:36
,Dmitry Tursunov,RUS,3,827,81.7%,13.0%,36,8.6%,18,4.3%,58.5%,75.0%,54.9%,66.7%,32,59.4%,32.7%,24,37.5%,49.8%,0.98,8:03
Q,Daniele Bracciali,ITA,2,529,73.8%,25.0%,15,5.8%,11,4.2%,54.6%,73.2%,46.6%,61.2%,21,47.6%,37.9%,26,42.3%,49.3%,0.98,5:21
,Radek Stepanek,CZE,2,529,87.2%,10.9%,19,7.1%,10,3.8%,67.3%,77.1%,57.5%,70.7%,14,57.1%,28.5%,12,41.7%,49.7%,0.97,5:50
,Todd Martin,USA,2,591,85.1%,6.5%,29,9.8%,11,3.7%,65.8%,74.2%,51.5%,66.4%,23,69.6%,32.4%,15,20.0%,49.4%,0.97,6:03
,Fernando Verdasco,ESP,2,422,83.3%,14.3%,23,10.6%,20,9.2%,57.6%,76.0%,51.1%,65.4%,10,40.0%,32.7%,14,35.7%,49.5%,0.95,5:05
,Irakli Labadze,GEO,2,389,74.2%,22.6%,10,5.0%,15,7.5%,62.5%,75.2%,37.3%,61.0%,25,68.0%,37.0%,14,50.0%,49.4%,0.95,3:57
,Wesley Moodie,RSA,1,326,84.0%,3.7%,15,9.6%,3,1.9%,73.9%,75.9%,53.7%,70.1%,13,69.2%,28.4%,3,33.3%,48.5%,0.95,3:06
,Cyril Saulnier,FRA,2,609,90.0%,6.0%,28,8.8%,7,2.2%,56.5%,76.0%,58.0%,68.1%,19,73.7%,29.8%,11,27.3%,49.8%,0.94,5:58
Q,Richard Gasquet,FRA,1,394,89.3%,11.1%,7,3.3%,13,6.2%,56.7%,72.3%,53.8%,64.3%,14,78.6%,33.7%,15,20.0%,50.0%,0.94,3:54
24,Fernando Gonzalez,CHI,3,728,90.3%,13.1%,34,8.9%,17,4.5%,58.9%,78.1%,53.2%,67.9%,18,66.7%,29.9%,23,34.8%,49.7%,0.93,6:58
,Fabrice Santoro,FRA,2,371,68.8%,25.0%,9,4.8%,5,2.7%,56.4%,70.8%,43.9%,59.0%,19,47.4%,38.3%,12,66.7%,48.8%,0.93,4:16
WC,Mark Hilton,GBR,2,332,82.1%,21.4%,9,5.4%,6,3.6%,67.5%,70.5%,48.1%,63.3%,14,64.3%,34.3%,16,37.5%,48.8%,0.93,3:15
20,Tommy Robredo,ESP,2,414,75.9%,23.3%,9,4.6%,1,0.5%,67.3%,63.6%,50.0%,59.2%,17,58.8%,37.6%,33,21.2%,47.8%,0.92,3:45
,Guillermo Canas,ARG,1,369,92.9%,6.9%,11,5.9%,9,4.8%,68.3%,70.9%,59.3%,67.2%,10,80.0%,30.1%,12,16.7%,48.8%,0.92,3:44
,Gilles Elseneer,BEL,2,522,89.7%,7.9%,24,8.7%,15,5.4%,61.4%,81.2%,50.5%,69.3%,15,73.3%,28.2%,10,30.0%,50.0%,0.92,4:56
6,Juan Carlos Ferrero,ESP,3,765,83.1%,12.1%,10,2.5%,11,2.8%,67.9%,68.0%,55.9%,64.1%,29,65.5%,32.8%,23,30.4%,49.0%,0.91,7:03
,Antony Dupuis,FRA,1,315,92.3%,15.4%,20,11.9%,1,0.6%,60.1%,74.3%,59.7%,68.5%,12,83.3%,28.6%,10,40.0%,49.8%,0.91,3:36
3,Guillermo Coria,ARG,2,585,82.6%,18.2%,20,6.3%,16,5.1%,64.9%,72.7%,48.6%,64.2%,21,61.9%,32.7%,21,38.1%,49.7%,0.91,5:31
,Michael Llodra,FRA,1,277,95.7%,4.3%,19,13.8%,4,2.9%,58.7%,72.8%,66.7%,70.3%,6,83.3%,26.6%,4,25.0%,48.4%,0.90,2:41
19,Marat Safin,RUS,1,266,81.0%,13.6%,8,6.5%,6,4.8%,64.5%,68.8%,50.0%,62.1%,11,63.6%,33.8%,11,27.3%,47.0%,0.89,2:32
,Kristian Pless,DEN,1,287,75.0%,14.3%,19,12.7%,13,8.7%,50.0%,73.3%,41.3%,57.3%,18,72.2%,38.0%,12,25.0%,48.1%,0.89,2:37
,Nikolay Davydenko,RUS,1,259,80.0%,9.5%,8,6.1%,8,6.1%,69.5%,73.6%,45.0%,64.9%,16,75.0%,31.3%,7,28.6%,48.3%,0.89,2:31
,Victor Hanescu,ROU,1,306,73.9%,17.4%,5,3.2%,7,4.5%,68.8%,65.1%,43.8%,58.4%,14,57.1%,36.8%,12,33.3%,47.7%,0.89,3:21
22,Andrei Pavel,ROU,2,417,87.5%,12.5%,9,4.1%,1,0.5%,75.6%,67.7%,60.4%,65.9%,12,66.7%,30.5%,6,66.7%,48.9%,0.89,4:04
,Felix Mantilla,ESP,2,432,71.9%,15.6%,7,3.4%,16,7.8%,51.5%,70.5%,44.4%,57.8%,22,59.1%,37.3%,25,20.0%,47.0%,0.88,3:58
,Raemon Sluiter,NED,1,243,63.2%,10.5%,8,7.5%,3,2.8%,62.6%,65.7%,47.5%,58.9%,13,46.2%,36.0%,13,15.4%,46.1%,0.88,2:30
LL,Stefano Pescosolido,ITA,2,580,71.1%,22.2%,9,3.1%,13,4.4%,65.1%,64.6%,47.6%,58.6%,30,56.7%,36.1%,23,43.5%,47.6%,0.87,5:26
,Albert Montanes,ESP,2,259,60.9%,25.0%,5,4.0%,4,3.2%,63.5%,65.0%,50.0%,59.5%,13,30.8%,35.3%,8,75.0%,47.1%,0.87,2:09
,Olivier Rochus,BEL,1,209,81.3%,6.3%,4,3.8%,4,3.8%,57.1%,73.3%,55.6%,65.7%,9,66.7%,29.8%,5,20.0%,47.8%,0.87,1:59
29,Nicolas Kiefer,GER,1,265,68.2%,17.4%,20,15.5%,11,8.5%,59.7%,70.1%,42.3%,58.9%,13,46.2%,35.3%,8,50.0%,46.8%,0.86,2:42
,Tommy Haas,GER,2,529,79.5%,9.1%,15,5.7%,18,6.8%,61.0%,77.0%,47.6%,65.5%,18,50.0%,29.8%,18,22.2%,47.6%,0.86,5:44
WC,Arvind Parmar,GBR,1,253,88.9%,11.1%,8,6.5%,3,2.4%,63.4%,73.1%,55.6%,66.7%,6,66.7%,28.5%,8,25.0%,47.0%,0.85,2:21
Q,Janko Tipsarevic,SRB,1,283,70.0%,15.0%,11,7.0%,3,1.9%,58.6%,67.4%,41.5%,56.7%,18,66.7%,36.5%,11,27.3%,47.7%,0.84,3:22
,Robin Soderling,SWE,1,294,81.8%,20.8%,11,7.1%,6,3.8%,60.3%,73.4%,40.3%,60.3%,10,60.0%,33.3%,8,62.5%,47.6%,0.84,2:52
Q,Julian Knowle,AUT,1,198,68.8%,11.8%,2,2.3%,6,6.8%,60.2%,67.9%,42.9%,58.0%,5,0.0%,35.5%,6,33.3%,45.5%,0.84,1:57
Q,Glenn Weiner,USA,1,160,73.3%,6.7%,7,9.5%,6,8.1%,55.4%,80.5%,45.5%,64.9%,4,0.0%,29.1%,1,100.0%,45.6%,0.83,2:46
13,Paradorn Srichaphan,THA,1,242,78.9%,15.0%,9,6.9%,5,3.8%,56.9%,70.3%,51.8%,62.3%,14,71.4%,31.3%,8,37.5%,47.9%,0.83,2:13
,Ruben Ramirez Hidalgo,ESP,1,267,75.0%,15.0%,3,2.1%,3,2.1%,65.0%,65.6%,46.0%,58.7%,13,61.5%,33.9%,5,60.0%,47.2%,0.82,3:02
23,Max Mirnyi,BLR,1,179,80.0%,0.0%,21,24.7%,5,5.9%,68.2%,74.1%,51.9%,67.1%,9,66.7%,26.6%,4,0.0%,45.8%,0.81,1:46
WC,Jonathan Marray,GBR,1,364,75.9%,16.7%,13,6.8%,20,10.5%,63.9%,72.1%,44.9%,62.3%,17,58.8%,30.6%,16,31.3%,47.3%,0.81,3:32
,John Van Lottum,NED,1,187,46.7%,25.0%,5,5.5%,9,9.9%,57.1%,59.6%,41.0%,51.6%,14,42.9%,38.5%,6,66.7%,44.9%,0.80,1:41
Q,Andy Ram,ISR,1,206,81.3%,5.9%,17,16.3%,0,0.0%,61.5%,75.0%,50.0%,65.4%,5,40.0%,27.5%,4,25.0%,46.6%,0.79,2:04
Q,Alejandro Falla,COL,2,307,66.7%,18.5%,8,4.9%,4,2.5%,60.5%,62.2%,50.0%,57.4%,14,35.7%,33.8%,5,100.0%,46.3%,0.79,2:51
LL,Potito Starace,ITA,1,211,66.7%,13.3%,3,2.5%,2,1.7%,65.3%,63.3%,42.9%,56.2%,20,75.0%,34.4%,5,40.0%,46.9%,0.79,1:53
,Jan Vacek,CZE,1,244,61.1%,16.7%,9,7.3%,9,7.3%,55.6%,69.6%,38.2%,55.6%,14,50.0%,35.0%,9,33.3%,45.5%,0.79,2:27
,Kristof Vliegen,BEL,1,219,61.1%,17.6%,8,7.0%,12,10.4%,58.3%,62.7%,45.8%,55.7%,12,41.7%,34.6%,9,33.3%,45.7%,0.78,2:14
,Galo Blanco,ESP,1,285,86.4%,13.6%,22,14.4%,10,6.5%,50.3%,74.0%,50.0%,62.1%,6,50.0%,29.5%,8,37.5%,47.0%,0.78,2:40
,Alex Corretja,ESP,1,284,83.3%,8.0%,13,9.0%,7,4.9%,57.6%,73.5%,54.1%,65.3%,10,60.0%,27.1%,7,28.6%,46.5%,0.78,3:14
Q,Jan Hernych,CZE,1,266,69.6%,18.2%,5,3.3%,2,1.3%,66.0%,57.6%,58.8%,58.0%,21,66.7%,32.8%,5,80.0%,47.0%,0.78,2:31
,Tomas Berdych,CZE,1,190,62.5%,13.3%,3,3.2%,6,6.5%,66.7%,62.9%,45.2%,57.0%,11,45.5%,33.0%,8,25.0%,44.7%,0.77,1:43
,Alberto Martin,ESP,1,214,66.7%,15.8%,4,3.8%,4,3.8%,68.3%,62.0%,48.5%,57.7%,9,33.3%,32.7%,8,37.5%,44.9%,0.77,2:42
,Gregory Carraz,FRA,2,347,74.1%,10.7%,23,12.7%,13,7.2%,67.4%,69.7%,40.7%,60.2%,18,61.1%,29.5%,9,33.3%,45.5%,0.74,3:22
,Arnaud Clement,FRA,1,214,87.5%,0.0%,12,11.2%,3,2.8%,64.5%,82.6%,42.1%,68.2%,6,66.7%,23.4%,5,0.0%,45.8%,0.74,2:09
Q,Ramon Delgado,PAR,1,172,69.2%,0.0%,3,3.8%,2,2.6%,73.1%,68.4%,28.6%,57.7%,6,33.3%,30.9%,4,0.0%,43.0%,0.73,1:38
,Marc Lopez,ESP,1,246,50.0%,31.6%,2,1.4%,4,2.8%,71.7%,51.9%,46.3%,50.3%,17,47.1%,35.6%,9,66.7%,44.3%,0.72,2:19
Q,Olivier Patience,FRA,1,325,80.8%,4.2%,7,3.9%,12,6.7%,57.0%,72.5%,48.1%,62.0%,15,66.7%,27.4%,11,9.1%,46.5%,0.72,3:06
Q,Jimmy Wang,TPE,1,185,80.0%,0.0%,2,2.2%,3,3.3%,68.1%,69.4%,48.3%,62.6%,7,57.1%,26.6%,0,-,44.3%,0.71,1:48
WC,Todd Reid,AUS,1,187,53.8%,7.7%,2,2.1%,1,1.0%,73.2%,54.9%,42.3%,51.5%,13,53.8%,33.3%,5,20.0%,42.8%,0.69,1:36
,Julien Boutter,FRA,1,211,86.7%,0.0%,15,13.2%,6,5.3%,61.4%,77.1%,38.6%,62.3%,11,81.8%,25.8%,0,-,45.5%,0.68,2:02
,Albert Costa,ESP,1,162,53.8%,7.7%,4,4.6%,5,5.7%,62.1%,68.5%,30.3%,54.0%,15,60.0%,30.7%,5,20.0%,43.2%,0.67,1:38
,Lars Burgsmuller,GER,1,217,58.8%,11.8%,0,0.0%,3,2.8%,61.3%,63.1%,34.1%,51.9%,12,41.7%,32.4%,9,22.2%,41.9%,0.67,2:06
Q,Christophe Rochus,BEL,1,165,69.2%,0.0%,3,3.7%,0,0.0%,82.7%,59.7%,35.7%,55.6%,9,55.6%,29.8%,4,0.0%,42.4%,0.67,1:32
15,Nicolas Massu,CHI,1,193,71.4%,0.0%,9,8.5%,5,4.7%,53.8%,68.4%,42.9%,56.6%,17,76.5%,28.7%,3,0.0%,44.0%,0.66,1:55
,Flavio Saretta,BRA,1,231,55.6%,21.1%,1,0.8%,11,8.9%,58.9%,57.5%,41.2%,50.8%,12,33.3%,32.7%,7,57.1%,42.4%,0.66,2:17
28,Ivan Ljubicic,CRO,1,281,86.4%,4.5%,16,10.2%,3,1.9%,59.2%,75.3%,48.4%,64.3%,10,70.0%,23.4%,1,100.0%,46.3%,0.66,3:12
33,Luis Horna,PER,1,250,80.0%,4.8%,1,0.7%,5,3.7%,74.1%,67.0%,54.3%,63.7%,13,69.2%,23.5%,4,25.0%,45.2%,0.65,2:28
,Jeff Salzenstein,USA,1,167,46.2%,15.4%,4,4.3%,7,7.6%,58.7%,55.6%,44.7%,51.1%,18,61.1%,30.7%,8,25.0%,41.9%,0.63,1:28
Q,Ivan Navarro,ESP,1,156,61.5%,0.0%,8,10.3%,14,17.9%,46.2%,77.8%,38.1%,56.4%,9,44.4%,26.9%,3,0.0%,41.7%,0.62,1:33
,Martin Vassallo Arguello,ARG,1,162,71.4%,0.0%,3,3.6%,2,2.4%,73.8%,69.4%,40.9%,61.9%,9,55.6%,23.1%,2,0.0%,43.2%,0.61,1:31
Q,Jamie Delgado,GBR,1,156,58.3%,0.0%,1,1.3%,4,5.0%,65.0%,67.3%,35.7%,56.3%,15,66.7%,26.3%,5,0.0%,41.7%,0.60,1:16
31,Mikhail Youzhny,RUS,1,186,78.6%,0.0%,11,11.0%,1,1.0%,68.0%,64.7%,53.1%,61.0%,8,62.5%,23.3%,2,0.0%,43.5%,0.60,1:27
,Jose Acasuso,ARG,1,234,64.7%,5.9%,7,5.0%,4,2.9%,53.2%,63.5%,46.2%,55.4%,20,70.0%,26.3%,5,20.0%,43.6%,0.59,2:03
LL,Davide Sanguinetti,ITA,1,221,73.7%,5.3%,6,5.1%,7,5.9%,65.3%,70.1%,41.5%,60.2%,10,50.0%,22.3%,7,14.3%,42.5%,0.56,1:58
16,Jiri Novak,CZE,1,175,71.4%,6.7%,2,2.1%,4,4.2%,72.6%,66.7%,30.8%,56.8%,7,42.9%,23.8%,2,50.0%,41.7%,0.55,1:30
,David Sanchez,ESP,1,154,61.5%,0.0%,3,3.8%,1,1.3%,57.0%,60.0%,44.1%,53.2%,8,37.5%,25.3%,5,0.0%,39.6%,0.54,1:24
,Jurgen Melzer,AUT,1,156,61.5%,0.0%,5,6.0%,4,4.8%,63.9%,58.5%,43.3%,53.0%,10,50.0%,23.3%,4,0.0%,39.1%,0.50,1:30
Q,Andre Sa,BRA,1,143,50.0%,7.7%,5,6.3%,0,0.0%,60.0%,60.4%,37.5%,51.2%,11,45.5%,22.2%,1,100.0%,38.5%,0.46,1:27
WC,Richard Bloomfield,GBR,1,171,73.3%,0.0%,10,10.1%,8,8.1%,65.7%,72.3%,41.2%,61.6%,11,63.6%,16.7%,0,-,42.7%,0.43,1:38
WC,Alex Bogdanovic,GBR,1,150,50.0%,0.0%,3,3.5%,2,2.3%,74.4%,57.8%,36.4%,52.3%,12,50.0%,20.3%,2,0.0%,38.7%,0.43,1:20
,Thierry Ascione,FRA,1,189,71.4%,0.0%,2,1.7%,9,7.8%,56.9%,68.2%,42.0%,56.9%,16,75.0%,17.8%,5,0.0%,41.8%,0.41,1:53
,Bohdan Ulihrach,CZE,1,144,64.3%,0.0%,5,6.2%,11,13.6%,45.7%,78.4%,43.2%,59.3%,7,28.6%,15.9%,0,-,40.3%,0.39,1:07
WC,Lee Childs,GBR,1,124,50.0%,0.0%,3,4.5%,1,1.5%,54.5%,55.6%,40.0%,48.5%,8,25.0%,17.2%,0,-,33.9%,0.33,1:18
,Oscar Hernandez,ESP,1,112,45.5%,0.0%,1,1.7%,9,15.3%,66.1%,53.8%,20.0%,42.4%,9,33.3%,9.4%,0,-,26.8%,0.16,1:07
,All Main Draw Players,,127.0,,82.2%,17.8%,,9.0%,,4.1%,63.1%,73.2%,51.8%,65.3%,,62.2%,34.7%,,37.8%,50.0%,1.00,
