Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Pablo Andujar,ESP,2,368,70.4%,21.4%,7,3.7%,8,4.3%,62.2%,65.0%,50.7%,59.6%,25,68.0%,40.0%,16,37.5%,50.0%,0.99,4:09
Q,Mikhail Kukushkin,KAZ,3,664,71.2%,34.0%,15,4.2%,8,2.2%,52.8%,67.6%,49.4%,59.0%,43,65.1%,40.3%,22,81.8%,50.3%,0.98,7:28
,Ivan Dodig,CRO,3,602,78.8%,22.0%,32,10.2%,6,1.9%,57.8%,72.0%,51.1%,63.2%,30,63.3%,35.5%,21,52.4%,50.0%,0.97,7:09
,Andrey Kuznetsov,RUS,1,370,59.3%,35.7%,8,4.3%,8,4.3%,53.5%,59.0%,50.6%,55.1%,26,57.7%,43.7%,18,55.6%,49.5%,0.97,3:59
,Victor Hanescu,ROU,1,313,85.7%,13.6%,5,3.1%,1,0.6%,67.1%,66.7%,54.7%,62.7%,14,78.6%,36.2%,13,23.1%,49.8%,0.97,3:55
,Jack Sock,USA,3,617,82.7%,13.5%,32,10.2%,25,8.0%,53.2%,74.3%,55.8%,65.6%,24,62.5%,33.0%,19,36.8%,49.6%,0.96,7:17
,Vasek Pospisil,CAN,1,354,76.0%,28.0%,21,11.2%,15,8.0%,48.1%,73.3%,47.4%,59.9%,16,62.5%,38.3%,18,38.9%,49.7%,0.96,4:01
,Marcel Granollers,ESP,4,935,69.6%,25.3%,39,8.4%,18,3.9%,56.6%,71.8%,47.3%,61.1%,50,52.0%,37.5%,40,50.0%,49.2%,0.96,11:03
,Jeremy Chardy,FRA,2,500,74.4%,23.7%,18,7.3%,16,6.5%,56.9%,66.7%,48.6%,58.9%,26,61.5%,39.7%,20,45.0%,49.2%,0.96,5:33
,Robin Haase,NED,1,303,87.0%,13.6%,19,12.6%,4,2.6%,57.6%,74.7%,53.1%,65.6%,4,25.0%,32.9%,15,20.0%,49.2%,0.96,3:14
,Nikolay Davydenko,RUS,2,438,68.6%,25.0%,9,4.2%,10,4.7%,54.7%,70.7%,47.9%,60.4%,22,50.0%,37.6%,20,45.0%,48.6%,0.95,5:11
,Alex Bogomolov Jr,RUS,2,714,78.8%,19.6%,10,2.6%,15,3.9%,66.1%,66.3%,50.4%,60.9%,39,71.8%,36.6%,25,40.0%,49.6%,0.94,8:00
,Roberto Bautista Agut,ESP,2,391,70.0%,25.8%,3,1.5%,6,3.0%,67.0%,63.2%,47.8%,58.1%,20,55.0%,38.8%,17,47.1%,48.8%,0.93,4:28
,Benjamin Becker,GER,2,411,69.7%,28.1%,14,7.0%,9,4.5%,55.0%,63.6%,52.2%,58.5%,26,61.5%,38.4%,18,50.0%,48.2%,0.93,4:07
,Andreas Haider Maurer,AUT,2,515,79.5%,10.0%,17,6.6%,17,6.6%,53.3%,75.2%,50.0%,63.4%,25,68.0%,34.1%,19,21.1%,48.7%,0.93,5:48
,Dudi Sela,ISR,2,546,59.5%,32.5%,3,1.1%,14,5.3%,59.9%,60.5%,45.7%,54.6%,29,41.4%,41.5%,39,33.3%,47.8%,0.91,6:11
,Carlos Berlocq,ARG,2,461,63.9%,25.0%,6,2.6%,9,4.0%,71.8%,60.1%,48.4%,56.8%,22,40.9%,39.3%,24,37.5%,47.9%,0.91,5:41
25,Grigor Dimitrov,BUL,1,279,66.7%,25.0%,13,9.5%,7,5.1%,58.4%,66.3%,47.4%,58.4%,11,27.3%,38.0%,14,42.9%,48.0%,0.91,2:51
Q,Philipp Petzschner,GER,1,191,78.6%,13.3%,10,11.0%,5,5.5%,46.2%,69.0%,55.1%,61.5%,8,62.5%,35.0%,7,28.6%,47.6%,0.91,2:12
,Sergiy Stakhovsky,UKR,1,326,75.0%,12.5%,7,4.3%,9,5.6%,53.4%,72.1%,44.0%,59.0%,11,45.5%,37.0%,14,21.4%,47.9%,0.90,3:38
,Joao Sousa,POR,3,710,68.4%,22.8%,13,3.5%,8,2.2%,59.8%,70.7%,40.3%,58.5%,38,52.6%,37.5%,24,54.2%,48.5%,0.90,7:25
,Xavier Malisse,BEL,1,262,76.2%,19.0%,14,10.9%,5,3.9%,45.7%,69.5%,51.4%,59.7%,10,50.0%,35.3%,9,44.4%,47.3%,0.88,2:59
Q,Ivo Karlovic,CRO,2,546,84.4%,9.1%,50,17.9%,14,5.0%,62.7%,81.1%,48.1%,68.8%,18,61.1%,27.3%,13,30.8%,48.5%,0.88,5:41
,Leonardo Mayer,ARG,2,517,82.1%,10.3%,14,5.6%,13,5.2%,59.0%,68.0%,52.0%,61.4%,21,66.7%,34.0%,23,17.4%,47.2%,0.88,6:36
,Lukas Lacko,SVK,1,284,63.6%,17.4%,11,8.0%,5,3.6%,50.4%,69.6%,42.6%,56.2%,12,33.3%,38.1%,11,36.4%,46.8%,0.87,3:11
WC,Rhyne Williams,USA,1,278,63.6%,27.3%,11,7.7%,9,6.3%,55.2%,70.9%,40.6%,57.3%,14,42.9%,37.0%,12,50.0%,47.5%,0.87,3:28
LL,Andrej Martin,SVK,1,220,47.1%,41.2%,4,3.6%,3,2.7%,49.1%,64.8%,35.7%,50.0%,11,18.2%,43.6%,12,58.3%,46.8%,0.87,2:25
17,Kevin Anderson,RSA,2,374,78.1%,12.9%,28,14.6%,10,5.2%,57.8%,70.3%,55.6%,64.1%,18,61.1%,30.8%,15,26.7%,47.9%,0.86,4:10
,Daniel Brands,GER,1,239,78.9%,5.0%,10,8.4%,6,5.0%,58.8%,82.9%,40.8%,65.5%,15,73.3%,29.2%,6,16.7%,47.3%,0.85,2:45
,Albert Ramos,ESP,1,339,80.0%,16.7%,9,4.7%,9,4.7%,54.7%,72.4%,48.3%,61.5%,17,70.6%,32.7%,15,26.7%,49.0%,0.85,3:56
Q,Frank Dancevic,CAN,2,460,72.2%,13.9%,18,7.6%,6,2.5%,64.1%,67.1%,51.8%,61.6%,26,61.5%,32.7%,14,35.7%,47.6%,0.85,4:54
,Santiago Giraldo,COL,1,309,66.7%,25.0%,8,4.8%,6,3.6%,58.2%,65.6%,43.5%,56.4%,21,61.9%,36.8%,9,66.7%,47.2%,0.84,4:06
WC,Brian Baker,USA,1,239,47.4%,42.1%,14,11.5%,10,8.2%,50.0%,54.1%,44.3%,49.2%,19,47.4%,42.7%,13,61.5%,46.0%,0.84,3:06
,Lukas Rosol,CZE,1,236,55.6%,26.3%,18,13.7%,14,10.7%,46.6%,72.1%,38.6%,54.2%,17,52.9%,38.1%,12,41.7%,47.0%,0.83,2:16
,Marinko Matosevic,AUS,1,257,60.0%,16.7%,6,4.6%,3,2.3%,58.5%,57.9%,50.0%,54.6%,15,46.7%,37.8%,9,33.3%,46.3%,0.83,3:01
,Jurgen Zopp,EST,1,248,61.9%,28.6%,5,3.7%,9,6.7%,51.1%,66.7%,40.9%,54.1%,16,50.0%,38.1%,10,60.0%,46.8%,0.83,2:59
Q,Rogerio Dutra Silva,BRA,2,484,58.3%,17.1%,5,2.1%,8,3.3%,58.0%,60.3%,50.0%,56.0%,32,53.1%,36.5%,17,35.3%,46.3%,0.83,5:33
29,Jurgen Melzer,AUT,1,212,75.0%,17.6%,4,4.1%,2,2.1%,64.9%,61.9%,50.0%,57.7%,10,60.0%,34.8%,10,30.0%,45.3%,0.82,2:31
,Radek Stepanek,CZE,1,191,57.1%,20.0%,1,1.0%,3,3.1%,66.0%,57.8%,48.5%,54.6%,13,53.8%,37.2%,7,42.9%,46.1%,0.82,2:32
WC,James Duckworth,AUS,1,248,64.7%,17.6%,7,5.0%,5,3.6%,54.7%,59.2%,44.4%,52.5%,15,60.0%,37.6%,7,42.9%,46.0%,0.79,2:56
14,Jerzy Janowicz,POL,1,203,64.3%,14.3%,2,1.8%,11,10.0%,58.2%,62.5%,37.0%,51.8%,15,66.7%,37.6%,10,20.0%,45.3%,0.78,2:15
,Igor Sijsling,NED,1,231,68.4%,22.2%,13,10.2%,3,2.3%,55.5%,69.0%,42.1%,57.0%,11,45.5%,33.0%,9,44.4%,46.3%,0.77,2:04
,Aljaz Bedene,SLO,1,218,66.7%,10.5%,13,12.7%,8,7.8%,52.0%,77.4%,38.8%,58.8%,9,33.3%,31.9%,9,22.2%,44.5%,0.77,2:30
,Steve Johnson,USA,1,294,85.7%,4.8%,11,6.9%,10,6.3%,47.8%,72.4%,49.4%,60.4%,14,78.6%,30.4%,5,20.0%,46.6%,0.77,3:12
,David Goffin,BEL,1,208,57.1%,14.3%,7,6.3%,8,7.1%,67.0%,58.7%,37.8%,51.8%,21,71.4%,36.5%,8,25.0%,44.7%,0.76,1:54
11,Kei Nishikori,JPN,1,182,57.1%,14.3%,2,2.3%,8,9.2%,54.0%,63.8%,37.5%,51.7%,9,33.3%,36.8%,9,22.2%,44.0%,0.76,1:57
,Michal Przysiezny,POL,1,235,71.4%,19.0%,14,10.8%,2,1.5%,58.5%,68.4%,50.0%,60.8%,11,45.5%,29.5%,6,66.7%,46.8%,0.75,2:44
15,Nicolas Almagro,ESP,1,196,58.8%,16.7%,7,7.9%,5,5.6%,64.0%,63.2%,43.8%,56.2%,11,36.4%,31.8%,9,33.3%,42.9%,0.73,1:55
,Horacio Zeballos,ARG,1,244,66.7%,5.9%,8,6.1%,7,5.3%,51.9%,64.7%,46.0%,55.7%,13,53.8%,31.9%,6,16.7%,44.7%,0.72,2:33
,Thomaz Bellucci,BRA,1,152,50.0%,7.7%,7,10.1%,2,2.9%,56.5%,71.8%,33.3%,55.1%,10,40.0%,32.5%,4,25.0%,42.8%,0.72,1:42
,Thiemo De Bakker,NED,1,187,66.7%,13.3%,9,9.6%,4,4.3%,52.1%,67.3%,42.2%,55.3%,9,44.4%,32.3%,7,28.6%,43.9%,0.72,2:07
,Lukasz Kubot,POL,1,197,56.3%,25.0%,5,4.6%,14,12.8%,37.6%,68.3%,39.7%,50.5%,11,36.4%,35.2%,8,50.0%,43.7%,0.71,2:18
,Michael Russell,USA,1,189,61.5%,7.1%,6,6.1%,4,4.0%,58.6%,63.8%,41.5%,54.5%,16,68.8%,32.2%,3,33.3%,43.9%,0.71,2:04
,Jiri Vesely,CZE,1,252,65.0%,10.0%,10,7.3%,8,5.8%,54.7%,66.7%,48.4%,58.4%,17,58.8%,27.8%,5,40.0%,44.4%,0.67,2:44
,Guido Pella,ARG,1,262,77.8%,5.3%,6,4.2%,9,6.3%,54.2%,67.9%,48.5%,59.0%,18,77.8%,27.1%,7,14.3%,44.7%,0.66,2:19
,Kenny De Schepper,FRA,1,284,86.4%,4.5%,18,11.4%,11,7.0%,58.9%,73.1%,56.9%,66.5%,11,72.7%,22.2%,1,100.0%,46.8%,0.66,3:01
Q,Florent Serra,FRA,1,271,73.7%,0.0%,8,5.1%,2,1.3%,60.5%,66.3%,48.4%,59.2%,16,68.8%,26.3%,3,0.0%,45.4%,0.65,2:38
,Paolo Lorenzi,ITA,1,155,33.3%,16.7%,2,2.4%,6,7.1%,50.6%,67.4%,21.4%,44.7%,15,46.7%,34.3%,4,50.0%,40.0%,0.62,1:43
,Nicolas Mahut,FRA,1,209,81.3%,6.3%,6,5.1%,5,4.3%,63.2%,67.6%,51.2%,61.5%,11,72.7%,23.9%,3,33.3%,45.0%,0.62,2:31
,Daniel Gimeno Traver,ESP,1,206,80.0%,6.3%,14,12.2%,4,3.5%,55.7%,70.3%,43.1%,58.3%,9,66.7%,25.3%,2,50.0%,43.7%,0.61,2:10
,Pablo Cuevas,URU,1,186,85.7%,0.0%,16,16.5%,6,6.2%,49.5%,79.2%,51.0%,64.9%,9,77.8%,21.3%,1,0.0%,44.1%,0.61,2:09
,Guillermo Garcia Lopez,ESP,1,296,86.4%,4.8%,13,7.6%,3,1.7%,48.3%,68.7%,50.6%,59.3%,12,75.0%,25.0%,4,25.0%,44.9%,0.61,4:13
28,Juan Monaco,ARG,1,128,54.5%,0.0%,1,1.7%,5,8.5%,62.7%,54.1%,50.0%,52.5%,8,37.5%,29.0%,3,0.0%,39.8%,0.61,1:24
Q,Thomas Fabbiano,ITA,1,203,78.6%,6.3%,0,0.0%,7,6.4%,66.1%,63.9%,45.9%,57.8%,12,75.0%,25.5%,5,20.0%,42.9%,0.60,2:12
Q,Nick Kyrgios,AUS,1,178,64.3%,6.7%,8,8.4%,3,3.2%,69.5%,66.7%,31.0%,55.8%,11,54.5%,26.5%,3,33.3%,42.1%,0.60,1:51
WC,Ryan Harrison,USA,1,163,61.5%,0.0%,11,12.0%,2,2.2%,62.0%,71.9%,28.6%,55.4%,7,28.6%,25.4%,2,0.0%,42.3%,0.57,2:06
Q,Albano Olivetti,FRA,1,170,71.4%,0.0%,18,20.5%,8,9.1%,55.7%,75.5%,38.5%,59.1%,13,69.2%,23.2%,1,0.0%,41.8%,0.57,1:34
,Paul Henri Mathieu,FRA,1,152,57.1%,7.7%,7,8.6%,8,9.9%,55.6%,64.4%,44.4%,55.6%,8,25.0%,25.4%,3,33.3%,41.4%,0.57,1:34
Q,Go Soeda,JPN,1,152,61.5%,0.0%,0,0.0%,5,6.3%,53.8%,69.8%,40.5%,56.3%,10,50.0%,25.0%,1,0.0%,41.4%,0.57,1:31
16,Fabio Fognini,ITA,1,145,36.4%,8.3%,3,4.1%,7,9.5%,54.1%,55.0%,35.3%,45.9%,16,56.3%,29.6%,3,33.3%,37.9%,0.55,1:27
,Michael Llodra,FRA,1,152,57.1%,7.7%,2,2.4%,6,7.2%,63.9%,58.5%,40.0%,51.8%,8,25.0%,26.1%,2,50.0%,40.1%,0.54,1:38
,Ricardas Berankis,LTU,1,141,36.4%,8.3%,3,4.4%,4,5.9%,52.9%,47.2%,31.3%,39.7%,14,50.0%,31.5%,8,12.5%,35.5%,0.52,1:22
,Martin Klizan,SVK,1,131,30.0%,0.0%,4,7.0%,5,8.8%,47.4%,37.0%,33.3%,35.1%,12,41.7%,33.8%,9,0.0%,34.4%,0.52,1:20
,Grega Zemlja,SLO,1,168,64.3%,6.7%,8,9.1%,9,10.2%,48.9%,67.4%,40.0%,53.4%,11,54.5%,22.5%,3,33.3%,38.7%,0.48,1:33
WC,Collin Altamirano,USA,1,136,41.7%,0.0%,3,4.1%,3,4.1%,58.1%,62.8%,25.8%,47.3%,12,41.7%,24.2%,0,-,36.8%,0.46,1:25
,Filippo Volandri,ITA,1,132,45.5%,0.0%,1,1.6%,5,8.1%,56.5%,51.4%,37.0%,45.2%,7,14.3%,24.3%,2,0.0%,34.1%,0.44,1:16
,Adrian Ungur,ROU,1,119,18.2%,10.0%,1,1.4%,7,10.0%,55.7%,46.2%,25.8%,37.1%,13,30.8%,24.5%,1,100.0%,31.9%,0.39,1:07
,Albert Montanes,ESP,1,150,69.2%,0.0%,4,4.7%,8,9.3%,51.2%,65.9%,47.6%,57.0%,11,63.6%,12.5%,0,-,38.0%,0.29,1:28
,All Main Draw Players,,127.0,,77.0%,23.0%,,7.8%,,4.2%,58.5%,71.2%,49.7%,62.3%,,60.1%,37.7%,,39.9%,50.0%,1.00,
