Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,
R32,1,(1)Novak Djokovic[SRB] [yr|ev],d.,30,(30)Lorenzo Musetti[ITA] [yr|ev],7-5 6-7(6) 2-6 6-3 6-0,1.16,3.6%,65.5%,69.2%,47.9%,0/5,0.7%,60.0%,59.8%,50.0%,6/15,
R32,2,(2)Jannik Sinner[ITA] [yr|ev],d.,56,Pavel Kotov[RUS] [yr|ev],6-4 6-4 6-4,1.49,4.8%,62.7%,78.8%,67.7%,1/1,1.0%,65.3%,71.2%,45.7%,10/13,
R32,3,(3)Carlos Alcaraz[ESP] [yr|ev],d.,28,(27)Sebastian Korda[USA] [yr|ev],6-4 7-6(5) 6-3,1.54,3.3%,77.8%,72.9%,65.0%,1/3,0.8%,58.9%,60.3%,49.0%,8/12,
R32,4,(4)Alexander Zverev[GER] [yr|ev],d.,25,(26)Tallon Griekspoor[NED] [yr|ev],3-6 6-4 6-2 4-6 7-6(3),1.15,7.2%,75.2%,69.6%,55.3%,6/10,3.1%,68.9%,66.7%,48.0%,13/18,
R32,5,(5)Daniil Medvedev[RUS] [yr|ev],d.,34,Tomas Machac[CZE] [yr|ev],7-6(4) 7-5 1-6 6-4,1.00,9.4%,62.4%,65.6%,50.0%,10/15,2.2%,63.2%,60.5%,58.0%,5/10,
R32,35,Matteo Arnaldi[ITA] [yr|ev],d.,6,(6)Andrey Rublev[RUS] [yr|ev],7-6(6) 6-2 6-4,1.60,14.9%,67.8%,74.6%,71.4%,1/3,7.3%,52.0%,71.9%,42.4%,8/13,
R32,7,(7)Casper Ruud[NOR] [yr|ev],d.,29,(28)Tomas Martin Etcheverry[ARG] [yr|ev],6-4 1-6 6-2 6-2,1.15,5.0%,74.8%,64.0%,40.0%,12/18,6.6%,69.2%,54.0%,46.4%,3/11,
R32,8,(8)Hubert Hurkacz[POL] [yr|ev],d.,118,Denis Shapovalov[CAN] [yr|ev],6-3 7-6(0) 4-6 6-1,1.56,8.1%,72.1%,78.8%,61.3%,3/5,4.0%,56.0%,67.1%,49.1%,5/9,
R32,9,(9)Stefanos Tsitsipas[GRE] [yr|ev],d.,44,Zhizhen Zhang[CHN] [yr|ev],6-3 6-3 6-1,2.41,6.3%,71.9%,82.6%,77.8%,0/0,2.7%,63.0%,60.9%,44.4%,1/6,
R32,10,(10)Grigor Dimitrov[BUL] [yr|ev],d.,104,(Q)Zizou Bergs[BEL] [yr|ev],6-3 7-6(4) 4-6 6-4,1.06,2.9%,62.5%,75.3%,45.1%,11/16,5.5%,64.8%,67.5%,51.1%,8/14,
R32,11,(11)Alex De Minaur[AUS] [yr|ev],d.,41,Jan Lennard Struff[GER] [yr|ev],4-6 6-4 6-3 6-3,1.04,3.5%,59.6%,65.5%,50.9%,11/15,6.7%,51.4%,57.4%,58.8%,3/10,
R32,12,(12)Taylor Fritz[USA] [yr|ev],d.,100,Thanasi Kokkinakis[AUS] [yr|ev],6-3 6-2 6-7(4) 5-7 6-3,1.18,7.1%,61.9%,79.8%,51.6%,4/6,6.4%,71.4%,65.0%,60.0%,4/9,
R32,13,(13)Holger Rune[DEN] [yr|ev],d.,145,(LL)Jozef Kovalik[SVK] [yr|ev],7-5 6-1 7-6(2),1.38,5.0%,53.0%,71.7%,61.7%,4/6,1.0%,62.1%,54.7%,53.8%,6/11,
R32,27,(23)Francisco Cerundolo[ARG] [yr|ev],d.,14,(14)Tommy Paul[USA] [yr|ev],3-6 6-3 6-3 6-2,1.19,0.9%,73.6%,64.1%,42.9%,5/10,2.6%,55.7%,54.7%,45.1%,10/19,
R32,21,(21)Felix Auger Aliassime[CAN] [yr|ev],d.,15,(15)Ben Shelton[USA] [yr|ev],6-4 6-2 6-1,2.30,3.2%,58.7%,86.5%,65.4%,0/0,3.1%,69.4%,54.4%,36.7%,5/11,
R32,79,Corentin Moutet[FRA] [yr|ev],d.,45,Sebastian Ofner[AUT] [yr|ev],3-6 6-4 6-4 6-1,1.37,4.9%,77.5%,67.1%,69.6%,8/13,0.9%,76.4%,56.8%,52.0%,4/12,
R64,1,(1)Novak Djokovic[SRB] [yr|ev],d.,63,Roberto Carballes Baena[ESP] [yr|ev],6-4 6-1 6-2,1.68,6.8%,63.0%,71.7%,59.3%,1/3,2.6%,61.5%,47.9%,40.0%,5/12,
R64,2,(2)Jannik Sinner[ITA] [yr|ev],d.,124,(WC)Richard Gasquet[FRA] [yr|ev],6-4 6-2 6-4,1.69,10.5%,76.3%,79.3%,50.0%,1/2,0.0%,48.9%,62.2%,44.7%,2/7,
R64,3,(3)Carlos Alcaraz[ESP] [yr|ev],d.,176,(Q)Jesper De Jong[NED] [yr|ev],6-3 6-4 2-6 6-2,1.22,1.8%,69.6%,64.1%,50.0%,7/12,1.6%,58.1%,55.6%,44.2%,10/18,
R64,4,(4)Alexander Zverev[GER] [yr|ev],d.,115,David Goffin[BEL] [yr|ev],7-6(4) 6-2 6-2,1.61,9.8%,72.0%,78.0%,65.2%,2/2,2.9%,56.9%,70.7%,43.2%,6/10,
R64,5,(5)Daniil Medvedev[RUS] [yr|ev],d.,57,Miomir Kecmanovic[SRB] [yr|ev],6-1 5-0 RET,2.62,19.4%,87.1%,85.2%,25.0%,0/0,2.3%,59.1%,50.0%,27.8%,4/9,
R64,6,(6)Andrey Rublev[RUS] [yr|ev],d.,48,Pedro Martinez[ESP] [yr|ev],6-3 6-4 6-3,1.66,11.8%,63.5%,79.6%,61.3%,1/2,2.1%,65.6%,60.3%,45.5%,9/14,
R64,7,(7)Casper Ruud[NOR] [yr|ev],d.,32,Alejandro Davidovich Fokina[ESP] [yr|ev],7-6(5) 1-6 6-3 4-6 6-3,1.05,7.5%,66.4%,69.1%,46.9%,9/14,2.5%,71.4%,65.2%,45.7%,9/14,
R64,8,(8)Hubert Hurkacz[POL] [yr|ev],d.,84,Brandon Nakashima[USA] [yr|ev],6-7(2) 6-1 6-3 7-6(5),1.28,12.3%,62.3%,82.7%,53.1%,8/8,11.7%,64.2%,71.6%,49.0%,7/11,
R64,9,(9)Stefanos Tsitsipas[GRE] [yr|ev],d.,83,Daniel Altmaier[GER] [yr|ev],6-3 6-2 6-7(2) 6-4,1.16,5.5%,66.9%,63.5%,69.0%,2/3,8.5%,66.7%,65.4%,48.7%,2/7,
R64,10,(10)Grigor Dimitrov[BUL] [yr|ev],d.,43,Fabian Marozsan[HUN] [yr|ev],6-0 6-3 6-4,1.72,9.9%,53.5%,89.5%,51.5%,1/2,0.0%,63.2%,60.5%,36.0%,5/11,
R64,11,(11)Alex De Minaur[AUS] [yr|ev],d.,64,Jaume Munar[ESP] [yr|ev],7-5 6-1 6-4,1.48,1.2%,66.7%,55.6%,92.6%,2/4,1.0%,60.6%,56.7%,46.2%,6/13,
R64,12,(12)Taylor Fritz[USA] [yr|ev],d.,61,Dusan Lajovic[SRB] [yr|ev],6-3 3-6 6-3 6-4,1.24,13.8%,67.0%,78.1%,55.6%,4/6,1.0%,71.6%,69.9%,48.3%,4/8,
R64,13,(13)Holger Rune[DEN] [yr|ev],d.,53,Flavio Cobolli[ITA] [yr|ev],6-4 6-3 3-6 3-6 7-6(7),1.06,2.0%,52.0%,73.4%,57.5%,6/10,8.1%,54.3%,74.5%,50.6%,15/19,
R64,14,(14)Tommy Paul[USA] [yr|ev],d.,93,Fabio Fognini[ITA] [yr|ev],6-1 6-0 6-2,2.21,11.3%,50.0%,77.4%,71.0%,0/0,0.0%,58.5%,39.5%,48.1%,4/11,
R64,15,(15)Ben Shelton[USA] [yr|ev],d.,350,Kei Nishikori[JPN] [yr|ev],7-6(7) 6-4 RET,1.26,12.2%,67.6%,78.0%,50.0%,2/3,0.0%,71.3%,66.1%,48.0%,4/6,
R64,145,(LL)Jozef Kovalik[SVK] [yr|ev],d.,18,(18)Karen Khachanov[RUS] [yr|ev],4-6 4-6 6-4 6-3 6-4,1.03,5.7%,61.6%,61.2%,68.9%,13/18,7.5%,63.0%,72.8%,46.3%,7/13,
R64,41,Jan Lennard Struff[GER] [yr|ev],d.,17,(19)Alexander Bublik[KAZ] [yr|ev],6-2 6-2 6-3,2.00,11.6%,62.3%,88.4%,53.8%,1/2,13.3%,54.2%,60.0%,39.5%,7/13,
R64,45,Sebastian Ofner[AUT] [yr|ev],d.,20,(20)Sebastian Baez[ARG] [yr|ev],3-6 3-6 6-4 7-5 7-6(5),0.96,3.2%,60.5%,61.7%,57.3%,12/19,4.2%,78.3%,60.8%,63.9%,8/14,
R64,21,(21)Felix Auger Aliassime[CAN] [yr|ev],d.,221,(Q)Henri Squire[GER] [yr|ev],6-4 4-6 6-3 6-2,1.36,11.1%,57.4%,79.0%,52.2%,5/9,4.5%,58.6%,72.3%,32.6%,4/11,
R64,27,(23)Francisco Cerundolo[ARG] [yr|ev],d.,243,(Q)Filip Misolic[AUT] [yr|ev],6-2 7-6(2) 6-0,1.70,5.3%,53.9%,80.5%,57.1%,3/5,1.9%,53.4%,56.4%,39.6%,3/10,
R64,118,Denis Shapovalov[CAN] [yr|ev],d.,26,(25)Frances Tiafoe[USA] [yr|ev],6-7(4) 6-4 6-2 6-4,1.24,15.2%,70.3%,63.9%,78.0%,19/20,0.7%,74.8%,47.3%,100.0%,9/14,
R64,25,(26)Tallon Griekspoor[NED] [yr|ev],d.,40,Luciano Darderi[ITA] [yr|ev],7-6(2) 6-3 6-3,1.46,16.0%,62.8%,71.2%,71.4%,4/5,4.0%,61.0%,65.6%,46.2%,4/8,
R64,28,(27)Sebastian Korda[USA] [yr|ev],d.,494,Soon Woo Kwon[KOR] [yr|ev],6-4 6-4 1-6 6-3,1.07,11.4%,69.3%,64.6%,48.6%,6/11,3.3%,65.3%,57.0%,57.1%,9/15,
R64,29,(28)Tomas Martin Etcheverry[ARG] [yr|ev],d.,69,Arthur Rinderknech[FRA] [yr|ev],3-6 6-7(8) 6-1 5-0 RET,1.29,6.4%,61.8%,77.9%,54.8%,5/6,4.5%,65.5%,63.9%,52.6%,4/9,
R64,30,(30)Lorenzo Musetti[ITA] [yr|ev],d.,37,Gael Monfils[FRA] [yr|ev],7-5 6-1 6-4,1.27,2.1%,63.9%,74.2%,51.4%,3/5,5.4%,68.9%,66.7%,34.8%,5/11,
R64,34,Tomas Machac[CZE] [yr|ev],d.,31,(31)Mariano Navone[ARG] [yr|ev],6-2 6-1 3-6 1-6 6-1,1.14,1.5%,90.4%,42.6%,161.5%,7/14,2.5%,89.3%,44.0%,76.9%,4/14,
R64,35,Matteo Arnaldi[ITA] [yr|ev],d.,90,(WC)Alexandre Muller[FRA] [yr|ev],6-4 6-1 6-3,1.29,9.2%,54.6%,69.2%,42.6%,18/21,3.4%,59.8%,44.2%,45.7%,10/18,
R64,104,(Q)Zizou Bergs[BEL] [yr|ev],d.,101,Maximilian Marterer[GER] [yr|ev],3-6 6-3 6-1 6-3,2.04,9.6%,68.7%,84.2%,65.4%,3/5,3.6%,60.4%,62.7%,45.5%,4/10,
R64,100,Thanasi Kokkinakis[AUS] [yr|ev],d.,148,(Q)Giulio Zeppieri[ITA] [yr|ev],1-6 4-6 6-3 7-6(5) 6-2,1.02,6.4%,56.7%,73.8%,49.2%,5/9,6.5%,58.4%,68.9%,53.1%,8/12,
R64,56,Pavel Kotov[RUS] [yr|ev],d.,98,Stan Wawrinka[SUI] [yr|ev],7-6(5) 6-4 1-6 7-6(5),1.03,4.6%,67.9%,66.3%,61.9%,9/15,2.4%,54.3%,68.1%,58.6%,3/7,
R64,79,Corentin Moutet[FRA] [yr|ev],d.,59,Alexander Shevchenko[KAZ] [yr|ev],6-4 6-2 0-6 6-3,1.05,0.0%,60.0%,63.6%,47.7%,6/11,3.1%,55.1%,59.3%,50.0%,4/10,
R64,44,Zhizhen Zhang[CHN] [yr|ev],d.,49,Lorenzo Sonego[ITA] [yr|ev],7-5 3-6 6-1 6-4,1.23,13.4%,59.1%,80.0%,46.2%,5/8,5.3%,62.9%,65.1%,46.9%,5/11,
R128,1,(1)Novak Djokovic[SRB] [yr|ev],d.,142,(WC)Pierre Hugues Herbert[FRA] [yr|ev],6-4 7-6(3) 6-4,1.86,4.9%,69.5%,84.2%,72.0%,0/1,6.9%,66.7%,70.6%,50.0%,4/7,
R128,2,(2)Jannik Sinner[ITA] [yr|ev],d.,46,Christopher Eubanks[USA] [yr|ev],6-3 6-3 6-4,1.45,6.7%,60.7%,77.8%,51.4%,9/10,4.3%,60.2%,62.5%,37.8%,5/10,
R128,3,(3)Carlos Alcaraz[ESP] [yr|ev],d.,107,(LL)J J Wolf[USA] [yr|ev],6-1 6-2 6-1,1.94,7.4%,70.6%,68.8%,65.0%,5/7,0.0%,56.7%,44.7%,27.6%,6/15,
R128,4,(4)Alexander Zverev[GER] [yr|ev],d.,275,Rafael Nadal[ESP] [yr|ev],6-3 7-6(5) 6-3,1.35,8.6%,77.4%,72.2%,47.6%,9/11,1.8%,70.3%,57.7%,48.5%,12/18,
R128,5,(5)Daniil Medvedev[RUS] [yr|ev],d.,65,Dominik Koepfer[GER] [yr|ev],6-3 6-4 5-7 6-3,1.36,0.9%,67.6%,76.7%,42.9%,0/4,1.5%,65.2%,56.8%,46.8%,4/11,
R128,6,(6)Andrey Rublev[RUS] [yr|ev],d.,80,Taro Daniel[JPN] [yr|ev],6-2 6-7(3) 6-3 7-5,1.40,12.1%,54.3%,76.3%,56.3%,9/9,5.8%,50.6%,63.2%,44.7%,10/15,
R128,7,(7)Casper Ruud[NOR] [yr|ev],d.,137,(Q)Felipe Meligeni Alves[BRA] [yr|ev],6-3 6-4 6-3,2.06,1.4%,88.9%,79.7%,87.5%,1/1,4.4%,68.9%,64.5%,50.0%,7/11,
R128,8,(8)Hubert Hurkacz[POL] [yr|ev],d.,162,(Q)Shintaro Mochizuki[JPN] [yr|ev],4-6 6-3 3-6 6-0 6-3,1.33,15.2%,67.4%,74.2%,53.3%,6/9,2.7%,52.7%,65.4%,47.1%,13/19,
R128,9,(9)Stefanos Tsitsipas[GRE] [yr|ev],d.,54,Marton Fucsovics[HUN] [yr|ev],7-6(7) 6-4 6-1,1.53,3.5%,65.9%,83.9%,51.7%,4/5,1.8%,64.9%,72.2%,33.3%,6/11,
R128,10,(10)Grigor Dimitrov[BUL] [yr|ev],d.,87,Aleksandar Kovacevic[USA] [yr|ev],6-4 6-3 6-4,1.43,10.4%,59.7%,82.6%,54.8%,1/3,9.6%,54.2%,73.3%,42.1%,2/7,
R128,11,(11)Alex De Minaur[AUS] [yr|ev],d.,60,Alex Michelsen[USA] [yr|ev],6-1 6-0 6-2,2.00,3.2%,51.6%,75.0%,66.7%,2/3,0.0%,75.3%,45.9%,30.0%,5/13,
R128,12,(12)Taylor Fritz[USA] [yr|ev],d.,71,Federico Coria[ARG] [yr|ev],2-6 6-1 6-2 6-1,1.24,9.5%,58.9%,75.0%,41.0%,1/4,1.1%,60.9%,60.4%,38.2%,3/11,
R128,13,(13)Holger Rune[DEN] [yr|ev],d.,62,Daniel Evans[GBR] [yr|ev],6-4 6-4 6-4,1.23,8.3%,59.4%,75.4%,56.4%,3/4,2.0%,48.5%,69.4%,51.9%,7/11,
R128,14,(14)Tommy Paul[USA] [yr|ev],d.,108,Pedro Cachin[ARG] [yr|ev],6-2 6-3 6-1,1.79,6.0%,55.2%,78.4%,56.7%,1/3,2.2%,59.3%,46.3%,40.5%,8/16,
R128,15,(15)Ben Shelton[USA] [yr|ev],d.,88,Hugo Gaston[FRA] [yr|ev],3-6 6-3 6-4 6-4,1.15,7.2%,71.2%,69.6%,53.1%,5/9,1.7%,60.5%,63.9%,53.2%,8/14,
R128,79,Corentin Moutet[FRA] [yr|ev],d.,19,(16)Nicolas Jarry[CHI] [yr|ev],6-2 6-1 3-6 6-0,1.46,4.2%,66.7%,76.6%,50.0%,4/5,4.5%,68.2%,60.0%,37.1%,12/19,
R128,49,Lorenzo Sonego[ITA] [yr|ev],d.,16,(17)Ugo Humbert[FRA] [yr|ev],6-4 2-6 6-4 6-3,1.25,7.7%,71.2%,75.7%,56.7%,4/6,2.6%,54.8%,74.6%,48.1%,8/12,
R128,18,(18)Karen Khachanov[RUS] [yr|ev],d.,95,Sumit Nagal[IND] [yr|ev],6-2 6-0 7-6(5),1.40,8.1%,63.6%,76.2%,50.0%,8/9,0.0%,72.7%,59.4%,37.5%,7/13,
R128,17,(19)Alexander Bublik[KAZ] [yr|ev],d.,112,(Q)Gregoire Barrere[FRA] [yr|ev],6-4 7-5 6-3,1.13,9.5%,54.3%,68.3%,47.2%,9/13,2.0%,63.3%,56.5%,47.2%,9/16,
R128,20,(20)Sebastian Baez[ARG] [yr|ev],d.,174,(Q)Gustavo Heide[BRA] [yr|ev],4-6 6-3 6-1 4-6 6-3,1.18,3.0%,75.2%,62.9%,48.8%,10/16,1.4%,49.3%,58.8%,45.7%,5/14,
R128,21,(21)Felix Auger Aliassime[CAN] [yr|ev],d.,70,Yoshihito Nishioka[JPN] [yr|ev],6-2 6-4 6-4,1.97,9.3%,60.0%,84.4%,66.7%,0/0,1.8%,61.8%,63.2%,42.9%,9/13,
R128,148,(Q)Giulio Zeppieri[ITA] [yr|ev],d.,22,(22)Adrian Mannarino[FRA] [yr|ev],4-6 6-2 6-1 6-2,1.34,5.7%,58.1%,67.2%,65.9%,6/9,2.1%,47.9%,55.6%,55.1%,5/13,
R128,27,(23)Francisco Cerundolo[ARG] [yr|ev],d.,85,Yannick Hanfmann[GER] [yr|ev],6-3 6-3 6-4,1.42,9.2%,73.7%,73.2%,65.0%,0/1,2.4%,63.9%,54.7%,66.7%,6/11,
R128,104,(Q)Zizou Bergs[BEL] [yr|ev],d.,24,(24)Alejandro Tabilo[CHI] [yr|ev],3-6 7-6(5) 6-2 6-2,1.11,10.6%,70.9%,60.0%,46.3%,9/15,6.4%,69.6%,60.9%,28.9%,2/11,
R128,26,(25)Frances Tiafoe[USA] [yr|ev],d.,173,(Q)Mattia Bellucci[ITA] [yr|ev],6-3 3-6 6-7(6) 6-4 6-4,1.09,9.3%,54.3%,76.8%,59.4%,1/3,11.1%,58.8%,84.4%,39.7%,9/13,
R128,25,(26)Tallon Griekspoor[NED] [yr|ev],d.,74,Mackenzie Mcdonald[USA] [yr|ev],6-3 6-4 1-6 6-2,1.11,8.4%,57.0%,57.4%,56.5%,8/14,0.0%,64.1%,56.1%,45.9%,5/13,
R128,28,(27)Sebastian Korda[USA] [yr|ev],d.,122,(WC)Harold Mayot[FRA] [yr|ev],6-2 7-6(4) 6-4,1.32,6.5%,54.8%,76.5%,57.1%,2/3,4.0%,63.4%,56.3%,59.5%,4/8,
R128,29,(28)Tomas Martin Etcheverry[ARG] [yr|ev],d.,77,Arthur Cazaux[FRA] [yr|ev],3-6 6-2 6-1 6-4,1.37,4.6%,54.6%,78.0%,51.0%,8/11,7.8%,61.7%,62.0%,38.8%,14/21,
R128,35,Matteo Arnaldi[ITA] [yr|ev],d.,38,(29)Arthur Fils[FRA] [yr|ev],6-3 4-6 6-4 6-2,1.19,4.5%,63.4%,62.0%,53.7%,9/15,7.0%,64.0%,56.3%,41.7%,6/15,
R128,30,(30)Lorenzo Musetti[ITA] [yr|ev],d.,106,Daniel Elahi Galan[COL] [yr|ev],6-3 6-3 7-5,1.71,4.9%,64.6%,86.8%,55.2%,2/3,4.9%,58.3%,61.7%,53.5%,7/12,
R128,31,(31)Mariano Navone[ARG] [yr|ev],d.,1049,Pablo Carreno Busta[ESP] [yr|ev],5-7 6-1 6-3 6-0,1.38,5.4%,69.4%,64.9%,50.0%,9/14,0.0%,61.7%,53.2%,32.7%,11/22,
R128,56,Pavel Kotov[RUS] [yr|ev],d.,33,(32)Cameron Norrie[GBR] [yr|ev],4-6 6-3 3-6 7-6(5) 6-2,0.99,3.3%,63.8%,70.1%,45.5%,6/11,0.7%,60.8%,74.2%,41.7%,12/18,
R128,83,Daniel Altmaier[GER] [yr|ev],d.,52,Laslo Djere[SRB] [yr|ev],7-5 6-4 6-7(6) 5-7 7-6(6),1.14,6.0%,66.7%,73.0%,52.5%,10/15,0.9%,63.1%,69.3%,47.5%,9/15,
R128,63,Roberto Carballes Baena[ESP] [yr|ev],d.,91,Constant Lestienne[FRA] [yr|ev],6-3 7-5 4-6 6-2,1.22,1.7%,66.7%,64.1%,56.4%,5/10,1.6%,68.0%,57.5%,43.9%,13/22,
R128,53,Flavio Cobolli[ITA] [yr|ev],d.,135,(Q)Hamad Medjedovic[SRB] [yr|ev],6-2 6-3 6-7(2) 6-3,1.29,10.5%,56.5%,72.9%,50.0%,7/10,3.0%,61.4%,61.7%,37.3%,12/21,
R128,40,Luciano Darderi[ITA] [yr|ev],d.,78,Rinky Hijikata[AUS] [yr|ev],6-3 7-6(6) 6-1,1.56,10.8%,61.3%,77.2%,63.9%,2/3,0.0%,63.0%,66.2%,40.0%,14/18,
R128,32,Alejandro Davidovich Fokina[ESP] [yr|ev],d.,116,(Q)Valentin Vacherot[MON] [yr|ev],4-6 6-2 6-2 7-6(2),1.16,5.6%,70.4%,67.0%,70.3%,3/5,5.7%,67.6%,64.8%,58.8%,4/9,
R128,176,(Q)Jesper De Jong[NED] [yr|ev],d.,39,Jack Draper[GBR] [yr|ev],7-5 6-4 6-7(3) 3-6 6-3,1.09,7.1%,50.0%,74.0%,51.9%,4/11,4.7%,50.3%,68.0%,51.4%,1/10,
R128,93,Fabio Fognini[ITA] [yr|ev],d.,102,Botic Van De Zandschulp[NED] [yr|ev],6-1 6-1 7-5,1.57,1.2%,58.8%,74.0%,51.4%,5/7,5.3%,53.9%,58.5%,28.6%,6/14,
R128,124,(WC)Richard Gasquet[FRA] [yr|ev],d.,73,Borna Coric[CRO] [yr|ev],7-6(5) 7-6(2) 6-4,1.14,7.2%,56.0%,72.9%,56.4%,1/3,9.4%,65.4%,65.1%,52.3%,12/15,
R128,115,David Goffin[BEL] [yr|ev],d.,66,(WC)Giovanni Mpetshi Perricard[FRA] [yr|ev],4-6 6-4 6-3 6-7(4) 6-3,1.40,7.2%,54.3%,82.7%,58.7%,0/3,13.6%,64.8%,66.7%,49.1%,10/17,
R128,57,Miomir Kecmanovic[SRB] [yr|ev],d.,86,(Q)Thiago Monteiro[BRA] [yr|ev],6-2 6-1 4-6 7-5,1.82,11.1%,64.6%,84.4%,60.0%,3/5,8.1%,70.3%,60.3%,45.5%,4/10,
R128,100,Thanasi Kokkinakis[AUS] [yr|ev],d.,51,Alexei Popyrin[AUS] [yr|ev],4-6 7-6(8) 6-3 5-7 6-3,1.29,8.4%,61.7%,78.9%,54.2%,7/12,6.6%,62.3%,67.3%,49.2%,8/14,
R128,145,(LL)Jozef Kovalik[SVK] [yr|ev],d.,50,Marcos Giron[USA] [yr|ev],7-6(3) 6-4 3-6 7-6(5),1.00,2.7%,58.4%,71.3%,46.8%,10/15,5.9%,62.5%,69.5%,47.4%,12/17,
R128,494,Soon Woo Kwon[KOR] [yr|ev],d.,67,Emil Ruusuvuori[FIN] [yr|ev],6-3 6-4 6-3,1.32,2.2%,58.4%,69.2%,56.8%,2/4,6.3%,67.5%,50.6%,56.1%,19/25,
R128,61,Dusan Lajovic[SRB] [yr|ev],d.,42,Roman Safiullin[RUS] [yr|ev],4-6 7-5 6-4 6-7(6) 6-4,1.07,1.7%,65.4%,61.5%,56.5%,14/22,1.7%,63.4%,62.4%,47.6%,6/16,
