Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,30,(30)Thomaz Bellucci[BRA] [yr|ev],d.,135,James Ward[GBR] [yr|ev],6-1 7-5 6-3,1.49,6.7%,51.7%,78.3%,62.8%,5/5,8.5%,52.1%,75.5%,35.6%,7/12,,21
R128,128,(Q)Yoshihito Nishioka[JPN] [yr|ev],d.,80,(Q)Paul Henri Mathieu[FRA] [yr|ev],6-4 2-6 6-7(7) 6-1 6-2,1.29,7.0%,63.3%,70.4%,63.8%,1/5,11.8%,47.1%,70.8%,48.1%,11/18,,24
R128,35,Adrian Mannarino[FRA] [yr|ev],d.,155,(Q)Konstantin Kravchuk[RUS] [yr|ev],7-6(6) 6-4 6-1,1.35,8.0%,53.6%,80.0%,50.0%,8/11,9.3%,53.3%,59.6%,48.0%,5/11,,17
R128,3,(3)Andy Murray[GBR] [yr|ev],d.,37,Nick Kyrgios[AUS] [yr|ev],7-5 6-3 4-6 6-1,1.22,13.6%,58.4%,71.2%,53.8%,11/14,10.1%,61.5%,64.2%,42.9%,8/15,,1
R128,6,(6)Tomas Berdych[CZE] [yr|ev],d.,113,(WC)Bjorn Fratangelo[USA] [yr|ev],6-3 6-2 6-4,1.73,15.7%,54.2%,86.7%,57.9%,6/7,3.4%,42.5%,64.9%,46.0%,1/6,,4
R128,132,(Q)Jurgen Melzer[AUT] [yr|ev],d.,75,Denis Kudla[USA] [yr|ev],6-3 7-5 6-1,1.38,3.3%,61.1%,72.7%,48.6%,8/11,7.5%,53.8%,54.0%,44.2%,12/20,,8
R128,64,Nicolas Mahut[FRA] [yr|ev],d.,38,Sam Querrey[USA] [yr|ev],7-5 7-6(6) 7-5,0.93,10.2%,62.2%,69.6%,68.8%,5/5,17.1%,58.1%,83.6%,54.5%,1/3,,37
R128,31,(31)Guillermo Garcia Lopez[ESP] [yr|ev],d.,429,Janko Tipsarevic[SRB] [yr|ev],7-6(4) 4-6 4-6 6-3 6-1,1.11,10.8%,53.6%,77.5%,49.4%,12/16,6.5%,51.9%,71.3%,48.6%,9/15,,23
R128,24,(24)Bernard Tomic[AUS] [yr|ev],d.,98,Damir Dzumhur[BIH] [yr|ev],5-7 7-6(4) 6-4 6-3,1.18,11.6%,61.6%,72.9%,52.8%,7/12,4.4%,62.5%,71.8%,37.3%,8/14,,17
R128,355,(WC)Lleyton Hewitt[AUS] [yr|ev],d.,100,Aleksandr Nedovyesov[KAZ] [yr|ev],6-0 7-6(2) 1-0 RET,1.63,4.1%,43.8%,81.3%,53.7%,7/8,6.6%,50.8%,58.1%,30.0%,0/4,,1
R128,79,Robin Haase[NED] [yr|ev],d.,85,Dustin Brown[JAM] [yr|ev],4-6 4-6 6-3 7-5 6-4,1.09,10.6%,57.0%,75.6%,50.8%,6/11,11.3%,57.9%,78.3%,38.8%,5/11,,33
R128,12,(12)Richard Gasquet[FRA] [yr|ev],d.,71,Thanasi Kokkinakis[AUS] [yr|ev],4-6 6-1 4-6 6-3 2-0 RET,1.25,6.4%,64.5%,77.5%,48.7%,2/5,13.0%,56.5%,70.8%,44.0%,7/13,,7
R128,13,(13)John Isner[USA] [yr|ev],d.,81,Malek Jaziri[TUN] [yr|ev],6-2 6-3 6-4,2.33,36.2%,60.9%,97.6%,55.6%,0/0,0.0%,34.1%,61.3%,53.3%,7/11,,8
R128,93,Mikhail Youzhny[RUS] [yr|ev],d.,122,(Q)John Patrick Smith[AUS] [yr|ev],6-1 3-6 7-5 7-6(4),1.31,8.8%,60.2%,75.0%,53.3%,1/5,7.8%,53.5%,72.5%,36.7%,5/11,,8
R128,48,Jiri Vesely[CZE] [yr|ev],d.,83,Paolo Lorenzi[ITA] [yr|ev],6-4 6-4 6-4,1.55,17.3%,62.7%,91.5%,53.6%,0/1,9.1%,45.5%,80.0%,52.4%,1/5,,35
R128,21,(21)Ivo Karlovic[CRO] [yr|ev],d.,63,Federico Delbonis[ARG] [yr|ev],6-3 7-5 7-5,1.77,22.8%,67.4%,88.7%,56.7%,3/3,7.1%,51.8%,70.7%,51.9%,9/12,,14
R128,29,(29)Philipp Kohlschreiber[GER] [yr|ev],d.,82,(Q)Alexander Zverev[GER] [yr|ev],6-7(0) 6-2 6-0 2-6 6-4,1.15,4.0%,59.7%,64.0%,61.7%,11/14,1.4%,59.7%,69.9%,39.3%,7/14,,16
R128,87,Lukas Rosol[CZE] [yr|ev],d.,146,(WC)Jared Donaldson[USA] [yr|ev],7-6(7) 6-0 7-6(4),1.38,6.8%,47.6%,79.6%,59.3%,4/6,10.5%,46.7%,67.3%,48.2%,4/9,,26
R128,66,Steve Darcis[BEL] [yr|ev],d.,51,Marcos Baghdatis[CYP] [yr|ev],6-7(2) 6-3 6-2 3-1 RET,1.13,0.9%,54.9%,74.2%,51.0%,5/7,9.1%,44.5%,73.5%,47.5%,7/13,,38
R128,2,(2)Roger Federer[SUI] [yr|ev],d.,34,Leonardo Mayer[ARG] [yr|ev],6-1 6-2 6-2,2.06,16.7%,65.2%,83.7%,60.9%,1/1,1.4%,57.1%,52.5%,46.7%,3/9,,1
