Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,28,(24)Juan Martin del Potro[ARG] [yr|ev],d.,13,(11)Roberto Bautista Agut[ESP] [yr|ev],6-3 6-3 6-4,1.48,18.2%,63.6%,77.6%,60.7%,2/3,0.0%,62.0%,64.9%,45.7%,8/13,2:10,3
R32,8,(6)Dominic Thiem[AUT] [yr|ev],d.,34,(30)Adrian Mannarino[FRA] [yr|ev],7-5 6-3 6-4,1.27,4.8%,67.3%,77.1%,50.0%,9/10,0.0%,61.8%,61.8%,55.9%,2/6,2:13,3
R32,21,(17)Sam Querrey[USA] [yr|ev],d.,138,(Q)Radu Albot[MDA] [yr|ev],4-6 6-2 6-4 6-4,1.33,18.4%,57.3%,79.7%,65.9%,1/2,4.7%,73.6%,69.2%,53.6%,5/9,2:08,11
R32,27,(23)Mischa Zverev[GER] [yr|ev],d.,15,(10)John Isner[USA] [yr|ev],6-4 6-3 7-6(5),1.43,4.3%,62.8%,78.0%,68.6%,3/3,10.9%,66.3%,76.1%,38.2%,2/5,2:07,25
R32,40,Paolo Lorenzi[ITA] [yr|ev],d.,82,Thomas Fabbiano[ITA] [yr|ev],6-2 6-4 6-4,1.24,8.1%,60.5%,65.4%,50.0%,5/9,1.1%,59.8%,51.9%,45.7%,4/12,2:12,33
R32,32,(28)Kevin Anderson[RSA] [yr|ev],d.,61,Borna Coric[CRO] [yr|ev],6-4 6-3 6-2,1.39,14.1%,64.7%,78.2%,60.0%,5/5,2.7%,64.9%,60.4%,61.5%,4/8,1:50,5
R32,69,(Q)Denis Shapovalov[CAN] [yr|ev],d.,42,Kyle Edmund[GBR] [yr|ev],3-6 6-3 6-3 1-0 RET,1.37,10.1%,63.3%,80.0%,51.7%,4/6,1.9%,64.1%,63.6%,48.6%,9/13,2:04,10
R32,19,(12)Pablo Carreno Busta[ESP] [yr|ev],d.,115,(Q)Nicolas Mahut[FRA] [yr|ev],6-3 6-4 6-3,1.63,5.4%,78.4%,75.9%,56.3%,2/4,5.5%,59.3%,59.3%,45.9%,4/10,1:48,10
R32,20,(16)Lucas Pouille[FRA] [yr|ev],d.,103,(Q)Mikhail Kukushkin[KAZ] [yr|ev],2-6 6-3 6-4 6-4,1.14,8.0%,53.6%,71.7%,63.5%,3/5,8.0%,61.6%,71.0%,51.2%,10/13,2:21,10
R32,33,(29)Diego Schwartzman[ARG] [yr|ev],d.,7,(5)Marin Cilic[CRO] [yr|ev],4-6 7-5 7-5 6-4,1.08,4.1%,69.7%,61.4%,50.0%,14/21,10.1%,55.4%,72.7%,32.3%,11/20,3:24,8
R64,1,(1)Rafael Nadal[ESP] [yr|ev],d.,121,Taro Daniel[JPN] [yr|ev],4-6 6-3 6-2 6-2,1.44,5.7%,61.3%,76.9%,56.1%,4/6,2.5%,63.6%,61.3%,44.2%,5/11,2:53,1
R64,59,(LL)Leonardo Mayer[ARG] [yr|ev],d.,44,Yuichi Sugita[JPN] [yr|ev],6-7(3) 6-4 6-3 6-4,1.19,16.0%,61.6%,68.8%,54.2%,12/16,3.8%,58.6%,65.4%,43.6%,9/17,2:59,21
R64,52,Viktor Troicki[SRB] [yr|ev],d.,144,(Q)Stefano Travaglia[ITA] [yr|ev],7-6(6) 7-5 6-0,1.62,13.6%,54.5%,79.2%,62.5%,4/6,8.8%,44.1%,71.1%,40.4%,2/8,2:05,12
R64,64,Alexandr Dolgopolov[UKR] [yr|ev],d.,18,(15)Tomas Berdych[CZE] [yr|ev],3-6 6-1 7-6(5) 6-2,1.47,6.8%,53.4%,80.0%,60.4%,1/3,6.9%,45.0%,76.3%,41.7%,10/15,2:37,13
R64,14,(9)David Goffin[BEL] [yr|ev],d.,72,Guido Pella[ARG] [yr|ev],3-6 7-6(5) 6-7(2) 7-6(4) 6-3,0.92,7.9%,56.5%,77.0%,53.2%,5/7,8.8%,60.4%,72.7%,63.9%,6/9,4:20,7
R64,22,(18)Gael Monfils[FRA] [yr|ev],d.,57,Donald Young[USA] [yr|ev],6-3 6-7(3) 6-4 2-6 7-5,1.05,12.3%,53.9%,74.7%,52.1%,9/14,4.5%,62.3%,64.6%,58.6%,6/13,3:17,6
R64,56,Damir Dzumhur[BIH] [yr|ev],d.,107,(Q)Cedrik Marcel Stebe[GER] [yr|ev],4-6 6-4 6-0 6-1,1.60,3.5%,59.3%,78.4%,45.7%,4/9,0.0%,51.4%,53.6%,34.0%,5/16,2:11,23
R64,53,Andrey Rublev[RUS] [yr|ev],d.,9,(7)Grigor Dimitrov[BUL] [yr|ev],7-5 7-6(3) 6-3,1.16,5.6%,60.8%,69.7%,59.2%,8/10,9.5%,59.0%,74.2%,39.5%,6/10,2:27,5
R64,3,(3)Roger Federer[SUI] [yr|ev],d.,101,Mikhail Youzhny[RUS] [yr|ev],6-1 6-7(3) 4-6 6-4 6-2,1.39,8.6%,62.1%,78.2%,50.9%,4/8,2.8%,61.6%,62.4%,44.1%,8/16,3:08,1
R64,35,(31)Feliciano Lopez[ESP] [yr|ev],d.,43,Fernando Verdasco[ESP] [yr|ev],6-3 6-2 3-6 6-1,1.16,10.2%,59.3%,76.6%,45.5%,6/8,8.6%,60.2%,67.9%,43.2%,5/11,2:11,12
R64,37,(33)Philipp Kohlschreiber[GER] [yr|ev],d.,129,Santiago Giraldo[COL] [yr|ev],6-2 6-1 3-0 RET,1.80,10.9%,54.7%,80.0%,58.6%,8/8,5.0%,45.0%,63.0%,33.3%,6/12,1:27,16
R64,235,John Millman[AUS] [yr|ev],d.,80,Malek Jaziri[TUN] [yr|ev],6-1 7-6(1) 6-1,1.51,5.2%,63.5%,70.5%,54.3%,6/9,1.1%,58.0%,58.8%,29.7%,6/13,2:00,33
R64,13,(11)Roberto Bautista Agut[ESP] [yr|ev],d.,116,Dustin Brown[JAM] [yr|ev],6-1 6-3 7-6(3),1.97,4.9%,53.7%,79.5%,71.1%,4/5,10.2%,42.9%,61.9%,44.6%,6/11,1:49,9
R64,28,(24)Juan Martin del Potro[ARG] [yr|ev],d.,148,(Q)Adrian Menendez Maceiras[ESP] [yr|ev],6-2 6-3 7-6(3),1.66,20.0%,63.5%,88.9%,54.8%,2/2,8.2%,58.8%,68.4%,50.0%,3/7,2:10,3
R64,34,(30)Adrian Mannarino[FRA] [yr|ev],d.,135,Bjorn Fratangelo[USA] [yr|ev],6-3 6-7(4) 6-1 6-2,1.48,10.5%,62.3%,77.5%,55.8%,4/6,6.1%,57.6%,64.9%,40.5%,0/7,2:17,17
R64,8,(6)Dominic Thiem[AUT] [yr|ev],d.,108,Taylor Fritz[USA] [yr|ev],6-4 6-4 4-6 7-5,1.00,3.4%,61.4%,68.5%,60.7%,16/18,5.3%,60.2%,72.5%,54.7%,5/9,2:50,3
R64,21,(17)Sam Querrey[USA] [yr|ev],d.,71,Dudi Sela[ISR] [yr|ev],6-4 6-1 6-4,1.78,26.4%,65.3%,87.2%,56.0%,4/5,1.4%,50.7%,68.6%,47.1%,2/7,1:20,11
R64,138,(Q)Radu Albot[MDA] [yr|ev],d.,63,Yen Hsun Lu[TPE] [yr|ev],6-2 7-6(7) 5-7 0-6 7-6(2),0.99,3.5%,61.8%,69.2%,53.0%,13/19,5.3%,59.2%,67.0%,58.0%,8/12,3:56,39
R64,27,(23)Mischa Zverev[GER] [yr|ev],d.,41,Benoit Paire[FRA] [yr|ev],6-3 6-2 3-6 6-7(3) 7-5,1.12,5.1%,68.4%,73.1%,54.0%,9/11,7.7%,56.1%,74.7%,48.5%,11/16,2:49,25
R64,15,(10)John Isner[USA] [yr|ev],d.,47,Hyeon Chung[KOR] [yr|ev],6-3 6-4 7-5,2.17,39.0%,72.7%,87.5%,71.4%,0/0,4.3%,54.8%,64.7%,61.9%,1/4,1:46,8
R64,82,Thomas Fabbiano[ITA] [yr|ev],d.,73,Jordan Thompson[AUS] [yr|ev],2-6 6-2 3-6 6-4 6-2,1.12,2.6%,65.8%,62.3%,50.0%,5/12,0.7%,66.4%,61.5%,37.0%,8/17,2:57,70
R64,40,Paolo Lorenzi[ITA] [yr|ev],d.,23,(19)Gilles Muller[LUX] [yr|ev],6-7(4) 6-3 7-6(4) 6-3,1.15,7.5%,47.6%,80.0%,55.8%,4/6,14.7%,50.0%,79.4%,45.6%,7/11,3:28,33
R64,32,(28)Kevin Anderson[RSA] [yr|ev],d.,255,Ernests Gulbis[LAT] [yr|ev],6-3 7-5 6-4,1.23,17.8%,63.4%,84.4%,45.9%,7/7,12.5%,60.4%,79.3%,39.5%,10/13,2:17,5
R64,61,Borna Coric[CRO] [yr|ev],d.,6,(4)Alexander Zverev[GER] [yr|ev],3-6 7-5 7-6(1) 7-6(4),1.03,3.3%,68.0%,76.5%,56.3%,10/11,14.8%,67.1%,76.0%,55.1%,6/7,3:26,12
R64,69,(Q)Denis Shapovalov[CAN] [yr|ev],d.,12,(8)Jo-Wilfried Tsonga[FRA] [yr|ev],6-4 6-4 7-6(3),1.22,2.1%,67.0%,76.9%,56.3%,3/4,4.2%,51.0%,73.5%,53.2%,2/5,2:12,10
R64,42,Kyle Edmund[GBR] [yr|ev],d.,46,Steve Johnson[USA] [yr|ev],7-5 6-2 7-6(4),1.29,1.9%,62.5%,72.3%,59.0%,5/7,8.8%,64.7%,72.7%,30.6%,6/11,2:17,14
R64,115,(Q)Nicolas Mahut[FRA] [yr|ev],d.,24,(20)Albert Ramos[ESP] [yr|ev],4-6 6-4 4-6 6-3 6-0,1.31,9.9%,67.4%,74.7%,50.0%,9/13,3.2%,64.6%,60.8%,48.2%,17/24,3:27,37
R64,19,(12)Pablo Carreno Busta[ESP] [yr|ev],d.,225,(Q)Cameron Norrie[GBR] [yr|ev],6-2 6-4 6-3,1.38,3.4%,75.0%,71.2%,54.5%,6/7,4.5%,50.0%,63.6%,45.5%,4/10,1:43,10
R64,20,(16)Lucas Pouille[FRA] [yr|ev],d.,51,Jared Donaldson[USA] [yr|ev],7-5 6-4 4-6 3-6 6-4,1.01,10.2%,54.8%,74.4%,45.1%,13/20,6.9%,48.1%,74.0%,48.2%,12/19,3:30,10
R64,103,(Q)Mikhail Kukushkin[KAZ] [yr|ev],d.,99,Evgeny Donskoy[RUS] [yr|ev],6-4 6-4 7-5,1.39,1.1%,61.5%,82.1%,51.4%,4/6,6.9%,50.9%,69.5%,47.4%,7/12,2:28,39
R64,33,(29)Diego Schwartzman[ARG] [yr|ev],d.,67,Janko Tipsarevic[SRB] [yr|ev],6-2 6-4 7-5,1.36,0.0%,51.5%,69.8%,56.0%,8/11,4.1%,46.9%,60.9%,40.4%,7/14,2:20,8
R64,7,(5)Marin Cilic[CRO] [yr|ev],d.,74,Florian Mayer[GER] [yr|ev],6-3 6-3 6-3,1.63,21.7%,48.2%,87.5%,55.8%,4/5,2.9%,60.0%,61.9%,39.3%,5/10,1:40,3
R128,1,(1)Rafael Nadal[ESP] [yr|ev],d.,85,Dusan Lajovic[SRB] [yr|ev],7-6(6) 6-2 6-2,1.31,5.1%,62.2%,67.2%,59.5%,6/8,1.1%,72.2%,53.8%,52.0%,5/11,2:16,1
R128,121,Taro Daniel[JPN] [yr|ev],d.,159,Tommy Paul[USA] [yr|ev],6-1 4-6 4-6 6-2 6-2,1.09,0.7%,61.2%,72.2%,49.1%,16/19,6.3%,60.6%,68.8%,46.0%,7/15,2:58,58
R128,44,Yuichi Sugita[JPN] [yr|ev],d.,331,Geoffrey Blancaneaux[FRA] [yr|ev],6-2 6-2 6-0,1.96,3.1%,58.5%,78.9%,63.0%,3/3,4.2%,54.2%,53.8%,36.4%,5/12,1:49,36
R128,59,(LL)Leonardo Mayer[ARG] [yr|ev],d.,30,(26)Richard Gasquet[FRA] [yr|ev],3-6 6-2 6-4 6-2,1.32,9.1%,52.5%,78.8%,55.3%,1/3,0.8%,53.2%,68.2%,44.8%,7/13,3:00,21
R128,144,(Q)Stefano Travaglia[ITA] [yr|ev],d.,26,(22)Fabio Fognini[ITA] [yr|ev],6-4 7-6(8) 3-6 6-0,1.38,8.4%,54.2%,77.6%,55.1%,3/8,3.8%,54.2%,62.0%,46.7%,10/18,2:27,60
R128,52,Viktor Troicki[SRB] [yr|ev],d.,84,Norbert Gombos[SVK] [yr|ev],3-6 6-3 3-6 6-4 6-3,1.18,8.1%,58.5%,78.5%,51.8%,9/12,5.8%,56.5%,74.7%,44.8%,13/17,2:56,12
R128,64,Alexandr Dolgopolov[UKR] [yr|ev],d.,49,Jan Lennard Struff[GER] [yr|ev],3-6 6-3 6-2 1-6 6-3,1.13,7.9%,51.6%,80.0%,49.2%,4/8,14.0%,49.6%,79.7%,41.5%,3/8,2:30,13
R128,18,(15)Tomas Berdych[CZE] [yr|ev],d.,45,Ryan Harrison[USA] [yr|ev],6-4 6-2 7-6(4),1.33,8.8%,60.8%,72.6%,55.0%,8/11,10.0%,48.9%,72.7%,37.0%,7/13,2:07,4
R128,14,(9)David Goffin[BEL] [yr|ev],d.,100,Julien Benneteau[FRA] [yr|ev],6-4 2-6 6-4 6-2,1.24,11.0%,58.7%,73.4%,53.3%,8/12,3.8%,55.7%,64.4%,46.8%,7/13,2:18,7
R128,72,Guido Pella[ARG] [yr|ev],d.,66,Steve Darcis[BEL] [yr|ev],6-1 6-2 6-0,2.43,4.8%,77.8%,77.6%,71.4%,1/1,1.4%,59.4%,48.8%,32.1%,10/17,1:29,20
R128,57,Donald Young[USA] [yr|ev],d.,125,(Q)Maximilian Marterer[GER] [yr|ev],6-3 1-6 6-1 6-4,1.14,8.1%,58.6%,79.3%,51.2%,3/6,9.2%,58.6%,74.5%,47.2%,3/8,2:23,38
R128,22,(18)Gael Monfils[FRA] [yr|ev],d.,79,Jeremy Chardy[FRA] [yr|ev],7-6(6) 6-3 6-4,1.29,18.6%,49.5%,81.3%,57.1%,2/4,2.8%,55.6%,68.3%,50.0%,6/11,2:06,6
R128,56,Damir Dzumhur[BIH] [yr|ev],d.,31,(27)Pablo Cuevas[URU] [yr|ev],7-5 7-6(3) 6-1,1.21,1.9%,68.2%,64.4%,50.0%,8/13,5.7%,61.0%,57.8%,41.5%,8/16,2:03,23
R128,107,(Q)Cedrik Marcel Stebe[GER] [yr|ev],d.,93,Nicolas Kicker[ARG] [yr|ev],5-7 6-3 6-1 6-1,1.50,7.2%,56.8%,74.6%,62.5%,4/5,2.8%,60.4%,57.5%,49.1%,16/22,2:48,71
R128,53,Andrey Rublev[RUS] [yr|ev],d.,48,Aljaz Bedene[SLO] [yr|ev],6-1 6-4 6-4,1.31,5.7%,60.2%,71.7%,71.4%,1/1,16.0%,61.3%,73.9%,44.8%,3/7,1:42,5
R128,9,(7)Grigor Dimitrov[BUL] [yr|ev],d.,210,(Q)Vaclav Safranek[CZE] [yr|ev],6-1 6-4 6-2,1.74,7.4%,55.6%,80.0%,63.9%,4/4,4.2%,61.1%,58.6%,43.2%,10/15,1:49,3
R128,3,(3)Roger Federer[SUI] [yr|ev],d.,70,Frances Tiafoe[USA] [yr|ev],4-6 6-2 6-1 1-6 6-4,1.22,14.7%,54.3%,77.8%,54.7%,1/5,3.6%,51.4%,67.6%,52.2%,7/13,2:37,1
R128,101,Mikhail Youzhny[RUS] [yr|ev],d.,88,Blaz Kavcic[SLO] [yr|ev],6-3 5-7 6-4 6-3,1.09,7.4%,54.4%,66.7%,48.5%,16/21,2.5%,51.3%,62.3%,46.6%,6/14,3:06,8
R128,43,Fernando Verdasco[ESP] [yr|ev],d.,78,Vasek Pospisil[CAN] [yr|ev],6-2 RET,1.43,4.5%,68.2%,60.0%,57.1%,0/1,0.0%,41.4%,33.3%,47.1%,5/8,0:34,7
R128,35,(31)Feliciano Lopez[ESP] [yr|ev],d.,75,Andrey Kuznetsov[RUS] [yr|ev],6-4 7-6(4) 6-7(5) 6-2,1.40,20.2%,60.5%,78.2%,66.7%,4/6,13.6%,57.1%,77.3%,43.9%,8/13,2:55,12
R128,37,(33)Philipp Kohlschreiber[GER] [yr|ev],d.,203,(Q)Tim Smyczek[USA] [yr|ev],6-1 6-4 6-4,1.53,7.0%,41.9%,83.3%,68.0%,3/3,2.7%,73.0%,64.8%,50.0%,1/5,1:44,16
R128,129,Santiago Giraldo[COL] [yr|ev],d.,164,(Q)Vincent Millot[FRA] [yr|ev],6-1 6-0 4-6 4-6 6-4,1.30,7.8%,52.3%,74.6%,52.5%,6/12,3.6%,59.7%,59.0%,44.6%,16/26,3:28,28
R128,80,Malek Jaziri[TUN] [yr|ev],d.,113,Thiago Monteiro[BRA] [yr|ev],7-6(5) 4-6 6-3 5-7 6-4,1.03,9.0%,53.9%,82.2%,44.2%,5/10,4.2%,58.3%,68.4%,57.1%,11/16,3:46,42
R128,235,John Millman[AUS] [yr|ev],d.,17,(14)Nick Kyrgios[AUS] [yr|ev],6-3 1-6 6-4 6-1,1.19,2.9%,70.9%,71.2%,53.3%,3/5,14.7%,59.5%,69.6%,44.7%,10/14,2:15,33
R128,13,(11)Roberto Bautista Agut[ESP] [yr|ev],d.,81,Andreas Seppi[ITA] [yr|ev],6-2 4-6 6-2 7-6(1),1.18,3.0%,57.9%,63.6%,64.3%,13/16,9.2%,57.5%,72.5%,37.3%,8/14,2:55,9
R128,116,Dustin Brown[JAM] [yr|ev],d.,76,Thomaz Bellucci[BRA] [yr|ev],6-4 6-3 6-2,1.59,20.5%,57.7%,93.3%,33.3%,6/7,2.8%,63.2%,52.2%,43.6%,9/15,1:42,64
R128,148,(Q)Adrian Menendez Maceiras[ESP] [yr|ev],d.,923,Patrick Kypson[USA] [yr|ev],6-4 7-6(9) 6-1,1.47,11.3%,59.8%,79.3%,48.7%,5/8,4.0%,59.4%,55.0%,46.3%,5/11,2:31,111
R128,28,(24)Juan Martin del Potro[ARG] [yr|ev],d.,94,Henri Laaksonen[SUI] [yr|ev],6-4 7-6(3) 7-6(5),1.39,15.4%,63.5%,83.3%,60.5%,3/4,7.3%,55.6%,79.7%,47.3%,7/9,2:34,3
R128,34,(30)Adrian Mannarino[FRA] [yr|ev],d.,165,Ricardas Berankis[LTU] [yr|ev],6-2 6-4 6-2,1.61,6.5%,61.0%,83.0%,56.7%,3/3,0.0%,47.9%,62.9%,50.0%,3/8,1:35,17
R128,135,Bjorn Fratangelo[USA] [yr|ev],d.,38,Ivo Karlovic[CRO] [yr|ev],7-6(2) 6-4 3-6 7-6(4),0.96,4.9%,58.0%,67.5%,63.3%,3/7,35.1%,64.1%,81.0%,42.6%,1/4,3:15,99
R128,108,Taylor Fritz[USA] [yr|ev],d.,83,Marcos Baghdatis[CYP] [yr|ev],6-4 6-4 6-3,1.15,6.7%,57.7%,66.7%,56.8%,8/10,5.7%,45.5%,77.5%,39.6%,5/10,1:59,4
R128,8,(6)Dominic Thiem[AUT] [yr|ev],d.,186,Alex De Minaur[AUS] [yr|ev],6-4 6-1 6-1,1.79,4.3%,69.6%,83.3%,47.6%,2/3,1.2%,63.0%,54.9%,43.3%,3/10,1:49,3
R128,21,(17)Sam Querrey[USA] [yr|ev],d.,39,Gilles Simon[FRA] [yr|ev],6-4 6-3 6-4,1.29,11.8%,47.1%,75.0%,51.1%,2/6,2.1%,51.6%,51.0%,52.2%,13/20,1:52,11
R128,71,Dudi Sela[ISR] [yr|ev],d.,324,Christopher Eubanks[USA] [yr|ev],6-2 6-4 6-2,2.53,3.1%,82.8%,84.9%,72.7%,0/0,10.1%,71.7%,60.6%,46.4%,7/12,1:33,29
R128,138,(Q)Radu Albot[MDA] [yr|ev],d.,77,Ernesto Escobedo[MEX] [yr|ev],7-5 4-6 6-2 6-4,1.22,2.4%,57.9%,68.5%,60.4%,1/4,7.0%,51.6%,60.5%,53.9%,19/25,3:07,39
R128,63,Yen Hsun Lu[TPE] [yr|ev],d.,29,(25)Karen Khachanov[RUS] [yr|ev],4-6 6-2 6-3 6-3,1.35,6.3%,62.2%,82.6%,52.4%,3/5,10.0%,59.0%,74.6%,41.5%,2/8,2:14,33
R128,27,(23)Mischa Zverev[GER] [yr|ev],d.,710,Thai Son Kwiatkowski[USA] [yr|ev],7-6(5) 4-6 4-6 7-5 6-3,1.02,6.4%,67.4%,72.4%,51.8%,5/9,3.0%,64.2%,68.9%,57.6%,6/10,3:28,25
R128,41,Benoit Paire[FRA] [yr|ev],d.,120,(LL)Lukas Lacko[SVK] [yr|ev],6-3 6-2 7-6(5),1.46,15.9%,53.4%,91.5%,48.8%,6/7,2.0%,65.7%,60.0%,55.9%,4/9,1:35,18
R128,47,Hyeon Chung[KOR] [yr|ev],d.,58,Horacio Zeballos[ARG] [yr|ev],3-6 7-6(8) 6-4 6-3,1.03,11.2%,59.4%,78.8%,44.8%,12/13,9.0%,57.6%,74.7%,49.2%,6/9,3:30,19
R128,15,(10)John Isner[USA] [yr|ev],d.,65,Pierre Hugues Herbert[FRA] [yr|ev],6-1 6-3 4-6 6-3,1.51,22.0%,71.0%,80.3%,51.7%,6/7,10.1%,56.9%,72.6%,38.3%,4/9,2:23,8
R128,73,Jordan Thompson[AUS] [yr|ev],d.,16,(13)Jack Sock[USA] [yr|ev],6-2 7-6(12) 1-6 5-7 6-4,0.95,4.6%,64.2%,65.8%,41.9%,9/17,9.3%,61.7%,66.0%,48.4%,6/14,3:56,26
R128,82,Thomas Fabbiano[ITA] [yr|ev],d.,202,(Q)John Patrick Smith[AUS] [yr|ev],7-6(5) 6-4 3-6 7-6(4),1.08,2.2%,71.5%,66.3%,51.3%,8/14,5.1%,69.2%,64.8%,45.8%,6/12,3:04,70
