Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
12,Pablo Carreno Busta,ESP,6,1184,86.3%,28.7%,17,2.7%,11,1.8%,69.7%,68.5%,59.5%,65.8%,51,74.5%,38.1%,46,58.7%,52.8%,1.11,13:23
,John Millman,AUS,3,611,77.8%,27.3%,10,3.2%,4,1.3%,65.2%,68.3%,50.9%,62.3%,27,63.0%,41.5%,33,36.4%,52.0%,1.10,6:35
,Viktor Troicki,SRB,3,616,75.5%,22.0%,26,9.1%,14,4.9%,55.1%,73.2%,52.3%,63.9%,28,57.1%,39.3%,29,37.9%,50.6%,1.09,6:23
19,Gilles Muller,LUX,2,532,85.0%,15.0%,47,19.2%,19,7.8%,49.4%,83.5%,50.0%,66.5%,19,68.4%,36.6%,20,30.0%,50.4%,1.09,6:01
16,Lucas Pouille,FRA,4,967,80.0%,24.7%,48,10.2%,25,5.3%,57.1%,72.4%,54.2%,64.6%,42,61.9%,38.8%,54,35.2%,51.3%,1.09,10:08
,Marton Fucsovics,HUN,1,321,91.3%,16.7%,16,10.1%,11,6.9%,52.8%,83.3%,49.3%,67.3%,13,84.6%,35.8%,13,30.8%,51.4%,1.09,3:22
4,Alexander Zverev,GER,2,561,92.3%,12.5%,28,10.2%,12,4.4%,62.4%,73.1%,56.3%,66.8%,17,82.4%,35.9%,22,22.7%,51.0%,1.08,6:16
,Benoit Paire,FRA,2,500,85.0%,17.9%,26,10.7%,17,7.0%,55.1%,80.6%,48.6%,66.3%,23,73.9%,36.2%,20,35.0%,50.8%,1.07,4:24
31,Feliciano Lopez,ESP,3,659,83.0%,23.1%,46,14.0%,10,3.0%,58.2%,77.5%,51.1%,66.5%,26,65.4%,36.0%,30,40.0%,51.1%,1.07,6:52
,Kyle Edmund,GBR,3,576,84.4%,26.7%,7,2.3%,4,1.3%,64.9%,69.9%,53.8%,64.2%,27,74.1%,38.0%,29,41.4%,51.7%,1.06,6:15
,Steve Johnson,USA,2,416,84.8%,9.1%,25,12.7%,9,4.6%,61.4%,80.2%,48.7%,68.0%,12,58.3%,33.8%,11,27.3%,50.0%,1.06,4:39
13,Jack Sock,USA,1,335,66.7%,32.0%,15,9.3%,6,3.7%,61.7%,66.0%,48.4%,59.3%,14,42.9%,42.8%,17,47.1%,50.7%,1.05,3:56
,Taylor Fritz,USA,2,470,83.3%,20.0%,14,5.9%,8,3.4%,59.1%,70.0%,55.7%,64.1%,19,68.4%,37.8%,28,25.0%,51.1%,1.05,4:49
,Paolo Lorenzi,ITA,4,943,84.0%,22.7%,33,6.8%,26,5.3%,54.5%,74.8%,55.0%,65.8%,30,60.0%,36.0%,33,51.5%,51.4%,1.05,11:37
18,Gael Monfils,FRA,3,627,80.4%,24.5%,38,12.2%,22,7.1%,50.6%,75.3%,53.2%,64.4%,23,56.5%,36.8%,26,46.2%,50.6%,1.04,6:38
,Ivo Karlovic,CRO,1,274,85.7%,18.2%,46,35.1%,11,8.4%,64.1%,81.0%,42.6%,67.2%,4,25.0%,34.3%,7,57.1%,50.0%,1.04,3:15
LL,Leonardo Mayer,ARG,3,741,79.3%,26.8%,41,10.9%,16,4.3%,59.7%,67.4%,55.6%,62.7%,44,72.7%,38.8%,33,45.5%,50.9%,1.04,9:14
Q,Adrian Menendez Maceiras,ESP,2,380,75.9%,20.7%,19,9.8%,3,1.5%,59.3%,73.9%,49.4%,63.9%,15,53.3%,37.1%,13,46.2%,50.8%,1.03,4:41
,Andrey Rublev,RUS,5,1030,77.5%,29.5%,32,5.9%,21,3.9%,60.4%,67.3%,51.9%,61.2%,52,65.4%,39.7%,44,52.3%,51.0%,1.02,10:36
,Janko Tipsarevic,SRB,2,553,72.5%,23.1%,14,5.5%,9,3.5%,53.7%,73.0%,48.3%,61.6%,24,54.2%,39.3%,33,27.3%,49.5%,1.02,6:30
Q,Radu Albot,MDA,3,834,79.7%,17.2%,14,3.5%,16,4.0%,63.7%,69.0%,55.8%,64.2%,32,59.4%,36.4%,39,28.2%,49.9%,1.02,9:11
9,David Goffin,BEL,4,906,84.3%,19.7%,34,7.4%,21,4.6%,57.1%,74.4%,51.8%,64.7%,29,62.1%,35.8%,30,46.7%,50.4%,1.01,9:58
,Thomas Fabbiano,ITA,3,720,63.8%,33.9%,7,2.1%,14,4.1%,66.6%,61.7%,49.1%,57.5%,38,44.7%,43.0%,38,50.0%,49.9%,1.01,8:13
,Donald Young,USA,2,494,76.2%,23.8%,15,5.9%,13,5.1%,60.9%,70.1%,55.6%,64.4%,19,47.4%,36.1%,22,45.5%,50.6%,1.01,5:40
,Santiago Giraldo,COL,2,391,61.3%,33.3%,13,6.9%,9,4.8%,50.0%,71.3%,45.7%,58.5%,24,50.0%,41.4%,34,29.4%,49.6%,1.00,4:55
,Ernests Gulbis,LAT,2,496,86.1%,16.2%,32,12.5%,22,8.6%,55.1%,79.4%,46.1%,64.5%,26,80.8%,35.4%,16,37.5%,50.4%,1.00,5:57
,Borna Coric,CRO,3,679,86.5%,9.6%,16,4.8%,11,3.3%,65.7%,71.6%,56.1%,66.3%,25,72.0%,33.7%,24,20.8%,49.6%,1.00,7:44
23,Mischa Zverev,GER,4,987,84.8%,15.4%,29,5.8%,16,3.2%,66.3%,71.3%,53.5%,65.3%,35,65.7%,34.4%,31,38.7%,50.2%,0.99,9:40
,Fernando Verdasco,ESP,2,252,65.0%,23.8%,9,7.8%,4,3.5%,61.7%,66.2%,45.5%,58.3%,12,41.7%,40.9%,16,31.3%,48.8%,0.98,2:45
Q,Stefano Travaglia,ITA,2,428,67.6%,30.3%,18,8.6%,13,6.2%,49.3%,74.8%,47.2%,60.8%,16,31.3%,38.4%,24,41.7%,49.3%,0.98,4:32
,Thai Son Kwiatkowski,USA,1,337,84.6%,14.8%,5,3.0%,10,6.1%,64.2%,68.9%,57.6%,64.8%,10,60.0%,34.3%,9,44.4%,49.3%,0.98,3:28
,Horacio Zeballos,ARG,1,287,85.0%,5.0%,13,9.0%,1,0.7%,57.6%,74.7%,49.2%,63.9%,9,66.7%,35.0%,13,7.7%,49.5%,0.97,3:30
Q,Cedrik Marcel Stebe,GER,2,450,64.7%,32.4%,8,3.6%,15,6.8%,54.1%,64.7%,47.5%,56.8%,21,42.9%,41.7%,31,35.5%,49.1%,0.97,4:59
,Thiago Monteiro,BRA,1,335,80.8%,18.5%,7,4.2%,5,3.0%,58.3%,68.4%,57.1%,63.7%,16,68.8%,35.3%,10,50.0%,49.6%,0.97,3:46
Q,Nicolas Mahut,FRA,3,785,77.0%,18.6%,28,7.1%,15,3.8%,60.4%,70.2%,51.3%,62.7%,36,61.1%,36.3%,41,26.8%,49.6%,0.97,8:37
,Dustin Brown,JAM,2,364,78.6%,25.9%,26,14.8%,15,8.5%,49.4%,78.2%,40.4%,59.1%,18,66.7%,39.4%,20,35.0%,48.9%,0.96,3:31
Q,Cameron Norrie,GBR,2,321,69.6%,17.4%,9,5.6%,11,6.8%,56.8%,69.6%,50.0%,61.1%,15,53.3%,37.1%,18,22.2%,49.2%,0.95,3:15
,Evgeny Donskoy,RUS,2,332,80.0%,16.0%,14,8.0%,8,4.5%,50.6%,74.2%,51.7%,63.1%,13,61.5%,34.6%,10,40.0%,49.7%,0.94,3:48
20,Albert Ramos,ESP,2,717,76.5%,19.2%,17,4.9%,9,2.6%,64.0%,65.3%,53.6%,61.1%,39,69.2%,36.5%,40,25.0%,48.4%,0.94,8:22
15,Tomas Berdych,CZE,2,426,75.8%,24.2%,18,7.7%,17,7.3%,51.9%,74.4%,46.4%,60.9%,26,69.2%,36.8%,16,50.0%,50.0%,0.94,4:44
,Jordan Thompson,AUS,2,589,63.0%,32.6%,9,2.9%,25,8.1%,65.2%,63.9%,39.8%,55.5%,34,50.0%,41.2%,26,57.7%,48.7%,0.93,6:53
Q,John Patrick Smith,AUS,1,293,71.4%,27.3%,8,5.1%,7,4.5%,69.2%,64.8%,45.8%,59.0%,12,50.0%,38.0%,14,42.9%,49.1%,0.93,3:04
,Blaz Kavcic,SLO,1,268,60.0%,25.0%,3,2.5%,8,6.7%,51.3%,62.3%,46.6%,54.6%,14,42.9%,41.6%,21,23.8%,47.4%,0.92,3:06
,Tommy Paul,USA,1,274,61.9%,13.6%,8,6.3%,9,7.1%,60.6%,68.8%,46.0%,59.8%,15,46.7%,36.7%,19,15.8%,47.4%,0.91,2:58
,Denis Istomin,UZB,1,418,79.3%,17.2%,23,10.0%,4,1.7%,68.6%,65.0%,54.2%,61.6%,27,77.8%,34.9%,15,33.3%,49.5%,0.91,4:55
,Taro Daniel,JPN,2,498,76.9%,25.6%,4,1.5%,11,4.2%,62.3%,67.3%,47.0%,59.6%,30,70.0%,36.1%,21,47.6%,48.6%,0.89,5:51
,Jan Lennard Struff,GER,1,255,76.2%,19.0%,18,14.0%,11,8.5%,49.6%,79.7%,41.5%,60.5%,8,37.5%,34.9%,8,50.0%,47.8%,0.88,2:30
,Mikhail Youzhny,RUS,2,585,69.8%,27.3%,16,4.9%,19,5.8%,58.3%,64.2%,46.3%,56.7%,37,64.9%,38.2%,22,54.5%,48.5%,0.88,6:14
,Alessandro Giannessi,ITA,1,299,71.4%,9.5%,7,5.0%,6,4.3%,64.0%,67.4%,48.0%,60.4%,9,33.3%,35.0%,13,15.4%,46.8%,0.88,3:40
Q,Maximilian Marterer,GER,1,186,68.8%,17.6%,8,9.2%,3,3.4%,58.6%,74.5%,47.2%,63.2%,8,37.5%,32.3%,6,50.0%,46.8%,0.88,2:23
,Marcos Baghdatis,CYP,1,192,64.3%,13.3%,5,5.7%,10,11.4%,45.5%,77.5%,39.6%,56.8%,10,50.0%,37.5%,10,20.0%,46.4%,0.87,1:59
,Malek Jaziri,TUN,2,519,70.0%,20.5%,16,6.3%,13,5.1%,55.3%,73.8%,39.5%,58.4%,23,47.8%,36.0%,25,32.0%,47.0%,0.87,5:46
Q,Darian King,BAR,1,262,76.5%,11.8%,2,1.5%,3,2.2%,60.6%,63.9%,48.1%,57.7%,11,63.6%,36.0%,10,20.0%,47.3%,0.85,2:50
,Norbert Gombos,SVK,1,289,82.6%,13.0%,9,5.8%,10,6.5%,56.5%,74.7%,44.8%,61.7%,17,76.5%,32.6%,12,25.0%,48.1%,0.85,2:56
,Jiri Vesely,CZE,1,221,75.0%,12.5%,11,9.7%,8,7.1%,69.0%,69.2%,34.3%,58.4%,12,66.7%,35.2%,6,33.3%,47.1%,0.85,2:28
,Andreas Seppi,ITA,1,253,68.4%,15.8%,11,9.2%,3,2.5%,57.5%,72.5%,37.3%,57.5%,14,57.1%,36.1%,16,18.8%,46.2%,0.85,2:55
,Joao Sousa,POR,1,254,84.2%,5.0%,5,4.0%,3,2.4%,55.2%,76.8%,50.0%,64.8%,8,62.5%,29.5%,6,16.7%,46.9%,0.84,3:00
14,Nick Kyrgios,AUS,1,219,75.0%,11.8%,17,14.7%,7,6.0%,59.5%,69.6%,44.7%,59.5%,14,71.4%,34.0%,5,40.0%,47.5%,0.84,2:15
,Hyeon Chung,KOR,2,457,88.6%,8.3%,20,8.5%,15,6.4%,57.6%,73.5%,52.0%,64.4%,17,76.5%,29.4%,9,33.3%,47.5%,0.83,5:16
27,Pablo Cuevas,URU,1,212,46.7%,31.3%,6,5.7%,4,3.8%,61.0%,57.8%,41.5%,51.4%,16,50.0%,40.2%,13,38.5%,45.8%,0.83,2:03
,Ernesto Escobedo,MEX,1,283,70.0%,15.0%,11,7.0%,7,4.5%,51.6%,60.5%,53.9%,57.3%,25,76.0%,34.9%,4,75.0%,47.3%,0.82,3:07
,Bjorn Fratangelo,USA,2,487,72.5%,12.8%,13,5.4%,4,1.7%,57.9%,66.4%,53.9%,61.2%,14,21.4%,31.8%,10,50.0%,46.4%,0.82,5:32
,Frances Tiafoe,USA,1,254,71.4%,19.0%,5,3.6%,6,4.3%,51.4%,67.6%,52.2%,60.1%,13,53.8%,32.8%,5,80.0%,47.6%,0.82,2:37
32,Robin Haase,NED,1,188,66.7%,6.7%,13,14.0%,5,5.4%,64.5%,73.3%,36.4%,60.2%,12,58.3%,32.6%,7,14.3%,46.3%,0.82,1:54
21,David Ferrer,ESP,1,225,58.8%,11.8%,5,4.8%,9,8.6%,58.1%,68.9%,34.1%,54.3%,15,53.3%,36.7%,11,18.2%,44.9%,0.80,2:43
,Julien Benneteau,FRA,1,215,66.7%,22.2%,4,3.8%,5,4.7%,55.7%,64.4%,46.8%,56.6%,13,53.8%,34.9%,12,33.3%,45.6%,0.80,2:18
Q,Evan King,USA,1,175,71.4%,6.7%,1,1.2%,1,1.2%,54.2%,64.4%,60.5%,62.7%,5,20.0%,29.3%,3,33.3%,45.1%,0.79,2:04
,Gilles Simon,FRA,1,180,50.0%,26.7%,2,2.1%,2,2.1%,51.6%,51.0%,52.2%,51.6%,20,65.0%,37.6%,6,66.7%,45.0%,0.78,1:52
,Jeremy Chardy,FRA,1,205,66.7%,12.5%,3,2.8%,8,7.4%,55.6%,68.3%,50.0%,60.2%,11,54.5%,30.9%,4,50.0%,46.3%,0.78,2:06
,Dusan Lajovic,SRB,1,188,57.1%,14.3%,1,1.1%,2,2.2%,72.2%,53.8%,52.0%,53.3%,11,45.5%,35.7%,8,25.0%,44.1%,0.77,2:16
Q,Vincent Millot,FRA,1,267,52.4%,27.3%,5,3.6%,7,5.0%,59.7%,59.0%,44.6%,53.2%,26,61.5%,35.9%,12,50.0%,44.9%,0.77,3:28
,Florian Mayer,GER,2,416,68.8%,18.8%,5,2.3%,6,2.7%,54.8%,65.0%,44.4%,55.7%,31,67.7%,34.0%,16,37.5%,45.4%,0.77,4:16
,Thanasi Kokkinakis,AUS,1,352,75.0%,16.0%,18,9.2%,7,3.6%,61.5%,70.0%,42.7%,59.5%,22,72.7%,31.2%,10,40.0%,46.9%,0.77,4:10
26,Richard Gasquet,FRA,1,223,64.7%,11.1%,1,0.8%,6,4.8%,53.2%,68.2%,44.8%,57.3%,13,53.8%,32.3%,3,66.7%,46.2%,0.76,3:00
,Tennys Sandgren,USA,1,236,72.2%,15.8%,4,3.1%,2,1.5%,57.3%,60.0%,53.6%,57.3%,14,64.3%,32.4%,5,60.0%,46.2%,0.76,2:48
,Aljaz Bedene,SLO,1,163,69.2%,0.0%,12,16.0%,5,6.7%,61.3%,73.9%,44.8%,62.7%,7,42.9%,28.4%,1,0.0%,44.2%,0.76,1:42
,Nikoloz Basilashvili,GEO,1,270,55.6%,21.1%,6,3.7%,7,4.3%,61.5%,59.6%,38.7%,51.6%,23,65.2%,36.7%,5,80.0%,45.6%,0.76,2:47
,Ryan Harrison,USA,1,192,60.0%,20.0%,9,10.0%,5,5.6%,48.9%,72.7%,37.0%,54.4%,13,53.8%,34.3%,11,27.3%,43.8%,0.75,2:07
,Dmitry Tursunov,RUS,1,145,66.7%,10.0%,1,1.4%,4,5.6%,62.0%,63.6%,48.1%,57.7%,11,72.7%,31.1%,5,20.0%,44.1%,0.74,1:32
25,Karen Khachanov,RUS,1,211,66.7%,11.1%,10,10.0%,4,4.0%,59.0%,74.6%,41.5%,61.0%,8,25.0%,28.8%,5,40.0%,44.1%,0.74,2:14
22,Fabio Fognini,ITA,1,238,55.6%,26.3%,5,3.8%,9,6.9%,54.2%,62.0%,46.7%,55.0%,18,55.6%,32.7%,8,62.5%,45.0%,0.73,2:27
,Henri Laaksonen,SUI,1,228,88.2%,5.9%,9,7.3%,10,8.1%,55.6%,79.7%,47.3%,65.3%,9,77.8%,25.0%,4,25.0%,46.9%,0.72,2:34
,Andrey Kuznetsov,RUS,1,283,76.2%,9.5%,21,13.6%,7,4.5%,57.1%,77.3%,43.9%,63.0%,13,61.5%,26.4%,6,33.3%,46.3%,0.71,2:55
,Bernard Tomic,AUS,1,249,78.9%,10.5%,16,11.4%,7,5.0%,59.3%,74.7%,36.8%,59.3%,14,71.4%,28.4%,8,25.0%,45.8%,0.70,2:33
,Vasek Pospisil,CAN,1,51,25.0%,25.0%,0,0.0%,0,0.0%,41.4%,33.3%,47.1%,41.4%,8,62.5%,40.9%,1,100.0%,41.2%,0.70,0:34
LL,Lukas Lacko,SVK,1,187,64.3%,6.7%,2,2.0%,1,1.0%,65.7%,60.0%,55.9%,58.6%,9,44.4%,28.4%,7,14.3%,44.4%,0.69,1:35
,Ruben Bemelmans,BEL,1,179,78.6%,0.0%,3,3.3%,3,3.3%,63.3%,64.9%,57.6%,62.2%,8,62.5%,25.8%,8,0.0%,44.1%,0.68,1:42
,Patrick Kypson,USA,1,198,57.1%,20.0%,4,4.0%,3,3.0%,59.4%,55.0%,46.3%,51.5%,11,45.5%,33.0%,8,37.5%,42.4%,0.68,2:31
,Andreas Haider Maurer,AUT,1,125,77.8%,0.0%,2,3.1%,6,9.2%,53.8%,60.0%,56.7%,58.5%,4,50.0%,28.3%,1,0.0%,44.0%,0.68,1:20
,Nicolas Kicker,ARG,1,255,64.7%,5.6%,4,2.8%,11,7.6%,60.4%,57.5%,49.1%,54.2%,22,72.7%,30.6%,5,20.0%,43.9%,0.67,2:48
,Pierre Hugues Herbert,FRA,1,209,70.6%,5.6%,11,10.1%,8,7.3%,56.9%,72.6%,38.3%,57.8%,9,44.4%,28.0%,7,14.3%,43.5%,0.66,2:23
Q,Tim Smyczek,USA,1,160,69.2%,0.0%,2,2.7%,1,1.4%,73.0%,64.8%,50.0%,60.8%,5,20.0%,25.6%,3,0.0%,41.9%,0.65,1:44
,Thomaz Bellucci,BRA,1,184,53.8%,7.1%,3,2.8%,7,6.6%,63.2%,52.2%,43.6%,49.1%,15,60.0%,32.1%,7,14.3%,41.8%,0.63,1:42
,Ricardas Berankis,LTU,1,150,61.5%,0.0%,0,0.0%,3,4.1%,47.9%,62.9%,50.0%,56.2%,8,37.5%,27.3%,3,0.0%,41.3%,0.62,1:35
,Nicolas Almagro,ESP,1,210,94.1%,0.0%,9,7.8%,4,3.5%,50.4%,74.1%,56.1%,65.2%,4,75.0%,21.1%,1,0.0%,45.2%,0.61,2:22
,Daniil Medvedev,RUS,1,170,46.2%,14.3%,2,2.4%,8,9.8%,57.3%,53.2%,34.3%,45.1%,12,41.7%,33.0%,4,50.0%,38.8%,0.60,1:36
Q,Jc Aragone,USA,1,160,58.3%,0.0%,4,4.7%,2,2.3%,61.6%,56.6%,42.4%,51.2%,9,44.4%,28.4%,2,0.0%,40.6%,0.58,1:43
Q,Vaclav Safranek,CZE,1,176,58.3%,0.0%,4,4.2%,6,6.3%,61.1%,58.6%,43.2%,52.6%,15,66.7%,27.2%,4,0.0%,40.9%,0.57,1:49
,Alex De Minaur,AUS,1,150,41.7%,8.3%,1,1.2%,4,4.9%,63.0%,54.9%,43.3%,50.6%,10,30.0%,27.5%,3,33.3%,40.0%,0.56,1:49
,Carlos Berlocq,ARG,1,149,41.7%,8.3%,1,1.3%,1,1.3%,66.7%,51.9%,30.8%,44.9%,11,36.4%,31.0%,5,20.0%,38.3%,0.56,1:41
,Marius Copil,ROU,1,183,71.4%,0.0%,6,5.8%,5,4.8%,51.9%,68.5%,48.0%,58.7%,13,69.2%,22.8%,4,0.0%,43.2%,0.55,1:51
,Geoffrey Blancaneaux,FRA,1,137,36.4%,0.0%,3,4.2%,9,12.5%,54.2%,53.8%,36.4%,45.8%,12,41.7%,27.7%,3,0.0%,37.2%,0.51,1:49
,Steve Darcis,BEL,1,132,30.0%,0.0%,1,1.4%,3,4.3%,59.4%,48.8%,32.1%,42.0%,17,58.8%,23.8%,1,0.0%,33.3%,0.41,1:29
,Christopher Eubanks,USA,1,163,61.5%,0.0%,10,10.1%,4,4.0%,71.7%,60.6%,46.4%,56.6%,12,58.3%,17.2%,0,-,41.1%,0.40,1:33
,All Main Draw Players,,127.0,,78.1%,21.9%,,7.5%,,4.3%,59.6%,71.2%,50.6%,62.9%,,61.2%,37.1%,,38.8%,50.0%,1.00,
