Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Igor Andreev,RUS,1,311,79.2%,24.0%,24,16.2%,7,4.7%,52.7%,73.1%,55.7%,64.9%,8,37.5%,38.0%,15,40.0%,50.8%,1.08,3:48
25,Fernando Verdasco,ESP,3,638,84.0%,18.0%,21,6.6%,21,6.6%,61.5%,73.8%,53.3%,65.9%,17,52.9%,36.8%,22,40.9%,51.3%,1.08,7:45
,Steve Darcis,BEL,2,503,77.5%,27.5%,17,6.9%,8,3.2%,59.7%,68.2%,60.0%,64.9%,22,59.1%,38.0%,28,39.3%,51.3%,1.08,5:41
31,Julien Benneteau,FRA,3,628,81.3%,16.3%,44,13.8%,15,4.7%,62.9%,75.0%,50.0%,65.7%,32,71.9%,37.1%,19,42.1%,51.6%,1.08,6:34
Q,Jimmy Wang,TPE,2,496,82.9%,20.0%,11,4.5%,4,1.6%,66.3%,70.2%,61.0%,67.1%,17,58.8%,35.2%,14,57.1%,50.8%,1.07,6:04
WC,Jack Sock,USA,3,587,89.1%,24.4%,41,13.0%,21,6.7%,52.7%,75.9%,55.0%,66.0%,21,76.2%,36.4%,28,39.3%,52.3%,1.07,6:51
14,Alexandr Dolgopolov,UKR,3,696,79.6%,23.6%,33,10.0%,21,6.3%,53.5%,76.8%,50.6%,64.7%,38,71.1%,37.8%,44,29.5%,50.6%,1.07,7:10
11,Nicolas Almagro,ESP,4,1027,84.5%,19.5%,67,13.0%,23,4.5%,52.3%,76.7%,56.5%,67.1%,42,69.0%,34.6%,41,39.0%,50.9%,1.05,11:36
,Albert Ramos,ESP,2,587,83.7%,30.2%,19,6.4%,16,5.4%,57.2%,69.4%,52.0%,62.0%,27,74.1%,39.7%,26,50.0%,50.9%,1.04,7:24
15,Milos Raonic,CAN,4,813,88.4%,16.2%,103,24.6%,30,7.2%,60.4%,84.2%,47.0%,69.5%,28,71.4%,31.7%,27,40.7%,51.2%,1.04,9:23
,Ernests Gulbis,LAT,2,591,87.0%,10.6%,43,15.1%,11,3.9%,62.7%,79.2%,49.1%,68.0%,21,71.4%,32.9%,27,18.5%,49.7%,1.03,6:55
,Leonardo Mayer,ARG,3,671,86.8%,19.6%,27,7.8%,12,3.5%,56.1%,75.6%,53.0%,65.7%,30,76.7%,35.2%,24,41.7%,50.8%,1.03,9:06
,Tommy Robredo,ESP,2,412,87.9%,17.6%,15,7.3%,8,3.9%,60.5%,72.6%,56.8%,66.3%,14,71.4%,34.3%,17,35.3%,50.2%,1.02,5:02
,Jerzy Janowicz,POL,1,231,78.9%,10.5%,12,11.2%,12,11.2%,51.4%,80.0%,55.8%,68.2%,10,60.0%,32.3%,4,50.0%,48.9%,1.02,2:25
19,Philipp Kohlschreiber,GER,4,1094,84.3%,17.6%,33,5.9%,10,1.8%,63.1%,71.1%,55.6%,65.4%,42,69.0%,35.3%,31,48.4%,50.5%,1.02,12:05
16,Gilles Simon,FRA,3,841,69.7%,28.1%,4,0.9%,8,1.8%,73.6%,58.4%,59.1%,58.6%,44,54.5%,41.9%,39,46.2%,50.5%,1.01,10:30
,Bjorn Phau,GER,2,408,75.0%,15.2%,14,7.4%,10,5.3%,52.1%,72.7%,53.8%,63.7%,20,60.0%,36.7%,14,35.7%,49.3%,1.01,4:13
,Matthew Ebden,AUS,2,386,74.1%,21.4%,14,7.3%,14,7.3%,56.5%,74.1%,44.6%,61.3%,16,56.3%,39.0%,20,30.0%,50.0%,1.01,4:20
,Pablo Andujar,ESP,2,637,77.1%,14.9%,6,2.0%,15,4.9%,60.3%,67.0%,56.6%,62.9%,24,54.2%,37.6%,23,30.4%,49.8%,1.01,8:03
,Jarkko Nieminen,FIN,2,311,84.6%,21.4%,6,3.8%,4,2.5%,63.3%,76.0%,48.3%,65.8%,7,42.9%,34.6%,10,60.0%,50.5%,1.01,3:15
,Fabio Fognini,ITA,3,759,77.8%,27.4%,32,8.3%,21,5.4%,58.3%,72.9%,47.2%,62.2%,24,41.7%,38.1%,32,53.1%,50.3%,1.01,8:26
,Carlos Berlocq,ARG,1,270,65.0%,23.8%,4,3.2%,6,4.8%,67.7%,64.3%,50.0%,59.7%,14,50.0%,39.7%,11,45.5%,48.9%,0.99,2:49
Q,Ricardo Mello,BRA,1,248,83.3%,5.6%,6,5.6%,0,0.0%,72.0%,67.5%,63.3%,66.4%,7,57.1%,33.3%,14,7.1%,47.6%,0.99,2:40
,Gilles Muller,LUX,2,721,83.3%,11.1%,60,16.9%,20,5.6%,55.8%,85.4%,44.6%,67.3%,28,67.9%,32.0%,24,25.0%,49.4%,0.98,8:58
21,Tommy Haas,GER,1,317,80.0%,16.0%,7,4.4%,6,3.8%,57.2%,73.6%,48.5%,62.9%,18,72.2%,36.1%,17,23.5%,49.5%,0.97,3:44
,Philipp Petzschner,GER,2,627,74.5%,20.8%,26,8.2%,10,3.1%,57.9%,75.5%,46.3%,63.2%,27,51.9%,35.6%,23,47.8%,49.6%,0.97,6:50
,Marcos Baghdatis,CYP,2,604,80.0%,18.2%,33,10.6%,15,4.8%,48.6%,74.8%,53.8%,64.0%,35,74.3%,34.5%,21,38.1%,49.7%,0.96,6:23
,Flavio Cipolla,ITA,2,467,57.6%,30.3%,2,0.9%,15,7.0%,67.1%,58.7%,45.7%,54.5%,29,51.7%,43.7%,29,34.5%,48.6%,0.96,6:10
Q,Grega Zemlja,SLO,3,653,78.8%,18.9%,31,8.9%,7,2.0%,57.6%,69.5%,54.4%,63.1%,37,70.3%,35.3%,20,50.0%,50.1%,0.96,7:23
,Nicolas Mahut,FRA,1,319,76.9%,28.0%,8,4.9%,4,2.4%,58.5%,66.7%,54.4%,61.6%,13,53.8%,36.8%,10,70.0%,49.5%,0.96,3:31
Q,Tim Smyczek,USA,2,451,68.6%,19.4%,15,6.9%,11,5.1%,53.7%,67.2%,49.0%,58.8%,23,52.2%,39.1%,16,43.8%,48.6%,0.95,5:19
,Xavier Malisse,BEL,1,269,90.9%,8.7%,11,8.4%,4,3.1%,58.0%,77.6%,67.3%,73.3%,7,71.4%,25.4%,5,40.0%,48.7%,0.95,2:56
,Ruben Ramirez Hidalgo,ESP,2,393,75.0%,21.9%,5,2.5%,11,5.5%,49.7%,67.7%,54.0%,60.8%,14,42.9%,37.1%,16,43.8%,49.1%,0.95,4:30
,Nikolay Davydenko,RUS,2,522,68.3%,25.6%,6,2.5%,20,8.2%,64.2%,65.4%,44.8%,58.0%,25,48.0%,39.8%,26,42.3%,48.3%,0.95,6:06
,Rajeev Ram,USA,1,195,78.6%,6.3%,7,8.1%,2,2.3%,52.3%,75.6%,56.1%,66.3%,6,50.0%,32.1%,12,8.3%,47.2%,0.95,2:00
,Ryan Harrison,USA,2,386,75.0%,25.8%,17,8.5%,7,3.5%,58.2%,67.5%,50.0%,60.2%,18,55.6%,37.3%,16,50.0%,49.2%,0.94,4:39
,Grigor Dimitrov,BUL,1,285,70.0%,19.0%,2,1.4%,9,6.3%,63.4%,67.8%,48.1%,60.6%,17,64.7%,37.1%,10,40.0%,48.8%,0.94,2:46
,Benoit Paire,FRA,2,639,78.3%,22.2%,27,8.2%,17,5.2%,47.7%,73.9%,50.0%,61.4%,26,61.5%,36.1%,32,31.3%,49.1%,0.94,6:24
,Blaz Kavcic,SLO,1,291,55.0%,40.0%,9,6.2%,7,4.8%,55.9%,61.7%,39.1%,51.7%,16,43.8%,45.2%,23,34.8%,48.5%,0.94,3:53
,Paul Henri Mathieu,FRA,2,489,81.0%,12.2%,20,8.2%,11,4.5%,49.4%,76.9%,59.7%,68.2%,19,57.9%,29.9%,9,55.6%,49.1%,0.94,5:58
,Denis Istomin,UZB,1,243,80.0%,5.3%,18,15.4%,2,1.7%,65.0%,71.1%,56.1%,65.8%,11,63.6%,31.7%,6,16.7%,48.1%,0.93,2:33
,Jurgen Melzer,AUT,1,341,69.2%,25.9%,2,1.2%,9,5.4%,69.6%,61.5%,47.1%,57.1%,12,33.3%,39.9%,12,58.3%,48.4%,0.93,3:34
WC,Dennis Novikov,USA,2,527,85.4%,17.5%,41,15.4%,16,6.0%,49.6%,76.5%,52.2%,64.3%,15,60.0%,33.0%,32,21.9%,48.8%,0.92,5:15
WC,Lleyton Hewitt,AUS,3,857,81.0%,20.3%,32,7.0%,26,5.7%,46.5%,75.9%,49.6%,61.8%,46,73.9%,34.9%,31,41.9%,49.2%,0.91,10:35
Q,Bradley Klahn,USA,2,514,69.2%,20.5%,18,6.7%,8,3.0%,65.4%,62.5%,48.4%,57.6%,27,55.6%,38.0%,16,50.0%,48.2%,0.90,5:36
,Brian Baker,USA,2,355,82.8%,18.5%,5,2.5%,13,6.5%,61.5%,69.9%,48.1%,61.5%,18,72.2%,34.2%,10,50.0%,49.6%,0.89,3:59
,Thomaz Bellucci,BRA,1,292,87.0%,13.6%,16,10.6%,8,5.3%,49.7%,76.0%,52.6%,64.2%,9,66.7%,31.9%,7,42.9%,48.6%,0.89,3:48
,Radek Stepanek,CZE,1,265,70.0%,14.3%,13,10.4%,12,9.6%,48.8%,78.7%,42.2%,60.0%,17,64.7%,35.7%,12,25.0%,47.2%,0.89,3:07
WC,Denis Kudla,USA,1,263,70.0%,20.0%,4,3.0%,4,3.0%,61.4%,61.7%,54.9%,59.1%,19,68.4%,35.9%,10,40.0%,47.5%,0.88,3:14
Q,Teymuraz Gabashvili,RUS,1,330,84.6%,11.1%,2,1.3%,7,4.4%,61.0%,76.3%,46.8%,64.8%,9,55.6%,31.0%,13,23.1%,47.3%,0.88,4:12
,Michael Russell,USA,1,332,68.0%,32.0%,6,3.6%,9,5.4%,56.9%,61.1%,47.2%,55.1%,14,42.9%,39.4%,19,42.1%,47.3%,0.88,4:26
,Michael Llodra,FRA,1,256,76.2%,15.0%,11,9.0%,5,4.1%,63.1%,70.1%,46.7%,61.5%,6,16.7%,33.6%,9,33.3%,46.9%,0.87,2:44
,Marinko Matosevic,AUS,1,315,79.2%,16.7%,7,4.0%,2,1.1%,72.2%,58.3%,63.3%,59.7%,21,76.2%,35.3%,9,44.4%,48.9%,0.87,3:57
Q,Daniel Brands,GER,2,550,83.3%,14.0%,32,10.6%,18,6.0%,58.1%,74.9%,46.0%,62.8%,28,75.0%,32.1%,11,54.5%,48.9%,0.86,5:57
,Adrian Ungur,ROU,1,231,76.5%,17.6%,5,4.3%,7,6.1%,64.3%,70.3%,41.5%,60.0%,9,55.6%,34.5%,7,42.9%,47.2%,0.86,2:17
24,Marcel Granollers,ESP,2,412,71.9%,18.2%,13,6.0%,3,1.4%,65.7%,62.7%,56.8%,60.6%,26,65.4%,33.7%,19,31.6%,47.8%,0.86,4:51
,Santiago Giraldo,COL,1,295,83.3%,12.5%,2,1.3%,0,0.0%,75.2%,64.3%,60.5%,63.4%,12,66.7%,31.0%,11,27.3%,47.8%,0.85,3:25
,David Goffin,BEL,1,223,60.0%,13.3%,6,5.4%,8,7.2%,55.9%,64.5%,42.9%,55.0%,13,53.8%,38.4%,18,11.1%,46.6%,0.85,2:43
,Jan Hajek,CZE,1,183,69.2%,0.0%,5,6.6%,5,6.6%,65.8%,70.0%,42.3%,60.5%,7,42.9%,33.6%,6,0.0%,44.8%,0.85,1:56
Q,Guido Pella,ARG,1,242,60.0%,26.3%,2,1.6%,6,4.7%,65.1%,60.7%,37.8%,52.7%,14,42.9%,39.8%,12,41.7%,46.7%,0.84,2:40
,Rogerio Dutra Silva,BRA,2,477,76.3%,10.5%,27,10.5%,3,1.2%,59.0%,69.5%,53.3%,62.9%,29,69.0%,31.2%,9,44.4%,48.2%,0.84,5:51
Q,Igor Sijsling,NED,2,372,86.7%,13.3%,17,8.7%,6,3.1%,60.7%,76.5%,49.4%,65.8%,17,76.5%,28.4%,12,33.3%,48.1%,0.83,3:49
,Tobias Kamke,GER,1,227,58.8%,22.2%,4,3.7%,7,6.4%,47.7%,61.5%,43.9%,52.3%,14,50.0%,39.8%,13,30.8%,45.8%,0.83,2:48
,Benjamin Becker,GER,1,197,66.7%,6.7%,6,6.8%,5,5.7%,52.3%,69.6%,45.2%,58.0%,6,16.7%,34.9%,8,12.5%,45.2%,0.83,2:05
WC,Steve Johnson,USA,3,645,90.6%,10.2%,38,10.8%,12,3.4%,61.1%,74.4%,53.3%,66.2%,32,84.4%,28.0%,13,38.5%,48.8%,0.83,7:09
,Lukas Lacko,SVK,1,236,68.4%,15.8%,4,3.4%,4,3.4%,55.1%,66.2%,50.9%,59.3%,10,40.0%,33.1%,13,23.1%,46.2%,0.81,2:28
Q,Bobby Reynolds,USA,1,292,73.9%,22.7%,9,5.5%,3,1.8%,51.2%,65.5%,47.5%,56.7%,15,60.0%,35.2%,9,55.6%,47.3%,0.81,3:33
WC,Robby Ginepri,USA,1,271,55.0%,20.0%,6,4.3%,7,5.0%,56.1%,60.3%,45.9%,54.0%,20,55.0%,37.1%,15,26.7%,45.8%,0.81,3:21
,Jesse Levine,CAN,1,274,68.2%,18.2%,7,4.6%,3,2.0%,60.8%,63.4%,51.7%,58.8%,22,68.2%,33.1%,11,36.4%,47.4%,0.80,2:50
,Bernard Tomic,AUS,2,405,69.7%,21.2%,14,6.5%,4,1.9%,70.2%,59.6%,56.3%,58.6%,18,44.4%,33.2%,14,50.0%,46.7%,0.80,4:16
,Jurgen Zopp,EST,2,378,77.4%,15.2%,14,7.1%,6,3.0%,50.5%,73.0%,50.0%,61.6%,15,53.3%,30.6%,12,41.7%,46.8%,0.80,4:05
Q,Matthias Bachinger,GER,1,369,80.8%,11.5%,17,8.6%,10,5.1%,54.3%,72.0%,51.1%,62.4%,17,70.6%,30.2%,13,23.1%,47.4%,0.80,3:53
,Sergiy Stakhovsky,UKR,1,269,76.2%,9.5%,3,2.2%,5,3.7%,56.0%,70.7%,50.8%,61.9%,10,50.0%,29.6%,7,28.6%,45.7%,0.78,3:03
,Guillermo Garcia Lopez,ESP,2,520,64.1%,17.9%,10,3.5%,17,5.9%,52.8%,64.5%,45.6%,55.6%,38,63.2%,34.5%,14,50.0%,46.2%,0.78,6:24
,Yen Hsun Lu,TPE,1,265,77.3%,9.1%,11,8.0%,10,7.3%,49.6%,77.9%,46.4%,62.0%,10,50.0%,29.7%,3,66.7%,46.4%,0.78,3:01
29,Viktor Troicki,SRB,1,218,68.4%,16.7%,8,7.1%,4,3.6%,60.7%,64.7%,45.5%,57.1%,10,40.0%,33.0%,12,25.0%,45.4%,0.77,2:34
,Kevin Anderson,RSA,1,184,80.0%,0.0%,7,7.5%,2,2.2%,61.3%,68.4%,61.1%,65.6%,7,57.1%,26.4%,3,0.0%,46.2%,0.77,2:16
,Alex Bogomolov Jr,RUS,1,185,25.0%,30.8%,1,1.1%,2,2.2%,72.0%,53.7%,19.2%,44.1%,19,52.6%,42.4%,12,33.3%,43.2%,0.76,2:15
,Somdev Devvarman,IND,1,211,61.1%,22.2%,2,1.7%,7,5.9%,61.3%,69.9%,28.3%,53.8%,16,56.3%,34.8%,6,66.7%,45.5%,0.75,2:41
,Daniel Gimeno Traver,ESP,1,175,80.0%,0.0%,4,4.7%,2,2.4%,51.8%,72.7%,58.5%,65.9%,8,62.5%,25.6%,4,0.0%,45.1%,0.75,1:42
,Lukasz Kubot,POL,1,192,68.8%,12.5%,7,6.8%,6,5.8%,61.2%,66.7%,47.5%,59.2%,8,37.5%,30.3%,7,28.6%,45.8%,0.74,2:39
,Go Soeda,JPN,1,203,70.6%,18.8%,3,2.9%,4,3.8%,54.3%,63.2%,47.9%,56.2%,9,44.4%,31.6%,6,50.0%,44.3%,0.72,2:36
,Tatsuma Ito,JPN,1,218,60.0%,14.3%,2,1.7%,9,7.7%,47.9%,64.3%,44.3%,53.8%,18,66.7%,32.7%,6,33.3%,44.0%,0.71,2:28
Q,Maxime Authom,BEL,1,258,75.0%,15.0%,9,6.3%,7,4.9%,57.0%,72.8%,37.7%,57.7%,13,61.5%,30.2%,8,37.5%,45.3%,0.71,2:43
26,Andreas Seppi,ITA,1,168,64.3%,0.0%,3,3.7%,1,1.2%,57.3%,70.2%,45.7%,59.8%,7,28.6%,27.9%,3,0.0%,43.5%,0.69,1:55
,Ivo Karlovic,CRO,1,250,85.0%,0.0%,32,25.4%,6,4.8%,59.5%,77.3%,54.9%,68.3%,5,40.0%,21.8%,3,0.0%,45.2%,0.69,3:03
,Malek Jaziri,TUN,1,197,40.0%,20.0%,5,4.6%,12,11.1%,47.2%,66.7%,31.6%,48.1%,19,52.6%,33.7%,7,42.9%,41.6%,0.65,2:13
LL,Florent Serra,FRA,1,215,87.5%,0.0%,8,6.6%,3,2.5%,60.3%,65.8%,56.3%,62.0%,10,80.0%,24.5%,1,0.0%,45.6%,0.64,2:34
,Alejandro Falla,COL,1,160,42.9%,16.7%,2,2.5%,5,6.2%,60.5%,49.0%,37.5%,44.4%,11,27.3%,35.4%,9,22.2%,40.0%,0.64,1:16
Q,Karol Beck,SVK,1,202,64.3%,7.1%,9,8.3%,8,7.3%,57.8%,65.1%,37.0%,53.2%,12,58.3%,29.0%,7,14.3%,42.1%,0.62,2:08
WC,Guillaume Rufin,FRA,1,271,68.2%,18.2%,15,9.4%,6,3.8%,50.9%,63.0%,50.0%,56.6%,23,69.6%,26.8%,8,50.0%,44.3%,0.62,3:37
Q,Rhyne Williams,USA,1,157,78.6%,0.0%,8,10.3%,2,2.6%,61.5%,75.0%,50.0%,65.4%,7,57.1%,21.5%,2,0.0%,43.3%,0.62,1:58
,Albert Montanes,ESP,1,224,66.7%,11.1%,5,4.2%,7,5.8%,51.7%,61.3%,50.0%,55.8%,11,45.5%,26.9%,6,33.3%,42.4%,0.61,2:37
,Robin Haase,NED,1,174,71.4%,0.0%,8,9.0%,4,4.5%,53.9%,68.8%,56.1%,62.9%,12,66.7%,22.4%,1,0.0%,43.1%,0.60,1:48
22,Florian Mayer,GER,1,133,63.6%,0.0%,2,2.9%,2,2.9%,62.9%,59.1%,46.2%,54.3%,11,63.6%,25.4%,3,0.0%,40.6%,0.56,1:24
,Rui Machado,POR,1,145,50.0%,7.7%,2,2.7%,7,9.5%,52.7%,64.1%,34.3%,50.0%,9,33.3%,28.2%,3,33.3%,39.3%,0.56,1:40
,Olivier Rochus,BEL,1,190,71.4%,6.7%,1,1.0%,7,6.9%,43.1%,70.5%,43.1%,54.9%,8,50.0%,25.0%,2,50.0%,41.1%,0.55,2:07
,Donald Young,USA,1,155,61.5%,7.1%,0,0.0%,3,3.8%,69.6%,56.4%,45.8%,53.2%,9,44.4%,23.7%,2,50.0%,38.7%,0.51,1:34
,Filippo Volandri,ITA,1,159,71.4%,0.0%,0,0.0%,1,1.2%,62.7%,63.5%,54.8%,60.2%,6,33.3%,19.7%,6,0.0%,40.9%,0.50,1:41
Q,Guido Andreozzi,ARG,1,160,58.3%,0.0%,8,8.8%,6,6.6%,52.7%,68.8%,39.5%,54.9%,10,50.0%,20.3%,0,-,40.0%,0.45,1:40
Q,Hiroki Moriya,JPN,1,139,30.0%,0.0%,1,1.4%,7,9.5%,67.6%,50.0%,25.0%,41.9%,14,50.0%,24.6%,5,0.0%,33.8%,0.42,1:40
,Paolo Lorenzi,ITA,1,114,10.0%,10.0%,0,0.0%,5,8.2%,52.5%,46.9%,20.7%,34.4%,13,30.8%,26.4%,1,100.0%,30.7%,0.40,1:13
,Mikhail Kukushkin,KAZ,1,74,28.6%,0.0%,0,0.0%,3,8.1%,59.5%,40.9%,33.3%,37.8%,6,16.7%,21.6%,0,-,29.7%,0.35,0:45
,All Main Draw Players,,127.0,,79.2%,20.8%,,8.4%,,4.2%,58.5%,71.9%,51.9%,63.6%,,61.4%,36.4%,,38.6%,50.0%,1.00,
