Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,5,(4)David Ferrer[ESP] [yr|ev],d.,14,(13)Richard Gasquet[FRA] [yr|ev],7-5 7-6(2) 6-4,1.21,0.9%,47.8%,68.5%,62.7%,8/11,5.1%,58.1%,63.2%,51.0%,8/13,2:54,3
R16,8,(7)Juan Martin del Potro[ARG] [yr|ev],d.,22,(20)Andy Roddick[USA] [yr|ev],6-7(1) 7-6(4) 6-2 6-4,1.26,12.2%,71.5%,80.7%,57.1%,3/4,15.6%,63.3%,79.0%,46.8%,3/7,3:15,3
R16,2,(2)Novak Djokovic[SRB] [yr|ev],d.,19,(18)Stan Wawrinka[SUI] [yr|ev],6-4 6-1 3-1 RET,1.43,5.9%,66.2%,66.7%,56.5%,4/6,8.8%,40.4%,65.2%,35.3%,1/5,1:33,1
R32,1,(1)Roger Federer[SUI] [yr|ev],d.,26,(25)Fernando Verdasco[ESP] [yr|ev],6-3 6-4 6-4,1.88,8.5%,68.3%,87.5%,61.5%,1/1,6.3%,63.2%,73.3%,40.0%,5/8,2:02,1
R32,25,(23)Mardy Fish[USA] [yr|ev],d.,17,(16)Gilles Simon[FRA] [yr|ev],6-1 5-7 7-6(5) 6-3,1.32,12.5%,54.2%,75.4%,52.7%,8/11,0.0%,76.9%,52.7%,57.6%,9/16,3:03,7
R32,12,(11)Nicolas Almagro[ESP] [yr|ev],d.,243,(WC)Jack Sock[USA] [yr|ev],7-6(3) 6-7(4) 7-6(2) 6-1,1.31,16.3%,52.6%,78.9%,67.2%,10/11,11.9%,51.0%,75.3%,54.3%,1/5,3:10,9
R32,7,(6)Tomas Berdych[CZE] [yr|ev],d.,28,(27)Sam Querrey[USA] [yr|ev],6-7(6) 6-4 6-3 6-2,1.33,7.4%,54.8%,79.7%,57.4%,10/11,14.8%,59.1%,72.7%,41.0%,10/16,3:16,4
R32,4,(3)Andy Murray[GBR] [yr|ev],d.,31,(30)Feliciano Lopez[ESP] [yr|ev],7-6(5) 7-6(5) 4-6 7-6(4),0.86,9.5%,61.9%,75.0%,48.4%,9/13,12.3%,51.4%,86.7%,52.1%,9/12,3:53,1
R32,16,(15)Milos Raonic[CAN] [yr|ev],d.,114,(WC)James Blake[USA] [yr|ev],6-3 6-0 7-6(3),1.49,30.9%,57.4%,88.9%,47.5%,3/4,3.6%,54.8%,73.9%,36.8%,6/11,1:48,3
R32,13,(12)Marin Cilic[CRO] [yr|ev],d.,18,(17)Kei Nishikori[JPN] [yr|ev],6-3 6-4 6-7(3) 6-3,1.24,9.6%,44.9%,77.0%,64.0%,8/9,3.3%,64.2%,65.8%,56.8%,8/12,3:33,3
R32,52,Martin Klizan[SVK] [yr|ev],d.,32,(32)Jeremy Chardy[FRA] [yr|ev],6-4 6-4 6-4,1.29,6.9%,49.4%,79.1%,61.4%,5/6,5.5%,53.8%,67.3%,54.8%,6/10,2:11,24
R32,9,(8)Janko Tipsarevic[SRB] [yr|ev],d.,99,(Q)Grega Zemlja[SLO] [yr|ev],6-4 6-3 7-5,1.22,13.9%,65.3%,75.8%,48.6%,6/8,8.0%,51.0%,62.7%,55.1%,8/13,2:16,8
R32,20,(19)Philipp Kohlschreiber[GER] [yr|ev],d.,10,(9)John Isner[USA] [yr|ev],6-4 3-6 4-6 6-3 6-4,0.98,3.4%,76.9%,71.7%,58.8%,9/11,17.5%,64.2%,72.7%,63.3%,0/3,3:20,16
R32,14,(13)Richard Gasquet[FRA] [yr|ev],d.,245,(WC)Steve Johnson[USA] [yr|ev],7-6(4) 6-2 6-3,1.88,9.9%,56.8%,87.0%,62.9%,3/3,10.5%,54.7%,65.4%,44.2%,7/11,1:58,7
R32,5,(4)David Ferrer[ESP] [yr|ev],d.,125,(WC)Lleyton Hewitt[AUS] [yr|ev],7-6(9) 4-6 6-3 6-0,1.47,8.8%,54.9%,82.3%,56.9%,3/5,5.4%,52.4%,74.0%,38.6%,11/16,3:12,3
R32,8,(7)Juan Martin del Potro[ARG] [yr|ev],d.,63,Leonardo Mayer[ARG] [yr|ev],6-3 7-5 7-6(9),1.53,6.7%,63.8%,85.1%,52.6%,4/5,7.7%,56.9%,68.9%,46.4%,9/13,3:20,3
R32,22,(20)Andy Roddick[USA] [yr|ev],d.,59,Fabio Fognini[ITA] [yr|ev],7-5 7-6(1) 4-6 6-4,1.13,7.7%,66.2%,76.7%,50.0%,4/8,12.2%,61.8%,71.1%,51.1%,3/8,3:00,1
R32,19,(18)Stan Wawrinka[SUI] [yr|ev],d.,15,(14)Alexandr Dolgopolov[UKR] [yr|ev],6-4 6-4 6-2,2.13,19.2%,57.5%,85.7%,71.0%,0/0,4.4%,50.9%,70.7%,41.1%,19/23,1:50,3
R32,2,(2)Novak Djokovic[SRB] [yr|ev],d.,35,(31)Julien Benneteau[FRA] [yr|ev],6-3 6-2 6-2,2.17,19.7%,60.6%,82.5%,73.1%,0/0,6.6%,60.5%,63.0%,40.0%,3/8,1:37,1
R64,1,(1)Roger Federer[SUI] [yr|ev],d.,83,Bjorn Phau[GER] [yr|ev],6-2 6-3 6-2,1.75,19.7%,68.4%,78.8%,62.5%,1/1,2.7%,54.1%,65.0%,41.2%,7/12,1:30,1
R64,26,(25)Fernando Verdasco[ESP] [yr|ev],d.,50,Albert Ramos[ESP] [yr|ev],7-6(4) 5-7 7-6(5) 6-4,1.15,6.0%,60.9%,72.8%,55.9%,2/6,3.0%,59.4%,70.4%,47.8%,9/12,4:03,7
R64,25,(23)Mardy Fish[USA] [yr|ev],d.,47,Nikolay Davydenko[RUS] [yr|ev],4-6 6-7(4) 6-2 6-1 6-2,1.32,10.7%,56.7%,72.9%,58.5%,9/12,3.8%,65.4%,67.1%,35.6%,5/13,3:26,7
R64,17,(16)Gilles Simon[FRA] [yr|ev],d.,182,(Q)Jimmy Wang[TPE] [yr|ev],6-4 4-6 6-4 6-4,1.15,2.4%,70.9%,58.9%,67.6%,4/9,3.4%,68.1%,55.6%,55.3%,7/14,3:01,6
R64,12,(11)Nicolas Almagro[ESP] [yr|ev],d.,106,Philipp Petzschner[GER] [yr|ev],6-3 5-7 5-7 6-4 6-4,1.14,8.3%,52.4%,76.3%,58.0%,5/10,10.4%,55.2%,75.6%,47.9%,11/17,3:19,9
R64,243,(WC)Jack Sock[USA] [yr|ev],d.,87,Flavio Cipolla[ITA] [yr|ev],6-2 6-2 6-4,1.23,13.8%,52.3%,73.7%,50.0%,12/13,0.0%,71.6%,52.1%,57.9%,0/6,2:17,8
R64,28,(27)Sam Querrey[USA] [yr|ev],d.,94,Ruben Ramirez Hidalgo[ESP] [yr|ev],6-3 6-4 6-3,1.90,25.3%,64.0%,87.5%,59.3%,0/0,0.9%,53.3%,66.7%,46.0%,4/8,1:49,11
R64,7,(6)Tomas Berdych[CZE] [yr|ev],d.,80,Jurgen Zopp[EST] [yr|ev],6-1 6-4 6-2,2.10,20.6%,63.5%,85.0%,60.9%,0/1,4.2%,48.6%,62.9%,37.8%,3/9,1:32,4
R64,4,(3)Andy Murray[GBR] [yr|ev],d.,118,Ivan Dodig[CRO] [yr|ev],6-2 6-1 6-3,1.62,12.2%,56.8%,85.7%,53.1%,3/3,4.2%,59.7%,58.1%,48.3%,3/9,1:51,1
R64,31,(30)Feliciano Lopez[ESP] [yr|ev],d.,37,Pablo Andujar[ESP] [yr|ev],6-4 6-1 6-7(5) 3-6 7-5,1.06,10.6%,54.2%,75.3%,43.9%,10/14,2.4%,63.3%,57.1%,60.7%,9/17,4:15,12
R64,114,(WC)James Blake[USA] [yr|ev],d.,24,(24)Marcel Granollers[ESP] [yr|ev],6-1 6-4 6-2,2.38,3.1%,64.1%,90.2%,65.2%,0/0,2.4%,71.8%,55.7%,54.2%,11/16,1:37,4
R64,16,(15)Milos Raonic[CAN] [yr|ev],d.,128,Paul Henri Mathieu[FRA] [yr|ev],7-5 6-4 7-6(4),0.89,31.3%,64.6%,90.3%,55.9%,1/1,7.3%,53.7%,84.1%,76.3%,2/4,2:10,3
R64,13,(12)Marin Cilic[CRO] [yr|ev],d.,123,(Q)Daniel Brands[GER] [yr|ev],6-3 6-2 5-7 4-6 7-5,1.53,11.9%,55.2%,86.5%,60.0%,0/2,8.1%,55.7%,72.8%,46.3%,17/21,3:40,3
R64,18,(17)Kei Nishikori[JPN] [yr|ev],d.,179,(Q)Tim Smyczek[USA] [yr|ev],6-2 6-2 6-4,1.69,1.4%,62.0%,72.7%,66.7%,0/1,2.3%,54.5%,62.5%,35.0%,8/14,1:46,4
R64,32,(32)Jeremy Chardy[FRA] [yr|ev],d.,71,Matthew Ebden[AUS] [yr|ev],6-4 6-2 6-2,1.62,11.5%,59.0%,80.4%,59.4%,2/2,3.3%,54.4%,67.3%,39.0%,5/10,1:52,25
R64,52,Martin Klizan[SVK] [yr|ev],d.,6,(5)Jo-Wilfried Tsonga[FRA] [yr|ev],6-4 1-6 6-1 6-3,1.09,4.6%,56.9%,64.5%,53.2%,8/12,3.9%,60.8%,67.7%,37.5%,12/19,2:12,24
R64,9,(8)Janko Tipsarevic[SRB] [yr|ev],d.,70,Brian Baker[USA] [yr|ev],6-4 6-3 6-4,1.51,17.7%,45.6%,77.8%,65.1%,2/3,1.1%,62.4%,62.1%,45.7%,7/12,2:03,8
R64,99,(Q)Grega Zemlja[SLO] [yr|ev],d.,97,Cedrik Marcel Stebe[GER] [yr|ev],6-4 2-6 6-4 6-4,1.03,6.6%,61.3%,66.2%,56.1%,5/10,8.2%,58.2%,68.4%,51.2%,0/5,2:27,43
R64,20,(19)Philipp Kohlschreiber[GER] [yr|ev],d.,49,Benoit Paire[FRA] [yr|ev],6-7(4) 6-3 3-6 6-2 7-6(4),1.19,5.4%,59.5%,70.0%,61.8%,11/15,8.1%,48.9%,78.0%,43.2%,10/16,3:38,16
R64,10,(9)John Isner[USA] [yr|ev],d.,42,Jarkko Nieminen[FIN] [yr|ev],6-3 6-7(5) 6-4 6-3,1.47,19.8%,71.6%,81.9%,54.5%,3/4,4.1%,61.2%,73.0%,44.7%,3/7,2:30,8
R64,14,(13)Richard Gasquet[FRA] [yr|ev],d.,489,(Q)Bradley Klahn[USA] [yr|ev],6-3 6-3 6-1,1.72,7.8%,54.5%,78.6%,65.7%,4/4,4.2%,57.3%,60.0%,43.9%,10/15,2:02,7
R64,245,(WC)Steve Johnson[USA] [yr|ev],d.,145,Ernests Gulbis[LAT] [yr|ev],6-7(3) 7-6(5) 6-3 6-4,0.95,10.8%,66.2%,75.5%,64.0%,9/9,15.1%,65.1%,82.9%,54.5%,2/4,3:11,21
R64,125,(WC)Lleyton Hewitt[AUS] [yr|ev],d.,53,Gilles Muller[LUX] [yr|ev],3-6 7-6(5) 6-7(5) 7-5 6-4,0.92,9.4%,41.4%,78.5%,58.0%,14/17,19.6%,59.2%,84.9%,46.6%,8/12,4:35,1
R64,5,(4)David Ferrer[ESP] [yr|ev],d.,78,(Q)Igor Sijsling[NED] [yr|ev],6-2 6-3 7-6(12),1.80,6.6%,56.0%,76.5%,77.5%,3/4,6.6%,52.8%,76.8%,38.0%,9/13,2:07,3
R64,8,(7)Juan Martin del Potro[ARG] [yr|ev],d.,61,Ryan Harrison[USA] [yr|ev],6-2 6-3 2-6 6-2,1.38,4.1%,69.1%,73.1%,53.3%,7/10,6.5%,51.1%,59.6%,48.9%,3/10,2:34,3
R64,63,Leonardo Mayer[ARG] [yr|ev],d.,178,Tommy Robredo[ESP] [yr|ev],6-1 6-4 4-6 7-5,1.24,6.4%,57.6%,80.6%,54.7%,9/10,4.2%,58.8%,64.3%,59.2%,7/11,3:07,21
R64,22,(20)Andy Roddick[USA] [yr|ev],d.,43,Bernard Tomic[AUS] [yr|ev],6-3 6-4 6-0,2.28,19.7%,72.7%,79.2%,83.3%,0/0,10.1%,73.9%,60.8%,38.9%,2/7,1:27,1
R64,59,Fabio Fognini[ITA] [yr|ev],d.,68,Guillermo Garcia Lopez[ESP] [yr|ev],6-4 6-4 6-2,1.48,6.7%,62.7%,76.6%,53.6%,0/2,2.1%,53.7%,58.8%,45.5%,4/10,1:53,9
R64,15,(14)Alexandr Dolgopolov[UKR] [yr|ev],d.,39,Marcos Baghdatis[CYP] [yr|ev],6-4 3-6 6-0 7-6(5),1.53,11.5%,58.3%,82.1%,57.5%,1/4,10.1%,40.3%,71.4%,47.0%,16/22,2:30,13
R64,19,(18)Stan Wawrinka[SUI] [yr|ev],d.,74,Steve Darcis[BEL] [yr|ev],6-7(6) 6-3 4-6 6-1 7-5,1.29,18.4%,43.5%,87.5%,60.2%,7/9,4.4%,55.3%,65.9%,62.0%,9/15,3:28,3
R64,35,(31)Julien Benneteau[FRA] [yr|ev],d.,1098,(WC)Dennis Novikov[USA] [yr|ev],3-6 6-4 7-6(1) 7-5,1.15,14.3%,64.3%,76.8%,47.3%,19/22,11.3%,49.3%,72.9%,50.0%,7/11,2:50,25
R64,2,(2)Novak Djokovic[SRB] [yr|ev],d.,112,Rogerio Dutra Silva[BRA] [yr|ev],6-2 6-1 6-2,2.36,9.7%,66.1%,90.2%,57.1%,0/0,3.5%,62.4%,54.7%,43.8%,10/16,1:39,1
R128,1,(1)Roger Federer[SUI] [yr|ev],d.,81,Donald Young[USA] [yr|ev],6-3 6-2 6-4,1.98,9.2%,71.1%,83.3%,59.1%,1/2,0.0%,69.6%,56.4%,45.8%,4/9,1:34,1
R128,83,Bjorn Phau[GER] [yr|ev],d.,192,(Q)Maxime Authom[BEL] [yr|ev],6-2 4-6 6-4 7-6(5),1.40,10.3%,50.9%,78.0%,61.4%,5/8,6.3%,57.0%,72.8%,37.7%,8/13,2:43,59
R128,50,Albert Ramos[ESP] [yr|ev],d.,234,(WC)Robby Ginepri[USA] [yr|ev],6-7(3) 7-5 6-4 6-0,1.24,10.6%,54.5%,68.1%,56.7%,11/15,4.3%,56.1%,60.3%,45.9%,11/20,3:21,17
R128,26,(25)Fernando Verdasco[ESP] [yr|ev],d.,131,Rui Machado[POR] [yr|ev],6-1 6-2 6-4,1.78,8.5%,60.6%,76.7%,64.3%,2/3,2.7%,52.7%,64.1%,34.3%,3/9,1:40,7
R128,25,(23)Mardy Fish[USA] [yr|ev],d.,55,Go Soeda[JPN] [yr|ev],7-6(3) 7-6(2) 6-3,1.38,12.2%,52.0%,74.5%,61.7%,3/6,2.9%,54.3%,63.2%,47.9%,4/9,2:36,7
R128,47,Nikolay Davydenko[RUS] [yr|ev],d.,152,(Q)Guido Pella[ARG] [yr|ev],7-5 3-6 6-4 6-2,1.19,0.9%,62.8%,63.4%,54.8%,7/12,1.6%,65.1%,60.7%,37.8%,6/14,2:40,3
R128,182,(Q)Jimmy Wang[TPE] [yr|ev],d.,75,Ivo Karlovic[CRO] [yr|ev],7-6(4) 6-7(8) 6-1 6-4,1.46,5.6%,64.5%,85.0%,65.9%,3/3,25.4%,59.5%,77.3%,54.9%,2/5,3:03,85
R128,17,(16)Gilles Simon[FRA] [yr|ev],d.,107,Michael Russell[USA] [yr|ev],7-6(4) 3-6 5-7 6-4 6-1,1.14,0.6%,72.7%,63.3%,53.3%,11/19,3.6%,56.9%,61.1%,47.2%,6/14,4:26,6
R128,12,(11)Nicolas Almagro[ESP] [yr|ev],d.,38,Radek Stepanek[CZE] [yr|ev],6-4 6-7(5) 6-3 6-4,1.12,17.1%,57.1%,76.3%,48.3%,9/12,10.4%,48.8%,78.7%,42.2%,11/17,3:07,9
R128,106,Philipp Petzschner[GER] [yr|ev],d.,60,Nicolas Mahut[FRA] [yr|ev],1-6 4-6 6-4 7-5 7-6(3),1.04,5.8%,60.6%,75.5%,44.3%,3/10,4.9%,58.5%,66.7%,54.4%,7/13,3:31,35
R128,87,Flavio Cipolla[ITA] [yr|ev],d.,77,Blaz Kavcic[SLO] [yr|ev],6-4 7-6(5) 3-6 6-3,1.07,1.4%,65.1%,62.1%,41.2%,15/23,6.2%,55.9%,61.7%,39.1%,7/16,3:53,70
R128,243,(WC)Jack Sock[USA] [yr|ev],d.,23,(22)Florian Mayer[GER] [yr|ev],6-3 6-2 3-2 RET,1.80,14.3%,57.1%,80.6%,66.7%,3/3,2.9%,62.9%,59.1%,46.2%,7/11,1:24,8
R128,28,(27)Sam Querrey[USA] [yr|ev],d.,64,Yen Hsun Lu[TPE] [yr|ev],6-7(4) 6-4 6-4 7-5,1.28,16.4%,52.3%,79.1%,60.7%,1/3,8.0%,49.6%,77.9%,46.4%,5/10,3:01,11
R128,94,Ruben Ramirez Hidalgo[ESP] [yr|ev],d.,473,Somdev Devvarman[IND] [yr|ev],6-3 6-2 3-6 6-4,1.33,4.3%,45.7%,69.0%,62.0%,2/6,1.7%,61.3%,69.9%,28.3%,9/16,2:41,50
R128,80,Jurgen Zopp[EST] [yr|ev],d.,33,Denis Istomin[UZB] [yr|ev],3-6 6-3 6-3 7-5,1.08,8.7%,51.6%,78.5%,57.4%,5/6,15.4%,65.0%,71.1%,56.1%,7/11,2:33,71
R128,7,(6)Tomas Berdych[CZE] [yr|ev],d.,56,David Goffin[BEL] [yr|ev],7-5 6-3 6-3,1.17,15.2%,54.5%,77.0%,43.1%,16/18,5.4%,55.9%,64.5%,42.9%,7/13,2:43,4
R128,4,(3)Andy Murray[GBR] [yr|ev],d.,73,Alex Bogomolov Jr[RUS] [yr|ev],6-2 6-4 6-1,1.32,7.6%,48.9%,66.7%,48.9%,8/12,1.1%,72.0%,53.7%,19.2%,10/19,2:15,1
R128,118,Ivan Dodig[CRO] [yr|ev],d.,231,(Q)Hiroki Moriya[JPN] [yr|ev],6-0 6-1 6-2,2.36,13.8%,55.4%,80.6%,69.0%,5/5,1.4%,67.6%,50.0%,25.0%,7/14,1:40,29
R128,37,Pablo Andujar[ESP] [yr|ev],d.,40,Thomaz Bellucci[BRA] [yr|ev],7-6(5) 3-6 7-6(1) 7-5,1.12,1.4%,56.7%,80.0%,52.5%,4/7,10.6%,49.7%,76.0%,52.6%,6/9,3:48,32
R128,31,(30)Feliciano Lopez[ESP] [yr|ev],d.,48,Robin Haase[NED] [yr|ev],6-3 7-5 6-2,1.66,20.0%,54.1%,84.8%,69.2%,1/1,9.0%,53.9%,68.8%,56.1%,8/12,1:48,12
R128,24,(24)Marcel Granollers[ESP] [yr|ev],d.,161,(WC)Denis Kudla[USA] [yr|ev],6-3 4-6 6-3 7-6(2),1.14,8.4%,61.8%,67.9%,58.0%,6/10,3.0%,61.4%,61.7%,54.9%,13/19,3:14,19
R128,114,(WC)James Blake[USA] [yr|ev],d.,54,Lukas Lacko[SVK] [yr|ev],7-5 6-2 3-6 6-3,1.23,9.3%,57.6%,75.0%,56.0%,10/13,3.4%,55.1%,66.2%,50.9%,4/10,2:28,4
R128,128,Paul Henri Mathieu[FRA] [yr|ev],d.,100,Igor Andreev[RUS] [yr|ev],2-6 4-6 7-6(1) 7-6(4) 6-1,0.92,8.6%,47.2%,72.7%,52.3%,9/15,16.2%,52.7%,73.1%,55.7%,3/8,3:48,12
R128,16,(15)Milos Raonic[CAN] [yr|ev],d.,46,Santiago Giraldo[COL] [yr|ev],6-3 4-6 3-6 6-4 6-4,1.18,21.1%,53.5%,86.8%,48.5%,8/11,1.3%,75.2%,64.3%,60.5%,8/12,3:25,3
R128,13,(12)Marin Cilic[CRO] [yr|ev],d.,62,Marinko Matosevic[AUS] [yr|ev],5-7 2-6 6-4 6-2 6-4,1.14,5.8%,50.4%,77.1%,52.2%,5/9,4.0%,72.2%,58.3%,63.3%,16/21,3:57,3
R128,123,(Q)Daniel Brands[GER] [yr|ev],d.,110,Adrian Ungur[ROU] [yr|ev],7-6(4) 6-4 7-6(5),1.16,14.7%,62.1%,77.8%,45.5%,4/7,4.3%,64.3%,70.3%,41.5%,5/9,2:17,51
R128,179,(Q)Tim Smyczek[USA] [yr|ev],d.,151,(Q)Bobby Reynolds[USA] [yr|ev],1-6 6-4 6-2 4-6 6-4,1.23,10.2%,53.1%,70.6%,58.3%,4/9,5.5%,51.2%,65.5%,47.5%,9/15,3:33,68
R128,18,(17)Kei Nishikori[JPN] [yr|ev],d.,222,(Q)Guido Andreozzi[ARG] [yr|ev],6-1 6-2 6-4,2.22,7.2%,63.8%,84.1%,72.0%,0/0,8.8%,52.7%,68.8%,39.5%,5/10,1:40,4
R128,32,(32)Jeremy Chardy[FRA] [yr|ev],d.,72,Filippo Volandri[ITA] [yr|ev],6-3 6-4 6-3,2.01,23.7%,56.6%,86.0%,72.7%,6/6,0.0%,62.7%,63.5%,54.8%,2/6,1:41,25
R128,71,Matthew Ebden[AUS] [yr|ev],d.,67,Tatsuma Ito[JPN] [yr|ev],7-6(9) 6-3 6-2,1.41,10.9%,58.4%,79.7%,50.0%,4/6,1.7%,47.9%,64.3%,44.3%,12/18,2:28,39
R128,52,Martin Klizan[SVK] [yr|ev],d.,51,Alejandro Falla[COL] [yr|ev],6-4 6-1 6-2,1.57,11.4%,60.8%,75.0%,48.4%,7/9,2.5%,60.5%,49.0%,37.5%,3/11,1:16,24
R128,6,(5)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,143,(Q)Karol Beck[SVK] [yr|ev],6-3 6-1 7-6(2),1.61,16.1%,63.4%,81.4%,52.9%,6/7,8.3%,57.8%,65.1%,37.0%,7/12,2:08,5
R128,9,(8)Janko Tipsarevic[SRB] [yr|ev],d.,129,(WC)Guillaume Rufin[FRA] [yr|ev],4-6 3-6 6-2 6-3 6-2,1.62,16.1%,62.5%,84.3%,54.8%,4/8,9.4%,50.9%,63.0%,50.0%,16/23,3:37,8
R128,70,Brian Baker[USA] [yr|ev],d.,92,Jan Hajek[CZE] [yr|ev],6-3 6-4 6-2,1.17,3.7%,60.7%,76.9%,50.0%,6/6,6.6%,65.8%,70.0%,42.3%,3/7,1:56,52
R128,99,(Q)Grega Zemlja[SLO] [yr|ev],d.,167,(Q)Ricardo Mello[BRA] [yr|ev],7-5 7-6(3) 7-5,1.01,11.3%,59.6%,76.2%,52.6%,13/14,5.6%,72.0%,67.5%,63.3%,4/7,2:40,43
R128,97,Cedrik Marcel Stebe[GER] [yr|ev],d.,30,(29)Viktor Troicki[SRB] [yr|ev],6-4 6-4 3-6 6-2,1.30,0.9%,64.2%,73.5%,55.3%,9/12,7.1%,60.7%,64.7%,45.5%,4/10,2:34,71
R128,20,(19)Philipp Kohlschreiber[GER] [yr|ev],d.,101,Michael Llodra[FRA] [yr|ev],7-6(2) 4-6 7-6(4) 6-1,1.15,5.2%,54.5%,72.6%,59.0%,6/9,9.0%,63.1%,70.1%,46.7%,1/6,2:44,16
R128,49,Benoit Paire[FRA] [yr|ev],d.,58,Grigor Dimitrov[BUL] [yr|ev],5-7 6-3 7-6(4) 6-2,1.06,8.4%,46.2%,68.2%,58.4%,6/10,1.4%,63.4%,67.8%,48.1%,11/17,2:46,18
R128,42,Jarkko Nieminen[FIN] [yr|ev],d.,65,Mikhail Kukushkin[KAZ] [yr|ev],6-0 6-2 RET,2.87,2.7%,70.3%,84.6%,63.6%,0/0,0.0%,59.5%,40.9%,33.3%,1/6,0:45,13
R128,10,(9)John Isner[USA] [yr|ev],d.,57,Xavier Malisse[BEL] [yr|ev],6-3 7-6(5) 5-7 7-6(9),1.05,14.5%,65.9%,80.2%,63.8%,3/5,8.4%,58.0%,77.6%,67.3%,5/7,2:56,8
R128,14,(13)Richard Gasquet[FRA] [yr|ev],d.,111,Albert Montanes[ESP] [yr|ev],4-6 6-2 6-3 6-3,1.64,21.2%,58.7%,86.9%,53.5%,4/6,4.2%,51.7%,61.3%,50.0%,5/11,2:37,7
R128,489,(Q)Bradley Klahn[USA] [yr|ev],d.,36,Jurgen Melzer[AUT] [yr|ev],4-6 6-3 7-5 5-7 6-4,1.07,8.1%,69.9%,63.6%,51.9%,5/12,1.2%,69.6%,61.5%,47.1%,4/12,3:34,63
