Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
WC,James Blake,USA,5,1114,85.7%,30.8%,48,8.8%,18,3.3%,59.9%,75.2%,54.8%,67.0%,33,60.6%,40.8%,61,45.9%,53.7%,1.24,11:03
8,Guillermo Coria,ARG,5,1233,80.6%,36.6%,42,7.1%,56,9.5%,62.8%,72.0%,50.5%,64.0%,43,58.1%,44.2%,78,43.6%,53.7%,1.23,14:12
,Fernando Verdasco,ESP,4,859,87.9%,26.5%,36,8.7%,39,9.4%,66.3%,77.7%,46.0%,67.1%,32,75.0%,39.9%,36,50.0%,53.0%,1.21,8:47
15,Dominik Hrbaty,SVK,4,854,77.3%,36.8%,26,6.5%,24,6.0%,54.9%,74.1%,48.6%,62.6%,33,54.5%,44.6%,54,46.3%,53.0%,1.19,8:42
22,Mario Ancic,CRO,2,454,82.4%,28.6%,21,9.9%,3,1.4%,64.8%,76.8%,46.7%,66.2%,15,60.0%,40.2%,20,50.0%,52.4%,1.19,5:37
14,Thomas Johansson,SWE,2,373,83.9%,15.6%,12,7.4%,8,4.9%,52.8%,75.6%,64.9%,70.6%,6,16.7%,34.8%,19,26.3%,50.4%,1.18,4:07
,Paradorn Srichaphan,THA,3,730,84.2%,29.6%,26,7.4%,15,4.2%,57.8%,73.0%,55.7%,65.7%,24,62.5%,39.8%,44,36.4%,52.3%,1.16,8:23
,Robby Ginepri,USA,6,1533,84.1%,27.4%,74,9.7%,16,2.1%,60.9%,72.7%,56.4%,66.3%,49,59.2%,38.6%,86,39.5%,52.4%,1.15,15:05
Q,Jonas Bjorkman,SWE,2,341,70.4%,38.5%,8,4.7%,9,5.2%,50.0%,73.3%,48.8%,61.0%,21,61.9%,44.4%,23,43.5%,52.8%,1.14,3:28
6,Nikolay Davydenko,RUS,2,350,81.5%,28.6%,22,12.4%,7,4.0%,69.5%,71.5%,48.1%,64.4%,19,73.7%,40.5%,20,40.0%,52.6%,1.14,3:55
,Davide Sanguinetti,ITA,4,1054,81.0%,26.3%,38,7.2%,9,1.7%,61.4%,71.1%,53.4%,64.3%,44,65.9%,40.2%,44,47.7%,52.3%,1.12,11:12
27,Olivier Rochus,BEL,3,635,75.5%,38.0%,11,3.4%,19,5.9%,60.3%,68.9%,50.4%,61.6%,28,57.1%,43.2%,32,59.4%,52.4%,1.12,6:30
,Florent Serra,FRA,2,512,85.4%,21.4%,11,4.5%,7,2.9%,60.0%,74.8%,56.1%,67.3%,10,40.0%,36.7%,21,42.9%,51.4%,1.12,5:16
25,Taylor Dent,USA,3,800,79.4%,26.2%,52,13.8%,32,8.5%,50.1%,76.2%,51.1%,63.7%,25,48.0%,40.7%,37,43.2%,51.5%,1.12,8:21
18,Ivan Ljubicic,CRO,3,804,85.7%,16.4%,71,17.7%,14,3.5%,61.8%,75.4%,56.2%,68.1%,28,67.9%,35.7%,30,33.3%,51.9%,1.12,8:54
,Nicolas Kiefer,GER,4,982,85.9%,23.4%,58,11.6%,28,5.6%,53.9%,77.3%,51.3%,65.3%,39,71.8%,38.5%,40,45.0%,52.1%,1.11,11:31
,Cyril Saulnier,FRA,2,552,90.7%,13.6%,37,13.9%,5,1.9%,58.4%,77.6%,63.1%,71.5%,15,73.3%,31.6%,23,26.1%,50.9%,1.11,6:24
LL,Bjorn Phau,GER,2,390,78.1%,30.3%,11,5.8%,13,6.9%,47.1%,79.8%,50.0%,64.0%,15,53.3%,39.3%,17,58.8%,51.3%,1.09,3:57
,Xavier Malisse,BEL,4,1046,86.7%,20.5%,68,12.5%,17,3.1%,58.4%,76.3%,52.7%,66.5%,43,74.4%,36.6%,41,41.5%,52.1%,1.09,10:23
,Fabrice Santoro,FRA,2,394,80.0%,33.3%,14,7.2%,0,0.0%,63.1%,67.5%,54.2%,62.6%,19,68.4%,40.7%,22,45.5%,51.5%,1.09,4:02
7,Andre Agassi,USA,7,1803,85.0%,23.2%,76,8.5%,24,2.7%,63.6%,71.3%,57.2%,66.1%,67,68.7%,37.0%,72,45.8%,51.5%,1.09,16:52
,Karol Beck,SVK,1,303,70.8%,37.5%,16,10.7%,7,4.7%,45.6%,69.1%,51.9%,59.7%,18,61.1%,43.5%,28,32.1%,51.5%,1.08,3:14
30,Max Mirnyi,BLR,3,708,87.7%,19.6%,58,16.0%,24,6.6%,57.9%,77.1%,55.6%,68.0%,26,73.1%,34.5%,18,61.1%,51.7%,1.08,7:10
11,David Nalbandian,ARG,5,1065,71.6%,35.0%,26,5.0%,23,4.4%,58.9%,65.7%,51.4%,59.8%,53,56.6%,43.3%,69,40.6%,51.5%,1.08,11:35
17,David Ferrer,ESP,3,832,78.0%,36.2%,9,2.0%,18,4.1%,67.9%,62.8%,52.1%,59.4%,55,76.4%,43.4%,51,41.2%,51.9%,1.07,8:56
,Nicolas Massu,CHI,4,675,78.0%,34.0%,12,3.3%,16,4.4%,55.6%,67.8%,53.4%,61.4%,44,75.0%,41.0%,29,58.6%,52.0%,1.06,9:10
,Dmitry Tursunov,RUS,2,473,84.2%,23.1%,18,7.7%,9,3.8%,55.3%,71.5%,61.9%,67.2%,14,57.1%,34.9%,18,50.0%,51.0%,1.06,4:50
16,Radek Stepanek,CZE,2,503,87.5%,15.4%,23,9.0%,9,3.5%,57.3%,76.7%,53.2%,66.7%,21,76.2%,35.5%,19,31.6%,51.3%,1.06,5:59
Q,Arnaud Clement,FRA,3,774,79.3%,25.9%,21,5.3%,16,4.1%,52.4%,72.3%,51.3%,62.3%,28,57.1%,39.6%,41,36.6%,51.2%,1.05,9:45
,Mardy Fish,USA,1,274,86.4%,13.0%,10,7.8%,7,5.5%,53.9%,81.2%,61.0%,71.9%,6,50.0%,29.5%,7,42.9%,49.3%,1.05,3:09
,Stan Wawrinka,SUI,3,833,76.6%,19.4%,53,13.8%,23,6.0%,58.5%,75.0%,48.4%,64.0%,28,46.4%,37.6%,44,27.3%,49.7%,1.04,9:36
,Jose Acasuso,ARG,2,510,86.5%,11.1%,28,11.3%,11,4.5%,49.4%,81.1%,53.6%,67.2%,11,54.5%,34.2%,15,26.7%,50.2%,1.04,6:10
21,Fernando Gonzalez,CHI,3,656,77.8%,20.0%,28,9.0%,18,5.8%,57.6%,74.9%,51.5%,65.0%,21,42.9%,36.5%,27,40.7%,50.0%,1.04,6:38
10,Mariano Puerta,ARG,2,565,81.4%,20.5%,16,5.6%,10,3.5%,67.6%,68.2%,60.9%,65.8%,25,68.0%,35.6%,18,50.0%,50.8%,1.04,6:11
,Jarkko Nieminen,FIN,5,1227,79.6%,23.5%,15,2.4%,10,1.6%,63.0%,67.3%,58.3%,64.0%,59,66.1%,37.4%,59,39.0%,50.9%,1.04,12:24
19,Tommy Robredo,ESP,4,1033,85.4%,18.8%,34,6.5%,24,4.6%,62.1%,72.3%,56.6%,66.3%,36,66.7%,34.7%,40,37.5%,50.7%,1.03,10:55
,Igor Andreev,RUS,2,344,70.4%,25.9%,7,4.1%,4,2.3%,66.3%,65.8%,51.7%,61.0%,19,57.9%,40.1%,12,58.3%,50.6%,1.03,3:36
13,Richard Gasquet,FRA,4,1112,82.6%,20.9%,26,4.6%,17,3.0%,70.5%,69.5%,52.4%,64.5%,43,65.1%,36.6%,42,42.9%,50.7%,1.03,11:27
,Kevin Kim,USA,1,244,75.0%,15.0%,9,7.8%,2,1.7%,67.8%,73.1%,48.6%,65.2%,11,54.5%,35.7%,10,30.0%,49.6%,1.03,2:37
,Peter Wessels,NED,2,539,82.5%,27.5%,33,11.9%,13,4.7%,54.7%,80.3%,42.9%,63.3%,25,72.0%,37.5%,22,50.0%,50.8%,1.02,5:23
31,Carlos Moya,ESP,2,371,71.4%,24.1%,10,5.6%,6,3.4%,54.8%,71.1%,47.5%,60.5%,15,46.7%,40.2%,17,41.2%,49.9%,1.02,3:41
Q,Giorgio Galimberti,ITA,2,378,72.4%,32.1%,13,6.9%,6,3.2%,60.3%,65.8%,52.0%,60.3%,17,52.9%,40.2%,17,52.9%,50.3%,1.01,3:33
,Robin Soderling,SWE,3,753,85.2%,16.7%,29,7.5%,21,5.4%,61.4%,73.0%,49.7%,64.0%,28,71.4%,36.5%,28,32.1%,50.6%,1.01,7:25
WC,Brian Baker,USA,2,489,85.3%,11.4%,14,6.0%,9,3.9%,59.5%,71.0%,59.6%,66.4%,19,73.7%,33.5%,25,16.0%,49.1%,1.00,5:09
26,Feliciano Lopez,ESP,2,403,71.9%,27.3%,25,12.3%,10,4.9%,53.9%,78.2%,43.6%,62.3%,20,55.0%,37.2%,20,45.0%,49.9%,0.99,3:59
,Alberto Martin,ESP,1,299,73.9%,17.4%,8,5.4%,14,9.5%,46.9%,68.1%,56.4%,61.9%,16,62.5%,37.5%,13,30.8%,49.5%,0.98,3:01
4,Andy Roddick,USA,1,217,94.4%,5.6%,16,15.2%,0,0.0%,72.4%,80.3%,65.5%,76.2%,6,83.3%,23.2%,1,100.0%,48.8%,0.97,2:05
Q,Andy Murray,GBR,2,617,73.3%,24.4%,39,13.0%,18,6.0%,50.2%,73.3%,45.6%,59.5%,27,55.6%,39.3%,26,42.3%,49.1%,0.97,7:13
,Victor Hanescu,ROU,1,189,75.0%,13.3%,9,9.6%,8,8.5%,55.3%,76.9%,50.0%,64.9%,9,55.6%,33.7%,3,66.7%,49.2%,0.96,1:53
,Karol Kucera,SVK,2,318,73.1%,18.5%,13,8.6%,5,3.3%,59.2%,62.2%,62.9%,62.5%,22,68.2%,36.1%,18,27.8%,48.7%,0.96,3:34
,Vincent Spadea,USA,2,292,68.0%,33.3%,4,2.6%,6,3.9%,48.4%,70.3%,45.6%,57.5%,17,52.9%,40.3%,14,57.1%,49.3%,0.95,3:15
Q,George Bastl,SUI,1,373,69.2%,23.1%,8,4.2%,10,5.2%,62.0%,67.2%,46.6%,59.4%,23,65.2%,38.1%,16,37.5%,49.1%,0.94,4:29
Q,Daniele Bracciali,ITA,1,242,72.2%,11.1%,9,7.7%,3,2.6%,51.3%,70.0%,54.4%,62.4%,12,58.3%,35.2%,8,25.0%,48.3%,0.94,2:31
,Andrei Pavel,ROU,1,291,63.6%,27.3%,11,7.4%,3,2.0%,63.1%,66.0%,38.2%,55.7%,17,52.9%,41.5%,8,75.0%,48.8%,0.94,3:12
,Gustavo Kuerten,BRA,2,558,92.7%,9.8%,44,15.2%,10,3.4%,47.9%,82.0%,52.3%,66.6%,21,85.7%,31.3%,23,17.4%,49.6%,0.94,5:42
,Juan Ignacio Chela,ARG,1,295,76.2%,13.6%,14,9.9%,8,5.6%,55.6%,74.7%,46.0%,62.0%,14,64.3%,35.3%,12,25.0%,48.1%,0.93,3:03
,Agustin Calleri,ARG,1,370,52.2%,26.1%,8,4.6%,11,6.3%,49.1%,62.8%,42.7%,52.6%,25,56.0%,44.1%,25,24.0%,48.1%,0.93,4:11
Q,Paul Capdeville,CHI,2,415,73.5%,26.5%,16,7.1%,5,2.2%,56.4%,66.9%,50.0%,59.6%,19,52.6%,37.4%,25,36.0%,49.4%,0.92,4:44
WC,Rajeev Ram,USA,1,340,85.2%,14.8%,15,8.1%,7,3.8%,58.6%,77.1%,50.6%,66.1%,11,63.6%,31.2%,7,57.1%,50.3%,0.92,3:54
,Nicolas Almagro,ESP,2,497,80.6%,16.2%,22,8.2%,13,4.9%,55.4%,69.6%,50.4%,61.0%,24,70.8%,34.8%,11,54.5%,48.9%,0.89,5:31
,Kenneth Carlsen,DEN,1,234,82.4%,5.9%,7,6.0%,6,5.1%,53.8%,73.0%,50.0%,62.4%,7,57.1%,33.3%,8,12.5%,47.9%,0.89,2:58
WC,Scoville Jenkins,USA,2,570,76.2%,21.4%,16,5.4%,18,6.0%,60.4%,67.8%,50.0%,60.7%,29,65.5%,34.9%,29,31.0%,48.4%,0.89,6:55
,Ricardo Mello,BRA,2,389,76.7%,20.0%,3,1.5%,5,2.5%,69.8%,66.7%,47.5%,60.9%,20,65.0%,34.2%,15,40.0%,48.1%,0.88,4:15
28,Greg Rusedski,GBR,1,183,81.3%,5.9%,13,14.9%,1,1.1%,67.8%,69.5%,67.9%,69.0%,9,66.7%,27.1%,4,25.0%,47.0%,0.87,1:52
,Novak Djokovic,SRB,3,899,78.1%,15.7%,14,3.0%,12,2.5%,65.8%,68.1%,50.3%,62.0%,37,56.8%,32.7%,27,40.7%,48.1%,0.86,10:28
,Christophe Rochus,BEL,1,273,80.0%,4.8%,4,3.0%,8,6.0%,53.4%,74.6%,51.6%,63.9%,8,50.0%,30.7%,9,11.1%,46.9%,0.85,2:36
,Ivo Karlovic,CRO,2,528,90.2%,10.0%,59,20.7%,21,7.4%,63.5%,82.9%,46.2%,69.5%,18,77.8%,25.9%,8,50.0%,49.4%,0.85,5:37
,Rainer Schuettler,GER,2,399,71.0%,16.1%,12,5.6%,12,5.6%,56.1%,65.0%,52.1%,59.3%,16,43.8%,34.1%,11,45.5%,47.6%,0.84,4:30
,Paul Henri Mathieu,FRA,1,210,57.9%,21.1%,3,3.3%,4,4.3%,47.8%,59.1%,52.1%,55.4%,13,38.5%,37.3%,8,50.0%,45.2%,0.84,2:33
,Albert Montanes,ESP,2,381,65.6%,24.2%,16,8.3%,8,4.1%,56.0%,69.4%,42.4%,57.5%,15,26.7%,35.1%,17,47.1%,46.5%,0.83,3:49
,Potito Starace,ITA,1,216,77.8%,16.7%,7,6.4%,8,7.3%,52.7%,74.1%,42.3%,59.1%,8,50.0%,34.0%,5,60.0%,46.8%,0.83,2:35
,Paul Goldstein,USA,1,295,85.0%,0.0%,4,2.8%,6,4.2%,52.1%,74.7%,49.3%,62.5%,18,83.3%,31.1%,7,0.0%,46.4%,0.83,2:59
9,Gaston Gaudio,ARG,1,220,73.3%,6.7%,8,7.0%,5,4.3%,59.1%,69.1%,53.2%,62.6%,13,69.2%,30.5%,7,14.3%,47.3%,0.82,2:27
Q,Alex Bogomolov Jr,RUS,1,203,46.7%,26.7%,4,3.8%,5,4.8%,63.5%,59.1%,31.6%,49.0%,22,63.6%,41.4%,10,40.0%,45.3%,0.81,2:18
,Felix Mantilla,ESP,1,182,57.1%,14.3%,2,2.2%,5,5.5%,60.4%,67.3%,38.9%,56.0%,14,57.1%,35.2%,4,50.0%,45.6%,0.80,2:08
,Lars Burgsmuller,GER,1,219,70.6%,11.1%,1,0.9%,8,7.1%,53.6%,66.7%,50.0%,58.9%,12,58.3%,32.7%,5,40.0%,46.1%,0.80,2:28
,Juan Monaco,ARG,1,244,66.7%,5.3%,6,5.3%,5,4.4%,69.0%,74.4%,31.4%,61.1%,11,45.5%,31.3%,10,10.0%,45.1%,0.80,2:46
Q,Robin Vik,CZE,1,251,50.0%,22.2%,10,8.2%,8,6.6%,56.6%,59.4%,39.6%,50.8%,18,50.0%,38.8%,12,33.3%,44.6%,0.79,2:40
Q,Peter Luczak,AUS,1,193,55.6%,23.5%,3,3.1%,4,4.1%,67.0%,53.8%,56.3%,54.6%,9,11.1%,35.4%,9,44.4%,45.1%,0.78,2:02
Q,Tobias Summerer,GER,1,200,64.3%,18.8%,9,9.4%,9,9.4%,44.8%,58.1%,50.9%,54.2%,11,54.5%,35.6%,4,75.0%,44.5%,0.78,2:10
,Andreas Seppi,ITA,1,250,63.2%,10.5%,7,5.8%,7,5.8%,56.2%,67.6%,41.5%,56.2%,16,56.3%,34.1%,11,18.2%,44.8%,0.78,2:30
,Jiri Vanek,CZE,1,176,61.5%,7.1%,4,5.1%,8,10.3%,55.1%,69.8%,34.3%,53.8%,5,0.0%,35.7%,12,8.3%,43.8%,0.77,1:55
,Nicolas Lapentti,ECU,1,207,73.3%,6.3%,6,5.9%,1,1.0%,60.4%,62.3%,55.0%,59.4%,10,60.0%,31.1%,4,25.0%,44.9%,0.77,2:30
,Filippo Volandri,ITA,1,219,52.6%,27.8%,3,2.7%,8,7.1%,59.8%,58.2%,46.7%,53.6%,16,43.8%,35.5%,9,55.6%,44.7%,0.76,2:18
Q,Michael Lammer,SUI,2,385,65.6%,19.4%,4,1.9%,9,4.3%,52.2%,59.3%,51.5%,55.6%,22,50.0%,33.1%,14,42.9%,45.2%,0.75,4:09
Q,Wesley Moodie,RSA,1,251,81.8%,9.1%,23,17.2%,8,6.0%,64.9%,69.0%,53.2%,63.4%,7,42.9%,27.4%,4,50.0%,46.6%,0.75,2:32
,Luis Horna,PER,1,284,90.0%,4.8%,13,8.8%,8,5.4%,62.8%,76.3%,43.6%,64.2%,8,75.0%,26.5%,3,33.3%,46.1%,0.74,3:40
,Philipp Kohlschreiber,GER,1,218,88.2%,5.9%,11,9.6%,9,7.8%,51.3%,78.0%,50.0%,64.3%,8,75.0%,26.2%,1,100.0%,46.3%,0.74,2:22
20,Juan Carlos Ferrero,ESP,1,202,60.0%,12.5%,5,5.0%,4,4.0%,58.4%,61.0%,40.5%,52.5%,15,60.0%,34.7%,7,28.6%,43.6%,0.73,2:37
,Jan Hernych,CZE,1,176,57.1%,7.1%,3,3.8%,4,5.1%,59.5%,57.4%,46.9%,53.2%,9,33.3%,34.0%,7,14.3%,42.6%,0.73,1:50
WC,Donald Young,USA,1,205,46.2%,21.4%,0,0.0%,8,7.2%,65.8%,52.1%,44.7%,49.5%,13,46.2%,36.2%,9,33.3%,43.4%,0.72,1:51
,Marcos Baghdatis,CYP,1,244,70.0%,5.3%,9,6.9%,2,1.5%,52.3%,76.5%,46.8%,62.3%,13,53.8%,26.3%,3,33.3%,45.5%,0.70,2:38
,Gilles Muller,LUX,2,350,76.7%,3.3%,29,16.0%,4,2.2%,56.9%,74.8%,56.4%,66.9%,11,36.4%,23.1%,10,10.0%,45.7%,0.70,3:24
,Guillermo Garcia Lopez,ESP,1,182,71.4%,6.7%,7,7.7%,6,6.6%,53.8%,69.4%,47.6%,59.3%,11,63.6%,28.6%,4,25.0%,44.0%,0.70,1:46
,Janko Tipsarevic,SRB,1,286,77.3%,9.5%,10,6.5%,8,5.2%,46.8%,73.6%,50.0%,61.0%,12,58.3%,27.3%,6,33.3%,45.5%,0.70,3:27
,Stefan Koubek,AUT,1,223,68.4%,11.1%,6,4.9%,2,1.6%,60.2%,68.9%,38.8%,56.9%,14,57.1%,30.0%,4,50.0%,44.8%,0.70,2:25
,Dick Norman,BEL,1,171,64.3%,7.1%,15,18.1%,8,9.6%,62.7%,59.6%,48.4%,55.4%,11,54.5%,30.7%,12,8.3%,42.7%,0.69,1:29
,Justin Gimelstob,USA,1,172,57.1%,7.1%,8,9.4%,10,11.8%,43.5%,73.0%,41.7%,55.3%,7,14.3%,29.9%,7,14.3%,42.4%,0.67,1:53
WC,Jan Michael Gambill,USA,1,174,78.6%,0.0%,12,14.3%,2,2.4%,48.8%,75.6%,53.5%,64.3%,7,57.1%,23.3%,3,0.0%,43.1%,0.65,2:14
Q,Gilles Elseneer,BEL,1,180,50.0%,21.4%,8,7.9%,2,2.0%,61.4%,58.1%,35.9%,49.5%,12,41.7%,32.9%,6,50.0%,42.2%,0.65,2:00
Q,Noam Okun,ISR,1,250,70.0%,10.0%,9,6.8%,5,3.8%,66.7%,65.9%,50.0%,60.6%,10,40.0%,25.4%,6,33.3%,44.0%,0.65,2:53
,Tomas Behrend,GER,1,168,33.3%,16.7%,3,3.4%,5,5.7%,58.0%,52.9%,29.7%,43.2%,18,55.6%,35.0%,5,40.0%,39.3%,0.62,1:38
,Younes El Aynaoui,MAR,1,153,58.3%,0.0%,1,1.3%,6,8.0%,58.7%,68.2%,38.7%,56.0%,10,50.0%,26.9%,2,0.0%,41.2%,0.61,1:40
,Hyung Taik Lee,KOR,1,183,53.8%,7.1%,3,2.9%,2,1.9%,69.9%,55.6%,45.2%,52.4%,13,53.8%,28.7%,2,50.0%,42.1%,0.60,2:10
,Jurgen Melzer,AUT,1,163,33.3%,16.7%,0,0.0%,4,4.5%,58.0%,51.0%,35.1%,44.3%,16,50.0%,33.3%,9,22.2%,39.3%,0.60,1:45
12,Tim Henman,GBR,1,159,61.5%,0.0%,3,3.5%,6,7.1%,60.0%,62.7%,41.2%,54.1%,9,44.4%,27.0%,1,0.0%,41.5%,0.59,1:43
Q,Glenn Weiner,USA,1,131,50.0%,0.0%,4,6.5%,8,12.9%,45.2%,75.0%,35.3%,53.2%,7,14.3%,27.5%,1,0.0%,39.7%,0.59,1:25
,Michael Llodra,FRA,1,141,75.0%,0.0%,5,6.4%,5,6.4%,62.8%,65.3%,48.3%,59.0%,6,50.0%,23.8%,1,0.0%,43.3%,0.58,1:27
,Wayne Arthurs,AUS,1,178,80.0%,0.0%,11,11.7%,5,5.3%,53.2%,74.0%,50.0%,62.8%,7,57.1%,21.4%,2,0.0%,43.3%,0.58,1:38
,Alexander Popp,GER,1,150,53.8%,0.0%,5,6.0%,6,7.2%,57.8%,50.0%,60.0%,54.2%,10,40.0%,23.9%,1,0.0%,40.7%,0.52,1:26
WC,Mark Philippoussis,AUS,1,164,66.7%,6.7%,9,10.2%,7,8.0%,58.0%,62.7%,48.6%,56.8%,8,37.5%,22.4%,3,33.3%,40.9%,0.52,1:56
,Tomas Zib,CZE,1,148,50.0%,0.0%,2,2.4%,3,3.7%,56.1%,50.0%,47.2%,48.8%,12,50.0%,24.2%,2,0.0%,37.8%,0.47,1:35
,Oscar Hernandez,ESP,1,145,50.0%,7.7%,2,2.6%,2,2.6%,58.4%,57.8%,37.5%,49.4%,10,40.0%,23.5%,2,50.0%,37.2%,0.46,1:42
,Ivo Minar,CZE,1,122,30.0%,0.0%,3,5.1%,3,5.1%,59.3%,54.3%,25.0%,42.4%,10,30.0%,25.4%,1,0.0%,33.6%,0.44,1:03
,Mariano Zabaleta,ARG,1,180,71.4%,0.0%,12,10.7%,10,8.9%,53.6%,71.7%,40.4%,57.1%,16,75.0%,17.6%,0,-,42.2%,0.41,1:47
,Florian Mayer,GER,1,122,20.0%,9.1%,0,0.0%,4,6.1%,48.5%,50.0%,23.5%,36.4%,11,27.3%,25.0%,2,50.0%,31.1%,0.39,1:10
WC,Bobby Reynolds,USA,1,162,71.4%,0.0%,9,9.5%,5,5.3%,54.7%,76.9%,37.2%,58.9%,11,63.6%,14.9%,2,0.0%,40.7%,0.36,1:49
,Razvan Sabau,ROU,1,130,46.2%,8.3%,2,2.7%,8,11.0%,58.9%,55.8%,36.7%,47.9%,8,12.5%,17.5%,1,100.0%,34.6%,0.34,1:08
,Albert Costa,ESP,1,121,36.4%,0.0%,0,0.0%,5,7.6%,59.1%,43.6%,37.0%,40.9%,11,36.4%,18.2%,2,0.0%,30.6%,0.31,1:20
,All Main Draw Players,,127.0,,78.2%,21.8%,,8.0%,,4.4%,58.7%,71.4%,51.3%,63.2%,,59.9%,36.8%,,40.1%,50.0%,1.00,
