Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R64,8,(8)Guillermo Coria[ARG] [yr|ev],d.,47,Vincent Spadea[USA] [yr|ev],6-2 6-3 6-2,1.56,3.9%,54.5%,81.0%,45.7%,5/7,2.4%,48.8%,61.0%,30.2%,8/16,1:50,3
R64,42,Robin Soderling[SWE] [yr|ev],d.,21,(26)Feliciano Lopez[ESP] [yr|ev],6-2 6-2 7-6(6),1.59,8.0%,62.1%,79.6%,66.7%,4/4,10.3%,52.6%,74.5%,43.5%,7/11,1:41,4
R64,58,Nicolas Massu[CHI] [yr|ev],d.,25,(23)Jiri Novak[CZE] [yr|ev],W/O,,,,,,,,,,,,,9
R64,62,Stan Wawrinka[SUI] [yr|ev],d.,10,(10)Mariano Puerta[ARG] [yr|ev],3-6 6-4 6-3 6-7(4) 6-1,1.25,16.1%,59.7%,82.0%,46.7%,5/8,2.4%,65.7%,64.2%,50.9%,13/19,3:18,3
R64,13,(13)Richard Gasquet[FRA] [yr|ev],d.,236,(Q)Giorgio Galimberti[ITA] [yr|ev],6-1 3-6 6-3 3-2 RET,1.68,6.4%,75.6%,76.3%,68.4%,2/4,2.1%,62.1%,59.3%,52.8%,3/8,1:42,7
R64,19,(18)Ivan Ljubicic[CRO] [yr|ev],d.,75,Cyril Saulnier[FRA] [yr|ev],7-6(5) 5-7 6-4 6-4,1.29,25.2%,67.9%,83.1%,64.3%,10/11,7.4%,57.8%,73.1%,66.7%,7/9,2:57,3
R64,31,(29)Tommy Haas[GER] [yr|ev],d.,98,Rainer Schuettler[GER] [yr|ev],7-6(5) 6-2 6-0,1.97,20.0%,52.0%,84.6%,66.7%,2/3,9.3%,52.8%,66.7%,37.3%,5/11,1:55,2
R64,46,Robby Ginepri[USA] [yr|ev],d.,68,Gilles Muller[LUX] [yr|ev],6-1 6-1 6-4,2.25,7.8%,54.7%,80.0%,75.9%,4/4,7.2%,55.1%,57.9%,41.9%,4/10,1:19,15
R64,7,(7)Andre Agassi[USA] [yr|ev],d.,94,Ivo Karlovic[CRO] [yr|ev],7-6(4) 7-6(5) 7-6(4),1.35,4.3%,80.0%,78.3%,69.6%,1/2,20.1%,66.9%,79.6%,45.7%,10/11,2:28,1
R64,34,(32)Tomas Berdych[CZE] [yr|ev],d.,56,Ricardo Mello[BRA] [yr|ev],6-3 6-2 6-0,1.98,17.6%,44.6%,87.9%,61.0%,4/4,2.8%,59.2%,57.1%,31.0%,4/10,1:29,4
R64,26,(24)Mikhail Youzhny[RUS] [yr|ev],d.,111,(Q)Jonas Bjorkman[SWE] [yr|ev],6-4 6-4 6-3,1.37,6.2%,54.3%,84.1%,51.4%,3/5,4.3%,47.8%,77.3%,39.6%,10/16,1:50,8
R64,54,Xavier Malisse[BEL] [yr|ev],d.,195,(WC)Brian Baker[USA] [yr|ev],6-7(5) 6-2 6-3 6-4,1.20,14.8%,62.7%,82.0%,49.1%,12/12,7.1%,58.3%,67.6%,58.5%,8/12,2:42,19
R64,35,Sebastien Grosjean[FRA] [yr|ev],d.,14,(14)Thomas Johansson[SWE] [yr|ev],6-3 6-2 4-6 6-2,1.49,10.2%,51.0%,82.0%,66.7%,2/3,2.1%,57.9%,67.3%,55.0%,1/6,2:20,4
R64,20,(19)Tommy Robredo[ESP] [yr|ev],d.,357,Gustavo Kuerten[BRA] [yr|ev],5-7 7-6(3) 6-3 6-2,1.49,12.1%,65.3%,85.2%,58.1%,4/5,6.5%,46.0%,76.6%,53.3%,11/14,2:43,5
R64,49,(WC)James Blake[USA] [yr|ev],d.,52,Igor Andreev[RUS] [yr|ev],6-2 6-2 6-4,1.74,9.9%,63.4%,84.4%,57.7%,0/0,3.2%,67.7%,63.5%,40.0%,8/13,1:36,4
R64,2,(2)Rafael Nadal[ESP] [yr|ev],d.,352,(WC)Scoville Jenkins[USA] [yr|ev],6-4 7-5 6-4,1.93,5.0%,65.0%,76.9%,82.1%,5/6,4.3%,58.1%,66.2%,49.0%,9/13,2:26,1
R128,1,(1)Roger Federer[SUI] [yr|ev],d.,77,Ivo Minar[CZE] [yr|ev],6-1 6-1 6-1,2.27,17.5%,71.4%,84.4%,50.0%,1/1,5.1%,59.3%,54.3%,25.0%,3/10,1:03,1
R128,76,Fabrice Santoro[FRA] [yr|ev],d.,41,Jurgen Melzer[AUT] [yr|ev],6-2 6-1 6-3,1.67,12.0%,60.0%,77.8%,50.0%,7/9,0.0%,58.0%,51.0%,35.1%,8/16,1:45,17
R128,86,Albert Montanes[ESP] [yr|ev],d.,40,Victor Hanescu[ROU] [yr|ev],6-4 3-6 6-3 2-1 RET,1.04,7.4%,55.8%,73.6%,57.1%,1/3,9.6%,55.3%,76.9%,50.0%,5/9,1:53,22
R128,29,(27)Olivier Rochus[BEL] [yr|ev],d.,84,(Q)Robin Vik[CZE] [yr|ev],5-7 6-2 6-2 6-2,1.27,3.1%,58.9%,71.1%,47.2%,8/12,8.2%,56.6%,59.4%,39.6%,9/18,2:40,24
R128,91,(Q)Arnaud Clement[FRA] [yr|ev],d.,22,(20)Juan Carlos Ferrero[ESP] [yr|ev],7-5 7-5 6-1,1.37,7.9%,45.5%,82.6%,50.9%,5/7,5.0%,58.4%,61.0%,40.5%,9/15,2:37,10
R128,122,(Q)Andy Murray[GBR] [yr|ev],d.,39,Andrei Pavel[ROU] [yr|ev],6-3 3-6 3-6 6-1 6-4,1.07,9.2%,47.2%,71.6%,46.7%,2/8,7.4%,63.1%,66.0%,38.2%,9/17,3:12,1
R128,38,Nicolas Kiefer[GER] [yr|ev],d.,92,Jiri Vanek[CZE] [yr|ev],6-4 6-2 6-3,1.29,13.3%,53.1%,82.7%,43.5%,11/12,5.1%,55.1%,69.8%,34.3%,0/5,1:55,4
R128,18,(16)Radek Stepanek[CZE] [yr|ev],d.,83,Nicolas Lapentti[ECU] [yr|ev],7-5 7-6(5) 6-1,1.30,12.3%,60.4%,79.7%,52.4%,3/4,5.9%,60.4%,62.3%,55.0%,6/10,2:30,8
R128,11,(11)David Nalbandian[ARG] [yr|ev],d.,186,(Q)Alex Bogomolov Jr[RUS] [yr|ev],6-2 7-5 6-4,1.23,5.1%,57.6%,63.2%,52.4%,6/10,3.8%,63.5%,59.1%,31.6%,14/22,2:18,3
R128,103,Peter Wessels[NED] [yr|ev],d.,53,Christophe Rochus[BEL] [yr|ev],6-7(4) 6-3 6-4 6-4,1.18,18.6%,59.3%,80.7%,52.6%,8/9,3.0%,53.4%,74.6%,51.6%,4/8,2:36,72
R128,138,Dmitry Tursunov[RUS] [yr|ev],d.,73,Marcos Baghdatis[CYP] [yr|ev],6-4 6-3 6-7(7) 6-2,1.43,10.5%,54.4%,79.0%,67.3%,2/3,6.9%,52.3%,76.5%,46.8%,7/13,2:38,20
R128,23,(21)Fernando Gonzalez[CHI] [yr|ev],d.,110,(Q)Wesley Moodie[RSA] [yr|ev],4-6 6-4 7-5 7-5,1.34,11.1%,63.2%,79.7%,60.5%,2/4,17.2%,64.9%,69.0%,53.2%,3/7,2:32,5
R128,33,(31)Carlos Moya[ESP] [yr|ev],d.,71,Michael Llodra[FRA] [yr|ev],6-4 6-4 2-1 RET,1.72,11.1%,57.1%,91.7%,55.6%,1/1,6.4%,62.8%,65.3%,48.3%,3/6,1:27,1
R128,59,Davide Sanguinetti[ITA] [yr|ev],d.,99,Wayne Arthurs[AUS] [yr|ev],6-3 6-3 7-6(3),1.74,14.3%,53.6%,88.9%,66.7%,2/2,11.7%,53.2%,74.0%,50.0%,4/7,1:38,42
R128,51,Paradorn Srichaphan[THA] [yr|ev],d.,331,Younes El Aynaoui[MAR] [yr|ev],6-4 6-3 6-0,1.63,7.7%,52.6%,78.0%,67.6%,2/2,1.3%,58.7%,68.2%,38.7%,5/10,1:40,9
R128,6,(6)Nikolay Davydenko[RUS] [yr|ev],d.,60,Tomas Zib[CZE] [yr|ev],6-2 6-0 6-4,2.11,22.7%,69.7%,87.0%,50.0%,2/2,2.4%,56.1%,50.0%,47.2%,6/12,1:35,3
R128,4,(3)Lleyton Hewitt[AUS] [yr|ev],d.,104,Albert Costa[ESP] [yr|ev],6-1 6-2 6-1,3.25,14.5%,74.5%,85.4%,71.4%,2/2,0.0%,59.1%,43.6%,37.0%,4/11,1:20,1
R128,44,Jose Acasuso[ARG] [yr|ev],d.,63,Luis Horna[PER] [yr|ev],4-6 6-3 6-4 7-6(11),1.35,12.5%,52.2%,87.3%,58.5%,2/3,8.8%,62.8%,76.3%,43.6%,6/8,3:40,20
R128,95,Nicolas Almagro[ESP] [yr|ev],d.,55,Kenneth Carlsen[DEN] [yr|ev],7-6(4) 7-5 6-4,1.13,9.4%,54.7%,75.0%,56.6%,7/8,6.0%,53.8%,73.0%,50.0%,4/7,2:58,9
R128,27,(25)Taylor Dent[USA] [yr|ev],d.,90,Lars Burgsmuller[GER] [yr|ev],6-3 3-6 6-1 6-4,1.26,15.0%,44.9%,85.4%,52.5%,3/5,0.9%,53.6%,66.7%,50.0%,7/12,2:28,21
R128,15,(17)David Ferrer[ESP] [yr|ev],d.,67,Agustin Calleri[ARG] [yr|ev],4-6 6-4 6-7(4) 6-1 6-1,1.08,1.5%,69.2%,59.3%,48.3%,19/25,4.6%,49.1%,62.8%,42.7%,14/25,4:11,3
R128,141,Karol Kucera[SVK] [yr|ev],d.,209,(WC)Mark Philippoussis[AUS] [yr|ev],6-4 6-2 7-5,1.93,13.2%,61.8%,78.7%,75.9%,2/3,10.2%,58.0%,62.7%,48.6%,3/8,1:56,6
R128,282,(Q)Michael Lammer[SUI] [yr|ev],d.,70,Kevin Kim[USA] [yr|ev],3-6 6-3 7-5 6-4,0.98,2.3%,57.4%,66.2%,61.8%,7/10,7.8%,67.8%,73.1%,48.6%,6/11,2:37,N/A
R128,17,(15)Dominik Hrbaty[SVK] [yr|ev],d.,69,Andreas Seppi[ITA] [yr|ev],6-2 6-4 6-7(6) 6-2,1.28,3.9%,49.6%,75.0%,56.9%,9/11,5.8%,56.2%,67.6%,41.5%,9/16,2:30,12
R128,48,Fernando Verdasco[ESP] [yr|ev],d.,12,(12)Tim Henman[GBR] [yr|ev],6-4 6-2 6-2,1.70,13.5%,64.9%,83.3%,53.8%,1/1,3.5%,60.0%,62.7%,41.2%,4/9,1:43,7
R128,157,(Q)Paul Capdeville[CHI] [yr|ev],d.,45,Paul Henri Mathieu[FRA] [yr|ev],6-2 4-6 7-5 6-2,1.20,11.9%,55.1%,72.3%,50.9%,4/8,3.3%,47.8%,59.1%,52.1%,5/13,2:33,76
R128,97,Novak Djokovic[SRB] [yr|ev],d.,43,Gael Monfils[FRA] [yr|ev],7-5 4-6 7-6(5) 0-6 7-5,0.72,1.7%,66.5%,68.1%,48.3%,12/16,15.0%,53.1%,85.9%,56.5%,1/3,3:57,1
R128,24,(22)Mario Ancic[CRO] [yr|ev],d.,64,Hyung Taik Lee[KOR] [yr|ev],6-2 6-1 7-5,1.65,16.3%,62.5%,84.0%,50.0%,1/2,2.9%,69.9%,55.6%,45.2%,7/13,2:10,7
R128,32,(30)Max Mirnyi[BLR] [yr|ev],d.,96,Justin Gimelstob[USA] [yr|ev],6-2 7-5 6-2,1.50,11.5%,58.6%,78.4%,58.3%,6/7,9.4%,43.5%,73.0%,41.7%,1/7,1:53,18
R128,74,Florent Serra[FRA] [yr|ev],d.,85,Stefan Koubek[AUT] [yr|ev],6-1 6-4 4-6 6-4,1.44,1.0%,60.0%,76.7%,60.0%,2/4,4.9%,60.2%,68.9%,38.8%,8/14,2:25,36
R128,57,Jarkko Nieminen[FIN] [yr|ev],d.,36,Karol Beck[SVK] [yr|ev],6-4 2-6 7-5 0-6 7-5,0.93,1.9%,53.9%,56.6%,56.3%,19/28,10.7%,45.6%,69.1%,51.9%,11/18,3:14,13
R128,108,(LL)Bjorn Phau[GER] [yr|ev],d.,294,Alexander Popp[GER] [yr|ev],6-1 6-3 6-3,1.92,9.0%,37.3%,88.0%,69.0%,1/1,6.0%,57.8%,50.0%,60.0%,4/10,1:26,59
R128,8,(8)Guillermo Coria[ARG] [yr|ev],d.,105,Felix Mantilla[ESP] [yr|ev],7-6(5) 6-1 6-3,1.25,12.1%,62.6%,77.2%,44.1%,2/4,2.2%,60.4%,67.3%,38.9%,8/14,2:08,3
R128,47,Vincent Spadea[USA] [yr|ev],d.,205,(Q)Glenn Weiner[USA] [yr|ev],6-4 6-2 6-0,1.70,2.9%,47.8%,81.8%,63.9%,1/1,6.5%,45.2%,75.0%,35.3%,1/7,1:25,18
R128,42,Robin Soderling[SWE] [yr|ev],d.,50,Juan Ignacio Chela[ARG] [yr|ev],6-7(3) 7-6(4) 6-3 6-4,1.08,5.2%,59.5%,75.8%,48.4%,9/12,9.9%,55.6%,74.7%,46.0%,9/14,3:03,4
R128,21,(26)Feliciano Lopez[ESP] [yr|ev],d.,37,Filippo Volandri[ITA] [yr|ev],6-2 4-6 7-6(5) 6-1,1.31,14.0%,55.1%,81.4%,43.8%,4/9,2.7%,59.8%,58.2%,46.7%,7/16,2:18,12
R128,25,(23)Jiri Novak[CZE] [yr|ev],d.,112,Dick Norman[BEL] [yr|ev],6-4 6-4 6-2,1.45,6.8%,60.2%,79.2%,54.3%,11/12,18.1%,62.7%,59.6%,48.4%,6/11,1:29,5
R128,58,Nicolas Massu[CHI] [yr|ev],d.,151,(WC)Jan Michael Gambill[USA] [yr|ev],7-6(4) 6-2 6-3,1.53,6.7%,51.1%,82.6%,70.5%,3/3,14.3%,48.8%,75.6%,53.5%,4/7,2:14,9
R128,62,Stan Wawrinka[SUI] [yr|ev],d.,218,(WC)Rajeev Ram[USA] [yr|ev],2-6 6-4 7-6(6) 6-7(2) 7-5,1.09,16.2%,57.8%,80.9%,52.3%,3/7,8.1%,58.6%,77.1%,50.6%,7/11,3:54,3
R128,10,(10)Mariano Puerta[ARG] [yr|ev],d.,185,(Q)Noam Okun[ISR] [yr|ev],7-6(4) 6-7(3) 6-4 6-0,1.55,10.2%,70.3%,73.5%,77.1%,4/6,6.8%,66.7%,65.9%,50.0%,4/10,2:53,9
R128,13,(13)Richard Gasquet[FRA] [yr|ev],d.,61,Alberto Martin[ESP] [yr|ev],6-2 6-3 1-6 6-7(4) 6-4,1.02,7.2%,64.5%,73.5%,42.6%,9/13,5.4%,46.9%,68.1%,56.4%,10/16,3:01,7
R128,236,(Q)Giorgio Galimberti[ITA] [yr|ev],d.,600,(WC)Donald Young[USA] [yr|ev],7-6(4) 6-1 6-2,1.39,11.7%,58.5%,72.7%,51.3%,6/9,0.0%,65.8%,52.1%,44.7%,6/13,1:51,N/A
