Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
Q,Vladimir Voltchkov,BLR,6,1378,87.4%,18.2%,55,7.6%,36,5.0%,60.2%,78.4%,51.9%,67.9%,50,72.0%,34.5%,43,46.5%,52.0%,1.07,13:41
,Fabrice Santoro,FRA,2,383,77.4%,26.7%,6,3.0%,12,5.9%,61.6%,74.4%,44.9%,63.1%,26,73.1%,39.4%,16,50.0%,52.0%,1.07,3:56
,Jerome Golmard,FRA,3,593,85.7%,18.8%,29,10.0%,13,4.5%,64.3%,73.8%,53.8%,66.7%,26,73.1%,35.8%,23,39.1%,50.9%,1.07,6:05
Q,Christian Vinck,GER,3,824,79.1%,19.7%,20,4.9%,17,4.2%,65.0%,72.9%,51.0%,65.3%,35,60.0%,36.9%,31,41.9%,51.0%,1.06,8:16
4,Gustavo Kuerten,BRA,3,636,84.9%,15.4%,46,14.8%,15,4.8%,65.0%,79.7%,53.2%,70.4%,16,50.0%,31.4%,23,34.8%,50.5%,1.06,5:49
,Thomas Johansson,SWE,4,1022,85.0%,21.0%,54,10.4%,17,3.3%,54.4%,78.3%,50.8%,65.8%,29,58.6%,35.8%,40,42.5%,51.0%,1.05,10:14
,Markus Hipfl,AUT,1,302,66.7%,20.0%,7,5.3%,4,3.0%,65.4%,66.7%,52.2%,61.7%,10,20.0%,40.2%,14,35.7%,49.7%,1.05,2:58
Q,David Prinosil,GER,4,851,85.5%,17.6%,54,12.5%,30,7.0%,51.5%,80.2%,52.2%,66.6%,33,69.7%,35.2%,33,36.4%,51.1%,1.05,8:27
,Alberto Martin,ESP,2,416,79.4%,17.6%,7,3.5%,12,6.0%,67.2%,72.6%,50.0%,65.2%,17,58.8%,35.8%,21,28.6%,50.0%,1.03,4:16
,Alexander Popp,GER,5,1276,81.3%,25.5%,36,5.4%,40,6.0%,62.1%,74.5%,44.6%,63.2%,59,69.5%,37.8%,47,53.2%,51.0%,1.03,11:56
,Nicolas Escude,FRA,2,477,74.3%,35.3%,14,5.7%,15,6.1%,50.4%,73.2%,42.1%,57.8%,25,64.0%,42.9%,32,37.5%,50.5%,1.02,5:17
,Richard Fromberg,AUS,1,320,92.0%,8.0%,23,14.5%,5,3.1%,67.9%,80.6%,45.1%,69.2%,8,75.0%,31.1%,11,18.2%,50.0%,1.01,3:02
,Rainer Schuettler,GER,3,715,82.7%,20.4%,16,4.4%,13,3.6%,59.5%,70.5%,51.4%,62.7%,34,73.5%,37.7%,37,27.0%,50.5%,1.01,7:13
,Paul Goldstein,USA,3,809,70.7%,31.7%,18,4.5%,6,1.5%,67.0%,63.2%,51.1%,59.2%,50,66.0%,41.3%,46,41.3%,50.1%,1.01,8:28
,Ronald Agenor,USA,1,254,68.4%,31.6%,8,6.5%,6,4.9%,51.2%,68.3%,51.7%,60.2%,11,45.5%,39.7%,16,37.5%,49.6%,1.00,2:24
WC,Arvind Parmar,GBR,2,508,90.0%,14.6%,18,7.1%,7,2.7%,65.9%,74.4%,55.2%,67.8%,18,77.8%,32.0%,12,50.0%,50.0%,1.00,4:40
11,Richard Krajicek,NED,2,502,80.0%,20.0%,37,14.3%,16,6.2%,65.3%,78.1%,44.4%,66.4%,20,60.0%,33.3%,18,44.4%,50.4%,0.99,4:34
15,Marat Safin,RUS,2,424,87.5%,12.5%,27,12.9%,11,5.2%,59.5%,79.2%,48.2%,66.7%,11,63.6%,32.7%,15,26.7%,49.5%,0.98,3:37
Q,Olivier Rochus,BEL,3,873,80.9%,19.4%,6,1.4%,6,1.4%,65.3%,69.3%,51.9%,63.3%,33,60.6%,35.7%,36,36.1%,49.7%,0.97,9:03
,Vincent Spadea,USA,2,618,84.1%,14.3%,15,4.7%,13,4.1%,49.7%,74.7%,52.5%,63.5%,30,76.7%,35.0%,21,28.6%,49.7%,0.96,5:43
WC,Martin Lee,GBR,2,438,66.7%,24.2%,14,6.7%,9,4.3%,61.5%,74.2%,35.0%,59.1%,20,45.0%,39.1%,16,50.0%,48.6%,0.96,3:56
,Hicham Arazi,MAR,3,700,83.0%,24.1%,32,8.6%,20,5.4%,57.9%,69.9%,51.0%,61.9%,28,67.9%,36.4%,25,52.0%,50.0%,0.96,6:16
,Arnaud Clement,FRA,2,398,79.4%,18.2%,19,9.0%,7,3.3%,56.4%,76.5%,47.8%,64.0%,17,58.8%,33.7%,16,37.5%,49.7%,0.94,3:49
,Daniel Nestor,CAN,2,507,82.5%,15.0%,32,12.3%,13,5.0%,65.9%,72.7%,48.3%,64.4%,21,66.7%,33.3%,18,33.3%,49.3%,0.94,4:43
14,Greg Rusedski,GBR,1,431,78.6%,10.0%,16,7.5%,14,6.5%,63.1%,73.3%,45.6%,63.1%,17,64.7%,34.6%,19,15.8%,48.7%,0.94,3:56
,Roger Federer,SUI,1,237,72.2%,16.7%,10,8.7%,2,1.7%,58.3%,64.2%,58.3%,61.7%,7,28.6%,36.1%,8,37.5%,48.5%,0.94,2:08
Q,Harel Levy,ISR,2,544,80.5%,19.0%,10,3.7%,2,0.7%,61.0%,70.1%,49.5%,62.1%,20,60.0%,35.3%,24,33.3%,48.5%,0.93,4:54
5,Yevgeny Kafelnikov,RUS,2,411,71.9%,24.2%,15,7.4%,20,9.8%,60.8%,71.0%,42.5%,59.8%,18,50.0%,37.2%,14,57.1%,48.4%,0.93,3:50
,Goran Ivanisevic,CRO,1,207,77.8%,10.5%,29,31.2%,5,5.4%,63.4%,78.0%,47.1%,66.7%,8,50.0%,30.7%,6,33.3%,46.9%,0.92,1:41
,Jeff Tarango,USA,2,650,78.0%,18.0%,16,4.7%,24,7.0%,64.2%,71.2%,45.1%,61.9%,36,69.4%,35.0%,25,36.0%,49.1%,0.92,6:28
,Jason Stoltenberg,AUS,1,310,80.0%,12.5%,14,8.8%,15,9.4%,57.2%,83.5%,38.2%,64.2%,15,66.7%,33.1%,8,37.5%,49.0%,0.92,2:46
,Max Mirnyi,BLR,2,249,68.4%,26.3%,5,4.0%,7,5.6%,67.2%,69.0%,36.6%,58.4%,14,57.1%,37.9%,12,41.7%,48.2%,0.91,2:10
,Mikael Tillstrom,SWE,1,319,66.7%,21.7%,17,10.6%,6,3.7%,52.2%,72.6%,45.5%,59.6%,22,63.6%,36.7%,12,41.7%,48.3%,0.91,2:41
,Christophe Rochus,BEL,2,506,66.7%,27.0%,13,4.9%,12,4.5%,58.3%,63.6%,49.1%,57.6%,30,60.0%,38.4%,27,37.0%,48.4%,0.91,4:20
,Slava Dosedel,CZE,2,359,60.7%,29.6%,5,2.8%,8,4.5%,66.5%,62.2%,41.7%,55.3%,24,54.2%,40.6%,19,42.1%,47.9%,0.91,3:44
WC,Todd Woodbridge,AUS,2,433,75.8%,17.6%,3,1.4%,12,5.5%,61.3%,65.4%,53.6%,60.8%,18,55.6%,35.2%,17,35.3%,48.0%,0.90,4:34
,Nicolas Massu,CHI,1,306,84.6%,15.4%,13,8.2%,6,3.8%,55.3%,78.4%,52.1%,66.7%,9,55.6%,29.9%,10,40.0%,49.0%,0.90,3:23
,Adrian Voinea,ROU,1,40,100.0%,0.0%,1,5.3%,0,0.0%,78.9%,73.3%,50.0%,68.4%,0,-,28.6%,1,0.0%,47.5%,0.90,0:22
,Andreas Vinciguerra,SWE,2,463,79.4%,25.7%,21,8.5%,16,6.5%,58.3%,72.9%,46.6%,61.9%,23,69.6%,34.3%,19,47.4%,49.0%,0.90,4:07
LL,Cyril Saulnier,FRA,1,177,81.3%,0.0%,8,9.5%,3,3.6%,60.7%,78.4%,54.5%,69.0%,5,40.0%,26.9%,5,0.0%,46.9%,0.87,1:45
Q,Michael Russell,USA,1,212,66.7%,23.5%,10,9.2%,10,9.2%,52.3%,71.9%,46.2%,59.6%,9,33.3%,35.0%,5,80.0%,47.6%,0.87,2:01
16,Nicolas Lapentti,ECU,1,204,60.0%,20.0%,9,8.7%,9,8.7%,58.7%,65.6%,37.2%,53.8%,9,33.3%,40.0%,10,30.0%,47.1%,0.87,2:04
WC,Miles Maclagan,GBR,1,268,80.0%,10.0%,19,13.8%,14,10.1%,59.4%,78.0%,37.5%,61.6%,14,71.4%,33.1%,10,20.0%,47.8%,0.86,2:35
,Jan Siemerink,NED,1,247,80.0%,10.5%,11,8.3%,8,6.0%,52.6%,80.0%,42.9%,62.4%,11,63.6%,32.5%,4,50.0%,48.6%,0.86,2:40
,Stefan Koubek,AUT,2,288,71.4%,13.6%,10,6.7%,8,5.4%,59.7%,70.8%,43.3%,59.7%,17,64.7%,34.5%,12,25.0%,47.6%,0.86,2:56
,Carlos Moya,ESP,1,260,72.2%,5.0%,10,8.0%,6,4.8%,56.8%,73.2%,44.4%,60.8%,16,68.8%,32.6%,8,12.5%,46.2%,0.83,2:22
,Sargis Sargsian,ARM,1,226,68.8%,11.8%,5,4.5%,7,6.3%,62.2%,68.1%,42.9%,58.6%,15,66.7%,33.9%,9,22.2%,46.0%,0.82,2:28
,Julien Boutter,FRA,1,218,50.0%,33.3%,12,10.3%,21,18.1%,38.8%,73.3%,35.2%,50.0%,19,57.9%,41.2%,16,31.3%,45.9%,0.82,2:11
,Andre Sa,BRA,1,308,79.2%,4.2%,5,3.2%,1,0.6%,65.2%,68.0%,50.9%,62.0%,11,54.5%,30.7%,10,10.0%,46.8%,0.81,2:53
7,Lleyton Hewitt,AUS,1,175,64.3%,6.7%,10,12.3%,8,9.9%,42.0%,88.2%,42.6%,61.7%,11,54.5%,30.9%,6,16.7%,45.1%,0.81,2:03
,Guillermo Canas,ARG,1,217,52.9%,22.2%,3,2.8%,10,9.3%,52.8%,61.4%,39.2%,50.9%,17,52.9%,39.4%,10,40.0%,45.2%,0.80,2:28
,Ivan Ljubicic,CRO,1,280,85.7%,4.5%,28,19.9%,3,2.1%,64.5%,73.6%,46.0%,63.8%,10,70.0%,28.8%,8,12.5%,46.4%,0.80,2:57
,Galo Blanco,ESP,1,200,73.3%,12.5%,9,9.1%,7,7.1%,53.5%,69.8%,50.0%,60.6%,9,55.6%,31.7%,5,40.0%,46.0%,0.80,1:34
,Fernando Vicente,ESP,1,291,68.0%,16.0%,3,2.1%,8,5.5%,65.5%,65.3%,46.0%,58.6%,10,20.0%,32.9%,6,66.7%,45.7%,0.79,2:54
13,Nicolas Kiefer,GER,1,241,57.9%,25.0%,10,8.3%,5,4.2%,45.0%,63.0%,47.0%,54.2%,14,42.9%,36.4%,12,41.7%,45.2%,0.79,2:46
,Chris Woodruff,USA,1,278,82.6%,8.7%,11,7.5%,3,2.1%,64.4%,75.5%,55.8%,68.5%,11,63.6%,25.0%,4,50.0%,47.8%,0.79,2:45
Q,Jurgen Melzer,AUT,1,245,86.4%,9.1%,16,12.7%,3,2.4%,66.7%,76.2%,52.4%,68.3%,5,40.0%,25.2%,6,33.3%,47.3%,0.79,2:13
,Arnaud Di Pasquale,FRA,2,540,77.3%,21.4%,9,3.0%,13,4.3%,62.0%,60.2%,57.0%,59.0%,24,58.3%,32.5%,18,50.0%,47.2%,0.79,5:16
WC,Mahesh Bhupathi,IND,1,250,78.9%,4.8%,12,9.8%,11,9.0%,59.0%,75.0%,48.0%,63.9%,8,50.0%,28.1%,1,100.0%,45.6%,0.78,2:10
,Laurence Tieleman,ITA,1,264,57.9%,20.0%,10,7.4%,12,8.9%,51.1%,69.6%,42.4%,56.3%,17,52.9%,34.1%,6,66.7%,45.5%,0.78,2:18
Q,Justin Bower,RSA,2,452,84.2%,8.1%,27,10.8%,10,4.0%,66.4%,75.3%,50.0%,66.8%,18,66.7%,25.7%,5,60.0%,48.5%,0.78,4:19
,Juan Ignacio Chela,ARG,1,297,77.3%,4.3%,14,9.7%,12,8.3%,56.6%,68.3%,49.2%,60.0%,14,64.3%,30.3%,6,16.7%,44.8%,0.76,2:37
WC,Barry Cowan,GBR,1,272,73.7%,9.5%,10,7.1%,7,5.0%,66.7%,71.3%,36.2%,59.6%,17,70.6%,30.5%,6,33.3%,45.6%,0.76,2:39
,Juan Antonio Marin,CRC,1,213,53.3%,26.7%,0,0.0%,7,5.9%,54.2%,51.6%,50.0%,50.8%,15,53.3%,36.8%,11,36.4%,44.6%,0.75,1:52
,Andrew Ilie,AUS,1,272,63.2%,20.0%,8,5.4%,6,4.0%,59.1%,67.0%,36.1%,54.4%,19,63.2%,34.1%,9,44.4%,45.2%,0.75,2:27
,Andrei Medvedev,UKR,1,178,64.3%,7.1%,4,4.7%,3,3.5%,62.4%,62.3%,50.0%,57.6%,10,50.0%,31.2%,7,14.3%,43.8%,0.74,1:30
,Jiri Novak,CZE,1,210,76.5%,5.6%,2,1.9%,3,2.9%,71.8%,68.9%,48.3%,63.1%,6,33.3%,27.1%,6,16.7%,44.8%,0.73,1:56
Q,Paul Kilderry,AUS,1,182,64.3%,7.1%,4,4.8%,6,7.2%,57.8%,66.7%,40.0%,55.4%,9,44.4%,32.3%,12,8.3%,42.9%,0.73,1:44
,Wayne Arthurs,AUS,1,271,78.9%,4.8%,23,16.1%,10,7.0%,60.1%,75.6%,40.4%,61.5%,12,66.7%,28.1%,4,25.0%,45.8%,0.73,2:30
WC,Mark Woodforde,AUS,1,154,50.0%,10.0%,4,4.6%,7,8.0%,49.4%,53.5%,50.0%,51.7%,17,70.6%,34.3%,4,25.0%,44.2%,0.71,1:35
,Franco Squillari,ARG,1,216,87.5%,0.0%,7,6.2%,3,2.7%,61.9%,72.9%,53.5%,65.5%,8,75.0%,24.3%,3,0.0%,45.8%,0.70,1:53
,Fernando Meligeni,BRA,1,258,78.9%,0.0%,14,9.7%,6,4.2%,60.4%,71.3%,47.4%,61.8%,15,73.3%,26.3%,0,-,46.1%,0.69,2:25
,Paradorn Srichaphan,THA,1,228,72.2%,5.3%,1,0.9%,3,2.6%,63.5%,67.1%,45.2%,59.1%,12,58.3%,28.3%,6,16.7%,43.9%,0.69,2:24
WC,Jamie Delgado,GBR,1,197,69.2%,6.7%,6,5.9%,3,2.9%,53.9%,63.6%,55.3%,59.8%,12,66.7%,27.4%,1,100.0%,44.2%,0.68,2:05
,Christian Ruud,NOR,1,237,73.7%,10.5%,11,8.3%,5,3.8%,60.6%,65.0%,48.1%,58.3%,12,58.3%,27.6%,5,40.0%,44.7%,0.66,2:25
,Felix Mantilla,ESP,1,187,73.3%,12.5%,2,2.0%,3,2.9%,55.9%,64.9%,51.1%,58.8%,8,50.0%,25.9%,2,100.0%,43.9%,0.63,1:48
LL,Michael Kohlmann,GER,1,225,73.7%,15.8%,2,1.6%,5,4.1%,58.5%,76.4%,39.2%,61.0%,12,58.3%,24.5%,5,60.0%,44.4%,0.63,2:08
LL,Werner Eschauer,AUT,1,215,73.7%,11.1%,2,1.6%,4,3.2%,73.4%,60.4%,54.5%,58.9%,13,61.5%,25.3%,7,28.6%,44.7%,0.61,2:08
,Karim Alami,MAR,1,152,41.7%,15.4%,3,3.8%,7,8.8%,62.5%,60.0%,30.0%,48.8%,15,53.3%,30.6%,4,50.0%,40.1%,0.60,1:18
LL,Fredrik Jonsson,SWE,1,200,87.5%,0.0%,16,15.2%,0,0.0%,68.6%,77.8%,45.5%,67.6%,5,60.0%,18.9%,0,-,44.5%,0.59,1:56
,Andrea Gaudenzi,ITA,1,166,41.7%,15.4%,0,0.0%,9,11.1%,61.7%,54.0%,32.3%,45.7%,14,50.0%,31.8%,10,20.0%,38.6%,0.58,1:34
,Tomas Zib,CZE,1,185,78.6%,0.0%,6,5.8%,3,2.9%,62.1%,64.1%,51.3%,59.2%,8,62.5%,23.2%,2,0.0%,43.2%,0.57,1:43
,Mariano Zabaleta,ARG,1,165,73.3%,0.0%,7,8.0%,3,3.4%,56.3%,71.4%,47.4%,60.9%,5,20.0%,21.8%,2,0.0%,42.4%,0.56,1:16
,George Bastl,SUI,1,165,53.8%,7.7%,6,6.3%,7,7.3%,63.5%,60.7%,37.1%,52.1%,15,60.0%,26.1%,1,100.0%,41.2%,0.54,1:40
LL,Wayne Black,ZIM,1,155,53.8%,7.7%,3,3.4%,5,5.7%,49.4%,51.2%,56.8%,54.0%,12,50.0%,25.0%,3,33.3%,41.3%,0.54,1:28
,Gaston Gaudio,ARG,1,151,50.0%,7.7%,3,3.8%,3,3.8%,61.5%,56.3%,43.3%,51.3%,10,40.0%,26.0%,3,33.3%,39.1%,0.53,1:26
,Jiri Vanek,CZE,1,167,71.4%,0.0%,3,3.2%,3,3.2%,62.8%,67.8%,45.7%,59.6%,6,33.3%,20.5%,2,0.0%,42.5%,0.51,1:23
,Markus Hantschk,GER,1,154,50.0%,7.7%,1,1.1%,6,6.8%,59.1%,53.8%,47.2%,51.1%,13,53.8%,24.2%,1,100.0%,39.6%,0.50,1:20
Q,Taylor Dent,USA,1,158,42.9%,23.1%,6,6.4%,7,7.4%,56.4%,54.7%,29.3%,43.6%,16,50.0%,28.1%,5,60.0%,37.3%,0.50,1:29
Q,Igor Gaudi,ITA,1,138,50.0%,0.0%,0,0.0%,11,15.9%,55.1%,55.3%,41.9%,49.3%,12,50.0%,24.6%,2,0.0%,37.0%,0.49,1:08
Q,Dejan Petrovic,SRB,1,134,41.7%,8.3%,4,5.7%,5,7.1%,51.4%,52.8%,44.1%,48.6%,10,30.0%,25.0%,3,33.3%,37.3%,0.49,1:22
,Alberto Berasategui,ESP,1,160,41.7%,8.3%,2,2.2%,10,10.8%,58.1%,51.9%,35.9%,45.2%,12,41.7%,26.9%,4,25.0%,37.5%,0.49,1:16
,Bohdan Ulihrach,CZE,1,82,33.3%,0.0%,2,4.0%,2,4.0%,56.0%,53.6%,40.9%,48.0%,8,50.0%,25.0%,0,-,39.0%,0.48,0:40
,Hernan Gumy,ARG,1,161,61.5%,7.1%,0,0.0%,4,4.4%,67.8%,57.4%,37.9%,51.1%,9,44.4%,22.5%,1,100.0%,38.5%,0.46,1:40
,All Main Draw Players,,127.0,,81.0%,19.0%,,9.0%,,5.0%,60.6%,74.1%,50.2%,64.7%,,61.5%,35.3%,,38.5%,50.0%,1.00,
