Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,
R16,1,(2)Andre Agassi[USA] [yr|ev],d.,84,(Q)David Prinosil[GER] [yr|ev],6-4 6-3 6-3,1.56,11.9%,58.3%,75.5%,68.6%,4/4,11.5%,51.0%,65.3%,48.9%,6/10,1:44
R32,3,(1)Pete Sampras[USA] [yr|ev],d.,99,Justin Gimelstob[USA] [yr|ev],2-6 6-4 6-2 6-2,1.24,9.5%,69.5%,74.0%,59.4%,5/7,10.7%,55.3%,73.7%,47.8%,3/8,2:07
R32,78,Jonas Bjorkman[SWE] [yr|ev],d.,203,(Q)Neville Godwin[RSA] [yr|ev],6-3 6-4 6-4,1.52,2.4%,74.1%,74.6%,59.1%,2/4,8.4%,55.4%,73.9%,32.4%,6/11,1:43
R32,8,(9)Thomas Enqvist[SWE] [yr|ev],d.,160,(Q)Christian Vinck[GER] [yr|ev],6-3 6-7(4) 2-6 6-3 6-3,1.14,11.6%,55.8%,80.5%,45.9%,6/10,4.8%,62.3%,72.5%,40.0%,9/16,2:45
R32,56,Jan Michael Gambill[USA] [yr|ev],d.,76,Paul Goldstein[USA] [yr|ev],7-6(10) 6-2 6-2,1.49,25.5%,57.4%,85.2%,52.5%,3/4,1.9%,62.9%,66.7%,41.0%,9/14,2:11
R32,64,Gianluca Pozzi[ITA] [yr|ev],d.,179,(Q)Olivier Rochus[BEL] [yr|ev],6-3 3-6 7-6(3) 6-2,1.05,10.0%,46.7%,73.2%,48.4%,8/13,0.8%,63.0%,62.7%,50.0%,2/9,2:47
R32,52,Byron Black[ZIM] [yr|ev],d.,55,Albert Portas[ESP] [yr|ev],6-2 6-0 6-4,1.93,6.1%,57.6%,92.1%,53.6%,2/2,5.1%,58.2%,65.2%,36.4%,6/12,1:16
R32,37,Wayne Ferreira[RSA] [yr|ev],d.,34,Andrei Pavel[ROU] [yr|ev],3-6 7-6(3) 7-5 6-3,1.05,16.8%,58.0%,78.9%,49.1%,8/11,3.7%,63.2%,72.1%,52.0%,7/12,2:21
R32,237,(Q)Vladimir Voltchkov[BLR] [yr|ev],d.,16,Younes El Aynaoui[MAR] [yr|ev],7-6(4) 7-5 7-6(4),1.12,10.7%,44.3%,85.2%,64.7%,8/8,6.9%,63.7%,83.1%,48.6%,0/1,2:22
R32,57,Thomas Johansson[SWE] [yr|ev],d.,72,Magnus Gustafsson[SWE] [yr|ev],6-7(3) 7-6(1) 6-4 5-7 6-3,1.02,9.6%,54.5%,78.4%,48.2%,6/10,4.7%,60.4%,74.5%,47.8%,4/10,3:33
R32,21,(12)Patrick Rafter[AUS] [yr|ev],d.,77,Rainer Schuettler[GER] [yr|ev],6-2 7-6(2) 6-3,1.68,8.9%,66.7%,83.3%,56.7%,6/6,5.7%,49.5%,73.1%,41.5%,7/11,2:02
R32,33,Marc Rosset[SUI] [yr|ev],d.,23,Tommy Haas[GER] [yr|ev],6-4 3-6 6-3 3-6 9-7,0.92,11.0%,64.2%,81.1%,40.3%,7/9,9.2%,58.8%,75.6%,60.3%,4/7,3:22
R32,114,Alexander Popp[GER] [yr|ev],d.,4,(4)Gustavo Kuerten[BRA] [yr|ev],7-6(6) 6-2 6-1,1.70,7.1%,72.6%,83.6%,52.2%,2/2,6.4%,70.2%,60.6%,50.0%,4/9,1:32
R32,14,(8)Tim Henman[GBR] [yr|ev],d.,38,Hicham Arazi[MAR] [yr|ev],6-3 6-3 6-3,1.98,7.5%,63.7%,82.4%,69.0%,1/1,0.0%,58.6%,63.8%,43.9%,5/9,1:47
R32,18,(10)Mark Philippoussis[AUS] [yr|ev],d.,53,Sjeng Schalken[NED] [yr|ev],4-6 6-3 6-7(7) 7-6(4) 20-18,1.32,17.0%,57.1%,88.3%,63.5%,2/4,10.5%,59.3%,81.6%,54.5%,10/13,4:59
R32,84,(Q)David Prinosil[GER] [yr|ev],d.,,Martin Damm Sr[CZE] [yr|ev],7-6(2) 3-6 7-6(0) 6-4,1.33,17.4%,52.1%,95.2%,55.2%,4/5,2.9%,65.9%,74.7%,55.3%,4/5,2:30
R32,1,(2)Andre Agassi[USA] [yr|ev],d.,70,Jerome Golmard[FRA] [yr|ev],6-3 6-3 6-4,1.24,11.1%,60.0%,81.5%,50.0%,2/2,6.4%,66.7%,65.4%,53.8%,5/9,1:46
R64,3,(1)Pete Sampras[USA] [yr|ev],d.,44,Karol Kucera[SVK] [yr|ev],7-6(9) 3-6 6-3 6-4,1.04,8.3%,65.5%,72.6%,52.0%,8/11,10.2%,54.7%,71.4%,55.2%,6/10,2:55
R64,99,Justin Gimelstob[USA] [yr|ev],d.,158,(Q)Michael Llodra[FRA] [yr|ev],7-6(3) 6-3 6-4,1.24,6.5%,60.7%,78.5%,40.5%,5/9,4.4%,62.8%,69.0%,31.0%,6/12,2:04
R64,203,(Q)Neville Godwin[RSA] [yr|ev],d.,67,Alberto Martin[ESP] [yr|ev],7-5 6-4 6-3,1.50,3.3%,56.0%,90.2%,47.5%,7/8,3.6%,55.5%,67.2%,44.9%,5/10,2:08
R64,78,Jonas Bjorkman[SWE] [yr|ev],d.,50,Slava Dosedel[CZE] [yr|ev],6-4 6-3 6-0,1.54,1.3%,71.1%,68.5%,63.6%,8/10,5.1%,65.8%,61.5%,25.9%,6/14,1:40
R64,8,(9)Thomas Enqvist[SWE] [yr|ev],d.,42,Francisco Clavet[ESP] [yr|ev],7-6(2) 7-6(6) 7-5,1.05,15.3%,58.1%,87.5%,46.2%,7/8,9.6%,77.4%,71.9%,57.7%,5/7,2:14
R64,160,(Q)Christian Vinck[GER] [yr|ev],d.,142,(Q)Harel Levy[ISR] [yr|ev],6-4 7-6(2) 7-5,1.28,2.6%,69.0%,71.3%,52.8%,6/9,5.1%,51.7%,70.5%,40.4%,7/12,2:08
R64,76,Paul Goldstein[USA] [yr|ev],d.,60,Jeff Tarango[USA] [yr|ev],3-6 6-2 5-7 6-2 12-10,1.07,6.8%,68.4%,61.5%,58.3%,13/20,2.5%,56.9%,68.7%,43.7%,13/23,4:06
R64,56,Jan Michael Gambill[USA] [yr|ev],d.,30,Fabrice Santoro[FRA] [yr|ev],4-6 6-4 6-2 6-2,1.49,14.1%,66.7%,84.8%,48.5%,1/2,2.5%,63.6%,73.3%,34.9%,11/16,2:22
R64,179,(Q)Olivier Rochus[BEL] [yr|ev],d.,2,(3)Magnus Norman[SWE] [yr|ev],6-4 2-6 6-4 6-7(4) 6-1,0.97,1.2%,71.3%,65.8%,51.1%,9/13,12.0%,56.7%,80.0%,40.0%,9/15,3:14
R64,64,Gianluca Pozzi[ITA] [yr|ev],d.,192,(Q)Alex Obrien[USA] [yr|ev],7-6(6) 6-3 6-4,1.10,17.0%,49.1%,81.8%,61.4%,6/6,6.9%,61.8%,79.4%,51.3%,5/7,2:21
R64,52,Byron Black[ZIM] [yr|ev],d.,32,Dominik Hrbaty[SVK] [yr|ev],6-3 7-5 6-2,1.30,6.1%,60.6%,75.0%,48.7%,4/6,10.1%,53.9%,75.0%,29.3%,7/13,1:34
R64,55,Albert Portas[ESP] [yr|ev],d.,61,Vincent Spadea[USA] [yr|ev],6-4 6-3 6-3,1.34,4.7%,55.8%,77.1%,60.5%,4/4,6.9%,49.5%,74.0%,45.1%,7/11,1:47
R64,37,Wayne Ferreira[RSA] [yr|ev],d.,27,(11)Richard Krajicek[NED] [yr|ev],5-7 6-3 6-3 7-6(3),1.44,10.8%,63.3%,80.3%,59.1%,3/6,7.6%,65.0%,73.5%,36.4%,10/15,2:26
R64,34,Andrei Pavel[ROU] [yr|ev],d.,154,Daniel Nestor[CAN] [yr|ev],7-6(6) 7-5 4-6 6-0,1.42,17.6%,70.4%,82.9%,50.0%,2/4,11.5%,67.2%,70.5%,44.2%,6/11,2:08
R64,16,Younes El Aynaoui[MAR] [yr|ev],d.,259,(WC)Martin Lee[GBR] [yr|ev],6-7(7) 6-2 6-2 6-2,1.55,8.9%,67.9%,76.3%,61.1%,0/1,7.1%,63.7%,69.4%,31.7%,2/9,2:04
R64,237,(Q)Vladimir Voltchkov[BLR] [yr|ev],d.,6,(6)Cedric Pioline[FRA] [yr|ev],6-3 6-3 2-6 3-6 6-4,0.97,8.3%,55.9%,79.0%,43.8%,11/15,14.8%,54.1%,83.6%,41.9%,7/12,2:51
R64,57,Thomas Johansson[SWE] [yr|ev],d.,5,(5)Yevgeny Kafelnikov[RUS] [yr|ev],6-1 7-6(0) 6-4,1.29,17.4%,53.3%,75.5%,51.2%,4/7,2.4%,62.2%,64.7%,35.5%,4/10,1:42
R64,72,Magnus Gustafsson[SWE] [yr|ev],d.,59,Max Mirnyi[BLR] [yr|ev],6-4 6-3 6-1,1.67,5.4%,70.3%,75.0%,63.6%,3/4,5.4%,73.1%,63.2%,24.0%,8/14,1:30
R64,77,Rainer Schuettler[GER] [yr|ev],d.,17,Nicolas Escude[FRA] [yr|ev],6-4 7-6(3) 7-6(5),1.18,4.8%,61.6%,63.6%,60.4%,11/15,4.4%,49.6%,76.1%,35.3%,10/15,2:49
R64,21,(12)Patrick Rafter[AUS] [yr|ev],d.,171,(WC)Todd Woodbridge[AUS] [yr|ev],6-3 6-3 6-4,1.49,8.4%,66.3%,80.0%,46.4%,4/6,1.9%,57.3%,54.2%,52.3%,8/14,1:54
R64,23,Tommy Haas[GER] [yr|ev],d.,39,Andreas Vinciguerra[SWE] [yr|ev],6-3 7-6(3) 6-3,2.29,16.0%,51.9%,85.7%,76.9%,1/2,6.8%,55.9%,66.7%,46.2%,14/17,1:49
R64,33,Marc Rosset[SUI] [yr|ev],d.,137,(WC)Arvind Parmar[GBR] [yr|ev],7-6(4) 7-5 6-3,1.55,15.8%,64.2%,91.8%,52.9%,0/1,4.8%,74.3%,67.9%,59.3%,5/8,1:47
R64,114,Alexander Popp[GER] [yr|ev],d.,24,Michael Chang[USA] [yr|ev],7-6(5) 4-6 6-7(3) 6-3 8-6,1.05,4.2%,60.5%,70.4%,50.7%,10/15,3.7%,60.7%,71.6%,44.0%,9/16,3:48
R64,4,(4)Gustavo Kuerten[BRA] [yr|ev],d.,509,(Q)Justin Bower[RSA] [yr|ev],6-4 6-4 7-5,1.65,12.9%,62.4%,86.8%,62.5%,2/3,11.6%,68.4%,70.8%,46.7%,6/10,1:32
R64,14,(8)Tim Henman[GBR] [yr|ev],d.,58,Arnaud Clement[FRA] [yr|ev],6-4 6-4 6-4,1.24,17.0%,58.5%,81.8%,43.6%,6/8,1.0%,58.8%,68.4%,42.5%,6/11,2:08
R64,38,Hicham Arazi[MAR] [yr|ev],d.,133,(LL)Sebastien Lareau[CAN] [yr|ev],6-3 3-6 6-7(6) 6-4 9-7,0.94,11.2%,59.5%,68.9%,48.2%,12/17,9.0%,59.0%,74.3%,46.6%,5/12,3:21
R64,53,Sjeng Schalken[NED] [yr|ev],d.,89,Christophe Rochus[BEL] [yr|ev],6-4 6-3 6-1,1.47,21.0%,51.9%,78.6%,51.3%,3/5,3.8%,55.7%,52.5%,44.7%,11/18,1:39
R64,18,(10)Mark Philippoussis[AUS] [yr|ev],d.,49,Arnaud Di Pasquale[FRA] [yr|ev],4-6 7-6(0) 6-3 6-0,1.66,22.4%,60.7%,86.2%,57.1%,7/8,2.3%,64.1%,56.0%,61.7%,5/10,2:18
R64,,Martin Damm Sr[CZE] [yr|ev],d.,9,(15)Marat Safin[RUS] [yr|ev],7-5 7-6(4) 6-3,1.29,2.6%,58.3%,80.6%,62.5%,6/6,18.3%,63.3%,79.7%,40.0%,4/6,2:03
R64,84,(Q)David Prinosil[GER] [yr|ev],d.,108,(Q)Stephane Huet[FRA] [yr|ev],6-4 2-6 6-1 6-2,1.14,10.1%,49.5%,79.6%,50.0%,6/9,9.2%,49.4%,72.1%,47.7%,3/9,1:45
R64,70,Jerome Golmard[FRA] [yr|ev],d.,36,Stefan Koubek[AUT] [yr|ev],7-6(4) 4-6 6-1 6-2,1.21,3.3%,58.3%,78.6%,46.0%,9/12,6.3%,60.2%,70.1%,39.2%,10/16,2:34
R64,1,(2)Andre Agassi[USA] [yr|ev],d.,20,Todd Martin[USA] [yr|ev],6-4 2-6 7-6(3) 2-6 10-8,0.85,4.6%,57.9%,64.9%,54.2%,14/21,11.6%,60.5%,73.1%,55.9%,6/11,3:47
R128,3,(1)Pete Sampras[USA] [yr|ev],d.,80,Jiri Vanek[CZE] [yr|ev],6-4 6-4 6-2,1.97,13.7%,65.8%,89.6%,60.0%,2/2,3.2%,62.8%,67.8%,45.7%,2/6,1:23
R128,44,Karol Kucera[SVK] [yr|ev],d.,166,(LL)Wayne Black[ZIM] [yr|ev],6-2 6-2 6-4,1.84,19.1%,52.9%,91.7%,56.3%,2/3,3.4%,49.4%,51.2%,56.8%,6/12,1:28
R128,158,(Q)Michael Llodra[FRA] [yr|ev],d.,29,Karim Alami[MAR] [yr|ev],6-3 6-3 6-1,1.68,5.6%,61.1%,75.0%,60.7%,2/4,3.8%,62.5%,60.0%,30.0%,8/15,1:18
R128,99,Justin Gimelstob[USA] [yr|ev],d.,172,(WC)Barry Cowan[GBR] [yr|ev],6-3 6-4 6-7(5) 6-3,1.32,21.4%,61.8%,79.0%,54.0%,4/6,7.1%,66.7%,71.3%,36.2%,12/17,2:39
R128,67,Alberto Martin[ESP] [yr|ev],d.,176,(LL)Werner Eschauer[AUT] [yr|ev],6-4 6-4 3-6 6-2,1.63,3.3%,81.3%,77.0%,64.7%,5/7,1.6%,73.4%,60.4%,54.5%,8/13,2:08
R128,203,(Q)Neville Godwin[RSA] [yr|ev],d.,31,Fernando Vicente[ESP] [yr|ev],6-7(6) 6-1 3-6 6-2 8-6,1.26,7.5%,52.1%,78.9%,54.3%,2/6,2.1%,65.5%,65.3%,46.0%,2/10,2:54
R128,78,Jonas Bjorkman[SWE] [yr|ev],d.,47,Andrei Medvedev[UKR] [yr|ev],6-4 6-3 6-3,1.36,4.3%,71.0%,72.7%,59.3%,6/7,4.7%,62.4%,62.3%,50.0%,5/10,1:30
R128,50,Slava Dosedel[CZE] [yr|ev],d.,10,(16)Nicolas Lapentti[ECU] [yr|ev],6-3 6-2 0-6 6-1,1.15,1.0%,67.0%,62.7%,54.5%,7/10,8.7%,58.7%,65.6%,37.2%,3/9,2:04
R128,8,(9)Thomas Enqvist[SWE] [yr|ev],d.,92,Markus Hantschk[GER] [yr|ev],6-1 6-4 6-2,2.02,16.7%,56.1%,89.2%,58.6%,0/1,1.1%,59.1%,53.8%,47.2%,7/13,1:20
R128,42,Francisco Clavet[ESP] [yr|ev],d.,88,Hernan Gumy[ARG] [yr|ev],6-3 6-3 6-3,2.17,1.4%,66.2%,83.0%,66.7%,0/1,0.0%,67.8%,57.4%,37.9%,4/9,1:40
R128,142,(Q)Harel Levy[ISR] [yr|ev],d.,82,Jason Stoltenberg[AUS] [yr|ev],6-3 2-6 6-7(3) 6-4 6-4,1.08,2.6%,68.2%,69.9%,60.4%,5/8,8.8%,57.2%,83.5%,38.2%,10/15,2:46
R128,160,(Q)Christian Vinck[GER] [yr|ev],d.,69,Nicolas Massu[CHI] [yr|ev],7-5 4-6 7-6(6) 3-6 6-3,1.11,6.8%,64.6%,74.7%,61.5%,6/10,8.2%,55.3%,78.4%,52.1%,5/9,3:23
R128,76,Paul Goldstein[USA] [yr|ev],d.,103,Julien Boutter[FRA] [yr|ev],7-6(1) 6-3 6-4,1.21,2.9%,68.6%,62.9%,50.0%,11/16,10.3%,38.8%,73.3%,35.2%,11/19,2:11
R128,60,Jeff Tarango[USA] [yr|ev],d.,28,Sebastien Grosjean[FRA] [yr|ev],7-6(5) 3-6 6-4 6-4,0.86,7.9%,74.8%,74.0%,48.6%,12/13,16.0%,58.8%,77.1%,65.3%,3/5,2:22
R128,30,Fabrice Santoro[FRA] [yr|ev],d.,91,Andrea Gaudenzi[ITA] [yr|ev],6-3 6-2 6-2,1.71,3.5%,58.8%,76.0%,57.1%,8/10,0.0%,61.7%,54.0%,32.3%,7/14,1:34
R128,56,Jan Michael Gambill[USA] [yr|ev],d.,7,(7)Lleyton Hewitt[AUS] [yr|ev],6-3 6-2 7-5,1.24,16.0%,50.0%,85.1%,53.2%,5/6,12.3%,42.0%,88.2%,42.6%,6/11,2:03
R128,2,(3)Magnus Norman[SWE] [yr|ev],d.,191,(WC)Mark Woodforde[AUS] [yr|ev],6-4 6-2 2-0 RET,1.41,14.9%,65.7%,75.0%,47.8%,3/4,4.6%,49.4%,53.5%,50.0%,12/17,1:35
R128,179,(Q)Olivier Rochus[BEL] [yr|ev],d.,66,Richard Fromberg[AUS] [yr|ev],4-6 6-3 3-6 7-6(4) 6-4,0.99,1.9%,60.9%,78.6%,54.0%,9/11,14.5%,67.9%,80.6%,45.1%,6/8,3:02
R128,64,Gianluca Pozzi[ITA] [yr|ev],d.,45,Jiri Novak[CZE] [yr|ev],6-3 6-4 3-6 6-1,1.36,8.4%,58.9%,79.4%,63.6%,5/6,1.9%,71.8%,68.9%,48.3%,2/6,1:56
R128,192,(Q)Alex Obrien[USA] [yr|ev],d.,81,Ivan Ljubicic[CRO] [yr|ev],5-7 6-1 7-5 7-6(4),1.26,7.9%,74.1%,75.7%,58.3%,7/8,19.9%,64.5%,73.6%,46.0%,7/10,2:57
R128,32,Dominik Hrbaty[SVK] [yr|ev],d.,40,Mariano Zabaleta[ARG] [yr|ev],6-4 6-2 7-5,1.79,15.4%,59.0%,84.8%,68.8%,2/2,8.0%,56.3%,71.4%,47.4%,1/5,1:16
R128,52,Byron Black[ZIM] [yr|ev],d.,43,Andrew Ilie[AUS] [yr|ev],6-3 5-7 7-6(4) 6-0,1.34,8.1%,72.4%,69.7%,55.9%,5/9,5.4%,59.1%,67.0%,36.1%,12/19,2:27
R128,55,Albert Portas[ESP] [yr|ev],d.,121,Tomas Zib[CZE] [yr|ev],6-3 6-4 6-4,1.76,14.6%,61.0%,90.0%,56.3%,2/2,5.8%,62.1%,64.1%,51.3%,5/8,1:43
R128,61,Vincent Spadea[USA] [yr|ev],d.,22,(14)Greg Rusedski[GBR] [yr|ev],6-3 6-7(5) 6-3 6-7(8) 9-7,1.07,3.7%,49.8%,75.0%,56.0%,16/19,7.5%,63.1%,73.3%,45.6%,11/17,3:56
R128,27,(11)Richard Krajicek[NED] [yr|ev],d.,189,(LL)Michael Kohlmann[GER] [yr|ev],3-6 6-1 6-4 7-6(3),1.59,24.5%,65.7%,85.1%,57.1%,2/5,1.6%,58.5%,76.4%,39.2%,7/12,2:08
R128,37,Wayne Ferreira[RSA] [yr|ev],d.,94,Wayne Arthurs[AUS] [yr|ev],6-7(6) 6-3 7-6(5) 6-1,1.37,7.0%,56.3%,79.2%,62.5%,3/4,16.1%,60.1%,75.6%,40.4%,8/12,2:30
R128,34,Andrei Pavel[ROU] [yr|ev],d.,113,Alberto Berasategui[ESP] [yr|ev],6-0 6-4 6-2,2.04,10.4%,74.6%,80.0%,52.9%,3/4,2.2%,58.1%,51.9%,35.9%,5/12,1:16
R128,154,Daniel Nestor[CAN] [yr|ev],d.,353,(WC)Miles Maclagan[GBR] [yr|ev],4-6 7-6(3) 6-2 6-4,1.16,13.1%,64.6%,75.0%,52.2%,8/10,13.8%,59.4%,78.0%,37.5%,10/14,2:35
R128,259,(WC)Martin Lee[GBR] [yr|ev],d.,68,Juan Antonio Marin[CRC] [yr|ev],6-2 6-4 7-6(3),1.33,6.3%,58.9%,80.4%,38.5%,7/11,0.0%,54.2%,51.6%,50.0%,8/15,1:52
R128,16,Younes El Aynaoui[MAR] [yr|ev],d.,75,Felix Mantilla[ESP] [yr|ev],7-6(5) 6-3 6-4,1.59,24.7%,71.8%,80.3%,58.3%,0/2,2.0%,55.9%,64.9%,51.1%,4/8,1:48
R128,237,(Q)Vladimir Voltchkov[BLR] [yr|ev],d.,54,Juan Ignacio Chela[ARG] [yr|ev],6-7(5) 6-3 3-6 6-3 6-0,1.32,8.6%,64.5%,81.6%,48.1%,5/6,9.7%,56.6%,68.3%,49.2%,9/14,2:37
R128,6,(6)Cedric Pioline[FRA] [yr|ev],d.,111,Christian Ruud[NOR] [yr|ev],7-6(4) 6-1 4-6 6-3,1.51,20.0%,50.5%,94.3%,50.0%,3/5,8.3%,60.6%,65.0%,48.1%,7/12,2:25
R128,5,(5)Yevgeny Kafelnikov[RUS] [yr|ev],d.,35,Roger Federer[SUI] [yr|ev],7-5 7-5 7-6(6),1.06,10.7%,59.8%,75.3%,46.9%,5/8,8.7%,58.3%,64.2%,58.3%,2/7,2:08
R128,57,Thomas Johansson[SWE] [yr|ev],d.,100,Fernando Meligeni[BRA] [yr|ev],6-4 6-7(5) 6-3 6-2,1.45,11.4%,52.6%,85.0%,61.1%,0/0,9.7%,60.4%,71.3%,47.4%,11/15,2:25
R128,72,Magnus Gustafsson[SWE] [yr|ev],d.,297,(Q)Paul Kilderry[AUS] [yr|ev],6-4 6-2 6-4,1.38,10.1%,64.6%,68.8%,65.7%,11/12,4.8%,57.8%,66.7%,40.0%,4/9,1:44
R128,59,Max Mirnyi[BLR] [yr|ev],d.,85,Bohdan Ulihrach[CZE] [yr|ev],6-2 4-0 RET,2.08,0.0%,50.0%,93.8%,56.3%,0/0,4.0%,56.0%,53.6%,40.9%,4/8,0:40
R128,77,Rainer Schuettler[GER] [yr|ev],d.,51,Carlos Moya[ESP] [yr|ev],6-3 6-7(5) 6-3 6-2,1.20,3.0%,65.2%,75.0%,53.2%,7/8,8.0%,56.8%,73.2%,44.4%,11/16,2:22
R128,17,Nicolas Escude[FRA] [yr|ev],d.,144,Guillermo Canas[ARG] [yr|ev],4-6 6-4 6-1 6-2,1.24,7.3%,51.4%,69.6%,50.9%,6/10,2.8%,52.8%,61.4%,39.2%,9/17,2:28
R128,171,(WC)Todd Woodbridge[AUS] [yr|ev],d.,123,Jan Siemerink[NED] [yr|ev],6-4 3-6 7-6(4) 6-2,1.16,0.9%,64.9%,74.3%,55.0%,2/4,8.3%,52.6%,80.0%,42.9%,7/11,2:40
R128,21,(12)Patrick Rafter[AUS] [yr|ev],d.,143,(WC)Jamie Delgado[GBR] [yr|ev],6-3 7-6(7) 6-1,1.47,13.7%,68.4%,80.0%,56.7%,0/1,5.9%,53.9%,63.6%,55.3%,8/12,2:05
R128,23,Tommy Haas[GER] [yr|ev],d.,12,(13)Nicolas Kiefer[GER] [yr|ev],5-7 6-4 6-2 6-3,1.26,15.7%,53.7%,81.5%,42.9%,7/12,8.3%,45.0%,63.0%,47.0%,6/14,2:46
R128,39,Andreas Vinciguerra[SWE] [yr|ev],d.,96,Laurence Tieleman[ITA] [yr|ev],7-6(4) 6-1 6-7(7) 6-2,1.28,10.1%,60.5%,78.2%,47.1%,2/6,7.4%,51.1%,69.6%,42.4%,9/17,2:18
R128,33,Marc Rosset[SUI] [yr|ev],d.,19,Franco Squillari[ARG] [yr|ev],7-5 6-3 7-6(4),1.42,25.2%,65.0%,82.1%,63.9%,3/3,6.2%,61.9%,72.9%,53.5%,6/8,1:53
R128,137,(WC)Arvind Parmar[GBR] [yr|ev],d.,83,Andre Sa[BRA] [yr|ev],6-7(2) 6-3 4-6 6-2 6-3,1.24,8.7%,60.0%,80.0%,53.3%,9/10,3.2%,65.2%,68.0%,50.9%,6/11,2:53
R128,114,Alexander Popp[GER] [yr|ev],d.,98,Ronald Agenor[USA] [yr|ev],0-6 7-5 7-6(10) 6-2,1.00,6.9%,58.0%,77.6%,36.4%,10/16,6.5%,51.2%,68.3%,51.7%,5/11,2:24
