Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,1,(1)Roger Federer[SUI] [yr|ev],d.,46,Mario Ancic[CRO] [yr|ev],6-3 6-4 6-2,2.15,11.3%,63.4%,80.0%,76.9%,2/3,2.7%,62.7%,66.0%,35.7%,2/7,1:36,1
R32,55,Julien Benneteau[FRA] [yr|ev],d.,44,Robin Soderling[SWE] [yr|ev],1-6 7-6(6) 6-0 6-1,1.28,3.1%,65.6%,63.5%,66.7%,8/11,4.6%,74.1%,58.8%,42.9%,7/14,2:23,25
R32,25,(24)Fernando Gonzalez[CHI] [yr|ev],d.,10,(9)Stan Wawrinka[SUI] [yr|ev],5-7 2-6 6-4 6-4 6-4,1.02,3.5%,70.9%,77.0%,46.3%,8/12,5.9%,66.7%,74.5%,52.9%,10/14,3:19,5
R32,88,Robby Ginepri[USA] [yr|ev],d.,94,Florent Serra[FRA] [yr|ev],6-4 6-4 6-4,1.40,3.5%,65.1%,75.0%,66.7%,6/7,2.1%,70.5%,70.1%,39.3%,7/11,1:44,15
R32,30,(28)Ivan Ljubicic[CRO] [yr|ev],d.,4,(4)Nikolay Davydenko[RUS] [yr|ev],4-6 2-6 6-3 6-2 6-4,0.85,10.1%,59.1%,70.5%,50.8%,7/11,7.3%,72.7%,68.8%,66.7%,0/5,3:13,3
R32,59,Gael Monfils[FRA] [yr|ev],d.,97,Jurgen Melzer[AUT] [yr|ev],4-6 7-5 4-6 6-0 6-2,1.17,12.8%,64.2%,73.7%,49.1%,15/18,0.8%,60.3%,60.5%,56.0%,5/12,3:00,6
R32,22,(21)Radek Stepanek[CZE] [yr|ev],d.,14,(12)Tommy Robredo[ESP] [yr|ev],6-3 6-2 6-1,1.80,5.5%,61.6%,86.7%,53.6%,4/4,1.3%,68.8%,56.6%,45.8%,6/12,1:49,8
R32,5,(5)David Ferrer[ESP] [yr|ev],d.,28,(25)Lleyton Hewitt[AUS] [yr|ev],6-2 3-6 3-6 6-3 6-4,1.15,5.9%,61.0%,71.1%,50.9%,5/10,5.4%,55.8%,63.4%,50.8%,9/15,3:35,3
R32,80,Ernests Gulbis[LAT] [yr|ev],d.,69,Nicolas Lapentti[ECU] [yr|ev],6-3 7-5 6-2,1.72,10.4%,53.2%,78.0%,66.7%,0/2,0.0%,59.2%,55.2%,50.0%,9/15,2:07,10
R32,41,Michael Llodra[FRA] [yr|ev],d.,47,Simone Bolelli[ITA] [yr|ev],7-6(2) 6-4 7-6(5),1.27,14.8%,64.3%,83.8%,56.1%,5/6,1.7%,78.0%,69.6%,57.7%,6/8,2:35,21
R32,19,(18)Paul Henri Mathieu[FRA] [yr|ev],d.,75,(Q)Eduardo Schwank[ARG] [yr|ev],6-2 6-3 3-6 7-6(9),1.37,6.2%,61.9%,74.3%,58.1%,1/5,6.1%,61.8%,63.0%,46.0%,7/13,3:02,12
R32,3,(3)Novak Djokovic[SRB] [yr|ev],d.,106,(WC)Wayne Odesnik[USA] [yr|ev],7-5 6-4 6-2,1.48,11.8%,69.4%,71.2%,57.7%,3/6,8.4%,52.1%,59.7%,42.1%,5/12,2:17,1
R32,145,(WC)Jeremy Chardy[FRA] [yr|ev],d.,33,(30)Dmitry Tursunov[RUS] [yr|ev],7-6(1) 6-3 6-4,1.38,8.2%,64.3%,77.8%,57.1%,1/2,10.7%,54.4%,78.6%,36.2%,3/6,2:04,25
R32,20,(19)Nicolas Almagro[ESP] [yr|ev],d.,12,(10)Andy Murray[GBR] [yr|ev],6-3 6-7(3) 6-3 7-5,1.46,16.7%,56.3%,80.3%,61.8%,3/5,7.4%,49.3%,76.1%,43.5%,12/17,2:49,9
R32,23,(22)Fernando Verdasco[ESP] [yr|ev],d.,15,(15)Mikhail Youzhny[RUS] [yr|ev],7-6(5) 5-7 7-5 6-1,1.24,2.3%,84.0%,65.5%,52.4%,3/9,6.1%,53.0%,67.1%,40.3%,3/11,3:24,7
R32,2,(2)Rafael Nadal[ESP] [yr|ev],d.,26,(26)Jarkko Nieminen[FIN] [yr|ev],6-1 6-3 6-1,1.68,3.8%,70.5%,72.7%,47.8%,7/8,0.0%,66.2%,53.1%,20.0%,6/13,1:58,1
R64,1,(1)Roger Federer[SUI] [yr|ev],d.,60,Albert Montanes[ESP] [yr|ev],6-7(5) 6-1 6-0 6-4,1.84,11.8%,69.1%,85.5%,52.9%,6/6,1.5%,61.5%,59.0%,48.1%,12/18,2:25,1
R64,46,Mario Ancic[CRO] [yr|ev],d.,267,(Q)David Marrero[ESP] [yr|ev],4-6 6-0 6-3 6-2,1.54,16.2%,63.8%,77.6%,57.9%,9/10,0.9%,50.0%,61.1%,48.1%,5/11,2:42,7
R64,55,Julien Benneteau[FRA] [yr|ev],d.,108,Alejandro Falla[COL] [yr|ev],1-6 7-6(6) 6-3 6-7(4) 6-0,1.14,3.0%,73.4%,66.1%,51.1%,11/17,3.3%,60.3%,62.6%,48.3%,8/15,3:48,25
R64,44,Robin Soderling[SWE] [yr|ev],d.,141,(Q)Paul Capdeville[CHI] [yr|ev],6-3 6-2 6-4,1.31,13.3%,67.8%,77.0%,44.8%,8/9,3.4%,68.5%,62.3%,42.9%,5/10,1:42,4
R64,10,(9)Stan Wawrinka[SUI] [yr|ev],d.,53,Marin Cilic[CRO] [yr|ev],7-6(3) 7-6(4) 6-1,1.36,2.9%,60.2%,69.4%,63.4%,2/6,5.6%,45.8%,73.5%,39.7%,6/12,2:44,3
R64,25,(24)Fernando Gonzalez[CHI] [yr|ev],d.,151,(LL)Pablo Andujar[ESP] [yr|ev],7-5 6-0 6-7(4) 7-6(3),1.26,10.9%,60.1%,73.5%,58.2%,7/9,4.2%,88.2%,59.8%,52.9%,9/15,2:48,5
R64,88,Robby Ginepri[USA] [yr|ev],d.,27,(27)Igor Andreev[RUS] [yr|ev],4-6 6-2 7-6(5) 6-2,1.26,3.3%,73.0%,70.8%,63.6%,5/7,7.7%,63.1%,69.5%,45.8%,9/14,2:50,15
R64,94,Florent Serra[FRA] [yr|ev],d.,78,Victor Hanescu[ROU] [yr|ev],6-4 6-3 6-7(5) 7-6(5),1.25,2.9%,56.8%,75.9%,55.0%,8/13,7.1%,74.2%,68.7%,30.0%,11/18,3:01,36
R64,4,(4)Nikolay Davydenko[RUS] [yr|ev],d.,73,Marat Safin[RUS] [yr|ev],7-6(4) 6-2 6-2,1.58,10.6%,70.6%,75.0%,60.0%,3/4,5.5%,54.5%,68.3%,36.0%,8/13,2:16,3
R64,30,(28)Ivan Ljubicic[CRO] [yr|ev],d.,162,(Q)Diego Junqueira[ARG] [yr|ev],6-3 6-4 6-2,1.44,16.0%,60.5%,87.8%,50.0%,3/3,2.5%,50.6%,72.5%,48.7%,8/12,1:47,3
R64,97,Jurgen Melzer[AUT] [yr|ev],d.,79,Marcos Daniel[BRA] [yr|ev],4-6 6-3 2-6 6-3 6-4,1.11,6.7%,64.9%,75.9%,53.2%,9/12,3.9%,70.3%,69.7%,52.2%,13/17,3:14,8
R64,59,Gael Monfils[FRA] [yr|ev],d.,102,(LL)Luis Horna[PER] [yr|ev],7-6(5) 6-4 7-5,1.11,4.2%,49.2%,76.3%,49.2%,5/8,0.0%,74.3%,61.9%,48.3%,5/10,2:59,6
R64,14,(12)Tommy Robredo[ESP] [yr|ev],d.,56,Marc Gicquel[FRA] [yr|ev],6-7(7) 6-4 6-4 6-4,1.18,1.4%,74.8%,67.3%,62.2%,4/7,3.0%,52.4%,72.1%,46.2%,18/24,3:45,5
R64,22,(21)Radek Stepanek[CZE] [yr|ev],d.,93,Jiri Vanek[CZE] [yr|ev],6-1 6-0 6-7(7) 6-3,1.51,10.8%,63.7%,80.0%,54.1%,2/2,6.3%,56.3%,70.8%,35.7%,11/19,2:23,8
R64,28,(25)Lleyton Hewitt[AUS] [yr|ev],d.,39,Mardy Fish[USA] [yr|ev],6-4 6-3 6-2,1.39,11.1%,52.8%,65.8%,55.9%,3/7,5.9%,38.2%,61.5%,36.5%,11/20,2:06,1
R64,5,(5)David Ferrer[ESP] [yr|ev],d.,50,Fabrice Santoro[FRA] [yr|ev],6-0 6-1 6-0,3.08,3.7%,90.7%,79.6%,80.0%,2/2,0.0%,55.2%,43.2%,30.0%,4/12,1:24,3
R64,80,Ernests Gulbis[LAT] [yr|ev],d.,8,(7)James Blake[USA] [yr|ev],7-6(2) 3-6 7-5 6-3,1.30,8.9%,62.1%,76.6%,63.8%,5/7,2.8%,61.1%,64.8%,60.7%,7/10,2:36,10
R64,69,Nicolas Lapentti[ECU] [yr|ev],d.,104,Bobby Reynolds[USA] [yr|ev],7-5 6-4 5-7 7-5,1.12,6.8%,65.1%,73.7%,51.0%,6/9,4.0%,60.4%,70.0%,49.2%,6/11,3:41,6
R64,47,Simone Bolelli[ITA] [yr|ev],d.,68,Juan Martin del Potro[ARG] [yr|ev],3-6 7-6(0) 7-5 6-2,1.07,5.2%,68.7%,70.7%,57.1%,12/15,10.3%,56.4%,72.7%,52.9%,3/8,3:10,36
R64,41,Michael Llodra[FRA] [yr|ev],d.,13,(11)Tomas Berdych[CZE] [yr|ev],6-3 4-6 5-7 6-3 6-4,0.77,6.4%,59.9%,76.6%,46.0%,10/13,10.0%,65.0%,84.6%,50.0%,5/10,3:06,21
R64,75,(Q)Eduardo Schwank[ARG] [yr|ev],d.,51,Marcel Granollers[ESP] [yr|ev],6-7(5) 6-2 6-4 6-4,1.43,3.8%,68.5%,75.3%,70.7%,5/5,3.5%,71.8%,63.7%,60.0%,9/13,3:13,48
R64,19,(18)Paul Henri Mathieu[FRA] [yr|ev],d.,86,Oscar Hernandez[ESP] [yr|ev],2-6 1-6 6-4 6-3 6-2,1.07,2.7%,58.5%,67.4%,45.9%,16/22,2.5%,61.1%,60.4%,47.5%,14/20,4:11,12
R64,106,(WC)Wayne Odesnik[USA] [yr|ev],d.,52,Hyung Taik Lee[KOR] [yr|ev],6-2 4-6 6-3 6-2,1.28,9.3%,62.7%,78.4%,50.0%,4/5,3.7%,69.7%,64.5%,45.5%,8/13,2:20,77
R64,3,(3)Novak Djokovic[SRB] [yr|ev],d.,264,(Q)Miguel Angel Lopez Jaen[ESP] [yr|ev],6-1 6-1 6-3,2.14,4.4%,66.2%,80.0%,65.2%,0/0,8.7%,66.7%,56.5%,26.1%,4/10,1:20,1
R64,145,(WC)Jeremy Chardy[FRA] [yr|ev],d.,7,(6)David Nalbandian[ARG] [yr|ev],3-6 4-6 6-2 6-1 6-2,1.06,11.2%,54.7%,70.5%,46.6%,10/14,7.6%,55.0%,66.7%,45.8%,10/18,3:03,25
R64,33,(30)Dmitry Tursunov[RUS] [yr|ev],d.,96,Guillermo Garcia Lopez[ESP] [yr|ev],7-6(4) 6-0 6-0,1.36,10.0%,59.1%,66.2%,51.1%,12/13,1.2%,65.4%,43.4%,50.0%,8/15,2:19,20
R64,20,(19)Nicolas Almagro[ESP] [yr|ev],d.,247,(LL)Sebastian Decoud[ARG] [yr|ev],7-6(2) 6-2 6-1,2.09,25.4%,46.5%,90.9%,68.4%,0/1,3.2%,62.1%,66.1%,38.9%,7/13,1:58,9
R64,12,(10)Andy Murray[GBR] [yr|ev],d.,49,Jose Acasuso[ARG] [yr|ev],6-4 6-0 6-4,1.56,10.7%,66.7%,80.4%,53.6%,6/6,0.0%,53.0%,77.3%,30.8%,3/8,1:38,1
R64,15,(15)Mikhail Youzhny[RUS] [yr|ev],d.,137,(Q)Maximo Gonzalez[ARG] [yr|ev],6-3 6-2 6-2,1.68,3.6%,62.7%,73.1%,71.0%,3/3,0.0%,57.8%,57.7%,47.4%,7/12,1:48,8
R64,23,(22)Fernando Verdasco[ESP] [yr|ev],d.,42,Juan Ignacio Chela[ARG] [yr|ev],7-5 4-6 6-3 7-5,1.10,3.4%,68.9%,63.7%,39.1%,12/20,1.3%,70.9%,49.5%,56.8%,14/24,3:26,7
R64,26,(26)Jarkko Nieminen[FIN] [yr|ev],d.,107,Martin Vassallo Arguello[ARG] [yr|ev],7-5 6-1 3-6 7-6(2),1.12,0.0%,73.4%,69.2%,51.5%,0/3,1.6%,64.8%,62.7%,55.6%,5/10,2:58,13
R64,2,(2)Rafael Nadal[ESP] [yr|ev],d.,148,(Q)Nicolas Devilder[FRA] [yr|ev],6-4 6-0 6-1,1.74,1.4%,68.9%,68.6%,65.2%,7/8,1.4%,75.4%,48.1%,29.4%,2/9,1:54,1
R128,1,(1)Roger Federer[SUI] [yr|ev],d.,40,Sam Querrey[USA] [yr|ev],6-4 6-4 6-3,1.42,6.3%,67.1%,79.2%,53.8%,1/2,6.5%,44.6%,63.4%,54.9%,7/12,1:35,1
R128,60,Albert Montanes[ESP] [yr|ev],d.,85,Kristof Vliegen[BEL] [yr|ev],7-6(5) 7-6(2) 7-6(3),1.33,5.4%,64.3%,84.7%,50.0%,4/7,7.0%,58.8%,71.6%,51.1%,0/3,2:27,22
R128,267,(Q)David Marrero[ESP] [yr|ev],d.,283,(Q)Victor Crivoi[ROU] [yr|ev],6-3 6-3 5-7 6-4,1.29,4.2%,68.6%,67.9%,81.1%,5/7,12.3%,75.4%,66.3%,57.1%,10/15,2:33,143
R128,46,Mario Ancic[CRO] [yr|ev],d.,32,(31)Andreas Seppi[ITA] [yr|ev],6-2 7-6(1) 6-2,1.64,10.8%,67.5%,73.2%,63.0%,6/8,3.9%,69.9%,52.8%,45.2%,7/13,2:17,7
R128,108,Alejandro Falla[COL] [yr|ev],d.,21,(20)Ivo Karlovic[CRO] [yr|ev],3-6 7-6(4) 7-6(6) 5-7 6-4,0.89,5.2%,70.1%,73.8%,59.6%,8/11,21.5%,63.2%,79.6%,61.7%,3/5,3:36,50
R128,55,Julien Benneteau[FRA] [yr|ev],d.,112,Vincent Spadea[USA] [yr|ev],6-4 6-4 3-6 3-6 6-3,1.08,4.0%,56.3%,69.0%,50.9%,4/10,5.4%,60.8%,65.3%,46.2%,9/16,3:11,25
R128,141,(Q)Paul Capdeville[CHI] [yr|ev],d.,81,Mischa Zverev[GER] [yr|ev],6-1 6-4 6-2,1.53,3.7%,74.4%,73.8%,52.4%,9/10,3.1%,65.6%,66.7%,22.7%,2/8,1:20,76
R128,44,Robin Soderling[SWE] [yr|ev],d.,16,(13)Juan Monaco[ARG] [yr|ev],6-2 6-3 6-1,1.78,13.0%,59.4%,80.5%,60.7%,2/2,3.3%,68.9%,54.8%,42.9%,3/9,1:42,4
R128,10,(9)Stan Wawrinka[SUI] [yr|ev],d.,36,Philipp Kohlschreiber[GER] [yr|ev],6-3 6-4 6-3,1.45,8.9%,65.8%,69.2%,63.0%,3/6,0.0%,60.2%,58.5%,42.9%,7/14,1:48,3
R128,53,Marin Cilic[CRO] [yr|ev],d.,58,Robin Haase[NED] [yr|ev],7-6(6) 6-2 7-6(4),1.11,5.1%,54.4%,70.3%,56.5%,14/16,3.9%,58.6%,68.0%,49.1%,5/9,2:47,3
R128,151,(LL)Pablo Andujar[ESP] [yr|ev],d.,74,Filippo Volandri[ITA] [yr|ev],6-7(6) 6-2 6-3 6-3,1.25,0.8%,76.0%,62.2%,51.6%,8/13,0.6%,73.2%,52.7%,41.7%,24/34,3:15,32
R128,25,(24)Fernando Gonzalez[CHI] [yr|ev],d.,113,Pablo Cuevas[URU] [yr|ev],6-3 6-3 6-1,1.74,12.3%,61.7%,82.0%,54.8%,2/2,5.2%,70.1%,53.7%,43.5%,5/10,1:34,5
R128,27,(27)Igor Andreev[RUS] [yr|ev],d.,48,Potito Starace[ITA] [yr|ev],6-1 6-7(3) 6-1 6-4,1.60,13.9%,75.2%,77.6%,56.0%,1/3,3.4%,65.0%,55.3%,56.1%,8/15,2:20,18
R128,88,Robby Ginepri[USA] [yr|ev],d.,83,Donald Young[USA] [yr|ev],6-2 3-6 7-6(4) 6-2,1.38,10.8%,67.6%,74.7%,58.3%,2/4,0.7%,55.5%,59.2%,55.7%,9/14,2:28,15
R128,78,Victor Hanescu[ROU] [yr|ev],d.,61,Dudi Sela[ISR] [yr|ev],4-6 6-2 4-6 6-4 6-3,1.17,4.5%,73.2%,63.5%,59.5%,12/18,1.3%,62.4%,64.3%,42.4%,11/19,3:33,26
R128,94,Florent Serra[FRA] [yr|ev],d.,181,(LL)Santiago Giraldo[COL] [yr|ev],6-4 6-3 6-2,2.20,4.3%,64.3%,77.8%,84.0%,1/2,4.9%,51.2%,57.1%,55.0%,3/8,1:34,36
R128,4,(4)Nikolay Davydenko[RUS] [yr|ev],d.,67,Thomas Johansson[SWE] [yr|ev],6-3 6-3 6-3,1.75,12.3%,72.6%,83.0%,60.0%,1/1,7.4%,55.6%,77.8%,36.1%,5/10,1:46,3
R128,73,Marat Safin[RUS] [yr|ev],d.,228,(Q)Jean Rene Lisnard[MON] [yr|ev],6-7(5) 6-1 6-3 6-2,1.45,13.0%,69.6%,76.3%,51.4%,1/2,1.4%,58.0%,63.9%,41.7%,9/16,2:51,1
R128,162,(Q)Diego Junqueira[ARG] [yr|ev],d.,186,(WC)Adrian Mannarino[FRA] [yr|ev],6-1 6-2 6-2,2.50,3.2%,66.7%,85.7%,66.7%,0/0,3.2%,62.9%,48.7%,47.8%,2/8,1:24,68
R128,30,(28)Ivan Ljubicic[CRO] [yr|ev],d.,117,(WC)Eric Prodon[FRA] [yr|ev],7-5 7-6(6) 7-6(4),1.73,28.7%,64.4%,87.7%,66.7%,0/0,6.1%,60.3%,67.1%,63.5%,6/7,2:20,3
R128,79,Marcos Daniel[BRA] [yr|ev],d.,24,(23)Juan Carlos Ferrero[ESP] [yr|ev],6-7(5) 2-2 RET,1.08,10.9%,56.3%,69.4%,50.0%,4/6,3.1%,73.4%,59.6%,52.9%,0/2,1:33,56
R128,97,Jurgen Melzer[AUT] [yr|ev],d.,114,Peter Luczak[AUS] [yr|ev],6-3 6-2 6-4,1.55,14.5%,57.8%,77.1%,62.9%,1/2,1.0%,53.1%,56.9%,53.3%,6/11,1:53,8
R128,59,Gael Monfils[FRA] [yr|ev],d.,95,Arnaud Clement[FRA] [yr|ev],7-5 6-3 6-1,1.49,16.0%,54.7%,78.0%,44.1%,0/4,1.1%,53.4%,55.3%,31.7%,6/15,1:50,6
R128,102,(LL)Luis Horna[PER] [yr|ev],d.,226,(Q)Scoville Jenkins[USA] [yr|ev],6-4 5-7 6-3 6-0,1.43,2.1%,75.3%,75.3%,45.8%,2/5,7.0%,59.7%,62.3%,42.3%,15/23,2:46,33
R128,14,(12)Tommy Robredo[ESP] [yr|ev],d.,604,Guillermo Coria[ARG] [yr|ev],5-7 6-4 6-1 6-4,1.17,3.9%,71.9%,64.1%,36.1%,5/11,0.0%,65.8%,57.1%,32.5%,11/21,2:45,5
R128,56,Marc Gicquel[FRA] [yr|ev],d.,99,Viktor Troicki[SRB] [yr|ev],6-4 6-3 4-6 7-5,1.06,1.5%,58.0%,67.1%,52.7%,14/19,5.9%,52.1%,62.9%,54.4%,4/12,3:06,37
R128,93,Jiri Vanek[CZE] [yr|ev],d.,187,(Q)Jesse Huta Galung[NED] [yr|ev],6-3 7-5 6-2,1.18,7.8%,74.8%,67.5%,57.7%,3/4,10.0%,53.3%,64.6%,52.4%,10/15,2:05,74
R128,22,(21)Radek Stepanek[CZE] [yr|ev],d.,29,Gilles Simon[FRA] [yr|ev],6-2 6-4 6-1,1.44,2.4%,57.1%,83.3%,38.9%,6/7,0.0%,47.5%,44.7%,52.4%,3/10,1:57,8
R128,28,(25)Lleyton Hewitt[AUS] [yr|ev],d.,43,Nicolas Mahut[FRA] [yr|ev],6-4 6-2 6-4,1.49,8.4%,61.4%,78.4%,59.4%,2/3,6.8%,68.2%,60.0%,50.0%,5/10,2:01,1
R128,39,Mardy Fish[USA] [yr|ev],d.,54,Agustin Calleri[ARG] [yr|ev],6-7(6) 6-4 6-2 6-4,1.20,9.6%,51.9%,77.1%,52.3%,4/6,7.9%,59.0%,69.5%,42.1%,9/15,2:51,7
R128,50,Fabrice Santoro[FRA] [yr|ev],d.,92,(LL)Evgeny Korolev[KAZ] [yr|ev],7-6(3) 6-1 6-4,1.39,10.4%,50.0%,83.3%,50.0%,6/8,2.2%,57.0%,58.5%,47.5%,5/11,2:04,17
R128,5,(5)David Ferrer[ESP] [yr|ev],d.,45,Steve Darcis[BEL] [yr|ev],6-3 6-4 6-3,1.28,2.1%,70.5%,67.2%,60.7%,6/7,2.8%,56.6%,66.7%,41.3%,5/10,2:14,3
R128,8,(7)James Blake[USA] [yr|ev],d.,90,Rainer Schuettler[GER] [yr|ev],6-4 6-1 7-6(3),1.40,10.4%,61.5%,72.9%,59.5%,3/5,5.9%,58.8%,58.3%,50.0%,8/13,1:52,4
R128,80,Ernests Gulbis[LAT] [yr|ev],d.,193,(Q)Simon Greul[GER] [yr|ev],6-4 6-0 6-4,1.89,12.9%,62.9%,79.5%,65.4%,1/2,5.1%,52.6%,56.1%,45.9%,6/12,1:36,10
R128,104,Bobby Reynolds[USA] [yr|ev],d.,109,Thierry Ascione[FRA] [yr|ev],7-6(2) 4-6 6-3 6-2,1.13,15.3%,61.8%,76.5%,48.0%,2/4,3.4%,61.3%,72.6%,43.5%,2/6,2:52,63
R128,69,Nicolas Lapentti[ECU] [yr|ev],d.,34,(32)Janko Tipsarevic[SRB] [yr|ev],6-4 4-6 6-1 7-6(7),1.18,4.4%,63.7%,68.6%,63.3%,7/10,9.1%,60.6%,70.0%,46.2%,8/13,3:41,6
R128,47,Simone Bolelli[ITA] [yr|ev],d.,18,(17)Marcos Baghdatis[CYP] [yr|ev],6-2 6-4 6-2,1.75,2.8%,64.8%,73.9%,68.0%,1/2,4.2%,49.2%,62.7%,39.3%,10/16,2:10,36
R128,68,Juan Martin del Potro[ARG] [yr|ev],d.,225,(LL)Josselin Ouanna[FRA] [yr|ev],6-3 6-2 6-3,1.66,9.8%,56.1%,89.1%,50.0%,5/5,5.8%,45.3%,74.4%,36.2%,4/9,2:01,3
R128,41,Michael Llodra[FRA] [yr|ev],d.,128,(WC)Olivier Patience[FRA] [yr|ev],3-6 7-6(1) 6-3 7-5,1.32,17.2%,67.2%,79.3%,60.0%,4/5,4.0%,69.8%,69.2%,53.3%,4/7,2:37,21
R128,13,(11)Tomas Berdych[CZE] [yr|ev],d.,166,(WC)Robert Smeets[AUS] [yr|ev],6-1 6-0 6-0,3.69,16.3%,61.2%,93.3%,63.2%,0/0,0.0%,46.4%,34.6%,30.0%,3/11,1:07,4
R128,75,(Q)Eduardo Schwank[ARG] [yr|ev],d.,17,(16)Carlos Moya[ESP] [yr|ev],7-6(4) 6-2 6-7(1) 4-6 6-3,1.28,3.2%,58.7%,70.3%,79.7%,7/8,6.1%,59.8%,72.4%,59.1%,4/7,3:58,48
R128,51,Marcel Granollers[ESP] [yr|ev],d.,71,Michael Berrer[GER] [yr|ev],6-3 3-6 6-2 6-3,1.09,4.2%,64.7%,68.8%,54.8%,9/12,5.1%,77.8%,61.0%,59.1%,4/10,2:34,19
R128,86,Oscar Hernandez[ESP] [yr|ev],d.,65,Ivo Minar[CZE] [yr|ev],4-6 7-6(5) 6-3 7-5,1.02,2.7%,65.3%,63.3%,59.6%,1/5,4.7%,65.1%,70.2%,44.4%,2/7,3:38,48
