Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Gael Monfils,FRA,6,1391,80.4%,31.8%,68,9.6%,42,5.9%,57.0%,75.9%,46.7%,63.4%,56,60.7%,42.0%,73,47.9%,52.8%,1.15,16:12
20,Ivo Karlovic,CRO,1,337,92.9%,11.1%,35,21.5%,5,3.1%,63.2%,79.6%,61.7%,73.0%,5,60.0%,30.5%,11,27.3%,51.0%,1.13,3:36
,Robby Ginepri,USA,4,868,83.3%,23.9%,21,5.0%,5,1.2%,67.2%,68.3%,59.9%,65.6%,32,65.6%,38.7%,45,35.6%,51.6%,1.12,8:55
LL,Luis Horna,PER,2,459,77.1%,30.6%,2,1.0%,6,2.9%,74.8%,68.2%,47.2%,62.9%,15,46.7%,41.8%,31,35.5%,51.4%,1.12,5:45
18,Paul Henri Mathieu,FRA,4,901,76.8%,26.9%,25,5.6%,14,3.1%,59.7%,73.0%,48.9%,63.3%,42,61.9%,41.2%,52,34.6%,52.2%,1.12,11:22
6,David Nalbandian,ARG,2,461,69.7%,35.3%,11,5.1%,5,2.3%,56.0%,68.6%,47.4%,59.3%,23,56.5%,45.3%,32,37.5%,51.8%,1.11,4:56
30,Dmitry Tursunov,RUS,3,573,88.1%,30.2%,35,11.5%,7,2.3%,56.6%,72.7%,50.0%,62.8%,25,80.0%,40.9%,27,48.1%,52.5%,1.10,6:14
27,Igor Andreev,RUS,2,470,81.6%,25.0%,24,10.4%,3,1.3%,68.4%,73.4%,49.3%,65.8%,17,58.8%,37.7%,22,40.9%,51.5%,1.10,5:10
WC,Jeremy Chardy,FRA,4,954,87.1%,25.0%,45,9.1%,28,5.6%,60.0%,75.2%,48.2%,64.4%,37,75.7%,39.2%,44,38.6%,52.3%,1.10,9:42
,John Isner,USA,1,319,87.5%,12.5%,15,9.9%,7,4.6%,67.5%,80.4%,44.9%,68.9%,13,76.9%,33.9%,20,15.0%,50.5%,1.09,3:27
,Feliciano Lopez,ESP,1,321,88.0%,12.0%,13,8.7%,5,3.3%,64.7%,71.1%,58.5%,66.7%,10,70.0%,36.3%,13,23.1%,50.5%,1.09,3:34
Q,Eduardo Schwank,ARG,3,835,89.2%,17.2%,18,4.3%,11,2.6%,62.7%,69.7%,66.5%,68.5%,26,73.1%,34.1%,25,44.0%,51.3%,1.08,10:13
,Jurgen Melzer,AUT,3,742,81.7%,20.3%,22,6.4%,8,2.3%,61.5%,70.6%,56.8%,65.3%,26,57.7%,37.6%,46,26.1%,50.4%,1.08,8:07
10,Andy Murray,GBR,3,674,76.9%,32.7%,22,6.6%,9,2.7%,58.6%,74.4%,45.7%,62.5%,38,68.4%,40.5%,30,60.0%,51.3%,1.08,7:11
,Julien Benneteau,FRA,4,1032,73.4%,30.0%,18,3.5%,16,3.1%,65.2%,63.0%,57.1%,60.9%,54,61.1%,41.3%,55,43.6%,51.0%,1.06,11:48
LL,Pablo Andujar,ESP,2,590,72.5%,30.0%,7,2.6%,2,0.7%,82.4%,60.9%,52.1%,59.3%,28,60.7%,42.6%,43,27.9%,50.3%,1.05,6:03
28,Ivan Ljubicic,CRO,4,882,87.8%,17.8%,67,15.0%,8,1.8%,60.7%,77.6%,52.8%,67.9%,24,62.5%,33.9%,28,46.4%,51.1%,1.05,10:11
Q,Paul Capdeville,CHI,2,325,76.9%,26.9%,6,3.5%,3,1.8%,71.3%,68.0%,46.9%,62.0%,20,70.0%,39.6%,17,41.2%,51.4%,1.04,3:02
22,Fernando Verdasco,ESP,4,1029,64.6%,36.8%,10,1.9%,27,5.3%,73.3%,62.5%,43.8%,57.5%,58,51.7%,44.4%,54,51.9%,50.9%,1.04,12:24
12,Tommy Robredo,ESP,3,706,71.2%,30.2%,8,2.3%,0,0.0%,72.4%,63.9%,48.5%,59.7%,30,50.0%,41.0%,49,32.7%,50.3%,1.02,8:19
7,James Blake,USA,2,466,86.1%,20.0%,14,5.8%,2,0.8%,61.3%,68.0%,60.2%,65.0%,15,66.7%,35.8%,20,35.0%,50.9%,1.02,4:28
,Marat Safin,RUS,2,453,81.3%,25.0%,21,9.3%,6,2.7%,62.2%,72.9%,42.4%,61.3%,15,60.0%,39.5%,20,40.0%,50.3%,1.02,5:07
,Jose Acasuso,ARG,2,350,74.1%,22.2%,4,2.5%,11,6.9%,53.1%,75.3%,45.3%,61.3%,11,36.4%,39.5%,16,37.5%,49.4%,1.02,3:56
,Hyung Taik Lee,KOR,2,422,80.6%,18.2%,8,4.0%,5,2.5%,66.5%,69.9%,47.8%,62.5%,19,68.4%,37.8%,18,33.3%,49.5%,1.01,4:29
,Frank Dancevic,CAN,1,310,78.3%,22.7%,18,11.5%,1,0.6%,60.9%,71.6%,49.2%,62.8%,11,54.5%,37.7%,8,62.5%,50.3%,1.01,3:21
,Bobby Reynolds,USA,2,545,83.7%,16.7%,26,9.3%,11,3.9%,61.1%,73.1%,48.6%,63.6%,15,53.3%,36.2%,15,46.7%,50.3%,0.99,6:33
,Victor Hanescu,ROU,2,608,71.1%,28.9%,18,5.8%,3,1.0%,73.7%,66.1%,45.1%,60.6%,36,63.9%,38.9%,32,40.6%,50.0%,0.99,6:34
29,Guillermo Canas,ARG,1,278,88.9%,11.1%,10,7.6%,3,2.3%,49.2%,75.4%,52.2%,63.6%,9,77.8%,35.6%,11,18.2%,48.9%,0.98,3:47
,Olivier Rochus,BEL,1,307,78.3%,8.3%,4,2.8%,3,2.1%,70.8%,64.7%,59.5%,63.2%,12,58.3%,36.2%,12,16.7%,48.9%,0.98,3:52
,Ivo Minar,CZE,1,279,76.2%,18.2%,6,4.7%,2,1.6%,65.1%,70.2%,44.4%,61.2%,7,28.6%,38.0%,5,80.0%,48.7%,0.98,3:38
,Nicolas Lapentti,ECU,3,737,78.9%,21.1%,16,4.2%,7,1.8%,63.1%,67.4%,55.0%,62.8%,34,64.7%,36.3%,26,46.2%,49.9%,0.98,9:29
,Oscar Hernandez,ESP,2,583,76.7%,26.2%,8,2.6%,6,2.0%,63.2%,61.9%,53.1%,58.6%,25,60.0%,40.2%,29,37.9%,49.9%,0.97,7:49
,Marcos Daniel,BRA,2,417,80.6%,16.1%,13,5.9%,2,0.9%,66.2%,69.7%,51.4%,63.5%,23,73.9%,35.4%,14,35.7%,50.1%,0.97,4:47
,Michael Llodra,FRA,4,978,89.6%,13.8%,50,10.1%,20,4.0%,62.9%,76.6%,52.2%,67.5%,34,76.5%,31.1%,29,37.9%,49.6%,0.96,10:27
WC,Wayne Odesnik,USA,3,709,80.4%,20.0%,26,6.8%,5,1.3%,61.4%,68.9%,49.3%,61.4%,28,64.3%,37.1%,28,35.7%,50.2%,0.96,8:24
,Viktor Troicki,SRB,1,250,61.9%,25.0%,7,5.9%,2,1.7%,52.1%,62.9%,54.4%,58.8%,12,33.3%,38.9%,19,26.3%,48.4%,0.95,3:06
,Mardy Fish,USA,2,448,67.6%,30.3%,19,8.0%,7,3.0%,46.0%,71.6%,44.5%,57.0%,26,57.7%,40.8%,22,45.5%,49.3%,0.95,4:57
,Marc Gicquel,FRA,2,561,73.2%,26.2%,7,2.4%,8,2.7%,54.9%,69.8%,48.9%,60.3%,43,74.4%,37.2%,19,57.9%,49.4%,0.94,6:51
LL,Marc Lopez,ESP,1,235,66.7%,22.2%,1,1.0%,0,0.0%,61.5%,65.6%,45.0%,57.7%,13,53.8%,39.7%,18,22.2%,47.7%,0.94,2:47
Q,Nicolas Devilder,FRA,2,317,68.0%,24.0%,4,2.7%,7,4.8%,68.5%,64.0%,47.8%,58.9%,11,27.3%,38.6%,20,30.0%,47.9%,0.94,3:39
23,Juan Carlos Ferrero,ESP,1,128,75.0%,25.0%,2,3.1%,2,3.1%,73.4%,59.6%,52.9%,57.8%,2,0.0%,39.1%,6,33.3%,48.4%,0.93,1:33
,Guillermo Garcia Lopez,ESP,2,378,63.0%,25.9%,4,2.2%,5,2.7%,64.7%,55.5%,56.9%,56.0%,24,58.3%,40.7%,22,31.8%,48.1%,0.93,4:31
26,Jarkko Nieminen,FIN,3,639,71.4%,24.0%,8,2.4%,5,1.5%,72.0%,63.3%,43.5%,57.8%,34,58.8%,39.4%,31,38.7%,48.8%,0.93,7:43
,Juan Ignacio Chela,ARG,2,618,71.1%,23.9%,6,1.9%,6,1.9%,74.3%,60.8%,54.9%,59.2%,44,70.5%,37.5%,33,33.3%,48.7%,0.92,6:53
,Vincent Spadea,USA,1,292,70.8%,26.1%,9,5.4%,4,2.4%,60.8%,65.3%,46.2%,57.8%,16,56.3%,38.9%,10,60.0%,49.7%,0.92,3:11
Q,Roko Karanusic,CRO,1,323,58.3%,33.3%,6,3.9%,3,1.9%,52.3%,60.5%,44.6%,52.9%,22,54.5%,43.5%,25,32.0%,48.0%,0.92,3:35
,Michael Berrer,GER,1,218,64.7%,16.7%,5,5.1%,2,2.0%,77.8%,61.0%,59.1%,60.6%,10,40.0%,36.1%,12,25.0%,47.2%,0.92,2:34
,Marin Cilic,CRO,2,474,74.2%,25.0%,13,5.3%,11,4.5%,50.6%,71.5%,48.3%,60.1%,28,71.4%,36.8%,15,53.3%,48.7%,0.92,5:31
,Martin Vassallo Arguello,ARG,2,573,82.2%,13.3%,9,3.0%,8,2.7%,70.6%,63.5%,59.1%,62.2%,23,65.2%,34.3%,13,46.2%,48.9%,0.91,6:32
Q,David Marrero,ESP,2,445,77.8%,16.2%,6,2.7%,3,1.3%,59.7%,65.2%,61.5%,63.7%,18,55.6%,32.9%,25,24.0%,48.5%,0.91,5:15
Q,Maximo Gonzalez,ARG,2,496,63.9%,27.0%,2,0.8%,5,1.9%,62.0%,60.6%,46.9%,55.4%,37,64.9%,40.3%,25,40.0%,48.2%,0.90,5:23
,Alejandro Falla,COL,2,657,79.6%,15.4%,14,4.3%,3,0.9%,65.5%,69.0%,53.6%,63.7%,26,61.5%,32.5%,22,36.4%,47.9%,0.90,7:24
,Robin Haase,NED,1,264,75.0%,12.5%,5,3.9%,5,3.9%,58.6%,68.0%,49.1%,60.2%,9,55.6%,36.0%,16,12.5%,47.7%,0.90,2:47
,Thierry Ascione,FRA,1,250,78.9%,10.0%,4,3.4%,3,2.5%,61.3%,72.6%,43.5%,61.3%,6,33.3%,34.4%,4,50.0%,47.2%,0.89,2:52
,Jiri Vanek,CZE,2,423,72.7%,16.7%,16,6.9%,5,2.2%,64.5%,69.1%,42.7%,59.7%,23,60.9%,34.9%,17,29.4%,48.5%,0.87,4:28
,Marcel Granollers,ESP,2,490,81.6%,16.2%,10,3.8%,5,1.9%,68.6%,65.9%,57.3%,63.2%,25,72.0%,31.9%,15,40.0%,48.6%,0.87,5:47
,Denis Gremelmayr,GER,1,212,63.2%,20.0%,3,3.0%,5,5.0%,46.0%,65.2%,53.7%,59.0%,12,41.7%,35.7%,7,57.1%,46.7%,0.87,2:29
,Santiago Ventura,ESP,1,328,65.2%,20.0%,10,6.1%,6,3.7%,50.0%,69.5%,42.7%,56.1%,14,42.9%,37.8%,14,35.7%,47.0%,0.86,3:40
,Dudi Sela,ISR,1,314,65.2%,25.0%,2,1.3%,5,3.2%,62.4%,64.3%,42.4%,56.1%,19,57.9%,37.6%,18,33.3%,46.8%,0.86,3:33
,Sergio Roitman,ARG,1,187,60.0%,20.0%,1,1.2%,1,1.2%,63.1%,60.4%,54.8%,58.3%,9,33.3%,35.9%,9,33.3%,46.0%,0.86,2:12
Q,Jesse Huta Galung,NED,1,193,64.3%,6.7%,9,10.0%,1,1.1%,53.3%,64.6%,52.4%,58.9%,15,66.7%,35.0%,4,25.0%,46.1%,0.85,2:05
32,Janko Tipsarevic,SRB,1,267,73.7%,15.0%,12,9.1%,3,2.3%,60.6%,70.0%,46.2%,60.6%,13,61.5%,33.3%,10,30.0%,46.8%,0.85,3:41
,Guillermo Coria,ARG,1,245,50.0%,31.6%,0,0.0%,14,12.0%,65.8%,57.1%,32.5%,48.7%,21,52.4%,43.8%,11,54.5%,46.1%,0.85,2:45
,Albert Montanes,ESP,2,471,74.3%,8.3%,8,3.2%,10,4.0%,62.8%,71.0%,48.9%,62.8%,25,64.0%,30.8%,9,33.3%,47.6%,0.83,4:52
,Agustin Calleri,ARG,1,274,70.0%,10.0%,11,7.9%,7,5.0%,59.0%,69.5%,42.1%,58.3%,15,60.0%,34.8%,6,33.3%,46.7%,0.83,2:51
WC,Jonathan Eysseric,FRA,1,245,45.0%,36.8%,1,0.8%,7,5.3%,50.0%,62.1%,37.9%,50.0%,17,35.3%,40.7%,15,46.7%,45.7%,0.81,2:44
,Fabrice Santoro,FRA,2,310,56.5%,24.0%,10,6.1%,3,1.8%,52.1%,65.9%,42.3%,54.6%,20,50.0%,36.7%,13,46.2%,46.1%,0.81,3:28
LL,Sebastian Decoud,ARG,2,473,78.9%,16.7%,17,6.6%,5,1.9%,70.2%,68.0%,44.2%,60.9%,25,68.0%,31.6%,13,46.2%,47.6%,0.81,5:50
,Filippo Volandri,ITA,1,308,47.4%,26.3%,1,0.6%,9,5.0%,73.2%,52.7%,41.7%,49.7%,34,70.6%,40.3%,13,38.5%,45.8%,0.80,3:15
Q,Miguel Angel Lopez Jaen,ESP,2,447,66.7%,14.3%,15,6.7%,5,2.2%,65.5%,64.4%,44.2%,57.4%,18,38.9%,33.5%,11,45.5%,45.4%,0.79,4:41
Q,Victor Crivoi,ROU,1,232,75.0%,10.0%,14,12.3%,3,2.6%,75.4%,66.3%,57.1%,64.0%,15,66.7%,28.0%,7,28.6%,45.7%,0.78,2:33
,Steve Darcis,BEL,1,201,64.3%,7.1%,3,2.8%,1,0.9%,56.6%,66.7%,41.3%,55.7%,10,50.0%,34.7%,7,14.3%,45.8%,0.78,2:14
16,Carlos Moya,ESP,1,319,88.0%,3.8%,10,6.1%,2,1.2%,59.8%,72.4%,59.1%,67.1%,7,57.1%,25.8%,8,12.5%,47.0%,0.78,3:58
WC,Olivier Patience,FRA,1,271,86.4%,5.0%,6,4.0%,6,4.0%,69.8%,69.2%,53.3%,64.4%,7,57.1%,27.0%,5,20.0%,47.6%,0.76,2:37
,Kristof Vliegen,BEL,1,226,83.3%,16.7%,8,7.0%,2,1.8%,58.8%,71.6%,51.1%,63.2%,3,0.0%,27.7%,7,42.9%,45.6%,0.75,2:27
,Jonas Bjorkman,SWE,1,195,66.7%,7.1%,3,2.9%,2,1.9%,73.1%,67.1%,25.0%,55.8%,13,61.5%,33.0%,6,16.7%,45.1%,0.75,2:09
Q,Daniel Brands,GER,1,181,66.7%,6.7%,5,5.6%,8,8.9%,52.2%,66.0%,51.2%,58.9%,10,50.0%,29.7%,6,16.7%,44.2%,0.72,1:51
LL,Evgeny Korolev,KAZ,1,189,60.0%,14.3%,2,2.2%,6,6.5%,57.0%,58.5%,47.5%,53.8%,11,45.5%,33.3%,8,25.0%,43.4%,0.72,2:04
,Rainer Schuettler,GER,1,198,64.3%,13.3%,6,5.9%,5,4.9%,58.8%,58.3%,50.0%,54.9%,13,61.5%,32.3%,5,40.0%,43.9%,0.72,1:52
,Donald Young,USA,1,248,73.7%,11.1%,1,0.7%,7,5.1%,55.5%,59.2%,55.7%,57.7%,14,64.3%,30.6%,4,50.0%,45.6%,0.72,2:28
,Gilles Simon,FRA,1,164,46.2%,8.3%,0,0.0%,2,2.5%,47.5%,44.7%,52.4%,48.8%,10,30.0%,35.7%,7,14.3%,42.1%,0.70,1:57
,Sam Querrey,USA,1,171,66.7%,7.1%,6,6.5%,4,4.3%,44.6%,63.4%,54.9%,58.7%,12,58.3%,29.1%,2,50.0%,45.0%,0.70,1:35
Q,Scoville Jenkins,USA,1,226,57.9%,16.7%,9,7.0%,7,5.4%,59.7%,62.3%,42.3%,54.3%,23,65.2%,32.0%,5,60.0%,44.7%,0.70,2:46
Q,Jean Rene Lisnard,MON,1,258,61.1%,5.6%,2,1.4%,7,4.9%,58.0%,63.9%,41.7%,54.5%,16,56.3%,31.3%,2,50.0%,44.2%,0.69,2:51
Q,Thomaz Bellucci,BRA,1,181,50.0%,14.3%,3,3.3%,5,5.5%,53.8%,51.0%,52.4%,51.6%,13,46.2%,33.3%,4,50.0%,42.5%,0.69,2:34
,Carlos Berlocq,ARG,1,169,38.5%,16.7%,0,0.0%,1,1.2%,84.5%,49.3%,23.1%,45.2%,18,55.6%,37.6%,5,40.0%,41.4%,0.69,1:53
,Philipp Kohlschreiber,GER,1,167,50.0%,21.4%,0,0.0%,3,3.4%,60.2%,58.5%,42.9%,52.3%,14,50.0%,32.9%,6,50.0%,43.1%,0.69,1:48
,Boris Pashanski,SRB,1,183,66.7%,0.0%,4,4.4%,5,5.5%,50.5%,67.4%,48.9%,58.2%,8,37.5%,28.3%,7,0.0%,43.2%,0.68,1:54
,Arnaud Clement,FRA,1,163,35.7%,28.6%,1,1.1%,1,1.1%,53.4%,55.3%,31.7%,44.3%,15,40.0%,37.3%,4,100.0%,41.1%,0.67,1:50
,Dominik Hrbaty,SVK,1,183,57.1%,14.3%,1,0.9%,5,4.7%,54.7%,62.1%,39.6%,51.9%,10,40.0%,32.5%,3,66.7%,43.7%,0.67,2:18
,Nicolas Mahut,FRA,1,171,64.3%,7.1%,6,6.8%,3,3.4%,68.2%,60.0%,50.0%,56.8%,10,50.0%,28.9%,3,33.3%,43.3%,0.67,2:01
,Peter Luczak,AUS,1,179,61.5%,7.1%,1,1.0%,4,4.2%,53.1%,56.9%,53.3%,55.2%,11,54.5%,28.9%,2,50.0%,43.0%,0.65,1:53
,Mischa Zverev,GER,1,146,50.0%,7.7%,2,3.1%,2,3.1%,65.6%,66.7%,22.7%,51.6%,8,25.0%,31.7%,10,10.0%,40.4%,0.65,1:20
,Chris Guccione,AUS,1,174,61.5%,7.1%,12,12.4%,2,2.1%,60.8%,64.4%,44.7%,56.7%,12,58.3%,27.3%,2,50.0%,43.7%,0.63,1:45
,Potito Starace,ITA,1,218,58.8%,10.5%,4,3.4%,1,0.9%,65.0%,55.3%,56.1%,55.6%,15,53.3%,27.7%,3,66.7%,42.7%,0.62,2:20
31,Andreas Seppi,ITA,1,186,57.1%,14.3%,4,3.9%,4,3.9%,69.9%,52.8%,45.2%,50.5%,13,53.8%,30.1%,8,25.0%,41.4%,0.61,2:17
LL,Josselin Ouanna,FRA,1,168,61.5%,0.0%,5,5.8%,2,2.3%,45.3%,74.4%,36.2%,53.5%,9,44.4%,28.0%,5,0.0%,41.1%,0.60,2:01
,Pablo Cuevas,URU,1,158,58.3%,0.0%,4,5.2%,3,3.9%,70.1%,53.7%,43.5%,50.6%,10,50.0%,28.4%,2,0.0%,39.2%,0.58,1:34
WC,Eric Prodon,FRA,1,232,94.4%,0.0%,8,6.1%,1,0.8%,60.3%,67.1%,63.5%,65.6%,7,85.7%,19.8%,0,-,45.7%,0.58,2:20
17,Marcos Baghdatis,CYP,1,191,53.8%,7.7%,5,4.2%,8,6.7%,49.2%,62.7%,39.3%,50.8%,16,62.5%,28.2%,2,50.0%,42.4%,0.57,2:10
,Thomas Johansson,SWE,1,154,64.3%,0.0%,6,7.4%,0,0.0%,55.6%,77.8%,36.1%,59.3%,10,50.0%,23.3%,1,0.0%,42.2%,0.57,1:46
WC,Gustavo Kuerten,BRA,1,165,61.5%,7.1%,9,10.1%,2,2.2%,52.8%,68.1%,42.9%,56.2%,11,54.5%,25.0%,3,33.3%,41.8%,0.57,1:49
13,Juan Monaco,ARG,1,159,50.0%,0.0%,3,3.3%,0,0.0%,68.9%,54.8%,42.9%,51.1%,9,33.3%,27.5%,2,0.0%,40.9%,0.56,1:42
Q,Frederico Gil,POR,1,177,64.3%,13.3%,2,2.0%,3,3.0%,64.6%,67.2%,34.3%,55.6%,13,61.5%,24.4%,4,50.0%,41.8%,0.55,1:47
Q,Simon Greul,GER,1,148,53.8%,7.7%,4,5.1%,0,0.0%,52.6%,56.1%,45.9%,51.3%,12,50.0%,25.7%,2,50.0%,39.2%,0.53,1:36
,Benjamin Becker,GER,1,182,64.3%,7.1%,7,7.1%,1,1.0%,45.9%,68.9%,43.4%,55.1%,16,68.8%,23.8%,6,16.7%,40.7%,0.53,2:14
LL,Santiago Giraldo,COL,1,152,61.5%,7.1%,4,4.9%,0,0.0%,51.2%,57.1%,55.0%,56.1%,8,37.5%,20.0%,2,50.0%,39.5%,0.46,1:34
WC,Adrian Mannarino,FRA,1,125,45.5%,0.0%,2,3.2%,4,6.5%,62.9%,48.7%,47.8%,48.4%,8,25.0%,20.6%,0,-,34.4%,0.40,1:24
WC,Robert Smeets,AUS,1,105,11.1%,0.0%,0,0.0%,6,10.7%,46.4%,34.6%,30.0%,32.1%,11,27.3%,18.4%,0,-,25.7%,0.27,1:07
,All Main Draw Players,,127.0,,76.4%,23.6%,,5.9%,,2.7%,62.9%,68.6%,50.9%,62.0%,,60.2%,38.0%,,39.8%,50.0%,1.00,
