Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R64,43,Fernando Verdasco[ESP] [yr|ev],d.,30,(32)Dominic Thiem[AUT] [yr|ev],5-7 6-4 5-7 6-3 6-4,1.03,10.4%,54.9%,81.1%,54.1%,9/12,8.0%,50.7%,69.7%,66.2%,7/11,,7
R64,54,Marcos Baghdatis[CYP] [yr|ev],d.,120,(Q)John Millman[AUS] [yr|ev],6-7(5) 2-6 6-3 6-2 6-4,1.11,8.1%,52.9%,73.6%,46.9%,10/16,2.0%,59.3%,67.4%,41.0%,6/14,,8
R64,15,(16)David Goffin[BEL] [yr|ev],d.,182,(WC)Liam Broady[GBR] [yr|ev],7-6(3) 6-1 6-1,2.16,11.6%,53.6%,86.5%,65.6%,1/2,2.5%,58.5%,60.9%,34.7%,14/20,,7
R64,11,(11)Grigor Dimitrov[BUL] [yr|ev],d.,52,Steve Johnson[USA] [yr|ev],7-6(8) 6-2 7-6(2),1.40,15.5%,62.7%,84.1%,58.5%,3/3,11.0%,61.9%,72.6%,51.1%,5/7,,3
R64,20,(21)Richard Gasquet[FRA] [yr|ev],d.,163,(Q)Kenny De Schepper[FRA] [yr|ev],6-0 6-3 6-3,2.05,6.5%,72.6%,82.2%,52.9%,1/2,7.1%,71.4%,52.0%,35.0%,5/12,,7
R64,29,(26)Nick Kyrgios[AUS] [yr|ev],d.,35,Juan Monaco[ARG] [yr|ev],7-6(5) 6-3 6-4,1.23,16.5%,71.1%,81.2%,60.7%,0/0,5.6%,74.2%,69.7%,69.6%,1/3,,13
R64,8,(7)Milos Raonic[CAN] [yr|ev],d.,861,Tommy Haas[GER] [yr|ev],6-0 6-2 6-7(5) 7-6(4),1.44,24.4%,65.5%,80.8%,68.3%,3/3,3.5%,69.6%,68.8%,60.0%,6/11,,3
R64,111,(WC)James Ward[GBR] [yr|ev],d.,45,Jiri Vesely[CZE] [yr|ev],6-2 7-6(4) 3-6 6-3,1.07,11.9%,57.9%,78.1%,56.6%,9/10,5.1%,76.3%,70.0%,57.1%,9/12,,89
R64,56,Vasek Pospisil[CAN] [yr|ev],d.,28,(30)Fabio Fognini[ITA] [yr|ev],6-3 6-4 1-6 6-3,1.05,21.3%,55.6%,83.3%,52.1%,3/5,4.1%,58.8%,78.9%,52.5%,4/7,,25
R64,24,(22)Viktor Troicki[SRB] [yr|ev],d.,75,Aljaz Bedene[SLO] [yr|ev],6-4 3-6 6-2 6-4,1.16,11.5%,56.7%,76.3%,55.6%,5/9,6.3%,66.3%,71.4%,43.8%,4/10,,12
R64,102,(Q)Dustin Brown[JAM] [yr|ev],d.,10,(10)Rafael Nadal[ESP] [yr|ev],7-5 3-6 6-4 6-4,1.21,10.9%,66.4%,77.2%,52.5%,2/5,6.9%,71.5%,68.8%,45.9%,7/11,,64
R64,12,(13)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,65,Albert Ramos[ESP] [yr|ev],6-3 6-4 6-4,1.66,22.4%,71.1%,88.9%,50.0%,5/6,2.5%,60.5%,67.3%,56.3%,5/9,,5
R64,25,(23)Ivo Karlovic[CRO] [yr|ev],d.,70,Alexandr Dolgopolov[UKR] [yr|ev],5-7 6-3 6-4 6-7(4) 13-11,1.32,31.4%,72.2%,86.9%,57.4%,0/2,9.2%,68.1%,75.4%,64.4%,6/10,,14
R64,27,(25)Andreas Seppi[ITA] [yr|ev],d.,40,Borna Coric[CRO] [yr|ev],4-6 6-4 6-7(3) 6-1 6-1,1.32,11.5%,64.1%,71.4%,53.2%,5/10,7.2%,53.6%,61.8%,44.2%,9/19,,18
R64,3,(3)Andy Murray[GBR] [yr|ev],d.,78,Robin Haase[NED] [yr|ev],6-1 6-1 6-4,2.00,7.4%,57.4%,82.1%,65.5%,1/1,2.9%,60.3%,63.4%,29.6%,2/8,,1
R64,6,(6)Tomas Berdych[CZE] [yr|ev],d.,66,(WC)Nicolas Mahut[FRA] [yr|ev],6-1 6-4 6-4,1.69,17.1%,59.2%,82.2%,58.1%,1/2,6.7%,67.8%,73.8%,10.3%,10/15,,4
R64,37,Pablo Andujar[ESP] [yr|ev],d.,41,Lukas Rosol[CZE] [yr|ev],6-4 1-6 4-6 7-6(4) 6-4,0.88,5.9%,65.4%,66.0%,62.3%,10/14,5.8%,60.9%,82.1%,48.1%,1/4,,32
R64,18,(18)Gael Monfils[FRA] [yr|ev],d.,34,Adrian Mannarino[FRA] [yr|ev],7-6(5) 6-3 7-5,1.45,15.4%,58.2%,84.9%,68.4%,1/2,8.2%,68.0%,74.2%,54.8%,1/4,,6
R64,13,(12)Gilles Simon[FRA] [yr|ev],d.,107,Blaz Kavcic[SLO] [yr|ev],6-1 6-1 6-7(5) 6-1,1.52,6.7%,56.7%,71.2%,57.8%,2/5,2.7%,62.7%,58.0%,29.3%,4/14,,6
R64,153,(Q)Nikoloz Basilashvili[GEO] [yr|ev],d.,16,(15)Feliciano Lopez[ESP] [yr|ev],7-5 3-6 6-3 2-6 6-4,0.95,3.4%,68.7%,69.3%,58.7%,9/13,22.5%,60.6%,77.9%,51.8%,14/18,,16
R64,22,(20)Roberto Bautista Agut[ESP] [yr|ev],d.,68,Benoit Paire[FRA] [yr|ev],2-6 4-6 6-3 6-3 6-3,1.14,3.7%,73.3%,68.7%,55.6%,4/8,12.5%,52.1%,72.0%,47.8%,11/16,,9
R64,69,Sam Groth[AUS] [yr|ev],d.,87,James Duckworth[AUS] [yr|ev],7-5 6-4 7-6(6),1.12,20.5%,68.4%,73.8%,59.5%,8/9,9.1%,60.0%,71.2%,56.8%,4/7,,N/A
R64,2,(2)Roger Federer[SUI] [yr|ev],d.,36,Sam Querrey[USA] [yr|ev],6-4 6-2 6-2,1.49,7.8%,61.0%,78.7%,63.3%,2/2,8.9%,57.0%,71.1%,44.1%,7/12,,1
R128,1,(1)Novak Djokovic[SRB] [yr|ev],d.,33,Philipp Kohlschreiber[GER] [yr|ev],6-4 6-4 6-4,1.44,14.3%,72.6%,75.4%,56.5%,7/9,5.8%,64.1%,63.6%,45.9%,7/12,,1
R128,92,Jarkko Nieminen[FIN] [yr|ev],d.,118,(WC)Lleyton Hewitt[AUS] [yr|ev],3-6 6-3 4-6 6-0 11-9,1.10,5.8%,68.0%,65.8%,47.3%,10/17,6.6%,54.9%,71.0%,37.8%,12/22,,13
R128,151,(Q)Pierre Hugues Herbert[FRA] [yr|ev],d.,79,Hyeon Chung[KOR] [yr|ev],1-6 6-2 3-6 6-2 10-8,1.01,15.5%,48.6%,77.8%,44.7%,9/15,4.7%,61.8%,69.5%,46.2%,13/20,,36
R128,26,(27)Bernard Tomic[AUS] [yr|ev],d.,112,Jan Lennard Struff[GER] [yr|ev],6-3 3-6 2-6 6-2 6-3,1.13,14.8%,73.4%,69.1%,52.9%,7/11,18.7%,59.7%,76.3%,37.0%,9/14,,17
R128,21,(24)Leonardo Mayer[ARG] [yr|ev],d.,71,Thanasi Kokkinakis[AUS] [yr|ev],7-6(7) 7-6(3) 6-4,1.30,12.9%,64.7%,80.0%,56.1%,2/3,3.8%,61.4%,75.3%,43.1%,8/10,,21
R128,72,Marcel Granollers[ESP] [yr|ev],d.,486,Janko Tipsarevic[SRB] [yr|ev],6-3 6-4 6-2,1.21,3.8%,71.4%,72.0%,40.0%,8/9,4.5%,55.1%,53.1%,57.5%,6/11,,19
R128,82,Marsel Ilhan[TUR] [yr|ev],d.,47,Jerzy Janowicz[POL] [yr|ev],7-6(4) 6-4 6-7(4) 6-3,1.18,11.0%,66.2%,81.1%,52.2%,2/3,9.4%,60.4%,76.2%,50.9%,3/6,,77
R128,14,(14)Kevin Anderson[RSA] [yr|ev],d.,96,Lucas Pouille[FRA] [yr|ev],6-2 7-5 3-6 6-3,1.48,21.5%,57.9%,87.1%,51.1%,5/7,4.6%,50.0%,72.3%,44.6%,5/10,,5
R128,9,(9)Marin Cilic[CRO] [yr|ev],d.,174,(Q)Hiroki Moriya[JPN] [yr|ev],6-3 6-2 7-6(4),1.53,16.9%,66.3%,83.1%,50.0%,2/3,3.3%,69.2%,61.9%,46.4%,3/7,,3
R128,90,Ricardas Berankis[LTU] [yr|ev],d.,57,Andreas Haider Maurer[AUT] [yr|ev],6-2 5-2 RET,2.39,12.8%,56.4%,77.3%,82.4%,1/1,9.8%,58.8%,63.3%,33.3%,1/5,,50
R128,148,(WC)Matthew Ebden[AUS] [yr|ev],d.,93,Blaz Rola[SLO] [yr|ev],6-2 6-1 6-4,1.87,8.6%,64.3%,80.0%,68.0%,0/0,9.1%,63.6%,58.9%,46.9%,8/13,,39
R128,17,(17)John Isner[USA] [yr|ev],d.,91,Go Soeda[JPN] [yr|ev],7-6(5) 6-4 6-4,1.82,45.8%,81.9%,92.6%,46.7%,1/1,2.2%,51.6%,87.2%,54.5%,0/2,,8
R128,105,(WC)Denis Kudla[USA] [yr|ev],d.,23,(28)Pablo Cuevas[URU] [yr|ev],6-7(4) 4-6 6-3 6-2 6-2,1.37,10.0%,53.6%,77.3%,61.5%,5/7,5.9%,49.7%,71.1%,46.8%,7/13,,53
R128,74,Alexander Zverev[GER] [yr|ev],d.,53,Teymuraz Gabashvili[RUS] [yr|ev],6-3 1-6 6-3 3-6 9-7,0.93,10.4%,67.2%,72.4%,38.3%,6/11,8.3%,53.2%,79.5%,46.6%,8/13,,2
R128,60,Santiago Giraldo[COL] [yr|ev],d.,81,Joao Souza[BRA] [yr|ev],6-4 6-3 6-2,1.37,8.6%,69.1%,64.3%,68.0%,3/5,7.2%,54.6%,62.3%,40.9%,8/14,,28
R128,5,(5)Kei Nishikori[JPN] [yr|ev],d.,55,Simone Bolelli[ITA] [yr|ev],6-3 6-7(4) 6-2 3-6 6-3,1.30,10.1%,59.4%,74.4%,67.9%,3/4,7.8%,67.3%,68.9%,52.0%,7/12,,4
R128,4,(4)Stan Wawrinka[SUI] [yr|ev],d.,46,Joao Sousa[POR] [yr|ev],6-2 7-5 7-6(3),1.64,26.9%,60.2%,85.7%,62.2%,0/0,0.9%,62.0%,71.6%,43.9%,6/9,,3
R128,48,Victor Estrella[DOM] [yr|ev],d.,51,Benjamin Becker[GER] [yr|ev],5-7 6-1 6-4 6-4,1.32,9.9%,59.5%,81.8%,55.6%,5/7,8.7%,70.6%,73.0%,35.1%,7/12,,43
R128,43,Fernando Verdasco[ESP] [yr|ev],d.,39,Martin Klizan[SVK] [yr|ev],4-6 6-2 6-3 6-7(5) 13-11,1.27,14.3%,62.4%,81.4%,57.7%,9/10,4.8%,66.0%,76.8%,42.3%,12/16,,7
R128,30,(32)Dominic Thiem[AUT] [yr|ev],d.,85,Dudi Sela[ISR] [yr|ev],2-6 6-3 6-4 6-4,0.94,8.6%,65.5%,77.6%,40.0%,3/6,1.0%,58.6%,69.0%,63.4%,5/9,,3
R128,120,(Q)John Millman[AUS] [yr|ev],d.,19,(19)Tommy Robredo[ESP] [yr|ev],6-2 6-3 6-4,1.78,6.9%,70.8%,80.4%,71.4%,0/0,10.5%,59.2%,71.1%,45.2%,6/10,,33
R128,54,Marcos Baghdatis[CYP] [yr|ev],d.,58,Donald Young[USA] [yr|ev],5-7 6-2 6-4 6-4,1.29,9.7%,61.1%,72.5%,65.9%,1/3,2.4%,65.3%,67.9%,48.8%,8/13,,8
R128,182,(WC)Liam Broady[GBR] [yr|ev],d.,138,Marinko Matosevic[AUS] [yr|ev],5-7 4-6 6-3 6-2 6-3,1.27,9.8%,53.8%,76.6%,54.5%,7/11,3.8%,61.0%,62.9%,48.4%,12/19,,93
R128,15,(16)David Goffin[BEL] [yr|ev],d.,128,(Q)Horacio Zeballos[ARG] [yr|ev],7-6(4) 6-1 6-1,2.15,21.5%,64.6%,88.2%,60.7%,2/2,8.4%,74.7%,60.6%,33.3%,8/13,,7
R128,11,(11)Grigor Dimitrov[BUL] [yr|ev],d.,73,Federico Delbonis[ARG] [yr|ev],6-3 6-0 6-4,2.63,9.1%,53.0%,91.4%,71.0%,2/2,3.3%,67.4%,56.5%,43.3%,8/13,,3
R128,52,Steve Johnson[USA] [yr|ev],d.,94,Lukas Lacko[SVK] [yr|ev],6-3 6-7(5) 4-6 6-1 6-4,1.21,21.3%,54.2%,88.1%,53.5%,8/9,6.6%,66.4%,74.3%,51.0%,7/11,,21
R128,163,(Q)Kenny De Schepper[FRA] [yr|ev],d.,160,(Q)John Patrick Smith[AUS] [yr|ev],4-6 4-6 7-6(4) 6-4 6-4,0.97,12.6%,69.5%,76.2%,56.5%,2/4,14.8%,63.8%,81.1%,53.7%,5/7,,62
R128,20,(21)Richard Gasquet[FRA] [yr|ev],d.,183,(Q)Luke Saville[AUS] [yr|ev],6-3 6-2 6-2,1.74,6.6%,52.6%,80.0%,63.9%,2/2,2.5%,51.9%,56.1%,47.4%,6/11,,7
R128,29,(26)Nick Kyrgios[AUS] [yr|ev],d.,64,Diego Schwartzman[ARG] [yr|ev],6-0 6-2 7-6(6),1.58,15.6%,57.1%,79.5%,60.6%,0/1,2.4%,61.0%,62.0%,43.8%,7/13,,13
R128,35,Juan Monaco[ARG] [yr|ev],d.,294,Florian Mayer[GER] [yr|ev],6-1 6-2 6-4,1.64,5.7%,74.7%,78.5%,50.0%,7/7,4.8%,59.0%,57.1%,47.1%,5/10,,10
R128,861,Tommy Haas[GER] [yr|ev],d.,86,Dusan Lajovic[SRB] [yr|ev],6-2 6-3 4-6 6-2,1.42,4.9%,72.8%,81.3%,39.3%,6/8,6.1%,67.3%,54.5%,62.5%,8/14,,2
R128,8,(7)Milos Raonic[CAN] [yr|ev],d.,63,Daniel Gimeno Traver[ESP] [yr|ev],6-2 6-3 3-6 7-6(4),1.09,21.7%,67.8%,82.1%,48.6%,2/3,11.3%,60.9%,74.3%,60.0%,6/9,,3
R128,111,(WC)James Ward[GBR] [yr|ev],d.,113,(LL)Luca Vanni[ITA] [yr|ev],6-7(4) 6-2 6-4 6-3,1.24,11.5%,62.3%,77.6%,63.0%,6/6,13.8%,56.0%,78.5%,49.0%,3/8,,89
R128,45,Jiri Vesely[CZE] [yr|ev],d.,89,Paolo Lorenzi[ITA] [yr|ev],7-6(7) 7-6(6) 6-4,1.24,12.8%,64.2%,77.1%,64.1%,4/5,5.4%,62.2%,78.3%,45.2%,2/4,,35
R128,56,Vasek Pospisil[CAN] [yr|ev],d.,213,(Q)Vincent Millot[FRA] [yr|ev],7-6(2) 3-6 6-7(4) 7-6(4) 6-3,0.91,13.8%,63.5%,85.2%,48.5%,7/9,4.3%,57.1%,83.9%,61.4%,6/8,,25
R128,28,(30)Fabio Fognini[ITA] [yr|ev],d.,77,Tim Smyczek[USA] [yr|ev],6-4 6-3 6-2,1.28,1.2%,57.8%,68.8%,54.3%,4/6,5.7%,50.0%,56.8%,47.7%,10/17,,9
R128,24,(22)Viktor Troicki[SRB] [yr|ev],d.,123,(Q)Aleksandr Nedovyesov[KAZ] [yr|ev],6-1 6-4 3-6 6-3,1.32,14.6%,70.8%,77.9%,60.7%,4/6,4.3%,69.6%,75.0%,39.3%,4/9,,12
R128,75,Aljaz Bedene[SLO] [yr|ev],d.,203,Radek Stepanek[CZE] [yr|ev],7-5 1-6 4-6 6-3 6-4,0.97,15.3%,58.3%,75.0%,56.7%,3/6,5.6%,60.6%,74.4%,58.9%,5/8,,43
R128,102,(Q)Dustin Brown[JAM] [yr|ev],d.,61,Yen Hsun Lu[TPE] [yr|ev],3-6 6-3 7-5 6-4,1.14,13.6%,61.9%,80.8%,46.7%,3/5,5.8%,65.0%,69.2%,52.4%,9/13,,64
R128,10,(10)Rafael Nadal[ESP] [yr|ev],d.,42,Thomaz Bellucci[BRA] [yr|ev],6-4 6-2 6-4,1.31,1.2%,59.0%,65.3%,64.7%,4/6,7.2%,45.8%,63.2%,46.7%,6/12,,1
R128,12,(13)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,44,Gilles Muller[LUX] [yr|ev],7-6(8) 6-7(3) 6-4 3-6 6-2,1.46,25.9%,62.6%,89.1%,54.5%,4/5,13.8%,60.0%,77.8%,46.2%,13/16,,5
R128,65,Albert Ramos[ESP] [yr|ev],d.,62,Denis Istomin[UZB] [yr|ev],6-2 6-2 3-2 RET,1.89,5.0%,51.7%,80.6%,69.0%,3/3,2.8%,54.2%,64.1%,39.4%,4/9,,17
R128,70,Alexandr Dolgopolov[UKR] [yr|ev],d.,101,(WC)Kyle Edmund[GBR] [yr|ev],7-6(4) 6-1 6-2,1.62,9.0%,66.3%,76.3%,60.0%,2/3,4.1%,69.1%,61.2%,33.3%,6/11,,13
R128,25,(23)Ivo Karlovic[CRO] [yr|ev],d.,133,(Q)Elias Ymer[SWE] [yr|ev],6-7(2) 6-2 6-4 7-6(2),1.56,33.9%,61.3%,92.1%,54.2%,1/1,4.9%,59.9%,76.5%,47.4%,4/7,,14
