Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
Seed or method of entry (Q/LL/WC/etc),,Country,Matches played,Total points played,Hold percentage,Break percentage,Aces,Ace rate,Double faults,Double fault rate,First serve percentage,First serve points won,Second serve points won,Service points won,Total break points faced,Percentage of break points saved,Return points won,Total break points generated,,Total points won,"Dominance Ratio: % of return points won
divided by % of serve points lost.",
2,Roger Federer,SUI,7,1309,95.5%,26.4%,81,13.2%,8,1.3%,67.2%,82.5%,61.7%,75.7%,14,64.3%,38.3%,68,42.6%,55.8%,1.57,2:56
11,Grigor Dimitrov,BUL,3,558,93.0%,16.3%,34,13.7%,8,3.2%,60.9%,82.8%,62.9%,75.0%,9,66.7%,37.4%,25,28.0%,54.1%,1.50,
16,David Goffin,BEL,4,753,89.5%,33.9%,36,10.4%,15,4.3%,59.4%,83.0%,53.2%,70.9%,16,62.5%,43.3%,47,40.4%,56.0%,1.49,
1,Novak Djokovic,SRB,7,1509,95.1%,24.2%,77,10.5%,11,1.5%,69.9%,76.6%,63.6%,72.7%,32,81.3%,38.4%,70,41.4%,55.0%,1.40,2:56
5,Kei Nishikori,JPN,2,291,95.7%,20.8%,14,10.1%,4,2.9%,59.4%,74.4%,67.9%,71.7%,4,75.0%,36.6%,12,41.7%,53.3%,1.30,
,Adrian Mannarino,FRA,2,416,88.2%,23.5%,15,7.5%,3,1.5%,64.2%,76.0%,65.3%,72.1%,10,60.0%,35.8%,17,47.1%,53.4%,1.29,
6,Tomas Berdych,CZE,4,846,83.8%,22.7%,53,13.1%,11,2.7%,60.9%,81.7%,51.9%,70.0%,28,60.7%,38.0%,44,34.1%,53.3%,1.27,
13,Jo-Wilfried Tsonga,FRA,3,777,96.8%,12.7%,69,18.6%,12,3.2%,67.3%,86.3%,57.0%,76.8%,13,84.6%,29.2%,26,30.8%,51.9%,1.26,
3,Andy Murray,GBR,6,1181,89.8%,23.5%,53,9.0%,16,2.7%,67.5%,76.9%,55.2%,69.8%,34,70.6%,37.7%,48,47.9%,53.8%,1.25,
,Sam Querrey,USA,2,335,82.8%,10.7%,37,24.2%,5,3.3%,58.2%,82.0%,59.4%,72.5%,12,58.3%,34.1%,14,21.4%,51.6%,1.24,
14,Kevin Anderson,RSA,4,1024,90.4%,13.3%,119,24.7%,28,5.8%,58.5%,85.1%,54.0%,72.2%,18,55.6%,34.5%,32,34.4%,52.2%,1.24,
21,Richard Gasquet,FRA,6,1283,90.7%,24.8%,43,6.7%,21,3.3%,59.9%,78.3%,57.5%,70.0%,32,68.8%,37.2%,54,48.1%,53.7%,1.24,
18,Gael Monfils,FRA,3,686,89.3%,20.0%,51,15.4%,10,3.0%,65.6%,77.4%,56.1%,70.1%,15,60.0%,36.9%,23,47.8%,52.9%,1.23,
15,Feliciano Lopez,ESP,2,481,89.7%,17.9%,46,20.0%,7,3.0%,60.0%,79.7%,59.8%,71.7%,19,78.9%,34.7%,22,31.8%,52.4%,1.23,
23,Ivo Karlovic,CRO,4,1174,95.0%,8.1%,165,29.3%,21,3.7%,69.9%,86.0%,55.9%,77.0%,16,68.8%,28.0%,24,33.3%,51.5%,1.22,
4,Stan Wawrinka,SUI,5,1109,92.6%,17.6%,89,16.2%,19,3.4%,59.0%,82.5%,55.8%,71.5%,19,63.2%,34.1%,45,35.6%,52.7%,1.20,
9,Marin Cilic,CRO,5,1379,91.1%,12.8%,107,16.3%,16,2.4%,63.1%,81.9%,54.1%,71.6%,33,69.7%,34.0%,37,37.8%,51.9%,1.20,
25,Andreas Seppi,ITA,3,622,76.5%,36.0%,24,8.3%,7,2.4%,62.8%,70.2%,53.3%,63.9%,22,45.5%,43.4%,40,45.0%,52.9%,1.20,
,Lukas Rosol,CZE,2,534,87.8%,19.5%,22,8.8%,14,5.6%,58.4%,80.1%,51.9%,68.4%,11,54.5%,37.7%,29,27.6%,52.1%,1.19,
,Juan Monaco,ARG,2,356,92.9%,17.9%,10,5.7%,5,2.8%,74.4%,74.0%,60.0%,70.5%,10,80.0%,35.0%,10,50.0%,52.5%,1.18,
20,Roberto Bautista Agut,ESP,4,746,82.3%,26.2%,18,4.8%,10,2.7%,70.5%,70.7%,57.3%,66.8%,26,57.7%,38.9%,32,50.0%,52.8%,1.17,
,Ricardas Berankis,LTU,2,413,90.9%,20.0%,18,9.1%,6,3.0%,59.1%,76.9%,63.0%,71.2%,9,66.7%,33.5%,16,43.8%,51.6%,1.16,
22,Viktor Troicki,SRB,4,924,85.4%,19.8%,70,15.2%,17,3.7%,63.9%,80.3%,55.4%,71.3%,30,60.0%,33.0%,36,44.4%,52.1%,1.15,
12,Gilles Simon,FRA,5,1035,84.3%,28.9%,25,4.8%,10,1.9%,61.2%,70.9%,56.0%,65.1%,28,53.6%,39.7%,48,50.0%,52.4%,1.14,
,Victor Estrella,DOM,2,410,85.7%,14.3%,15,7.9%,11,5.8%,58.1%,79.3%,57.5%,70.2%,13,61.5%,33.3%,14,35.7%,50.5%,1.12,
WC,Denis Kudla,USA,4,1078,84.9%,23.3%,50,9.2%,33,6.1%,55.5%,75.4%,53.9%,65.9%,37,64.9%,37.9%,40,50.0%,51.9%,1.11,
,Benoit Paire,FRA,2,460,83.3%,23.7%,23,10.1%,6,2.6%,52.2%,75.6%,53.2%,64.9%,22,72.7%,38.8%,19,47.4%,51.7%,1.11,
30,Fabio Fognini,ITA,2,376,83.3%,28.1%,5,2.8%,12,6.7%,58.3%,74.3%,53.3%,65.6%,13,61.5%,38.3%,22,40.9%,51.3%,1.11,
WC,Matthew Ebden,AUS,2,343,85.7%,22.2%,17,10.1%,9,5.3%,62.7%,75.5%,54.0%,67.5%,7,42.9%,35.6%,15,40.0%,51.3%,1.09,
Q,Vincent Millot,FRA,1,344,92.6%,7.4%,7,4.3%,3,1.8%,57.1%,83.9%,61.4%,74.2%,8,75.0%,28.2%,9,22.2%,50.0%,1.09,
24,Leonardo Mayer,ARG,3,618,91.7%,10.6%,27,8.5%,7,2.2%,65.2%,78.2%,57.3%,70.9%,17,76.5%,31.8%,20,25.0%,51.8%,1.09,
