Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,11,(11)John Isner[USA] [yr|ev],d.,24,(25)Milos Raonic[CAN] [yr|ev],3-6 6-3 6-4 3-6 6-2,1.22,17.7%,58.4%,86.4%,57.4%,4/6,14.1%,65.6%,78.6%,50.0%,11/15,3:08,8
R16,7,(7)Marin Cilic[CRO] [yr|ev],d.,10,(10)David Goffin[BEL] [yr|ev],7-6(6) 6-2 6-4,1.13,11.9%,45.5%,82.6%,47.3%,5/7,4.3%,67.0%,60.3%,54.8%,3/8,2:24,3
R16,19,(21)Kei Nishikori[JPN] [yr|ev],d.,34,Philipp Kohlschreiber[GER] [yr|ev],6-3 6-2 7-5,1.37,5.7%,58.0%,78.4%,54.1%,3/5,8.0%,64.4%,64.3%,41.9%,5/11,2:16,4
R16,6,(6)Novak Djokovic[SRB] [yr|ev],d.,68,Joao Sousa[POR] [yr|ev],6-3 6-4 6-3,1.49,12.0%,66.7%,78.0%,56.0%,0/1,5.0%,53.8%,69.8%,40.5%,1/6,2:00,1
R16,55,John Millman[AUS] [yr|ev],d.,2,(2)Roger Federer[SUI] [yr|ev],3-6 7-5 7-6(7) 7-6(3),1.19,5.6%,63.2%,74.7%,60.4%,8/11,7.5%,48.6%,81.0%,47.2%,8/11,3:35,33
R32,1,(1)Rafael Nadal[ESP] [yr|ev],d.,26,(27)Karen Khachanov[RUS] [yr|ev],5-7 7-5 7-6(7) 7-6(3),1.14,0.0%,61.8%,70.8%,61.8%,6/11,12.6%,66.7%,69.8%,48.3%,8/13,4:23,1
R32,37,Nikoloz Basilashvili[GEO] [yr|ev],d.,66,Guido Pella[ARG] [yr|ev],6-3 6-4 1-6 7-6(4),0.95,2.4%,62.9%,69.2%,52.2%,6/10,15.1%,63.9%,75.0%,46.5%,4/8,2:46,16
R32,9,(9)Dominic Thiem[AUT] [yr|ev],d.,74,Taylor Fritz[USA] [yr|ev],3-6 6-3 7-6(5) 6-4,1.04,13.6%,56.1%,75.7%,48.3%,6/10,9.4%,50.0%,78.3%,46.4%,9/14,3:19,3
R32,5,(5)Kevin Anderson[RSA] [yr|ev],d.,28,(28)Denis Shapovalov[CAN] [yr|ev],4-6 6-3 6-4 4-6 6-4,1.12,7.5%,70.5%,74.8%,60.5%,7/9,9.2%,59.2%,76.2%,53.4%,4/7,3:43,5
R32,3,(3)Juan Martin del Potro[ARG] [yr|ev],d.,32,(31)Fernando Verdasco[ESP] [yr|ev],7-5 7-6(6) 6-3,1.36,11.9%,68.3%,79.7%,46.9%,0/2,9.3%,63.9%,68.1%,41.0%,1/5,3:00,3
R32,20,(20)Borna Coric[CRO] [yr|ev],d.,36,Daniil Medvedev[RUS] [yr|ev],6-3 7-5 6-2,1.37,7.8%,61.1%,72.7%,57.1%,4/6,8.5%,48.9%,58.7%,50.0%,7/13,2:08,12
R32,11,(11)John Isner[USA] [yr|ev],d.,62,Dusan Lajovic[SRB] [yr|ev],7-6(8) 6-7(6) 6-3 7-5,1.31,23.6%,75.0%,83.3%,50.0%,3/3,2.6%,68.0%,69.2%,63.3%,11/13,3:26,8
R32,24,(25)Milos Raonic[CAN] [yr|ev],d.,101,Stan Wawrinka[SUI] [yr|ev],7-6(6) 6-4 6-3,1.32,15.9%,60.2%,86.8%,60.0%,1/1,6.3%,63.2%,71.7%,62.9%,2/5,2:09,3
R32,7,(7)Marin Cilic[CRO] [yr|ev],d.,45,Alex De Minaur[AUS] [yr|ev],4-6 3-6 6-3 6-4 7-5,1.02,8.7%,60.2%,73.2%,39.1%,6/13,2.3%,55.8%,67.7%,47.4%,20/28,4:00,3
R32,10,(10)David Goffin[BEL] [yr|ev],d.,58,Jan Lennard Struff[GER] [yr|ev],6-4 6-1 7-6(4),1.45,9.1%,54.5%,72.9%,57.5%,4/7,1.8%,48.7%,65.5%,36.2%,9/16,2:14,7
R32,19,(21)Kei Nishikori[JPN] [yr|ev],d.,13,(13)Diego Schwartzman[ARG] [yr|ev],6-4 6-4 5-7 6-1,1.20,5.0%,60.5%,73.6%,42.6%,7/11,0.0%,59.1%,55.7%,50.8%,13/21,3:18,4
R32,34,Philipp Kohlschreiber[GER] [yr|ev],d.,4,(4)Alexander Zverev[GER] [yr|ev],6-7(1) 6-4 6-1 6-3,1.20,3.7%,68.1%,67.4%,51.2%,10/13,7.7%,64.1%,60.0%,45.2%,4/12,3:09,16
R32,6,(6)Novak Djokovic[SRB] [yr|ev],d.,25,(26)Richard Gasquet[FRA] [yr|ev],6-2 6-3 6-3,1.64,3.6%,62.7%,75.0%,64.5%,5/5,10.3%,68.0%,60.6%,35.5%,7/12,2:11,1
R32,68,Joao Sousa[POR] [yr|ev],d.,17,(17)Lucas Pouille[FRA] [yr|ev],7-6(5) 4-6 7-6(4) 7-6(5),0.99,7.5%,65.6%,70.5%,54.5%,4/9,10.1%,53.2%,72.6%,56.8%,4/8,3:38,28
R32,55,John Millman[AUS] [yr|ev],d.,84,Mikhail Kukushkin[KAZ] [yr|ev],6-4 4-6 6-1 6-3,1.10,5.8%,69.2%,56.9%,59.4%,4/9,2.3%,57.3%,69.3%,32.1%,15/24,2:48,33
R32,2,(2)Roger Federer[SUI] [yr|ev],d.,30,(30)Nick Kyrgios[AUS] [yr|ev],6-4 6-1 7-5,1.47,17.4%,66.3%,86.9%,48.4%,4/4,13.8%,60.6%,63.2%,59.5%,6/10,1:44,1
R64,1,(1)Rafael Nadal[ESP] [yr|ev],d.,88,Vasek Pospisil[CAN] [yr|ev],6-3 6-4 6-2,1.75,6.7%,73.3%,83.6%,50.0%,4/5,17.1%,54.3%,60.5%,50.0%,2/7,2:00,1
R64,26,(27)Karen Khachanov[RUS] [yr|ev],d.,121,(LL)Lorenzo Sonego[ITA] [yr|ev],7-5 6-3 6-3,1.56,14.5%,57.8%,89.6%,57.1%,4/4,7.3%,61.5%,71.2%,48.6%,8/12,2:06,8
R64,37,Nikoloz Basilashvili[GEO] [yr|ev],d.,18,(18)Jack Sock[USA] [yr|ev],4-6 6-3 6-2 7-6(3),1.30,9.2%,45.4%,81.5%,63.1%,2/4,6.2%,67.3%,71.1%,45.9%,4/8,2:52,16
R64,66,Guido Pella[ARG] [yr|ev],d.,94,Paolo Lorenzi[ITA] [yr|ev],7-5 6-0 6-2,1.93,10.4%,62.3%,70.8%,72.4%,6/7,2.3%,51.7%,53.3%,35.7%,3/10,2:08,20
R64,9,(9)Dominic Thiem[AUT] [yr|ev],d.,31,Steve Johnson[USA] [yr|ev],6-7(5) 6-3 5-7 6-4 6-1,1.24,10.5%,53.1%,80.3%,64.2%,5/6,7.9%,60.9%,78.3%,47.5%,5/10,3:34,3
R64,74,Taylor Fritz[USA] [yr|ev],d.,98,Jason Kubler[AUS] [yr|ev],6-3 3-6 6-3 RET,1.13,11.5%,58.6%,64.7%,52.8%,10/14,4.4%,64.4%,65.5%,34.4%,8/13,2:12,4
R64,28,(28)Denis Shapovalov[CAN] [yr|ev],d.,51,Andreas Seppi[ITA] [yr|ev],6-4 4-6 5-7 7-6(2) 6-4,1.09,10.3%,56.3%,76.5%,52.6%,15/20,3.9%,52.5%,75.8%,48.8%,13/18,3:47,10
R64,5,(5)Kevin Anderson[RSA] [yr|ev],d.,46,Jeremy Chardy[FRA] [yr|ev],6-2 6-4 6-4,1.10,20.9%,59.3%,84.3%,51.4%,0/0,12.0%,54.7%,70.7%,64.7%,5/9,1:57,5
R64,3,(3)Juan Martin del Potro[ARG] [yr|ev],d.,72,Denis Kudla[USA] [yr|ev],6-3 6-1 7-6(4),2.03,26.7%,73.3%,85.5%,65.0%,0/0,12.8%,51.2%,72.7%,45.2%,5/9,1:56,3
R64,32,(31)Fernando Verdasco[ESP] [yr|ev],d.,382,Andy Murray[GBR] [yr|ev],7-5 2-6 6-4 6-4,1.02,6.8%,63.2%,65.5%,44.9%,9/15,4.5%,55.4%,69.4%,42.0%,3/10,3:23,7
R64,20,(20)Borna Coric[CRO] [yr|ev],d.,97,Roberto Carballes Baena[ESP] [yr|ev],7-6(4) 6-2 6-3,1.18,5.1%,48.5%,77.1%,60.8%,2/3,5.3%,60.5%,76.1%,43.3%,1/5,2:30,12
R64,36,Daniil Medvedev[RUS] [yr|ev],d.,15,(15)Stefanos Tsitsipas[GRE] [yr|ev],6-4 6-3 4-6 6-3,1.57,8.5%,56.4%,84.9%,61.0%,5/8,3.6%,49.1%,72.7%,47.4%,6/12,2:48,1
R64,11,(11)John Isner[USA] [yr|ev],d.,42,Nicolas Jarry[CHI] [yr|ev],6-7(7) 6-4 3-6 7-6(2) 6-4,1.20,26.0%,73.3%,84.1%,64.1%,4/5,13.4%,64.3%,84.2%,57.1%,9/11,3:38,8
R64,62,Dusan Lajovic[SRB] [yr|ev],d.,67,Cameron Norrie[GBR] [yr|ev],6-2 2-6 6-4 6-4,1.06,2.4%,56.9%,72.9%,49.1%,11/14,6.9%,64.7%,66.7%,48.8%,7/12,2:58,23
R64,24,(25)Milos Raonic[CAN] [yr|ev],d.,40,Gilles Simon[FRA] [yr|ev],6-3 6-4 6-4,1.39,20.0%,57.6%,81.6%,63.9%,2/2,0.0%,79.1%,64.7%,61.1%,3/6,2:06,3
R64,101,Stan Wawrinka[SUI] [yr|ev],d.,139,(Q)Ugo Humbert[FRA] [yr|ev],7-6(5) 4-6 6-3 7-5,1.11,4.4%,50.7%,72.5%,56.7%,7/11,8.3%,52.6%,65.7%,55.6%,7/12,3:21,3
R64,7,(7)Marin Cilic[CRO] [yr|ev],d.,109,(Q)Hubert Hurkacz[POL] [yr|ev],6-2 6-0 6-0,2.23,22.8%,66.7%,81.6%,57.9%,2/2,4.3%,50.0%,42.9%,40.0%,6/14,1:19,3
R64,45,Alex De Minaur[AUS] [yr|ev],d.,44,Frances Tiafoe[USA] [yr|ev],6-4 6-0 5-7 6-2,1.36,10.1%,56.0%,73.8%,54.2%,6/9,9.1%,61.8%,67.6%,28.6%,6/14,2:39,6
R64,58,Jan Lennard Struff[GER] [yr|ev],d.,60,Julien Benneteau[FRA] [yr|ev],6-2 4-6 6-1 3-6 6-3,1.14,15.0%,51.0%,82.7%,45.8%,4/8,9.8%,54.1%,75.8%,41.1%,4/11,2:58,21
R64,10,(10)David Goffin[BEL] [yr|ev],d.,49,Robin Haase[NED] [yr|ev],6-2 6-7(1) 6-3 6-2,1.26,4.7%,50.8%,76.9%,52.4%,11/13,5.3%,53.1%,63.3%,47.2%,7/14,2:54,7
R64,13,(13)Diego Schwartzman[ARG] [yr|ev],d.,85,Jaume Munar[ESP] [yr|ev],6-2 6-0 5-7 6-2,1.35,2.6%,64.9%,70.3%,47.5%,8/11,1.7%,55.9%,62.1%,32.7%,14/23,2:51,8
R64,19,(21)Kei Nishikori[JPN] [yr|ev],d.,39,Gael Monfils[FRA] [yr|ev],6-2 5-4 RET,1.25,3.5%,57.9%,63.6%,62.5%,5/6,6.0%,72.0%,55.6%,50.0%,1/5,1:18,4
R64,34,Philipp Kohlschreiber[GER] [yr|ev],d.,54,Matthew Ebden[AUS] [yr|ev],6-7(1) 6-3 6-2 6-0,1.76,12.9%,53.8%,74.0%,72.1%,0/2,6.2%,51.2%,59.1%,46.0%,9/17,2:29,16
R64,4,(4)Alexander Zverev[GER] [yr|ev],d.,131,(LL)Nicolas Mahut[FRA] [yr|ev],6-4 6-4 6-2,1.69,13.7%,56.2%,80.5%,68.8%,1/2,6.3%,59.5%,72.3%,37.5%,0/5,1:49,2
R64,6,(6)Novak Djokovic[SRB] [yr|ev],d.,61,Tennys Sandgren[USA] [yr|ev],6-1 6-3 6-7(2) 6-2,1.33,5.3%,71.1%,70.4%,57.6%,2/3,8.5%,61.2%,64.6%,42.0%,9/16,2:46,1
R64,25,(26)Richard Gasquet[FRA] [yr|ev],d.,89,Laslo Djere[SRB] [yr|ev],6-3 7-6(5) 6-3,1.01,6.3%,66.9%,77.6%,50.0%,12/12,4.5%,63.6%,73.2%,59.4%,3/5,2:28,7
R64,17,(17)Lucas Pouille[FRA] [yr|ev],d.,93,Marcos Baghdatis[CYP] [yr|ev],6-7(4) 6-4 6-4 6-3,1.12,7.6%,51.5%,76.5%,50.0%,6/9,16.1%,53.8%,79.2%,36.4%,8/15,3:18,10
R64,68,Joao Sousa[POR] [yr|ev],d.,12,(12)Pablo Carreno Busta[ESP] [yr|ev],4-6 6-3 5-7 6-2 2-0 RET,1.33,5.9%,57.6%,76.5%,52.0%,4/9,5.8%,66.7%,53.3%,58.7%,15/22,3:07,28
R64,55,John Millman[AUS] [yr|ev],d.,14,(14)Fabio Fognini[ITA] [yr|ev],6-1 4-6 6-4 6-1,1.43,4.0%,62.4%,66.7%,63.2%,1/5,5.2%,56.7%,61.8%,35.7%,2/11,2:40,33
R64,84,Mikhail Kukushkin[KAZ] [yr|ev],d.,23,(23)Hyeon Chung[KOR] [yr|ev],7-6(5) 6-2 6-3,1.18,4.7%,59.8%,60.9%,48.8%,6/12,2.0%,58.8%,56.7%,35.7%,6/15,2:46,39
R64,30,(30)Nick Kyrgios[AUS] [yr|ev],d.,75,Pierre Hugues Herbert[FRA] [yr|ev],4-6 7-6(6) 6-3 6-0,1.34,11.5%,57.4%,81.4%,55.8%,4/6,12.7%,61.1%,66.2%,51.0%,9/14,2:47,13
R64,2,(2)Roger Federer[SUI] [yr|ev],d.,56,Benoit Paire[FRA] [yr|ev],7-5 6-4 6-4,1.41,5.3%,57.9%,74.5%,62.5%,4/6,5.9%,55.9%,63.2%,48.9%,4/9,1:57,1
R128,1,(1)Rafael Nadal[ESP] [yr|ev],d.,148,David Ferrer[ESP] [yr|ev],6-3 3-4 RET,1.25,4.4%,62.2%,71.4%,47.1%,1/3,1.8%,64.9%,54.1%,50.0%,3/6,1:23,1
R128,88,Vasek Pospisil[CAN] [yr|ev],d.,77,Lukas Lacko[SVK] [yr|ev],7-5 6-3 6-2,1.42,14.6%,60.7%,81.5%,42.9%,4/6,4.3%,58.7%,63.0%,36.8%,3/10,2:03,25
R128,121,(LL)Lorenzo Sonego[ITA] [yr|ev],d.,127,Gilles Muller[LUX] [yr|ev],7-6(2) 6-7(9) 5-7 7-6(6) 6-2,1.18,15.8%,62.0%,81.1%,56.9%,4/7,9.9%,53.0%,80.2%,51.8%,6/10,4:16,21
R128,26,(27)Karen Khachanov[RUS] [yr|ev],d.,52,Albert Ramos[ESP] [yr|ev],6-3 6-2 6-3,2.28,10.6%,63.6%,88.1%,62.5%,0/0,4.6%,58.6%,56.9%,44.4%,7/12,1:46,8
R128,18,(18)Jack Sock[USA] [yr|ev],d.,113,Guido Andreozzi[ARG] [yr|ev],6-0 7-6(4) 6-2,1.79,13.2%,69.7%,77.4%,65.2%,1/2,8.0%,60.9%,60.4%,41.2%,8/14,1:58,8
R128,37,Nikoloz Basilashvili[GEO] [yr|ev],d.,78,Aljaz Bedene[SLO] [yr|ev],6-2 4-6 6-2 2-6 6-4,1.03,2.9%,60.7%,67.1%,49.1%,9/14,14.9%,50.0%,75.7%,41.9%,10/17,3:15,16
R128,66,Guido Pella[ARG] [yr|ev],d.,143,(Q)Casper Ruud[NOR] [yr|ev],6-4 6-4 6-1,1.80,12.2%,68.9%,84.3%,56.5%,1/1,7.1%,57.1%,69.6%,38.1%,3/8,2:08,20
R128,94,Paolo Lorenzi[ITA] [yr|ev],d.,16,(16)Kyle Edmund[GBR] [yr|ev],4-6 6-4 7-5 6-1,1.23,16.0%,59.5%,78.2%,45.3%,9/12,7.5%,50.7%,67.6%,45.5%,9/15,3:12,33
R128,9,(9)Dominic Thiem[AUT] [yr|ev],d.,81,Mirza Basic[BIH] [yr|ev],6-3 6-1 6-4,2.48,20.0%,69.2%,93.3%,55.0%,1/1,6.0%,57.8%,62.5%,42.9%,5/10,1:30,3
R128,31,Steve Johnson[USA] [yr|ev],d.,76,Denis Istomin[UZB] [yr|ev],6-3 7-6(6) 6-3,1.48,17.8%,60.0%,90.7%,58.3%,1/1,12.5%,59.1%,80.8%,47.2%,5/7,2:10,21
R128,74,Taylor Fritz[USA] [yr|ev],d.,48,Mischa Zverev[GER] [yr|ev],4-6 2-6 6-4 7-6(2) 6-2,1.00,10.2%,55.1%,68.0%,45.6%,14/22,10.9%,49.0%,72.2%,44.0%,6/14,3:48,4
R128,98,Jason Kubler[AUS] [yr|ev],d.,22,(19)Roberto Bautista Agut[ESP] [yr|ev],6-3 6-3 6-4,1.24,7.3%,63.4%,71.2%,53.3%,2/4,2.2%,52.7%,58.3%,53.5%,8/14,2:07,63
R128,28,(28)Denis Shapovalov[CAN] [yr|ev],d.,117,(Q)Felix Auger Aliassime[CAN] [yr|ev],7-5 5-7 4-1 RET,1.06,4.0%,54.5%,70.4%,37.8%,8/13,3.5%,62.4%,52.8%,53.1%,7/14,2:29,10
R128,51,Andreas Seppi[ITA] [yr|ev],d.,35,Sam Querrey[USA] [yr|ev],6-7(6) 6-4 6-2 2-1 RET,1.46,12.1%,58.6%,87.9%,61.0%,0/0,17.0%,51.0%,88.2%,42.9%,5/8,1:54,18
R128,46,Jeremy Chardy[FRA] [yr|ev],d.,38,Andrey Rublev[RUS] [yr|ev],6-2 4-6 6-4 6-1,1.33,10.2%,59.3%,78.6%,43.8%,8/11,4.5%,50.9%,71.9%,32.7%,7/14,2:28,25
R128,5,(5)Kevin Anderson[RSA] [yr|ev],d.,53,Ryan Harrison[USA] [yr|ev],7-6(4) 5-7 4-6 6-3 6-4,0.82,15.1%,58.4%,76.9%,55.8%,9/11,10.1%,57.0%,80.0%,65.6%,9/11,4:14,5
R128,3,(3)Juan Martin del Potro[ARG] [yr|ev],d.,246,(Q)Donald Young[USA] [yr|ev],6-0 6-3 6-4,1.80,17.2%,68.8%,79.5%,55.0%,0/2,2.8%,63.4%,55.6%,38.5%,7/14,1:43,3
R128,72,Denis Kudla[USA] [yr|ev],d.,57,Matteo Berrettini[ITA] [yr|ev],6-4 7-5 6-2,1.25,12.4%,58.4%,75.8%,51.1%,6/7,11.2%,68.2%,67.1%,35.3%,11/16,2:17,53
R128,382,Andy Murray[GBR] [yr|ev],d.,448,James Duckworth[AUS] [yr|ev],6-7(5) 6-3 7-5 6-3,1.40,6.5%,56.9%,75.7%,64.2%,3/5,6.3%,45.1%,72.3%,48.1%,9/15,3:17,1
R128,32,(31)Fernando Verdasco[ESP] [yr|ev],d.,63,Feliciano Lopez[ESP] [yr|ev],6-2 7-5 6-4,1.49,8.6%,65.6%,77.0%,53.1%,10/12,10.3%,56.7%,74.5%,26.2%,2/8,2:14,7
R128,20,(20)Borna Coric[CRO] [yr|ev],d.,193,Florian Mayer[GER] [yr|ev],6-2 6-2 5-7 6-4,1.37,14.4%,64.4%,80.3%,50.0%,8/10,5.7%,67.6%,60.6%,52.9%,4/10,2:26,12
R128,97,Roberto Carballes Baena[ESP] [yr|ev],d.,267,(Q)Mitchell Krueger[USA] [yr|ev],3-6 6-2 6-4 7-6(3),1.02,2.9%,64.5%,79.8%,44.9%,10/12,10.5%,62.9%,74.2%,53.8%,4/7,3:15,49
R128,36,Daniil Medvedev[RUS] [yr|ev],d.,80,Evgeny Donskoy[RUS] [yr|ev],7-5 6-4 6-2,1.77,21.5%,70.9%,89.3%,52.2%,0/0,0.0%,62.9%,68.9%,50.0%,9/13,2:02,1
R128,15,(15)Stefanos Tsitsipas[GRE] [yr|ev],d.,214,(Q)Tommy Robredo[ESP] [yr|ev],6-3 7-6(1) 6-4,1.12,6.8%,49.6%,74.1%,55.9%,6/7,0.0%,64.3%,64.8%,53.3%,1/4,2:33,3
R128,11,(11)John Isner[USA] [yr|ev],d.,92,Bradley Klahn[USA] [yr|ev],7-6(3) 6-3 6-4,1.72,23.8%,75.0%,85.7%,57.1%,1/2,8.7%,56.5%,71.2%,52.5%,1/4,1:53,8
R128,42,Nicolas Jarry[CHI] [yr|ev],d.,47,Peter Gojowczyk[GER] [yr|ev],7-6(4) 4-6 6-1 7-5,1.28,16.7%,60.3%,82.9%,50.0%,9/11,9.4%,56.7%,83.3%,32.7%,3/7,2:35,16
R128,67,Cameron Norrie[GBR] [yr|ev],d.,108,Jordan Thompson[AUS] [yr|ev],7-5 4-6 6-4 6-3,1.24,14.1%,63.3%,74.1%,48.9%,6/9,5.8%,69.6%,65.6%,35.7%,6/12,3:19,8
R128,62,Dusan Lajovic[SRB] [yr|ev],d.,27,(24)Damir Dzumhur[BIH] [yr|ev],3-6 6-1 6-3 6-4,1.21,8.7%,61.7%,69.0%,47.7%,9/13,0.9%,65.5%,62.5%,34.2%,6/13,2:24,23
R128,24,(25)Milos Raonic[CAN] [yr|ev],d.,172,(Q)Carlos Berlocq[ARG] [yr|ev],7-6(4) 6-4 1-6 6-3,1.22,24.5%,50.0%,90.6%,52.8%,1/4,4.8%,69.6%,65.5%,65.8%,7/10,2:41,3
R128,40,Gilles Simon[FRA] [yr|ev],d.,145,(Q)Lloyd Harris[RSA] [yr|ev],6-2 6-2 6-3,1.63,6.4%,53.8%,69.0%,69.4%,2/3,10.2%,53.4%,63.5%,34.5%,17/23,2:18,6
R128,139,(Q)Ugo Humbert[FRA] [yr|ev],d.,345,(Q)Collin Altamirano[USA] [yr|ev],6-3 7-6(4) 6-3,1.27,8.9%,55.4%,76.8%,62.2%,2/3,5.4%,48.4%,75.6%,50.0%,5/8,2:15,13
R128,101,Stan Wawrinka[SUI] [yr|ev],d.,8,(8)Grigor Dimitrov[BUL] [yr|ev],6-3 6-2 7-5,1.11,5.4%,61.3%,67.6%,58.1%,7/8,6.7%,52.2%,76.6%,41.9%,9/14,2:24,3
R128,7,(7)Marin Cilic[CRO] [yr|ev],d.,82,Marius Copil[ROU] [yr|ev],7-5 6-1 1-1 RET,1.32,17.6%,56.8%,76.2%,40.6%,7/9,8.9%,39.3%,68.2%,35.3%,1/6,1:35,3
R128,109,(Q)Hubert Hurkacz[POL] [yr|ev],d.,141,(Q)Stefano Travaglia[ITA] [yr|ev],6-2 2-6 7-6(6) 3-0 RET,1.22,12.6%,58.3%,76.7%,53.5%,5/7,9.8%,49.2%,76.7%,43.5%,7/11,2:35,6
R128,45,Alex De Minaur[AUS] [yr|ev],d.,64,Taro Daniel[JPN] [yr|ev],6-0 6-1 6-2,2.86,13.8%,63.8%,81.1%,76.2%,1/1,1.5%,42.4%,50.0%,34.2%,3/10,1:29,6
R128,44,Frances Tiafoe[USA] [yr|ev],d.,29,(29)Adrian Mannarino[FRA] [yr|ev],6-1 6-4 4-6 6-4,1.16,8.3%,60.3%,74.0%,54.2%,5/7,8.0%,59.8%,64.2%,55.6%,7/12,2:37,10
R128,60,Julien Benneteau[FRA] [yr|ev],d.,21,(22)Marco Cecchinato[ITA] [yr|ev],2-6 7-6(5) 6-3 6-4,0.99,15.6%,51.9%,76.3%,50.0%,14/17,18.0%,60.2%,75.3%,47.1%,5/8,3:20,25
R128,58,Jan Lennard Struff[GER] [yr|ev],d.,103,Tim Smyczek[USA] [yr|ev],7-6(2) 6-4 6-3,1.55,11.8%,53.8%,92.0%,55.8%,4/4,11.4%,52.0%,70.3%,52.5%,16/19,2:18,21
R128,49,Robin Haase[NED] [yr|ev],d.,79,Mackenzie Mcdonald[USA] [yr|ev],4-6 4-6 6-3 6-1 6-3,1.28,10.4%,56.7%,88.2%,50.0%,2/4,9.6%,59.3%,70.0%,54.5%,5/10,3:02,33
R128,10,(10)David Goffin[BEL] [yr|ev],d.,242,(Q)Federico Gaio[ITA] [yr|ev],6-2 6-4 7-6(5),1.28,7.5%,58.1%,68.5%,64.1%,3/5,5.6%,54.0%,64.2%,49.1%,12/17,2:20,7
R128,13,(13)Diego Schwartzman[ARG] [yr|ev],d.,111,Federico Delbonis[ARG] [yr|ev],6-2 7-6(6) 6-2,1.37,1.0%,52.5%,71.2%,57.4%,3/5,2.9%,56.2%,52.5%,50.0%,7/13,2:41,8
R128,85,Jaume Munar[ESP] [yr|ev],d.,128,(LL)Ruben Bemelmans[BEL] [yr|ev],5-7 6-3 7-6(3) 2-6 6-1,0.98,8.0%,59.9%,67.0%,53.3%,15/19,8.8%,58.8%,66.7%,55.7%,9/13,3:58,52
R128,39,Gael Monfils[FRA] [yr|ev],d.,149,(Q)Facundo Bagnis[ARG] [yr|ev],7-6(4) 3-6 6-0 6-0,1.34,10.6%,66.4%,73.3%,52.6%,4/7,6.5%,61.3%,63.2%,41.7%,1/8,2:08,6
