Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
21,Kei Nishikori,JPN,6,1174,81.5%,30.2%,25,4.3%,18,3.1%,58.1%,71.2%,54.7%,64.3%,52,67.3%,40.2%,61,47.5%,52.1%,1.13,15:05
,Gael Monfils,FRA,2,313,74.1%,33.3%,15,9.2%,10,6.1%,68.1%,67.6%,51.9%,62.6%,12,41.7%,42.0%,14,57.1%,52.7%,1.12,3:26
18,Jack Sock,USA,2,395,84.4%,22.9%,17,9.0%,5,2.6%,68.3%,73.6%,53.3%,67.2%,10,50.0%,36.4%,18,44.4%,51.1%,1.11,4:50
11,John Isner,USA,5,1283,93.8%,10.0%,138,21.8%,12,1.9%,68.5%,81.8%,56.8%,73.9%,27,74.1%,28.9%,46,23.9%,51.1%,1.11,15:36
17,Lucas Pouille,FRA,3,812,84.7%,26.6%,41,10.3%,21,5.3%,55.3%,72.4%,54.7%,64.5%,22,59.1%,39.3%,35,48.6%,51.7%,1.11,9:27
,Joao Sousa,POR,4,888,77.0%,27.5%,27,6.1%,16,3.6%,59.4%,71.9%,52.8%,64.1%,34,50.0%,39.6%,43,44.2%,51.8%,1.10,10:39
,Mikhail Kukushkin,KAZ,3,659,63.5%,40.4%,19,5.5%,11,3.2%,59.5%,70.9%,40.0%,58.4%,42,54.8%,45.4%,32,65.6%,52.2%,1.09,8:12
,Cameron Norrie,GBR,2,505,78.9%,23.1%,26,10.7%,16,6.6%,63.9%,70.5%,48.9%,62.7%,21,61.9%,40.6%,26,34.6%,51.3%,1.09,6:17
,Nicolas Jarry,CHI,2,556,91.7%,10.4%,42,14.8%,9,3.2%,62.5%,83.6%,53.8%,72.4%,22,81.8%,29.3%,12,41.7%,51.3%,1.06,6:13
,Andreas Seppi,ITA,2,554,88.9%,18.2%,19,6.8%,14,5.0%,54.6%,80.4%,52.8%,67.9%,18,72.2%,33.9%,28,28.6%,51.1%,1.06,5:41
,Jason Kubler,AUS,2,350,74.1%,35.7%,10,5.8%,7,4.1%,64.0%,68.2%,43.5%,59.3%,17,58.8%,42.1%,28,35.7%,50.6%,1.04,4:19
Q,Ugo Humbert,FRA,2,463,83.8%,18.9%,20,8.5%,14,6.0%,53.8%,70.6%,58.3%,65.0%,15,60.0%,36.2%,19,36.8%,50.8%,1.03,5:36
31,Fernando Verdasco,ESP,3,644,76.5%,28.3%,27,8.1%,20,6.0%,64.1%,69.6%,45.8%,61.1%,32,62.5%,40.0%,20,75.0%,50.9%,1.03,8:37
,Laslo Djere,SRB,2,413,81.3%,18.8%,12,6.3%,7,3.7%,54.7%,74.0%,53.5%,64.7%,15,60.0%,36.3%,19,31.6%,49.4%,1.03,4:55
,Jan Lennard Struff,GER,3,686,79.6%,26.0%,35,9.9%,30,8.5%,51.0%,80.0%,45.1%,62.9%,28,60.7%,37.8%,37,35.1%,50.7%,1.02,7:30
,Stan Wawrinka,SUI,3,653,85.2%,19.6%,18,5.3%,8,2.3%,57.6%,70.6%,58.6%,65.5%,24,66.7%,35.0%,27,37.0%,51.0%,1.02,7:54
LL,Ruben Bemelmans,BEL,1,335,83.3%,16.7%,13,8.8%,10,6.8%,58.8%,66.7%,55.7%,62.2%,13,69.2%,38.5%,19,21.1%,49.0%,1.02,3:58
,Taylor Fritz,USA,3,770,71.7%,29.8%,41,10.2%,24,6.0%,54.1%,70.5%,47.3%,59.9%,50,66.0%,40.9%,37,45.9%,50.8%,1.02,9:19
12,Pablo Carreno Busta,ESP,2,416,76.5%,31.4%,12,5.6%,3,1.4%,65.4%,62.1%,62.2%,62.1%,24,66.7%,38.6%,16,68.8%,50.7%,1.02,4:59
22,Marco Cecchinato,ITA,1,282,85.0%,15.0%,23,18.0%,8,6.3%,60.2%,75.3%,47.1%,64.1%,8,62.5%,36.4%,17,17.6%,48.9%,1.01,3:20
28,Denis Shapovalov,CAN,3,827,80.3%,20.9%,35,8.4%,29,7.0%,56.9%,75.0%,49.2%,63.9%,40,67.5%,36.4%,41,34.1%,50.2%,1.01,9:59
30,Nick Kyrgios,AUS,3,668,83.0%,19.2%,52,15.1%,28,8.1%,58.3%,73.6%,53.5%,65.2%,31,71.0%,35.0%,26,38.5%,50.6%,1.01,6:51
,Mischa Zverev,GER,1,323,66.7%,32.0%,16,10.9%,8,5.4%,49.0%,72.2%,44.0%,57.8%,14,42.9%,42.0%,22,36.4%,49.2%,1.00,3:48
23,Hyeon Chung,KOR,2,416,58.1%,43.3%,7,3.4%,5,2.4%,62.9%,60.5%,44.7%,54.6%,26,50.0%,45.5%,22,59.1%,50.0%,1.00,5:24
,Dusan Lajovic,SRB,3,761,84.7%,20.3%,17,4.3%,9,2.3%,62.7%,70.2%,53.4%,63.9%,40,77.5%,36.2%,28,42.9%,50.5%,1.00,8:48
,Robin Haase,NED,2,510,78.6%,17.1%,20,8.1%,17,6.9%,55.1%,77.2%,48.6%,64.4%,18,50.0%,35.7%,23,30.4%,49.6%,1.00,5:56
,Radu Albot,MDA,1,234,73.7%,15.8%,8,7.6%,8,7.6%,67.6%,70.4%,47.1%,62.9%,8,37.5%,37.2%,15,20.0%,48.7%,1.00,2:20
,Steve Johnson,USA,2,472,87.8%,7.5%,28,11.6%,9,3.7%,60.6%,82.9%,51.6%,70.5%,11,54.5%,29.4%,13,23.1%,50.4%,1.00,5:44
,Mikhail Youzhny,RUS,1,205,68.8%,25.0%,3,2.8%,7,6.5%,53.3%,71.9%,42.0%,57.9%,9,44.4%,41.8%,8,50.0%,50.2%,0.99,2:43
,Nikoloz Basilashvili,GEO,4,1009,79.5%,20.7%,26,5.1%,26,5.1%,56.6%,70.9%,54.1%,63.6%,44,61.4%,36.1%,40,42.5%,50.0%,0.99,12:12
Q,Dennis Novak,AUT,1,306,68.2%,30.4%,5,3.2%,12,7.7%,57.4%,65.2%,51.5%,59.4%,14,50.0%,39.7%,12,58.3%,49.7%,0.98,3:05
,Vasek Pospisil,CAN,2,326,75.0%,28.6%,25,15.7%,6,3.8%,57.9%,72.8%,46.3%,61.6%,13,46.2%,37.7%,15,53.3%,49.4%,0.98,4:03
Q,Mitchell Krueger,USA,1,243,84.2%,10.0%,11,10.5%,1,1.0%,62.9%,74.2%,53.8%,66.7%,7,57.1%,32.6%,12,16.7%,47.3%,0.98,3:15
,Tennys Sandgren,USA,2,406,75.0%,18.8%,17,8.2%,9,4.3%,58.0%,67.5%,52.9%,61.4%,18,55.6%,37.7%,14,42.9%,49.8%,0.98,4:31
,Pierre Hugues Herbert,FRA,2,477,74.3%,22.2%,29,12.4%,14,6.0%,59.0%,71.7%,46.9%,61.5%,24,62.5%,37.4%,20,40.0%,49.3%,0.97,5:16
,Aljaz Bedene,SLO,1,288,68.2%,22.7%,22,14.9%,8,5.4%,50.0%,75.7%,41.9%,58.8%,17,58.8%,40.0%,14,35.7%,49.7%,0.97,3:15
LL,Lorenzo Sonego,ITA,2,531,83.7%,9.3%,34,12.7%,7,2.6%,61.8%,77.6%,53.9%,68.5%,19,63.2%,30.3%,14,28.6%,49.5%,0.96,6:22
,Marcos Baghdatis,CYP,2,480,71.1%,22.2%,31,12.9%,13,5.4%,51.9%,76.0%,40.5%,58.9%,23,52.2%,38.9%,18,44.4%,49.0%,0.95,6:01
,Roberto Carballes Baena,ESP,2,418,82.4%,11.8%,8,3.7%,9,4.2%,63.1%,78.5%,44.3%,65.9%,17,64.7%,32.4%,10,40.0%,49.5%,0.95,5:45
,Yannick Hanfmann,GER,1,300,90.9%,4.5%,9,6.2%,7,4.8%,58.2%,77.6%,50.8%,66.4%,12,83.3%,31.8%,8,12.5%,48.7%,0.95,3:22
14,Fabio Fognini,ITA,2,451,68.4%,24.3%,15,6.8%,13,5.9%,53.2%,70.9%,46.6%,59.5%,19,36.8%,38.5%,15,60.0%,48.8%,0.95,5:53
26,Richard Gasquet,FRA,3,543,88.1%,17.5%,28,9.2%,14,4.6%,65.9%,71.6%,49.0%,63.9%,26,80.8%,34.0%,17,41.2%,50.8%,0.94,6:22
Q,Felix Auger Aliassime,CAN,1,184,53.3%,35.7%,3,3.5%,8,9.4%,62.4%,52.8%,53.1%,52.9%,14,50.0%,44.4%,13,38.5%,48.4%,0.94,2:29
,Julien Benneteau,FRA,2,551,75.6%,16.7%,36,13.0%,24,8.7%,52.9%,76.0%,46.2%,62.0%,28,64.3%,35.6%,16,43.8%,48.8%,0.94,6:18
,Frances Tiafoe,USA,2,452,73.0%,22.2%,20,8.7%,12,5.2%,61.0%,70.9%,42.2%,59.7%,21,52.4%,37.1%,21,38.1%,48.7%,0.92,5:16
LL,Nicolas Mahut,FRA,2,408,71.4%,25.7%,11,5.4%,7,3.4%,58.5%,67.5%,48.2%,59.5%,19,47.4%,36.9%,14,64.3%,48.3%,0.91,5:12
,Corentin Moutet,FRA,1,256,61.9%,23.8%,5,3.8%,14,10.8%,63.1%,69.5%,33.3%,56.2%,12,33.3%,39.7%,14,35.7%,48.0%,0.91,3:23
,Denis Kudla,USA,2,381,82.8%,16.7%,25,12.6%,11,5.5%,55.3%,74.5%,48.3%,62.8%,16,68.8%,33.5%,16,31.3%,48.8%,0.90,4:13
8,Grigor Dimitrov,BUL,1,201,64.3%,6.7%,6,6.7%,7,7.8%,52.2%,76.6%,41.9%,60.0%,14,64.3%,36.0%,8,12.5%,46.8%,0.90,2:24
,Benoit Paire,FRA,2,503,69.2%,23.7%,27,10.7%,19,7.5%,56.9%,69.4%,45.0%,58.9%,21,42.9%,36.8%,20,45.0%,47.9%,0.90,5:02
,Leonardo Mayer,ARG,1,198,62.5%,23.5%,5,5.2%,9,9.4%,64.6%,67.7%,38.2%,57.3%,7,14.3%,38.2%,10,40.0%,47.5%,0.90,2:27
Q,Tommy Robredo,ESP,1,201,80.0%,6.3%,0,0.0%,4,4.8%,64.3%,64.8%,53.3%,60.7%,4,25.0%,35.0%,7,14.3%,45.8%,0.89,2:33
,Matthew Ebden,AUS,2,550,67.5%,24.4%,27,8.9%,32,10.6%,52.3%,66.5%,48.6%,57.9%,38,65.8%,37.5%,18,55.6%,48.7%,0.89,6:07
5,Kevin Anderson,RSA,4,982,91.7%,11.3%,64,12.2%,15,2.9%,64.0%,76.2%,54.0%,68.2%,29,75.9%,28.4%,27,33.3%,49.7%,0.89,12:31
,Paolo Lorenzi,ITA,2,429,69.7%,21.9%,23,10.6%,12,5.5%,56.4%,69.1%,41.1%,56.9%,22,54.5%,37.9%,22,31.8%,47.6%,0.88,5:20
,Jaume Munar,ESP,2,567,68.3%,17.1%,17,5.6%,23,7.5%,58.4%,65.2%,44.9%,56.7%,42,69.0%,37.8%,24,29.2%,48.0%,0.87,6:49
32,Filip Krajinovic,SRB,1,328,65.2%,21.7%,12,7.7%,10,6.5%,52.3%,65.4%,45.9%,56.1%,16,50.0%,38.2%,21,23.8%,46.6%,0.87,3:38
29,Adrian Mannarino,FRA,1,233,72.2%,10.5%,9,8.0%,4,3.6%,59.8%,64.2%,55.6%,60.7%,12,58.3%,33.9%,7,28.6%,46.8%,0.86,2:37
,Gilles Muller,LUX,1,352,85.7%,10.7%,18,9.9%,18,9.9%,53.0%,80.2%,51.8%,66.9%,10,60.0%,28.1%,7,42.9%,48.0%,0.85,4:16
15,Stefanos Tsitsipas,GRE,2,407,80.0%,17.6%,12,5.2%,8,3.5%,49.3%,73.5%,51.7%,62.4%,19,63.2%,32.0%,12,50.0%,49.1%,0.85,5:21
24,Damir Dzumhur,BIH,1,225,58.8%,22.2%,1,0.9%,7,6.4%,65.5%,62.5%,34.2%,52.7%,13,46.2%,39.1%,13,30.8%,45.8%,0.83,2:24
Q,Hubert Hurkacz,POL,2,352,61.5%,16.0%,16,9.2%,10,5.8%,54.9%,64.2%,47.4%,56.6%,21,52.4%,35.8%,13,30.8%,46.0%,0.82,3:54
,Ricardas Berankis,LTU,1,207,53.3%,25.0%,8,7.7%,11,10.6%,55.8%,69.0%,32.6%,52.9%,10,30.0%,38.8%,11,36.4%,45.9%,0.82,2:38
Q,Carlos Berlocq,ARG,1,231,85.0%,15.8%,6,4.8%,1,0.8%,69.6%,65.5%,65.8%,65.6%,10,70.0%,28.3%,4,75.0%,48.5%,0.82,2:41
Q,Stefano Travaglia,ITA,1,225,73.3%,12.5%,12,9.8%,14,11.5%,49.2%,76.7%,43.5%,59.8%,11,63.6%,33.0%,7,28.6%,47.6%,0.82,2:35
,Yuki Bhambri,IND,1,229,62.5%,23.5%,0,0.0%,6,5.0%,66.9%,60.5%,42.5%,54.5%,14,57.1%,37.0%,10,40.0%,46.3%,0.81,2:29
Q,Yannick Maden,GER,1,219,68.8%,12.5%,2,1.8%,1,0.9%,66.1%,63.9%,40.5%,56.0%,11,54.5%,35.5%,5,40.0%,45.7%,0.81,2:31
,Jordan Thompson,AUS,1,266,71.4%,15.0%,8,5.8%,3,2.2%,69.6%,65.6%,35.7%,56.5%,12,50.0%,35.2%,9,33.3%,46.2%,0.81,3:19
16,Kyle Edmund,GBR,1,265,68.4%,15.0%,10,7.5%,4,3.0%,50.7%,67.6%,45.5%,56.7%,15,60.0%,35.1%,12,25.0%,46.0%,0.81,3:12
,David Ferrer,ESP,1,102,62.5%,25.0%,1,1.8%,4,7.0%,64.9%,54.1%,50.0%,52.6%,6,50.0%,37.8%,3,66.7%,46.1%,0.80,1:23
,Matteo Berrettini,ITA,1,220,66.7%,6.7%,12,11.2%,4,3.7%,68.2%,67.1%,35.3%,57.0%,16,68.8%,34.5%,7,14.3%,45.5%,0.80,2:17
19,Roberto Bautista Agut,ESP,1,173,57.1%,14.3%,2,2.2%,4,4.4%,52.7%,58.3%,53.5%,56.0%,14,57.1%,35.4%,4,50.0%,46.2%,0.80,2:07
,Michael Mmoh,USA,1,253,75.0%,14.3%,8,6.2%,4,3.1%,65.4%,69.4%,37.8%,58.5%,10,50.0%,33.3%,8,37.5%,46.2%,0.80,3:13
Q,Collin Altamirano,USA,1,194,80.0%,6.7%,5,5.4%,3,3.2%,48.4%,75.6%,50.0%,62.4%,8,62.5%,29.7%,3,33.3%,45.4%,0.79,2:15
,Noah Rubin,USA,1,215,63.2%,21.1%,2,1.9%,7,6.5%,55.1%,64.4%,50.0%,57.9%,8,12.5%,33.3%,6,66.7%,45.6%,0.79,2:38
,Mackenzie Mcdonald,USA,1,269,77.3%,8.7%,13,9.6%,8,5.9%,59.3%,70.0%,54.5%,63.7%,10,50.0%,28.4%,4,50.0%,46.1%,0.78,3:02
,Peter Gojowczyk,GER,1,253,80.0%,9.5%,12,9.4%,15,11.8%,56.7%,83.3%,32.7%,61.4%,7,42.9%,30.2%,11,18.2%,45.8%,0.78,2:35
Q,Federico Gaio,ITA,1,217,66.7%,13.3%,7,5.6%,8,6.5%,54.0%,64.2%,49.1%,57.3%,17,70.6%,33.3%,5,40.0%,47.0%,0.78,2:20
,Marton Fucsovics,HUN,1,211,64.7%,11.8%,3,2.8%,5,4.7%,61.3%,66.2%,41.5%,56.6%,13,53.8%,33.3%,5,40.0%,45.0%,0.77,2:59
,Marius Copil,ROU,1,130,50.0%,18.2%,5,8.9%,3,5.4%,39.3%,68.2%,35.3%,48.2%,6,16.7%,39.2%,9,22.2%,43.1%,0.76,1:35
,Andrey Rublev,RUS,1,230,58.8%,16.7%,5,4.5%,13,11.6%,50.9%,71.9%,32.7%,52.7%,14,50.0%,35.6%,11,27.3%,43.9%,0.75,2:28
Q,Facundo Bagnis,ARG,1,206,56.3%,16.7%,6,6.5%,4,4.3%,61.3%,63.2%,41.7%,54.8%,8,12.5%,33.6%,7,42.9%,43.2%,0.74,2:08
,Federico Delbonis,ARG,1,204,57.1%,13.3%,3,2.9%,4,3.8%,56.2%,52.5%,50.0%,51.4%,13,53.8%,35.4%,5,40.0%,43.6%,0.73,2:41
,Florian Mayer,GER,1,223,68.4%,10.5%,6,5.7%,0,0.0%,67.6%,60.6%,52.9%,58.1%,10,40.0%,30.5%,10,20.0%,43.5%,0.73,2:26
,James Duckworth,AUS,1,267,71.4%,9.1%,9,6.3%,12,8.3%,45.1%,72.3%,48.1%,59.0%,15,60.0%,29.3%,5,40.0%,45.3%,0.71,3:17
,Lukas Lacko,SVK,1,181,50.0%,13.3%,4,4.3%,4,4.3%,58.7%,63.0%,36.8%,52.2%,10,30.0%,33.7%,6,33.3%,43.1%,0.70,2:03
,Sam Querrey,USA,1,199,81.3%,0.0%,17,17.0%,16,16.0%,51.0%,88.2%,42.9%,66.0%,8,62.5%,23.2%,0,-,44.7%,0.68,1:54
,Viktor Troicki,SRB,1,163,61.5%,7.1%,5,5.9%,4,4.7%,62.4%,73.6%,28.1%,56.5%,11,54.5%,29.5%,2,50.0%,43.6%,0.68,1:45
,Yuichi Sugita,JPN,1,148,58.3%,0.0%,10,14.9%,6,9.0%,49.3%,78.8%,35.3%,56.7%,7,28.6%,29.6%,2,0.0%,41.9%,0.68,1:43
,Denis Istomin,UZB,1,178,86.7%,0.0%,11,12.5%,2,2.3%,59.1%,80.8%,47.2%,67.0%,7,71.4%,22.2%,1,0.0%,44.4%,0.67,2:10
,Feliciano Lopez,ESP,1,190,60.0%,13.3%,10,10.3%,13,13.4%,56.7%,74.5%,26.2%,53.6%,8,25.0%,31.2%,12,16.7%,42.6%,0.67,2:14
Q,Marcel Granollers,ESP,1,159,41.7%,15.4%,10,13.5%,12,16.2%,47.3%,65.7%,35.9%,50.0%,12,41.7%,32.9%,10,20.0%,40.9%,0.66,1:54
,Tim Smyczek,USA,1,216,80.0%,0.0%,14,11.4%,11,8.9%,52.0%,70.3%,52.5%,61.8%,19,84.2%,24.7%,4,0.0%,45.8%,0.65,2:18
,Yoshihito Nishioka,JPN,1,192,53.8%,7.7%,0,0.0%,4,3.6%,58.2%,45.3%,58.7%,50.9%,15,60.0%,31.7%,9,11.1%,42.7%,0.65,1:52
Q,Lloyd Harris,RSA,1,196,50.0%,7.7%,12,10.2%,7,5.9%,53.4%,63.5%,34.5%,50.0%,23,73.9%,30.8%,3,33.3%,42.3%,0.62,2:18
,Bradley Klahn,USA,1,176,80.0%,5.9%,8,8.7%,8,8.7%,56.5%,71.2%,52.5%,63.0%,4,25.0%,21.4%,2,50.0%,43.2%,0.58,1:53
,Evgeny Donskoy,RUS,1,176,73.3%,0.0%,0,0.0%,4,4.1%,62.9%,68.9%,50.0%,61.9%,13,69.2%,21.5%,0,-,43.8%,0.56,2:02
,Guido Andreozzi,ARG,1,163,57.1%,7.7%,7,8.0%,4,4.6%,60.9%,60.4%,41.2%,52.9%,14,57.1%,26.3%,2,50.0%,40.5%,0.56,1:58
Q,Casper Ruud,NOR,1,172,61.5%,0.0%,7,7.1%,5,5.1%,57.1%,69.6%,38.1%,56.1%,8,37.5%,24.3%,1,0.0%,42.4%,0.55,2:08
,Malek Jaziri,TUN,1,160,57.1%,7.1%,5,6.0%,6,7.1%,56.0%,66.0%,40.5%,54.8%,7,14.3%,25.0%,2,50.0%,40.6%,0.55,1:52
Q,Donald Young,USA,1,135,41.7%,15.4%,2,2.8%,6,8.5%,63.4%,55.6%,38.5%,49.3%,14,50.0%,28.1%,2,100.0%,39.3%,0.55,1:43
LL,Peter Polansky,CAN,1,139,45.5%,0.0%,5,6.7%,4,5.3%,56.0%,59.5%,36.4%,49.3%,13,53.8%,25.0%,0,-,38.1%,0.49,1:36
,Albert Ramos,ESP,1,153,61.5%,0.0%,4,4.6%,2,2.3%,58.6%,56.9%,44.4%,51.7%,12,58.3%,21.2%,0,-,38.6%,0.44,1:46
,Mirza Basic,BIH,1,148,61.5%,0.0%,5,6.0%,1,1.2%,57.8%,62.5%,42.9%,54.2%,10,50.0%,18.5%,1,0.0%,38.5%,0.40,1:30
,Jenson Brooksby,USA,1,145,41.7%,8.3%,0,0.0%,0,0.0%,64.4%,44.6%,48.4%,46.0%,17,58.8%,20.7%,2,50.0%,35.9%,0.38,1:49
,Taro Daniel,JPN,1,124,30.0%,0.0%,1,1.5%,5,7.6%,42.4%,50.0%,34.2%,40.9%,10,30.0%,20.7%,1,0.0%,31.5%,0.35,1:29
,Maximilian Marterer,GER,1,149,53.8%,0.0%,6,6.5%,3,3.2%,62.4%,53.4%,45.7%,50.5%,13,53.8%,14.3%,0,-,36.9%,0.29,1:42
,All Main Draw Players,,127.0,,78.3%,21.7%,,8.6%,,4.9%,59.3%,72.0%,50.3%,63.1%,,59.8%,36.9%,,40.2%,50.0%,1.00,
