Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R64,1,(1)Roger Federer[SUI] [yr|ev],d.,64,Tim Henman[GBR] [yr|ev],6-4 6-0 6-2,1.96,8.5%,62.0%,79.5%,63.0%,2/2,0.0%,62.3%,55.3%,34.8%,2/8,1:25,1
R64,77,Nicolas Mahut[FRA] [yr|ev],d.,34,(30)Kristof Vliegen[BEL] [yr|ev],6-4 6-4 6-3,1.21,15.3%,67.1%,84.2%,42.9%,2/2,11.8%,71.1%,74.1%,40.9%,2/6,1:46,37
R64,24,(19)Tommy Haas[GER] [yr|ev],d.,259,(WC)Richard Bloomfield[GBR] [yr|ev],6-3 6-4 7-6(4),1.67,16.0%,64.9%,83.6%,63.6%,2/2,12.7%,58.5%,72.5%,44.9%,12/14,1:54,2
R64,14,(13)Tomas Berdych[CZE] [yr|ev],d.,45,Fabrice Santoro[FRA] [yr|ev],6-4 6-7(6) 2-6 7-6(5) 6-4,1.01,7.9%,57.7%,71.6%,46.3%,9/15,5.3%,60.5%,73.0%,41.3%,10/16,4:11,4
R64,39,Novak Djokovic[SRB] [yr|ev],d.,8,(11)Tommy Robredo[ESP] [yr|ev],7-6(5) 6-2 6-4,1.33,2.1%,67.0%,73.0%,48.4%,2/5,0.9%,69.2%,60.8%,36.4%,9/15,2:13,1
R64,41,Mikhail Youzhny[RUS] [yr|ev],d.,105,Igor Kunitsyn[RUS] [yr|ev],6-3 6-1 3-0 RET,1.77,18.9%,60.4%,78.1%,57.1%,6/7,1.1%,63.3%,52.6%,36.4%,14/21,1:20,8
R64,67,Stan Wawrinka[SUI] [yr|ev],d.,58,Agustin Calleri[ARG] [yr|ev],7-6(5) 7-5 6-3,1.19,4.1%,58.5%,72.2%,51.0%,9/12,3.8%,68.7%,60.0%,48.8%,9/15,2:21,3
R64,10,(7)Mario Ancic[CRO] [yr|ev],d.,69,Davide Sanguinetti[ITA] [yr|ev],6-4 6-2 6-1,2.15,17.9%,61.2%,80.5%,69.2%,1/2,1.3%,61.3%,57.1%,35.5%,6/12,1:41,7
R64,3,(4)David Nalbandian[ARG] [yr|ev],d.,57,Arnaud Clement[FRA] [yr|ev],6-4 6-4 6-3,1.29,4.7%,59.3%,80.4%,48.6%,5/6,10.8%,61.3%,75.4%,30.6%,3/8,1:55,3
R64,30,(28)Fernando Verdasco[ESP] [yr|ev],d.,161,(Q)Benjamin Becker[GER] [yr|ev],6-4 6-7(7) 4-6 6-3 9-7,1.11,9.8%,69.3%,78.8%,68.0%,2/4,14.3%,59.7%,82.6%,58.1%,3/7,3:22,7
R64,28,(24)Juan Carlos Ferrero[ESP] [yr|ev],d.,163,(Q)Roko Karanusic[CRO] [yr|ev],6-3 7-6(4) 6-3,1.04,2.9%,63.5%,71.2%,71.1%,4/4,10.8%,72.3%,78.3%,47.8%,5/7,1:50,1
R64,13,(14)Radek Stepanek[CZE] [yr|ev],d.,43,Xavier Malisse[BEL] [yr|ev],6-3 6-7(4) 7-5 6-1,1.20,4.0%,67.7%,70.2%,57.5%,4/6,5.4%,71.2%,59.5%,59.4%,6/12,2:25,8
R64,59,Jonas Bjorkman[SWE] [yr|ev],d.,84,Lukas Dlouhy[CZE] [yr|ev],6-3 6-4 4-6 1-6 6-4,1.05,3.5%,63.8%,66.7%,43.1%,5/13,6.2%,69.0%,62.0%,42.2%,11/19,3:03,4
R64,54,Daniele Bracciali[ITA] [yr|ev],d.,141,(Q)Stefano Galvani[ITA] [yr|ev],6-3 6-7(3) 6-3 6-4,1.21,22.3%,57.7%,77.3%,56.4%,5/7,5.2%,59.1%,73.5%,44.7%,3/8,2:39,49
R64,53,Max Mirnyi[BLR] [yr|ev],d.,210,(WC)Mark Philippoussis[AUS] [yr|ev],7-6(6) 6-4 6-7(5) 6-3,1.02,13.4%,65.0%,78.4%,50.9%,9/10,19.7%,65.2%,80.2%,45.7%,5/8,3:16,18
R64,7,(8)James Blake[USA] [yr|ev],d.,99,Jimmy Wang[TPE] [yr|ev],6-4 6-2 4-6 6-2,1.24,8.4%,64.1%,75.0%,48.9%,20/21,3.1%,60.6%,66.2%,44.0%,13/18,2:14,4
R64,9,(6)Lleyton Hewitt[AUS] [yr|ev],d.,102,Hyung Taik Lee[KOR] [yr|ev],6-7(4) 6-2 7-6(6) 6-7(5) 6-4,1.06,10.3%,55.7%,75.7%,50.0%,8/11,6.7%,66.3%,67.2%,52.3%,14/20,3:57,1
R64,29,(26)Olivier Rochus[BEL] [yr|ev],d.,126,Tomas Zib[CZE] [yr|ev],6-1 6-1 6-0,2.22,11.3%,67.7%,78.6%,65.0%,3/3,5.6%,57.3%,49.0%,34.2%,7/15,1:29,24
R64,19,(23)David Ferrer[ESP] [yr|ev],d.,91,Guillermo Garcia Lopez[ESP] [yr|ev],7-6(2) 7-5 6-3,1.57,3.3%,57.8%,80.8%,60.5%,1/3,4.8%,64.3%,69.1%,33.3%,13/17,2:30,3
R64,11,(10)Fernando Gonzalez[CHI] [yr|ev],d.,87,Marat Safin[RUS] [yr|ev],4-6 6-7(4) 6-4 6-4 6-4,1.12,11.6%,67.7%,77.1%,56.0%,4/6,10.0%,70.0%,73.0%,51.9%,9/13,3:22,5
R64,26,(15)Sebastien Grosjean[FRA] [yr|ev],d.,447,(WC)Jamie Delgado[GBR] [yr|ev],6-3 3-6 6-2 6-3,1.33,8.8%,57.8%,76.3%,51.2%,3/6,8.5%,59.3%,64.3%,39.6%,7/13,2:13,4
R64,16,(18)Marcos Baghdatis[CYP] [yr|ev],d.,79,(WC)Andrei Pavel[ROU] [yr|ev],3-0 RET,3.21,9.1%,36.4%,100.0%,57.1%,0/0,12.5%,25.0%,50.0%,0.0%,1/2,0:19,8
R64,44,Andy Murray[GBR] [yr|ev],d.,55,Julien Benneteau[FRA] [yr|ev],7-6(5) 6-4 4-6 6-1,1.19,6.6%,50.4%,68.9%,56.7%,6/10,5.7%,63.6%,64.0%,41.2%,7/14,2:53,1
R64,5,(3)Andy Roddick[USA] [yr|ev],d.,63,Florian Mayer[GER] [yr|ev],6-4 6-1 6-2,2.35,18.8%,70.3%,86.7%,68.4%,0/0,8.8%,72.1%,61.2%,42.1%,2/7,1:09,1
R64,4,(5)Ivan Ljubicic[CRO] [yr|ev],d.,95,Justin Gimelstob[USA] [yr|ev],6-3 7-6(1) 7-5,1.36,15.5%,70.9%,76.7%,60.0%,2/2,13.0%,53.4%,74.3%,47.5%,16/19,2:37,3
R64,31,(27)Dmitry Tursunov[RUS] [yr|ev],d.,51,Alberto Martin[ESP] [yr|ev],6-1 7-5 6-4,1.76,12.9%,64.7%,85.5%,60.0%,5/5,3.3%,62.0%,61.4%,54.3%,11/15,1:44,20
R64,18,(22)Jarkko Nieminen[FIN] [yr|ev],d.,252,(WC)Martin Lee[GBR] [yr|ev],6-4 6-0 6-3,1.79,2.7%,64.0%,79.2%,59.3%,1/1,7.0%,53.5%,56.5%,42.5%,3/9,1:25,13
R64,88,Philipp Kohlschreiber[GER] [yr|ev],d.,127,(Q)Alejandro Falla[COL] [yr|ev],6-4 6-4 3-6 7-6(1),1.21,8.8%,60.8%,82.9%,59.2%,5/6,3.1%,67.2%,76.7%,50.0%,4/6,2:32,16
R64,166,(Q)Irakli Labadze[GEO] [yr|ev],d.,12,(16)Gaston Gaudio[ARG] [yr|ev],6-4 6-2 6-3,1.90,19.4%,65.3%,83.0%,60.0%,4/5,7.3%,62.2%,58.8%,41.9%,4/10,1:27,42
R64,86,Mardy Fish[USA] [yr|ev],d.,106,Melle Van Gemerden[NED] [yr|ev],6-2 6-0 6-1,2.49,19.4%,56.5%,88.6%,63.0%,0/0,3.1%,53.1%,55.9%,30.0%,5/12,1:22,7
R64,20,(25)Andre Agassi[USA] [yr|ev],d.,68,Andreas Seppi[ITA] [yr|ev],6-4 7-6(2) 6-4,1.13,7.4%,59.5%,75.0%,49.0%,7/8,9.3%,53.3%,66.7%,52.0%,7/10,2:23,1
R64,2,(2)Rafael Nadal[ESP] [yr|ev],d.,237,(Q)Robert Kendrick[USA] [yr|ev],6-7(4) 3-6 7-6(2) 7-5 6-4,1.30,4.6%,75.7%,80.9%,64.9%,1/2,18.7%,64.9%,81.1%,50.0%,7/9,3:46,1
R128,1,(1)Roger Federer[SUI] [yr|ev],d.,50,Richard Gasquet[FRA] [yr|ev],6-3 6-2 6-2,2.10,7.1%,67.1%,85.1%,65.2%,1/1,2.9%,78.3%,55.6%,53.3%,2/7,1:14,1
R128,64,Tim Henman[GBR] [yr|ev],d.,37,Robin Soderling[SWE] [yr|ev],6-7(8) 6-3 6-2 1-6 6-3,1.15,2.8%,56.9%,74.4%,58.1%,4/7,11.4%,65.8%,73.5%,41.2%,10/15,3:15,4
R128,77,Nicolas Mahut[FRA] [yr|ev],d.,78,Jurgen Melzer[AUT] [yr|ev],6-7(3) 7-5 6-1 6-4,1.79,17.0%,72.3%,82.7%,71.0%,4/4,9.4%,63.3%,70.4%,51.1%,3/7,2:32,37
R128,34,(30)Kristof Vliegen[BEL] [yr|ev],d.,110,Jiri Novak[CZE] [yr|ev],6-4 7-5 6-2,1.58,9.8%,66.3%,85.2%,51.6%,3/3,8.2%,72.2%,61.4%,51.9%,4/8,1:47,30
R128,24,(19)Tommy Haas[GER] [yr|ev],d.,92,Jiri Vanek[CZE] [yr|ev],7-6(2) 7-5 6-4,1.54,9.5%,61.1%,82.8%,59.5%,2/4,9.1%,70.2%,71.8%,30.6%,17/21,2:00,2
R128,259,(WC)Richard Bloomfield[GBR] [yr|ev],d.,89,Carlos Berlocq[ARG] [yr|ev],6-1 6-2 6-2,2.38,15.6%,51.6%,84.8%,71.0%,1/1,0.0%,50.7%,54.1%,41.7%,8/14,1:18,176
R128,45,Fabrice Santoro[FRA] [yr|ev],d.,187,(Q)Wayne Arthurs[AUS] [yr|ev],7-6(3) 6-3 3-6 6-1,1.26,5.5%,66.4%,76.7%,59.5%,0/1,13.3%,53.1%,75.0%,50.0%,8/11,2:28,17
R128,14,(13)Tomas Berdych[CZE] [yr|ev],d.,93,Jan Hernych[CZE] [yr|ev],6-3 6-4 7-5,1.27,13.7%,53.7%,78.4%,56.8%,4/5,2.4%,69.4%,69.5%,38.5%,2/6,1:45,4
R128,8,(11)Tommy Robredo[ESP] [yr|ev],d.,85,Simon Greul[GER] [yr|ev],6-2 6-2 5-7 7-6(3),1.34,3.4%,76.1%,74.2%,50.0%,4/7,2.3%,65.2%,64.0%,45.7%,3/9,2:22,5
R128,39,Novak Djokovic[SRB] [yr|ev],d.,65,Paul Goldstein[USA] [yr|ev],6-3 6-2 7-6(3),1.19,8.2%,60.2%,78.0%,48.7%,4/6,1.1%,49.4%,72.1%,47.7%,3/8,2:04,1
R128,41,Mikhail Youzhny[RUS] [yr|ev],d.,76,Potito Starace[ITA] [yr|ev],6-0 6-4 6-1,2.51,5.4%,71.4%,77.5%,81.3%,0/0,1.1%,66.7%,56.5%,25.8%,4/11,1:15,8
R128,105,Igor Kunitsyn[RUS] [yr|ev],d.,23,(21)Gael Monfils[FRA] [yr|ev],5-7 7-6(7) 6-3 6-4,0.90,0.0%,73.2%,63.4%,62.5%,17/20,10.6%,56.9%,75.7%,54.7%,1/5,2:57,35
R128,58,Agustin Calleri[ARG] [yr|ev],d.,38,(29)Paradorn Srichaphan[THA] [yr|ev],6-7(3) 7-5 6-3 3-6 6-3,1.24,8.0%,62.0%,84.9%,50.9%,0/2,4.4%,51.6%,76.8%,53.2%,9/13,3:06,16
R128,67,Stan Wawrinka[SUI] [yr|ev],d.,60,Ivo Karlovic[CRO] [yr|ev],7-6(5) 3-6 6-2 6-7(8) 11-9,1.35,9.5%,53.3%,84.4%,70.9%,3/4,18.1%,69.4%,79.9%,49.2%,6/9,3:52,3
R128,69,Davide Sanguinetti[ITA] [yr|ev],d.,108,(Q)Kevin Kim[USA] [yr|ev],6-3 7-6(10) 6-1,1.45,11.1%,63.6%,82.5%,52.8%,6/7,3.3%,62.2%,69.6%,41.2%,3/7,1:31,42
R128,10,(7)Mario Ancic[CRO] [yr|ev],d.,47,Nicolas Almagro[ESP] [yr|ev],7-6(2) 7-5 7-6(4),1.33,18.4%,65.8%,77.3%,69.2%,2/3,8.9%,56.5%,78.6%,50.0%,8/10,2:37,7
R128,3,(4)David Nalbandian[ARG] [yr|ev],d.,73,Wesley Moodie[RSA] [yr|ev],6-3 6-4 6-1,1.75,1.3%,62.7%,85.1%,57.1%,2/2,11.1%,72.2%,61.5%,40.0%,9/14,1:37,3
R128,57,Arnaud Clement[FRA] [yr|ev],d.,115,Albert Portas[ESP] [yr|ev],6-3 6-2 6-4,2.26,8.7%,73.9%,86.3%,61.1%,3/4,7.2%,49.4%,75.6%,33.3%,3/8,1:31,10
R128,161,(Q)Benjamin Becker[GER] [yr|ev],d.,48,Juan Ignacio Chela[ARG] [yr|ev],6-3 3-6 6-3 6-4,0.98,15.4%,64.7%,78.4%,41.7%,9/10,8.0%,67.0%,71.6%,54.5%,2/5,2:17,35
R128,30,(28)Fernando Verdasco[ESP] [yr|ev],d.,75,Vincent Spadea[USA] [yr|ev],3-6 6-4 7-6(1) 6-3,1.24,6.6%,72.1%,71.6%,70.6%,8/9,5.1%,65.9%,73.6%,46.8%,12/15,2:32,7
R128,28,(24)Juan Carlos Ferrero[ESP] [yr|ev],d.,100,Fernando Vicente[ESP] [yr|ev],6-1 6-3 6-2,3.22,13.8%,72.4%,88.1%,75.0%,1/1,1.1%,68.9%,54.8%,39.3%,8/14,1:24,1
R128,163,(Q)Roko Karanusic[CRO] [yr|ev],d.,82,Rainer Schuettler[GER] [yr|ev],7-6(7) 4-6 6-2 6-1,1.68,9.3%,70.1%,82.7%,62.5%,3/4,2.7%,69.6%,69.2%,41.2%,1/5,2:11,88
R128,43,Xavier Malisse[BEL] [yr|ev],d.,181,(Q)Benedikt Dorsch[GER] [yr|ev],6-2 7-5 6-2,1.62,11.4%,69.3%,72.1%,66.7%,5/6,8.0%,61.3%,56.5%,44.8%,1/7,1:42,19
R128,13,(14)Radek Stepanek[CZE] [yr|ev],d.,125,(Q)Frank Dancevic[CAN] [yr|ev],7-6(4) 6-3 6-4,1.20,9.4%,72.6%,81.8%,44.8%,6/6,8.8%,69.2%,73.0%,50.0%,3/5,1:53,8
R128,59,Jonas Bjorkman[SWE] [yr|ev],d.,21,(12)Thomas Johansson[SWE] [yr|ev],3-6 7-6(4) 6-1 6-1,1.52,5.8%,69.9%,75.0%,67.7%,2/3,6.3%,62.7%,69.6%,40.4%,7/12,2:27,4
R128,84,Lukas Dlouhy[CZE] [yr|ev],d.,36,Florent Serra[FRA] [yr|ev],4-6 6-3 6-4 7-5,1.19,6.9%,68.5%,74.2%,51.2%,7/9,4.7%,61.3%,64.1%,55.2%,12/16,2:27,73
R128,141,(Q)Stefano Galvani[ITA] [yr|ev],d.,90,Alexander Waske[GER] [yr|ev],4-6 7-6(2) 6-4 3-6 16-14,1.01,4.7%,63.4%,81.5%,53.8%,11/14,21.6%,63.2%,79.8%,56.0%,8/11,4:56,99
R128,54,Daniele Bracciali[ITA] [yr|ev],d.,22,(20)Dominik Hrbaty[SVK] [yr|ev],6-2 6-4 6-4,1.82,27.6%,52.6%,87.5%,66.7%,1/1,8.6%,59.3%,77.1%,33.3%,0/4,1:34,49
R128,210,(WC)Mark Philippoussis[AUS] [yr|ev],d.,35,(32)Paul Henri Mathieu[FRA] [yr|ev],5-7 7-6(5) 6-3 7-6(12),1.67,31.3%,60.9%,88.5%,70.0%,0/1,4.7%,59.3%,75.3%,59.0%,2/3,3:15,8
R128,53,Max Mirnyi[BLR] [yr|ev],d.,62,Ruben Ramirez Hidalgo[ESP] [yr|ev],6-7(5) 6-4 6-3 6-3,1.86,18.8%,65.2%,84.9%,74.4%,5/5,10.9%,66.7%,67.4%,60.5%,10/14,2:33,18
R128,99,Jimmy Wang[TPE] [yr|ev],d.,96,Oliver Marach[AUT] [yr|ev],6-1 7-6(2) 6-0,1.67,10.5%,58.1%,76.0%,63.9%,5/6,8.1%,57.6%,59.6%,40.5%,8/14,1:55,85
R128,7,(8)James Blake[USA] [yr|ev],d.,139,(Q)Kristian Pless[DEN] [yr|ev],6-3 7-5 5-7 6-4,1.15,9.0%,57.4%,78.6%,57.7%,1/3,3.4%,72.0%,69.4%,54.5%,3/7,2:01,4
R128,9,(6)Lleyton Hewitt[AUS] [yr|ev],d.,56,Filippo Volandri[ITA] [yr|ev],6-1 6-1 6-3,2.22,17.9%,58.2%,76.9%,75.0%,0/0,0.0%,53.0%,54.3%,38.7%,5/11,1:09,1
R128,102,Hyung Taik Lee[KOR] [yr|ev],d.,112,Flavio Saretta[BRA] [yr|ev],7-6(10) 6-3 7-5,1.32,4.6%,69.7%,72.4%,63.6%,7/9,9.2%,58.5%,65.8%,51.9%,11/16,2:10,36
R128,126,Tomas Zib[CZE] [yr|ev],d.,114,Albert Montanes[ESP] [yr|ev],6-3 6-4 7-6(7),1.21,6.6%,63.2%,77.6%,43.6%,4/7,7.2%,64.9%,63.9%,46.2%,6/11,2:02,51
R128,29,(26)Olivier Rochus[BEL] [yr|ev],d.,66,Gilles Muller[LUX] [yr|ev],6-4 7-5 6-3,1.63,2.2%,62.0%,75.4%,71.4%,4/4,17.5%,60.8%,63.0%,48.9%,12/16,2:09,24
R128,19,(23)David Ferrer[ESP] [yr|ev],d.,265,(Q)Simon Stadler[GER] [yr|ev],6-1 6-4 6-4,1.22,1.0%,71.0%,73.2%,44.8%,8/9,2.3%,67.8%,67.8%,35.7%,9/14,2:00,3
R128,91,Guillermo Garcia Lopez[ESP] [yr|ev],d.,109,Ivo Minar[CZE] [yr|ev],7-6(1) 4-6 7-6(3) 6-2,1.06,6.6%,62.5%,69.5%,49.1%,16/21,3.5%,62.2%,66.3%,48.1%,10/16,3:09,23
R128,87,Marat Safin[RUS] [yr|ev],d.,40,Greg Rusedski[GBR] [yr|ev],6-4 6-4 6-4,1.69,16.5%,60.8%,81.3%,74.2%,1/1,7.3%,62.5%,75.0%,44.4%,3/6,1:33,1
R128,11,(10)Fernando Gonzalez[CHI] [yr|ev],d.,52,Luis Horna[PER] [yr|ev],7-6(3) 7-5 6-2,1.77,18.2%,59.1%,86.5%,69.4%,1/1,11.8%,59.8%,75.4%,46.3%,5/8,1:50,5
R128,26,(15)Sebastien Grosjean[FRA] [yr|ev],d.,46,Gilles Simon[FRA] [yr|ev],6-4 6-2 6-4,1.50,5.9%,57.6%,79.6%,61.1%,6/7,4.3%,57.6%,69.8%,41.0%,5/10,1:49,4
R128,447,(WC)Jamie Delgado[GBR] [yr|ev],d.,116,(Q)Michael Berrer[GER] [yr|ev],6-4 6-2 3-6 3-6 6-3,0.99,9.3%,63.6%,79.3%,44.7%,4/7,23.8%,62.3%,79.0%,46.9%,9/14,2:23,121
