Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
16,Gaston Gaudio,ARG,2,417,67.6%,25.0%,15,6.7%,9,4.0%,65.2%,63.0%,46.2%,57.1%,33,66.7%,37.8%,17,47.1%,48.2%,0.88,4:08
,Justin Gimelstob,USA,2,420,90.6%,10.0%,35,14.7%,8,3.4%,53.4%,78.7%,48.6%,64.7%,25,88.0%,30.8%,8,37.5%,50.0%,0.87,4:34
Q,Alexander Peya,AUT,1,281,75.0%,12.5%,8,5.8%,7,5.1%,58.0%,68.8%,51.7%,61.6%,12,50.0%,33.6%,10,30.0%,47.3%,0.87,2:53
Q,Kristian Pless,DEN,1,240,81.0%,9.1%,4,3.4%,2,1.7%,72.0%,69.4%,54.5%,65.3%,7,42.9%,30.3%,3,66.7%,47.5%,0.87,2:01
WC,Alan Mackin,GBR,1,381,70.4%,14.8%,7,3.6%,10,5.2%,66.7%,62.5%,53.1%,59.4%,17,52.9%,35.4%,11,36.4%,47.5%,0.87,4:21
,Robin Soderling,SWE,1,293,77.3%,13.0%,17,11.4%,10,6.7%,65.8%,73.5%,41.2%,62.4%,15,66.7%,32.6%,7,42.9%,47.8%,0.87,3:15
WC,Jamie Delgado,GBR,2,479,76.9%,19.5%,22,8.9%,11,4.5%,61.5%,72.4%,42.1%,60.7%,20,55.0%,33.6%,20,40.0%,47.6%,0.86,4:36
Q,Alejandro Falla,COL,2,538,78.6%,17.5%,8,2.8%,1,0.4%,67.7%,68.1%,50.5%,62.4%,18,50.0%,32.4%,17,41.2%,48.1%,0.86,5:22
WC,Alex Bogdanovic,GBR,1,219,81.3%,6.3%,1,0.9%,0,0.0%,73.9%,70.7%,41.4%,63.1%,9,66.7%,31.5%,5,20.0%,47.5%,0.85,2:32
,Melle Van Gemerden,NED,2,360,70.4%,14.3%,15,8.9%,17,10.1%,53.0%,66.3%,53.2%,60.1%,18,55.6%,33.9%,12,33.3%,46.1%,0.85,3:38
,Florent Serra,FRA,1,280,80.0%,9.5%,7,4.7%,3,2.0%,61.3%,64.1%,55.2%,60.7%,16,75.0%,33.1%,9,22.2%,47.9%,0.84,2:27
,Paul Goldstein,USA,1,185,64.3%,13.3%,1,1.1%,5,5.7%,49.4%,72.1%,47.7%,59.8%,8,37.5%,33.7%,6,33.3%,45.9%,0.84,2:04
Q,Frank Dancevic,CAN,1,197,86.7%,0.0%,8,8.8%,1,1.1%,69.2%,73.0%,50.0%,65.9%,5,60.0%,28.3%,6,0.0%,45.7%,0.83,1:53
,Albert Montanes,ESP,1,217,66.7%,18.8%,8,7.2%,5,4.5%,64.9%,63.9%,46.2%,57.7%,11,54.5%,34.9%,7,42.9%,46.5%,0.82,2:02
Q,Simon Stadler,GER,1,187,61.5%,7.1%,2,2.3%,0,0.0%,67.8%,67.8%,35.7%,57.5%,14,64.3%,35.0%,9,11.1%,45.5%,0.82,2:00
,Vincent Spadea,USA,1,260,85.7%,5.3%,7,5.1%,5,3.6%,65.9%,73.6%,46.8%,64.5%,15,80.0%,28.7%,9,11.1%,47.7%,0.81,2:32
,Tomas Zib,CZE,2,368,57.7%,20.0%,12,6.2%,4,2.1%,60.5%,65.3%,39.0%,54.9%,22,50.0%,36.4%,14,35.7%,46.2%,0.81,3:31
29,Paradorn Srichaphan,THA,1,309,84.0%,7.7%,7,4.4%,7,4.4%,51.6%,76.8%,53.2%,65.4%,13,69.2%,28.0%,2,100.0%,47.2%,0.81,3:06
,Dick Norman,BEL,1,216,75.0%,12.5%,10,9.5%,2,1.9%,62.9%,71.2%,38.5%,59.0%,13,69.2%,33.3%,4,50.0%,45.8%,0.81,2:03
,Jan Hernych,CZE,1,180,73.3%,6.3%,2,2.4%,2,2.4%,69.4%,69.5%,38.5%,60.0%,6,33.3%,31.6%,5,20.0%,45.0%,0.79,1:45
Q,Wayne Arthurs,AUS,1,238,83.3%,5.3%,17,13.3%,7,5.5%,53.1%,75.0%,50.0%,63.3%,11,72.7%,29.1%,1,100.0%,47.5%,0.79,2:28
17,Robby Ginepri,USA,1,151,61.5%,7.1%,7,9.7%,2,2.8%,63.9%,76.1%,34.6%,61.1%,11,54.5%,30.4%,3,33.3%,45.0%,0.78,1:23
,Flavio Saretta,BRA,1,239,70.6%,12.5%,12,9.2%,10,7.7%,58.5%,65.8%,51.9%,60.0%,16,68.8%,30.3%,9,22.2%,46.4%,0.76,2:10
Q,Josh Goodall,GBR,1,234,76.5%,5.9%,13,10.0%,7,5.4%,60.8%,74.7%,39.2%,60.8%,12,66.7%,29.8%,6,16.7%,47.0%,0.76,2:16
,Igor Kunitsyn,RUS,2,445,68.8%,16.7%,1,0.4%,2,0.7%,69.9%,60.1%,51.9%,57.6%,41,75.6%,32.4%,12,41.7%,47.6%,0.76,4:17
,Nicolas Almagro,ESP,1,238,88.9%,5.6%,11,8.9%,6,4.8%,56.5%,78.6%,50.0%,66.1%,10,80.0%,25.4%,3,33.3%,46.6%,0.75,2:37
,Simon Greul,GER,1,249,70.0%,15.0%,3,2.3%,4,3.0%,65.2%,64.0%,45.7%,57.6%,9,33.3%,31.6%,7,42.9%,45.4%,0.75,2:22
,Ivo Karlovic,CRO,1,362,90.3%,3.3%,35,18.1%,16,8.3%,69.4%,79.9%,49.2%,70.5%,9,66.7%,21.9%,4,25.0%,47.8%,0.74,3:52
,Boris Pashanski,SRB,1,242,72.2%,11.8%,8,5.6%,11,7.7%,48.6%,72.5%,39.7%,55.6%,13,61.5%,32.0%,5,40.0%,45.9%,0.72,2:12
,Yen Hsun Lu,TPE,1,178,61.5%,7.1%,4,4.7%,4,4.7%,72.9%,59.7%,52.2%,57.6%,9,44.4%,30.1%,9,11.1%,43.3%,0.71,1:49
Q,Kevin Kim,USA,1,189,69.2%,6.7%,3,3.3%,3,3.3%,62.2%,69.6%,41.2%,58.9%,7,42.9%,28.3%,7,14.3%,42.9%,0.69,1:31
31,Nicolas Massu,CHI,1,184,61.5%,7.1%,6,6.1%,4,4.0%,62.6%,59.7%,43.2%,53.5%,13,61.5%,31.8%,4,25.0%,43.5%,0.68,1:53
,Gilles Simon,FRA,1,177,64.3%,7.1%,4,4.3%,1,1.1%,57.6%,69.8%,41.0%,57.6%,10,50.0%,28.2%,7,14.3%,43.5%,0.67,1:49
,Marcos Daniel,BRA,1,186,60.0%,13.3%,6,6.3%,5,5.2%,68.8%,62.1%,30.0%,52.1%,11,45.5%,32.2%,6,33.3%,42.5%,0.67,1:51
12,Thomas Johansson,SWE,1,229,72.2%,5.9%,8,6.3%,6,4.8%,62.7%,69.6%,40.4%,58.7%,12,58.3%,27.2%,3,33.3%,44.5%,0.66,2:27
,Jiri Vanek,CZE,1,216,76.5%,11.8%,11,9.1%,3,2.5%,70.2%,71.8%,30.6%,59.5%,21,81.0%,26.3%,4,50.0%,44.9%,0.65,2:00
,Jiri Novak,CZE,1,189,73.3%,0.0%,8,8.2%,2,2.1%,72.2%,61.4%,51.9%,58.8%,8,50.0%,26.1%,3,0.0%,42.9%,0.63,1:47
Q,Benedikt Dorsch,GER,1,163,57.1%,7.1%,6,8.0%,0,0.0%,61.3%,56.5%,44.8%,52.0%,7,14.3%,29.5%,6,16.7%,39.9%,0.62,1:42
,Robin Vik,CZE,1,162,57.1%,7.7%,6,6.7%,3,3.4%,66.3%,61.0%,36.7%,52.8%,12,50.0%,28.8%,3,33.3%,42.0%,0.61,1:20
,Gilles Muller,LUX,1,212,75.0%,0.0%,21,17.5%,6,5.0%,60.8%,63.0%,48.9%,57.5%,16,75.0%,26.1%,4,0.0%,43.9%,0.61,2:09
,Oliver Marach,AUT,1,185,50.0%,7.7%,8,8.1%,4,4.0%,57.6%,59.6%,40.5%,51.5%,14,57.1%,29.1%,6,16.7%,41.1%,0.60,1:55
32,Paul Henri Mathieu,FRA,1,278,95.5%,4.3%,7,4.7%,1,0.7%,59.3%,75.3%,59.0%,68.7%,3,66.7%,18.8%,1,100.0%,45.7%,0.60,3:15
,Razvan Sabau,ROU,1,155,61.5%,7.1%,4,4.9%,3,3.7%,66.7%,59.3%,44.4%,54.3%,10,50.0%,27.0%,2,50.0%,41.3%,0.59,1:29
,Greg Rusedski,GBR,1,175,80.0%,0.0%,7,7.3%,5,5.2%,62.5%,75.0%,44.4%,63.5%,6,50.0%,21.5%,1,0.0%,44.6%,0.59,1:33
,Rainer Schuettler,GER,1,219,77.8%,5.3%,3,2.7%,2,1.8%,69.6%,69.2%,41.2%,60.7%,5,20.0%,23.4%,4,25.0%,42.5%,0.59,2:11
,Alessio Di Mauro,ITA,1,170,61.5%,0.0%,4,4.3%,3,3.2%,59.1%,52.7%,52.6%,52.7%,13,61.5%,27.3%,0,-,41.2%,0.58,1:34
,Wesley Moodie,RSA,1,165,61.5%,0.0%,10,11.1%,2,2.2%,72.2%,61.5%,40.0%,55.6%,14,64.3%,25.3%,2,0.0%,41.8%,0.57,1:37
,Luis Horna,PER,1,190,81.3%,0.0%,12,11.8%,2,2.0%,59.8%,75.4%,46.3%,63.7%,8,62.5%,20.5%,1,0.0%,43.7%,0.56,1:50
,Jurgen Melzer,AUT,1,240,80.0%,0.0%,12,9.4%,9,7.0%,63.3%,70.4%,51.1%,63.3%,7,42.9%,20.5%,4,0.0%,43.3%,0.56,2:32
20,Dominik Hrbaty,SVK,1,157,71.4%,0.0%,7,8.6%,6,7.4%,59.3%,77.1%,33.3%,59.3%,4,0.0%,22.4%,1,0.0%,41.4%,0.55,1:34
,Ruben Ramirez Hidalgo,ESP,1,241,80.0%,0.0%,14,10.9%,3,2.3%,66.7%,67.4%,60.5%,65.1%,14,71.4%,18.8%,5,0.0%,43.6%,0.54,2:33
,Richard Gasquet,FRA,1,139,58.3%,0.0%,2,2.9%,1,1.4%,78.3%,55.6%,53.3%,55.1%,7,28.6%,21.4%,1,0.0%,38.1%,0.48,1:14
,Filippo Volandri,ITA,1,133,45.5%,0.0%,0,0.0%,5,7.6%,53.0%,54.3%,38.7%,47.0%,11,45.5%,23.9%,0,-,35.3%,0.45,1:09
,Albert Portas,ESP,1,152,61.5%,7.1%,6,7.2%,1,1.2%,49.4%,75.6%,33.3%,54.2%,8,37.5%,20.3%,4,25.0%,38.8%,0.44,1:31
,Danai Udomchoke,THA,1,162,58.3%,0.0%,6,6.4%,6,6.4%,76.6%,61.1%,22.7%,52.1%,16,68.8%,20.6%,0,-,38.9%,0.43,1:21
,Carlos Berlocq,ARG,1,137,45.5%,0.0%,0,0.0%,9,12.3%,50.7%,54.1%,41.7%,47.9%,14,57.1%,21.9%,1,0.0%,35.8%,0.42,1:18
,Potito Starace,ITA,1,149,41.7%,0.0%,1,1.1%,2,2.2%,66.7%,56.5%,25.8%,46.2%,11,36.4%,21.4%,0,-,36.9%,0.40,1:15
,Fernando Vicente,ESP,1,148,50.0%,0.0%,1,1.1%,1,1.1%,68.9%,54.8%,39.3%,50.0%,14,57.1%,15.5%,1,0.0%,36.5%,0.31,1:24
,All Main Draw Players,,127.0,,82.2%,17.8%,,8.8%,,3.5%,63.0%,73.0%,51.6%,65.1%,,62.9%,34.9%,,37.1%,50.0%,1.00,
