Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R64,12,(8)Janko Tipsarevic[SRB] [yr|ev],d.,53,Fernando Verdasco[ESP] [yr|ev],7-6(3) 6-1 3-6 5-7 8-6,1.05,4.7%,63.7%,67.8%,55.1%,10/14,5.2%,57.6%,70.0%,49.4%,15/20,4:34,8
R64,4,(3)Rafael Nadal[ESP] [yr|ev],d.,35,Martin Klizan[SVK] [yr|ev],4-6 6-3 6-3 6-3,1.33,5.0%,74.0%,74.3%,38.5%,3/7,5.8%,56.3%,51.7%,55.6%,3/10,2:44,1
R64,29,(27)Fabio Fognini[ITA] [yr|ev],d.,36,Lukas Rosol[CZE] [yr|ev],6-2 7-6(3) 2-6 6-1,1.43,6.4%,73.6%,74.1%,58.6%,4/6,6.3%,57.1%,70.8%,38.9%,7/11,2:08,9
R64,26,(24)Benoit Paire[FRA] [yr|ev],d.,107,Lukasz Kubot[POL] [yr|ev],7-6(2) 6-2 6-4,1.38,11.0%,57.3%,72.3%,57.1%,2/6,1.0%,75.5%,59.7%,32.0%,9/16,1:44,18
R64,15,(13)Kei Nishikori[JPN] [yr|ev],d.,50,Grega Zemlja[SLO] [yr|ev],6-1 5-7 6-1 6-4,1.25,3.6%,63.1%,64.3%,46.3%,4/10,3.7%,47.8%,60.9%,34.3%,12/23,2:31,4
R64,10,(9)Stan Wawrinka[SUI] [yr|ev],d.,46,Horacio Zeballos[ARG] [yr|ev],6-2 7-6(2) 6-4,1.39,19.4%,66.3%,80.0%,54.5%,8/8,3.9%,62.1%,71.9%,41.0%,3/6,2:01,3
R64,23,(21)Jerzy Janowicz[POL] [yr|ev],d.,66,Robin Haase[NED] [yr|ev],6-4 4-6 6-4 6-3,1.11,4.2%,59.7%,67.6%,58.3%,7/10,0.8%,68.3%,62.2%,55.3%,8/14,2:37,14
R64,48,Nikolay Davydenko[RUS] [yr|ev],d.,42,Denis Istomin[UZB] [yr|ev],6-4 7-5 6-2,1.65,2.5%,64.6%,80.4%,64.3%,0/1,2.9%,68.0%,58.6%,57.6%,9/14,1:54,3
R64,9,(7)Richard Gasquet[FRA] [yr|ev],d.,133,(Q)Michal Przysiezny[POL] [yr|ev],6-3 6-3 6-0,2.02,14.1%,59.4%,84.2%,53.8%,1/3,3.7%,64.2%,51.9%,27.6%,5/13,1:28,7
R64,81,(WC)Gael Monfils[FRA] [yr|ev],d.,40,Ernests Gulbis[LAT] [yr|ev],6-7(5) 6-4 7-6(4) 6-2,0.98,5.3%,64.5%,66.3%,59.3%,8/12,2.5%,59.7%,77.5%,45.8%,4/11,3:15,6
R64,34,(32)Tommy Robredo[ESP] [yr|ev],d.,62,Igor Sijsling[NED] [yr|ev],6-7(2) 4-6 6-3 6-1 6-1,1.24,8.2%,62.3%,73.6%,50.9%,3/6,6.3%,52.4%,68.0%,44.1%,6/14,3:00,5
R64,22,(20)Andreas Seppi[ITA] [yr|ev],d.,104,Blaz Kavcic[SLO] [yr|ev],6-0 7-6(3) 6-7(2) 4-6 6-3,1.18,8.5%,56.7%,72.0%,57.7%,6/9,4.1%,62.7%,60.4%,58.7%,12/18,3:45,18
R64,13,(11)Nicolas Almagro[ESP] [yr|ev],d.,65,Edouard Roger-Vasselin[FRA] [yr|ev],6-2 6-4 6-3,1.12,8.9%,45.5%,78.3%,54.5%,10/11,5.3%,57.3%,69.8%,50.0%,7/12,1:50,9
R64,16,(14)Milos Raonic[CAN] [yr|ev],d.,55,Michael Llodra[FRA] [yr|ev],7-5 3-6 7-6(3) 6-2,1.32,19.5%,63.4%,79.5%,55.6%,5/7,9.5%,61.5%,64.8%,56.1%,8/12,2:40,3
R64,25,(23)Kevin Anderson[RSA] [yr|ev],d.,82,Evgeny Donskoy[RUS] [yr|ev],6-7(8) 6-1 7-5 6-2,1.39,10.6%,68.2%,76.7%,61.9%,5/5,2.2%,66.9%,68.1%,46.7%,6/11,2:51,5
R64,43,Feliciano Lopez[ESP] [yr|ev],d.,119,Joao Sousa[POR] [yr|ev],3-6 6-3 6-4 6-4,1.32,15.6%,64.2%,80.0%,59.0%,2/3,7.8%,65.9%,68.2%,54.5%,9/12,2:36,12
R64,5,(4)David Ferrer[ESP] [yr|ev],d.,47,Albert Montanes[ESP] [yr|ev],6-2 6-1 6-3,1.59,4.2%,59.7%,72.1%,51.7%,1/3,3.4%,66.7%,48.3%,31.0%,7/15,1:41,3
R64,8,(6)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,38,Jarkko Nieminen[FIN] [yr|ev],7-6(6) 6-4 6-3,1.86,10.0%,65.0%,84.6%,67.9%,0/1,0.9%,61.5%,61.2%,59.5%,3/7,1:56,5
R64,27,(25)Jeremy Chardy[FRA] [yr|ev],d.,68,Roberto Bautista Agut[ESP] [yr|ev],6-1 7-5 6-4,1.31,11.3%,63.9%,80.6%,48.6%,0/0,1.2%,78.6%,63.6%,44.4%,4/8,2:02,25
R64,57,Viktor Troicki[SRB] [yr|ev],d.,49,Daniel Gimeno Traver[ESP] [yr|ev],4-6 7-6(4) 6-0 6-7(7) 6-4,1.16,8.8%,56.0%,68.5%,50.0%,3/10,0.5%,77.6%,59.2%,36.6%,13/23,3:35,12
R64,11,(10)Marin Cilic[CRO] [yr|ev],d.,262,(WC)Nick Kyrgios[AUS] [yr|ev],6-4 6-2 6-2,2.28,11.6%,50.7%,91.4%,67.6%,3/3,3.8%,63.7%,64.7%,34.5%,2/7,1:38,3
R64,18,(15)Gilles Simon[FRA] [yr|ev],d.,762,Pablo Cuevas[URU] [yr|ev],6-7(2) 6-1 6-1 6-1,1.55,4.0%,57.0%,71.9%,60.5%,3/5,1.7%,55.7%,57.8%,37.3%,7/17,2:40,6
R64,20,(18)Sam Querrey[USA] [yr|ev],d.,87,Jan Hajek[CZE] [yr|ev],6-4 7-5 6-4,1.27,8.4%,62.1%,76.3%,38.9%,4/8,3.0%,66.0%,54.5%,47.1%,5/12,1:59,11
R64,32,(30)Julien Benneteau[FRA] [yr|ev],d.,72,Tobias Kamke[GER] [yr|ev],7-6(9) 7-5 5-7 0-6 6-4,0.94,2.8%,71.8%,65.4%,46.0%,9/16,2.8%,65.0%,64.1%,58.7%,5/10,3:59,25
R64,3,(2)Roger Federer[SUI] [yr|ev],d.,188,(Q)Somdev Devvarman[IND] [yr|ev],6-2 6-1 6-1,2.04,4.6%,61.5%,75.0%,72.0%,3/3,2.7%,61.3%,41.3%,55.2%,7/14,1:22,1
R128,1,(1)Novak Djokovic[SRB] [yr|ev],d.,58,David Goffin[BEL] [yr|ev],7-6(5) 6-4 7-5,1.32,5.0%,69.3%,75.7%,64.5%,1/2,6.3%,60.7%,67.6%,56.8%,8/11,2:13,1
R128,83,Guido Pella[ARG] [yr|ev],d.,51,Ivan Dodig[CRO] [yr|ev],4-6 6-4 6-3 2-6 12-10,1.12,2.5%,61.5%,71.7%,56.5%,8/14,11.1%,56.3%,74.8%,44.6%,9/15,3:24,20
R128,324,(WC)Lucas Pouille[FRA] [yr|ev],d.,171,(WC)Alex Kuznetsov[USA] [yr|ev],6-1 7-6(2) 6-2,1.31,7.5%,47.7%,70.6%,58.9%,5/6,5.8%,62.8%,61.1%,40.6%,6/11,2:08,10
R128,28,(26)Grigor Dimitrov[BUL] [yr|ev],d.,74,Alejandro Falla[COL] [yr|ev],6-4 1-0 RET,1.25,3.9%,58.8%,66.7%,47.6%,4/5,2.9%,54.3%,52.6%,43.8%,0/2,0:58,3
R128,60,Dmitry Tursunov[RUS] [yr|ev],d.,24,(22)Alexandr Dolgopolov[UKR] [yr|ev],7-6(7) 6-4 7-6(7),1.03,6.8%,50.8%,78.3%,48.3%,4/7,12.0%,54.7%,79.7%,41.5%,4/8,2:19,20
R128,54,Victor Hanescu[ROU] [yr|ev],d.,61,Bernard Tomic[AUS] [yr|ev],7-5 7-6(8) 2-1 RET,1.10,4.7%,70.8%,68.0%,61.3%,10/11,6.8%,62.5%,69.1%,51.5%,2/5,1:53,26
R128,76,Yen Hsun Lu[TPE] [yr|ev],d.,88,Simone Bolelli[ITA] [yr|ev],6-4 6-4 2-1 RET,1.99,7.5%,77.4%,78.0%,75.0%,0/1,4.9%,63.4%,63.5%,40.0%,7/11,1:38,33
R128,19,(16)Philipp Kohlschreiber[GER] [yr|ev],d.,127,(Q)Jiri Vesely[CZE] [yr|ev],7-6(3) 1-6 7-5 6-2,1.22,5.9%,61.9%,83.6%,46.7%,2/5,6.0%,61.2%,72.0%,48.1%,10/13,2:34,16
R128,14,(12)Tommy Haas[GER] [yr|ev],d.,98,Guillaume Rufin[FRA] [yr|ev],7-6(4) 6-1 6-3,1.48,7.0%,65.1%,85.7%,43.3%,3/4,2.2%,61.3%,56.1%,58.3%,4/9,1:56,2
R128,118,(Q)Jack Sock[USA] [yr|ev],d.,79,Guillermo Garcia Lopez[ESP] [yr|ev],6-2 6-2 7-5,1.62,5.0%,56.3%,71.1%,65.7%,5/7,0.0%,62.7%,57.7%,35.5%,6/13,1:59,8
R128,92,Ryan Harrison[USA] [yr|ev],d.,75,Andrey Kuznetsov[RUS] [yr|ev],6-3 6-4 7-6(4),1.22,5.6%,56.1%,76.7%,55.3%,8/10,4.1%,71.4%,68.6%,39.3%,4/8,2:01,40
R128,21,(19)John Isner[USA] [yr|ev],d.,71,Carlos Berlocq[ARG] [yr|ev],6-3 6-4 6-4,1.26,15.7%,62.9%,80.4%,48.5%,4/5,3.3%,72.5%,68.2%,40.0%,5/9,1:56,8
R128,31,(29)Mikhail Youzhny[RUS] [yr|ev],d.,45,Pablo Andujar[ESP] [yr|ev],4-6 6-4 6-2 6-3,1.25,7.8%,65.2%,76.1%,40.8%,9/12,1.4%,56.1%,62.8%,44.3%,14/20,3:13,8
R128,125,Federico Delbonis[ARG] [yr|ev],d.,150,(Q)Julian Reister[GER] [yr|ev],6-7(2) 6-1 6-0 6-4,1.33,7.0%,55.3%,82.5%,52.9%,7/8,1.9%,72.4%,61.8%,51.7%,3/10,2:18,33
R128,53,Fernando Verdasco[ESP] [yr|ev],d.,126,(WC)Marc Gicquel[FRA] [yr|ev],6-2 6-3 6-1,1.69,5.7%,64.3%,82.2%,44.0%,2/3,1.3%,53.2%,56.1%,36.1%,6/13,1:31,7
R128,12,(8)Janko Tipsarevic[SRB] [yr|ev],d.,173,(WC)Nicolas Mahut[FRA] [yr|ev],6-2 7-6(4) 6-1,1.37,8.7%,60.9%,71.4%,63.9%,5/6,7.4%,58.0%,70.2%,38.2%,3/8,1:57,8
R128,4,(3)Rafael Nadal[ESP] [yr|ev],d.,59,Daniel Brands[GER] [yr|ev],4-6 7-6(4) 6-4 6-3,1.59,1.8%,84.1%,77.9%,66.7%,3/4,7.0%,73.9%,62.9%,59.5%,5/8,2:54,1
R128,35,Martin Klizan[SVK] [yr|ev],d.,99,Michael Russell[USA] [yr|ev],3-6 6-3 6-1 RET,1.17,8.7%,48.9%,68.9%,48.9%,9/12,3.5%,69.4%,59.3%,34.6%,5/11,2:03,24
R128,36,Lukas Rosol[CZE] [yr|ev],d.,479,(Q)Pere Riba[ESP] [yr|ev],6-3 6-4 6-4,1.22,7.4%,61.7%,70.7%,63.9%,4/5,3.5%,60.0%,74.5%,41.2%,3/7,1:38,26
R128,29,(27)Fabio Fognini[ITA] [yr|ev],d.,557,(Q)Andreas Beck[GER] [yr|ev],6-3 7-5 6-3,1.20,8.3%,64.5%,64.1%,62.8%,12/13,3.6%,54.5%,61.7%,50.0%,8/13,2:18,9
R128,26,(24)Benoit Paire[FRA] [yr|ev],d.,39,Marcos Baghdatis[CYP] [yr|ev],3-6 7-6(1) 6-4 6-4,0.99,5.1%,46.8%,77.0%,51.2%,14/16,1.5%,48.9%,69.7%,58.0%,4/7,2:53,18
R128,107,Lukasz Kubot[POL] [yr|ev],d.,284,(Q)Maxime Teixeira[FRA] [yr|ev],6-4 5-7 7-6(7) 6-2,1.10,2.8%,66.2%,64.9%,43.8%,5/11,3.9%,61.9%,63.5%,37.3%,13/21,3:27,41
R128,50,Grega Zemlja[SLO] [yr|ev],d.,78,Santiago Giraldo[COL] [yr|ev],6-1 6-4 6-1,1.76,16.4%,52.1%,84.2%,60.0%,3/3,4.9%,64.2%,57.7%,41.4%,7/13,1:39,43
R128,15,(13)Kei Nishikori[JPN] [yr|ev],d.,90,Jesse Levine[CAN] [yr|ev],6-3 6-2 6-0,1.79,2.9%,51.4%,75.0%,55.9%,2/3,1.5%,52.3%,47.1%,29.0%,3/11,1:31,4
R128,10,(9)Stan Wawrinka[SUI] [yr|ev],d.,95,Thiemo De Bakker[NED] [yr|ev],7-5 6-3 6-7(1) 7-5,1.16,6.5%,68.8%,77.9%,55.8%,3/4,4.9%,68.5%,71.4%,55.6%,11/15,2:31,3
R128,46,Horacio Zeballos[ARG] [yr|ev],d.,103,(Q)Vasek Pospisil[CAN] [yr|ev],7-6(9) 6-4 6-7(4) 2-6 8-6,1.05,7.7%,62.8%,79.1%,48.5%,5/8,11.0%,56.7%,79.0%,49.5%,12/15,4:34,39
R128,66,Robin Haase[NED] [yr|ev],d.,91,Kenny De Schepper[FRA] [yr|ev],6-4 7-6(3) 2-6 6-3,1.08,6.3%,64.6%,72.0%,55.6%,3/6,5.4%,63.6%,74.4%,44.7%,5/8,2:51,33
R128,23,(21)Jerzy Janowicz[POL] [yr|ev],d.,64,Albert Ramos[ESP] [yr|ev],7-6(3) 7-5 6-3,1.34,16.5%,63.1%,75.4%,68.4%,5/6,4.8%,60.6%,65.1%,61.0%,4/7,2:23,14
R128,42,Denis Istomin[UZB] [yr|ev],d.,30,(28)Florian Mayer[GER] [yr|ev],4-6 6-3 7-5 RET,1.24,7.9%,68.5%,72.1%,46.4%,3/7,6.1%,58.6%,69.0%,36.6%,6/11,1:49,33
R128,48,Nikolay Davydenko[RUS] [yr|ev],d.,131,(WC)Florent Serra[FRA] [yr|ev],6-3 6-4 7-5,1.32,3.2%,66.7%,80.6%,51.6%,1/3,1.3%,64.1%,70.0%,46.4%,2/7,1:39,3
R128,133,(Q)Michal Przysiezny[POL] [yr|ev],d.,121,(LL)Rhyne Williams[USA] [yr|ev],6-3 6-7(5) 7-5 7-5,1.14,8.7%,67.1%,75.0%,55.1%,9/10,14.0%,66.9%,72.5%,46.7%,8/12,3:11,57
R128,9,(7)Richard Gasquet[FRA] [yr|ev],d.,101,Sergiy Stakhovsky[UKR] [yr|ev],6-1 6-4 6-3,1.87,4.3%,67.1%,76.6%,69.6%,3/4,1.3%,54.7%,53.7%,50.0%,4/10,1:31,7
R128,81,(WC)Gael Monfils[FRA] [yr|ev],d.,6,(5)Tomas Berdych[CZE] [yr|ev],7-6(8) 6-4 6-7(3) 6-7(4) 7-5,1.15,14.4%,72.4%,79.4%,54.0%,4/5,6.0%,65.9%,75.8%,53.2%,5/8,4:03,6
R128,40,Ernests Gulbis[LAT] [yr|ev],d.,94,Rogerio Dutra Silva[BRA] [yr|ev],6-1 7-6(4) 6-3,1.37,7.9%,52.8%,76.6%,54.8%,3/6,1.2%,64.6%,58.5%,44.8%,3/9,2:00,10
R128,62,Igor Sijsling[NED] [yr|ev],d.,37,Jurgen Melzer[AUT] [yr|ev],6-4 6-3 6-2,1.39,18.4%,64.4%,73.2%,58.1%,3/5,6.4%,71.8%,66.1%,27.3%,5/11,1:34,52
R128,34,(32)Tommy Robredo[ESP] [yr|ev],d.,166,Jurgen Zopp[EST] [yr|ev],6-3 6-2 6-1,2.30,9.5%,65.1%,90.2%,54.5%,0/0,3.3%,67.8%,57.4%,31.0%,9/15,1:40,5
R128,22,(20)Andreas Seppi[ITA] [yr|ev],d.,73,Leonardo Mayer[ARG] [yr|ev],6-7(4) 6-4 6-3 6-7(2) 6-4,1.14,4.9%,67.5%,66.4%,60.4%,4/10,6.8%,64.2%,65.4%,48.3%,5/14,3:49,18
R128,104,Blaz Kavcic[SLO] [yr|ev],d.,185,(Q)James Duckworth[AUS] [yr|ev],6-2 6-2 6-2,1.98,1.4%,62.9%,75.0%,65.4%,4/5,4.3%,46.4%,59.4%,29.7%,5/12,1:46,68
R128,65,Edouard Roger-Vasselin[FRA] [yr|ev],d.,100,Martin Alund[ARG] [yr|ev],6-2 4-6 6-1 6-0,1.39,5.9%,62.7%,70.3%,57.9%,5/7,1.1%,56.5%,59.6%,42.5%,11/19,2:10,N/A
R128,13,(11)Nicolas Almagro[ESP] [yr|ev],d.,105,(LL)Andreas Haider Maurer[AUT] [yr|ev],4-6 6-4 6-3 6-3,1.23,12.1%,53.3%,87.7%,56.0%,3/4,7.6%,64.8%,73.5%,54.1%,3/7,2:15,9
R128,16,(14)Milos Raonic[CAN] [yr|ev],d.,56,Xavier Malisse[BEL] [yr|ev],6-2 6-1 4-6 6-4,1.56,16.7%,72.9%,78.6%,53.8%,3/5,7.5%,63.6%,61.8%,46.2%,3/9,1:56,3
R128,55,Michael Llodra[FRA] [yr|ev],d.,112,(Q)Steve Darcis[BEL] [yr|ev],6-4 4-6 6-1 6-4,1.26,15.2%,58.0%,86.2%,34.0%,2/6,2.3%,71.0%,52.7%,60.5%,11/18,2:27,21
