Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
16,Philipp Kohlschreiber,GER,4,685,84.6%,21.6%,17,5.2%,6,1.8%,58.7%,78.8%,50.7%,67.2%,27,70.4%,39.0%,35,31.4%,52.6%,1.19,7:05
13,Kei Nishikori,JPN,4,792,74.2%,44.3%,7,1.9%,15,4.0%,61.4%,65.5%,52.1%,60.3%,30,46.7%,47.1%,57,47.4%,53.4%,1.19,8:45
11,Nicolas Almagro,ESP,4,903,86.1%,27.8%,48,10.5%,15,3.3%,58.2%,77.5%,52.6%,67.1%,40,75.0%,38.7%,45,44.4%,53.2%,1.18,9:38
,Ernests Gulbis,LAT,2,442,72.2%,29.4%,10,4.8%,8,3.8%,56.7%,77.1%,50.0%,65.4%,17,41.2%,39.7%,21,47.6%,51.8%,1.15,5:15
,Radek Stepanek,CZE,1,262,94.4%,5.6%,5,4.1%,4,3.3%,63.1%,80.5%,64.4%,74.6%,3,66.7%,29.3%,6,16.7%,50.4%,1.15,2:51
,Nikolay Davydenko,RUS,3,537,82.2%,26.7%,8,3.0%,4,1.5%,69.5%,73.3%,52.4%,66.9%,14,42.9%,37.7%,24,50.0%,52.3%,1.14,5:37
,Jan Hajek,CZE,2,418,76.5%,29.4%,7,3.4%,5,2.5%,68.1%,67.6%,52.3%,62.7%,19,57.9%,42.1%,20,50.0%,52.2%,1.13,4:07
,Fernando Verdasco,ESP,2,528,84.6%,28.2%,14,5.4%,14,5.4%,59.4%,73.5%,48.1%,63.2%,23,73.9%,41.6%,27,40.7%,52.3%,1.13,6:05
,Edouard Roger-Vasselin,FRA,2,370,75.9%,31.0%,10,5.6%,2,1.1%,60.5%,70.1%,54.3%,63.8%,19,63.2%,40.9%,30,30.0%,51.9%,1.13,4:00
25,Jeremy Chardy,FRA,3,520,86.0%,20.9%,24,9.4%,13,5.1%,64.8%,77.7%,48.9%,67.6%,15,60.0%,36.4%,21,42.9%,51.7%,1.12,5:42
32,Tommy Robredo,ESP,5,1230,79.2%,28.7%,32,5.3%,13,2.2%,64.5%,70.4%,51.4%,63.6%,43,53.5%,40.4%,67,40.3%,51.8%,1.11,13:40
Q,Jack Sock,USA,2,375,80.0%,26.7%,8,4.4%,8,4.4%,55.0%,71.7%,55.6%,64.4%,23,73.9%,39.5%,20,40.0%,51.5%,1.11,4:16
,Roberto Bautista Agut,ESP,2,356,82.1%,17.9%,7,4.3%,0,0.0%,80.9%,71.0%,45.2%,66.0%,11,54.5%,37.6%,14,35.7%,50.6%,1.11,3:58
,Viktor Troicki,SRB,4,903,77.9%,30.4%,38,8.6%,11,2.5%,58.5%,71.4%,48.9%,62.1%,33,54.5%,42.2%,47,44.7%,51.9%,1.11,9:31
,Blaz Kavcic,SLO,2,472,80.6%,27.0%,8,3.3%,5,2.1%,62.8%,64.7%,60.7%,63.2%,23,69.6%,40.8%,21,47.6%,52.1%,1.11,5:31
27,Fabio Fognini,ITA,3,700,83.7%,25.0%,20,5.6%,11,3.1%,68.1%,64.1%,60.9%,63.1%,37,78.4%,41.2%,35,34.3%,52.4%,1.11,7:11
9,Stan Wawrinka,SUI,5,1263,88.9%,17.5%,53,8.6%,21,3.4%,63.6%,74.0%,56.0%,67.5%,40,72.5%,35.8%,60,28.3%,51.3%,1.10,13:26
29,Mikhail Youzhny,RUS,4,877,78.8%,27.3%,19,4.4%,15,3.4%,65.8%,68.3%,51.7%,62.6%,41,65.9%,41.3%,49,36.7%,51.9%,1.10,9:55
19,John Isner,USA,3,960,93.2%,15.1%,56,11.8%,3,0.6%,70.6%,76.8%,55.0%,70.4%,35,85.7%,32.6%,40,27.5%,51.4%,1.10,10:23
14,Milos Raonic,CAN,3,702,87.0%,20.0%,56,16.0%,8,2.3%,63.7%,74.4%,53.5%,66.9%,24,70.8%,36.4%,25,44.0%,51.6%,1.10,7:00
12,Tommy Haas,GER,5,1164,87.9%,24.7%,38,6.3%,24,4.0%,64.3%,74.8%,53.7%,67.3%,42,73.8%,36.1%,65,33.8%,52.1%,1.10,12:27
15,Gilles Simon,FRA,4,1016,70.7%,34.9%,19,3.7%,8,1.6%,59.5%,65.1%,53.1%,60.3%,43,44.2%,43.0%,47,61.7%,51.8%,1.08,11:51
31,Marcel Granollers,ESP,1,309,76.0%,24.0%,7,4.9%,3,2.1%,68.5%,68.4%,53.3%,63.6%,9,33.3%,38.6%,15,40.0%,50.2%,1.06,3:41
,Joao Sousa,POR,2,382,87.1%,25.8%,17,8.3%,5,2.4%,67.5%,70.5%,56.7%,66.0%,16,75.0%,35.8%,13,61.5%,52.1%,1.05,4:04
,Federico Delbonis,ARG,2,507,82.1%,25.6%,10,3.9%,13,5.1%,56.4%,73.8%,50.9%,63.8%,23,69.6%,37.6%,21,47.6%,50.9%,1.04,5:32
,Tobias Kamke,GER,2,636,68.1%,36.2%,9,2.9%,10,3.2%,63.7%,64.0%,45.6%,57.3%,28,46.4%,44.4%,38,44.7%,50.8%,1.04,7:33
8,Janko Tipsarevic,SRB,3,727,83.9%,18.5%,22,5.9%,6,1.6%,59.5%,68.2%,57.3%,63.8%,28,67.9%,37.3%,31,32.3%,50.8%,1.03,8:35
Q,Jan Lennard Struff,GER,1,264,70.0%,30.0%,9,7.1%,5,3.9%,48.0%,77.0%,48.5%,62.2%,10,40.0%,38.7%,11,54.5%,50.0%,1.02,2:55
21,Jerzy Janowicz,POL,3,698,83.6%,17.9%,28,7.9%,20,5.6%,61.0%,71.8%,55.8%,65.5%,30,70.0%,35.2%,26,38.5%,50.6%,1.02,7:42
,Grega Zemlja,SLO,2,399,63.3%,40.0%,17,8.2%,7,3.4%,49.3%,69.6%,42.9%,56.0%,26,57.7%,44.8%,23,52.2%,50.6%,1.02,4:10
,Marcos Baghdatis,CYP,1,293,85.7%,10.0%,2,1.5%,10,7.4%,48.9%,69.7%,58.0%,63.7%,7,57.1%,36.7%,16,12.5%,49.1%,1.01,2:53
24,Benoit Paire,FRA,3,733,73.6%,25.0%,23,6.1%,14,3.7%,47.7%,72.8%,50.3%,61.0%,41,65.9%,39.3%,32,43.8%,50.5%,1.01,7:18
,Michael Llodra,FRA,2,514,80.0%,23.7%,31,11.9%,10,3.8%,60.0%,73.7%,46.2%,62.7%,18,55.6%,37.4%,25,36.0%,50.2%,1.00,5:07
26,Grigor Dimitrov,BUL,3,415,72.7%,27.6%,7,3.1%,6,2.6%,58.6%,67.7%,51.1%,60.8%,27,66.7%,39.4%,17,47.1%,51.1%,1.00,4:30
20,Andreas Seppi,ITA,3,839,78.8%,25.0%,28,6.6%,7,1.7%,59.4%,69.0%,52.9%,62.5%,32,56.3%,37.6%,37,43.2%,50.2%,1.00,9:18
17,Juan Monaco,ARG,1,351,80.8%,19.2%,2,1.2%,1,0.6%,77.6%,64.4%,57.9%,62.9%,10,50.0%,37.0%,17,29.4%,49.6%,1.00,3:45
,Dmitry Tursunov,RUS,2,363,78.6%,21.4%,14,7.7%,10,5.5%,53.8%,79.6%,44.0%,63.2%,12,50.0%,36.5%,10,60.0%,49.9%,0.99,3:37
,Robin Haase,NED,2,495,77.5%,15.8%,9,3.6%,6,2.4%,66.4%,67.1%,55.4%,63.2%,20,55.0%,36.3%,18,33.3%,49.7%,0.99,5:28
,Paolo Lorenzi,ITA,1,279,52.4%,47.6%,6,4.1%,8,5.5%,46.2%,62.7%,39.7%,50.3%,22,54.5%,49.3%,18,55.6%,49.8%,0.99,3:34
,Igor Sijsling,NED,2,454,72.2%,25.0%,25,10.9%,7,3.0%,57.0%,70.2%,48.5%,60.9%,19,47.4%,38.4%,17,52.9%,49.8%,0.98,4:34
WC,Gael Monfils,FRA,3,958,85.1%,18.9%,36,7.2%,8,1.6%,68.5%,70.8%,54.8%,65.7%,34,67.6%,33.6%,31,45.2%,50.3%,0.98,11:04
,Paul Henri Mathieu,FRA,1,335,76.0%,20.0%,7,4.6%,8,5.2%,54.2%,69.9%,51.4%,61.4%,7,14.3%,37.9%,15,33.3%,48.7%,0.98,3:42
,Albert Montanes,ESP,2,419,64.7%,23.5%,8,4.0%,5,2.5%,66.0%,65.9%,44.1%,58.5%,20,40.0%,40.2%,22,36.4%,48.9%,0.97,4:23
22,Alexandr Dolgopolov,UKR,1,235,76.5%,17.6%,14,12.0%,2,1.7%,54.7%,79.7%,41.5%,62.4%,8,50.0%,36.4%,7,42.9%,49.4%,0.97,2:19
,Lukasz Kubot,POL,2,481,63.9%,33.3%,5,2.0%,10,4.1%,70.1%,62.6%,39.7%,55.7%,27,51.9%,42.2%,27,44.4%,49.1%,0.95,5:11
Q,Vasek Pospisil,CAN,1,393,89.3%,10.7%,23,11.0%,9,4.3%,56.7%,79.0%,49.5%,66.2%,15,80.0%,32.2%,8,37.5%,50.4%,0.95,4:34
,Pablo Cuevas,URU,2,550,64.3%,19.5%,7,2.7%,10,3.8%,57.3%,69.8%,41.4%,57.7%,29,48.3%,39.3%,25,32.0%,48.0%,0.93,6:19
WC,Lucas Pouille,FRA,2,367,76.9%,22.2%,9,4.8%,6,3.2%,52.9%,67.0%,52.8%,60.3%,16,62.5%,37.1%,17,35.3%,49.0%,0.93,3:56
,Martin Klizan,SVK,2,380,66.7%,31.3%,14,7.2%,9,4.6%,52.8%,59.2%,52.2%,55.9%,22,54.5%,41.1%,18,55.6%,48.7%,0.93,4:47
,Kenny De Schepper,FRA,1,256,84.2%,15.0%,7,5.4%,11,8.5%,63.6%,74.4%,44.7%,63.6%,8,62.5%,33.9%,6,50.0%,48.8%,0.93,2:51
,Horacio Zeballos,ARG,2,594,86.0%,7.0%,18,6.3%,9,3.1%,62.6%,76.5%,45.8%,65.0%,14,57.1%,32.1%,23,13.0%,48.0%,0.92,6:35
,Daniel Gimeno Traver,ESP,2,693,70.6%,23.5%,13,3.6%,8,2.2%,65.1%,63.7%,48.8%,58.5%,40,62.5%,38.3%,20,60.0%,48.9%,0.92,7:20
,Denis Istomin,UZB,2,370,71.0%,20.0%,10,5.2%,3,1.6%,68.2%,64.9%,52.5%,60.9%,21,57.1%,36.0%,12,50.0%,48.9%,0.92,3:43
,Feliciano Lopez,ESP,3,738,75.9%,20.3%,34,9.0%,6,1.6%,61.5%,67.0%,52.1%,61.2%,37,62.2%,35.7%,26,46.2%,48.8%,0.92,8:22
,Bernard Tomic,AUS,1,194,78.6%,7.7%,6,6.8%,3,3.4%,62.5%,69.1%,51.5%,62.5%,5,40.0%,34.0%,11,9.1%,46.9%,0.91,1:53
Q,Maxime Teixeira,FRA,1,297,61.9%,28.6%,6,3.9%,8,5.2%,61.9%,63.5%,37.3%,53.5%,21,61.9%,42.3%,11,54.5%,48.1%,0.91,3:27
,Ryan Harrison,USA,2,548,83.7%,11.9%,15,5.1%,11,3.8%,61.3%,74.9%,51.3%,65.8%,28,75.0%,30.9%,15,33.3%,49.5%,0.90,5:51
,Victor Hanescu,ROU,3,498,75.0%,18.4%,12,4.8%,8,3.2%,70.5%,65.0%,48.6%,60.2%,22,59.1%,36.0%,24,29.2%,48.2%,0.90,5:00
30,Julien Benneteau,FRA,3,831,76.6%,15.6%,21,5.0%,11,2.6%,73.7%,68.3%,45.5%,62.3%,33,54.5%,34.0%,26,38.5%,48.3%,0.90,8:42
,Ivan Dodig,CRO,1,351,79.3%,20.0%,21,11.1%,8,4.2%,56.3%,74.8%,44.6%,61.6%,15,60.0%,34.2%,14,42.9%,49.0%,0.89,3:24
,Ricardas Berankis,LTU,1,312,81.8%,17.4%,13,8.5%,10,6.5%,52.9%,71.6%,52.8%,62.7%,13,69.2%,33.3%,13,30.8%,47.8%,0.89,3:12
,Lukas Rosol,CZE,2,415,84.4%,18.8%,15,6.8%,7,3.2%,59.1%,70.8%,48.9%,61.8%,16,68.8%,33.8%,13,46.2%,48.7%,0.89,3:46
Q,Daniel Munoz de la Nava,ESP,1,226,66.7%,6.7%,0,0.0%,2,1.9%,52.4%,64.8%,49.0%,57.3%,8,37.5%,38.2%,16,6.3%,46.9%,0.89,2:39
,Guido Pella,ARG,2,502,68.3%,15.0%,5,2.0%,11,4.5%,59.8%,66.4%,48.0%,59.0%,30,56.7%,36.0%,16,37.5%,47.2%,0.88,4:50
LL,Rhyne Williams,USA,1,285,81.8%,4.3%,19,14.0%,2,1.5%,66.9%,72.5%,46.7%,64.0%,12,66.7%,31.5%,10,10.0%,47.0%,0.88,3:11
5,Tomas Berdych,CZE,1,363,89.7%,3.4%,11,6.0%,2,1.1%,65.9%,75.8%,53.2%,68.1%,8,62.5%,27.6%,5,20.0%,47.9%,0.87,4:03
,Leonardo Mayer,ARG,1,325,65.4%,22.2%,11,6.8%,8,4.9%,64.2%,65.4%,48.3%,59.3%,14,35.7%,35.6%,10,60.0%,47.4%,0.87,3:49
,Thiemo De Bakker,NED,1,281,81.8%,4.3%,7,4.9%,2,1.4%,68.5%,71.4%,55.6%,66.4%,15,73.3%,29.0%,4,25.0%,48.0%,0.86,2:31
,Michael Russell,USA,1,177,53.8%,25.0%,3,3.5%,4,4.7%,69.4%,59.3%,34.6%,51.8%,11,45.5%,41.3%,12,25.0%,46.3%,0.86,2:03
,Lleyton Hewitt,AUS,1,256,56.5%,40.9%,4,2.9%,6,4.3%,48.6%,59.7%,40.8%,50.0%,14,28.6%,43.2%,10,90.0%,46.9%,0.86,3:19
,Evgeny Donskoy,RUS,2,532,71.8%,15.0%,17,6.2%,7,2.6%,63.0%,70.3%,45.5%,61.2%,22,50.0%,32.8%,15,40.0%,47.4%,0.85,5:46
,Jarkko Nieminen,FIN,2,524,78.0%,17.5%,12,4.1%,6,2.1%,66.3%,64.8%,55.1%,61.5%,22,59.1%,32.6%,8,87.5%,48.7%,0.85,5:38
Q,Somdev Devvarman,IND,2,366,69.2%,19.2%,9,4.5%,3,1.5%,61.6%,59.8%,50.0%,56.1%,30,73.3%,36.3%,11,45.5%,47.0%,0.83,4:01
WC,Adrian Mannarino,FRA,1,335,76.0%,20.0%,5,2.6%,5,2.6%,63.2%,59.2%,54.3%,57.4%,20,70.0%,35.2%,12,41.7%,47.8%,0.83,3:39
Q,Andreas Beck,GER,1,231,66.7%,6.7%,4,3.6%,4,3.6%,54.5%,61.7%,50.0%,56.4%,13,61.5%,36.4%,13,7.7%,45.9%,0.83,2:18
Q,Michal Przysiezny,POL,2,430,74.3%,17.6%,16,7.0%,4,1.7%,66.1%,67.1%,44.9%,59.6%,23,60.9%,33.5%,15,40.0%,47.4%,0.83,4:39
Q,Pere Riba,ESP,1,179,71.4%,6.7%,3,3.5%,0,0.0%,60.0%,74.5%,41.2%,61.2%,7,42.9%,31.9%,5,20.0%,45.8%,0.82,1:38
Q,Jiri Vesely,CZE,1,252,84.2%,15.0%,8,6.0%,6,4.5%,61.2%,72.0%,48.1%,62.7%,13,76.9%,30.5%,5,60.0%,47.6%,0.82,2:34
,Andrey Kuznetsov,RUS,1,205,73.3%,12.5%,4,4.1%,4,4.1%,71.4%,68.6%,39.3%,60.2%,8,50.0%,32.7%,10,20.0%,45.9%,0.82,2:01
28,Florian Mayer,GER,1,188,66.7%,25.0%,6,6.1%,3,3.0%,58.6%,69.0%,36.6%,55.6%,11,54.5%,36.0%,7,57.1%,46.3%,0.81,1:49
LL,Andreas Haider Maurer,AUT,1,212,78.9%,5.3%,8,7.6%,3,2.9%,64.8%,73.5%,54.1%,66.7%,7,42.9%,27.1%,4,25.0%,46.7%,0.81,2:15
,Carlos Berlocq,ARG,1,180,71.4%,6.7%,3,3.3%,3,3.3%,72.5%,68.2%,40.0%,60.4%,9,55.6%,31.5%,5,20.0%,46.1%,0.80,1:56
,Pablo Andujar,ESP,1,280,66.7%,15.8%,2,1.4%,4,2.9%,56.1%,62.8%,44.3%,54.7%,20,70.0%,36.2%,12,25.0%,45.4%,0.80,3:13
,Alejandro Falla,COL,1,86,60.0%,16.7%,1,2.9%,1,2.9%,54.3%,52.6%,43.8%,48.6%,2,0.0%,41.2%,5,20.0%,44.2%,0.80,0:58
Q,Steve Darcis,BEL,1,243,61.1%,21.1%,3,2.3%,1,0.8%,71.0%,52.7%,60.5%,55.0%,18,61.1%,35.7%,6,66.7%,46.1%,0.79,2:27
,Marinko Matosevic,AUS,1,174,42.9%,33.3%,1,1.2%,5,5.8%,59.3%,56.9%,28.6%,45.3%,11,27.3%,42.0%,8,62.5%,43.7%,0.77,1:52
,David Goffin,BEL,1,213,82.4%,5.9%,7,6.3%,2,1.8%,60.7%,67.6%,56.8%,63.4%,11,72.7%,27.7%,2,50.0%,46.5%,0.76,2:13
WC,Alex Kuznetsov,USA,1,193,61.5%,7.1%,5,5.8%,3,3.5%,62.8%,61.1%,40.6%,53.5%,11,54.5%,35.5%,6,16.7%,43.5%,0.76,2:08
Q,Julian Reister,GER,1,219,58.8%,5.6%,2,1.9%,1,1.0%,72.4%,61.8%,51.7%,59.0%,10,30.0%,30.7%,8,12.5%,44.3%,0.75,2:18
WC,Florent Serra,FRA,1,171,66.7%,12.5%,1,1.3%,1,1.3%,64.1%,70.0%,46.4%,61.5%,7,28.6%,29.0%,3,66.7%,43.9%,0.75,1:39
,Albert Ramos,ESP,1,207,81.3%,5.9%,5,4.8%,1,1.0%,60.6%,65.1%,61.0%,63.5%,7,57.1%,27.2%,6,16.7%,45.4%,0.74,2:23
,Rogerio Dutra Silva,BRA,1,171,53.8%,20.0%,1,1.2%,2,2.4%,64.6%,58.5%,44.8%,53.7%,9,33.3%,33.7%,6,50.0%,43.3%,0.73,2:00
WC,Nicolas Mahut,FRA,1,173,61.5%,7.1%,6,7.4%,2,2.5%,58.0%,70.2%,38.2%,56.8%,8,37.5%,31.5%,6,16.7%,43.4%,0.73,1:57
,Martin Alund,ARG,1,194,46.7%,12.5%,1,1.1%,2,2.2%,56.5%,59.6%,42.5%,52.2%,19,57.9%,34.3%,7,28.6%,42.8%,0.72,2:10
,Jurgen Melzer,AUT,1,165,53.8%,14.3%,5,6.4%,6,7.7%,71.8%,66.1%,27.3%,55.1%,11,45.5%,32.2%,5,40.0%,43.0%,0.72,1:34
Q,Steve Johnson,USA,1,260,72.7%,18.2%,5,3.4%,7,4.8%,55.1%,65.4%,48.5%,57.8%,19,68.4%,29.2%,5,80.0%,45.4%,0.69,2:42
,Guillaume Rufin,FRA,1,179,64.3%,7.1%,2,2.2%,2,2.2%,61.3%,56.1%,58.3%,57.0%,9,44.4%,29.1%,4,25.0%,43.6%,0.68,1:56
WC,Nick Kyrgios,AUS,2,411,80.6%,3.2%,13,5.9%,11,5.0%,58.6%,75.2%,49.5%,64.5%,13,53.8%,23.6%,6,16.7%,45.5%,0.66,4:29
,Benjamin Becker,GER,1,193,66.7%,6.7%,7,6.5%,5,4.6%,65.7%,67.6%,35.1%,56.5%,11,54.5%,28.2%,5,20.0%,44.0%,0.65,1:58
,Xavier Malisse,BEL,1,203,64.7%,11.1%,8,7.5%,1,0.9%,63.6%,61.8%,46.2%,56.1%,9,33.3%,28.1%,5,40.0%,42.9%,0.64,1:56
,Daniel Brands,GER,1,255,85.7%,5.0%,10,7.0%,1,0.7%,73.9%,62.9%,59.5%,62.0%,8,62.5%,23.9%,4,25.0%,45.1%,0.63,2:54
LL,Illya Marchenko,UKR,1,204,73.3%,6.3%,0,0.0%,4,3.5%,59.6%,57.4%,54.3%,56.1%,12,66.7%,27.8%,2,50.0%,43.6%,0.63,2:16
,Aljaz Bedene,SLO,1,156,50.0%,7.7%,4,5.3%,4,5.3%,61.8%,55.3%,41.4%,50.0%,10,40.0%,31.3%,4,25.0%,40.4%,0.63,1:47
,Lukas Lacko,SVK,1,165,71.4%,6.7%,4,4.5%,4,4.5%,52.3%,67.4%,52.4%,60.2%,7,42.9%,24.7%,1,100.0%,43.6%,0.62,1:33
,Guillermo Garcia Lopez,ESP,1,163,50.0%,14.3%,0,0.0%,10,12.0%,62.7%,57.7%,35.5%,49.4%,13,46.2%,31.3%,7,28.6%,40.5%,0.62,1:59
,Gilles Muller,LUX,1,175,61.5%,7.1%,8,8.2%,5,5.2%,54.6%,67.9%,40.9%,55.7%,14,64.3%,26.9%,3,33.3%,42.9%,0.61,1:56
,Go Soeda,JPN,1,144,41.7%,8.3%,3,4.5%,4,6.0%,58.2%,61.5%,35.7%,50.7%,10,30.0%,29.9%,4,25.0%,39.6%,0.61,1:28
WC,Marc Gicquel,FRA,1,147,41.7%,8.3%,1,1.3%,3,3.9%,53.2%,56.1%,36.1%,46.8%,13,46.2%,31.4%,3,33.3%,39.5%,0.59,1:31
Q,Denis Kudla,USA,1,223,66.7%,5.6%,5,4.2%,5,4.2%,68.1%,59.3%,44.7%,54.6%,12,50.0%,26.9%,7,14.3%,41.7%,0.59,2:08
,James Blake,USA,1,150,46.2%,15.4%,3,3.8%,2,2.5%,46.8%,59.5%,35.7%,46.8%,11,36.4%,31.0%,2,100.0%,39.3%,0.58,1:28
,Santiago Giraldo,COL,1,154,50.0%,0.0%,4,4.9%,0,0.0%,64.2%,57.7%,41.4%,51.9%,13,53.8%,27.4%,3,0.0%,40.3%,0.57,1:39
,Jesse Levine,CAN,1,135,33.3%,9.1%,1,1.5%,5,7.7%,52.3%,47.1%,29.0%,38.5%,11,27.3%,34.3%,3,33.3%,36.3%,0.56,1:31
,Sergiy Stakhovsky,UKR,1,145,53.8%,7.7%,1,1.3%,1,1.3%,54.7%,53.7%,50.0%,52.0%,10,40.0%,25.7%,4,25.0%,39.3%,0.54,1:31
Q,James Duckworth,AUS,1,139,41.7%,8.3%,3,4.3%,4,5.8%,46.4%,59.4%,29.7%,43.5%,12,41.7%,28.6%,5,20.0%,36.0%,0.51,1:46
,Simone Bolelli,ITA,1,135,66.7%,9.1%,4,4.9%,0,0.0%,63.4%,63.5%,40.0%,54.9%,11,63.6%,22.6%,1,100.0%,42.2%,0.50,1:38
,Philipp Petzschner,GER,1,146,41.7%,8.3%,0,0.0%,6,7.0%,55.8%,56.3%,34.2%,46.5%,12,41.7%,23.3%,2,50.0%,37.0%,0.44,1:32
,Jurgen Zopp,EST,1,153,50.0%,0.0%,3,3.3%,0,0.0%,67.8%,57.4%,31.0%,48.9%,15,60.0%,22.2%,0,-,37.9%,0.43,1:40
Q,Pablo Carreno Busta,ESP,1,138,46.2%,8.3%,1,1.3%,3,3.8%,62.0%,55.1%,36.7%,48.1%,7,0.0%,20.3%,3,33.3%,36.2%,0.39,1:20
,All Main Draw Players,,127.0,,77.3%,22.7%,,5.8%,,3.0%,62.5%,69.6%,50.6%,62.5%,,59.0%,37.5%,,41.0%,50.0%,1.00,
