Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R64,16,(14)Lorenzo Musetti[ITA] [yr|ev],d.,109,Jaume Munar[ESP] [yr|ev],6-4 6-3 6-1,1.35,5.8%,58.7%,75.4%,48.8%,5/5,0.0%,56.4%,56.6%,46.3%,9/14,2:17,11
R64,18,(17)Hubert Hurkacz[POL] [yr|ev],d.,164,(WC)Jan Choinski[GBR] [yr|ev],6-4 6-4 7-6(3),1.78,20.5%,67.0%,84.7%,65.5%,3/3,4.9%,71.3%,63.2%,57.1%,11/13,2:06,6
R64,88,Stan Wawrinka[SUI] [yr|ev],d.,32,(29)Tomas Martin Etcheverry[ARG] [yr|ev],6-3 4-6 6-4 6-2,1.56,4.9%,55.3%,93.0%,54.3%,2/3,6.5%,59.3%,71.9%,47.7%,6/10,2:34,3
R64,2,(2)Novak Djokovic[SRB] [yr|ev],d.,70,Jordan Thompson[AUS] [yr|ev],6-3 7-6(4) 7-5,1.69,8.5%,69.1%,87.7%,65.5%,0/0,20.0%,63.8%,79.1%,47.4%,3/5,2:28,1
R128,1,(1)Carlos Alcaraz[ESP] [yr|ev],d.,542,Jeremy Chardy[FRA] [yr|ev],6-0 6-2 7-5,2.11,13.7%,61.6%,84.4%,60.7%,3/4,1.1%,64.9%,57.4%,30.3%,7/14,1:53,1
R128,84,Alexandre Muller[FRA] [yr|ev],d.,82,Arthur Rinderknech[FRA] [yr|ev],7-6(5) 1-6 6-3 6-4,0.83,4.3%,66.0%,62.4%,50.0%,13/18,14.0%,68.2%,71.2%,52.9%,3/8,2:35,39
R128,77,Jason Kubler[AUS] [yr|ev],d.,39,Ugo Humbert[FRA] [yr|ev],6-4 4-6 6-2 3-6 6-3,0.98,7.0%,66.2%,66.3%,49.1%,10/14,17.8%,57.0%,76.6%,41.4%,4/10,3:42,63
R128,28,(25)Nicolas Jarry[CHI] [yr|ev],d.,89,Marco Cecchinato[ITA] [yr|ev],4-6 6-2 6-4 6-1,1.87,16.5%,70.6%,86.7%,52.0%,0/1,6.0%,63.4%,62.4%,44.9%,11/17,2:22,16
R128,21,(19)Alexander Zverev[GER] [yr|ev],d.,153,(Q)Gijs Brouwer[NED] [yr|ev],6-4 7-6(4) 7-6(5),1.16,18.0%,68.5%,78.9%,62.9%,4/4,6.4%,67.9%,75.7%,57.1%,1/2,2:15,2
R128,116,(LL)Yosuke Watanuki[JPN] [yr|ev],d.,81,Marc Andrea Huesler[SUI] [yr|ev],6-7(5) 5-7 7-6(5) 7-6(3) 6-3,0.97,11.3%,64.9%,78.6%,54.4%,5/7,17.3%,60.1%,84.6%,50.7%,2/4,3:59,72
R128,38,Matteo Berrettini[ITA] [yr|ev],d.,42,Lorenzo Sonego[ITA] [yr|ev],6-7(5) 6-3 7-6(7) 6-3,1.04,12.7%,61.9%,84.3%,62.7%,2/2,6.8%,72.6%,80.0%,62.5%,4/6,3:21,6
R128,17,(15)Alex De Minaur[AUS] [yr|ev],d.,188,(Q)Kimmer Coppejans[BEL] [yr|ev],6-7(5) 6-3 6-3 7-6(2),1.54,11.3%,54.0%,76.1%,66.7%,3/6,2.2%,69.6%,60.9%,46.4%,16/22,3:24,6
R128,10,(10)Frances Tiafoe[USA] [yr|ev],d.,62,Yibing Wu[CHN] [yr|ev],7-6(4) 6-3 6-4,1.20,12.0%,62.4%,65.8%,54.5%,7/11,8.3%,63.9%,65.2%,33.3%,5/11,2:30,10
R128,117,(Q)Dominic Stricker[SUI] [yr|ev],d.,93,Alexei Popyrin[AUS] [yr|ev],3-6 6-3 6-2 4-6 7-5,1.25,11.8%,59.7%,79.1%,51.7%,10/14,15.8%,57.0%,75.6%,39.7%,9/15,3:09,88
R128,102,Ilya Ivashka[BLR] [yr|ev],d.,104,Federico Coria[ARG] [yr|ev],4-6 6-4 6-3 6-0,1.49,6.3%,64.9%,76.4%,64.1%,8/9,1.0%,63.4%,62.5%,51.4%,7/12,2:23,40
R128,24,(21)Grigor Dimitrov[BUL] [yr|ev],d.,162,(Q)Sho Shimabukuro[JPN] [yr|ev],6-1 6-2 6-1,2.03,12.7%,54.0%,85.3%,58.6%,4/4,5.3%,50.7%,44.7%,45.9%,3/10,1:33,3
R128,34,(31)Alejandro Davidovich Fokina[ESP] [yr|ev],d.,61,(WC)Arthur Fils[FRA] [yr|ev],7-6(3) 6-1 6-2,1.44,2.1%,71.9%,68.1%,70.4%,5/7,6.1%,58.5%,60.4%,47.1%,2/8,1:46,21
R128,44,Botic Van De Zandschulp[NED] [yr|ev],d.,52,Zhizhen Zhang[CHN] [yr|ev],2-6 7-6(3) 7-6(6) 3-6 6-2,1.08,8.6%,69.1%,69.5%,53.2%,6/11,10.4%,68.9%,72.2%,38.6%,11/15,4:01,22
R128,57,Roberto Carballes Baena[ESP] [yr|ev],d.,80,(Q)Matteo Arnaldi[ITA] [yr|ev],6-7(0) 6-3 6-4 6-4,1.11,1.6%,54.7%,75.7%,58.6%,5/7,7.8%,53.0%,68.9%,59.3%,3/8,2:57,49
R128,6,(6)Holger Rune[DEN] [yr|ev],d.,371,(WC)George Loffhagen[GBR] [yr|ev],7-6(4) 6-3 6-2,1.63,8.1%,66.3%,80.7%,69.0%,5/5,8.7%,64.1%,75.8%,37.8%,8/11,2:09,4
R128,3,(3)Daniil Medvedev[RUS] [yr|ev],d.,391,(WC)Arthur Fery[GBR] [yr|ev],7-5 6-4 6-3,1.38,8.0%,64.4%,78.6%,48.4%,2/4,2.0%,61.4%,59.7%,48.7%,6/12,2:12,1
R128,35,Adrian Mannarino[FRA] [yr|ev],d.,97,Alexander Shevchenko[KAZ] [yr|ev],6-3 6-3 6-2,1.50,11.3%,63.7%,76.5%,55.2%,3/4,2.6%,68.8%,58.5%,41.7%,7/13,1:30,17
R128,65,Marcos Giron[USA] [yr|ev],d.,171,Hugo Dellien[BOL] [yr|ev],7-6(2) 6-4 6-4,1.43,16.2%,64.6%,85.9%,54.3%,6/7,2.8%,63.9%,75.4%,43.6%,8/11,2:08,37
R128,67,Marton Fucsovics[HUN] [yr|ev],d.,31,(28)Tallon Griekspoor[NED] [yr|ev],6-4 6-2 6-4,1.26,8.6%,53.8%,72.0%,58.1%,2/3,3.7%,54.3%,68.2%,43.2%,5/10,1:56,31
R128,19,(18)Francisco Cerundolo[ARG] [yr|ev],d.,69,Nuno Borges[POR] [yr|ev],5-7 6-3 6-3 6-4,1.30,8.9%,61.8%,78.9%,46.8%,6/8,3.0%,62.7%,66.0%,41.3%,17/22,2:52,19
R128,37,Jiri Lehecka[CZE] [yr|ev],d.,72,(WC)Sebastian Ofner[AUT] [yr|ev],6-4 6-4 6-4,1.36,4.5%,78.7%,71.4%,78.9%,2/2,6.9%,63.4%,71.9%,48.6%,7/10,1:39,22
R128,849,Milos Raonic[CAN] [yr|ev],d.,159,(Q)Dennis Novak[AUT] [yr|ev],6-7(5) 6-4 7-6(5) 6-1,1.45,22.4%,70.4%,87.5%,54.1%,2/2,3.3%,56.9%,74.3%,58.5%,5/8,2:38,3
R128,15,(16)Tommy Paul[USA] [yr|ev],d.,212,(Q)Shintaro Mochizuki[JPN] [yr|ev],7-5 6-3 6-1,1.38,6.5%,48.9%,75.6%,59.6%,4/5,5.0%,67.5%,64.8%,34.6%,1/7,1:49,9
R128,13,(12)Cameron Norrie[GBR] [yr|ev],d.,108,(Q)Tomas Machac[CZE] [yr|ev],6-3 4-6 6-1 6-4,1.33,7.0%,64.3%,77.0%,41.5%,5/8,9.4%,64.0%,57.3%,44.0%,14/21,2:32,8
R128,43,Christopher Eubanks[USA] [yr|ev],d.,95,Thiago Monteiro[BRA] [yr|ev],4-6 7-5 7-5 6-3,1.08,23.9%,76.1%,85.4%,42.9%,1/2,8.9%,51.8%,77.6%,68.5%,2/5,2:46,29
R128,73,Christopher Oconnell[AUS] [yr|ev],d.,156,(Q)Hamad Medjedovic[SRB] [yr|ev],7-5 6-4 4-6 6-4,1.09,7.4%,67.6%,73.9%,47.7%,4/7,9.4%,63.2%,70.3%,48.8%,5/10,3:07,53
R128,528,Jiri Vesely[CZE] [yr|ev],d.,25,(22)Sebastian Korda[USA] [yr|ev],7-6(7) 4-6 6-2 6-3,0.95,15.8%,67.8%,75.8%,53.2%,10/11,16.7%,65.8%,76.0%,59.0%,1/4,2:59,35
R128,36,(32)Ben Shelton[USA] [yr|ev],d.,106,(LL)Taro Daniel[JPN] [yr|ev],6-4 6-3 3-6 4-6 6-3,1.25,16.5%,72.2%,79.2%,54.1%,2/4,2.7%,70.1%,71.8%,50.0%,6/9,3:04,12
R128,60,Laslo Djere[SRB] [yr|ev],d.,58,Maxime Cressy[USA] [yr|ev],6-7(5) 7-6(3) 7-6(8) 7-6(7),1.18,9.5%,67.1%,78.3%,71.2%,5/7,13.9%,55.4%,87.0%,52.7%,6/8,3:37,27
R128,40,Andy Murray[GBR] [yr|ev],d.,268,(WC)Ryan Peniston[GBR] [yr|ev],6-3 6-0 6-1,1.73,6.8%,63.0%,76.1%,59.3%,2/2,2.8%,52.1%,62.2%,32.4%,6/13,2:01,1
R128,5,(5)Stefanos Tsitsipas[GRE] [yr|ev],d.,91,Dominic Thiem[AUT] [yr|ev],3-6 7-6(1) 6-2 6-7(5) 7-6(8),1.38,8.5%,65.4%,82.0%,71.7%,2/3,8.4%,60.1%,73.8%,64.8%,9/11,3:56,3
R128,8,(8)Jannik Sinner[ITA] [yr|ev],d.,111,Juan Manuel Cerundolo[ARG] [yr|ev],6-2 6-2 6-2,3.19,12.1%,69.0%,82.5%,88.9%,2/2,5.7%,62.1%,55.6%,42.4%,7/13,1:30,1
R128,98,Diego Schwartzman[ARG] [yr|ev],d.,41,Miomir Kecmanovic[SRB] [yr|ev],6-0 6-3 6-4,1.30,2.1%,74.0%,70.4%,32.0%,6/8,0.0%,64.9%,61.9%,23.5%,11/18,2:04,8
R128,87,Aleksandar Vukic[AUS] [yr|ev],d.,66,Daniel Altmaier[GER] [yr|ev],6-3 7-6(1) 3-6 7-5,1.22,9.6%,65.2%,78.7%,52.5%,2/5,4.7%,61.2%,69.6%,52.0%,5/10,2:36,48
R128,79,Quentin Halys[FRA] [yr|ev],d.,30,(27)Daniel Evans[GBR] [yr|ev],6-2 6-3 6-7(5) 6-4,1.09,17.2%,57.5%,77.9%,61.4%,5/5,10.9%,55.5%,72.1%,63.3%,5/9,2:55,54
R128,85,Daniel Elahi Galan[COL] [yr|ev],d.,27,(24)Yoshihito Nishioka[JPN] [yr|ev],6-4 6-3 6-3,1.36,12.6%,59.8%,78.8%,48.6%,6/8,3.9%,70.1%,63.0%,34.8%,0/6,1:49,56
R128,233,(Q)Oscar Otte[GER] [yr|ev],d.,86,Dominik Koepfer[GER] [yr|ev],7-5 6-3 7-6(9),1.08,18.4%,60.5%,84.1%,40.0%,3/5,2.8%,58.5%,72.6%,52.3%,3/7,2:08,36
R128,59,Mikael Ymer[SWE] [yr|ev],d.,83,Alex Molcan[SVK] [yr|ev],6-3 6-3 6-4,1.74,6.7%,72.0%,81.5%,61.9%,0/0,2.0%,66.3%,66.2%,42.4%,10/14,1:44,50
R128,9,(9)Taylor Fritz[USA] [yr|ev],d.,45,Yannick Hanfmann[GER] [yr|ev],6-4 2-6 4-6 7-5 6-3,0.98,10.4%,70.1%,71.3%,58.1%,9/13,7.4%,69.6%,70.2%,63.4%,3/7,3:01,4
R128,308,Guido Pella[ARG] [yr|ev],d.,14,(13)Borna Coric[CRO] [yr|ev],6-3 7-5 4-6 3-6 6-1,0.98,4.4%,71.9%,69.6%,55.6%,14/17,12.2%,72.5%,74.7%,44.4%,3/8,3:31,20
