Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Guillermo Canas,ARG,4,1077,77.4%,28.6%,31,5.9%,9,1.7%,60.3%,68.8%,55.5%,63.5%,54,64.8%,41.4%,72,33.3%,52.2%,1.13,12:46
12,Arnaud Clement,FRA,1,362,82.1%,32.1%,16,9.2%,10,5.7%,54.6%,77.9%,46.8%,63.8%,14,64.3%,41.0%,27,33.3%,51.9%,1.13,4:01
Q,Kristian Pless,DEN,2,273,86.4%,18.2%,11,8.1%,4,3.0%,63.7%,73.3%,55.1%,66.7%,12,75.0%,37.7%,11,36.4%,52.0%,1.13,2:39
,Antony Dupuis,FRA,3,694,72.5%,38.9%,21,5.8%,9,2.5%,50.6%,64.3%,53.9%,59.2%,56,75.0%,45.8%,50,42.0%,52.7%,1.12,7:27
,Galo Blanco,ESP,4,806,76.2%,27.4%,27,7.2%,15,4.0%,50.7%,70.2%,56.5%,63.4%,46,67.4%,41.0%,42,40.5%,51.5%,1.12,9:07
,Wayne Ferreira,RSA,1,307,68.2%,26.1%,16,12.6%,4,3.1%,55.9%,70.4%,48.2%,60.6%,14,50.0%,43.3%,23,26.1%,50.5%,1.10,2:47
6,Lleyton Hewitt,AUS,5,1125,79.0%,30.8%,28,5.0%,21,3.7%,56.7%,68.7%,51.6%,61.3%,70,75.7%,42.7%,80,30.0%,52.0%,1.10,13:49
,Sjeng Schalken,NED,2,324,64.0%,40.0%,5,3.0%,10,6.1%,54.9%,63.3%,52.7%,58.5%,18,50.0%,45.6%,26,38.5%,52.2%,1.10,3:47
WC,Nicolas Thomann,FRA,1,306,75.0%,25.0%,21,14.4%,10,6.8%,51.4%,82.7%,46.5%,65.1%,16,62.5%,38.1%,14,42.9%,51.0%,1.09,3:44
,David Sanchez,ESP,3,852,75.0%,29.7%,9,2.1%,14,3.2%,61.8%,65.9%,52.7%,60.9%,44,63.6%,41.7%,51,37.3%,51.4%,1.07,9:44
,Alex Calatrava,ESP,2,549,81.4%,23.8%,13,4.7%,9,3.2%,56.1%,73.7%,50.0%,63.3%,22,63.6%,39.1%,33,30.3%,51.4%,1.07,6:22
14,Thomas Enqvist,SWE,4,962,76.6%,26.7%,42,8.8%,33,6.9%,55.3%,75.4%,47.9%,63.1%,46,60.9%,39.4%,55,36.4%,51.1%,1.07,9:36
,Tommy Haas,GER,2,273,69.6%,40.9%,13,9.6%,10,7.4%,52.2%,69.0%,46.2%,58.1%,16,56.3%,44.5%,25,36.0%,51.3%,1.06,2:53
,Lars Burgsmuller,GER,3,678,71.7%,30.8%,14,4.1%,15,4.4%,62.2%,68.7%,47.7%,60.8%,37,59.5%,41.0%,46,34.8%,50.9%,1.05,7:56
,Ivan Ljubicic,CRO,1,394,82.8%,24.1%,14,7.3%,2,1.0%,54.9%,73.6%,48.3%,62.2%,12,58.3%,39.8%,23,30.4%,50.8%,1.05,4:51
7,Yevgeny Kafelnikov,RUS,5,1153,72.7%,34.5%,32,5.7%,29,5.1%,50.2%,71.1%,45.7%,58.5%,63,61.9%,43.6%,73,41.1%,50.9%,1.05,12:13
,Dominik Hrbaty,SVK,2,613,62.5%,31.3%,29,10.3%,20,7.1%,48.4%,67.6%,50.3%,58.7%,45,60.0%,42.8%,37,40.5%,50.1%,1.04,6:53
,Fabrice Santoro,FRA,4,905,71.8%,31.4%,6,1.3%,7,1.5%,59.3%,61.7%,57.8%,60.1%,57,64.9%,41.5%,51,43.1%,50.8%,1.04,10:28
,Sargis Sargsian,ARM,2,375,84.4%,18.8%,8,3.9%,6,3.0%,61.1%,66.9%,63.3%,65.5%,10,50.0%,35.5%,18,33.3%,51.7%,1.03,3:59
Q,Michael Russell,USA,4,927,74.0%,34.2%,8,1.7%,6,1.3%,67.6%,61.7%,56.0%,59.8%,63,69.8%,40.9%,62,40.3%,50.4%,1.02,9:50
LL,Cecil Mamiit,PHI,2,566,71.8%,30.8%,19,6.6%,7,2.4%,59.0%,67.6%,42.4%,57.3%,33,66.7%,43.5%,34,35.3%,50.5%,1.02,6:11
,Jiri Novak,CZE,3,908,76.1%,28.4%,24,5.3%,18,3.9%,58.4%,71.5%,44.2%,60.2%,50,68.0%,40.4%,51,37.3%,50.3%,1.01,9:03
,Vladimir Voltchkov,BLR,1,378,64.3%,21.4%,8,4.5%,10,5.6%,52.0%,68.5%,48.2%,58.8%,24,58.3%,41.8%,25,24.0%,49.7%,1.01,4:09
,Olivier Rochus,BEL,3,602,67.3%,30.8%,9,3.1%,11,3.7%,58.6%,61.8%,50.0%,56.9%,35,51.4%,43.6%,41,39.0%,50.2%,1.01,6:16
8,Patrick Rafter,AUS,1,311,82.6%,17.4%,15,10.3%,7,4.8%,60.7%,76.1%,49.1%,65.5%,12,66.7%,34.9%,18,22.2%,49.2%,1.01,3:16
,Andrei Stoliarov,RUS,2,384,74.2%,19.4%,13,7.3%,12,6.8%,45.8%,72.8%,52.1%,61.6%,23,65.2%,38.6%,22,27.3%,49.2%,1.01,3:55
,Fernando Vicente,ESP,1,306,64.0%,32.0%,3,1.9%,5,3.2%,67.3%,61.0%,52.9%,58.3%,15,40.0%,41.3%,21,38.1%,50.0%,0.99,3:02
,Bohdan Ulihrach,CZE,3,604,70.2%,30.4%,18,5.7%,18,5.7%,49.7%,71.5%,46.3%,58.8%,36,61.1%,40.9%,35,40.0%,50.3%,0.99,6:01
Q,Jacobo Diaz,ESP,3,680,64.8%,29.1%,10,2.9%,8,2.3%,66.9%,63.5%,49.1%,58.7%,49,61.2%,40.8%,42,38.1%,49.9%,0.99,7:41
,Nicolas Lapentti,ECU,2,317,62.5%,29.2%,14,9.4%,4,2.7%,59.1%,69.3%,41.0%,57.7%,17,47.1%,41.7%,23,30.4%,49.2%,0.99,3:44
Q,Fernando Gonzalez,CHI,2,536,69.8%,23.8%,24,9.2%,17,6.5%,61.5%,71.4%,42.6%,60.3%,30,56.7%,38.7%,32,31.3%,49.3%,0.97,6:00
,Cedric Pioline,FRA,2,553,65.0%,27.5%,26,9.1%,9,3.1%,49.0%,71.4%,45.2%,58.0%,38,63.2%,40.8%,23,47.8%,49.7%,0.97,5:49
,Magnus Larsson,SWE,3,699,77.2%,17.9%,11,3.3%,7,2.1%,63.8%,71.6%,47.5%,62.9%,29,55.2%,35.9%,32,31.3%,48.9%,0.97,7:15
,Andrei Pavel,ROU,1,281,71.4%,33.3%,8,5.8%,1,0.7%,70.8%,54.6%,70.0%,59.1%,13,53.8%,39.6%,19,36.8%,49.1%,0.97,2:56
,Juan Balcells,ESP,2,492,80.0%,17.5%,20,8.3%,8,3.3%,75.9%,67.2%,58.6%,65.1%,22,63.6%,33.5%,25,28.0%,49.0%,0.96,5:16
,Greg Rusedski,GBR,2,445,74.3%,29.4%,23,10.5%,5,2.3%,57.5%,67.5%,49.5%,59.8%,20,55.0%,38.5%,31,32.3%,49.0%,0.96,4:38
,Jiri Vanek,CZE,1,291,57.1%,31.8%,5,3.2%,2,1.3%,54.4%,62.8%,45.8%,55.1%,18,50.0%,42.9%,22,31.8%,49.5%,0.95,3:07
,Alberto Martin,ESP,2,566,63.6%,37.2%,10,3.6%,12,4.3%,63.0%,58.8%,49.0%,55.2%,47,66.0%,42.8%,33,48.5%,48.9%,0.95,6:33
,Michal Tabara,CZE,1,256,73.7%,20.0%,7,5.5%,6,4.7%,54.3%,68.1%,51.7%,60.6%,16,68.8%,37.2%,12,33.3%,48.8%,0.95,2:35
,Wayne Arthurs,AUS,4,1081,85.2%,13.6%,76,13.3%,32,5.6%,54.4%,79.1%,51.7%,66.6%,60,80.0%,31.6%,34,32.4%,50.1%,0.95,10:40
,Albert Costa,ESP,1,328,70.4%,18.5%,2,1.3%,2,1.3%,76.8%,60.3%,68.6%,62.3%,16,50.0%,35.6%,18,27.8%,47.9%,0.94,3:46
,Andreas Vinciguerra,SWE,2,509,65.0%,31.6%,9,3.6%,10,4.0%,53.0%,67.2%,42.2%,55.5%,40,65.0%,42.0%,35,34.3%,48.5%,0.94,5:31
Q,Nikolay Davydenko,RUS,2,335,54.2%,37.5%,5,2.8%,8,4.5%,68.9%,57.4%,40.0%,52.0%,32,65.6%,44.9%,30,30.0%,48.7%,0.94,3:32
,Nicolas Escude,FRA,1,255,66.7%,23.5%,5,4.5%,3,2.7%,53.6%,70.0%,40.4%,56.3%,14,57.1%,41.3%,17,23.5%,47.8%,0.94,2:35
9,Magnus Norman,SWE,1,307,62.5%,30.4%,11,7.7%,2,1.4%,57.7%,61.0%,48.3%,55.6%,22,59.1%,41.8%,20,35.0%,48.2%,0.94,3:41
,Arnaud Di Pasquale,FRA,1,317,68.2%,17.4%,2,1.3%,8,5.3%,62.0%,66.7%,47.4%,59.3%,19,63.2%,38.3%,21,19.0%,48.3%,0.94,3:06
Q,Juan Antonio Marin,CRC,1,315,59.1%,34.8%,6,3.7%,3,1.9%,56.5%,58.2%,44.3%,52.2%,29,69.0%,44.2%,21,38.1%,48.3%,0.92,3:25
,Rainer Schuettler,GER,1,262,75.0%,28.6%,4,2.8%,6,4.3%,51.8%,71.2%,45.6%,58.9%,11,54.5%,38.0%,19,31.6%,49.2%,0.92,3:06
5,Pete Sampras,USA,2,494,82.1%,15.0%,25,9.9%,18,7.1%,53.6%,75.6%,49.6%,63.5%,27,74.1%,33.1%,18,33.3%,48.6%,0.91,5:17
WC,Cyril Saulnier,FRA,1,289,72.7%,30.4%,14,8.9%,4,2.5%,58.6%,66.3%,44.6%,57.3%,19,68.4%,38.6%,14,50.0%,48.8%,0.91,3:18
,Gaston Gaudio,ARG,1,377,72.4%,34.5%,9,4.2%,9,4.2%,60.7%,68.5%,41.7%,57.9%,21,61.9%,38.0%,25,40.0%,49.3%,0.90,4:26
,Mariano Zabaleta,ARG,1,302,69.6%,26.1%,6,4.3%,9,6.4%,56.4%,68.4%,44.3%,57.9%,19,63.2%,37.7%,16,37.5%,47.0%,0.89,4:00
,Todd Martin,USA,1,263,77.8%,16.7%,13,10.4%,9,7.2%,57.6%,68.1%,47.2%,59.2%,13,69.2%,36.2%,13,23.1%,47.1%,0.89,2:53
,Nicolas Kiefer,GER,1,299,75.0%,20.8%,10,6.4%,4,2.5%,49.7%,70.5%,49.4%,59.9%,18,66.7%,35.2%,15,33.3%,48.2%,0.88,3:32
Q,Cedric Kauffmann,FRA,1,294,76.0%,16.0%,6,4.1%,3,2.1%,65.8%,67.7%,54.0%,63.0%,13,53.8%,32.4%,13,30.8%,47.6%,0.88,3:12
,Marc Rosset,SUI,1,167,76.5%,16.7%,12,13.6%,8,9.1%,56.8%,78.0%,28.9%,56.8%,11,63.6%,38.0%,8,37.5%,47.9%,0.88,1:44
,Raemon Sluiter,NED,1,234,66.7%,22.2%,2,1.6%,7,5.6%,61.6%,70.1%,45.8%,60.8%,18,66.7%,33.9%,10,40.0%,48.3%,0.87,2:23
,Jens Knippschild,GER,2,489,65.0%,27.5%,15,5.9%,14,5.5%,55.7%,69.7%,38.9%,56.1%,37,62.2%,37.6%,26,42.3%,47.2%,0.86,5:00
,Mariano Puerta,ARG,2,576,68.9%,17.4%,17,5.7%,13,4.3%,59.5%,68.5%,45.5%,59.2%,39,64.1%,35.0%,20,40.0%,47.6%,0.86,6:08
,Mikhail Youzhny,RUS,1,207,61.1%,23.5%,1,1.0%,4,4.0%,61.4%,58.1%,51.3%,55.4%,13,46.2%,37.7%,15,26.7%,46.4%,0.85,2:27
WC,Jean Rene Lisnard,MON,2,519,67.5%,27.5%,7,2.6%,13,4.8%,48.0%,66.9%,43.3%,54.6%,41,68.3%,38.3%,25,44.0%,46.8%,0.84,5:33
,Marcelo Rios,CHI,2,478,70.3%,24.3%,7,2.6%,12,4.5%,60.8%,60.7%,49.5%,56.3%,33,66.7%,36.7%,21,42.9%,47.7%,0.84,4:20
,Julien Boutter,FRA,2,499,69.2%,22.5%,34,12.3%,18,6.5%,52.9%,71.9%,43.1%,58.3%,45,73.3%,35.0%,21,42.9%,47.9%,0.84,5:40
Q,Marc Kevin Goellner,GER,1,204,73.3%,12.5%,12,12.4%,9,9.3%,50.5%,75.5%,45.8%,60.8%,9,55.6%,32.7%,8,25.0%,46.1%,0.83,2:02
,Gianluca Pozzi,ITA,1,229,46.7%,26.7%,1,0.9%,6,5.7%,58.5%,62.9%,25.0%,47.2%,24,66.7%,43.1%,22,18.2%,45.0%,0.82,2:21
WC,Paul Henri Mathieu,FRA,1,266,73.7%,15.0%,10,7.3%,6,4.4%,38.7%,77.4%,45.2%,57.7%,14,64.3%,34.9%,12,25.0%,46.6%,0.82,3:30
Q,Jan Frode Andersen,NOR,2,449,66.7%,16.7%,16,7.0%,5,2.2%,68.3%,60.5%,53.4%,58.3%,29,58.6%,32.9%,19,31.6%,45.9%,0.79,5:21
,David Prinosil,GER,1,264,61.9%,23.8%,7,4.8%,9,6.1%,53.1%,75.6%,30.4%,54.4%,28,71.4%,35.9%,12,41.7%,46.2%,0.79,2:57
,Max Mirnyi,BLR,1,278,81.0%,9.5%,4,2.7%,6,4.0%,48.3%,68.1%,55.8%,61.7%,13,69.2%,29.5%,7,28.6%,46.8%,0.77,2:57
,Felix Mantilla,ESP,1,210,52.9%,23.5%,3,3.0%,5,5.0%,51.0%,70.6%,30.6%,51.0%,17,52.9%,37.3%,8,50.0%,43.8%,0.76,2:13
15,Jan Michael Gambill,USA,1,243,80.0%,5.0%,10,7.9%,7,5.6%,51.6%,76.9%,45.9%,61.9%,11,63.6%,29.1%,6,16.7%,46.1%,0.76,2:24
Q,Marcos Ondruska,RSA,2,524,65.0%,12.5%,8,2.9%,15,5.5%,58.1%,65.2%,41.2%,55.1%,47,70.2%,34.1%,13,38.5%,45.0%,0.76,6:30
,Daniel Elsner,GER,1,197,64.7%,16.7%,2,1.8%,5,4.5%,61.3%,61.8%,46.5%,55.9%,16,62.5%,33.7%,8,37.5%,46.2%,0.76,2:05
WC,Michael Llodra,FRA,1,321,66.7%,16.7%,10,5.3%,17,9.0%,62.2%,66.7%,43.7%,58.0%,23,65.2%,31.6%,8,50.0%,47.0%,0.75,3:06
Q,Tomas Behrend,GER,1,228,38.9%,35.3%,0,0.0%,12,10.0%,52.5%,49.2%,36.8%,43.3%,31,64.5%,41.7%,19,31.6%,42.5%,0.74,2:40
,Michel Kratochvil,SUI,1,87,33.3%,16.7%,1,2.0%,4,8.2%,61.2%,43.3%,52.6%,46.9%,8,50.0%,39.5%,1,100.0%,43.7%,0.74,0:45
,Jonas Bjorkman,SWE,1,191,38.5%,23.1%,3,3.4%,6,6.7%,56.2%,44.0%,43.6%,43.8%,22,63.6%,40.2%,15,20.0%,41.9%,0.72,1:52
,Francisco Clavet,ESP,1,235,72.2%,5.3%,4,3.3%,3,2.5%,60.7%,66.2%,45.8%,58.2%,15,66.7%,30.1%,6,16.7%,44.7%,0.72,2:53
,Martin Damm Sr,CZE,1,239,72.2%,10.5%,14,10.9%,3,2.3%,49.2%,74.6%,40.0%,57.0%,17,70.6%,30.6%,8,25.0%,44.8%,0.71,2:23
,Davide Sanguinetti,ITA,1,357,62.5%,8.3%,5,2.5%,12,5.9%,51.5%,61.9%,45.5%,53.9%,29,69.0%,32.0%,11,18.2%,44.5%,0.70,3:54
,Andrew Ilie,AUS,1,224,70.6%,11.8%,22,17.6%,6,4.8%,58.4%,68.5%,40.4%,56.8%,12,58.3%,30.3%,6,33.3%,45.1%,0.70,2:01
,Andrei Medvedev,UKR,1,323,70.8%,4.3%,10,5.8%,9,5.3%,63.2%,68.5%,39.7%,57.9%,24,70.8%,28.9%,8,12.5%,44.3%,0.69,3:24
,Chris Woodruff,USA,1,157,53.8%,14.3%,5,6.5%,7,9.1%,62.3%,60.4%,31.0%,49.4%,15,60.0%,35.0%,5,40.0%,42.0%,0.69,1:39
,Stefan Koubek,AUT,1,159,38.5%,16.7%,3,3.6%,3,3.6%,50.6%,50.0%,43.9%,47.0%,22,63.6%,36.8%,3,66.7%,42.1%,0.69,1:43
,Albert Portas,ESP,1,191,50.0%,13.3%,0,0.0%,3,2.8%,58.7%,56.3%,48.9%,53.2%,24,70.8%,31.7%,5,40.0%,44.0%,0.68,1:52
LL,Federico Luzzi,ITA,1,165,50.0%,21.4%,2,2.2%,7,7.6%,54.3%,60.0%,38.1%,50.0%,13,46.2%,32.9%,8,37.5%,42.4%,0.66,1:47
Q,Stefano Galvani,ITA,1,183,46.2%,14.3%,0,0.0%,12,12.1%,44.4%,56.8%,43.6%,49.5%,20,65.0%,33.3%,13,15.4%,42.1%,0.66,1:44
,Slava Dosedel,CZE,1,170,46.2%,15.4%,0,0.0%,1,1.1%,71.6%,50.8%,48.0%,50.0%,15,53.3%,32.9%,4,50.0%,41.8%,0.66,2:02
,Paul Goldstein,USA,1,158,33.3%,16.7%,1,1.5%,3,4.5%,54.5%,61.1%,23.3%,43.9%,16,50.0%,37.0%,9,22.2%,39.9%,0.66,1:46
,Thomas Johansson,SWE,1,178,57.1%,20.0%,5,5.2%,3,3.1%,50.0%,66.7%,37.5%,52.1%,14,57.1%,30.5%,5,60.0%,42.1%,0.64,1:50
,Alexander Popp,GER,1,168,41.7%,15.4%,4,4.6%,6,6.9%,63.2%,49.1%,43.8%,47.1%,18,61.1%,33.3%,8,25.0%,40.5%,0.63,1:43
,Magnus Gustafsson,SWE,1,162,53.8%,7.7%,1,1.3%,4,5.1%,55.1%,62.8%,37.1%,51.3%,14,57.1%,29.8%,6,16.7%,40.1%,0.61,1:58
,Christophe Rochus,BEL,1,160,61.5%,0.0%,2,2.7%,3,4.0%,57.3%,65.1%,40.6%,54.7%,9,44.4%,27.1%,2,0.0%,40.0%,0.60,1:42
,Byron Black,ZIM,1,148,33.3%,16.7%,0,0.0%,1,1.5%,73.5%,44.0%,22.2%,38.2%,20,60.0%,36.3%,7,28.6%,37.2%,0.59,1:28
,Markus Hipfl,AUT,1,217,66.7%,5.3%,1,0.9%,6,5.6%,54.6%,67.8%,46.9%,58.3%,12,50.0%,24.8%,3,33.3%,41.5%,0.59,2:14
,Jan Siemerink,NED,1,147,53.8%,0.0%,4,5.0%,3,3.8%,53.8%,67.4%,37.8%,53.8%,14,57.1%,26.9%,0,-,41.5%,0.58,1:36
Q,John Van Lottum,NED,1,152,33.3%,15.4%,2,2.5%,5,6.2%,40.7%,54.5%,35.4%,43.2%,17,52.9%,32.4%,7,28.6%,38.2%,0.57,1:36
,Guillermo Coria,ARG,1,175,66.7%,7.1%,3,3.0%,3,3.0%,54.0%,57.4%,47.8%,53.0%,16,68.8%,24.0%,2,50.0%,40.6%,0.51,1:45
WC,Nicolas Mahut,FRA,1,135,53.8%,0.0%,4,5.6%,4,5.6%,63.9%,60.9%,38.5%,52.8%,13,53.8%,23.8%,0,-,39.3%,0.50,1:27
WC,Scott Draper,AUS,1,164,71.4%,0.0%,13,14.0%,7,7.5%,53.8%,72.0%,37.2%,55.9%,15,73.3%,21.1%,0,-,40.9%,0.48,1:19
,Jerome Golmard,FRA,1,120,20.0%,0.0%,4,6.7%,4,6.7%,63.3%,42.1%,27.3%,36.7%,15,46.7%,30.0%,2,0.0%,33.3%,0.47,1:11
Q,Christian Ruud,NOR,1,59,50.0%,0.0%,0,0.0%,0,0.0%,68.0%,47.1%,37.5%,44.0%,8,62.5%,20.6%,0,-,30.5%,0.37,0:42
,Nicolas Massu,CHI,1,135,41.7%,0.0%,3,3.6%,3,3.6%,56.6%,55.3%,36.1%,47.0%,20,65.0%,13.5%,3,0.0%,34.1%,0.25,1:29
Q,Feliciano Lopez,ESP,1,126,50.0%,0.0%,2,2.8%,3,4.2%,56.3%,40.0%,54.8%,46.5%,12,50.0%,12.7%,0,-,31.7%,0.24,1:11
,All Main Draw Players,,127.0,,72.6%,27.4%,,5.8%,,3.9%,57.6%,68.1%,49.1%,60.1%,,65.0%,39.9%,,35.0%,50.0%,1.00,
