Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
29,Philipp Kohlschreiber,GER,2,483,76.9%,28.2%,20,8.7%,6,2.6%,58.9%,73.5%,50.5%,64.1%,23,60.9%,41.3%,27,40.7%,52.2%,1.15,5:16
8,Fernando Verdasco,ESP,5,1283,81.7%,29.8%,56,9.3%,35,5.8%,59.6%,72.4%,50.2%,63.5%,48,64.6%,41.9%,75,37.3%,52.0%,1.15,14:43
3,Novak Djokovic,SRB,7,1622,85.9%,28.2%,26,3.1%,28,3.4%,68.2%,69.4%,54.4%,64.6%,72,75.0%,40.6%,74,47.3%,52.8%,1.15,19:28
,Philipp Petzschner,GER,2,348,85.7%,25.0%,17,9.6%,5,2.8%,57.6%,74.5%,57.3%,67.2%,15,73.3%,37.4%,15,46.7%,52.6%,1.14,3:50
,Kevin Anderson,RSA,3,696,89.8%,15.3%,34,9.7%,9,2.6%,69.8%,77.6%,53.8%,70.4%,18,66.7%,33.3%,14,64.3%,52.0%,1.13,8:24
17,Gael Monfils,FRA,5,1223,82.4%,24.4%,60,10.3%,24,4.1%,60.1%,72.5%,49.6%,63.3%,38,57.9%,41.3%,65,33.8%,51.8%,1.13,13:52
21,Albert Montanes,ESP,4,767,85.0%,21.0%,30,8.3%,21,5.8%,62.7%,74.0%,51.1%,65.5%,20,55.0%,38.5%,34,38.2%,51.2%,1.12,8:17
WC,James Blake,USA,3,604,85.1%,25.5%,17,5.7%,11,3.7%,57.6%,71.9%,57.1%,65.7%,20,65.0%,38.1%,25,48.0%,51.7%,1.11,5:58
,Thiemo De Bakker,NED,3,547,80.0%,26.7%,33,12.9%,5,2.0%,55.7%,72.5%,57.5%,65.9%,16,43.8%,38.0%,33,36.4%,51.0%,1.11,6:30
23,Feliciano Lopez,ESP,4,773,88.7%,20.3%,53,13.8%,21,5.5%,55.1%,80.2%,53.8%,68.3%,23,69.6%,35.1%,39,33.3%,51.6%,1.11,8:57
12,Mikhail Youzhny,RUS,6,1352,84.4%,25.2%,24,3.6%,33,5.0%,59.5%,71.0%,59.6%,66.4%,40,57.5%,37.1%,60,46.7%,51.4%,1.10,16:49
,Julien Benneteau,FRA,2,371,83.3%,20.0%,29,15.8%,12,6.5%,65.2%,75.8%,48.4%,66.3%,15,66.7%,36.9%,16,37.5%,51.5%,1.10,4:51
16,Marcos Baghdatis,CYP,1,265,73.9%,30.4%,22,16.2%,6,4.4%,49.3%,74.6%,50.7%,62.5%,12,50.0%,40.3%,15,46.7%,51.7%,1.07,3:27
,Eduardo Schwank,ARG,2,358,76.7%,23.3%,19,10.4%,7,3.8%,67.6%,72.4%,44.1%,63.2%,16,56.3%,39.2%,12,58.3%,51.4%,1.06,4:06
,Dudi Sela,ISR,2,433,66.7%,32.4%,9,4.2%,7,3.3%,51.9%,69.1%,46.1%,58.0%,17,35.3%,43.9%,25,44.0%,50.8%,1.05,4:54
,Daniel Gimeno Traver,ESP,3,578,87.5%,17.0%,18,6.2%,11,3.8%,53.3%,76.1%,59.6%,68.4%,24,75.0%,33.1%,19,42.1%,50.9%,1.05,6:09
,Pablo Cuevas,URU,2,332,66.7%,26.9%,16,10.1%,2,1.3%,62.7%,68.7%,45.8%,60.1%,13,30.8%,42.0%,24,29.2%,50.6%,1.05,3:43
13,Jurgen Melzer,AUT,4,996,81.3%,26.9%,31,6.3%,22,4.5%,58.8%,70.8%,51.5%,62.9%,45,68.9%,38.9%,60,35.0%,50.7%,1.05,10:36
6,Nikolay Davydenko,RUS,2,359,80.8%,22.2%,7,4.3%,6,3.7%,62.2%,69.6%,51.6%,62.8%,13,61.5%,39.0%,24,25.0%,49.9%,1.05,4:14
Q,Ryan Harrison,USA,2,609,84.8%,22.2%,25,8.1%,11,3.6%,62.7%,69.4%,53.9%,63.6%,27,74.1%,37.9%,32,31.3%,50.9%,1.04,7:20
,Gilles Simon,FRA,3,565,83.3%,23.4%,26,8.8%,6,2.0%,52.5%,75.5%,53.6%,65.1%,17,52.9%,36.3%,21,52.4%,51.3%,1.04,6:04
,Michael Llodra,FRA,3,593,91.8%,14.9%,30,9.6%,15,4.8%,64.3%,79.2%,56.3%,71.0%,18,77.8%,30.1%,17,41.2%,51.8%,1.04,6:40
Q,Peter Polansky,CAN,2,438,75.8%,22.9%,19,8.8%,7,3.3%,60.5%,69.2%,57.6%,64.7%,20,60.0%,36.8%,17,47.1%,50.5%,1.04,4:27
,Andreas Beck,GER,2,345,78.6%,21.4%,15,8.6%,16,9.1%,56.6%,76.8%,48.7%,64.6%,15,60.0%,36.5%,16,37.5%,50.7%,1.03,3:53
Q,Kei Nishikori,JPN,3,582,75.6%,19.5%,20,7.3%,16,5.8%,57.8%,73.6%,44.0%,61.1%,21,52.4%,40.1%,32,25.0%,50.0%,1.03,7:10
,Juan Ignacio Chela,ARG,2,440,79.4%,20.0%,8,3.9%,6,2.9%,62.4%,74.2%,44.2%,62.9%,16,56.3%,37.9%,25,28.0%,49.5%,1.02,5:18
,Sergiy Stakhovsky,UKR,3,702,77.8%,23.1%,49,13.6%,9,2.5%,61.2%,71.5%,50.0%,63.2%,38,68.4%,37.5%,39,30.8%,50.7%,1.02,8:52
,Ricardo Mello,BRA,2,490,74.3%,19.4%,9,4.1%,9,4.1%,55.0%,67.2%,52.0%,60.4%,19,52.6%,40.3%,29,24.1%,49.4%,1.02,5:11
,Florent Serra,FRA,2,367,82.1%,25.0%,9,4.8%,5,2.7%,56.9%,65.4%,58.0%,62.2%,19,73.7%,38.5%,14,50.0%,50.7%,1.02,3:39
14,Nicolas Almagro,ESP,3,713,82.5%,14.0%,46,13.0%,8,2.3%,56.4%,75.9%,52.6%,65.7%,23,56.5%,34.7%,21,38.1%,50.1%,1.01,7:37
,Pere Riba,ESP,1,306,75.0%,20.8%,15,10.2%,4,2.7%,53.7%,70.9%,50.0%,61.2%,15,60.0%,39.0%,13,38.5%,49.7%,1.01,3:48
,Denis Istomin,UZB,2,394,81.3%,22.6%,16,7.8%,2,1.0%,55.1%,74.3%,50.0%,63.4%,13,53.8%,37.0%,21,33.3%,50.8%,1.01,5:03
,Victor Hanescu,ROU,2,358,75.0%,34.5%,14,7.7%,9,5.0%,66.3%,65.8%,50.8%,60.8%,14,50.0%,39.5%,15,66.7%,50.3%,1.01,3:59
,Marco Chiudinelli,SUI,2,420,88.9%,17.1%,17,8.0%,10,4.7%,58.7%,75.2%,62.5%,70.0%,8,50.0%,30.4%,13,46.2%,50.5%,1.01,5:11
31,David Nalbandian,ARG,3,780,81.4%,19.0%,23,5.7%,20,5.0%,52.6%,70.8%,53.9%,62.8%,32,65.6%,37.7%,27,40.7%,50.6%,1.01,8:37
,Paul Henri Mathieu,FRA,3,649,81.1%,22.2%,38,11.9%,17,5.3%,52.4%,75.4%,50.0%,63.3%,24,58.3%,37.0%,29,41.4%,49.9%,1.01,7:45
Q,Ricardas Berankis,LTU,2,573,75.6%,31.8%,17,5.4%,30,9.5%,48.3%,71.7%,49.1%,60.0%,31,64.5%,39.9%,24,58.3%,51.0%,1.00,6:00
,Viktor Troicki,SRB,1,317,78.3%,20.8%,23,14.7%,6,3.8%,69.2%,69.4%,41.7%,60.9%,14,64.3%,39.1%,14,35.7%,49.8%,1.00,3:40
,Janko Tipsarevic,SRB,3,754,84.1%,19.0%,42,10.8%,7,1.8%,59.7%,71.7%,56.7%,65.6%,24,58.3%,33.8%,27,44.4%,50.3%,0.98,9:43
,Arnaud Clement,FRA,3,663,74.5%,25.5%,14,4.3%,18,5.6%,56.3%,72.0%,47.5%,61.3%,30,53.3%,37.6%,31,45.2%,49.2%,0.97,8:36
,Rainer Schuettler,GER,1,332,72.0%,25.0%,5,3.0%,9,5.5%,58.2%,65.6%,49.3%,58.8%,14,50.0%,40.1%,13,46.2%,49.4%,0.97,3:32
26,Thomaz Bellucci,BRA,2,529,88.9%,13.6%,29,10.6%,15,5.5%,55.3%,82.1%,54.1%,69.6%,7,28.6%,29.3%,12,50.0%,50.1%,0.96,6:11
,Dmitry Tursunov,RUS,1,293,73.9%,13.6%,8,5.8%,7,5.1%,54.7%,66.7%,56.5%,62.0%,15,60.0%,36.5%,20,15.0%,48.5%,0.96,3:14
,Marcel Granollers,ESP,2,447,77.8%,18.9%,15,6.9%,10,4.6%,57.4%,71.0%,51.1%,62.5%,20,60.0%,35.9%,14,50.0%,48.8%,0.96,4:46
,Benjamin Becker,GER,2,409,80.6%,12.5%,25,12.3%,11,5.4%,56.2%,75.4%,48.3%,63.5%,15,60.0%,34.5%,11,36.4%,48.9%,0.95,4:27
Q,Benoit Paire,FRA,2,673,76.5%,21.2%,35,10.3%,18,5.3%,51.0%,72.8%,49.4%,61.4%,30,60.0%,36.8%,22,50.0%,49.2%,0.95,7:20
WC,Guillaume Rufin,FRA,2,459,80.6%,11.8%,36,14.9%,21,8.7%,49.4%,76.5%,51.6%,63.9%,20,65.0%,33.9%,14,28.6%,49.7%,0.94,5:44
32,Lleyton Hewitt,AUS,1,306,66.7%,20.8%,17,11.3%,12,8.0%,51.3%,76.6%,38.4%,58.0%,16,50.0%,39.1%,13,38.5%,48.4%,0.93,3:39
,Taylor Dent,USA,2,368,75.0%,25.9%,13,6.3%,12,5.9%,70.2%,68.1%,34.4%,58.0%,28,75.0%,38.7%,13,53.8%,49.5%,0.92,3:35
28,Radek Stepanek,CZE,1,239,73.7%,15.8%,8,7.0%,5,4.3%,59.1%,70.6%,48.9%,61.7%,13,61.5%,34.7%,12,25.0%,47.7%,0.91,3:07
Q,Andreas Haider Maurer,AUT,1,359,78.6%,11.1%,34,17.9%,9,4.7%,52.6%,80.0%,45.6%,63.7%,16,62.5%,33.1%,8,37.5%,49.3%,0.91,3:52
,Leonardo Mayer,ARG,1,264,84.2%,15.0%,14,11.1%,10,7.9%,55.6%,77.1%,46.4%,63.5%,9,66.7%,33.3%,11,27.3%,47.7%,0.91,3:17
,Dustin Brown,JAM,2,362,76.7%,12.9%,27,15.3%,15,8.5%,50.0%,77.3%,52.3%,64.8%,14,50.0%,31.7%,6,66.7%,47.8%,0.90,3:54
Q,Ivan Dodig,CRO,2,333,77.8%,18.5%,14,8.0%,6,3.4%,62.1%,70.4%,53.0%,63.8%,17,64.7%,32.7%,10,50.0%,48.9%,0.90,4:13
WC,Ryan Sweeting,USA,1,235,57.9%,20.0%,3,2.9%,9,8.8%,61.8%,66.7%,46.2%,58.8%,12,33.3%,36.8%,10,40.0%,46.4%,0.89,2:25
Q,Rik De Voest,RSA,1,350,84.6%,14.8%,8,4.5%,3,1.7%,65.4%,69.2%,50.0%,62.6%,9,55.6%,33.3%,10,40.0%,48.3%,0.89,3:59
,Jarkko Nieminen,FIN,1,195,80.0%,6.3%,8,9.0%,3,3.4%,61.8%,76.4%,44.1%,64.0%,8,62.5%,32.1%,10,10.0%,46.7%,0.89,2:06
,Fabio Fognini,ITA,1,311,60.9%,31.8%,3,1.6%,11,6.0%,58.2%,61.7%,42.9%,53.8%,25,64.0%,40.9%,17,41.2%,48.6%,0.89,3:20
,Robby Ginepri,USA,1,238,75.0%,19.0%,8,7.1%,3,2.7%,61.9%,70.0%,46.5%,61.1%,8,37.5%,34.4%,10,40.0%,47.1%,0.88,2:30
,Daniel Brands,GER,1,225,82.4%,11.8%,12,10.3%,9,7.8%,54.3%,77.8%,43.4%,62.1%,9,66.7%,33.0%,5,40.0%,48.0%,0.87,2:18
,Bjorn Phau,GER,1,309,72.7%,18.2%,9,5.4%,9,5.4%,50.9%,63.5%,48.8%,56.3%,21,71.4%,38.0%,11,36.4%,47.9%,0.87,3:13
7,Tomas Berdych,CZE,1,192,87.5%,0.0%,7,7.5%,5,5.4%,53.8%,78.0%,65.1%,72.0%,8,75.0%,24.2%,3,0.0%,47.4%,0.87,2:26
,Igor Andreev,RUS,2,418,82.9%,9.1%,12,5.4%,5,2.2%,61.4%,72.3%,55.8%,65.9%,15,60.0%,29.7%,9,33.3%,49.0%,0.87,4:27
,Horacio Zeballos,ARG,1,227,84.2%,9.5%,11,10.3%,3,2.8%,58.9%,69.8%,70.5%,70.1%,6,50.0%,25.8%,8,25.0%,46.7%,0.86,2:35
,Peter Luczak,AUS,1,274,71.4%,9.5%,2,1.5%,2,1.5%,65.4%,67.8%,52.2%,62.4%,16,62.5%,31.9%,8,25.0%,46.7%,0.85,3:43
,Michal Przysiezny,POL,1,315,84.0%,16.7%,20,11.3%,18,10.2%,52.0%,75.0%,47.1%,61.6%,12,66.7%,32.6%,8,50.0%,48.9%,0.85,3:38
,Potito Starace,ITA,1,257,81.0%,14.3%,4,3.0%,1,0.7%,67.4%,64.8%,56.8%,62.2%,10,60.0%,32.0%,6,50.0%,47.9%,0.85,2:38
Q,Robert Kendrick,USA,1,317,76.0%,12.0%,6,3.4%,11,6.3%,43.1%,78.7%,48.5%,61.5%,16,62.5%,32.2%,3,100.0%,48.3%,0.84,3:19
,Andreas Seppi,ITA,1,285,73.9%,13.0%,5,3.4%,7,4.7%,51.7%,68.8%,50.0%,59.7%,10,40.0%,33.8%,8,37.5%,47.4%,0.84,3:06
,Jeremy Chardy,FRA,2,399,84.8%,12.1%,28,12.8%,11,5.0%,56.0%,76.2%,55.2%,67.0%,18,72.2%,27.6%,7,57.1%,49.1%,0.84,4:16
,Alejandro Falla,COL,1,215,50.0%,20.0%,6,6.5%,7,7.6%,60.9%,58.9%,36.1%,50.0%,10,30.0%,41.5%,19,15.8%,45.1%,0.83,2:03
Q,Adrian Mannarino,FRA,2,470,68.6%,16.7%,10,4.0%,11,4.4%,58.4%,67.8%,41.3%,56.8%,29,62.1%,35.5%,17,35.3%,46.8%,0.82,5:40
WC,Tim Smyczek,USA,1,215,68.8%,17.6%,5,4.7%,5,4.7%,56.1%,61.7%,55.3%,58.9%,8,37.5%,32.4%,5,60.0%,45.6%,0.79,2:20
WC,Bradley Klahn,USA,1,243,66.7%,15.0%,6,4.6%,7,5.3%,69.5%,69.2%,40.0%,60.3%,16,56.3%,31.3%,11,27.3%,46.9%,0.79,2:29
WC,Jack Sock,USA,1,181,66.7%,12.5%,4,4.5%,7,7.9%,55.1%,63.3%,57.5%,60.7%,11,54.5%,30.4%,3,66.7%,45.3%,0.77,2:14
,Santiago Giraldo,COL,1,168,80.0%,0.0%,3,3.8%,0,0.0%,57.5%,65.2%,70.6%,67.5%,5,40.0%,25.0%,6,0.0%,45.2%,0.77,2:05
,Xavier Malisse,BEL,1,225,50.0%,31.3%,7,6.0%,5,4.3%,45.3%,56.6%,40.6%,47.9%,16,50.0%,39.8%,7,71.4%,44.0%,0.76,2:18
,Olivier Rochus,BEL,1,237,76.2%,14.3%,1,0.8%,2,1.7%,57.1%,72.1%,51.0%,63.0%,10,50.0%,28.0%,7,42.9%,45.6%,0.76,2:43
,Kristof Vliegen,BEL,1,175,61.5%,7.1%,3,3.8%,1,1.3%,52.5%,59.5%,52.6%,56.3%,7,28.6%,32.6%,6,16.7%,43.4%,0.75,1:45
24,Ernests Gulbis,LAT,1,186,80.0%,0.0%,10,11.6%,9,10.5%,60.5%,75.0%,47.1%,64.0%,5,40.0%,27.0%,8,0.0%,44.1%,0.75,2:07
,Carlos Berlocq,ARG,1,163,35.7%,30.8%,2,2.5%,6,7.5%,58.8%,46.8%,42.4%,45.0%,10,10.0%,41.0%,8,50.0%,42.9%,0.74,1:49
,Tobias Kamke,GER,1,229,61.1%,16.7%,0,0.0%,15,11.9%,54.0%,64.7%,43.1%,54.8%,21,66.7%,33.0%,10,30.0%,45.0%,0.73,2:32
15,Ivan Ljubicic,CRO,1,266,78.9%,4.8%,16,11.6%,8,5.8%,47.1%,72.3%,47.9%,59.4%,15,73.3%,29.7%,4,25.0%,45.1%,0.73,3:07
,Yen Hsun Lu,TPE,1,241,68.4%,15.8%,12,9.1%,7,5.3%,53.0%,62.9%,50.0%,56.8%,17,64.7%,31.2%,7,42.9%,45.2%,0.72,3:02
,Michael Russell,USA,1,187,53.8%,7.7%,5,4.9%,7,6.9%,58.8%,53.3%,50.0%,52.0%,16,62.5%,32.9%,6,16.7%,43.3%,0.69,2:21
,Maximo Gonzalez,ARG,1,193,53.3%,18.8%,0,0.0%,3,3.1%,64.9%,50.8%,41.2%,47.4%,14,50.0%,36.5%,7,42.9%,42.0%,0.69,2:19
,Teymuraz Gabashvili,RUS,1,224,88.2%,0.0%,7,5.8%,2,1.7%,68.6%,71.1%,50.0%,64.5%,10,80.0%,24.3%,1,0.0%,46.0%,0.68,2:57
30,Juan Monaco,ARG,1,180,60.0%,14.3%,5,5.1%,5,5.1%,65.3%,65.6%,44.1%,58.2%,9,33.3%,28.0%,6,33.3%,44.4%,0.67,1:58
27,Fernando Gonzalez,CHI,1,119,70.0%,0.0%,4,6.3%,2,3.2%,44.4%,78.6%,48.6%,61.9%,7,57.1%,25.0%,0,-,44.5%,0.66,1:21
,Ruben Ramirez Hidalgo,ESP,1,212,82.4%,5.9%,8,7.0%,7,6.1%,50.4%,77.6%,47.4%,62.6%,5,40.0%,24.7%,4,25.0%,45.3%,0.66,2:29
,Somdev Devvarman,IND,1,166,64.3%,7.1%,1,1.2%,1,1.2%,56.8%,58.7%,45.7%,53.1%,8,37.5%,30.6%,2,50.0%,41.6%,0.65,2:03
Q,Marc Gicquel,FRA,1,184,66.7%,6.7%,7,6.9%,2,2.0%,56.9%,67.2%,47.7%,58.8%,10,50.0%,26.8%,2,50.0%,44.6%,0.65,1:56
,Lukasz Kubot,POL,1,187,64.3%,13.3%,3,3.0%,6,6.1%,61.6%,57.4%,47.4%,53.5%,14,64.3%,29.5%,9,22.2%,42.2%,0.64,2:13
,Lukas Lacko,SVK,1,159,50.0%,7.7%,5,6.1%,7,8.5%,56.1%,67.4%,27.8%,50.0%,14,57.1%,31.2%,2,50.0%,40.9%,0.62,1:51
,Evgeny Korolev,KAZ,1,140,66.7%,20.0%,1,1.1%,7,8.0%,43.7%,65.8%,44.9%,54.0%,13,76.9%,28.3%,2,100.0%,44.3%,0.62,1:33
,Michael Berrer,GER,1,185,64.3%,7.1%,7,7.3%,6,6.3%,56.3%,59.3%,52.4%,56.3%,14,64.3%,27.0%,5,20.0%,42.2%,0.62,2:12
,Alexandr Dolgopolov,UKR,1,151,46.2%,8.3%,8,11.0%,10,13.7%,42.5%,64.5%,40.5%,50.7%,8,12.5%,30.8%,8,12.5%,40.4%,0.62,1:26
,Florian Mayer,GER,1,184,53.8%,0.0%,9,9.4%,4,4.2%,61.5%,57.6%,43.2%,52.1%,11,45.5%,29.5%,5,0.0%,41.3%,0.62,1:47
,Frederico Gil,POR,1,182,78.6%,0.0%,7,6.9%,1,1.0%,68.6%,68.6%,46.9%,61.8%,19,84.2%,22.5%,0,-,44.5%,0.59,1:57
,Simon Greul,GER,1,142,61.5%,7.1%,1,1.5%,3,4.5%,58.2%,51.3%,64.3%,56.7%,8,37.5%,25.3%,1,100.0%,40.1%,0.59,1:51
Q,Julio Silva,BRA,1,159,53.8%,14.3%,6,7.8%,5,6.5%,58.4%,48.9%,50.0%,49.4%,9,33.3%,29.3%,2,100.0%,39.0%,0.58,1:43
,Brian Dabul,ARG,1,159,58.3%,0.0%,0,0.0%,3,3.5%,67.1%,61.4%,42.9%,55.3%,19,73.7%,25.7%,1,0.0%,41.5%,0.57,1:33
,Illya Marchenko,UKR,1,170,50.0%,14.3%,2,2.1%,14,14.4%,48.5%,59.6%,42.0%,50.5%,14,50.0%,27.4%,4,50.0%,40.6%,0.55,2:08
,Stephane Robert,FRA,1,151,50.0%,7.7%,1,1.3%,5,6.3%,58.2%,54.3%,42.4%,49.4%,9,33.3%,26.4%,5,20.0%,38.4%,0.52,1:42
,Jan Hajek,CZE,1,241,57.9%,10.5%,9,6.2%,1,0.7%,65.8%,63.5%,32.0%,52.7%,15,46.7%,24.2%,5,40.0%,41.5%,0.51,2:36
,Andrey Golubev,KAZ,1,141,53.8%,7.7%,1,1.3%,4,5.2%,45.5%,62.9%,45.2%,53.2%,9,33.3%,23.4%,1,100.0%,39.7%,0.50,1:37
Q,Lukas Rosol,CZE,1,165,61.5%,0.0%,2,2.1%,6,6.4%,54.3%,68.6%,37.2%,54.3%,18,72.2%,22.5%,1,0.0%,40.6%,0.49,1:47
Q,Martin Klizan,SVK,1,138,36.4%,9.1%,4,5.1%,12,15.4%,50.0%,66.7%,23.1%,44.9%,13,46.2%,26.7%,3,33.3%,37.0%,0.48,1:25
WC,Donald Young,USA,1,137,58.3%,0.0%,4,6.1%,5,7.6%,54.5%,61.1%,43.3%,53.0%,7,28.6%,22.5%,2,0.0%,37.2%,0.48,1:21
Q,Milos Raonic,CAN,1,233,68.4%,5.3%,14,10.2%,5,3.6%,62.0%,71.8%,34.6%,57.7%,15,60.0%,19.8%,2,50.0%,42.1%,0.47,2:01
Q,Dusan Lojda,CZE,1,136,45.5%,0.0%,1,1.4%,4,5.7%,57.1%,65.0%,30.0%,50.0%,10,40.0%,22.7%,3,0.0%,36.8%,0.45,1:27
,Mikhail Kukushkin,KAZ,1,164,58.3%,0.0%,3,3.1%,6,6.2%,53.6%,53.8%,48.9%,51.5%,13,61.5%,20.9%,0,-,39.0%,0.43,1:47
,All Main Draw Players,,127.0,,79.5%,20.5%,,8.4%,,4.4%,58.3%,72.4%,51.4%,63.6%,,60.7%,36.4%,,39.3%,50.0%,1.00,
