Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,14,(12)Mikhail Youzhny[RUS] [yr|ev],d.,41,Tommy Robredo[ESP] [yr|ev],7-5 6-2 4-6 6-4,1.18,0.9%,61.2%,73.2%,68.9%,2/3,6.6%,55.7%,77.9%,51.9%,8/12,3:05,8
R16,19,(17)Gael Monfils[FRA] [yr|ev],d.,38,Richard Gasquet[FRA] [yr|ev],6-4 7-5 7-5,1.18,12.2%,58.3%,82.1%,39.6%,6/8,3.4%,69.0%,65.0%,41.7%,12/17,2:35,6
R16,3,(3)Novak Djokovic[SRB] [yr|ev],d.,21,(19)Mardy Fish[USA] [yr|ev],6-3 6-4 6-1,1.47,6.6%,68.4%,78.8%,45.8%,3/4,4.2%,54.9%,56.4%,50.0%,2/8,1:50,1
R16,5,(5)Robin Soderling[SWE] [yr|ev],d.,23,(21)Albert Montanes[ESP] [yr|ev],4-6 6-3 6-2 6-3,1.55,15.0%,53.0%,83.0%,61.7%,0/1,8.0%,59.8%,68.7%,42.2%,5/10,2:15,4
R16,2,(2)Roger Federer[SUI] [yr|ev],d.,15,(13)Jurgen Melzer[AUT] [yr|ev],6-3 7-6(4) 6-3,1.41,9.5%,61.0%,76.6%,61.0%,10/12,1.0%,66.7%,59.4%,56.3%,4/8,2:03,1
R32,1,(1)Rafael Nadal[ESP] [yr|ev],d.,42,Gilles Simon[FRA] [yr|ev],6-4 6-4 6-2,1.72,7.9%,56.6%,90.7%,57.6%,1/1,6.1%,55.1%,64.8%,52.3%,5/9,1:59,1
R32,25,(23)Feliciano Lopez[ESP] [yr|ev],d.,36,Sergiy Stakhovsky[UKR] [yr|ev],6-3 4-0 RET,3.68,14.3%,50.0%,85.7%,85.7%,0/0,7.0%,68.4%,53.8%,33.3%,9/13,0:56,12
R32,12,(10)David Ferrer[ESP] [yr|ev],d.,59,Daniel Gimeno Traver[ESP] [yr|ev],7-6(2) 6-2 6-2,1.93,5.0%,56.3%,84.4%,68.6%,1/1,4.4%,44.4%,70.0%,46.0%,8/12,1:54,3
R32,8,(8)Fernando Verdasco[ESP] [yr|ev],d.,33,(31)David Nalbandian[ARG] [yr|ev],6-2 3-6 6-3 6-2,1.53,14.3%,64.3%,79.4%,51.4%,2/4,3.4%,51.7%,55.8%,50.0%,13/19,2:46,7
R32,27,(25)Stan Wawrinka[SUI] [yr|ev],d.,4,(4)Andy Murray[GBR] [yr|ev],6-7(3) 7-6(4) 6-3 6-3,1.18,9.6%,52.2%,78.9%,44.6%,5/10,4.0%,50.3%,68.4%,42.7%,7/15,3:56,3
R32,22,(20)Sam Querrey[USA] [yr|ev],d.,16,(14)Nicolas Almagro[ESP] [yr|ev],6-3 6-4 6-4,1.27,20.2%,58.5%,83.6%,53.8%,5/5,3.5%,56.5%,70.8%,54.1%,6/9,1:53,11
R32,14,(12)Mikhail Youzhny[RUS] [yr|ev],d.,20,(18)John Isner[USA] [yr|ev],6-4 6-7(7) 7-6(5) 6-4,1.08,3.3%,61.6%,73.1%,58.6%,7/9,22.3%,68.2%,77.2%,38.3%,8/12,3:18,8
R32,41,Tommy Robredo[ESP] [yr|ev],d.,35,Michael Llodra[FRA] [yr|ev],3-6 7-6(6) 6-4 2-1 RET,1.46,8.0%,70.5%,77.4%,73.1%,1/3,10.2%,69.5%,72.0%,50.0%,7/10,2:04,5
R32,38,Richard Gasquet[FRA] [yr|ev],d.,77,Kevin Anderson[RSA] [yr|ev],6-4 7-6(3) 7-5,1.37,8.1%,55.6%,78.2%,61.4%,2/4,6.8%,63.2%,71.6%,39.5%,8/12,2:30,7
R32,19,(17)Gael Monfils[FRA] [yr|ev],d.,44,Janko Tipsarevic[SRB] [yr|ev],7-6(4) 6-7(4) 6-2 6-4,1.34,12.7%,63.5%,67.5%,63.0%,2/6,2.0%,57.7%,55.8%,52.4%,7/12,3:42,6
R32,21,(19)Mardy Fish[USA] [yr|ev],d.,68,Arnaud Clement[FRA] [yr|ev],4-6 6-3 6-4 1-6 6-3,1.02,11.6%,63.9%,72.3%,49.1%,8/13,3.8%,61.8%,69.1%,54.0%,6/11,3:33,7
R32,3,(3)Novak Djokovic[SRB] [yr|ev],d.,108,(WC)James Blake[USA] [yr|ev],6-1 7-6(4) 6-3,1.26,4.3%,78.7%,68.9%,70.0%,3/4,1.3%,67.5%,63.5%,56.0%,2/6,1:44,1
R32,5,(5)Robin Soderling[SWE] [yr|ev],d.,48,Thiemo De Bakker[NED] [yr|ev],6-2 6-3 6-3,1.73,9.7%,52.8%,81.6%,61.8%,5/6,10.4%,57.1%,63.6%,36.4%,5/11,1:42,4
R32,23,(21)Albert Montanes[ESP] [yr|ev],d.,147,(Q)Kei Nishikori[JPN] [yr|ev],6-2 2-1 RET,2.23,19.2%,53.8%,92.9%,58.3%,0/0,0.0%,54.1%,55.0%,41.2%,4/7,0:38,22
R32,15,(13)Jurgen Melzer[AUT] [yr|ev],d.,24,(22)Juan Carlos Ferrero[ESP] [yr|ev],7-5 6-3 6-1,1.54,12.2%,63.4%,80.8%,53.3%,4/5,1.2%,53.7%,65.9%,42.1%,6/12,1:44,8
R32,2,(2)Roger Federer[SUI] [yr|ev],d.,109,Paul Henri Mathieu[FRA] [yr|ev],6-4 6-3 6-3,1.69,16.9%,61.0%,85.1%,63.3%,4/4,4.2%,52.1%,75.7%,44.1%,2/6,1:39,1
R64,1,(1)Rafael Nadal[ESP] [yr|ev],d.,39,Denis Istomin[UZB] [yr|ev],6-2 7-6(5) 7-5,1.78,8.7%,65.2%,83.3%,71.9%,7/7,9.2%,60.6%,71.2%,51.2%,3/6,2:44,1
R64,42,Gilles Simon[FRA] [yr|ev],d.,31,(29)Philipp Kohlschreiber[GER] [yr|ev],4-6 6-3 1-6 6-1 6-3,1.03,8.7%,54.8%,78.3%,43.9%,2/6,7.0%,58.6%,72.0%,47.2%,7/13,2:44,6
R64,25,(23)Feliciano Lopez[ESP] [yr|ev],d.,163,(Q)Benoit Paire[FRA] [yr|ev],6-4 6-7(4) 5-7 7-6(3) 6-2,1.14,13.6%,58.6%,77.8%,52.9%,4/8,12.8%,54.1%,73.1%,50.6%,11/17,3:48,12
R64,36,Sergiy Stakhovsky[UKR] [yr|ev],d.,220,(Q)Ryan Harrison[USA] [yr|ev],6-3 5-7 3-6 6-3 7-6(6),1.16,9.8%,61.3%,71.0%,54.0%,11/17,6.7%,63.3%,71.9%,36.4%,17/23,4:13,31
R64,12,(10)David Ferrer[ESP] [yr|ev],d.,70,Benjamin Becker[GER] [yr|ev],6-3 6-4 6-4,1.35,12.2%,63.3%,80.7%,51.5%,1/2,8.5%,56.4%,73.6%,41.5%,6/10,2:09,3
R64,59,Daniel Gimeno Traver[ESP] [yr|ev],d.,64,Jeremy Chardy[FRA] [yr|ev],4-6 6-2 6-0 7-6(2),1.91,8.4%,58.9%,82.1%,76.9%,1/2,8.5%,54.2%,68.8%,53.7%,5/10,2:09,48
R64,33,(31)David Nalbandian[ARG] [yr|ev],d.,66,Florent Serra[FRA] [yr|ev],7-5 6-4 6-2,1.62,13.3%,50.6%,83.3%,61.0%,2/3,5.0%,63.0%,58.7%,48.6%,9/14,1:52,3
R64,8,(8)Fernando Verdasco[ESP] [yr|ev],d.,152,(Q)Adrian Mannarino[FRA] [yr|ev],6-1 6-2 6-2,1.76,9.6%,68.5%,78.0%,56.5%,2/2,0.0%,56.0%,56.9%,40.0%,10/16,1:52,7
R64,4,(4)Andy Murray[GBR] [yr|ev],d.,123,Dustin Brown[JAM] [yr|ev],7-5 6-3 6-0,2.13,18.3%,60.6%,88.4%,60.7%,0/1,7.6%,51.9%,65.9%,36.8%,4/10,1:25,1
R64,27,(25)Stan Wawrinka[SUI] [yr|ev],d.,51,Juan Ignacio Chela[ARG] [yr|ev],7-5 6-3 6-4,1.41,12.6%,45.6%,89.4%,51.8%,7/8,3.1%,64.6%,64.5%,41.2%,5/9,2:16,3
R64,22,(20)Sam Querrey[USA] [yr|ev],d.,94,Marcel Granollers[ESP] [yr|ev],6-2 6-3 6-4,1.56,13.4%,59.8%,83.7%,54.5%,3/4,3.8%,56.3%,62.2%,48.6%,7/12,1:40,11
R64,16,(14)Nicolas Almagro[ESP] [yr|ev],d.,53,Guillermo Garcia Lopez[ESP] [yr|ev],6-3 7-6(5) 4-6 7-6(4),1.03,8.2%,52.1%,77.6%,51.4%,4/8,4.6%,51.9%,70.6%,57.1%,2/6,3:06,9
R64,14,(12)Mikhail Youzhny[RUS] [yr|ev],d.,95,Dudi Sela[ISR] [yr|ev],6-1 6-3 4-6 6-3,1.28,8.7%,51.9%,70.4%,60.0%,6/9,3.8%,49.0%,68.6%,43.4%,4/10,2:36,8
R64,20,(18)John Isner[USA] [yr|ev],d.,63,Marco Chiudinelli[SUI] [yr|ev],6-3 3-6 7-6(7) 6-4,1.25,20.3%,64.4%,84.2%,61.9%,1/2,10.7%,68.6%,73.5%,63.2%,3/5,2:57,8
R64,41,Tommy Robredo[ESP] [yr|ev],d.,37,Julien Benneteau[FRA] [yr|ev],6-4 6-6 RET,0.91,6.9%,63.9%,67.4%,61.5%,2/3,10.0%,73.3%,72.7%,56.3%,1/3,1:44,5
R64,35,Michael Llodra[FRA] [yr|ev],d.,54,Victor Hanescu[ROU] [yr|ev],7-6(2) 6-4 6-2,1.41,13.4%,68.0%,83.3%,51.6%,4/5,12.2%,68.4%,65.7%,54.8%,3/6,2:10,21
R64,38,Richard Gasquet[FRA] [yr|ev],d.,6,(6)Nikolay Davydenko[RUS] [yr|ev],6-3 6-4 6-2,1.44,8.6%,55.9%,82.7%,56.1%,8/8,5.1%,64.6%,68.6%,39.3%,3/7,1:53,7
R64,77,Kevin Anderson[RSA] [yr|ev],d.,28,(26)Thomaz Bellucci[BRA] [yr|ev],6-7(4) 6-4 5-7 6-4 7-6(2),1.40,9.4%,73.8%,81.8%,71.8%,3/4,12.1%,55.8%,80.4%,58.9%,0/2,3:51,5
R64,19,(17)Gael Monfils[FRA] [yr|ev],d.,121,Igor Andreev[RUS] [yr|ev],6-3 6-4 6-3,1.48,12.5%,61.4%,79.6%,55.9%,3/3,1.9%,59.2%,62.3%,47.6%,3/7,1:52,6
R64,44,Janko Tipsarevic[SRB] [yr|ev],d.,9,(9)Andy Roddick[USA] [yr|ev],3-6 7-5 6-3 7-6(4),1.13,13.0%,58.5%,80.6%,62.7%,3/5,15.1%,65.5%,78.2%,53.7%,8/11,3:18,8
R64,68,Arnaud Clement[FRA] [yr|ev],d.,57,Eduardo Schwank[ARG] [yr|ev],6-3 5-5 RET,1.06,4.8%,54.0%,70.6%,48.3%,2/4,8.8%,68.4%,61.5%,50.0%,3/6,1:36,10
R64,21,(19)Mardy Fish[USA] [yr|ev],d.,88,Pablo Cuevas[URU] [yr|ev],7-5 6-0 6-2,1.46,14.4%,49.5%,85.4%,44.9%,14/15,3.9%,64.5%,57.1%,33.3%,4/11,2:00,7
R64,108,(WC)James Blake[USA] [yr|ev],d.,205,(Q)Peter Polansky[CAN] [yr|ev],6-7(1) 6-3 6-2 6-4,1.21,9.6%,54.4%,72.1%,61.4%,6/8,6.0%,61.7%,64.6%,52.9%,8/14,2:29,4
R64,3,(3)Novak Djokovic[SRB] [yr|ev],d.,52,Philipp Petzschner[GER] [yr|ev],7-5 6-3 7-6(6),1.35,4.0%,69.3%,75.7%,61.3%,4/5,5.4%,59.5%,68.2%,51.1%,8/12,2:23,1
R64,5,(5)Robin Soderling[SWE] [yr|ev],d.,72,Taylor Dent[USA] [yr|ev],6-2 6-2 6-4,1.78,19.7%,67.6%,83.3%,60.9%,3/3,11.0%,69.5%,64.9%,40.0%,5/9,1:32,4
R64,48,Thiemo De Bakker[NED] [yr|ev],d.,146,(Q)Ivan Dodig[CRO] [yr|ev],6-7(4) 6-2 6-3 3-2 RET,1.42,11.5%,58.3%,75.0%,65.0%,1/3,5.9%,66.1%,67.9%,40.0%,11/17,2:52,40
R64,23,(21)Albert Montanes[ESP] [yr|ev],d.,145,(WC)Carsten Ball[AUS] [yr|ev],6-4 6-3 6-1,1.47,8.1%,66.3%,75.4%,55.2%,2/2,14.3%,54.9%,64.0%,41.5%,9/14,1:46,22
R64,147,(Q)Kei Nishikori[JPN] [yr|ev],d.,13,(11)Marin Cilic[CRO] [yr|ev],5-7 7-6(6) 3-6 7-6(3) 6-1,1.01,7.0%,58.4%,75.9%,39.0%,7/12,6.7%,51.5%,67.0%,53.2%,14/19,4:59,4
R64,15,(13)Jurgen Melzer[AUT] [yr|ev],d.,124,(Q)Ricardas Berankis[LTU] [yr|ev],6-4 6-7(4) 6-3 1-6 7-5,1.08,5.8%,55.1%,72.1%,47.1%,6/12,6.0%,50.5%,71.7%,43.3%,14/21,3:35,8
R64,24,(22)Juan Carlos Ferrero[ESP] [yr|ev],d.,81,Ricardo Mello[BRA] [yr|ev],6-1 6-4 6-4,1.23,9.9%,60.4%,65.6%,65.0%,7/8,5.0%,56.3%,66.7%,45.7%,3/8,1:58,1
R64,109,Paul Henri Mathieu[FRA] [yr|ev],d.,206,(WC)Guillaume Rufin[FRA] [yr|ev],7-6(3) 6-4 6-3,1.31,18.5%,56.5%,76.9%,60.0%,4/5,14.6%,48.5%,72.0%,49.1%,5/9,2:27,12
R64,2,(2)Roger Federer[SUI] [yr|ev],d.,104,Andreas Beck[GER] [yr|ev],6-3 6-4 6-3,1.63,20.3%,54.1%,80.0%,64.7%,1/2,9.3%,58.1%,68.0%,38.9%,5/10,1:41,1
R128,1,(1)Rafael Nadal[ESP] [yr|ev],d.,93,Teymuraz Gabashvili[RUS] [yr|ev],7-6(4) 7-6(4) 6-3,1.46,6.8%,67.0%,78.3%,70.6%,1/1,5.8%,68.6%,71.1%,50.0%,8/10,2:57,1
R128,39,Denis Istomin[UZB] [yr|ev],d.,191,Maximo Gonzalez[ARG] [yr|ev],7-5 7-5 6-1,1.44,6.3%,49.0%,78.7%,49.0%,4/7,0.0%,64.9%,50.8%,41.2%,7/14,2:19,33
R128,42,Gilles Simon[FRA] [yr|ev],d.,100,(WC)Donald Young[USA] [yr|ev],6-1 6-4 6-2,2.08,12.7%,45.1%,87.5%,69.2%,2/2,6.1%,54.5%,61.1%,43.3%,2/7,1:21,6
R128,31,(29)Philipp Kohlschreiber[GER] [yr|ev],d.,89,Tobias Kamke[GER] [yr|ev],6-2 4-6 6-2 6-4,1.37,10.7%,59.2%,75.4%,54.8%,7/10,0.0%,54.0%,64.7%,43.1%,14/21,2:32,16
R128,25,(23)Feliciano Lopez[ESP] [yr|ev],d.,60,Santiago Giraldo[COL] [yr|ev],6-4 6-4 6-4,1.30,18.2%,53.4%,89.4%,58.5%,6/6,3.8%,57.5%,65.2%,70.6%,2/5,2:05,12
R128,163,(Q)Benoit Paire[FRA] [yr|ev],d.,91,Rainer Schuettler[GER] [yr|ev],6-3 6-3 4-6 3-6 7-6(2),1.03,7.8%,47.9%,72.5%,48.3%,7/13,3.0%,58.2%,65.6%,49.3%,7/14,3:32,18
R128,36,Sergiy Stakhovsky[UKR] [yr|ev],d.,118,Peter Luczak[AUS] [yr|ev],6-7(8) 7-5 6-4 6-2,1.18,20.6%,58.2%,80.5%,50.8%,6/8,1.5%,65.4%,67.8%,52.2%,10/16,3:43,31
R128,220,(Q)Ryan Harrison[USA] [yr|ev],d.,17,(15)Ivan Ljubicic[CRO] [yr|ev],6-3 6-7(4) 6-3 6-4,1.37,10.2%,61.7%,65.8%,77.6%,3/4,11.6%,47.1%,72.3%,47.9%,11/15,3:07,40
R128,12,(10)David Ferrer[ESP] [yr|ev],d.,45,Alexandr Dolgopolov[UKR] [yr|ev],6-2 6-2 6-3,1.60,7.7%,59.0%,71.7%,65.6%,7/8,11.0%,42.5%,64.5%,40.5%,1/8,1:26,3
R128,70,Benjamin Becker[GER] [yr|ev],d.,75,Daniel Brands[GER] [yr|ev],7-6(1) 7-6(5) 6-4,1.15,15.6%,56.0%,77.0%,54.2%,3/5,10.3%,54.3%,77.8%,43.4%,6/9,2:18,35
R128,59,Daniel Gimeno Traver[ESP] [yr|ev],d.,58,Jarkko Nieminen[FIN] [yr|ev],7-6(1) 6-4 6-3,1.12,5.7%,55.7%,74.6%,59.6%,9/10,9.0%,61.8%,76.4%,44.1%,5/8,2:06,48
R128,64,Jeremy Chardy[FRA] [yr|ev],d.,26,(24)Ernests Gulbis[LAT] [yr|ev],6-2 7-6(1) 6-4,1.34,18.0%,58.0%,84.5%,57.1%,8/8,11.6%,60.5%,75.0%,47.1%,2/5,2:07,25
R128,33,(31)David Nalbandian[ARG] [yr|ev],d.,231,(Q)Rik De Voest[RSA] [yr|ev],7-6(4) 3-6 6-4 6-7(6) 6-4,1.12,4.1%,54.4%,77.4%,53.8%,6/10,4.5%,65.4%,69.2%,50.0%,5/9,3:59,3
R128,66,Florent Serra[FRA] [yr|ev],d.,46,Florian Mayer[GER] [yr|ev],7-5 6-2 6-0,1.62,4.5%,50.0%,75.0%,65.9%,5/5,9.4%,61.5%,57.6%,43.2%,5/11,1:47,36
R128,152,(Q)Adrian Mannarino[FRA] [yr|ev],d.,76,Pere Riba[ESP] [yr|ev],3-6 6-1 6-4 4-6 7-6(1),0.99,6.3%,59.7%,73.7%,42.2%,8/13,10.2%,53.7%,70.9%,50.0%,9/15,3:48,17
R128,8,(8)Fernando Verdasco[ESP] [yr|ev],d.,86,Fabio Fognini[ITA] [yr|ev],1-6 7-5 6-1 4-6 6-3,1.13,10.2%,57.5%,74.0%,38.9%,10/17,1.6%,58.2%,61.7%,42.9%,16/25,3:20,7
R128,4,(4)Andy Murray[GBR] [yr|ev],d.,71,Lukas Lacko[SVK] [yr|ev],6-3 6-2 6-2,1.60,11.7%,59.7%,76.1%,58.1%,1/2,6.1%,56.1%,67.4%,27.8%,8/14,1:51,1
R128,123,Dustin Brown[JAM] [yr|ev],d.,92,Ruben Ramirez Hidalgo[ESP] [yr|ev],6-4 7-6(6) 7-5,1.51,21.6%,48.5%,87.2%,64.0%,3/4,7.0%,50.4%,77.6%,47.4%,2/5,2:29,64
R128,51,Juan Ignacio Chela[ARG] [yr|ev],d.,43,Yen Hsun Lu[TPE] [yr|ev],6-4 4-6 6-3 6-3,1.38,4.6%,60.6%,83.3%,46.5%,4/7,9.1%,53.0%,62.9%,50.0%,11/17,3:02,15
R128,27,(25)Stan Wawrinka[SUI] [yr|ev],d.,85,Mikhail Kukushkin[KAZ] [yr|ev],6-3 6-2 6-2,2.32,14.9%,59.7%,87.5%,66.7%,0/0,3.1%,53.6%,53.8%,48.9%,8/13,1:47,3
R128,22,(20)Sam Querrey[USA] [yr|ev],d.,596,(WC)Bradley Klahn[USA] [yr|ev],6-3 4-6 7-5 6-4,1.27,17.0%,50.9%,87.7%,49.1%,8/11,4.6%,69.5%,69.2%,40.0%,9/16,2:29,11
R128,94,Marcel Granollers[ESP] [yr|ev],d.,56,Andreas Seppi[ITA] [yr|ev],2-6 5-7 6-3 6-2 6-3,1.19,8.8%,58.1%,75.9%,52.6%,5/8,3.4%,51.7%,68.8%,50.0%,4/10,3:06,19
R128,53,Guillermo Garcia Lopez[ESP] [yr|ev],d.,62,Lukasz Kubot[POL] [yr|ev],6-3 6-2 7-6(4),1.57,10.2%,63.6%,75.0%,62.5%,7/9,3.0%,61.6%,57.4%,47.4%,9/14,2:13,23
R128,16,(14)Nicolas Almagro[ESP] [yr|ev],d.,55,Potito Starace[ITA] [yr|ev],4-6 6-4 6-4 7-6(5),1.18,25.4%,61.5%,77.3%,53.2%,3/6,3.0%,67.4%,64.8%,56.8%,6/10,2:38,9
R128,14,(12)Mikhail Youzhny[RUS] [yr|ev],d.,40,Andrey Golubev[KAZ] [yr|ev],6-2 6-3 6-3,1.99,6.3%,51.6%,75.8%,77.4%,0/1,1.3%,45.5%,62.9%,45.2%,3/9,1:37,8
R128,95,Dudi Sela[ISR] [yr|ev],d.,50,Xavier Malisse[BEL] [yr|ev],7-6(1) 7-5 6-2,1.31,4.6%,54.6%,69.5%,49.0%,2/7,6.0%,45.3%,56.6%,40.6%,8/16,2:18,29
R128,63,Marco Chiudinelli[SUI] [yr|ev],d.,651,(WC)Jack Sock[USA] [yr|ev],6-1 6-4 1-6 6-1,1.29,4.3%,45.7%,78.6%,62.0%,1/3,4.5%,55.1%,63.3%,57.5%,6/11,2:14,52
R128,20,(18)John Isner[USA] [yr|ev],d.,87,Frederico Gil[POR] [yr|ev],6-4 6-3 6-4,1.70,23.8%,63.7%,92.2%,51.7%,0/0,6.9%,68.6%,68.6%,46.9%,16/19,1:57,8
R128,37,Julien Benneteau[FRA] [yr|ev],d.,30,(28)Radek Stepanek[CZE] [yr|ev],6-4 6-2 4-6 6-4,1.10,18.5%,61.3%,77.6%,45.8%,9/12,7.0%,59.1%,70.6%,48.9%,8/13,3:07,25
R128,41,Tommy Robredo[ESP] [yr|ev],d.,172,(Q)Lukas Rosol[CZE] [yr|ev],6-4 6-3 6-1,2.03,2.8%,63.4%,84.4%,65.4%,1/1,2.1%,54.3%,68.6%,37.2%,13/18,1:47,5
R128,54,Victor Hanescu[ROU] [yr|ev],d.,101,Carlos Berlocq[ARG] [yr|ev],6-2 6-4 6-3,1.34,2.4%,63.9%,66.0%,46.7%,4/8,2.5%,58.8%,46.8%,42.4%,1/10,1:49,26
R128,35,Michael Llodra[FRA] [yr|ev],d.,7,(7)Tomas Berdych[CZE] [yr|ev],7-6(3) 6-4 6-4,1.15,5.1%,54.5%,85.2%,64.4%,3/3,7.5%,53.8%,78.0%,65.1%,6/8,2:26,21
R128,6,(6)Nikolay Davydenko[RUS] [yr|ev],d.,80,Michael Russell[USA] [yr|ev],6-4 6-1 6-3,1.46,3.5%,60.0%,70.6%,61.8%,5/6,4.9%,58.8%,53.3%,50.0%,10/16,2:21,3
R128,38,Richard Gasquet[FRA] [yr|ev],d.,84,Simon Greul[GER] [yr|ev],6-3 6-4 6-2,1.71,13.3%,66.7%,78.0%,68.0%,0/1,1.5%,58.2%,51.3%,64.3%,3/8,1:51,7
R128,77,Kevin Anderson[RSA] [yr|ev],d.,98,Somdev Devvarman[IND] [yr|ev],6-3 6-4 6-3,1.53,14.1%,71.8%,77.0%,50.0%,1/2,1.2%,56.8%,58.7%,45.7%,3/8,2:03,5
R128,28,(26)Thomaz Bellucci[BRA] [yr|ev],d.,186,(WC)Tim Smyczek[USA] [yr|ev],6-3 7-5 7-6(6),1.27,8.3%,54.6%,84.7%,46.9%,2/5,4.7%,56.1%,61.7%,55.3%,3/8,2:20,21
R128,19,(17)Gael Monfils[FRA] [yr|ev],d.,148,(Q)Robert Kendrick[USA] [yr|ev],3-6 6-3 6-4 6-7(5) 6-4,1.20,11.2%,60.8%,79.3%,50.0%,0/3,3.4%,43.1%,78.7%,48.5%,10/16,3:19,6
R128,121,Igor Andreev[RUS] [yr|ev],d.,61,Horacio Zeballos[ARG] [yr|ev],6-3 4-6 7-6(4) 6-3,1.16,8.3%,63.3%,80.3%,63.6%,6/8,10.3%,58.9%,69.8%,70.5%,3/6,2:35,18
R128,44,Janko Tipsarevic[SRB] [yr|ev],d.,74,Olivier Rochus[BEL] [yr|ev],4-6 7-5 7-6(0) 6-2,1.32,19.5%,63.6%,81.3%,55.8%,4/7,0.8%,57.1%,72.1%,51.0%,5/10,2:43,8
R128,9,(9)Andy Roddick[USA] [yr|ev],d.,78,Stephane Robert[FRA] [yr|ev],6-3 6-2 6-2,1.92,11.1%,66.7%,79.2%,62.5%,4/5,1.3%,58.2%,54.3%,42.4%,3/9,1:42,1
R128,68,Arnaud Clement[FRA] [yr|ev],d.,18,(16)Marcos Baghdatis[CYP] [yr|ev],6-3 2-6 1-6 6-4 7-5,0.93,4.7%,51.9%,76.1%,41.9%,8/15,16.2%,49.3%,74.6%,50.7%,6/12,3:27,10
R128,57,Eduardo Schwank[ARG] [yr|ev],d.,102,Robby Ginepri[USA] [yr|ev],6-4 7-6(3) 4-6 6-3,1.13,11.2%,67.2%,77.4%,41.5%,6/10,7.1%,61.9%,70.0%,46.5%,3/8,2:30,48
R128,88,Pablo Cuevas[URU] [yr|ev],d.,228,(Q)Julio Silva[BRA] [yr|ev],7-6(0) 6-1 6-2,1.73,15.9%,61.0%,80.0%,56.3%,0/2,7.8%,58.4%,48.9%,50.0%,3/9,1:43,19
