Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,90,Andre Sa[BRA] [yr|ev],d.,103,Feliciano Lopez[ESP] [yr|ev],6-3 7-5 4-6 6-3,1.31,7.5%,57.0%,83.6%,56.5%,2/5,12.8%,60.7%,74.6%,45.7%,9/15,2:08,55
R16,35,(27)Xavier Malisse[BEL] [yr|ev],d.,39,(23)Greg Rusedski[GBR] [yr|ev],3-6 6-3 3-6 6-3 6-4,0.91,5.3%,59.6%,75.6%,55.7%,10/12,7.2%,65.6%,76.8%,58.1%,4/7,2:39,19
R16,1093,Richard Krajicek[NED] [yr|ev],d.,104,(WC)Mark Philippoussis[AUS] [yr|ev],6-7(2) 7-6(4) 6-7(1) 7-6(5) 6-4,0.83,13.2%,54.1%,80.2%,53.2%,7/8,15.2%,45.1%,86.7%,62.4%,7/9,4:06,4
R16,32,(28)David Nalbandian[ARG] [yr|ev],d.,89,Wayne Arthurs[AUS] [yr|ev],6-4 7-6(4) 2-6 7-6(7),0.95,3.4%,57.9%,71.4%,65.6%,4/6,23.2%,55.6%,77.2%,61.9%,6/7,2:44,3
R16,27,(22)Nicolas Lapentti[ECU] [yr|ev],d.,38,Arnaud Clement[FRA] [yr|ev],3-6 7-5 2-6 7-5 6-3,0.95,4.6%,51.6%,81.0%,47.3%,6/11,4.7%,68.5%,64.7%,70.2%,7/12,3:45,6
R32,1,(1)Lleyton Hewitt[AUS] [yr|ev],d.,95,Julian Knowle[AUT] [yr|ev],6-2 6-1 6-3,5.17,30.2%,62.3%,90.9%,90.0%,0/0,6.3%,60.0%,62.5%,34.4%,5/11,1:28,1
R32,61,Mikhail Youzhny[RUS] [yr|ev],d.,33,(16)Nicolas Escude[FRA] [yr|ev],6-2 1-6 6-3 6-3,1.20,2.1%,63.5%,72.1%,45.7%,5/9,2.7%,61.1%,66.7%,36.4%,7/14,2:08,8
R32,23,(18)Sjeng Schalken[NED] [yr|ev],d.,98,(LL)Jeff Morrison[USA] [yr|ev],6-4 7-6(7) 6-0,1.45,5.5%,71.4%,76.9%,53.8%,4/5,6.9%,59.8%,70.5%,36.6%,3/8,1:49,11
R32,80,Jan Vacek[CZE] [yr|ev],d.,63,Adrian Voinea[ROU] [yr|ev],6-1 4-6 6-3 6-4,1.19,9.2%,56.3%,79.1%,51.9%,7/8,5.6%,51.9%,73.2%,48.1%,1/6,2:01,61
R32,5,(4)Tim Henman[GBR] [yr|ev],d.,51,Wayne Ferreira[RSA] [yr|ev],7-6(6) 3-6 7-6(8) 6-1,1.20,2.9%,68.6%,63.8%,65.1%,3/6,5.7%,54.3%,66.3%,46.3%,12/17,3:28,4
R32,45,Michel Kratochvil[SUI] [yr|ev],d.,147,(Q)Radek Stepanek[CZE] [yr|ev],6-2 6-3 6-3,1.35,4.8%,54.8%,84.8%,39.5%,1/2,4.9%,59.8%,63.9%,34.1%,12/18,1:42,35
R32,103,Feliciano Lopez[ESP] [yr|ev],d.,24,(17)Rainer Schuettler[GER] [yr|ev],3-6 7-6(7) 6-4 6-4,0.89,13.3%,60.2%,79.2%,45.1%,3/6,9.1%,69.4%,77.4%,51.4%,9/13,2:19,12
R32,90,Andre Sa[BRA] [yr|ev],d.,71,Flavio Saretta[BRA] [yr|ev],2-6 6-4 6-3 1-6 6-1,1.06,6.8%,57.3%,59.3%,54.5%,5/12,0.7%,60.0%,63.0%,42.6%,6/14,2:34,55
R32,35,(27)Xavier Malisse[BEL] [yr|ev],d.,6,(5)Yevgeny Kafelnikov[RUS] [yr|ev],7-6(4) 7-5 6-1,1.27,15.4%,52.9%,83.6%,51.0%,4/6,7.6%,46.7%,76.7%,44.9%,4/9,1:58,19
R32,39,(23)Greg Rusedski[GBR] [yr|ev],d.,14,(11)Andy Roddick[USA] [yr|ev],6-3 6-4 6-2,1.73,15.0%,67.5%,79.6%,73.1%,2/2,5.2%,58.4%,73.3%,43.8%,3/7,1:25,4
R32,104,(WC)Mark Philippoussis[AUS] [yr|ev],d.,54,Nicolas Kiefer[GER] [yr|ev],3-6 6-3 6-4 6-2,1.27,30.3%,58.7%,79.7%,57.8%,9/10,11.1%,60.6%,73.3%,46.2%,1/5,2:17,8
R32,1093,Richard Krajicek[NED] [yr|ev],d.,67,Paradorn Srichaphan[THA] [yr|ev],7-6(5) 6-4 6-2,1.66,12.9%,58.8%,86.0%,62.9%,1/2,10.3%,61.9%,71.7%,43.2%,5/9,1:43,4
R32,32,(28)David Nalbandian[ARG] [yr|ev],d.,145,(LL)George Bastl[SUI] [yr|ev],6-2 6-2 6-2,1.75,5.8%,40.6%,78.6%,61.0%,3/5,7.1%,55.7%,61.5%,22.6%,6/14,1:37,3
R32,89,Wayne Arthurs[AUS] [yr|ev],d.,109,Taylor Dent[USA] [yr|ev],7-6(2) 7-6(3) 6-7(4) 7-6(5),1.15,20.1%,62.9%,82.0%,67.8%,4/4,7.7%,60.7%,82.4%,59.1%,3/3,2:54,44
R32,27,(22)Nicolas Lapentti[ECU] [yr|ev],d.,21,(15)Andrei Pavel[ROU] [yr|ev],3-6 3-6 7-6(2) 6-4 6-2,0.87,7.3%,59.6%,74.5%,45.8%,9/13,4.0%,61.7%,76.1%,54.4%,9/13,3:44,6
R32,38,Arnaud Clement[FRA] [yr|ev],d.,64,Olivier Rochus[BEL] [yr|ev],6-0 7-5 6-3,1.39,8.6%,61.9%,72.3%,45.0%,4/6,4.2%,55.6%,57.5%,34.4%,1/8,1:58,10
R64,1,(1)Lleyton Hewitt[AUS] [yr|ev],d.,168,(Q)Gregory Carraz[FRA] [yr|ev],6-4 7-6(5) 6-2,1.36,10.6%,45.7%,81.4%,66.7%,3/3,11.3%,61.9%,86.7%,27.0%,6/9,2:01,1
R64,95,Julian Knowle[AUT] [yr|ev],d.,42,(32)Jarkko Nieminen[FIN] [yr|ev],6-3 6-4 6-3,1.59,12.3%,53.1%,83.7%,57.9%,8/9,2.4%,57.1%,65.3%,40.7%,17/22,2:06,86
R64,61,Mikhail Youzhny[RUS] [yr|ev],d.,28,(24)Gaston Gaudio[ARG] [yr|ev],6-0 1-6 7-6(2) 5-7 6-4,1.05,3.3%,62.7%,68.1%,35.7%,13/21,7.2%,63.8%,60.8%,41.8%,12/20,2:53,8
R64,33,(16)Nicolas Escude[FRA] [yr|ev],d.,115,Marc Rosset[SUI] [yr|ev],6-2 5-7 7-5 6-4,1.00,1.4%,61.2%,71.8%,44.4%,9/12,16.1%,55.1%,70.8%,49.1%,4/10,2:38,17
R64,98,(LL)Jeff Morrison[USA] [yr|ev],d.,8,(9)Juan Carlos Ferrero[ESP] [yr|ev],6-3 7-5 7-6(5),1.39,7.7%,67.3%,81.4%,38.2%,9/12,1.5%,58.3%,64.9%,40.0%,13/18,2:15,85
R64,23,(18)Sjeng Schalken[NED] [yr|ev],d.,99,Michael Chang[USA] [yr|ev],7-6(2) 6-3 4-6 6-1,1.44,8.2%,66.4%,75.3%,54.1%,1/4,5.0%,57.9%,68.5%,34.3%,11/17,3:03,11
R64,63,Adrian Voinea[ROU] [yr|ev],d.,37,(25)Fabrice Santoro[FRA] [yr|ev],6-2 6-4 3-6 6-3,1.16,11.1%,68.4%,68.8%,54.1%,3/5,5.8%,70.8%,64.7%,42.9%,9/14,2:15,36
R64,80,Jan Vacek[CZE] [yr|ev],d.,154,(Q)Mario Ancic[CRO] [yr|ev],6-4 6-4 7-5,1.38,2.0%,60.6%,71.7%,51.3%,9/13,5.3%,47.9%,68.9%,32.7%,4/11,1:52,61
R64,5,(4)Tim Henman[GBR] [yr|ev],d.,230,(Q)Scott Draper[AUS] [yr|ev],3-6 6-3 6-4 6-3,1.27,4.8%,56.7%,78.0%,64.4%,4/6,3.7%,55.1%,76.3%,50.0%,4/9,2:22,4
R64,51,Wayne Ferreira[RSA] [yr|ev],d.,36,(30)Ivan Ljubicic[CRO] [yr|ev],6-4 6-4 3-6 4-6 6-3,1.32,19.3%,54.1%,84.9%,61.3%,5/7,9.4%,65.8%,72.4%,52.9%,7/10,2:47,6
R64,147,(Q)Radek Stepanek[CZE] [yr|ev],d.,76,Raemon Sluiter[NED] [yr|ev],6-3 6-7(5) 6-3 6-3,1.10,14.5%,54.5%,70.9%,56.1%,7/10,8.9%,61.4%,67.7%,48.7%,4/11,2:13,8
R64,45,Michel Kratochvil[SUI] [yr|ev],d.,86,Irakli Labadze[GEO] [yr|ev],3-6 6-0 7-6(4) 7-6(5),1.08,5.9%,55.6%,69.3%,51.7%,5/10,8.0%,63.2%,67.1%,43.5%,6/12,2:48,35
R64,103,Feliciano Lopez[ESP] [yr|ev],d.,17,(10)Guillermo Canas[ARG] [yr|ev],4-6 2-6 7-6(7) 7-5 10-8,0.96,10.5%,58.6%,76.8%,55.7%,8/12,7.0%,57.3%,78.3%,57.0%,7/10,3:40,12
R64,24,(17)Rainer Schuettler[GER] [yr|ev],d.,73,Sargis Sargsian[ARM] [yr|ev],6-3 6-0 6-1,2.58,7.0%,59.6%,82.4%,73.9%,2/2,7.4%,58.8%,52.5%,35.7%,7/14,1:17,5
R64,90,Andre Sa[BRA] [yr|ev],d.,41,(31)Stefan Koubek[AUT] [yr|ev],3-6 7-6(3) 7-5 6-3,1.04,4.3%,56.8%,64.1%,44.3%,11/18,3.2%,63.6%,62.2%,39.3%,11/20,2:53,55
R64,71,Flavio Saretta[BRA] [yr|ev],d.,158,(Q)Alexander Waske[GER] [yr|ev],6-7(4) 6-4 6-4 7-5,1.46,8.0%,68.1%,81.8%,66.7%,0/1,9.9%,66.4%,75.9%,47.7%,6/10,2:27,44
R64,6,(5)Yevgeny Kafelnikov[RUS] [yr|ev],d.,237,(Q)Nicolas Thomann[FRA] [yr|ev],7-6(8) 6-2 6-2,1.58,26.1%,52.2%,83.3%,63.6%,4/4,12.1%,54.2%,70.7%,44.9%,7/11,2:00,1
R64,35,(27)Xavier Malisse[BEL] [yr|ev],d.,72,Vincent Spadea[USA] [yr|ev],7-5 6-2 6-2,1.55,15.9%,64.6%,73.6%,69.0%,7/8,0.0%,53.0%,56.8%,56.4%,5/11,1:40,19
R64,39,(23)Greg Rusedski[GBR] [yr|ev],d.,97,(Q)Hyung Taik Lee[KOR] [yr|ev],6-1 6-4 5-7 6-2,1.63,17.3%,58.7%,83.6%,58.1%,7/9,1.5%,64.4%,58.8%,51.1%,12/18,2:15,4
R64,14,(11)Andy Roddick[USA] [yr|ev],d.,59,Alberto Martin[ESP] [yr|ev],6-1 6-2 6-2,2.42,21.9%,75.0%,87.5%,56.3%,1/1,4.5%,56.7%,55.3%,44.8%,5/11,1:12,1
R64,104,(WC)Mark Philippoussis[AUS] [yr|ev],d.,26,(14)Thomas Enqvist[SWE] [yr|ev],7-5 6-3 6-4,1.26,30.3%,46.5%,87.0%,45.3%,4/7,2.2%,55.6%,62.0%,47.5%,3/9,1:58,8
R64,54,Nicolas Kiefer[GER] [yr|ev],d.,43,Fernando Gonzalez[CHI] [yr|ev],7-5 6-3 6-0,1.96,18.4%,67.1%,86.3%,60.0%,1/1,11.3%,53.8%,62.8%,48.6%,3/8,1:29,4
R64,1093,Richard Krajicek[NED] [yr|ev],d.,34,(29)James Blake[USA] [yr|ev],6-3 6-4 3-6 4-6 11-9,1.02,17.9%,57.6%,79.2%,52.6%,7/9,6.4%,65.1%,76.8%,50.0%,6/9,3:06,4
R64,67,Paradorn Srichaphan[THA] [yr|ev],d.,4,(3)Andre Agassi[USA] [yr|ev],6-4 7-6(5) 6-2,1.33,16.7%,66.7%,70.0%,60.0%,0/3,4.1%,63.9%,64.5%,40.0%,9/15,1:50,9
R64,145,(LL)George Bastl[SUI] [yr|ev],d.,13,(6)Pete Sampras[USA] [yr|ev],6-3 6-2 4-6 3-6 6-4,1.00,7.8%,58.4%,74.4%,48.4%,6/9,5.8%,56.5%,75.6%,48.3%,7/12,3:15,71
R64,32,(28)David Nalbandian[ARG] [yr|ev],d.,75,(WC)Paul Henri Mathieu[FRA] [yr|ev],7-6(3) 7-6(7) 6-3,1.14,8.5%,48.8%,74.6%,50.0%,10/14,4.9%,41.0%,70.0%,47.2%,7/13,2:33,3
R64,109,Taylor Dent[USA] [yr|ev],d.,58,Jan Michael Gambill[USA] [yr|ev],6-4 7-5 7-6(4),1.25,7.1%,55.6%,78.2%,59.1%,0/2,7.2%,54.1%,71.7%,51.0%,6/10,2:01,21
R64,89,Wayne Arthurs[AUS] [yr|ev],d.,12,(12)Jiri Novak[CZE] [yr|ev],6-3 7-6(9) 6-3,1.29,34.7%,58.2%,86.0%,63.4%,3/3,4.7%,72.1%,80.6%,41.7%,3/5,1:31,44
R64,21,(15)Andrei Pavel[ROU] [yr|ev],d.,210,(Q)Karol Beck[SVK] [yr|ev],3-6 6-1 7-6(2) 6-4,1.21,8.1%,63.7%,70.9%,48.9%,3/7,7.1%,41.4%,72.4%,42.7%,12/18,2:36,13
R64,27,(22)Nicolas Lapentti[ECU] [yr|ev],d.,251,(WC)Barry Cowan[GBR] [yr|ev],4-6 6-4 6-3 6-2,1.43,10.4%,50.0%,88.7%,50.9%,3/6,6.9%,56.9%,66.7%,44.0%,9/15,2:26,6
R64,38,Arnaud Clement[FRA] [yr|ev],d.,40,(26)Todd Martin[USA] [yr|ev],6-3 6-4 7-6(2),1.39,6.0%,57.0%,78.9%,58.1%,6/7,15.0%,62.5%,70.7%,37.8%,10/13,2:21,10
R64,64,Olivier Rochus[BEL] [yr|ev],d.,2,(2)Marat Safin[RUS] [yr|ev],6-2 6-4 3-6 7-6(1),1.10,0.0%,59.7%,78.4%,60.0%,6/7,18.1%,64.7%,81.3%,43.9%,2/5,2:32,24
R128,1,(1)Lleyton Hewitt[AUS] [yr|ev],d.,47,Jonas Bjorkman[SWE] [yr|ev],6-4 7-5 6-1,1.58,10.0%,52.5%,81.0%,60.5%,5/6,2.0%,66.7%,66.7%,30.3%,8/14,1:56,1
R128,168,(Q)Gregory Carraz[FRA] [yr|ev],d.,101,Cecil Mamiit[PHI] [yr|ev],6-2 6-4 6-7(5) 7-5,1.60,15.4%,64.1%,84.0%,54.8%,0/2,5.8%,58.3%,60.5%,53.4%,9/15,2:45,54
R128,95,Julian Knowle[AUT] [yr|ev],d.,102,Michael Llodra[FRA] [yr|ev],3-6 6-4 6-3 3-6 6-3,0.97,7.0%,62.4%,79.6%,37.3%,13/16,11.7%,60.0%,78.2%,44.8%,9/13,3:18,86
R128,42,(32)Jarkko Nieminen[FIN] [yr|ev],d.,355,(WC)Alan Mackin[GBR] [yr|ev],7-6(5) 6-3 6-3,1.31,3.1%,59.8%,69.0%,66.7%,2/3,2.0%,69.4%,64.7%,43.3%,3/7,1:56,13
R128,28,(24)Gaston Gaudio[ARG] [yr|ev],d.,288,(Q)Juan Pablo Guzman[ARG] [yr|ev],6-3 6-4 6-3,1.76,13.0%,60.9%,83.3%,55.6%,0/2,6.1%,59.6%,66.1%,30.0%,10/16,1:27,5
R128,61,Mikhail Youzhny[RUS] [yr|ev],d.,143,(LL)Brian Vahaly[USA] [yr|ev],6-3 1-6 6-3 6-2,1.10,7.3%,61.8%,72.4%,46.8%,6/8,0.9%,51.4%,66.1%,50.9%,5/9,2:28,8
R128,115,Marc Rosset[SUI] [yr|ev],d.,87,Jose Acasuso[ARG] [yr|ev],6-3 7-6(4) 6-1,1.88,25.0%,57.5%,84.8%,70.6%,2/3,7.5%,57.5%,73.9%,41.2%,4/8,1:15,9
R128,33,(16)Nicolas Escude[FRA] [yr|ev],d.,491,(WC)Alex Bogdanovic[GBR] [yr|ev],4-6 6-4 6-4 6-4,1.14,7.8%,62.0%,81.3%,32.7%,8/12,2.0%,62.8%,68.8%,38.2%,19/25,2:36,17
R128,8,(9)Juan Carlos Ferrero[ESP] [yr|ev],d.,107,Neville Godwin[RSA] [yr|ev],6-7(5) 6-3 6-3 6-3,1.19,7.9%,48.8%,75.8%,60.0%,6/8,8.2%,62.3%,72.4%,43.5%,4/10,2:38,1
R128,98,(LL)Jeff Morrison[USA] [yr|ev],d.,110,Noam Okun[ISR] [yr|ev],6-3 7-6(3) 6-2,1.37,5.8%,61.6%,79.2%,48.5%,2/4,3.2%,61.7%,65.5%,38.9%,5/11,1:48,85
R128,99,Michael Chang[USA] [yr|ev],d.,113,Lars Burgsmuller[GER] [yr|ev],6-3 7-6(4) 6-4,1.22,9.2%,54.6%,75.4%,48.1%,7/10,4.1%,48.4%,61.0%,49.2%,8/13,2:36,2
R128,23,(18)Sjeng Schalken[NED] [yr|ev],d.,82,Kristian Pless[DEN] [yr|ev],6-3 6-3 7-5,1.80,7.5%,63.7%,80.4%,65.5%,0/1,6.7%,59.2%,57.7%,51.0%,12/17,1:51,11
R128,37,(25)Fabrice Santoro[FRA] [yr|ev],d.,56,Agustin Calleri[ARG] [yr|ev],2-6 7-6(4) 6-4 4-6 6-3,1.00,4.7%,50.3%,67.1%,52.4%,12/19,3.4%,47.1%,68.3%,52.2%,15/21,3:32,17
R128,63,Adrian Voinea[ROU] [yr|ev],d.,91,Nicolas Coutelot[FRA] [yr|ev],7-6(4) 6-1 6-3,1.62,15.6%,53.3%,83.3%,57.1%,1/3,5.8%,53.3%,71.9%,32.1%,14/20,1:42,36
R128,80,Jan Vacek[CZE] [yr|ev],d.,66,Jerome Golmard[FRA] [yr|ev],6-2 7-6(6) 3-2 RET,1.74,18.4%,64.5%,83.7%,66.7%,2/2,6.7%,67.8%,68.9%,44.8%,5/7,1:33,61
R128,154,(Q)Mario Ancic[CRO] [yr|ev],d.,9,(7)Roger Federer[SUI] [yr|ev],6-3 7-6(2) 6-3,1.37,5.2%,53.1%,88.2%,55.6%,5/6,1.2%,54.7%,76.6%,46.2%,3/6,1:40,7
R128,5,(4)Tim Henman[GBR] [yr|ev],d.,165,(Q)Jean Francois Bachelot[FRA] [yr|ev],6-1 6-3 6-2,3.32,14.0%,70.2%,90.0%,70.6%,0/0,1.2%,47.6%,57.5%,38.6%,6/12,1:31,4
R128,230,(Q)Scott Draper[AUS] [yr|ev],d.,213,(Q)Cristiano Caratti[ITA] [yr|ev],6-3 4-6 6-4 7-5,1.26,12.2%,65.0%,80.0%,46.5%,3/5,2.9%,57.1%,65.0%,53.3%,10/14,2:23,42
R128,51,Wayne Ferreira[RSA] [yr|ev],d.,68,Albert Portas[ESP] [yr|ev],7-6(5) 6-3 6-7(4) 6-3,1.14,11.0%,54.8%,82.5%,54.5%,3/5,8.6%,53.1%,77.9%,51.7%,3/7,2:23,6
R128,36,(30)Ivan Ljubicic[CRO] [yr|ev],d.,94,Ramon Delgado[PAR] [yr|ev],6-2 6-4 7-5,1.30,21.6%,51.5%,80.0%,53.2%,5/6,2.2%,58.1%,61.1%,51.3%,4/9,1:57,3
R128,76,Raemon Sluiter[NED] [yr|ev],d.,31,(20)Tommy Robredo[ESP] [yr|ev],6-1 6-4 6-4,1.62,7.9%,61.8%,78.7%,58.6%,1/3,4.8%,67.5%,62.5%,33.3%,8/14,1:28,46
R128,147,(Q)Radek Stepanek[CZE] [yr|ev],d.,156,(Q)Cyril Saulnier[FRA] [yr|ev],7-5 6-2 7-6(5),1.39,7.0%,67.0%,79.1%,51.5%,4/6,1.8%,60.2%,55.9%,62.2%,5/10,2:03,8
R128,45,Michel Kratochvil[SUI] [yr|ev],d.,84,Nikolay Davydenko[RUS] [yr|ev],6-4 6-2 6-4,1.49,7.2%,60.2%,78.0%,51.5%,5/7,2.2%,51.7%,54.3%,48.8%,6/12,1:49,35
R128,86,Irakli Labadze[GEO] [yr|ev],d.,18,(13)Younes El Aynaoui[MAR] [yr|ev],4-6 7-6(4) 6-3 7-6(2),1.02,6.1%,66.9%,71.7%,49.0%,10/14,7.9%,66.2%,69.6%,51.1%,7/12,2:45,42
R128,17,(10)Guillermo Canas[ARG] [yr|ev],d.,112,Michael Kohlmann[GER] [yr|ev],7-5 6-4 6-4,1.16,4.9%,65.0%,68.7%,58.3%,7/9,9.0%,68.5%,68.4%,40.0%,7/12,2:04,8
R128,103,Feliciano Lopez[ESP] [yr|ev],d.,238,(Q)Konstantinos Economidis[GRE] [yr|ev],6-3 3-6 4-6 7-6(2) 11-9,0.80,15.3%,54.5%,80.6%,52.3%,7/10,6.6%,59.6%,81.8%,62.7%,4/7,2:57,12
R128,73,Sargis Sargsian[ARM] [yr|ev],d.,55,Fernando Vicente[ESP] [yr|ev],4-6 7-6(3) 6-3 6-2,1.07,3.7%,55.1%,74.7%,47.5%,5/9,0.8%,66.7%,65.1%,48.8%,5/11,2:36,38
R128,24,(17)Rainer Schuettler[GER] [yr|ev],d.,46,Hicham Arazi[MAR] [yr|ev],7-6(3) 6-4 6-4,1.17,1.9%,46.2%,71.4%,57.9%,2/5,2.0%,55.0%,63.6%,51.1%,4/9,2:10,5
R128,41,(31)Stefan Koubek[AUT] [yr|ev],d.,268,(Q)Justin Bower[RSA] [yr|ev],6-3 3-6 6-2 4-6 6-3,1.16,4.6%,64.9%,76.5%,58.7%,6/9,6.3%,62.2%,75.9%,47.9%,5/10,2:21,20
R128,90,Andre Sa[BRA] [yr|ev],d.,92,Antony Dupuis[FRA] [yr|ev],6-3 4-6 6-4 5-7 6-3,1.16,6.5%,56.5%,78.2%,40.0%,5/13,6.5%,62.7%,61.5%,45.6%,15/25,2:59,55
R128,158,(Q)Alexander Waske[GER] [yr|ev],d.,70,Andrea Gaudenzi[ITA] [yr|ev],7-6(4) 7-6(3) 6-7(2) 6-1,1.20,17.6%,54.4%,81.1%,66.1%,0/1,6.6%,64.7%,75.0%,58.3%,1/4,2:48,89
R128,71,Flavio Saretta[BRA] [yr|ev],d.,11,(8)Thomas Johansson[SWE] [yr|ev],6-7(2) 6-4 7-6(4) 3-6 12-10,1.02,7.1%,59.1%,74.4%,55.6%,10/13,9.0%,53.1%,80.4%,49.5%,12/16,4:21,44
R128,6,(5)Yevgeny Kafelnikov[RUS] [yr|ev],d.,53,Dominik Hrbaty[SVK] [yr|ev],6-1 7-6(4) 7-6(7),1.34,14.4%,51.4%,80.7%,51.9%,5/8,6.6%,68.6%,61.4%,42.1%,5/10,2:02,1
R128,237,(Q)Nicolas Thomann[FRA] [yr|ev],d.,88,Markus Hipfl[AUT] [yr|ev],6-1 7-6(3) 3-6 4-6 11-9,1.22,9.9%,62.3%,81.2%,63.9%,5/8,23.5%,61.1%,84.8%,44.4%,4/7,3:29,106
R128,72,Vincent Spadea[USA] [yr|ev],d.,131,Magnus Larsson[SWE] [yr|ev],3-6 7-6(4) 6-7(2) 6-4 6-1,1.02,3.9%,69.1%,72.8%,39.3%,10/14,6.4%,65.6%,68.0%,50.0%,4/10,3:07,18
R128,35,(27)Xavier Malisse[BEL] [yr|ev],d.,137,Galo Blanco[ESP] [yr|ev],6-3 6-3 6-3,1.53,16.7%,52.6%,85.4%,59.5%,4/4,7.1%,63.5%,63.0%,51.6%,6/11,1:22,19
R128,39,(23)Greg Rusedski[GBR] [yr|ev],d.,105,(Q)Jurgen Melzer[AUT] [yr|ev],6-1 6-4 7-5,1.57,11.3%,71.3%,78.9%,60.9%,4/5,3.1%,77.3%,65.3%,36.4%,2/7,1:31,4
R128,97,(Q)Hyung Taik Lee[KOR] [yr|ev],d.,96,Andrei Stoliarov[RUS] [yr|ev],6-3 6-2 4-6 4-6 6-2,1.35,6.5%,60.2%,75.7%,49.0%,5/11,7.9%,56.4%,60.8%,42.6%,13/22,2:28,36
R128,59,Alberto Martin[ESP] [yr|ev],d.,106,Stefano Galvani[ITA] [yr|ev],6-4 7-6(3) 6-4,1.19,3.0%,59.6%,66.1%,45.0%,7/13,0.9%,56.6%,60.9%,34.7%,5/13,2:06,34
R128,14,(11)Andy Roddick[USA] [yr|ev],d.,52,Bohdan Ulihrach[CZE] [yr|ev],6-1 3-1 RET,2.65,13.3%,56.7%,94.1%,61.5%,0/0,0.0%,61.8%,42.9%,53.8%,0/3,0:29,1
R128,26,(14)Thomas Enqvist[SWE] [yr|ev],d.,163,(WC)Arvind Parmar[GBR] [yr|ev],6-1 6-4 6-4,1.67,18.6%,45.7%,87.5%,63.2%,0/1,13.9%,64.6%,76.5%,21.4%,3/8,1:26,4
R128,104,(WC)Mark Philippoussis[AUS] [yr|ev],d.,50,Julien Boutter[FRA] [yr|ev],6-3 3-6 6-1 6-2,1.65,19.1%,53.2%,92.0%,50.0%,2/4,8.8%,53.6%,62.7%,44.8%,8/14,2:21,8
