Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R16,12,(8)Sjeng Schalken[NED] [yr|ev],d.,8,(9)Rainer Schuettler[GER] [yr|ev],7-5 6-4 7-5,1.22,5.0%,73.1%,67.8%,59.4%,7/8,3.1%,54.2%,69.0%,45.0%,11/15,2:41,11
R16,29,(10)Tim Henman[GBR] [yr|ev],d.,9,(6)David Nalbandian[ARG] [yr|ev],6-2 6-7(4) 7-5 6-3,1.26,4.2%,66.4%,72.2%,45.0%,1/6,0.7%,71.4%,56.0%,47.5%,10/20,3:01,4
R16,14,(13)Sebastien Grosjean[FRA] [yr|ev],d.,3,(3)Juan Carlos Ferrero[ESP] [yr|ev],6-2 4-6 7-6(2) 7-6(3),1.14,13.4%,56.3%,81.3%,48.4%,4/7,4.2%,58.7%,71.4%,49.2%,8/12,3:15,4
R16,198,Alexander Popp[GER] [yr|ev],d.,65,Olivier Rochus[BEL] [yr|ev],5-7 6-3 6-4 6-2,1.28,10.3%,65.0%,72.4%,56.1%,3/6,3.1%,52.7%,65.2%,48.4%,3/9,2:22,74
R16,48,Mark Philippoussis[AUS] [yr|ev],d.,1,(2)Andre Agassi[USA] [yr|ev],6-3 2-6 6-7(4) 6-3 6-4,1.10,29.3%,63.7%,82.0%,43.9%,9/11,6.1%,66.7%,69.1%,56.4%,18/21,3:13,8
R32,43,Max Mirnyi[BLR] [yr|ev],d.,203,(Q)Ivo Karlovic[CRO] [yr|ev],7-6(5) 3-6 6-3 7-6(4),1.12,5.6%,69.0%,82.8%,69.2%,3/4,20.7%,63.6%,88.3%,54.5%,1/2,2:23,18
R32,79,Jonas Bjorkman[SWE] [yr|ev],d.,96,Justin Gimelstob[USA] [yr|ev],6-1 6-3 6-3,1.76,7.6%,65.8%,80.8%,51.9%,3/4,8.1%,50.0%,67.6%,29.7%,6/12,1:36,4
R32,11,(12)Paradorn Srichaphan[THA] [yr|ev],d.,76,Rafael Nadal[ESP] [yr|ev],6-4 6-4 6-2,1.43,8.5%,64.6%,71.7%,58.6%,1/3,2.0%,73.0%,63.0%,25.9%,9/15,1:56,9
R32,6,(5)Andy Roddick[USA] [yr|ev],d.,21,(25)Tommy Robredo[ESP] [yr|ev],7-6(5) 6-4 6-4,1.36,9.4%,72.9%,80.0%,65.4%,1/1,4.8%,63.5%,80.3%,44.7%,1/3,1:54,1
R32,5,(4)Roger Federer[SUI] [yr|ev],d.,45,Mardy Fish[USA] [yr|ev],6-3 6-1 4-6 6-1,1.35,11.8%,53.6%,72.9%,60.8%,5/6,8.8%,54.9%,67.9%,41.3%,6/12,2:00,1
R32,52,Feliciano Lopez[ESP] [yr|ev],d.,60,Flavio Saretta[BRA] [yr|ev],6-4 6-4 6-4,1.33,20.5%,58.0%,84.3%,54.1%,7/8,6.3%,58.9%,66.1%,56.4%,8/12,1:41,12
R32,8,(9)Rainer Schuettler[GER] [yr|ev],d.,102,Todd Martin[USA] [yr|ev],4-6 7-5 6-7(1) 6-1 7-5,1.20,5.1%,68.6%,77.6%,44.9%,3/7,7.5%,64.7%,68.8%,45.9%,14/21,3:30,5
R32,12,(8)Sjeng Schalken[NED] [yr|ev],d.,99,(LL)Victor Hanescu[ROU] [yr|ev],6-2 6-4 7-6(3),1.44,6.3%,69.5%,78.8%,51.7%,1/2,4.3%,53.3%,61.2%,53.5%,2/6,1:53,11
R32,9,(6)David Nalbandian[ARG] [yr|ev],d.,46,Karol Kucera[SVK] [yr|ev],6-4 5-7 6-7(1) 6-4 6-2,1.05,1.1%,57.8%,65.4%,47.4%,13/20,4.2%,62.9%,68.6%,33.9%,13/23,4:23,3
R32,29,(10)Tim Henman[GBR] [yr|ev],d.,152,(Q)Robin Soderling[SWE] [yr|ev],6-3 6-1 6-4,1.86,17.9%,70.1%,74.5%,65.0%,2/4,5.4%,59.1%,61.8%,26.3%,10/17,1:34,4
R32,14,(13)Sebastien Grosjean[FRA] [yr|ev],d.,150,(Q)Wesley Moodie[RSA] [yr|ev],6-7(5) 6-2 6-4 6-4,1.57,13.0%,56.5%,84.6%,62.0%,3/3,5.1%,73.2%,62.6%,54.8%,15/19,2:44,4
R32,3,(3)Juan Carlos Ferrero[ESP] [yr|ev],d.,62,Sargis Sargsian[ARM] [yr|ev],6-4 6-4 2-6 6-4,0.91,8.3%,62.5%,73.3%,51.1%,5/8,9.3%,59.8%,82.8%,46.2%,4/8,2:17,1
R32,65,Olivier Rochus[BEL] [yr|ev],d.,32,(30)Jarkko Nieminen[FIN] [yr|ev],7-6(5) 6-3 6-1,1.25,6.5%,62.4%,74.1%,37.1%,4/8,5.4%,65.8%,56.2%,39.5%,9/17,1:54,24
R32,198,Alexander Popp[GER] [yr|ev],d.,10,(11)Jiri Novak[CZE] [yr|ev],6-3 6-4 7-6(3),1.57,6.8%,61.4%,83.3%,58.8%,2/4,0.0%,81.1%,58.4%,61.1%,1/5,1:34,74
R32,48,Mark Philippoussis[AUS] [yr|ev],d.,38,(35)Radek Stepanek[CZE] [yr|ev],4-6 7-6(7) 6-4 7-6(6),1.35,22.3%,56.1%,89.2%,50.8%,4/5,7.8%,68.2%,64.9%,57.4%,12/13,3:35,8
R32,1,(2)Andre Agassi[USA] [yr|ev],d.,22,(27)Younes El Aynaoui[MAR] [yr|ev],5-7 6-4 7-6(4) 7-6(4),1.26,9.0%,63.9%,79.3%,63.5%,8/9,11.9%,70.6%,69.9%,59.6%,6/7,3:13,1
R64,203,(Q)Ivo Karlovic[CRO] [yr|ev],d.,204,(Q)Paul Baccanello[AUS] [yr|ev],6-4 7-6(3) 5-7 6-2,1.40,20.0%,68.8%,82.6%,53.8%,3/4,2.8%,68.1%,71.9%,44.4%,14/17,2:35,14
R64,43,Max Mirnyi[BLR] [yr|ev],d.,39,Ivan Ljubicic[CRO] [yr|ev],6-3 6-4 2-6 6-2,1.49,18.4%,73.8%,77.6%,59.3%,3/5,14.1%,62.6%,71.0%,40.5%,3/7,1:58,18
R64,79,Jonas Bjorkman[SWE] [yr|ev],d.,100,Jurgen Melzer[AUT] [yr|ev],6-4 6-2 2-6 6-3,1.49,6.7%,70.2%,76.7%,64.5%,8/10,4.9%,63.7%,70.8%,40.5%,3/7,2:02,4
R64,96,Justin Gimelstob[USA] [yr|ev],d.,30,(15)Arnaud Clement[FRA] [yr|ev],2-6 6-3 6-4 6-7(2) 6-1,0.99,15.0%,61.3%,74.5%,45.2%,12/15,3.7%,64.2%,72.1%,47.9%,5/10,3:16,63
R64,11,(12)Paradorn Srichaphan[THA] [yr|ev],d.,78,Olivier Mutis[FRA] [yr|ev],4-6 1-6 7-6(4) 7-5 7-5,0.98,8.4%,56.7%,73.3%,41.6%,6/14,2.8%,54.2%,64.6%,55.6%,13/19,3:37,9
R64,76,Rafael Nadal[ESP] [yr|ev],d.,489,(WC)Lee Childs[GBR] [yr|ev],6-2 6-4 6-3,1.49,3.8%,64.1%,78.0%,57.1%,2/4,10.1%,58.4%,69.2%,37.8%,13/19,2:01,1
R64,21,(25)Tommy Robredo[ESP] [yr|ev],d.,81,Brian Vahaly[USA] [yr|ev],6-4 6-4 6-2,1.62,6.9%,64.4%,83.9%,54.8%,10/10,1.1%,62.9%,66.1%,42.4%,4/8,1:38,5
R64,6,(5)Andy Roddick[USA] [yr|ev],d.,51,Greg Rusedski[GBR] [yr|ev],7-6(4) 7-6(1) 7-5,1.24,13.0%,65.7%,85.9%,51.4%,1/2,13.4%,59.8%,74.6%,57.8%,6/8,2:03,1
R64,5,(4)Roger Federer[SUI] [yr|ev],d.,70,Stefan Koubek[AUT] [yr|ev],7-5 6-1 6-1,1.77,8.2%,60.3%,79.5%,55.2%,2/3,0.0%,60.0%,44.4%,50.0%,5/12,1:17,1
R64,45,Mardy Fish[USA] [yr|ev],d.,42,Jan Michael Gambill[USA] [yr|ev],6-4 6-4 6-1,1.60,20.5%,57.5%,88.1%,58.1%,0/1,11.3%,67.6%,68.8%,43.5%,4/9,1:29,7
R64,60,Flavio Saretta[BRA] [yr|ev],d.,18,(23)Agustin Calleri[ARG] [yr|ev],6-4 6-7(13) 6-2 6-7(5) 10-8,1.22,6.4%,60.6%,76.4%,48.8%,11/17,4.4%,58.4%,69.7%,41.5%,17/27,4:28,44
R64,52,Feliciano Lopez[ESP] [yr|ev],d.,25,(16)Mikhail Youzhny[RUS] [yr|ev],7-6(5) 6-3 6-2,1.33,22.6%,58.5%,79.0%,45.5%,6/7,3.1%,64.9%,58.7%,44.1%,7/11,1:45,12
R64,8,(9)Rainer Schuettler[GER] [yr|ev],d.,49,Fabrice Santoro[FRA] [yr|ev],6-2 6-3 6-3,1.59,3.7%,74.1%,75.0%,57.1%,3/3,0.0%,67.4%,61.7%,34.5%,5/10,1:46,5
R64,102,Todd Martin[USA] [yr|ev],d.,13,(17)Gustavo Kuerten[BRA] [yr|ev],7-6(4) 6-4 6-4,1.42,21.3%,70.2%,86.4%,50.0%,3/3,8.3%,57.8%,71.4%,56.5%,4/6,1:54,4
R64,99,(LL)Victor Hanescu[ROU] [yr|ev],d.,34,(32)Juan Ignacio Chela[ARG] [yr|ev],6-2 6-1 6-4,1.52,6.2%,69.1%,75.0%,60.0%,6/6,3.7%,53.7%,63.6%,44.7%,6/11,1:28,26
R64,12,(8)Sjeng Schalken[NED] [yr|ev],d.,47,Nicolas Lapentti[ECU] [yr|ev],6-2 3-6 6-7(3) 7-6(4) 6-3,1.00,3.1%,72.8%,62.7%,56.8%,3/8,9.0%,64.5%,68.0%,49.1%,2/9,3:57,11
R64,9,(6)David Nalbandian[ARG] [yr|ev],d.,84,Andre Sa[BRA] [yr|ev],6-2 7-5 6-2,1.37,4.8%,48.8%,80.5%,44.2%,2/6,2.1%,63.5%,55.7%,34.3%,5/14,1:51,3
R64,46,Karol Kucera[SVK] [yr|ev],d.,303,(Q)Takao Suzuki[JPN] [yr|ev],6-3 7-5 6-2,1.38,4.2%,56.8%,77.8%,58.5%,5/6,3.7%,54.3%,63.6%,51.4%,4/9,2:06,6
R64,152,(Q)Robin Soderling[SWE] [yr|ev],d.,160,(Q)Gilles Elseneer[BEL] [yr|ev],2-6 7-6(8) 6-4 6-3,1.04,11.0%,56.9%,75.8%,63.8%,3/6,12.2%,69.6%,80.0%,45.7%,1/5,2:00,4
R64,29,(10)Tim Henman[GBR] [yr|ev],d.,136,(Q)Michael Llodra[FRA] [yr|ev],6-4 6-4 6-3,1.38,3.1%,65.3%,76.6%,47.1%,9/11,4.9%,62.2%,52.9%,54.8%,3/8,1:55,4
R64,14,(13)Sebastien Grosjean[FRA] [yr|ev],d.,77,Wayne Arthurs[AUS] [yr|ev],6-3 6-4 6-7(12) 6-3,1.15,10.9%,57.1%,79.4%,74.5%,0/0,13.1%,54.2%,82.8%,63.3%,1/4,2:20,4
R64,150,(Q)Wesley Moodie[RSA] [yr|ev],d.,308,(Q)Frederic Niemeyer[CAN] [yr|ev],7-6(8) 4-6 2-6 6-1 7-5,0.97,14.8%,67.6%,78.2%,42.1%,8/11,12.1%,54.8%,74.4%,59.2%,10/13,3:14,57
R64,62,Sargis Sargsian[ARM] [yr|ev],d.,27,(26)James Blake[USA] [yr|ev],6-2 7-6(3) 6-2,1.45,4.8%,50.0%,76.2%,54.8%,6/9,0.9%,50.9%,64.3%,35.2%,9/16,1:54,38
R64,3,(3)Juan Carlos Ferrero[ESP] [yr|ev],d.,61,Nicolas Escude[FRA] [yr|ev],6-7(5) 6-3 6-3 RET,1.17,6.3%,61.6%,72.5%,44.2%,6/9,9.3%,59.3%,67.1%,37.5%,10/16,2:32,1
R64,65,Olivier Rochus[BEL] [yr|ev],d.,74,Antony Dupuis[FRA] [yr|ev],2-6 6-3 4-6 7-6(5) 6-4,0.97,3.0%,61.4%,69.6%,53.1%,10/14,16.3%,60.2%,74.0%,50.0%,12/16,3:09,24
R64,32,(30)Jarkko Nieminen[FIN] [yr|ev],d.,159,(LL)Stefano Galvani[ITA] [yr|ev],6-4 5-7 6-4 7-6(3),1.01,4.4%,72.5%,62.1%,65.9%,11/14,9.1%,64.3%,70.7%,49.0%,6/10,2:54,13
R64,198,Alexander Popp[GER] [yr|ev],d.,67,Raemon Sluiter[NED] [yr|ev],7-6(4) 4-6 6-3 6-7(5) 6-2,0.93,9.7%,68.6%,76.7%,38.2%,6/10,7.9%,60.0%,78.6%,50.0%,5/11,3:04,74
R64,10,(11)Jiri Novak[CZE] [yr|ev],d.,64,David Ferrer[ESP] [yr|ev],6-2 7-5 6-3,1.37,2.4%,70.2%,72.9%,40.0%,3/6,1.1%,61.1%,51.7%,45.9%,4/11,1:29,5
R64,48,Mark Philippoussis[AUS] [yr|ev],d.,124,(Q)Cyril Saulnier[FRA] [yr|ev],6-3 6-2 7-6(2),1.70,22.1%,64.0%,87.3%,51.6%,3/4,9.1%,68.7%,61.8%,45.2%,4/8,1:46,8
R64,38,(35)Radek Stepanek[CZE] [yr|ev],d.,115,Scott Draper[AUS] [yr|ev],7-6(6) 6-3 6-1,1.74,13.9%,70.9%,78.6%,73.9%,1/2,6.3%,57.3%,61.8%,58.5%,5/10,1:41,8
R64,22,(27)Younes El Aynaoui[MAR] [yr|ev],d.,80,Nicolas Massu[CHI] [yr|ev],7-6(5) 3-6 7-6(4) 6-4,0.98,11.1%,72.2%,74.0%,40.0%,9/12,9.2%,59.2%,74.4%,51.6%,6/9,3:31,14
R64,1,(2)Andre Agassi[USA] [yr|ev],d.,88,Lars Burgsmuller[GER] [yr|ev],6-3 7-6(4) 6-3,1.55,4.8%,71.1%,81.4%,54.2%,2/3,8.0%,61.0%,63.9%,51.3%,4/9,1:51,1
R128,203,(Q)Ivo Karlovic[CRO] [yr|ev],d.,2,(1)Lleyton Hewitt[AUS] [yr|ev],1-6 7-6(5) 6-3 6-4,1.03,14.7%,64.3%,79.5%,50.0%,10/13,8.8%,53.1%,78.3%,56.6%,1/3,2:24,14
R128,204,(Q)Paul Baccanello[AUS] [yr|ev],d.,137,(Q)Ivo Heuberger[SUI] [yr|ev],7-6(8) 6-3 3-6 7-6(2),1.48,15.1%,68.1%,84.0%,71.1%,0/1,11.3%,58.2%,73.2%,66.1%,5/6,2:41,129
R128,39,Ivan Ljubicic[CRO] [yr|ev],d.,37,Taylor Dent[USA] [yr|ev],7-5 3-6 6-3 7-5,1.13,12.6%,56.7%,79.2%,52.7%,6/8,10.7%,61.8%,74.1%,46.0%,10/14,2:32,3
R128,43,Max Mirnyi[BLR] [yr|ev],d.,33,(31)Vincent Spadea[USA] [yr|ev],6-2 6-4 6-4,1.68,15.3%,63.9%,82.6%,57.7%,0/1,2.8%,62.3%,57.6%,52.5%,10/15,1:38,18
R128,100,Jurgen Melzer[AUT] [yr|ev],d.,15,(19)Fernando Gonzalez[CHI] [yr|ev],6-3 6-4 7-6(6),1.21,13.2%,55.7%,88.1%,53.2%,8/8,9.3%,56.7%,70.9%,61.9%,8/10,1:43,8
R128,79,Jonas Bjorkman[SWE] [yr|ev],d.,253,(Q)Petr Luxa[CZE] [yr|ev],6-3 7-6(6) 6-2,1.26,3.8%,56.2%,78.0%,54.3%,9/10,2.7%,68.2%,68.0%,40.0%,8/12,2:14,4
R128,96,Justin Gimelstob[USA] [yr|ev],d.,103,Irakli Labadze[GEO] [yr|ev],6-2 6-2 6-4,1.75,20.0%,55.7%,89.7%,45.2%,2/4,1.2%,79.8%,46.3%,52.9%,7/14,1:17,63
R128,30,(15)Arnaud Clement[FRA] [yr|ev],d.,54,Robby Ginepri[USA] [yr|ev],6-3 4-6 7-6(2) 6-7(3) 10-8,1.19,4.8%,52.4%,74.5%,57.3%,8/12,6.7%,49.6%,66.7%,53.1%,19/25,4:33,10
R128,11,(12)Paradorn Srichaphan[THA] [yr|ev],d.,66,Dominik Hrbaty[SVK] [yr|ev],6-3 6-4 4-6 3-6 6-3,1.17,7.4%,57.4%,82.1%,55.2%,4/7,5.0%,61.9%,74.4%,50.9%,5/9,2:38,9
R128,78,Olivier Mutis[FRA] [yr|ev],d.,86,Franco Squillari[ARG] [yr|ev],4-6 0-6 6-4 7-6(1) 6-3,0.87,7.7%,57.4%,69.7%,48.5%,5/12,3.8%,59.8%,75.9%,50.9%,3/8,2:28,71
R128,76,Rafael Nadal[ESP] [yr|ev],d.,68,Mario Ancic[CRO] [yr|ev],6-3 6-4 4-6 6-4,1.22,1.5%,74.8%,66.3%,63.6%,11/14,11.2%,54.5%,79.5%,32.8%,11/16,3:04,1
R128,489,(WC)Lee Childs[GBR] [yr|ev],d.,35,(33)Nikolay Davydenko[RUS] [yr|ev],2-6 7-6(2) 1-6 7-6(5) 6-2,0.99,8.3%,60.1%,69.3%,50.7%,12/17,6.1%,63.6%,68.6%,51.7%,6/9,3:20,251
R128,21,(25)Tommy Robredo[ESP] [yr|ev],d.,53,Jose Acasuso[ARG] [yr|ev],3-6 6-3 7-6(6) 6-4,1.24,5.7%,66.4%,79.0%,56.1%,5/7,8.1%,54.1%,86.3%,38.7%,9/12,2:36,5
R128,81,Brian Vahaly[USA] [yr|ev],d.,69,Filippo Volandri[ITA] [yr|ev],2-6 6-1 6-4 6-4,1.12,1.6%,63.3%,69.1%,44.7%,9/13,0.0%,58.4%,63.7%,43.9%,18/24,2:25,64
R128,51,Greg Rusedski[GBR] [yr|ev],d.,116,Alexander Waske[GER] [yr|ev],7-6(6) 7-5 7-6(7),1.36,27.2%,67.5%,84.4%,64.9%,4/4,15.7%,70.2%,76.5%,55.6%,2/3,2:17,4
R128,6,(5)Andy Roddick[USA] [yr|ev],d.,91,Davide Sanguinetti[ITA] [yr|ev],6-2 6-3 6-3,1.65,20.0%,66.7%,80.0%,60.0%,3/3,5.3%,62.7%,61.7%,46.4%,4/9,1:20,1
R128,5,(4)Roger Federer[SUI] [yr|ev],d.,55,Hyung Taik Lee[KOR] [yr|ev],6-3 6-3 7-6(2),1.37,15.2%,64.6%,75.0%,54.3%,7/9,2.1%,69.1%,64.2%,36.7%,6/11,1:45,1
R128,70,Stefan Koubek[AUT] [yr|ev],d.,92,Christophe Rochus[BEL] [yr|ev],4-6 6-3 6-1 6-1,1.36,6.1%,70.4%,69.6%,48.3%,4/7,2.8%,60.2%,63.1%,30.2%,6/15,1:39,20
R128,42,Jan Michael Gambill[USA] [yr|ev],d.,146,(LL)Igor Kunitsyn[RUS] [yr|ev],6-3 6-2 6-4,1.26,17.4%,57.0%,81.6%,56.8%,5/5,8.8%,63.2%,69.8%,52.0%,1/5,1:43,14
R128,45,Mardy Fish[USA] [yr|ev],d.,26,(29)Gaston Gaudio[ARG] [yr|ev],6-2 4-6 6-3 6-3,1.29,13.4%,51.3%,77.0%,50.0%,8/11,2.6%,61.4%,57.1%,47.7%,9/16,2:06,7
R128,18,(23)Agustin Calleri[ARG] [yr|ev],d.,113,Adrian Voinea[ROU] [yr|ev],6-2 7-5 1-0 RET,1.37,9.6%,46.6%,79.4%,56.4%,6/6,1.4%,50.7%,72.2%,37.1%,7/11,1:38,16
R128,60,Flavio Saretta[BRA] [yr|ev],d.,356,(WC)Alan Mackin[GBR] [yr|ev],6-2 6-4 6-2,1.48,4.4%,56.0%,58.8%,67.5%,7/10,1.2%,57.6%,51.0%,36.1%,5/13,1:57,44
R128,52,Feliciano Lopez[ESP] [yr|ev],d.,130,(LL)Robert Kendrick[USA] [yr|ev],6-3 6-4 7-6(4),1.29,6.1%,60.0%,79.7%,56.5%,8/8,6.1%,60.9%,64.3%,57.8%,10/12,2:02,12
R128,25,(16)Mikhail Youzhny[RUS] [yr|ev],d.,75,Karol Beck[SVK] [yr|ev],6-4 6-2 6-3,1.49,1.2%,59.8%,71.4%,63.6%,5/6,9.6%,47.1%,65.3%,41.8%,16/22,1:47,8
R128,8,(9)Rainer Schuettler[GER] [yr|ev],d.,101,Michel Kratochvil[SUI] [yr|ev],6-3 6-4 6-7(4) 7-5,1.03,3.0%,72.6%,61.5%,41.3%,14/20,7.8%,56.7%,63.7%,42.6%,8/17,3:15,5
R128,49,Fabrice Santoro[FRA] [yr|ev],d.,107,Andreas Vinciguerra[SWE] [yr|ev],4-6 6-3 2-6 6-2 6-2,1.22,1.5%,69.9%,67.7%,52.5%,5/10,2.8%,64.8%,63.8%,39.2%,13/20,2:38,17
R128,102,Todd Martin[USA] [yr|ev],d.,57,Fernando Vicente[ESP] [yr|ev],6-7(4) 6-4 2-6 7-6(6) 6-4,1.05,13.0%,66.0%,77.6%,47.3%,10/15,6.2%,69.7%,74.2%,46.3%,10/15,3:21,4
R128,13,(17)Gustavo Kuerten[BRA] [yr|ev],d.,89,John Van Lottum[NED] [yr|ev],2-6 3-2 RET,0.69,1.9%,44.2%,60.9%,55.2%,5/7,14.6%,56.1%,78.3%,61.1%,5/5,1:05,1
R128,34,(32)Juan Ignacio Chela[ARG] [yr|ev],d.,98,Tomas Behrend[GER] [yr|ev],6-4 6-2 6-3,1.57,9.1%,76.6%,74.6%,61.1%,1/1,3.1%,74.0%,59.2%,44.0%,10/15,1:32,15
R128,99,(LL)Victor Hanescu[ROU] [yr|ev],d.,85,Albert Portas[ESP] [yr|ev],7-6(4) 6-0 6-0,1.60,12.5%,63.7%,80.4%,44.8%,2/3,1.4%,66.2%,48.9%,45.8%,0/7,1:19,26
R128,47,Nicolas Lapentti[ECU] [yr|ev],d.,83,Kenneth Carlsen[DEN] [yr|ev],6-3 6-4 3-6 6-4,1.21,9.0%,64.9%,81.9%,46.2%,7/9,11.4%,64.4%,71.8%,46.8%,11/15,2:43,6
R128,12,(8)Sjeng Schalken[NED] [yr|ev],d.,209,(WC)Arvind Parmar[GBR] [yr|ev],6-3 6-4 6-1,1.90,2.7%,71.6%,81.1%,61.9%,1/1,5.0%,71.3%,57.9%,43.5%,8/13,1:31,11
R128,9,(6)David Nalbandian[ARG] [yr|ev],d.,59,Vladimir Voltchkov[BLR] [yr|ev],7-5 6-4 6-2,1.29,7.2%,57.7%,58.9%,61.0%,3/7,5.8%,57.7%,50.0%,45.5%,4/12,2:01,3
R128,84,Andre Sa[BRA] [yr|ev],d.,87,Mariano Puerta[ARG] [yr|ev],6-2 3-2 RET,1.57,4.8%,69.0%,72.4%,76.9%,1/1,2.6%,71.8%,64.3%,45.5%,3/5,0:53,55
R128,303,(Q)Takao Suzuki[JPN] [yr|ev],d.,112,(Q)Dick Norman[BEL] [yr|ev],7-6(8) 6-4 7-6(3),1.13,11.3%,64.3%,83.8%,58.5%,3/3,19.3%,54.6%,87.7%,51.9%,6/7,2:25,102
R128,46,Karol Kucera[SVK] [yr|ev],d.,24,(28)Wayne Ferreira[RSA] [yr|ev],6-1 6-2 6-4,1.66,11.5%,74.4%,81.0%,45.0%,4/4,5.4%,69.6%,57.8%,42.9%,8/13,1:38,6
R128,152,(Q)Robin Soderling[SWE] [yr|ev],d.,16,(21)Martin Verkerk[NED] [yr|ev],6-3 6-4 6-7(5) 6-1,1.62,17.3%,64.5%,84.5%,61.5%,0/1,19.5%,60.2%,70.3%,49.0%,8/13,2:01,4
R128,160,(Q)Gilles Elseneer[BEL] [yr|ev],d.,72,Nicolas Kiefer[GER] [yr|ev],3-6 6-3 6-4 6-4,1.27,14.3%,55.4%,79.0%,48.0%,7/11,4.7%,59.8%,64.5%,43.1%,5/11,2:33,97
R128,136,(Q)Michael Llodra[FRA] [yr|ev],d.,58,David Sanchez[ESP] [yr|ev],6-3 6-4 6-7(8) 6-3,1.26,8.4%,68.5%,77.6%,48.9%,3/4,3.5%,69.6%,65.5%,48.1%,17/21,2:45,21
R128,29,(10)Tim Henman[GBR] [yr|ev],d.,154,(LL)Tomas Zib[CZE] [yr|ev],6-2 7-6(11) 3-6 6-1,1.42,15.7%,50.9%,83.6%,50.9%,4/9,1.5%,48.9%,60.6%,47.8%,11/19,2:56,4
R128,14,(13)Sebastien Grosjean[FRA] [yr|ev],d.,106,Thomas Enqvist[SWE] [yr|ev],4-6 6-3 6-4 7-6(4),1.25,21.6%,58.4%,84.9%,63.5%,8/9,9.2%,57.5%,82.6%,52.9%,6/8,2:36,4
R128,77,Wayne Arthurs[AUS] [yr|ev],d.,63,Alberto Martin[ESP] [yr|ev],7-6(3) 6-1 7-6(4),1.69,23.3%,60.0%,85.2%,66.7%,1/1,3.6%,73.2%,68.3%,46.7%,7/10,1:54,44
