Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
Q,Gilles Elseneer,BEL,2,463,79.5%,23.7%,30,13.2%,9,4.0%,62.6%,79.6%,47.1%,67.4%,16,50.0%,37.3%,17,52.9%,52.1%,1.14,4:33
Q,Frederic Niemeyer,CAN,2,610,91.3%,8.5%,50,17.3%,22,7.6%,56.4%,82.2%,57.9%,71.6%,15,73.3%,32.1%,18,22.2%,50.8%,1.13,5:53
8,Sjeng Schalken,NED,5,1102,86.9%,24.7%,20,3.6%,17,3.1%,72.1%,68.6%,54.5%,64.7%,30,63.3%,39.6%,47,44.7%,52.2%,1.12,11:40
15,Arnaud Clement,FRA,2,705,82.7%,16.4%,14,4.4%,9,2.8%,57.3%,73.4%,54.0%,65.1%,22,59.1%,38.8%,40,22.5%,50.8%,1.11,7:49
Q,Ivo Karlovic,CRO,3,755,91.9%,10.0%,69,18.4%,19,5.1%,65.6%,83.3%,52.7%,72.8%,19,73.7%,30.3%,24,25.0%,51.4%,1.11,7:22
11,Jiri Novak,CZE,3,566,78.7%,33.3%,15,5.4%,5,1.8%,76.1%,68.1%,47.8%,63.2%,17,41.2%,40.6%,26,61.5%,51.8%,1.10,5:04
,Mardy Fish,USA,3,589,79.2%,27.1%,40,13.6%,18,6.1%,54.1%,76.7%,48.9%,63.9%,24,58.3%,39.7%,31,41.9%,51.8%,1.10,5:35
9,Rainer Schuettler,GER,4,1058,82.3%,28.6%,20,3.7%,8,1.5%,67.2%,70.0%,45.5%,61.9%,45,68.9%,41.2%,56,39.3%,51.7%,1.08,11:12
,Nicolas Lapentti,ECU,2,560,79.5%,20.5%,24,9.0%,4,1.5%,64.7%,73.8%,47.9%,64.7%,18,50.0%,38.1%,23,39.1%,50.7%,1.08,6:40
6,David Nalbandian,ARG,4,987,67.1%,42.7%,14,2.8%,26,5.2%,60.1%,63.1%,49.5%,57.7%,53,52.8%,45.7%,55,58.2%,51.8%,1.08,11:16
27,Younes El Aynaoui,MAR,3,754,91.4%,15.5%,52,14.0%,10,2.7%,70.1%,75.4%,51.4%,68.2%,20,75.0%,33.9%,30,30.0%,50.8%,1.07,8:20
3,Juan Carlos Ferrero,ESP,4,872,83.6%,29.9%,29,6.5%,25,5.6%,60.8%,72.3%,50.9%,63.9%,31,64.5%,38.7%,41,48.8%,51.6%,1.07,9:25
,Rafael Nadal,ESP,3,614,77.1%,28.3%,7,2.3%,5,1.6%,71.5%,67.9%,50.0%,62.8%,33,66.7%,40.0%,38,34.2%,51.5%,1.07,7:01
35,Radek Stepanek,CZE,3,734,94.2%,17.3%,37,9.9%,17,4.5%,65.5%,72.7%,60.5%,68.4%,20,85.0%,33.3%,28,32.1%,51.2%,1.06,7:36
,Alexander Popp,GER,5,1276,84.5%,23.8%,55,8.3%,28,4.2%,64.2%,75.5%,48.9%,66.0%,48,66.7%,36.0%,43,55.8%,51.6%,1.06,12:38
,Greg Rusedski,GBR,2,455,94.4%,5.6%,46,20.4%,6,2.7%,63.7%,79.9%,61.0%,73.0%,12,83.3%,27.9%,5,40.0%,50.3%,1.04,4:20
12,Paradorn Srichaphan,THA,4,1019,79.5%,21.0%,38,7.6%,19,3.8%,60.5%,74.3%,49.5%,64.5%,32,46.9%,36.9%,50,34.0%,50.4%,1.04,10:05
16,Mikhail Youzhny,RUS,2,389,81.5%,24.1%,4,2.2%,8,4.5%,62.6%,64.3%,53.7%,60.3%,17,70.6%,41.0%,29,24.1%,49.9%,1.03,3:32
,Raemon Sluiter,NED,2,596,81.3%,16.3%,28,9.6%,10,3.4%,61.2%,73.6%,54.9%,66.3%,20,55.0%,34.8%,19,42.1%,50.2%,1.03,5:45
,Olivier Rochus,BEL,4,996,78.4%,25.3%,17,3.4%,16,3.2%,60.9%,69.2%,50.5%,61.9%,37,56.8%,39.4%,47,40.4%,50.6%,1.03,9:28
32,Juan Ignacio Chela,ARG,2,336,80.0%,18.5%,10,6.3%,3,1.9%,64.8%,69.9%,50.0%,62.9%,12,58.3%,37.9%,21,23.8%,49.7%,1.02,3:00
Q,Michael Llodra,FRA,2,494,82.9%,17.6%,16,7.1%,9,4.0%,66.2%,69.1%,51.3%,63.1%,12,50.0%,37.5%,32,18.8%,49.2%,1.02,4:40
,Nicolas Escude,FRA,2,424,78.1%,15.6%,24,11.4%,12,5.7%,57.3%,78.5%,50.0%,66.4%,17,58.8%,34.3%,13,38.5%,50.2%,1.02,4:27
20,Yevgeny Kafelnikov,RUS,1,281,82.6%,13.0%,10,7.7%,7,5.4%,56.9%,77.0%,51.8%,66.2%,9,55.6%,34.4%,9,33.3%,49.1%,1.02,2:41
,Justin Gimelstob,USA,3,601,77.6%,27.1%,44,14.5%,15,4.9%,57.2%,76.4%,40.8%,61.2%,31,64.5%,39.1%,28,46.4%,50.2%,1.01,6:09
26,James Blake,USA,2,335,73.1%,36.0%,6,3.2%,12,6.5%,56.5%,68.6%,45.7%,58.6%,19,63.2%,41.6%,19,47.4%,51.0%,1.01,3:07
33,Nikolay Davydenko,RUS,1,333,87.5%,21.7%,10,6.1%,7,4.2%,63.6%,68.6%,51.7%,62.4%,9,66.7%,38.1%,17,29.4%,50.2%,1.01,3:20
,Todd Martin,USA,3,872,82.4%,15.9%,54,12.6%,21,4.9%,66.4%,76.1%,47.2%,66.4%,39,69.2%,33.9%,28,39.3%,49.9%,1.01,8:45
,David Ferrer,ESP,2,377,62.1%,35.5%,4,2.2%,15,8.1%,57.8%,60.7%,46.2%,54.6%,19,42.1%,45.3%,23,47.8%,49.9%,1.00,3:16
LL,Stefano Galvani,ITA,2,561,75.6%,22.2%,20,7.4%,9,3.3%,61.4%,68.9%,52.4%,62.5%,24,54.2%,37.4%,25,40.0%,49.6%,1.00,5:37
,Julien Boutter,FRA,1,258,69.6%,30.4%,24,18.6%,17,13.2%,53.5%,73.9%,48.3%,62.0%,11,36.4%,38.0%,14,50.0%,50.0%,1.00,2:43
,Lars Burgsmuller,GER,2,438,77.1%,20.6%,20,9.2%,10,4.6%,56.7%,70.7%,55.3%,64.1%,18,55.6%,35.7%,18,38.9%,49.8%,0.99,4:15
30,Jarkko Nieminen,FIN,3,857,75.4%,24.6%,23,5.2%,9,2.0%,67.6%,65.4%,50.3%,60.5%,45,66.7%,38.9%,39,38.5%,50.1%,0.99,8:04
1,Lleyton Hewitt,AUS,1,242,88.9%,15.0%,10,8.8%,8,7.1%,53.1%,78.3%,56.6%,68.1%,3,33.3%,31.0%,13,23.1%,48.3%,0.97,2:24
,Michel Kratochvil,SUI,1,309,57.1%,27.3%,11,7.8%,12,8.5%,56.7%,63.7%,42.6%,54.6%,17,47.1%,44.0%,20,30.0%,48.9%,0.97,3:15
Q,Robin Soderling,SWE,3,617,78.8%,21.6%,36,11.5%,21,6.7%,60.3%,75.0%,51.6%,65.7%,24,54.2%,33.1%,22,50.0%,49.6%,0.97,5:35
,Olivier Mutis,FRA,2,642,74.0%,26.0%,17,5.1%,16,4.8%,55.7%,67.0%,52.4%,60.5%,31,58.1%,37.7%,22,59.1%,49.5%,0.96,6:05
,Fabrice Santoro,FRA,2,448,71.4%,20.6%,2,0.9%,3,1.4%,68.9%,65.4%,44.9%,59.0%,20,50.0%,39.4%,23,30.4%,49.1%,0.96,4:24
Q,Paul Baccanello,AUS,2,526,90.5%,4.8%,22,8.5%,12,4.6%,68.1%,77.4%,56.6%,70.8%,18,77.8%,28.2%,10,20.0%,49.2%,0.96,5:16
,Stefan Koubek,AUT,2,354,65.5%,33.3%,6,3.5%,10,5.8%,65.9%,59.6%,49.2%,56.1%,19,47.4%,42.0%,18,55.6%,48.9%,0.96,2:56
,Fernando Vicente,ESP,1,340,80.8%,19.2%,11,6.2%,4,2.2%,69.7%,74.2%,46.3%,65.7%,15,66.7%,32.7%,15,33.3%,50.0%,0.95,3:21
23,Agustin Calleri,ARG,2,573,75.0%,24.4%,17,5.7%,17,5.7%,55.5%,71.7%,45.9%,60.2%,33,69.7%,37.2%,28,35.7%,49.2%,0.94,6:06
Q,Wesley Moodie,RSA,3,781,86.7%,11.9%,57,13.7%,17,4.1%,70.7%,71.1%,50.8%,65.1%,31,74.2%,32.1%,31,22.6%,49.7%,0.92,7:40
Q,Takao Suzuki,JPN,2,410,83.9%,6.3%,16,8.2%,7,3.6%,60.2%,76.3%,55.1%,67.9%,12,58.3%,29.4%,13,15.4%,47.8%,0.92,4:31
,Ivan Ljubicic,CRO,2,460,84.2%,15.4%,30,13.3%,7,3.1%,59.3%,75.4%,47.8%,64.2%,15,60.0%,32.5%,19,31.6%,48.0%,0.91,4:30
,Brian Vahaly,USA,2,441,75.0%,19.4%,3,1.4%,9,4.1%,63.1%,67.9%,43.8%,59.0%,21,61.9%,37.5%,34,17.6%,48.1%,0.91,4:03
,Scott Draper,AUS,2,468,80.0%,11.8%,38,15.4%,8,3.3%,64.6%,69.8%,52.9%,63.8%,23,69.6%,32.4%,20,20.0%,48.9%,0.90,4:30
,Jan Michael Gambill,USA,2,298,81.5%,18.5%,23,14.6%,1,0.6%,61.8%,75.3%,51.7%,66.2%,14,64.3%,30.5%,6,83.3%,49.3%,0.90,3:12
Q,Cyril Saulnier,FRA,2,341,85.7%,17.9%,16,9.1%,5,2.8%,63.1%,70.3%,53.8%,64.2%,8,50.0%,32.1%,11,45.5%,48.7%,0.90,3:19
,Paul Henri Mathieu,FRA,1,293,85.0%,9.5%,8,5.6%,9,6.3%,52.4%,69.3%,54.4%,62.2%,18,83.3%,34.0%,13,15.4%,47.8%,0.90,2:49
,Jurgen Melzer,AUT,2,409,87.9%,12.1%,19,9.1%,8,3.8%,59.6%,79.0%,47.6%,66.3%,15,73.3%,29.9%,20,20.0%,48.4%,0.89,3:45
,Filippo Volandri,ITA,1,265,64.7%,22.2%,0,0.0%,10,7.3%,58.4%,63.7%,43.9%,55.5%,24,75.0%,39.8%,13,30.8%,47.9%,0.89,2:25
,Andre Sa,BRA,2,261,57.1%,30.0%,4,2.9%,4,2.9%,65.2%,61.1%,45.8%,55.8%,15,40.0%,39.0%,11,54.5%,47.9%,0.88,2:44
Q,Fernando Verdasco,ESP,1,350,72.0%,16.0%,7,3.9%,8,4.4%,71.1%,65.6%,46.2%,60.0%,21,66.7%,35.3%,14,28.6%,48.0%,0.88,3:16
,Taylor Dent,USA,1,258,81.0%,9.5%,14,10.7%,9,6.9%,61.8%,74.1%,46.0%,63.4%,14,71.4%,32.3%,8,25.0%,48.1%,0.88,2:32
Q,Dick Norman,BEL,1,234,94.1%,0.0%,23,19.3%,12,10.1%,54.6%,87.7%,51.9%,71.4%,7,85.7%,25.2%,3,0.0%,48.7%,0.88,2:25
WC,Lee Childs,GBR,2,500,69.4%,13.2%,23,8.9%,11,4.3%,59.5%,69.3%,46.2%,59.9%,36,69.4%,35.0%,13,38.5%,47.8%,0.87,5:21
,Dominik Hrbaty,SVK,1,275,82.6%,12.5%,7,5.0%,5,3.6%,61.9%,74.4%,50.9%,65.5%,9,55.6%,29.4%,7,42.9%,47.6%,0.85,2:38
,Robby Ginepri,USA,1,411,80.6%,13.3%,15,6.7%,12,5.4%,49.6%,66.7%,53.1%,59.8%,25,76.0%,33.7%,12,33.3%,47.9%,0.84,4:33
19,Fernando Gonzalez,CHI,1,203,86.7%,0.0%,9,9.3%,5,5.2%,56.7%,70.9%,61.9%,67.0%,10,80.0%,27.4%,8,0.0%,46.3%,0.83,1:43
,Kenneth Carlsen,DEN,1,243,78.9%,10.5%,15,11.4%,6,4.5%,64.4%,71.8%,46.8%,62.9%,15,73.3%,30.6%,9,22.2%,48.1%,0.83,2:43
,Hicham Arazi,MAR,1,217,62.5%,20.0%,1,0.9%,0,0.0%,64.0%,60.6%,50.0%,56.8%,11,45.5%,35.8%,9,33.3%,46.5%,0.83,2:11
,Andreas Vinciguerra,SWE,1,278,66.7%,22.7%,4,2.8%,11,7.6%,64.8%,63.8%,39.2%,55.2%,20,65.0%,36.8%,10,50.0%,46.4%,0.82,2:38
,Mario Ancic,CRO,1,265,73.7%,15.0%,15,11.2%,6,4.5%,54.5%,79.5%,32.8%,58.2%,16,68.8%,34.4%,14,21.4%,46.4%,0.82,3:04
,Jose Acasuso,ARG,1,257,85.0%,10.0%,11,8.1%,8,5.9%,54.1%,86.3%,38.7%,64.4%,12,75.0%,28.7%,7,28.6%,47.5%,0.81,2:36
,Thomas Enqvist,SWE,1,245,90.0%,4.8%,11,9.2%,10,8.3%,57.5%,82.6%,52.9%,70.0%,8,75.0%,24.0%,9,11.1%,46.5%,0.80,2:36
7,Guillermo Coria,ARG,1,212,75.0%,11.8%,8,7.5%,4,3.8%,64.2%,69.1%,39.5%,58.5%,8,50.0%,33.0%,6,33.3%,45.8%,0.80,2:03
,Nicolas Kiefer,GER,1,239,68.4%,21.1%,6,4.7%,9,7.1%,59.8%,64.5%,43.1%,55.9%,11,45.5%,34.8%,11,36.4%,46.0%,0.79,2:33
Q,Petr Luxa,CZE,1,215,71.4%,6.7%,3,2.7%,3,2.7%,68.2%,68.0%,40.0%,59.1%,12,66.7%,32.4%,10,10.0%,46.0%,0.79,2:14
,David Sanchez,ESP,1,314,78.9%,4.8%,6,3.5%,7,4.1%,69.6%,65.5%,48.1%,60.2%,21,81.0%,31.5%,4,25.0%,47.1%,0.79,2:45
LL,Igor Kunitsyn,RUS,1,154,69.2%,0.0%,6,8.8%,2,2.9%,63.2%,69.8%,52.0%,63.2%,5,20.0%,29.1%,5,0.0%,44.2%,0.79,1:43
29,Gaston Gaudio,ARG,1,233,61.1%,16.7%,3,2.6%,8,7.0%,61.4%,57.1%,47.7%,53.5%,16,56.3%,36.1%,11,27.3%,44.6%,0.78,2:06
Q,Michal Mertinak,SVK,1,219,81.3%,6.3%,6,5.2%,3,2.6%,61.2%,69.0%,57.8%,64.7%,13,76.9%,27.2%,5,20.0%,47.0%,0.77,2:20
LL,Robert Kendrick,USA,1,230,86.7%,0.0%,7,6.1%,4,3.5%,60.9%,64.3%,57.8%,61.7%,12,83.3%,29.6%,8,0.0%,45.7%,0.77,2:02
22,Felix Mantilla,ESP,1,277,95.5%,4.5%,7,4.8%,8,5.5%,64.8%,77.7%,54.9%,69.7%,7,85.7%,23.5%,2,50.0%,47.7%,0.77,2:39
WC,Martin Lee,GBR,1,198,50.0%,26.7%,4,3.7%,4,3.7%,59.3%,56.3%,36.4%,48.1%,17,52.9%,40.0%,8,50.0%,44.4%,0.77,1:47
,Albert Montanes,ESP,1,255,70.0%,15.8%,3,2.2%,3,2.2%,60.9%,64.3%,50.0%,58.7%,15,60.0%,31.6%,9,33.3%,46.3%,0.77,2:24
,Vladimir Voltchkov,BLR,1,201,46.7%,26.7%,6,5.8%,2,1.9%,57.7%,50.0%,45.5%,48.1%,12,33.3%,40.2%,7,57.1%,44.3%,0.77,2:01
,Luis Horna,PER,1,204,61.1%,17.6%,6,5.8%,5,4.9%,63.1%,66.2%,39.5%,56.3%,11,36.4%,32.7%,6,50.0%,44.6%,0.75,2:01
,Alexander Waske,GER,1,235,94.4%,0.0%,19,15.7%,4,3.3%,70.2%,76.5%,55.6%,70.2%,3,66.7%,21.9%,4,0.0%,46.8%,0.74,2:17
,Adrian Voinea,ROU,1,144,63.6%,0.0%,1,1.4%,6,8.5%,50.7%,72.2%,37.1%,54.9%,11,63.6%,32.9%,6,0.0%,43.8%,0.73,1:38
,Mariano Zabaleta,ARG,1,225,61.1%,16.7%,7,5.6%,5,4.0%,63.5%,61.3%,45.7%,55.6%,16,56.3%,32.3%,7,42.9%,45.3%,0.73,2:11
,Hyung Taik Lee,KOR,1,196,66.7%,13.3%,2,2.1%,4,4.1%,69.1%,64.2%,36.7%,55.7%,11,54.5%,32.3%,9,22.2%,43.9%,0.73,1:45
,Christophe Rochus,BEL,1,206,47.1%,18.8%,3,2.8%,5,4.6%,60.2%,63.1%,30.2%,50.0%,15,40.0%,36.7%,7,42.9%,43.7%,0.73,1:39
,Marc Rosset,SUI,1,176,73.3%,6.7%,6,6.5%,16,17.2%,53.8%,70.0%,48.8%,60.2%,15,73.3%,28.9%,1,100.0%,45.5%,0.73,1:42
WC,Richard Bloomfield,GBR,1,197,80.0%,6.3%,12,11.8%,3,2.9%,53.9%,72.7%,51.1%,62.7%,8,62.5%,26.3%,4,25.0%,45.2%,0.71,1:59
LL,Tomas Zib,CZE,1,243,55.6%,27.8%,2,1.5%,7,5.2%,48.9%,60.6%,47.8%,54.1%,19,57.9%,32.4%,9,55.6%,44.4%,0.71,2:56
WC,Jamie Delgado,GBR,1,213,68.4%,10.5%,12,11.0%,7,6.4%,58.7%,71.9%,40.0%,58.7%,10,40.0%,28.8%,6,33.3%,44.1%,0.70,2:00
17,Gustavo Kuerten,BRA,2,296,82.6%,0.0%,10,6.2%,3,1.9%,53.4%,68.6%,56.0%,62.7%,13,69.2%,25.9%,8,0.0%,45.9%,0.70,2:59
Q,Ivo Heuberger,SUI,1,260,95.2%,4.8%,16,11.3%,5,3.5%,58.2%,73.2%,66.1%,70.2%,6,83.3%,20.2%,1,100.0%,47.3%,0.68,2:41
WC,Alan Mackin,GBR,1,176,38.5%,23.1%,1,1.2%,4,4.7%,57.6%,51.0%,36.1%,44.7%,13,38.5%,37.4%,10,30.0%,40.9%,0.68,1:57
,Karol Beck,SVK,1,186,57.1%,7.7%,10,9.6%,8,7.7%,47.1%,65.3%,41.8%,52.9%,22,72.7%,31.7%,6,16.7%,43.5%,0.67,1:47
14,Xavier Malisse,BEL,1,156,69.2%,0.0%,6,7.6%,3,3.8%,45.6%,69.4%,53.5%,60.8%,7,42.9%,26.0%,0,-,43.6%,0.66,1:33
Q,Konstantinos Economidis,GRE,1,194,88.2%,5.9%,6,5.9%,3,3.0%,67.3%,77.9%,54.5%,70.3%,4,50.0%,19.4%,1,100.0%,45.9%,0.65,1:55
,Tomas Behrend,GER,1,173,64.3%,0.0%,3,3.1%,2,2.1%,74.0%,59.2%,44.0%,55.2%,15,66.7%,28.6%,1,0.0%,43.4%,0.64,1:32
,Mariano Puerta,ARG,1,81,66.7%,0.0%,1,2.6%,2,5.1%,71.8%,64.3%,45.5%,59.0%,5,60.0%,26.2%,1,0.0%,42.0%,0.64,0:53
,Jean Rene Lisnard,MON,1,140,41.7%,8.3%,2,2.9%,4,5.8%,47.8%,60.6%,41.7%,50.7%,10,30.0%,31.0%,2,50.0%,40.7%,0.63,1:21
21,Martin Verkerk,NED,1,233,72.2%,5.0%,24,19.5%,13,10.6%,60.2%,70.3%,49.0%,61.8%,13,61.5%,23.6%,1,100.0%,43.8%,0.62,2:01
,Albert Portas,ESP,1,151,41.7%,8.3%,1,1.4%,3,4.2%,66.2%,48.9%,45.8%,47.9%,7,0.0%,32.5%,3,33.3%,39.7%,0.62,1:19
,Davide Sanguinetti,ITA,1,150,61.5%,0.0%,4,5.3%,0,0.0%,62.7%,61.7%,46.4%,56.0%,9,44.4%,26.7%,3,0.0%,41.3%,0.61,1:20
31,Vincent Spadea,USA,1,178,64.3%,7.1%,3,2.8%,5,4.7%,62.3%,57.6%,52.5%,55.7%,15,66.7%,26.4%,1,100.0%,43.8%,0.60,1:38
28,Wayne Ferreira,RSA,1,170,58.3%,0.0%,5,5.4%,3,3.3%,69.6%,57.8%,42.9%,53.3%,13,61.5%,28.2%,4,0.0%,41.8%,0.60,1:38
,Alberto Martin,ESP,1,202,81.3%,0.0%,4,3.6%,6,5.4%,73.2%,68.3%,46.7%,62.5%,10,70.0%,22.2%,1,0.0%,44.6%,0.59,1:54
Q,Todd Larkham,AUS,1,141,45.5%,0.0%,2,3.1%,6,9.2%,55.4%,58.3%,37.9%,49.2%,10,40.0%,28.9%,3,0.0%,38.3%,0.57,1:13
,Irakli Labadze,GEO,1,154,46.2%,15.4%,1,1.2%,2,2.4%,79.8%,46.3%,52.9%,47.6%,14,50.0%,30.0%,4,50.0%,39.6%,0.57,1:17
WC,Arvind Parmar,GBR,1,154,61.5%,0.0%,4,5.0%,0,0.0%,71.3%,57.9%,43.5%,53.8%,13,61.5%,24.3%,1,0.0%,39.6%,0.53,1:31
WC,Mark Hilton,GBR,1,154,61.5%,7.1%,1,1.1%,13,14.9%,51.7%,66.7%,42.9%,55.2%,12,58.3%,20.9%,1,100.0%,40.3%,0.47,1:36
,Zeljko Krajan,CRO,1,121,27.3%,0.0%,4,6.0%,8,11.9%,61.2%,58.5%,15.4%,41.8%,14,42.9%,22.2%,4,0.0%,33.1%,0.38,1:12
WC,Alex Bogdanovic,GBR,1,183,50.0%,0.0%,5,4.1%,5,4.1%,59.0%,56.9%,42.0%,50.8%,25,76.0%,18.0%,1,0.0%,39.9%,0.37,1:34
,All Main Draw Players,,127.0,,80.5%,19.5%,,8.7%,,4.3%,62.2%,72.4%,50.6%,64.2%,,63.4%,35.8%,,36.6%,50.0%,1.00,
