Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R64,59,(WC)Nicolas Escude[FRA] [yr|ev],d.,57,Robin Soderling[SWE] [yr|ev],6-3 7-6(4) 6-4,1.45,18.9%,71.1%,79.7%,57.7%,2/2,8.5%,57.5%,72.1%,46.7%,5/8,2:02,17
R64,51,Hicham Arazi[MAR] [yr|ev],d.,76,Cyril Saulnier[FRA] [yr|ev],3-6 6-1 6-2 RET,1.30,1.4%,49.3%,70.6%,62.9%,2/4,3.3%,58.3%,68.6%,40.0%,0/5,1:20,22
R64,27,(26)Albert Costa[ESP] [yr|ev],d.,114,(WC)Wayne Arthurs[AUS] [yr|ev],6-7(5) 7-5 4-6 6-4 8-6,1.10,6.0%,58.7%,74.1%,55.3%,4/8,21.5%,58.0%,75.2%,46.1%,7/13,4:18,6
R64,73,Mario Ancic[CRO] [yr|ev],d.,100,Alex Corretja[ESP] [yr|ev],6-4 1-6 6-3 6-7(4) 7-5,1.00,4.5%,58.8%,69.2%,47.9%,12/17,1.2%,65.3%,63.1%,55.9%,11/17,4:13,7
R64,9,(10)Mark Philippoussis[AUS] [yr|ev],d.,65,Fabrice Santoro[FRA] [yr|ev],4-6 6-3 6-4 6-2,1.28,14.7%,59.5%,81.2%,48.9%,3/5,7.1%,66.1%,66.7%,44.2%,11/16,2:36,8
R64,14,(14)Jiri Novak[CZE] [yr|ev],d.,125,(LL)Jan Vacek[CZE] [yr|ev],6-2 7-6(3) 6-4,1.37,4.2%,74.0%,73.2%,52.0%,3/5,2.9%,61.5%,60.9%,47.5%,6/11,1:50,5
R64,67,Andrei Pavel[ROU] [yr|ev],d.,264,(Q)Glenn Weiner[USA] [yr|ev],6-4 6-4 6-2,1.31,9.7%,63.4%,78.0%,47.1%,4/5,23.8%,57.5%,76.1%,29.4%,2/7,1:45,13
R64,90,Joachim Johansson[SWE] [yr|ev],d.,53,Alberto Martin[ESP] [yr|ev],7-6(5) 6-3 7-5,1.41,10.4%,62.5%,83.3%,55.6%,2/4,1.9%,62.6%,74.6%,40.0%,4/8,2:01,9
R64,3,(3)Juan Carlos Ferrero[ESP] [yr|ev],d.,46,Filippo Volandri[ITA] [yr|ev],6-4 7-6(3) 7-5,1.21,2.0%,57.8%,72.9%,51.2%,1/5,1.8%,61.4%,62.9%,45.5%,4/10,2:18,1
R64,8,(8)David Nalbandian[ARG] [yr|ev],d.,219,(Q)Florian Mayer[GER] [yr|ev],6-1 6-0 6-3,1.48,4.8%,69.9%,70.7%,44.0%,5/6,1.1%,68.1%,48.4%,36.7%,9/17,1:34,3
R64,25,(31)Wayne Ferreira[RSA] [yr|ev],d.,50,David Sanchez[ESP] [yr|ev],2-6 6-3 6-4 6-4,1.08,6.5%,69.1%,65.9%,55.3%,4/7,0.8%,63.9%,65.8%,48.8%,9/13,2:18,6
R64,248,Guillermo Canas[ARG] [yr|ev],d.,22,(22)Agustin Calleri[ARG] [yr|ev],6-1 4-6 2-6 7-6(2) 6-4,1.06,9.9%,55.0%,61.1%,49.2%,6/15,7.0%,55.0%,64.9%,39.0%,13/23,3:17,8
R64,12,(11)Tim Henman[GBR] [yr|ev],d.,45,Radek Stepanek[CZE] [yr|ev],6-2 4-6 6-3 6-0,1.70,3.2%,61.3%,77.2%,66.7%,3/5,2.9%,57.1%,66.7%,37.8%,5/12,2:12,4
R64,11,(15)Lleyton Hewitt[AUS] [yr|ev],d.,43,Karol Kucera[SVK] [yr|ev],1-6 6-1 6-4 6-1,1.24,3.1%,59.8%,60.3%,53.8%,4/9,4.9%,55.3%,54.4%,39.1%,6/15,2:23,1
R64,41,Rafael Nadal[ESP] [yr|ev],d.,87,Thierry Ascione[FRA] [yr|ev],6-4 3-6 7-5 6-1,1.29,0.0%,69.1%,72.4%,47.1%,6/10,3.5%,61.3%,55.2%,52.7%,12/19,2:56,1
R64,148,(WC)Todd Reid[AUS] [yr|ev],d.,38,Sargis Sargsian[ARM] [yr|ev],6-3 6-4 4-6 6-7(6) 6-4,0.99,4.0%,73.9%,63.1%,39.1%,12/20,4.5%,78.8%,57.7%,54.5%,4/14,3:36,105
R64,2,(2)Roger Federer[SUI] [yr|ev],d.,156,(Q)Jeff Morrison[USA] [yr|ev],6-2 6-3 6-4,1.53,6.0%,61.9%,76.9%,65.6%,4/4,8.6%,59.1%,67.3%,44.7%,7/11,1:34,1
R128,1,(1)Andy Roddick[USA] [yr|ev],d.,35,Fernando Gonzalez[CHI] [yr|ev],6-2 7-5 7-6(4),1.47,20.4%,57.1%,83.9%,57.1%,4/5,8.3%,64.5%,67.9%,44.2%,12/16,2:04,1
R128,205,Bohdan Ulihrach[CZE] [yr|ev],d.,75,Lars Burgsmuller[GER] [yr|ev],6-4 3-6 6-2 6-1,1.34,2.9%,66.0%,75.0%,48.6%,6/9,7.4%,59.6%,63.0%,41.8%,14/21,2:19,22
R128,40,Juan Ignacio Chela[ARG] [yr|ev],d.,70,Irakli Labadze[GEO] [yr|ev],6-4 6-3 3-6 6-3,1.10,1.7%,70.9%,66.3%,55.9%,6/9,1.8%,69.7%,68.4%,39.4%,1/6,2:23,15
R128,28,(27)Taylor Dent[USA] [yr|ev],d.,111,(Q)Fernando Verdasco[ESP] [yr|ev],6-2 6-1 2-1 RET,2.09,5.9%,45.1%,87.0%,64.3%,1/1,0.0%,54.8%,41.2%,53.6%,3/8,1:18,21
R128,99,Galo Blanco[ESP] [yr|ev],d.,18,(18)Younes El Aynaoui[MAR] [yr|ev],4-1 RET,1.75,13.3%,53.3%,87.5%,42.9%,1/1,12.5%,66.7%,50.0%,25.0%,3/5,0:17,40
R128,78,Jurgen Melzer[AUT] [yr|ev],d.,103,Tomas Behrend[GER] [yr|ev],6-1 6-2 6-2,2.34,6.3%,60.9%,79.5%,76.0%,1/1,2.4%,65.5%,58.2%,31.0%,7/13,1:20,8
R128,74,David Ferrer[ESP] [yr|ev],d.,175,(Q)Gilles Muller[LUX] [yr|ev],7-6(4) 6-1 6-3,1.34,4.3%,55.3%,78.8%,50.0%,5/7,4.8%,50.6%,69.0%,39.0%,2/8,1:43,3
R128,17,(16)Sjeng Schalken[NED] [yr|ev],d.,110,(Q)Kenneth Carlsen[DEN] [yr|ev],7-5 6-3 6-1,1.46,3.4%,83.0%,75.3%,53.3%,3/3,7.3%,58.5%,70.8%,41.2%,3/8,2:08,11
R128,37,Jarkko Nieminen[FIN] [yr|ev],d.,13,(12)Nicolas Massu[CHI] [yr|ev],6-1 6-7(5) 6-2 6-3,1.37,3.1%,62.2%,70.9%,56.3%,15/18,4.3%,59.5%,62.3%,38.3%,6/14,2:52,13
R128,86,Marat Safin[RUS] [yr|ev],d.,84,Brian Vahaly[USA] [yr|ev],6-2 3-6 6-3 6-4,1.24,16.2%,58.1%,73.5%,59.2%,6/8,0.8%,58.8%,67.1%,49.0%,6/11,2:26,1
R128,66,Todd Martin[USA] [yr|ev],d.,85,Antony Dupuis[FRA] [yr|ev],4-6 4-6 7-6(5) 7-6(4) 6-3,1.05,16.1%,63.4%,76.5%,57.6%,3/7,16.0%,59.9%,80.4%,49.2%,3/6,3:20,4
R128,72,Ivo Karlovic[CRO] [yr|ev],d.,21,(21)Mardy Fish[USA] [yr|ev],7-6(0) 7-6(5) 7-6(4),0.83,17.2%,65.6%,82.5%,52.4%,4/4,11.1%,63.0%,85.3%,62.5%,2/2,2:25,14
R128,52,Nikolay Davydenko[RUS] [yr|ev],d.,31,(30)Arnaud Clement[FRA] [yr|ev],6-7(6) 4-6 6-4 6-1 6-2,1.07,5.9%,70.6%,70.0%,46.0%,16/19,5.4%,51.7%,70.1%,50.0%,13/20,3:37,3
R128,171,(Q)Olivier Patience[FRA] [yr|ev],d.,79,Igor Andreev[RUS] [yr|ev],4-6 4-6 7-6(4) 6-1 6-2,1.05,5.1%,58.4%,68.8%,54.4%,1/5,4.1%,50.7%,71.6%,50.0%,9/16,3:01,87
R128,55,Nicolas Lapentti[ECU] [yr|ev],d.,89,Oscar Hernandez[ESP] [yr|ev],6-1 6-3 6-1,2.39,5.2%,72.4%,81.0%,68.8%,1/1,1.0%,62.4%,55.6%,31.6%,6/13,1:46,6
R128,39,James Blake[USA] [yr|ev],d.,126,(LL)Ivan Miranda[PER] [yr|ev],6-1 6-4 6-4,1.39,9.5%,56.0%,74.5%,59.5%,7/8,2.3%,63.2%,63.6%,40.6%,6/11,1:36,4
R128,4,(4)Andre Agassi[USA] [yr|ev],d.,168,(WC)Todd Larkham[AUS] [yr|ev],6-1 6-3 6-4,1.47,10.4%,55.8%,79.1%,52.9%,3/4,2.3%,71.6%,55.6%,44.0%,6/12,1:39,1
R128,116,(Q)Tomas Berdych[CZE] [yr|ev],d.,95,Nicolas Mahut[FRA] [yr|ev],6-4 6-2 5-7 6-3,1.25,13.5%,55.6%,75.7%,47.5%,8/12,7.3%,45.3%,64.5%,45.3%,14/21,2:46,4
R128,63,Karol Beck[SVK] [yr|ev],d.,92,Stefan Koubek[AUT] [yr|ev],6-4 6-0 2-6 6-4,1.23,6.9%,52.0%,81.1%,34.7%,4/9,2.8%,71.0%,55.3%,35.5%,5/13,2:01,36
R128,96,Thomas Enqvist[SWE] [yr|ev],d.,30,(29)Vincent Spadea[USA] [yr|ev],4-6 6-4 6-4 7-6(6),1.05,7.2%,58.0%,77.5%,48.3%,3/6,7.0%,61.5%,65.9%,60.0%,6/10,2:43,4
R128,19,(19)Gustavo Kuerten[BRA] [yr|ev],d.,94,John Van Lottum[NED] [yr|ev],5-7 6-0 6-1 2-6 8-6,1.16,12.5%,53.9%,73.2%,45.7%,10/17,4.1%,57.4%,62.9%,42.3%,2/12,3:15,1
R128,36,Ivan Ljubicic[CRO] [yr|ev],d.,98,Dmitry Tursunov[RUS] [yr|ev],7-6(2) 6-4 5-7 6-2,1.21,3.8%,59.1%,66.7%,70.4%,3/5,4.6%,54.3%,65.9%,56.5%,11/15,2:58,3
R128,310,(Q)Jerome Golmard[FRA] [yr|ev],d.,83,Albert Portas[ESP] [yr|ev],7-6(3) 6-4 6-1,1.44,9.1%,56.8%,82.0%,52.6%,1/3,6.3%,54.7%,69.2%,39.5%,5/11,1:45,22
R128,15,(13)Paradorn Srichaphan[THA] [yr|ev],d.,101,Jose Acasuso[ARG] [yr|ev],7-5 6-4 6-0,1.80,13.8%,53.8%,86.0%,62.2%,2/2,7.7%,57.1%,55.8%,53.8%,4/9,1:34,9
R128,10,(9)Sebastien Grosjean[FRA] [yr|ev],d.,47,Mikhail Youzhny[RUS] [yr|ev],6-1 6-4 7-5,1.59,3.6%,45.2%,84.2%,60.9%,4/6,3.1%,53.6%,59.6%,48.9%,6/12,2:03,4
R128,62,Jan Michael Gambill[USA] [yr|ev],d.,60,Gregory Carraz[FRA] [yr|ev],6-2 6-3 RET,1.57,31.6%,66.7%,78.9%,57.9%,2/2,4.0%,48.0%,66.7%,46.2%,4/7,1:03,14
R128,44,Dominik Hrbaty[SVK] [yr|ev],d.,48,Flavio Saretta[BRA] [yr|ev],6-3 6-3 6-3,1.52,5.0%,71.3%,66.7%,69.6%,3/5,7.9%,48.3%,65.1%,37.0%,6/12,1:45,12
R128,34,Gaston Gaudio[ARG] [yr|ev],d.,20,(20)Tommy Robredo[ESP] [yr|ev],6-3 6-2 7-6(6),1.21,2.8%,63.3%,71.0%,52.5%,8/10,5.7%,50.9%,61.1%,51.9%,7/12,2:28,5
R128,33,(32)Robby Ginepri[USA] [yr|ev],d.,61,Luis Horna[PER] [yr|ev],7-5 6-3 6-3,1.48,18.4%,57.5%,82.0%,56.8%,4/5,10.0%,64.2%,63.6%,46.5%,15/20,2:01,15
R128,395,(WC)Chris Guccione[AUS] [yr|ev],d.,276,(WC)Alun Jones[AUS] [yr|ev],6-3 7-6(3) 6-2,1.27,10.5%,53.3%,80.4%,55.1%,4/5,5.3%,58.9%,69.6%,46.2%,10/14,1:47,67
R128,59,(WC)Nicolas Escude[FRA] [yr|ev],d.,69,Hyung Taik Lee[KOR] [yr|ev],6-3 7-6(5) 6-2,1.40,15.3%,57.1%,75.0%,50.0%,5/8,2.1%,53.1%,62.7%,35.6%,7/13,2:25,17
R128,57,Robin Soderling[SWE] [yr|ev],d.,6,(6)Rainer Schuettler[GER] [yr|ev],4-6 4-6 7-5 6-3 6-4,1.05,6.6%,64.5%,71.4%,55.6%,4/8,7.5%,63.4%,70.6%,52.5%,10/15,3:12,4
R128,76,Cyril Saulnier[FRA] [yr|ev],d.,5,(5)Guillermo Coria[ARG] [yr|ev],7-6(7) 6-2 6-4,1.30,9.3%,50.9%,76.4%,60.4%,9/10,5.7%,67.6%,63.4%,50.0%,7/11,2:18,48
R128,51,Hicham Arazi[MAR] [yr|ev],d.,106,Olivier Mutis[FRA] [yr|ev],7-5 2-6 6-0 6-3,1.29,5.2%,55.7%,74.1%,60.5%,5/9,4.8%,57.7%,68.3%,45.5%,7/14,2:08,22
R128,114,(WC)Wayne Arthurs[AUS] [yr|ev],d.,163,(Q)Roko Karanusic[CRO] [yr|ev],7-6(2) 6-4 6-7(2) 6-7(5) 6-2,1.14,14.0%,57.3%,84.0%,58.6%,2/3,6.0%,64.7%,74.1%,61.0%,8/12,3:09,44
R128,27,(26)Albert Costa[ESP] [yr|ev],d.,104,Greg Rusedski[GBR] [yr|ev],6-4 6-3 6-4,1.22,3.6%,66.7%,73.2%,46.4%,4/7,10.3%,57.7%,68.9%,39.4%,5/11,1:48,6
R128,100,Alex Corretja[ESP] [yr|ev],d.,16,(17)Martin Verkerk[NED] [yr|ev],6-4 1-6 6-3 6-4,1.15,3.9%,59.2%,82.0%,52.4%,4/6,24.0%,55.8%,82.8%,43.5%,4/7,2:20,2
R128,73,Mario Ancic[CRO] [yr|ev],d.,56,Raemon Sluiter[NED] [yr|ev],6-7(4) 6-4 3-6 6-4 6-3,1.16,10.9%,58.4%,78.8%,64.9%,0/2,5.3%,58.0%,77.0%,57.1%,4/8,3:01,7
R128,65,Fabrice Santoro[FRA] [yr|ev],d.,146,(WC)Peter Luczak[AUS] [yr|ev],7-5 4-6 7-5 6-1,1.58,14.8%,57.4%,81.8%,65.3%,7/8,3.5%,66.4%,62.1%,56.3%,13/17,2:50,17
R128,9,(10)Mark Philippoussis[AUS] [yr|ev],d.,519,Thomas Johansson[SWE] [yr|ev],7-6(6) 6-2 7-6(4),1.19,17.1%,64.0%,80.3%,52.5%,2/3,10.9%,60.9%,76.1%,46.5%,5/8,2:23,8
R128,14,(14)Jiri Novak[CZE] [yr|ev],d.,49,Olivier Rochus[BEL] [yr|ev],6-3 6-3 7-5,1.49,5.5%,69.2%,76.2%,42.9%,5/8,2.4%,62.4%,56.6%,37.5%,5/12,1:41,5
R128,125,(LL)Jan Vacek[CZE] [yr|ev],d.,77,Ruben Ramirez Hidalgo[ESP] [yr|ev],6-2 3-6 6-3 6-4,1.38,7.8%,58.8%,73.3%,66.7%,4/5,3.3%,53.7%,75.4%,41.1%,7/11,2:15,61
R128,264,(Q)Glenn Weiner[USA] [yr|ev],d.,129,(Q)Jeff Salzenstein[USA] [yr|ev],7-6(3) 4-6 6-3 3-6 6-4,1.05,22.4%,56.6%,77.9%,62.1%,9/12,11.0%,62.8%,80.2%,51.9%,4/7,3:07,119
