Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Hyung Taik Lee,KOR,1,194,57.1%,20.0%,2,2.1%,3,3.1%,53.1%,62.7%,35.6%,50.0%,13,53.8%,35.7%,8,37.5%,42.8%,0.71,2:25
,Christophe Rochus,BEL,1,229,72.2%,10.5%,5,4.4%,4,3.5%,65.5%,67.6%,38.5%,57.5%,11,54.5%,30.2%,9,22.2%,43.7%,0.71,2:26
Q,Kenneth Carlsen,DEN,1,170,64.3%,0.0%,6,7.3%,5,6.1%,58.5%,70.8%,41.2%,58.5%,8,37.5%,28.4%,3,0.0%,42.9%,0.69,2:08
,Albert Portas,ESP,1,183,60.0%,14.3%,6,6.3%,8,8.4%,54.7%,69.2%,39.5%,55.8%,11,45.5%,30.7%,3,66.7%,43.7%,0.69,1:45
WC,Todd Larkham,AUS,1,165,53.8%,7.7%,2,2.3%,3,3.4%,71.6%,55.6%,44.0%,52.3%,12,50.0%,32.5%,4,25.0%,43.0%,0.68,1:39
,Fernando Gonzalez,CHI,1,219,75.0%,6.3%,10,8.3%,5,4.1%,64.5%,67.9%,44.2%,59.5%,16,75.0%,27.6%,5,20.0%,45.2%,0.68,2:04
,Luis Horna,PER,1,207,66.7%,6.7%,12,10.0%,4,3.3%,64.2%,63.6%,46.5%,57.5%,20,75.0%,28.7%,5,20.0%,45.4%,0.68,2:01
,Olivier Rochus,BEL,1,176,53.3%,20.0%,2,2.4%,2,2.4%,62.4%,56.6%,37.5%,49.4%,12,41.7%,34.1%,8,37.5%,41.5%,0.67,1:41
,Richard Gasquet,FRA,1,174,75.0%,0.0%,9,10.0%,3,3.3%,58.9%,71.7%,54.1%,64.4%,7,42.9%,23.8%,2,0.0%,44.8%,0.67,1:30
,Alexander Popp,GER,1,196,87.5%,0.0%,12,11.3%,4,3.8%,66.0%,72.9%,55.6%,67.0%,7,71.4%,22.2%,0,-,46.4%,0.67,1:53
,Flavio Saretta,BRA,1,169,53.8%,14.3%,7,7.9%,5,5.6%,48.3%,65.1%,37.0%,50.6%,12,50.0%,32.5%,5,40.0%,42.0%,0.66,1:45
,Gregory Carraz,FRA,1,107,62.5%,0.0%,2,4.0%,8,16.0%,48.0%,66.7%,46.2%,56.0%,7,57.1%,28.1%,2,0.0%,41.1%,0.64,1:03
Q,Cecil Mamiit,PHI,1,114,70.0%,0.0%,3,4.7%,3,4.7%,50.0%,56.3%,62.5%,59.4%,7,57.1%,26.0%,1,0.0%,44.7%,0.64,1:24
WC,Peter Luczak,AUS,1,258,80.0%,4.8%,5,3.5%,7,4.9%,66.4%,62.1%,56.3%,60.1%,17,76.5%,25.2%,8,12.5%,44.6%,0.63,2:50
,Mikhail Youzhny,RUS,1,181,57.1%,13.3%,3,3.1%,5,5.2%,53.6%,59.6%,48.9%,54.6%,12,50.0%,28.6%,6,33.3%,42.5%,0.63,2:03
25,Jonas Bjorkman,SWE,1,154,33.3%,16.7%,1,1.3%,1,1.3%,55.8%,51.2%,35.3%,44.2%,15,46.7%,35.1%,6,33.3%,39.6%,0.63,1:42
,Dennis Van Scheppingen,NED,1,159,57.1%,14.3%,1,1.2%,7,8.4%,44.6%,54.1%,50.0%,51.8%,8,25.0%,30.3%,3,66.7%,41.5%,0.63,1:27
Q,Sebastien De Chaunac,FRA,1,157,61.5%,0.0%,1,1.3%,6,7.5%,56.3%,57.8%,54.3%,56.3%,9,44.4%,27.3%,2,0.0%,42.0%,0.62,1:40
23,Felix Mantilla,ESP,1,210,73.3%,6.3%,7,6.1%,8,7.0%,60.9%,68.6%,46.7%,60.0%,15,73.3%,24.2%,6,16.7%,43.8%,0.61,1:51
18,Younes El Aynaoui,MAR,1,39,33.3%,0.0%,3,12.5%,2,8.3%,66.7%,50.0%,25.0%,41.7%,5,60.0%,33.3%,1,0.0%,38.5%,0.57,0:17
Q,Ricardo Mello,BRA,1,138,58.3%,0.0%,4,6.3%,3,4.7%,68.8%,63.6%,35.0%,54.7%,7,28.6%,25.7%,3,0.0%,39.1%,0.57,1:21
,Jose Acasuso,ARG,1,171,64.3%,0.0%,7,7.7%,5,5.5%,57.1%,55.8%,53.8%,54.9%,9,44.4%,25.0%,2,0.0%,40.9%,0.55,1:34
Q,Michal Tabara,CZE,1,132,45.5%,0.0%,4,6.6%,5,8.2%,47.5%,62.1%,37.5%,49.2%,10,40.0%,28.2%,2,0.0%,37.9%,0.55,1:17
,Jean Rene Lisnard,MON,1,147,61.5%,0.0%,3,3.9%,6,7.9%,44.7%,67.6%,47.6%,56.6%,10,50.0%,21.1%,3,0.0%,39.5%,0.49,1:35
Q,Alex Bogomolov Jr,RUS,1,149,58.3%,0.0%,0,0.0%,3,3.7%,66.7%,64.8%,33.3%,54.3%,9,44.4%,22.1%,0,-,39.6%,0.48,1:29
Q,Fernando Verdasco,ESP,1,113,44.4%,0.0%,0,0.0%,3,4.8%,54.8%,41.2%,53.6%,46.8%,8,37.5%,25.5%,1,0.0%,37.2%,0.48,1:18
,Albert Montanes,ESP,1,126,10.0%,10.0%,0,0.0%,5,7.0%,59.2%,42.9%,31.0%,38.0%,20,55.0%,29.1%,1,100.0%,34.1%,0.47,1:06
,Tomas Behrend,GER,1,148,45.5%,0.0%,2,2.4%,5,6.0%,65.5%,58.2%,31.0%,48.8%,13,53.8%,21.9%,1,0.0%,37.2%,0.43,1:20
WC,Vadim Kutsenko,RUS,1,143,53.8%,7.7%,2,2.5%,5,6.3%,60.8%,58.3%,41.9%,51.9%,11,45.5%,20.3%,1,100.0%,37.8%,0.42,1:20
,Oscar Hernandez,ESP,1,159,41.7%,0.0%,1,1.0%,5,5.0%,62.4%,55.6%,31.6%,46.5%,13,46.2%,22.4%,1,0.0%,37.7%,0.42,1:46
,All Main Draw Players,,127.0,,78.3%,21.7%,,7.6%,,3.9%,60.8%,71.0%,50.5%,63.0%,,59.8%,37.0%,,40.2%,50.0%,1.00,
