Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R32,10,(10)Gael Monfils[FRA] [yr|ev],d.,256,(Q)Ernests Gulbis[LAT] [yr|ev],7-6(2) 6-4 6-3,1.49,9.3%,69.1%,77.6%,60.0%,4/6,9.1%,57.6%,64.9%,50.0%,4/9,2:27,6
R32,5,(5)Dominic Thiem[AUT] [yr|ev],d.,34,(29)Taylor Fritz[USA] [yr|ev],6-2 6-4 6-7(5) 6-4,1.21,9.0%,67.2%,76.7%,54.5%,6/7,16.4%,69.7%,70.6%,45.9%,4/9,2:50,3
R32,4,(4)Daniil Medvedev[RUS] [yr|ev],d.,96,Alexei Popyrin[AUS] [yr|ev],6-4 6-3 6-2,1.64,7.9%,56.6%,76.7%,66.7%,1/1,9.3%,64.0%,67.3%,32.3%,3/8,1:47,1
R32,15,(15)Stan Wawrinka[SUI] [yr|ev],d.,19,(19)John Isner[USA] [yr|ev],6-4 4-1 RET,1.64,17.4%,45.7%,85.7%,64.0%,3/3,14.3%,73.5%,63.9%,38.5%,5/8,1:05,3
R32,16,(17)Andrey Rublev[RUS] [yr|ev],d.,11,(11)David Goffin[BEL] [yr|ev],2-6 7-6(3) 6-4 7-6(4),1.13,10.6%,62.1%,78.0%,44.0%,1/6,8.2%,59.7%,70.0%,46.3%,2/6,3:00,5
R32,7,(7)Alexander Zverev[GER] [yr|ev],d.,51,Fernando Verdasco[ESP] [yr|ev],6-2 6-2 6-4,1.48,18.3%,74.4%,77.0%,38.1%,4/5,3.6%,58.3%,55.1%,45.7%,4/10,1:56,2
R32,100,Tennys Sandgren[USA] [yr|ev],d.,45,Sam Querrey[USA] [yr|ev],6-4 6-4 6-4,1.26,11.8%,63.7%,76.9%,45.9%,12/14,16.7%,65.6%,71.2%,29.0%,3/8,1:52,41
R32,12,(12)Fabio Fognini[ITA] [yr|ev],d.,25,(22)Guido Pella[ARG] [yr|ev],7-6(0) 6-2 6-3,1.39,11.6%,64.2%,77.0%,55.9%,6/8,8.0%,69.0%,61.7%,48.1%,1/6,2:09,9
R32,67,Marton Fucsovics[HUN] [yr|ev],d.,80,Tommy Paul[USA] [yr|ev],6-1 6-1 6-4,1.81,8.3%,65.3%,76.6%,68.0%,4/4,4.2%,56.3%,62.5%,38.7%,8/14,1:46,31
R32,3,(3)Roger Federer[SUI] [yr|ev],d.,47,John Millman[AUS] [yr|ev],4-6 7-6(2) 6-4 4-6 7-6(8),1.08,9.4%,65.3%,76.6%,50.8%,4/8,5.8%,62.4%,67.8%,60.6%,7/10,4:03,1
R32,35,(32)Milos Raonic[CAN] [yr|ev],d.,6,(6)Stefanos Tsitsipas[GRE] [yr|ev],7-5 6-4 7-6(2),1.57,19.6%,64.9%,88.9%,58.8%,0/0,8.5%,66.0%,74.3%,50.0%,4/6,2:30,3
R32,39,Marin Cilic[CRO] [yr|ev],d.,9,(9)Roberto Bautista Agut[ESP] [yr|ev],6-7(3) 6-4 6-0 5-7 6-3,1.25,16.1%,65.1%,77.3%,53.8%,8/10,5.4%,69.0%,65.5%,51.9%,12/19,4:10,3
R32,14,(14)Diego Schwartzman[ARG] [yr|ev],d.,27,(24)Dusan Lajovic[SRB] [yr|ev],6-2 6-3 7-6(7),1.33,3.2%,63.2%,71.7%,48.6%,2/6,5.8%,66.3%,56.1%,41.4%,4/11,2:13,8
R32,2,(2)Novak Djokovic[SRB] [yr|ev],d.,71,Yoshihito Nishioka[JPN] [yr|ev],6-3 6-2 6-2,3.46,27.4%,74.2%,93.5%,68.8%,1/1,1.4%,58.1%,67.4%,38.7%,1/6,1:25,1
R64,1,(1)Rafael Nadal[ESP] [yr|ev],d.,76,Federico Delbonis[ARG] [yr|ev],6-3 7-6(4) 6-1,1.90,9.0%,68.5%,85.2%,60.7%,0/0,1.8%,62.7%,65.2%,43.9%,17/20,2:30,1
R64,30,(27)Pablo Carreno Busta[ESP] [yr|ev],d.,120,(Q)Peter Gojowczyk[GER] [yr|ev],6-4 6-1 1-6 6-4,1.34,11.7%,64.9%,72.1%,63.6%,6/9,9.9%,60.3%,71.2%,39.6%,12/17,2:08,10
R64,26,(23)Nick Kyrgios[AUS] [yr|ev],d.,61,Gilles Simon[FRA] [yr|ev],6-2 6-4 4-6 7-5,1.27,25.5%,69.1%,77.6%,55.9%,1/3,6.9%,65.5%,72.4%,45.0%,6/11,2:49,13
R64,17,(16)Karen Khachanov[RUS] [yr|ev],d.,78,Mikael Ymer[SWE] [yr|ev],6-2 2-6 6-4 3-6 7-6(8),1.01,4.3%,63.8%,61.5%,37.3%,14/24,2.1%,65.1%,57.7%,42.4%,14/24,4:34,8
R64,10,(10)Gael Monfils[FRA] [yr|ev],d.,124,Ivo Karlovic[CRO] [yr|ev],4-6 7-6(8) 6-4 7-5,1.17,3.9%,72.4%,85.9%,42.9%,1/2,12.3%,61.6%,83.5%,47.2%,4/6,2:32,6
R64,256,(Q)Ernests Gulbis[LAT] [yr|ev],d.,55,Aljaz Bedene[SLO] [yr|ev],7-5 6-3 6-2,1.71,14.4%,64.4%,79.3%,71.9%,8/8,5.0%,53.8%,69.8%,48.6%,5/9,2:20,10
R64,34,(29)Taylor Fritz[USA] [yr|ev],d.,122,Kevin Anderson[RSA] [yr|ev],4-6 6-7(5) 7-6(4) 6-2 6-2,1.54,14.7%,62.5%,80.0%,70.6%,1/3,12.9%,66.9%,76.1%,38.9%,9/14,3:21,4
R64,5,(5)Dominic Thiem[AUT] [yr|ev],d.,140,(WC)Alex Bolt[AUS] [yr|ev],6-2 5-7 6-7(5) 6-1 6-2,1.54,8.8%,67.2%,82.6%,53.3%,5/7,8.4%,66.3%,60.9%,53.6%,17/24,3:22,3
R64,4,(4)Daniil Medvedev[RUS] [yr|ev],d.,168,(Q)Pedro Martinez[ESP] [yr|ev],7-5 6-1 6-3,1.85,22.6%,57.1%,81.3%,63.9%,3/4,4.3%,67.7%,60.3%,33.3%,6/12,2:09,1
R64,96,Alexei Popyrin[AUS] [yr|ev],d.,90,Jaume Munar[ESP] [yr|ev],6-2 7-6(5) 6-2,1.32,8.4%,67.4%,75.0%,58.1%,4/4,1.1%,59.8%,69.1%,45.9%,5/9,2:04,23
R64,19,(19)John Isner[USA] [yr|ev],d.,208,(Q)Alejandro Tabilo[CHI] [yr|ev],6-4 6-3 6-3,1.82,43.8%,79.5%,86.2%,53.3%,0/0,8.4%,66.3%,69.1%,50.0%,3/7,1:24,8
R64,15,(15)Stan Wawrinka[SUI] [yr|ev],d.,85,Andreas Seppi[ITA] [yr|ev],4-6 7-5 6-3 3-6 6-4,1.20,13.8%,60.1%,79.5%,52.7%,0/5,3.2%,60.6%,67.0%,55.7%,10/16,3:38,3
R64,11,(11)David Goffin[BEL] [yr|ev],d.,64,Pierre Hugues Herbert[FRA] [yr|ev],6-1 6-4 4-6 1-6 6-3,1.06,2.3%,62.1%,63.4%,42.0%,8/16,6.2%,55.9%,54.3%,50.0%,9/18,3:06,7
R64,16,(17)Andrey Rublev[RUS] [yr|ev],d.,91,Yuichi Sugita[JPN] [yr|ev],6-2 6-3 7-6(5),2.14,26.0%,54.5%,90.5%,68.6%,0/0,2.5%,65.8%,62.0%,51.2%,8/12,1:53,5
R64,51,Fernando Verdasco[ESP] [yr|ev],d.,29,(26)Nikoloz Basilashvili[GEO] [yr|ev],4-6 7-6(5) 6-4 6-4,1.21,10.2%,68.8%,77.3%,55.0%,8/11,2.9%,61.9%,74.4%,47.2%,7/11,2:49,7
R64,7,(7)Alexander Zverev[GER] [yr|ev],d.,98,Egor Gerasimov[BLR] [yr|ev],7-6(5) 6-4 7-5,2.08,10.6%,77.6%,86.4%,68.4%,1/2,6.3%,67.2%,69.8%,50.0%,11/14,2:19,2
R64,100,Tennys Sandgren[USA] [yr|ev],d.,8,(8)Matteo Berrettini[ITA] [yr|ev],7-6(7) 6-4 4-6 2-6 7-5,1.00,15.1%,71.9%,80.0%,56.1%,8/11,10.4%,64.9%,82.0%,57.4%,3/5,3:23,41
R64,45,Sam Querrey[USA] [yr|ev],d.,69,Ricardas Berankis[LTU] [yr|ev],7-6(2) 4-6 6-4 6-4,1.37,23.2%,60.7%,86.8%,52.3%,3/6,5.1%,54.4%,71.6%,53.2%,6/10,2:35,11
R64,25,(22)Guido Pella[ARG] [yr|ev],d.,84,Gregoire Barrere[FRA] [yr|ev],6-1 6-4 3-6 6-3,1.31,5.6%,72.0%,70.1%,60.0%,7/9,3.1%,62.5%,66.7%,41.7%,6/11,2:11,20
R64,12,(12)Fabio Fognini[ITA] [yr|ev],d.,66,Jordan Thompson[AUS] [yr|ev],7-6(4) 6-1 3-6 4-6 7-6(4),1.10,6.1%,56.7%,73.1%,59.2%,8/11,7.1%,59.8%,73.3%,50.0%,8/11,4:05,9
R64,67,Marton Fucsovics[HUN] [yr|ev],d.,82,Jannik Sinner[ITA] [yr|ev],6-4 6-4 6-3,1.23,6.8%,62.5%,69.1%,48.5%,1/4,0.0%,54.5%,65.5%,37.0%,5/12,2:16,31
R64,80,Tommy Paul[USA] [yr|ev],d.,20,(18)Grigor Dimitrov[BUL] [yr|ev],6-4 7-6(6) 3-6 6-7(3) 7-6(3),0.94,5.1%,57.5%,69.9%,48.4%,9/15,11.1%,66.1%,68.0%,53.1%,11/16,4:19,9
R64,47,John Millman[AUS] [yr|ev],d.,31,(31)Hubert Hurkacz[POL] [yr|ev],6-4 7-5 6-3,1.14,4.3%,55.6%,64.6%,44.2%,5/10,11.1%,55.6%,64.4%,30.6%,2/10,2:28,33
R64,3,(3)Roger Federer[SUI] [yr|ev],d.,41,Filip Krajinovic[SRB] [yr|ev],6-1 6-4 6-1,1.86,20.6%,69.1%,76.6%,61.9%,2/3,5.2%,74.0%,57.9%,20.0%,7/14,1:32,1
R64,6,(6)Stefanos Tsitsipas[GRE] [yr|ev],d.,79,Philipp Kohlschreiber[GER] [yr|ev],W/O,,,,,,,,,,,,,3
R64,35,(32)Milos Raonic[CAN] [yr|ev],d.,36,Cristian Garin[CHI] [yr|ev],6-3 6-4 6-2,1.85,25.7%,52.7%,92.3%,62.9%,3/3,2.9%,77.1%,64.8%,43.8%,0/4,1:37,3
R64,39,Marin Cilic[CRO] [yr|ev],d.,21,(21)Benoit Paire[FRA] [yr|ev],6-2 6-7(6) 3-6 6-1 7-6(3),1.20,10.6%,66.9%,79.4%,49.1%,6/9,19.6%,57.5%,83.0%,36.9%,4/10,3:33,3
R64,9,(9)Roberto Bautista Agut[ESP] [yr|ev],d.,217,(WC)Michael Mmoh[USA] [yr|ev],5-7 6-2 6-4 6-1,1.60,3.0%,72.0%,79.2%,57.1%,1/2,10.4%,74.6%,65.0%,32.4%,11/17,2:44,9
R64,14,(14)Diego Schwartzman[ARG] [yr|ev],d.,88,Alejandro Davidovich Fokina[ESP] [yr|ev],6-1 6-4 6-2,1.46,4.6%,55.2%,68.8%,56.4%,3/5,1.2%,69.0%,51.7%,34.6%,7/14,1:56,8
R64,27,(24)Dusan Lajovic[SRB] [yr|ev],d.,133,(WC)Marc Polmans[AUS] [yr|ev],6-2 6-4 6-3,1.39,13.6%,75.0%,69.7%,63.6%,5/5,2.3%,72.1%,54.8%,58.3%,4/9,1:52,23
R64,71,Yoshihito Nishioka[JPN] [yr|ev],d.,32,(30)Daniel Evans[GBR] [yr|ev],6-4 6-3 6-4,1.19,2.3%,74.7%,75.4%,54.5%,2/2,8.0%,59.8%,71.2%,54.3%,3/7,1:59,24
R64,2,(2)Novak Djokovic[SRB] [yr|ev],d.,146,(WC)Tatsuma Ito[JPN] [yr|ev],6-1 6-4 6-2,2.64,25.0%,71.9%,93.5%,55.6%,0/0,11.7%,64.9%,66.0%,33.3%,4/9,1:35,1
R128,1,(1)Rafael Nadal[ESP] [yr|ev],d.,73,Hugo Dellien[BOL] [yr|ev],6-2 6-3 6-0,1.63,7.0%,62.0%,70.5%,59.3%,3/5,0.0%,71.9%,50.0%,32.0%,10/18,2:02,1
R128,76,Federico Delbonis[ARG] [yr|ev],d.,59,Joao Sousa[POR] [yr|ev],6-3 6-4 7-6(3),1.30,10.7%,66.0%,76.5%,60.0%,3/3,3.7%,55.6%,71.7%,50.0%,8/10,2:19,33
R128,120,(Q)Peter Gojowczyk[GER] [yr|ev],d.,221,(Q)Christopher Eubanks[USA] [yr|ev],7-6(1) 6-3 4-6 6-0,1.37,10.2%,62.7%,74.3%,63.6%,3/4,19.0%,69.0%,67.5%,41.7%,8/12,2:05,39
R128,30,(27)Pablo Carreno Busta[ESP] [yr|ev],d.,139,(LL)Jozef Kovalik[SVK] [yr|ev],6-4 3-6 6-1 7-6(2),1.49,11.5%,64.4%,86.6%,54.1%,1/3,7.3%,60.0%,65.2%,59.1%,4/8,2:37,10
R128,26,(23)Nick Kyrgios[AUS] [yr|ev],d.,53,Lorenzo Sonego[ITA] [yr|ev],6-2 7-6(3) 7-6(1),1.76,16.1%,74.7%,90.8%,54.5%,0/0,12.1%,66.7%,75.8%,51.5%,4/6,2:13,13
R128,61,Gilles Simon[FRA] [yr|ev],d.,46,Pablo Cuevas[URU] [yr|ev],6-1 6-3 6-3,1.46,10.5%,54.7%,80.9%,48.7%,7/8,1.4%,67.1%,55.1%,41.7%,3/9,1:49,6
R128,78,Mikael Ymer[SWE] [yr|ev],d.,93,Yasutaka Uchiyama[JPN] [yr|ev],6-4 6-1 6-2,1.56,4.3%,75.3%,77.1%,43.5%,6/6,7.9%,67.1%,58.8%,36.0%,4/9,1:59,50
R128,17,(16)Karen Khachanov[RUS] [yr|ev],d.,196,(Q)Mario Vilella Martinez[ESP] [yr|ev],4-6 6-4 7-6(4) 6-3,1.43,8.7%,63.5%,80.8%,71.4%,1/2,4.7%,58.3%,74.3%,58.5%,5/7,2:50,8
R128,10,(10)Gael Monfils[FRA] [yr|ev],d.,,Yen Hsun Lu[TPE] [yr|ev],6-1 6-4 6-2,1.59,7.1%,66.7%,78.6%,53.6%,7/7,4.2%,56.9%,63.4%,38.7%,3/8,1:44,6
R128,124,Ivo Karlovic[CRO] [yr|ev],d.,138,Vasek Pospisil[CAN] [yr|ev],7-6(4) 6-4 7-5,1.48,13.8%,69.1%,89.2%,62.1%,1/1,14.1%,58.6%,82.8%,56.1%,3/5,2:01,14
R128,55,Aljaz Bedene[SLO] [yr|ev],d.,94,James Duckworth[AUS] [yr|ev],6-4 6-7(5) 6-7(5) 6-2 6-4,1.56,17.8%,58.6%,87.0%,61.5%,6/6,11.0%,52.9%,79.2%,45.6%,5/9,3:56,43
R128,256,(Q)Ernests Gulbis[LAT] [yr|ev],d.,22,(20)Felix Auger Aliassime[CAN] [yr|ev],7-5 4-6 7-6(4) 6-4,1.17,10.5%,56.4%,78.7%,60.3%,4/6,5.7%,61.4%,77.9%,46.3%,12/15,3:35,10
R128,34,(29)Taylor Fritz[USA] [yr|ev],d.,175,(Q)Tallon Griekspoor[NED] [yr|ev],6-3 6-3 6-3,2.39,24.6%,65.2%,97.8%,54.2%,2/2,4.5%,65.2%,69.0%,38.7%,4/8,1:26,4
R128,122,Kevin Anderson[RSA] [yr|ev],d.,149,(Q)Ilya Ivashka[BLR] [yr|ev],6-4 2-6 4-6 6-4 7-6(8),0.93,9.9%,65.2%,74.3%,44.6%,8/13,7.1%,66.5%,73.8%,51.9%,4/8,3:54,5
R128,140,(WC)Alex Bolt[AUS] [yr|ev],d.,42,Albert Ramos[ESP] [yr|ev],7-6(1) 1-6 6-7(5) 6-1 6-4,1.12,8.3%,60.2%,71.3%,56.6%,4/9,5.5%,67.3%,68.5%,46.3%,6/13,3:24,125
R128,5,(5)Dominic Thiem[AUT] [yr|ev],d.,44,Adrian Mannarino[FRA] [yr|ev],6-3 7-5 6-2,1.40,7.3%,59.4%,77.2%,53.8%,6/7,5.8%,57.0%,57.1%,51.4%,5/10,2:21,3
R128,4,(4)Daniil Medvedev[RUS] [yr|ev],d.,50,Frances Tiafoe[USA] [yr|ev],6-3 4-6 6-4 6-2,1.13,10.8%,52.5%,71.4%,45.6%,6/11,2.6%,65.2%,60.0%,42.5%,5/14,2:36,1
R128,168,(Q)Pedro Martinez[ESP] [yr|ev],d.,89,Dominik Koepfer[GER] [yr|ev],6-3 6-4 7-5,1.23,1.1%,64.5%,73.3%,60.6%,6/7,10.1%,72.7%,69.4%,40.7%,6/10,2:09,36
R128,90,Jaume Munar[ESP] [yr|ev],d.,247,(WC)Hugo Gaston[FRA] [yr|ev],7-5 5-7 6-0 6-3,1.19,1.4%,64.2%,65.3%,47.2%,12/17,3.4%,64.4%,62.5%,30.2%,19/28,3:29,52
R128,96,Alexei Popyrin[AUS] [yr|ev],d.,33,(28)Jo-Wilfried Tsonga[FRA] [yr|ev],6-7(5) 6-2 6-1 0-0 RET,1.52,14.8%,65.4%,75.5%,78.6%,4/4,15.7%,67.1%,76.6%,39.1%,2/6,1:41,23
R128,19,(19)John Isner[USA] [yr|ev],d.,86,Thiago Monteiro[BRA] [yr|ev],6-7(5) 7-6(4) 7-6(7) 7-6(5),0.97,28.9%,76.1%,81.8%,60.5%,3/3,11.6%,77.4%,85.0%,51.4%,2/2,3:27,8
R128,208,(Q)Alejandro Tabilo[CHI] [yr|ev],d.,186,(Q)Daniel Elahi Galan[COL] [yr|ev],4-6 6-3 6-4 6-7(6) 6-4,1.09,3.2%,66.0%,69.9%,62.3%,6/9,6.0%,72.0%,71.9%,44.7%,6/11,3:23,19
R128,85,Andreas Seppi[ITA] [yr|ev],d.,54,Miomir Kecmanovic[SRB] [yr|ev],6-4 6-4 7-6(3),1.41,11.0%,60.4%,78.2%,61.1%,0/1,6.4%,59.6%,66.2%,50.0%,5/8,2:01,18
R128,15,(15)Stan Wawrinka[SUI] [yr|ev],d.,92,Damir Dzumhur[BIH] [yr|ev],7-5 6-7(4) 6-4 6-4,1.56,17.6%,58.8%,81.4%,73.5%,2/2,0.7%,69.6%,69.1%,58.5%,4/7,2:56,3
R128,11,(11)David Goffin[BEL] [yr|ev],d.,58,Jeremy Chardy[FRA] [yr|ev],6-4 6-3 6-1,1.56,10.3%,60.3%,83.0%,48.4%,2/3,2.5%,55.7%,63.6%,37.1%,3/9,1:48,7
R128,64,Pierre Hugues Herbert[FRA] [yr|ev],d.,62,Cameron Norrie[GBR] [yr|ev],7-5 3-6 3-6 7-5 6-4,0.89,8.2%,51.5%,69.3%,53.0%,11/16,5.3%,73.0%,69.4%,56.1%,7/12,3:42,36
R128,91,Yuichi Sugita[JPN] [yr|ev],d.,231,(Q)Elliot Benchetrit[MAR] [yr|ev],6-2 6-0 6-3,2.37,10.9%,62.5%,85.0%,66.7%,1/1,10.7%,58.9%,39.4%,60.9%,1/7,1:15,36
R128,16,(17)Andrey Rublev[RUS] [yr|ev],d.,115,(WC)Christopher Oconnell[AUS] [yr|ev],6-3 0-6 6-4 7-6(5),1.15,7.9%,60.4%,75.4%,57.5%,1/6,11.2%,63.4%,74.1%,44.9%,11/15,2:15,5
R128,29,(26)Nikoloz Basilashvili[GEO] [yr|ev],d.,87,Soon Woo Kwon[KOR] [yr|ev],6-7(5) 6-4 7-5 3-6 6-3,1.03,11.4%,56.5%,73.4%,44.0%,11/16,8.1%,67.1%,64.7%,49.1%,11/18,3:55,16
R128,51,Fernando Verdasco[ESP] [yr|ev],d.,106,(LL)Evgeny Donskoy[RUS] [yr|ev],7-5 6-2 6-1,2.36,7.0%,74.6%,84.9%,66.7%,1/1,5.8%,55.8%,60.4%,44.7%,5/10,1:37,7
R128,98,Egor Gerasimov[BLR] [yr|ev],d.,48,Casper Ruud[NOR] [yr|ev],6-3 7-6(6) 1-6 4-6 7-6(6),0.98,13.2%,70.4%,71.4%,55.3%,4/8,7.7%,72.0%,71.1%,57.4%,10/13,3:34,65
R128,7,(7)Alexander Zverev[GER] [yr|ev],d.,77,Marco Cecchinato[ITA] [yr|ev],6-4 7-6(4) 6-3,1.38,7.3%,84.4%,71.7%,47.1%,8/11,2.6%,63.5%,60.3%,47.6%,7/12,2:23,2
R128,8,(8)Matteo Berrettini[ITA] [yr|ev],d.,162,(WC)Andrew Harris[AUS] [yr|ev],6-3 6-1 6-3,1.51,14.1%,50.0%,84.6%,56.4%,2/2,4.8%,71.1%,66.1%,29.2%,4/9,1:54,6
R128,100,Tennys Sandgren[USA] [yr|ev],d.,202,(Q)Marco Trungelliti[ARG] [yr|ev],6-1 6-4 7-5,1.45,13.3%,61.2%,81.7%,57.9%,4/4,6.7%,70.0%,65.1%,48.1%,5/9,2:02,41
R128,69,Ricardas Berankis[LTU] [yr|ev],d.,83,Roberto Carballes Baena[ESP] [yr|ev],6-4 6-2 6-2,1.54,4.9%,54.3%,75.0%,56.8%,3/5,2.6%,55.1%,62.8%,31.4%,4/11,1:58,50
R128,45,Sam Querrey[USA] [yr|ev],d.,28,(25)Borna Coric[CRO] [yr|ev],6-3 6-4 6-4,1.56,23.7%,65.8%,82.0%,65.4%,1/2,8.3%,56.0%,70.2%,54.1%,7/11,1:44,11
R128,25,(22)Guido Pella[ARG] [yr|ev],d.,308,(WC)John Patrick Smith[AUS] [yr|ev],6-3 7-5 6-4,1.62,7.1%,71.4%,75.0%,75.0%,2/3,8.1%,71.7%,64.8%,46.4%,6/10,2:06,20
R128,84,Gregoire Barrere[FRA] [yr|ev],d.,173,(Q)Mohamed Safwat[EGY] [yr|ev],6-7(8) 7-6(1) 6-4 7-6(5),1.24,10.7%,57.9%,72.8%,58.2%,7/12,5.6%,65.0%,65.2%,46.8%,13/19,3:27,49
R128,66,Jordan Thompson[AUS] [yr|ev],d.,56,Alexander Bublik[KAZ] [yr|ev],6-4 6-3 6-2,1.22,4.5%,62.7%,65.2%,56.1%,11/12,8.1%,53.5%,69.6%,35.0%,10/16,2:18,26
R128,12,(12)Fabio Fognini[ITA] [yr|ev],d.,38,Reilly Opelka[USA] [yr|ev],3-6 6-7(3) 6-4 6-3 7-6(5),1.24,7.5%,59.6%,75.9%,72.9%,4/5,20.8%,70.2%,74.6%,54.0%,3/6,3:38,9
R128,67,Marton Fucsovics[HUN] [yr|ev],d.,13,(13)Denis Shapovalov[CAN] [yr|ev],6-3 6-7(7) 6-1 7-6(3),1.36,2.4%,63.5%,81.3%,54.3%,6/7,4.9%,60.6%,75.6%,39.3%,5/11,3:13,31
R128,82,Jannik Sinner[ITA] [yr|ev],d.,216,(Q)Max Purcell[AUS] [yr|ev],7-6(2) 6-2 6-4,1.39,2.2%,58.2%,79.2%,52.6%,4/6,2.8%,67.0%,59.2%,48.6%,4/9,2:19,1
